FI;PERSO;ETP_PU;ETP_PH;ETP_AS;ETP_HU;ETP_PC;ETP_PC_EXT;ETP_PC_PA_EXT;ETP_PA;ETP_PA_EXT;ETP_AUTRES;BOR;AN;RS;FI_EJ;EFFSALPLH;EFFSALPLF;EFFSALPAH;EFFSALPAF;EFFLIBPLH;EFFLIBPLF;EFFLIBPAH;EFFLIBPAF;ETPSALH;ETPSALF;ETPSAL_TOT_PUBLIC;ETP_PACT;EFFSAL;ETPSAL;EFFLIB;totetp1
530032788;M1010;;;;;;;;;;;Q20;2024;USLD CH HAUT ANJOU;530000025;;;;3;;;;;;1.62;;;3;1.62;;1.62
530032788;M9999;;1.62;;;;;;;;;Q20;2024;USLD CH HAUT ANJOU;530000025;;;;3;;;;;;1.62;1.62;;3;1.62;;1.62
540000015;M1010;;;;;;;;;;;Q20;2024;CHRU NANCY - MATERNITE;540023264;;;;;;;;;;0.1;;;;0.1;;0.1
540000015;M1020;;;;;;;;;;;Q20;2024;CHRU NANCY - MATERNITE;540023264;1;;;;;;;;0.5;;;;1;0.5;;0.5
540000015;M1030;;;;;;;;;;;Q20;2024;CHRU NANCY - MATERNITE;540023264;2;2;3;1;;;;;4.56;2.5;;;8;7.06;;7.06
540000015;M1100;;;;;;;;;;;Q20;2024;CHRU NANCY - MATERNITE;540023264;;;;;;;;;0.3;;;;;0.3;;0.3
540000015;M1140;;;;;;;;;;;Q20;2024;CHRU NANCY - MATERNITE;540023264;3;9;1;1;;;;;2.72;8.27;;;14;10.99;;10.99
540000015;M1160;;;;;;;;;;;Q20;2024;CHRU NANCY - MATERNITE;540023264;;1;3;;;;1;;0.76;1;;;4;1.76;1;1.76
540000015;M1310;;;;;;;;;;;Q20;2024;CHRU NANCY - MATERNITE;540023264;1;;;;;;;;0.08;0.15;;;1;0.23;;0.23
540000015;M2010;;;;;;;;;;;Q20;2024;CHRU NANCY - MATERNITE;540023264;;;;;;;;;0.08;;;;;0.08;;0.08
540000015;M2050;;;;;;;;;;;Q20;2024;CHRU NANCY - MATERNITE;540023264;6;16;1;6;;;;;4.88;11.97;;;29;16.85;;16.85
540000015;M3011;;;;;;;;;;;Q20;2024;CHRU NANCY - MATERNITE;540023264;2;2;;;;;;;1.5;2;;;4;3.5;;3.5
540000015;M3040;;;;;;;;;;;Q20;2024;CHRU NANCY - MATERNITE;540023264;;;;2;;;;;;1.6;;;2;1.6;;1.6
540000015;M3050;;;;;;;;;;;Q20;2024;CHRU NANCY - MATERNITE;540023264;1;2;;;;;;;0.69;2;;;3;2.69;;2.69
540000015;M9999;3.66;26.42;5.28;4.22;2.78;;2.3;1;;;Q20;2024;CHRU NANCY - MATERNITE;540023264;16;32;8;10;;;1;;16.07;29.59;45.66;;66;45.66;1;45.66
540000023;M1010;;;;;;;;;;;Q20;2024;CENTRE HOSPITALIER SAINT CHARLES TOUL;540000049;1;;5;4;;;;;3.29;2.3;;;10;5.59;;5.59
540000023;M1030;;;;;;;;;;;Q20;2024;CENTRE HOSPITALIER SAINT CHARLES TOUL;540000049;2;1;3;2;;;;;2.65;1.11;;;8;3.76;;3.76
540000023;M1040;;;;;;;;;;;Q20;2024;CENTRE HOSPITALIER SAINT CHARLES TOUL;540000049;;;2;;;;;;0.8;;;;2;0.8;;0.8
540000023;M1070;;;;;;;;;;;Q20;2024;CENTRE HOSPITALIER SAINT CHARLES TOUL;540000049;;1;;1;;;;;;0.6;;;2;0.6;;0.6
540000023;M1090;;;;;;;;;;;Q20;2024;CENTRE HOSPITALIER SAINT CHARLES TOUL;540000049;;;4;2;;;;4;0.23;0.38;;;6;0.61;4;0.61
540000023;M1120;;;;;;;;;;;Q20;2024;CENTRE HOSPITALIER SAINT CHARLES TOUL;540000049;;;2;1;;;;;0.45;0.8;;;3;1.25;;1.25
540000023;M1140;;;;;;;;;;;Q20;2024;CENTRE HOSPITALIER SAINT CHARLES TOUL;540000049;;2;1;2;;;;;0.17;2.01;;;5;2.18;;2.18
540000023;M1150;;;;;;;;;;;Q20;2024;CENTRE HOSPITALIER SAINT CHARLES TOUL;540000049;;1;1;;;;;;0.2;1;;;2;1.2;;1.2
540000023;M1160;;;;;;;;;;;Q20;2024;CENTRE HOSPITALIER SAINT CHARLES TOUL;540000049;;;7;6;;;2;;0.76;0.31;;;13;1.07;2;1.07
540000023;M1180;;;;;;;;;;;Q20;2024;CENTRE HOSPITALIER SAINT CHARLES TOUL;540000049;;1;;1;;;;;;1.84;;;2;1.84;;1.84
540000023;M1190;;;;;;;;;;;Q20;2024;CENTRE HOSPITALIER SAINT CHARLES TOUL;540000049;;1;;;;;;;;0.82;;;1;0.82;;0.82
540000023;M1320;;;;;;;;;;;Q20;2024;CENTRE HOSPITALIER SAINT CHARLES TOUL;540000049;;3;1;2;;;;;0.61;3.04;;;6;3.65;;3.65
540000023;M1340;;;;;;;;;;;Q20;2024;CENTRE HOSPITALIER SAINT CHARLES TOUL;540000049;2;2;6;15;;;;;2.83;9.19;;;25;12.02;;12.02
540000023;M2030;;;;;;;;;;;Q20;2024;CENTRE HOSPITALIER SAINT CHARLES TOUL;540000049;2;;2;;;;;;2.38;;;;4;2.38;;2.38
540000023;M2050;;;;;;;;;;;Q20;2024;CENTRE HOSPITALIER SAINT CHARLES TOUL;540000049;1;3;1;;;;;;1.27;2.67;;;5;3.94;;3.94
540000023;M2070;;;;;;;;;;;Q20;2024;CENTRE HOSPITALIER SAINT CHARLES TOUL;540000049;;;6;;;;2;;1.26;0.5;;;6;1.76;2;1.76
540000023;M2080;;;;;;;;;;;Q20;2024;CENTRE HOSPITALIER SAINT CHARLES TOUL;540000049;;;1;;;;;;0.12;0.15;;;1;0.27;;0.27
540000023;M2100;;;;;;;;;;;Q20;2024;CENTRE HOSPITALIER SAINT CHARLES TOUL;540000049;1;;1;;;;;;0.7;;;;2;0.7;;0.7
540000023;M2120;;;;;;;;;;;Q20;2024;CENTRE HOSPITALIER SAINT CHARLES TOUL;540000049;2;1;2;;;;;;2.39;0.25;;;5;2.64;;2.64
540000023;M3030;;;;;;;;;;;Q20;2024;CENTRE HOSPITALIER SAINT CHARLES TOUL;540000049;;;1;3;;;;;0.05;0.45;;;4;0.5;;0.5
540000023;M3040;;;;;;;;;;;Q20;2024;CENTRE HOSPITALIER SAINT CHARLES TOUL;540000049;;1;;1;;;;;0.5;0.53;;;2;1.03;;1.03
540000023;M3050;;;;;;;;;;;Q20;2024;CENTRE HOSPITALIER SAINT CHARLES TOUL;540000049;1;3;;;;;;;1;1.74;;;4;2.74;;2.74
540000023;M9999;;28.71;1.37;;6.71;;3.15;;;11.41;Q20;2024;CENTRE HOSPITALIER SAINT CHARLES TOUL;540000049;12;20;46;40;;;4;4;21.66;29.69;51.35;;118;51.35;8;51.35
540000072;M1010;;;;;;;;;;;Q20;2024;MAISON HOSPITALIERE DE BACCARAT;540014081;0;2;;;;;;;;1.31;;;2;1.31;;1.31
540000072;M9999;;;;;;;;;;;Q20;2024;MAISON HOSPITALIERE DE BACCARAT;540014081;0;2;;;;;;;;1.31;;;2;1.31;;1.31
540000155;M1010;;;;;;;;;;;Q20;2024;CENTRE HOSPITALIER DE LUNEVILLE;540000080;4;4;3;10;;;3;2;5.41;10.35;;;21;15.76;5;15.76
540000155;M1030;;;;;;;;;;;Q20;2024;CENTRE HOSPITALIER DE LUNEVILLE;540000080;3;;1;1;;;;;3.4;0.28;;;5;3.68;;3.68
540000155;M1040;;;;;;;;;;;Q20;2024;CENTRE HOSPITALIER DE LUNEVILLE;540000080;;1;6;3;;;;1;0.3;3.51;;;10;3.81;1;3.81
540000155;M1120;;;;;;;;;;;Q20;2024;CENTRE HOSPITALIER DE LUNEVILLE;540000080;1;;;2;;;;;1;1.7;;;3;2.7;;2.7
540000155;M1130;;;;;;;;;;;Q20;2024;CENTRE HOSPITALIER DE LUNEVILLE;540000080;;;;1;;;;;;0.15;;;1;0.15;;0.15
540000155;M1140;;;;;;;;;;;Q20;2024;CENTRE HOSPITALIER DE LUNEVILLE;540000080;1;5;;;;;;;0.03;5.2;;;6;5.23;;5.23
540000155;M1150;;;;;;;;;;;Q20;2024;CENTRE HOSPITALIER DE LUNEVILLE;540000080;;1;;;;;;;;0.33;;;1;0.33;;0.33
540000155;M1160;;;;;;;;;;;Q20;2024;CENTRE HOSPITALIER DE LUNEVILLE;540000080;;1;;;;;;;0.01;1;;;1;1.01;;1.01
540000155;M1170;;;;;;;;;;;Q20;2024;CENTRE HOSPITALIER DE LUNEVILLE;540000080;;;1;;;;;;0.2;;;;1;0.2;;0.2
540000155;M1190;;;;;;;;;;;Q20;2024;CENTRE HOSPITALIER DE LUNEVILLE;540000080;;;;1;;;;;;0.8;;;1;0.8;;0.8
540000155;M1320;;;;;;;;;;;Q20;2024;CENTRE HOSPITALIER DE LUNEVILLE;540000080;1;;1;2;;;;;1.5;0.3;;;4;1.8;;1.8
540000155;M1340;;;;;;;;;;;Q20;2024;CENTRE HOSPITALIER DE LUNEVILLE;540000080;5;5;3;2;;;;;6.86;6.6;;;15;13.46;;13.46
540000155;M2010;;;;;;;;;;;Q20;2024;CENTRE HOSPITALIER DE LUNEVILLE;540000080;1;;1;;;;;;1.29;;;;2;1.29;;1.29
540000155;M2030;;;;;;;;;;;Q20;2024;CENTRE HOSPITALIER DE LUNEVILLE;540000080;1;;1;;;;;;1.8;;;;2;1.8;;1.8
540000155;M2050;;;;;;;;;;;Q20;2024;CENTRE HOSPITALIER DE LUNEVILLE;540000080;1;5;2;;;;;;1.21;2.74;;;8;3.95;;3.95
540000155;M2070;;;;;;;;;;;Q20;2024;CENTRE HOSPITALIER DE LUNEVILLE;540000080;;;;2;;;;;;1.9;;;2;1.9;;1.9
540000155;M2100;;;;;;;;;;;Q20;2024;CENTRE HOSPITALIER DE LUNEVILLE;540000080;;1;;;;;1;;0.53;1;;;1;1.53;1;1.53
540000155;M2120;;;;;;;;;;;Q20;2024;CENTRE HOSPITALIER DE LUNEVILLE;540000080;2;1;;1;;;;;1.25;1.23;;;4;2.48;;2.48
540000155;M3040;;;;;;;;;;;Q20;2024;CENTRE HOSPITALIER DE LUNEVILLE;540000080;;1;;1;;;;;;1.78;;;2;1.78;;1.78
540000155;M3050;;;;;;;;;;;Q20;2024;CENTRE HOSPITALIER DE LUNEVILLE;540000080;3;4;1;5;;;;;3.95;7.19;;;13;11.14;;11.14
540000155;M3070;;;;;;;;;;;Q20;2024;CENTRE HOSPITALIER DE LUNEVILLE;540000080;1;;;;;;;;1;;;;1;1;;1
540000155;M9999;;52.31;4.77;;14.02;;0.02;3.68;1;;Q20;2024;CENTRE HOSPITALIER DE LUNEVILLE;540000080;24;29;20;31;;;4;3;29.74;46.06;75.8;;104;75.8;7;75.8
540000163;M1010;;;;;;;;;;;Q20;2024;CHRU NANCY - CENTRE EMILE GALLE;540023264;;;;;;;;;;0.1;;;;0.1;;0.1
540000163;M1030;;;;;;;;;;;Q20;2024;CHRU NANCY - CENTRE EMILE GALLE;540023264;3;2;1;2;;;;;2.36;3.8;;;8;6.16;;6.16
540000163;M1160;;;;;;;;;;;Q20;2024;CHRU NANCY - CENTRE EMILE GALLE;540023264;;;;;;;;;0.2;;;;;0.2;;0.2
540000163;M1190;;;;;;;;;;;Q20;2024;CHRU NANCY - CENTRE EMILE GALLE;540023264;;;;;;;;;0.04;;;;;0.04;;0.04
540000163;M1200;;;;;;;;;;;Q20;2024;CHRU NANCY - CENTRE EMILE GALLE;540023264;;;;;;;;;;0.2;;;;0.2;;0.2
540000163;M2010;;;;;;;;;;;Q20;2024;CHRU NANCY - CENTRE EMILE GALLE;540023264;4;1;;1;;;;;2.24;1.16;;;6;3.4;;3.4
540000163;M2030;;;;;;;;;;;Q20;2024;CHRU NANCY - CENTRE EMILE GALLE;540023264;6;3;;;;;;;3.52;1.08;;;9;4.6;;4.6
540000163;M9999;2.53;4.4;1.33;2.89;2.51;;0.04;1;;;Q20;2024;CHRU NANCY - CENTRE EMILE GALLE;540023264;13;6;1;3;;;;;8.36;6.34;14.7;;23;14.7;;14.7
540000270;M1010;;;;;;;;;;;Q20;2024;HOPITAL LOCAL DE POMPEY;540003399;;2;;1;;;;;;2.22;;;3;2.22;;2.22
540000270;M3050;;;;;;;;;;;Q20;2024;HOPITAL LOCAL DE POMPEY;540003399;;1;;;;;;;;0.33;;;1;0.33;;0.33
540000270;M3060;;;;;;;;;;;Q20;2024;HOPITAL LOCAL DE POMPEY;540003399;;;1;;;;;;0.1;;;;1;0.1;;0.1
540000270;M9999;;1.75;;;0.8;;;;;0.1;Q20;2024;HOPITAL LOCAL DE POMPEY;540003399;;3;1;1;;;;;0.1;2.55;2.65;;5;2.65;;2.65
540000288;M1010;;;;;;;;;;;Q20;2024;LES ELIEUX SOINS DE SUITE READAPTATION;540018710;1;;;;;;2;1;0.1;;;;1;0.1;3;0.1
540000288;M1180;;;;;;;;;;;Q20;2024;LES ELIEUX SOINS DE SUITE READAPTATION;540018710;;;;;;;;1;;;;;;;1;
540000288;M3040;;;;;;;;;;;Q20;2024;LES ELIEUX SOINS DE SUITE READAPTATION;540018710;;;;1;;;;;;0.2;;;1;0.2;;0.2
540000288;M9999;;;;;;;;;;;Q20;2024;LES ELIEUX SOINS DE SUITE READAPTATION;540018710;1;;;1;;;2;2;0.1;0.2;;;2;0.3;4;0.3
540000296;M1010;;;;;;;;;;;Q20;2024;CENTRE HOSPITALIER DE PONT A MOUSSON;540000106;;2;;2;;;;;;2.75;;;4;2.75;;2.75
540000296;M1040;;;;;;;;;;;Q20;2024;CENTRE HOSPITALIER DE PONT A MOUSSON;540000106;;;1;;;;;;0.05;;;;1;0.05;;0.05
540000296;M1090;;;;;;;;;;;Q20;2024;CENTRE HOSPITALIER DE PONT A MOUSSON;540000106;;;1;1;;;;;0.04;0.14;;;2;0.18;;0.18
540000296;M1100;;;;;;;;;;;Q20;2024;CENTRE HOSPITALIER DE PONT A MOUSSON;540000106;;1;;;;;;;;1;;;1;1;;1
540000296;M2030;;;;;;;;;;;Q20;2024;CENTRE HOSPITALIER DE PONT A MOUSSON;540000106;;;1;;;;;;0.05;;;;1;0.05;;0.05
540000296;M2050;;;;;;;;;;;Q20;2024;CENTRE HOSPITALIER DE PONT A MOUSSON;540000106;;;1;;;;;;0.4;;;;1;0.4;;0.4
540000296;M3050;;;;;;;;;;;Q20;2024;CENTRE HOSPITALIER DE PONT A MOUSSON;540000106;;1;;2;;;;;;1.06;;;3;1.06;;1.06
540000296;M3060;;;;;;;;;;;Q20;2024;CENTRE HOSPITALIER DE PONT A MOUSSON;540000106;;;1;;;;;;0.45;;;;1;0.45;;0.45
540000296;M9999;;3;;;0.68;0.5;;0.75;0.81;0.2;Q20;2024;CENTRE HOSPITALIER DE PONT A MOUSSON;540000106;;4;5;5;;;;;0.99;4.95;5.94;;14;5.94;;5.94
540000312;M1010;;;;;;;;;;;Q20;2024;CENTRE HOSPITALIER ST NICOLAS DE PORT;540000114;;3;2;3;;;;;0.47;4.4;;;8;4.87;;4.87
540000312;M1320;;;;;;;;;;;Q20;2024;CENTRE HOSPITALIER ST NICOLAS DE PORT;540000114;1;;;;;;;;0.5;;;;1;0.5;;0.5
540000312;M3050;;;;;;;;;;;Q20;2024;CENTRE HOSPITALIER ST NICOLAS DE PORT;540000114;2;1;;1;;;;;1.58;0.73;;;4;2.31;;2.31
540000312;M9999;;4.28;;;2.9;;;0.5;;;Q20;2024;CENTRE HOSPITALIER ST NICOLAS DE PORT;540000114;3;4;2;4;;;;;2.55;5.13;7.68;;13;7.68;;7.68
540000361;M1020;;;;;;;;;;;Q20;2024;CLINIQUE JEANNE D'ARC;540003928;;;;;;;3;5;;;;;;;8;
540000361;M1030;;;;;;;;;;;Q20;2024;CLINIQUE JEANNE D'ARC;540003928;;;;;;;17;4;;;;;;;21;
540000361;M1040;;;;;;;;;;;Q20;2024;CLINIQUE JEANNE D'ARC;540003928;;;;;;;5;;;;;;;;5;
540000361;M1090;;;;;;;;;;;Q20;2024;CLINIQUE JEANNE D'ARC;540003928;;;;;3;;;;;;;;;;3;
540000361;M1110;;;;;;;;;;;Q20;2024;CLINIQUE JEANNE D'ARC;540003928;;;;;;;3;;;;;;;;3;
540000361;M1150;;;;;;;;;;;Q20;2024;CLINIQUE JEANNE D'ARC;540003928;;;;;;;1;;;;;;;;1;
540000361;M2030;;;;;;;;;;;Q20;2024;CLINIQUE JEANNE D'ARC;540003928;;;;;2;1;2;;;;;;;;5;
540000361;M2070;;;;;;;;;;;Q20;2024;CLINIQUE JEANNE D'ARC;540003928;;;;;;2;2;;;;;;;;4;
540000361;M2080;;;;;;;;;;;Q20;2024;CLINIQUE JEANNE D'ARC;540003928;;;;;2;;;1;;;;;;;3;
540000361;M2100;;;;;;;;;;;Q20;2024;CLINIQUE JEANNE D'ARC;540003928;;;;;;;4;;;;;;;;4;
540000361;M2120;;;;;;;;;;;Q20;2024;CLINIQUE JEANNE D'ARC;540003928;;;;;;;3;;;;;;;;3;
540000361;M2130;;;;;;;;;;;Q20;2024;CLINIQUE JEANNE D'ARC;540003928;;;;;;;1;;;;;;;;1;
540000361;M3030;;;;;;;;;;;Q20;2024;CLINIQUE JEANNE D'ARC;540003928;;;;;;;4;;;;;;;;4;
540000361;M3040;;;;;;;;;;;Q20;2024;CLINIQUE JEANNE D'ARC;540003928;;;;1;;;;;;0.2;;;1;0.2;;0.2
540000361;M3050;;;;;;;;;;;Q20;2024;CLINIQUE JEANNE D'ARC;540003928;;;;2;;;;;;1;;;2;1;;1
540000361;M9999;;;;;;;;;;;Q20;2024;CLINIQUE JEANNE D'ARC;540003928;;;;3;7;3;45;10;;1.2;;;3;1.2;65;1.2
540000395;M1010;;;;;;;;;;;Q20;2024;LES MAISONS HOSPITALI. SITE NANCY;540000122;;;1;;;;;;0.6;;;;1;0.6;;0.6
540000395;M1320;;;;;;;;;;;Q20;2024;LES MAISONS HOSPITALI. SITE NANCY;540000122;;;;5;;;;;;4.68;;;5;4.68;;4.68
540000395;M3040;;;;;;;;;;;Q20;2024;LES MAISONS HOSPITALI. SITE NANCY;540000122;;;1;;;;;;0.09;;;;1;0.09;;0.09
540000395;M3050;;;;;;;;;;;Q20;2024;LES MAISONS HOSPITALI. SITE NANCY;540000122;;;;2;;;;;;0.84;;;2;0.84;;0.84
540000395;M9999;;;;;;;;;;;Q20;2024;LES MAISONS HOSPITALI. SITE NANCY;540000122;;;2;7;;;;;0.69;5.52;;;9;6.21;;6.21
540000452;M1030;;;;;;;;;;;Q20;2024;CLINIQUE SAINT ANDRE;540000908;;;;;7;;;3;;;;;;;10;
540000452;M1040;;;;;;;;;;;Q20;2024;CLINIQUE SAINT ANDRE;540000908;;;;;;;1;2;;;;;;;3;
540000452;M1160;;;;;;;;;;;Q20;2024;CLINIQUE SAINT ANDRE;540000908;;;;;;;2;1;;;;;;;3;
540000452;M2020;;;;;;;;;;;Q20;2024;CLINIQUE SAINT ANDRE;540000908;;;;;8;2;;;;;;;;;10;
540000452;M2030;;;;;;;;;;;Q20;2024;CLINIQUE SAINT ANDRE;540000908;;;;;7;;7;1;;;;;;;15;
540000452;M2040;;;;;;;;;;;Q20;2024;CLINIQUE SAINT ANDRE;540000908;;;;;2;;1;;;;;;;;3;
540000452;M2070;;;;;;;;;;;Q20;2024;CLINIQUE SAINT ANDRE;540000908;;;;;9;5;;;;;;;;;14;
540000452;M2080;;;;;;;;;;;Q20;2024;CLINIQUE SAINT ANDRE;540000908;;;;;6;;;;;;;;;;6;
540000452;M2130;;;;;;;;;;;Q20;2024;CLINIQUE SAINT ANDRE;540000908;;;;;;;2;;;;;;;;2;
540000452;M3040;;;;;;;;;;;Q20;2024;CLINIQUE SAINT ANDRE;540000908;;;1;;;;;;0.2;;;;1;0.2;;0.2
540000452;M3050;;;;;;;;;;;Q20;2024;CLINIQUE SAINT ANDRE;540000908;;;;2;;;;;;1.2;;;2;1.2;;1.2
540000452;M3070;;;;;;;;;;;Q20;2024;CLINIQUE SAINT ANDRE;540000908;;;1;;;;;;0.29;;;;1;0.29;;0.29
540000452;M9999;;;;;;;;;;;Q20;2024;CLINIQUE SAINT ANDRE;540000908;;;2;2;39;7;13;7;0.49;1.2;;;4;1.69;66;1.69
540000478;M1010;;;;;;;;;;;Q20;2024;CLINIQUE LOUIS PASTEUR;540027547;;;;;4;2;2;1;;;;;;;9;
540000478;M1020;;;;;;;;;;;Q20;2024;CLINIQUE LOUIS PASTEUR;540027547;;;;;;;3;5;;;;;;;8;
540000478;M1030;;;;;;;;;;;Q20;2024;CLINIQUE LOUIS PASTEUR;540027547;;;;;14;5;;;;;;;;;19;
540000478;M1040;;;;;;;;;;;Q20;2024;CLINIQUE LOUIS PASTEUR;540027547;;;;;11;3;9;;;;;;;;23;
540000478;M1050;;;;;;;;;;;Q20;2024;CLINIQUE LOUIS PASTEUR;540027547;;;;;;;;1;;;;;;;1;
540000478;M1090;;;;;;;;;;;Q20;2024;CLINIQUE LOUIS PASTEUR;540027547;;;;;1;;9;9;;;;;;;19;
540000478;M1110;;;;;;;;;;;Q20;2024;CLINIQUE LOUIS PASTEUR;540027547;;;;;3;;;;;;;;;;3;
540000478;M1130;;;;;;;;;;;Q20;2024;CLINIQUE LOUIS PASTEUR;540027547;;;;;1;;4;4;;;;;;;9;
540000478;M1150;;;;;;;;;;;Q20;2024;CLINIQUE LOUIS PASTEUR;540027547;;;;;;;1;2;;;;;;;3;
540000478;M1180;;;;;;;;;;;Q20;2024;CLINIQUE LOUIS PASTEUR;540027547;;;;;1;1;;;;;;;;;2;
540000478;M1190;;;;;;;;;;;Q20;2024;CLINIQUE LOUIS PASTEUR;540027547;;;;;;;;1;;;;;;;1;
540000478;M1200;;;;;;;;;;;Q20;2024;CLINIQUE LOUIS PASTEUR;540027547;;;;;;;;2;;;;;;;2;
540000478;M1330;;;;;;;;;;;Q20;2024;CLINIQUE LOUIS PASTEUR;540027547;;;;;1;1;;;;;;;;;2;
540000478;M2030;;;;;;;;;;;Q20;2024;CLINIQUE LOUIS PASTEUR;540027547;;;;;6;1;6;;;;;;;;13;
540000478;M2060;;;;;;;;;;;Q20;2024;CLINIQUE LOUIS PASTEUR;540027547;;;;;3;1;;;;;;;;;4;
540000478;M2070;;;;;;;;;;;Q20;2024;CLINIQUE LOUIS PASTEUR;540027547;;;;;;;2;3;;;;;;;5;
540000478;M2080;;;;;;;;;;;Q20;2024;CLINIQUE LOUIS PASTEUR;540027547;;;;;2;1;2;1;;;;;;;6;
540000478;M2100;;;;;;;;;;;Q20;2024;CLINIQUE LOUIS PASTEUR;540027547;;;;;;;6;;;;;;;;6;
540000478;M2120;;;;;;;;;;;Q20;2024;CLINIQUE LOUIS PASTEUR;540027547;;;;;;;7;;;;;;;;7;
540000478;M2130;;;;;;;;;;;Q20;2024;CLINIQUE LOUIS PASTEUR;540027547;;;;;4;;;;;;;;;;4;
540000478;M3030;;;;;;;;;;;Q20;2024;CLINIQUE LOUIS PASTEUR;540027547;;;;;;;3;;;;;;;;3;
540000478;M3040;;;;;;;;;;;Q20;2024;CLINIQUE LOUIS PASTEUR;540027547;;;;1;;;;;;0.8;;;1;0.8;;0.8
540000478;M3050;;;;;;;;;;;Q20;2024;CLINIQUE LOUIS PASTEUR;540027547;1;1;;1;;;;;1;1.8;;;3;2.8;;2.8
540000478;M9999;;;;;;;;;;;Q20;2024;CLINIQUE LOUIS PASTEUR;540027547;1;1;;2;51;15;54;29;1;2.6;;;4;3.6;149;3.6
540000585;M1010;;;;;;;;;;;Q20;2024;SSR DE FLAVIGNY - OHS;540006707;;2;;1;;;;;;2.85;;;3;2.85;;2.85
540000585;M1320;;;;;;;;;;;Q20;2024;SSR DE FLAVIGNY - OHS;540006707;;1;;;;;;;;1;;;1;1;;1
540000585;M3050;;;;;;;;;;;Q20;2024;SSR DE FLAVIGNY - OHS;540006707;;1;;;;;;;;0.64;;;1;0.64;;0.64
540000585;M3070;;;;;;;;;;;Q20;2024;SSR DE FLAVIGNY - OHS;540006707;;1;;;;;;;;0.29;;;1;0.29;;0.29
540000585;M9999;;;;;;;;;;;Q20;2024;SSR DE FLAVIGNY - OHS;540006707;;5;;1;;;;;;4.78;;;6;4.78;;4.78
540000668;M1010;;;;;;;;;;;Q20;2024;CTRE JACQUES PARISOT BAINVILLE S MADON;540006707;3;1;;;;;;;1.85;1;;;4;2.85;;2.85
540000668;M1180;;;;;;;;;;;Q20;2024;CTRE JACQUES PARISOT BAINVILLE S MADON;540006707;2;;;1;;;;;2.88;1.1;;;3;3.98;;3.98
540000668;M1320;;;;;;;;;;;Q20;2024;CTRE JACQUES PARISOT BAINVILLE S MADON;540006707;;3;;;;;;;0;1.36;;;3;1.36;;1.36
540000668;M3050;;;;;;;;;;;Q20;2024;CTRE JACQUES PARISOT BAINVILLE S MADON;540006707;;1;;1;;;;;;1.14;;;2;1.14;;1.14
540000668;M9999;;;;;;;;;;;Q20;2024;CTRE JACQUES PARISOT BAINVILLE S MADON;540006707;5;5;;2;;;;;4.73;4.6;;;12;9.33;;9.33
540000726;M1010;;;;;;;;;;;Q20;2024;CTRE SANIT  LES R. DU CHATEAU  BLAMONT;750721334;;;3;1;;;;;0.39;;;;4;0.39;;0.39
540000726;M1180;;;;;;;;;;;Q20;2024;CTRE SANIT  LES R. DU CHATEAU  BLAMONT;750721334;;;;1;;;;;0.02;;;;1;0.02;;0.02
540000726;M9999;;;;;;;;;;;Q20;2024;CTRE SANIT  LES R. DU CHATEAU  BLAMONT;750721334;;;3;2;;;;;0.41;;;;5;0.41;;0.41
540000858;M1010;;;;;;;;;;;Q20;2024;LES MAISONS HOSPITALI. SITE N. MAISONS;540000122;1;;;;;;;;1;;;;1;1;;1
540000858;M1180;;;;;;;;;;;Q20;2024;LES MAISONS HOSPITALI. SITE N. MAISONS;540000122;;;;1;;;;;;0.11;;;1;0.11;;0.11
540000858;M1320;;;;;;;;;;;Q20;2024;LES MAISONS HOSPITALI. SITE N. MAISONS;540000122;;;;1;;;;;;0.11;;;1;0.11;;0.11
540000858;M3040;;;;;;;;;;;Q20;2024;LES MAISONS HOSPITALI. SITE N. MAISONS;540000122;;;1;;;;;;0.02;;;;1;0.02;;0.02
540000858;M3050;;;;;;;;;;;Q20;2024;LES MAISONS HOSPITALI. SITE N. MAISONS;540000122;;;;1;;;;;;0.35;;;1;0.35;;0.35
540000858;M9999;;;;;;;;;;;Q20;2024;LES MAISONS HOSPITALI. SITE N. MAISONS;540000122;1;;1;3;;;;;1.02;0.57;;;5;1.59;;1.59
540000973;M1010;;;;;;;;;;;Q20;2024;CTRE D'OBSERVATION ET DE CURE FLAVIGNY;540006707;;;;1;;;;;;0.5;;;1;0.5;;0.5
540000973;M1140;;;;;;;;;;;Q20;2024;CTRE D'OBSERVATION ET DE CURE FLAVIGNY;540006707;;;1;2;;;;;0.2;0.7;;;3;0.9;;0.9
540000973;M3050;;;;;;;;;;;Q20;2024;CTRE D'OBSERVATION ET DE CURE FLAVIGNY;540006707;;1;;;;;;;;0.1;;;1;0.1;;0.1
540000973;M3070;;;;;;;;;;;Q20;2024;CTRE D'OBSERVATION ET DE CURE FLAVIGNY;540006707;;1;;;;;;;;0.05;;;1;0.05;;0.05
540000973;M9999;;;;;;;;;;;Q20;2024;CTRE D'OBSERVATION ET DE CURE FLAVIGNY;540006707;;2;1;3;;;;;0.2;1.35;;;6;1.55;;1.55
540000981;M1110;;;;;;;;;;;Q20;2024;CTRE D'EDUC-AUTODIAL MEDIC CHRU ALTIR;540001112;2;;;1;;;;;2;0.3;;;3;2.3;;2.3
540000981;M3050;;;;;;;;;;;Q20;2024;CTRE D'EDUC-AUTODIAL MEDIC CHRU ALTIR;540001112;;2;;;;;;;;2;;;2;2;;2
