"FI";"FI_EJ";"RS_ET";"AN";"LIT_MED";"LIT_CHI";"LIT_OBS";"LIT_MCO";"SEJHC_MED";"SEJHC_CHI";"SEJHC_OBS";"SEJHC_MCO";"JOU_MED";"JOU_CHI";"JOU_OBS";"JOU_MCO";"PLA_MED";"PLA_CHI";"PLA_OBS";"PLA_MCO";"SEJHP_MED";"SEJHP_CHI";"SEJHP_OBS";"SEJHP_MCO";"SEANCES_MED";"SPED";"UGER";"UNV";"USURV";"CAP_HC_GEN";"CAP_HC_INF";"CAP_HC_PEN";"CAP_HC_TOT";"SEJ_HTP_GEN";"SEJ_HTP_INF";"SEJ_HTP_PEN";"SEJ_HTP_TOT";"CAP_HDJ_GEN";"CAP_HDJ_INF";"CAP_HDJ_PEN";"CAP_HDJ_TOT";"VEN_HDJ_GEN";"VEN_HDJ_INF";"VEN_HDJ_PEN";"VEN_HDJ_TOT";"CAP_HDN_GEN";"CAP_HDN_INF";"CAP_HDN_TOT";"VEN_HDN_GEN";"VEN_HDN_INF";"VEN_HDN_TOT";"NB_CATTP_GEN";"NB_CATTP_INF";"NB_CATTP_TOT";"ACT_CATTP_GEN";"ACT_CATTP_INF";"ACT_CATTP_TOT";"NB_CMP_CONSULT_GEN";"NB_CMP_CONSULT_INF";"NB_CMP_CONSULT_TOT";"ACT_CMP_CONSULT_GEN";"ACT_CMP_CONSULT_INF";"ACT_CMP_CONSULT_TOT";"FIL_AMB_GEN";"FIL_AMB_INF";"FIL_AMB_PEN";"FIL_AMB_TOT";"FIL_TOT_GEN";"FIL_TOT_INF";"FIL_TOT_PEN";"FIL_TOT_TOT";"NB_USMP_1";"ACT_PEN";"NB_UHSA";"NB_SMPR";"NB_USMP_2";"LIT_SSR";"SEJHC_SSR";"JOUHC_SSR";"PLA_SSR";"JOUHP_SSR";"LIT_USLD";"ENT";"JOU_USLD";"PLATOT_HAD";"SEJ_HAD";"JOU_HAD";"FIL_HAD";"AUTGEN";"PASSU_GEN";"AUTPED";"PASSU_PED";"GEN";"PED";"ANT";"SAMU";"REA";"SEJ_REASI";"SEJ_SURV";"CPPR";"TYPE1";"SEJACC";"TYPE2";"SEJ_NEO";"TYPE3";"SEJ_REA";"TRT_HEMO_CENTRE";"SEAN_HEMO_CENTRE";"TRT_INSUFF_REN";"SEM_TRT_INSUFF_REN";"CHIMIO";"SEAN_CHIMIO";"RTH";"SEAN_RADIO";"CHIRCAR";"CARDIO_INT";"NEUROCHIR";"NEURO_INT";"GREFFE";"AMP";"PRIS";"EFFSAL_SPEMED";"EFFSAL_DT_MEDGEN";"EFFSAL_DT_URG";"EFFSAL_DT_ANESTREA";"EFFSAL_SPECHI";"EFFSAL_DT_GYNOBS";"EFFSAL_PSY";"EFFSAL_ODON";"EFFSAL_PHARMA";"EFFSAL_AUT";"EFFSAL_TOT";"EFFLIB_SPEMED";"EFFLIB_DT_MEDGEN";"EFFLIB_DT_URG";"EFFLIB_DT_ANESTREA";"EFFLIB_SPECHI";"EFFLIB_DT_GYNOBS";"EFFLIB_PSY";"EFFLIB_ODON";"EFFLIB_PHARMA";"EFFLIB_AUT";"EFFLIB_TOT";"ETPSAL_SPEMED";"ETPSAL_DT_MEDGEN";"ETPSAL_DT_URG";"ETPSAL_DT_ANESTREA";"ETPSAL_SPECHI";"ETPSAL_DT_GYNOBS";"ETPSAL_PSY";"ETPSAL_ODON";"ETPSAL_PHARMA";"ETPSAL_AUT";"ETPSAL_TOT";"EFF_INT";"ETP_INT";"EFFPNM_SAG";"EFFPNM_CAD";"EFFPNM_INFAVECSPE";"EFFPNM_INFSANSSPE";"EFFPNM_AID";"EFFPNM_ASH";"EFFPNM_PSYCHO";"EFFPNM_REEDU";"EFFPNM_SOINS";"EFFPNM_DIR";"EFFPNM_DIRSOI";"EFFPNM_AUTADM";"EFFPNM_EDU";"EFFPNM_DTSOC";"EFFPNM_PERSPHARMA";"EFFPNM_PERSLABO";"EFFPNM_PERSRADIO";"EFFPNM_AUTMEDTEC";"EFFPNM_TEC";"EFFPNM_TOT_HORS_SOINS";"EFFPNM_TOT_PNM";"ETPPNM_SAG";"ETPPNM_CAD";"ETPPNM_INFAVECSPE";"ETPPNM_INFSANSSPE";"ETPPNM_AID";"ETPPNM_ASH";"ETPPNM_PSYCHO";"ETPPNM_REEDU";"ETPPNM_SOINS";"ETPPNM_DIR";"ETPPNM_DIRSOI";"ETPPNM_AUTADM";"ETPPNM_EDU";"ETPPNM_DTSOC";"ETPPNM_PERSPHARMA";"ETPPNM_PERSLABO";"ETPPNM_PERSRADIO";"ETPPNM_AUTMEDTEC";"ETPPNM_TEC";"ETPPNM_TOT_HORS_SOINS";"ETPPNM_TOT_PNM";"BIOGENSPE";"MICROBIO";"HEMATO";"IMMUNO";"GENE";"ASSISTMED";"ANOTO";"PHARMA_A7";"PHARMA_B7";"PHARMA_C7";"PHARMA_D7";"PHARMA_E7";"PHARMA_A11";"PHARMA_A20";"PHARMA_A26";"NB_SCAN";"NB_IRM";"NB_CAM";"NB_TOMO";"NB_MAMM";"NB_LITHO";"NB_RADIO";"NB_VASC";"ACT_SCAN";"ACT_IRM";"ACT_CAM";"ACT_TOMO";"ACT_MAMM";"ACT_LITHO";"ACT_RADIO";"ACT_VASC";"SAL_INTERV";"SALTOT24";"SALAMBU";"ACT_BLOCS";"SURV_TOT";"POST_REVEIL"
"460000227";"460780430";"CH LOUIS CONTE GRAMAT";"2024";20;;;20;230;0;0;230;4322;0;0;4322;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;0;;0;;0;0;0;0;0;;;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0,12;0,12;0;0;0;0;0;0;0;0;0,12;;;0;1;0;7;8;1;1;0;18;2;0;0;1;1;0;0;0;1;3;7;25;0;0,5;0;6,5;7;1;0,4;0;15,4;0,7;0;0;0,45;0,45;0;0;0;0,5;2;3,65;19,05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"470000571";"470000407";"CH DE FUMEL";"2024";8;0;0;8;242;0;0;242;2201;0;0;2201;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;24;333;7889;0;0;30;12;10167;;;;;;;;;;;;;0;;;;;;;;;;;;;;0;;0;;0;0;0;0;0;;;6;5;0;0;0;0;0;0;1;0;7;0;0;0;0;0;0;0;0;0;0;0;4;1,71;0;0;0;0;0;0;0,9;0;4,9;1;1,34;0;2;0;22;56;8;1;4;93;1;0;13;3;1;2;0;0;0;24;43;136;0;1,63;0;20,34;41,35;6,85;0,2;2,24;72,61;1;0;10,81;2,3;1;1,25;0;0;0;22,5;37,86;110,47;;;;;;;;8;;24;30;96;1;1;0;;;;;;;;;;;;;;;;;;;;;;
"470000522";"470016171";"CH AGEN NERAC - SITE DE NERAC";"2024";10;;;10;458;0;0;458;5534;0;0;5534;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;304;6410;0;0;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;0;;0;;0;0;0;0;0;;;4;1;1;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;2,3;1,4;0,62;0;0;0;0;0;0;0;2,3;;;0;0;0;17;25;6;1;2;51;0;0;5;2;2;0;0;1;0;15;23;74;0;0;0;17,79;25,5;5,94;0,6;2,1;51,93;0;0;4,11;1,03;1,03;0;0;0,86;0;14,85;20,85;72,78;;;;;;;;;;;;;;;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;;;;;
"480000033";"480780121";"CH FANNY RAMADIER";"2024";22;;;22;222;0;0;222;5637;0;0;5637;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;0;;0;;0;0;0;0;0;;;1;1;0;0;0;0;0;0;1;0;2;8;8;0;0;0;0;0;0;0;0;8;0,6;0,6;0;0;0;0;0;0;0,25;0;0,85;;;0;1;0;8;10;4;1;1;25;1;0;7;0;0;1;0;0;0;19;28;53;0;0,5;0;8,04;10,93;3,61;0,05;0,22;23,35;0,27;0;2,38;0;0;0,36;0;0;0;5;8,01;31,36;;;;;;;;22;;;;93;1;1;0;;;;;;;;;;;;;;;;;;;;;;
"480000041";"480780139";"CH DE FLORAC TROIS RIVIERES";"2024";10;;;10;240;0;0;240;2279;0;0;2279;2;;;2;13;0;0;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;15;168;3460;2;39;25;6;7645;;;;;;;;;;;;;0;;;;;;;;;;;;;;0;;0;;0;0;0;0;0;;;2;1;0;0;0;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;1,9;0,9;0;0;0;0;0;0;1;0;2,9;;0;0;2;0;14;26;5;0;4;51;1;0;5;1;1;1;0;0;0;12;20;71;0;1,3;0;12,49;23,48;3,24;0;2,1;42,61;0,7;0;3,14;0,2;0,2;0,6;0;0;0;11,37;16,01;58,62;;;;;;;;10;;15;25;55;1;1;0;;;;;;;;;;;;;;;;;;;;;;
"480000066";"480780154";"CH ST JACQUES MARVEJOLS";"2024";20;;;20;325;0;0;325;4819;0;0;4819;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;20;254;5906;0;0;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;0;;0;;0;0;0;0;0;;;2;2;0;0;0;0;0;0;0;1;3;6;6;0;0;0;0;0;0;0;0;6;1,17;1,17;0;0;0;0;0;0;0;0,05;1,22;1;0,67;0;1;0;14;23;6;1;4;49;0;0;8;1;1;0;0;0;0;12;21;70;0;0,92;0;11,9;16,62;4,43;0,1;2,95;36,92;0;0;4,89;0,3;0,3;0;0;0;0;10,1;15,29;52,21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"480000074";"480780162";"CH LANGOGNE";"2024";23;;;23;322;0;0;322;6249;0;0;6249;23;;;23;13;0;0;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;30;19;10242;;;;;;;;;;;;;0;;;;;;;;;;;;;;0;;0;;0;0;0;0;0;;;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,1;0,1;;;0;1;0;15;29;19;1;4;69;0;0;15;0;0;2;0;0;0;18;35;104;0;0,92;0;12,91;27,76;18,97;0,55;3,16;64,27;0;0;13,02;1,38;0;2;0;0;0;16,25;32,65;96,92;;;;;;;;23;;;30;106;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;;;;;
"490000320";"490000395";"HÔPITAL CORNICHE ANGEVINE À CHALONNES";"2024";13;0;0;13;246;0;0;246;2860;0;0;2860;4;0;0;4;62;0;0;62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;30;386;10885;2;31;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;0;;0;;0;0;0;0;0;;;2;1;0;0;0;0;0;0;2;0;4;15;15;0;0;0;0;0;0;0;0;15;0,5;0,2;0;0;0;0;0;0;0,5;0;1;1;1;0;2;0;15;44;7;1;7;76;0;0;8;2;1;4;0;0;0;21;35;111;0;1,9;0;12,61;33,34;5,43;0,5;2,21;55,99;0;0;5,27;0,85;0,35;1,28;0;0;0;6,27;13,67;69,66;;;;;;;;13;0;30;0;227;1;1;0;;;;;;;;;;;;;;;;;;;;;;
"490000338";"490000403";"CH DOUE EN ANJOU";"2024";10;;;10;56;0;0;56;889;0;0;889;0;;;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;30;340;12623;0;0;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;0;;0;;0;0;0;0;0;;;4;4;0;0;0;0;0;0;2;1;7;2;2;0;0;0;0;0;0;0;0;2;1,86;1,86;0;0;0;0;0;0;1,4;0,15;3,41;;;0;3;0;14;23;5;1;6;52;1;0;13;1;1;4;0;0;0;22;41;93;0;1,62;0;10,36;18,82;3;0,4;3,13;37,33;0,38;0;9,22;0,75;0,75;2,21;0;0;0;17,18;29,74;67,07;;;;;;;;10;;30;;215;1;1;0;;;;;;;;;;;;;;;;;;;;;;
"490000650";"490007689";"CHIC LYS HYROME-CHEMILLE";"2024";10;0;0;10;105;0;0;105;2263;0;0;2263;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;23;230;7586;0;0;30;26;9154;;;;;;;;;;;;;0;;;;;;;;;;;;;;0;;0;;0;0;0;0;0;;;4;2;1;0;0;0;0;0;2;1;7;0;0;0;0;0;0;0;0;0;0;0;2,6;1,2;0,4;0;0;0;0;0;1,8;0,2;4,6;1;1;0;3;1;20;29;19;2;4;78;1;1;16;2;1;5;0;0;0;19;44;122;0;3;0,9;18,4;27,5;14,65;0,8;3,5;68,75;1;1;15,4;2;1;4,9;0;0;0;18,85;43,15;111,9;;;;;;;;10;;23;30;105;1;1;0;;;;;;;;;;;;;;;;;;;;;;
"490000254";"490015765";"ESBV-SITE DE BEAUFORT";"2024";8;;;8;104;0;0;104;2402;0;0;2402;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;30;282;7453;0;0;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;0;;0;;0;0;0;0;0;;;4;2;0;0;0;0;0;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0;3,23;1,33;0;0;0;0;0;0;0;0,1;3,33;;;0;3;1;15;27;6;2;7;61;2;0;12;1;1;0;0;0;0;29;44;105;0;1,43;0,48;13,02;19,93;3,98;0,22;3,27;42,33;0,71;0;5,8;0,5;0,5;0;0;0;0;11,41;18,42;60,75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"490004256";"490020773";"HÔPITAL PRIVÉ BEAUPREAU";"2024";18;;;18;219;0;0;219;3423;0;0;3423;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;12;178;4279;0;0;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;0;;0;;0;0;0;0;0;;;2;2;0;0;0;0;0;0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0,67;0,67;0;0;0;0;0;0;0,09;0,06;0,82;;;0;1;0;8;16;0;1;3;29;1;1;12;2;2;3;0;0;0;36;55;84;0;1,01;0;9,16;16,3;0;0,36;1,24;28,07;0,22;0,5;4,91;0,72;0,72;0,23;0;0;0;8,49;15,07;43,14;;;;;;;;18;;12;;206;1;1;0;;;;;;;;;;;;;;;;;;;;;;
"500000195";"500000039";"CH DE CARENTAN";"2024";24;;;24;392;0;0;392;7370;0;0;7370;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;30;251;9104;0;0;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;0;;0;;0;0;0;0;0;;;2;2;0;0;0;0;0;0;2;0;4;0;0;0;0;0;0;0;0;0;0;0;2,69;2,69;0;0;0;0;0;0;1,13;0;3,82;;;0;1;2;19;35;10;2;3;72;3;0;13;4;1;2;0;0;0;21;43;115;0;1;0,5;16,3;34,01;4,64;0,51;1,51;58,47;1,12;0;5,72;3,03;0,98;0,96;0;0;0;8,97;19,8;78,27;;;;;;;;;;;;;0;0;0;;;;;;;;;;;;;;;;;;;;;;
"500000427";"500000096";"CH DE SAINT HILAIRE DU HARCOUET";"2024";32;;;32;1200;0;0;1200;8777;0;0;8777;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;32;413;10842;0;0;;;;;;;;1;3449;0;;1;0;0;0;0;;;;;;;;;;;;;;0;;0;;0;0;0;0;0;;;9;2;5;0;0;0;0;0;2;0;11;0;0;0;0;0;0;0;0;0;0;0;6,67;1,33;4,01;0;0;0;0;0;1,7;0;8,37;1;1;0;3;1;45;47;1;1;2;100;0;0;20;1;1;4;0;3;0;24;52;152;0;2,74;0,46;42,8;43,12;1;0,36;1,26;91,74;0;0;20,56;0,46;0,46;3,43;0;3,32;0;24,04;51,81;143,55;;;;;;;;32;;32;;136;1;1;0;0;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;;;;;;
"500000476";"500000054";"HL VILLEDIEU LES POELES";"2024";5;;;5;189;0;0;189;1891;0;0;1891;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;352;5568;0;0;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;0;;0;;0;0;0;0;0;;;2;2;0;0;0;0;0;0;0;0;2;8;8;0;0;0;0;0;0;0;0;8;0,7;0,7;0;0;0;0;0;0;0;0;0,7;;;0;1;0;8;12;2;1;0;24;0;0;2;0;0;0;0;0;0;0;2;26;0;1;0;8,18;11,01;2,29;0,18;0;22,66;0;0;0,7;0;0;0;0;0;0;0;0,7;23,36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"500000591";"500000393";"CH DE COUTANCES";"2024";72;0;0;72;3205;0;0;3205;21405;0;0;21405;0;0;0;0;1;0;0;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;438;;;;35;243;11884;0;0;60;21;20523;;;;;1;14132;0;;1;0;0;0;0;;;;;;;;;;;;;;0;;0;;0;0;0;0;0;;;18;5;1;0;0;0;0;0;3;0;21;1;0;0;0;0;0;0;0;0;0;1;14,25;3,55;1;0;0;0;0;0;2,39;0;16,64;5;3,75;0;8;1;95;159;38;4;4;309;4;0;49;7;3;10;0;5;0;40;115;424;0;6,9;0,91;87,92;139,24;25,01;2,95;5,01;267,94;3,61;0;47,14;6,17;2,45;8,63;0;5,84;0,92;38,84;111,15;379,09;;;;;;;;70;;35;60;209;1;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;;;;;;
"510000250";"510000078";"CH VITRY LE FRANCOIS";"2024";32;;;32;2366;0;0;2366;9747;0;0;9747;6;;;6;163;0;0;163;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;47;362;15719;4;703;;;;30;266;6723;148;1;14512;0;;1;0;0;0;0;;;1;0;0;0;0;0;0;;;;;0;;0;;0;0;0;0;0;0;1;27;4;8;0;8;2;0;0;2;1;38;6;0;0;0;0;0;0;0;0;0;6;13,76;2,91;6,14;0;1,4;0,3;0;0;2;0,6;18,76;5;4,67;1;3;0;63;43;30;1;5;146;1;0;47;4;2;5;1;2;0;45;105;251;1;3;0;62,45;42,97;30,81;0,86;4,09;145,18;0,25;0;41,71;3,39;1,9;5;1;1,86;0;43,8;97,01;242,19;;;;;;;;28;;47;;144;1;1;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;;;;;
"510000466";"510000102";"CH DE SAINTE-MENEHOULD";"2024";17;;;17;193;0;0;193;1738;0;0;1738;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;13;108;1994;0;0;30;5;5126;;;;;;;;;0;0;1;0;0;;;;;;;;;;;;;;0;;0;;0;0;0;0;0;;;2;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1,4;1,4;0;0;0;0;0;0;0;0;1,4;;;0;1;0;15;21;5;1;1;44;1;0;11;1;0;1;0;2;1;39;56;100;0;1,16;0;15,05;22,74;6,79;0,55;0,48;46,77;0,35;0;4,9;0,2;0;0,2;0;1,97;1;19,26;27,88;74,65;;;;;;;;;;;;;;;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;;;;;;
"520000019";"520780024";"CH DE BOURBONNE-LES-BAINS";"2024";5;0;0;5;60;0;0;60;1568;0;0;1568;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;43;344;14290;10;2557;32;11;11598;;;;;;;;;;;;;0;;;;;;;;;;;;;;0;;0;;0;0;0;0;0;;;6;5;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;4,15;3,73;0;0;0;0;0;0;0;0;4,15;;;0;2;0;14;35;14;1;11;77;0;0;13;4;0;1;0;0;0;24;42;119;0;3;0;14;33,64;13,81;1;11,13;76,58;0;0;13,2;4,6;0;0,75;0;0;0;21,86;40,41;116,99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"520000043";"520780057";"CH DE LANGRES";"2024";55;0;0;55;2841;0;0;2841;21524;0;0;21524;4;0;0;4;112;0;0;112;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;12;136;4274;6;1053;;;;;;;;1;14308;0;;1;0;0;0;0;;;1;0;;0;0;0;;;;;;0;;0;;0;0;0;0;0;0;0;35;5;8;2;2;2;0;0;2;5;44;0;0;0;0;0;0;0;0;0;0;0;19,96;4,5;7,97;1,2;0,26;0,26;0;0;2;3,9;26,12;1;1,34;2;3;3;69;63;21;1;2;164;0;0;31;4;2;7;10;2;0;28;82;246;1,86;2,46;3;62,64;62,55;19,59;1,48;1,96;155,54;0;0;30,84;3,8;1,9;6,22;10,25;1,86;0;27,22;80,19;235,73;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;89;0;0
"520000050";"520780065";"HL DE MONTIER EN DER";"2024";8;;;8;150;0;0;150;1451;0;0;1451;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;22;292;8388;0;0;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;0;;0;;0;0;0;0;0;;;2;2;0;0;0;0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;1,1;1,1;0;0;0;0;0;0;0,24;0;1,34;;0;0;2;0;7;15;23;0;3;50;1;0;11;1;1;2;0;0;0;18;33;83;0;1,5;0;4,38;10,29;15,97;0;2,33;34,47;0,97;0;9,94;0,06;0,06;1,44;0;0;0;16,62;29,03;63,5;;;;;;;;;;;;;1;1;0;;;;;;;;;;;;;;;;;;;;;;
"490020245";"530000025";"CH HAUT ANJOU SITE SEGRE";"2024";25;0;0;25;833;0;0;833;7587;0;0;7587;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25;256;7568;0;0;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;0;;0;;0;0;0;0;0;;;9;7;0;0;5;2;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;4,5;4,3;0;0;0,7;0,3;0;0;0;0;5,2;;0,15;0;3;0;22;31;3;2;2;63;0;0;6;0;0;0;0;0;0;7;13;76;0;2,5;0;17,37;27,05;2,76;0,78;1,66;52,12;0;0;4,87;0;0;0;0;0;0;5,65;10,52;62,64;;;;;;;;;;;;;;;;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;;;;;
"530000140";"530000058";"HL ERNEE";"2024";27;;;27;448;0;0;448;8971;0;0;8971;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;63;407;15366;0;0;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;0;;0;;0;0;0;0;0;;;2;2;0;0;0;0;0;0;1;0;3;11;11;0;0;0;0;0;0;0;0;11;0,14;0,14;0;0;0;0;0;0;0,8;0;0,94;;0,34;0;3;0;31;51;8;1;7;101;0;0;21;4;1;4;0;0;0;44;73;174;0;2,73;0;29,02;49,95;10,71;0,78;6,45;99,64;0;0;17,99;3,18;0,86;4,38;0;0;0;43,37;68,92;168,56;;;;;;;;27;0;63;0;190;1;1;0;;;;;;;;;;;;;;;;;;;;;;
"530000165";"530000066";"HL EVRON";"2024";15;;;15;128;0;0;128;2082;0;0;2082;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;35;264;9303;0;0;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;0;;0;;0;0;0;0;0;;;3;2;0;0;0;0;0;0;0;0;3;10;10;0;0;0;0;0;0;0;0;10;1,45;0,7;0;0;0;0;0;0;0;0;1,45;1;1;0;2;0;14;22;12;2;5;57;1;0;14;2;1;3;0;0;0;42;62;119;0;2;0;14,71;22,83;9,45;0,7;2,86;52,55;1;0;12,2;1,09;0,8;3,28;0;0;0;38,5;56,07;108,62;;;;;;;;15;;35;;172;1;1;0;;;;;;;;;;;;;;;;;;;;;;
"530000132";"530007202";"HÔPITAL S.O. MAYENNAIS :SITE DE CRAON";"2024";20;;;20;200;0;0;200;3556;0;0;3556;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;20;150;3995;0;0;30;18;8503;;;;;;;;;;;;;0;;;;;;;;;;;;;;0;;0;;0;0;0;0;0;;;2;2;0;0;0;0;0;0;1;0;3;11;11;0;0;0;0;0;0;0;0;11;0,38;0,38;0;0;0;0;0;0;0,35;0;0,73;1;0,75;0;2;1;15;37;10;1;8;74;1;0;13;1;1;3;0;0;0;32;50;124;0;1,71;0,68;12,97;32,9;7,32;0,4;3,13;59,11;0,63;0;6,03;0,51;0,28;0,95;0;0;0;9,93;18,05;77,16;;;;;;;;20;;20;30;135;1;1;0;;;;;;;;;;;;;;;;;;;;;;
"530000181";"530007202";"HÔPITAL S.O. MAYENNAIS :SITE DE RENAZE";"2024";15;;;15;161;0;0;161;3074;0;0;3074;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;15;78;2096;0;0;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;0;;0;;0;0;0;0;0;;;1;1;0;0;0;0;0;0;0;0;1;6;6;0;0;0;0;0;0;0;0;6;0,2;0,2;0;0;0;0;0;0;0,12;0;0,32;;0,25;0;1;0;7;7;3;0;2;20;0;0;7;0;0;0;0;0;0;3;10;30;0;0,95;0,22;7,33;10,22;3,89;0,13;1,05;23,79;0,16;0;3,5;0,09;0,09;0,32;0;0;0;2,91;6,98;30,77;;;;;;;;15;;15;;83;1;1;0;;;;;;;;;;;;;;;;;;;;;;
