BOR;AN;FI;RS;FI_EJ;UNI;LIT;JLI;SEJ;PAS;PAS0;JOU;pctEXT;IGC2med;SEJ80;UNIT;ETPSAL_MED;EFFLIB_MED;ETPSAL_INFSP;EFFLIB_INFSP;ETPSAL_INFNS;EFFLIB_INFNS;ETPSAL_AID;EFFLIB_AID;ETPSAL_KINE;EFFLIB_KINE;ETPSAL_APNM;EFFLIB_APNM
REA;2024;640000410;CENTRE HOSPITALIER OLORON;640780821;SIADU;6;426;53;;;219;;;;;0.26;;;;2.49;;0.8;;;;0.57;
REA;2024;640000410;CENTRE HOSPITALIER OLORON;640780821;SITOT;6;426;53;;;219;;;;;;;;;;;;;;;;
REA;2024;640000410;CENTRE HOSPITALIER OLORON;640780821;USIPADU;6;426;53;;;219;;;;;;;;;;;;;;;;
REA;2024;640000600;CENTRE HOSPITALIER DE PAU;640781290;REAADU;20;7320;776;793;26;5781;9;45;89;;9.6;;1.53;;45.51;;27.79;;2.08;;5.59;
REA;2024;640000600;CENTRE HOSPITALIER DE PAU;640781290;REAENF;2;732;121;123;7;460;8;;;;4.33;;3.16;;;;0.76;;0.04;;0.19;
REA;2024;640000600;CENTRE HOSPITALIER DE PAU;640781290;SIADU;19;5584;1612;;;3689;;;;;2.4;;0.17;;14.31;;7.12;;1.05;;3.5;
REA;2024;640000600;CENTRE HOSPITALIER DE PAU;640781290;SIPED;4;368;97;;;228;;;;;8.67;;3.39;;;;2.02;;0.1;;1.73;
REA;2024;640000600;CENTRE HOSPITALIER DE PAU;640781290;SITOT;23;5952;1709;;;3917;;;;;;;;;;;;;;;;
REA;2024;640000600;CENTRE HOSPITALIER DE PAU;640781290;USICADU;8;2928;881;;;1564;;;;;;;;;;;;;;;;
REA;2024;640000600;CENTRE HOSPITALIER DE PAU;640781290;USINVADU;6;2196;638;;;1887;;;;;;;;;;;;;;;;
REA;2024;640000600;CENTRE HOSPITALIER DE PAU;640781290;USIPADU;5;460;93;;;238;;;;;;;;;;;;;;;;
REA;2024;640000600;CENTRE HOSPITALIER DE PAU;640781290;USIPPED;4;368;97;;;228;;;;;;;;;;;;;;;;
REA;2024;640016580;CENTRE DE CARDIOLOGIE DU PAYS BASQUE;640010658;SIADU;16;5856;1730;;;4869;;;;;;;;;14.07;;13.95;;;;2.33;
REA;2024;640016580;CENTRE DE CARDIOLOGIE DU PAYS BASQUE;640010658;SITOT;16;5856;1730;;;4869;;;;;;;;;;;;;;;;
REA;2024;640016580;CENTRE DE CARDIOLOGIE DU PAYS BASQUE;640010658;USICADU;16;5856;1730;;;4869;;;;;;;;;;;;;;;;
REA;2024;640018206;CLINIQUE BELHARRA;640012209;SIADU;12;1034;167;;;650;;;;;;57;;;3.16;;2.5;;;;0.4;
REA;2024;640018206;CLINIQUE BELHARRA;640012209;SITOT;12;1034;167;;;650;;;;;;;;;;;;;;;;
REA;2024;640018206;CLINIQUE BELHARRA;640012209;USIPADU;12;1034;167;;;650;;;;;;;;;;;;;;;;
REA;2024;640780946;POLYCLINIQUE PAU PYRENEES SITE NAVARRE;640000469;AUTSIADU;18;6570;448;;;1352;;;;;;;;;;;;;;;;
REA;2024;640780946;POLYCLINIQUE PAU PYRENEES SITE NAVARRE;640000469;SIADU;18;6570;448;;;1352;;;;;0;8;;;11.5;;6.59;;;;;
REA;2024;640780946;POLYCLINIQUE PAU PYRENEES SITE NAVARRE;640000469;SITOT;18;6570;448;;;1352;;;;;;;;;;;;;;;;
REA;2024;640781225;CLINIQUE MEDICALE CARDIOLOGIQUE ARESSY;640000568;SIADU;8;2920;1293;;;2293;;;;;;;;;10.59;;5;;;;2.34;
REA;2024;640781225;CLINIQUE MEDICALE CARDIOLOGIQUE ARESSY;640000568;SITOT;8;2920;1293;;;2293;;;;;;;;;;;;;;;;
REA;2024;640781225;CLINIQUE MEDICALE CARDIOLOGIQUE ARESSY;640000568;USICADU;8;2920;1293;;;2293;;;;;;;;;;;;;;;;
REA;2024;650000417;CH TARBES LOURDES GESPE SITE TARBES;650783160;REAADU;12;4380;371;378;11;2877;9;45;39;;15.2;;0.9;;33.76;;20.34;;;;5.51;
REA;2024;650000417;CH TARBES LOURDES GESPE SITE TARBES;650783160;SIADU;10;3650;983;;;2365;;;;;5;;1;;17.61;;10.32;;;;1.8;
REA;2024;650000417;CH TARBES LOURDES GESPE SITE TARBES;650783160;SITOT;10;3650;983;;;2365;;;;;;;;;;;;;;;;
REA;2024;650000417;CH TARBES LOURDES GESPE SITE TARBES;650783160;USICADU;10;3650;983;;;2365;;;;;;;;;;;;;;;;
REA;2024;650780679;POLYCL L'ORMEAU SITE CENTRE TARBES;650000243;SIADU;8;2920;825;;;2768;;;;;;15;;;8.68;;7.5;;;;2.59;
REA;2024;650780679;POLYCL L'ORMEAU SITE CENTRE TARBES;650000243;SITOT;8;2920;825;;;2768;;;;;;;;;;;;;;;;
REA;2024;650780679;POLYCL L'ORMEAU SITE CENTRE TARBES;650000243;USICADU;8;2920;825;;;2768;;;;;;;;;;;;;;;;
REA;2024;660000084;CH PERPIGNAN;660780180;AUTSIADU;8;2928;473;;;2484;;;;;;;;;;;;;;;;
REA;2024;660000084;CH PERPIGNAN;660780180;REAADU;24;8784;1051;1084;55;7051;15;43;51;;14.19;;;;63.37;;43.36;;1.6;;5.86;
REA;2024;660000084;CH PERPIGNAN;660780180;SIADU;43;12078;2516;;;10064;;;;;;;;;26.89;;16.89;;;;2.42;
REA;2024;660000084;CH PERPIGNAN;660780180;SITOT;43;12078;2516;;;10064;;;;;;;;;;;;;;;;
REA;2024;660000084;CH PERPIGNAN;660780180;USICADU;8;2928;825;;;2400;;;;;;;;;;;;;;;;
REA;2024;660000084;CH PERPIGNAN;660780180;USIHADU;3;1098;65;;;1025;;;;;;;;;;;;;;;;
REA;2024;660000084;CH PERPIGNAN;660780180;USINVADU;12;4392;1061;;;3734;;;;;;;;;;;;;;;;
REA;2024;660000084;CH PERPIGNAN;660780180;USIPADU;12;732;92;;;421;;;;;;;;;;;;;;;;
REA;2024;660780784;CL ST PIERRE PERPIGNAN;660000407;REAADU;10;3538;534;558;2;3250;8;30;50;;;12;1;;18.4;;8.2;;;2;0.5;
REA;2024;660780784;CL ST PIERRE PERPIGNAN;660000407;SIADU;8;3285;1149;;;2858;;;;;;12;0;;7.83;;4.06;;;2;0.4;
REA;2024;660780784;CL ST PIERRE PERPIGNAN;660000407;SITOT;8;3285;1149;;;2858;;;;;;;;;;;;;;;;
REA;2024;660780784;CL ST PIERRE PERPIGNAN;660000407;USICADU;8;3285;1149;;;2858;;;;;;;;;;;;;;;;
REA;2024;670000025;HOPITAL CIVIL / NOUVEL HOPITAL CIVIL;670780055;AUTSIADU;14;1386;1890;;;7060;;;;;;;;;;;;;;;;
REA;2024;670000025;HOPITAL CIVIL / NOUVEL HOPITAL CIVIL;670780055;REAADU;49;16060;2329;2508;104;13617;12;42;218;;18.41;;3.99;;131.78;;66.06;;5.41;;4.53;
REA;2024;670000025;HOPITAL CIVIL / NOUVEL HOPITAL CIVIL;670780055;SIADU;34;8686;4335;;;12963;;;;;4.43;;1.53;;46.35;;18.7;;;;8.07;
REA;2024;670000025;HOPITAL CIVIL / NOUVEL HOPITAL CIVIL;670780055;SITOT;34;8686;4335;;;12963;;;;;;;;;;;;;;;;
REA;2024;670000025;HOPITAL CIVIL / NOUVEL HOPITAL CIVIL;670780055;USICADU;20;7300;2445;;;5903;;;;;;;;;;;;;;;;
REA;2024;670000157;CENTRE HOSPITALIER DE HAGUENAU;670780337;REAADU;16;4923;581;601;34;4110;4;52;110;;9.97;;0;;39.87;;17.16;;0.35;;7.5;
REA;2024;670000157;CENTRE HOSPITALIER DE HAGUENAU;670780337;SIADU;22;6984;2170;;;5806;;;;;3.96;;0;;35.07;;13.57;;0.27;;8.64;
REA;2024;670000157;CENTRE HOSPITALIER DE HAGUENAU;670780337;SITOT;22;6984;2170;;;5806;;;;;;;;;;;;;;;;
REA;2024;670000157;CENTRE HOSPITALIER DE HAGUENAU;670780337;USICADU;14;5124;1670;;;4118;;;;;;;;;;;;;;;;
REA;2024;670000157;CENTRE HOSPITALIER DE HAGUENAU;670780337;USINVADU;4;1464;384;;;1384;;;;;;;;;;;;;;;;
REA;2024;670000157;CENTRE HOSPITALIER DE HAGUENAU;670780337;USIPADU;4;396;116;;;304;;;;;;;;;;;;;;;;
REA;2024;670000165;CH SAINTE-CATHERINE DE SAVERNE;670780345;REAADU;8;2928;305;313;14;1991;20;46;82;;3.13;;;;16.14;;9.94;;;;3.58;
REA;2024;670000165;CH SAINTE-CATHERINE DE SAVERNE;670780345;SIADU;2;196;36;;;110;;;;;0.95;;;;2.13;;1.2;;;;0.92;
REA;2024;670000165;CH SAINTE-CATHERINE DE SAVERNE;670780345;SITOT;2;196;36;;;110;;;;;;;;;;;;;;;;
REA;2024;670000165;CH SAINTE-CATHERINE DE SAVERNE;670780345;USIPADU;2;196;36;;;110;;;;;;;;;;;;;;;;
REA;2024;670018068;CLINIQUE RHENA GCS ES;670017847;SIADU;12;4392;1363;;;3199;;;;;;9;;;18.8;;12.69;;;;;
REA;2024;670018068;CLINIQUE RHENA GCS ES;670017847;SITOT;12;4392;1363;;;3199;;;;;;;;;;;;;;;;
REA;2024;670018068;CLINIQUE RHENA GCS ES;670017847;USICADU;12;4392;1363;;;3199;;;;;;;;;;;;;;;;
REA;2024;670020098;GCS ICANS SITE HTP2/ICANS - ET EXPL;670016914;SIADU;18;7166;498;;;7573;;;;;2.65;;;;31.83;;10.63;;;;6.8;
REA;2024;670020098;GCS ICANS SITE HTP2/ICANS - ET EXPL;670016914;SITOT;18;7166;498;;;7573;;;;;;;;;;;;;;;;
REA;2024;670020098;GCS ICANS SITE HTP2/ICANS - ET EXPL;670016914;USIHADU;18;7166;498;;;7573;;;;;;;;;;;;;;;;
REA;2024;670783273;HOPITAL DE HAUTEPIERRE;670780055;AUTSIADU;6;2190;604;;;2233;;;;;;;;;;;;;;;;
REA;2024;670783273;HOPITAL DE HAUTEPIERRE;670780055;AUTSIPED;5;495;324;;;855;;;;;;;;;;;;;;;;
REA;2024;670783273;HOPITAL DE HAUTEPIERRE;670780055;REAADU;39;14235;1494;1601;159;11107;19;46;163;;;;1;;102.77;;46.74;;3.89;;28.5;
REA;2024;670783273;HOPITAL DE HAUTEPIERRE;670780055;REAENF;10;3650;521;570;108;2201;15;;;;;;19.75;;20.45;;4.33;;;;5.75;
REA;2024;670783273;HOPITAL DE HAUTEPIERRE;670780055;SIADU;40;14600;1895;;;8249;;;;;9.35;;0.86;;45.33;;35.02;;0.02;;12.09;
REA;2024;670783273;HOPITAL DE HAUTEPIERRE;670780055;SIPED;20;5970;382;;;1532;;;;;1.1;;;;;;;;;;;
REA;2024;670783273;HOPITAL DE HAUTEPIERRE;670780055;SITOT;60;20570;2277;;;9781;;;;;;;;;;;;;;;;
REA;2024;670783273;HOPITAL DE HAUTEPIERRE;670780055;USIHADU;;;14;;;815;;;;;;;;;;;;;;;;
REA;2024;670783273;HOPITAL DE HAUTEPIERRE;670780055;USIHPED;3;1095;58;;;677;;;;;;;;;;;;;;;;
REA;2024;670783273;HOPITAL DE HAUTEPIERRE;670780055;USINVADU;12;4380;1028;;;4215;;;;;;;;;;;;;;;;
REA;2024;670783273;HOPITAL DE HAUTEPIERRE;670780055;USIPADU;22;8030;249;;;986;;;;;;;;;;;;;;;;
REA;2024;670783273;HOPITAL DE HAUTEPIERRE;670780055;USIPPED;12;4380;0;;;0;;;;;;;;;;;;;;;;
REA;2024;680000320;CLINIQUE DIACONAT FONDERIE;680000643;SIADU;12;4380;1445;;;3959;;;;;15;;;;13.5;;6;;;;;
REA;2024;680000320;CLINIQUE DIACONAT FONDERIE;680000643;SITOT;12;4380;1445;;;3959;;;;;;;;;;;;;;;;
REA;2024;680000320;CLINIQUE DIACONAT FONDERIE;680000643;USICADU;12;4380;1445;;;3959;;;;;;;;;;;;;;;;
REA;2024;680000684;HOPITAL LOUIS PASTEUR;680000973;REAADU;30;10894;1148;1236;48;8755;5;43;152;;12.68;;0.42;;77.21;;14.01;;;;11.22;
REA;2024;680000684;HOPITAL LOUIS PASTEUR;680000973;SIADU;27;9024;1334;;;4614;;;;;7.43;;;;42.74;;30.13;;;;9.28;
REA;2024;680000684;HOPITAL LOUIS PASTEUR;680000973;SIPED;11;4026;222;;;540;;;;;2.06;;6.15;;5.89;;5.48;;;;1.16;
REA;2024;680000684;HOPITAL LOUIS PASTEUR;680000973;SITOT;38;13050;1556;;;5154;;;;;;;;;;;;;;;;
REA;2024;680000684;HOPITAL LOUIS PASTEUR;680000973;USICADU;7;2530;607;;;1920;;;;;;;;;;;;;;;;
REA;2024;680000684;HOPITAL LOUIS PASTEUR;680000973;USIHADU;6;1370;87;;;1019;;;;;;;;;;;;;;;;
REA;2024;680000684;HOPITAL LOUIS PASTEUR;680000973;USINVADU;4;1464;447;;;1178;;;;;;;;;;;;;;;;
REA;2024;680000684;HOPITAL LOUIS PASTEUR;680000973;USIPADU;10;3660;193;;;497;;;;;;;;;;;;;;;;
REA;2024;680000684;HOPITAL LOUIS PASTEUR;680000973;USIPPED;11;4026;222;;;540;;;;;;;;;;;;;;;;
REA;2024;680001195;HOPITAL ALBERT SCHWEITZER;680000643;SIADU;14;5110;838;;;4303;;;;;4;4;;;23.63;24;4;7;;;3.97;9
REA;2024;680001195;HOPITAL ALBERT SCHWEITZER;680000643;SITOT;14;5110;838;;;4303;;;;;;;;;;;;;;;;
REA;2024;680001195;HOPITAL ALBERT SCHWEITZER;680000643;USICADU;14;5110;838;;;4303;;;;;;;;;;;;;;;;
REA;2024;680004546;HOPITAL EMILE MULLER;680020336;AUTSIADU;14;1966;633;;;1577;;;;;;;;;;;;;;;;
REA;2024;680004546;HOPITAL EMILE MULLER;680020336;REAADU;36;12652;1248;1297;32;11115;6;35;130;;17.62;1;;;95.88;;44.09;;1.96;;12.28;
REA;2024;680004546;HOPITAL EMILE MULLER;680020336;SIADU;54;11488;2773;;;10770;;;;;4.01;;;;76.1;;37.67;;2.2;;12.32;
REA;2024;680004546;HOPITAL EMILE MULLER;680020336;SIPED;8;736;161;;;501;;;;;1;;5.83;;7.63;;2.75;;0.2;;1.61;
REA;2024;680004546;HOPITAL EMILE MULLER;680020336;SITOT;62;12224;2934;;;11271;;;;;;;;;;;;;;;;
REA;2024;680004546;HOPITAL EMILE MULLER;680020336;USICADU;20;5490;1549;;;5522;;;;;;;;;;;;;;;;
REA;2024;680004546;HOPITAL EMILE MULLER;680020336;USIHADU;4;1464;106;;;1293;;;;;;;;;;;;;;;;
REA;2024;680004546;HOPITAL EMILE MULLER;680020336;USINVADU;4;1464;322;;;1345;;;;;;;;;;;;;;;;
REA;2024;680004546;HOPITAL EMILE MULLER;680020336;USIPADU;12;1104;163;;;1033;;;;;;;;;;;;;;;;
REA;2024;680004546;HOPITAL EMILE MULLER;680020336;USIPPED;8;736;161;;;501;;;;;;;;;;;;;;;;
REA;2024;690000575;CH NORD OUEST - VILLEFRANCHE;690782222;REAADU;12;4392;501;522;22;3471;16;38;66;;6.16;;;;31.17;;14.52;;1.5;;3.97;
REA;2024;690000575;CH NORD OUEST - VILLEFRANCHE;690782222;SIADU;14;5844;1332;;;4225;;;;;2.67;;;;18.07;;7.89;;;;0.5;
REA;2024;690000575;CH NORD OUEST - VILLEFRANCHE;690782222;SITOT;14;5844;1332;;;4225;;;;;;;;;;;;;;;;
REA;2024;690000575;CH NORD OUEST - VILLEFRANCHE;690782222;USICADU;8;2928;901;;;2345;;;;;;;;;;;;;;;;
REA;2024;690000575;CH NORD OUEST - VILLEFRANCHE;690782222;USINVADU;6;2916;431;;;1880;;;;;;;;;;;;;;;;
REA;2024;690000880;CENTRE LEON BERARD;690783220;SIADU;22;8052;778;;;7897;;;;;11.8;;2;;20;;11;;0.1;;1.3;
REA;2024;690000880;CENTRE LEON BERARD;690783220;SITOT;22;8052;778;;;7897;;;;;;;;;;;;;;;;
REA;2024;690000880;CENTRE LEON BERARD;690783220;USIHADU;22;8052;778;;;7897;;;;;;;;;;;;;;;;
REA;2024;690007539;HOPITAL FEMME MERE ENFANT - HCL;690781810;REAENF;17;6033;1110;1202;461;5364;12;;;;6.91;;21.29;;41.6;;33.76;;;;10.09;
REA;2024;690007539;HOPITAL FEMME MERE ENFANT - HCL;690781810;REAPEDREC;16;;;;;;;;;1;;;;;;;;;;;;
REA;2024;690019849;IHOP - HCL;690781810;SIPED;15;5490;126;;;3608;;;;;1.5;;7.69;;9.81;;15.11;;;;6.45;
REA;2024;690019849;IHOP - HCL;690781810;SITOT;15;5490;126;;;3608;;;;;;;;;;;;;;;;
REA;2024;690019849;IHOP - HCL;690781810;USIHPED;15;5490;126;;;3608;;;;;;;;;;;;;;;;
REA;2024;690023411;HOPITAL PRIVE JEAN MERMOZ;690000252;REAADU;4;1460;161;162;5;1184;19;39;32;;0;12;;;;;;;;;;
REA;2024;690041124;MEDIPOLE HOPITAL PRIVE;690000724;AUTSIADU;12;4392;651;;;2274;;;;;;;;;;;;;;;;
REA;2024;690041124;MEDIPOLE HOPITAL PRIVE;690000724;REAADU;20;7320;724;734;23;6067;71;41;117;;;6;;;39.84;;27;;;10;9.95;
REA;2024;690041124;MEDIPOLE HOPITAL PRIVE;690000724;SIADU;24;8784;1849;;;5613;;;;;;6;;;23.67;;15;;;;;
REA;2024;690041124;MEDIPOLE HOPITAL PRIVE;690000724;SITOT;24;8784;1849;;;5613;;;;;;;;;;;;;;;;
REA;2024;690041124;MEDIPOLE HOPITAL PRIVE;690000724;USICADU;12;4392;1198;;;3339;;;;;;;;;;;;;;;;
REA;2024;690780390;POLYCLINIQUE LYON NORD;690000229;SIADU;6;2190;777;;;1255;;;;;;24;5.24;;;;4;;;2;0.6;
REA;2024;690780390;POLYCLINIQUE LYON NORD;690000229;SITOT;6;2190;777;;;1255;;;;;;;;;;;;;;;;
REA;2024;690780390;POLYCLINIQUE LYON NORD;690000229;USICADU;6;2190;777;;;1255;;;;;;;;;;;;;;;;
REA;2024;690780648;CLINIQUE DE LA SAUVEGARDE;690036900;AUTSIADU;12;4392;969;;;3023;;;;;;;;;;;;;;;;
REA;2024;690780648;CLINIQUE DE LA SAUVEGARDE;690036900;REAADU;8;2928;388;402;18;2477;22;46;70;;;21;;;14;;7;;;5;;
REA;2024;690780648;CLINIQUE DE LA SAUVEGARDE;690036900;SIADU;20;7320;1955;;;5534;;;;;;;;;17;;9;;;;;
REA;2024;690780648;CLINIQUE DE LA SAUVEGARDE;690036900;SITOT;20;7320;1955;;;5534;;;;;;;;;;;;;;;;
REA;2024;690780648;CLINIQUE DE LA SAUVEGARDE;690036900;USICADU;8;2928;986;;;2511;;;;;;;;;;;;;;;;
REA;2024;690783154;HOPITAL EDOUARD HERRIOT - HCL;690781810;AUTSIADU;6;2085;267;;;1684;;;;;;;;;;;;;;;;
REA;2024;690783154;HOPITAL EDOUARD HERRIOT - HCL;690781810;REAADU;56;19907;2791;2950;631;14999;4;40;294;;8.02;;2;;133.3;;85.86;;5.99;;13.87;
REA;2024;690783154;HOPITAL EDOUARD HERRIOT - HCL;690781810;SIADU;6;2085;267;;;1684;;;;;1.4;;0;0;9.75;0;6.97;0;0;0;0.65;0
REA;2024;690783154;HOPITAL EDOUARD HERRIOT - HCL;690781810;SITOT;6;2085;267;;;1684;;;;;;;;;;;;;;;;
REA;2024;690784137;HOPITAL LYON SUD - HCL;690781810;AUTSIADU;12;4352;355;;;4005;;;;;;;;;;;;;;;;
REA;2024;690784137;HOPITAL LYON SUD - HCL;690781810;REAADU;31;10840;1876;2262;637;9698;12;33;228;;20.24;;1;;81.58;;43.22;;3.56;;9.9;
REA;2024;690784137;HOPITAL LYON SUD - HCL;690781810;SIADU;23;8106;1321;;;19565;;;;;9.63;;2.18;;67.75;;50.77;;3.19;;8.4;
REA;2024;690784137;HOPITAL LYON SUD - HCL;690781810;SITOT;23;8106;1321;;;19565;;;;;;;;;;;;;;;;
REA;2024;690784137;HOPITAL LYON SUD - HCL;690781810;USIHADU;11;3754;966;;;15560;;;;;;;;;;;;;;;;
REA;2024;690784152;HOPITAL CROIX-ROUSSE - HCL;690781810;REAADU;27;9874;1272;1349;93;7428;23;47;143;;5.77;;1.75;;79.08;;49.31;;2.72;;5.31;
REA;2024;690784152;HOPITAL CROIX-ROUSSE - HCL;690781810;SIADU;10;3660;1366;;;3222;;;;;0.42;;1;;15.69;;8.41;;0.26;;0.47;
REA;2024;690784152;HOPITAL CROIX-ROUSSE - HCL;690781810;SITOT;10;3660;1366;;;3222;;;;;;;;;;;;;;;;
REA;2024;690784152;HOPITAL CROIX-ROUSSE - HCL;690781810;USICADU;10;3660;1366;;;3222;;;;;;;;;;;;;;;;
REA;2024;690784178;HOPITAL PIERRE WERTHEIMER - HCL;690781810;REAADU;20;5375;444;468;44;4551;39;39;23;;4.1;;1;;51.02;;32.54;;;;7.49;
REA;2024;690784178;HOPITAL PIERRE WERTHEIMER - HCL;690781810;SIADU;20;5880;1793;;;5270;;;;;1.86;;0.51;;16.01;;13.47;;;;2.59;
REA;2024;690784178;HOPITAL PIERRE WERTHEIMER - HCL;690781810;SITOT;20;5880;1793;;;5270;;;;;;;;;;;;;;;;
REA;2024;690784178;HOPITAL PIERRE WERTHEIMER - HCL;690781810;USINVADU;20;5880;1793;;;5270;;;;;;;;;;;;;;;;
REA;2024;690784186;HOPITAL LOUIS PRADEL - HCL;690781810;REAADU;20;7173;1237;1319;108;6116;17;34;75;;9.88;;1.45;;51.5;;29.4;;;;4.35;
REA;2024;690784186;HOPITAL LOUIS PRADEL - HCL;690781810;REAENF;12;3826;469;524;55;2427;22;;;;9.02;;9.62;;21.89;;20.05;;;;4.6;
REA;2024;690784186;HOPITAL LOUIS PRADEL - HCL;690781810;SIADU;16;5856;1605;;;4829;;;;;2.5;;1;;28.4;;21.81;;;;3.47;
REA;2024;690784186;HOPITAL LOUIS PRADEL - HCL;690781810;SITOT;16;5856;1605;;;4829;;;;;;;;;;;;;;;;
REA;2024;690784186;HOPITAL LOUIS PRADEL - HCL;690781810;USICADU;16;5856;1605;;;4829;;;;;;;;;;;;;;;;
REA;2024;690793468;INFIRMERIE PROTESTANTE;690002068;REAADU;12;4392;1010;1040;45;3587;17;29;122;;0;17;;;28.94;;8.26;;;;;
REA;2024;690793468;INFIRMERIE PROTESTANTE;690002068;SIADU;6;2196;661;;;1678;;;;;;25;;;5.64;;5.84;;;;;
REA;2024;690793468;INFIRMERIE PROTESTANTE;690002068;SITOT;6;2196;661;;;1678;;;;;;;;;;;;;;;;
REA;2024;690793468;INFIRMERIE PROTESTANTE;690002068;USICADU;6;2196;661;;;1678;;;;;;;;;;;;;;;;
REA;2024;690805361;CH ST JOSEPH ST LUC;690805353;REAADU;12;4300;673;682;63;3232;23;41;104;;7.1;;30.43;;;;17.05;;;;0.3;
REA;2024;690805361;CH ST JOSEPH ST LUC;690805353;SIADU;8;2920;1158;;;2350;;;;;;;;;;;;;;;;
REA;2024;690805361;CH ST JOSEPH ST LUC;690805353;SITOT;8;2920;1158;;;2350;;;;;;;;;;;;;;;;
REA;2024;690805361;CH ST JOSEPH ST LUC;690805353;USICADU;8;2920;1158;;;2350;;;;;;;;;;;;;;;;
REA;2024;700000029;GH HAUTE SAONE SITE VESOUL;700004591;REAADU;12;4388;486;503;34;3168;8;44;61;;7.6;1;;;26.69;;16.99;;;;4.11;
REA;2024;700000029;GH HAUTE SAONE SITE VESOUL;700004591;SIADU;12;4392;971;;;3131;;;;;;;;;;;;;;;;
REA;2024;700000029;GH HAUTE SAONE SITE VESOUL;700004591;SITOT;12;4392;971;;;3131;;;;;;;;;;;;;;;;
REA;2024;700000029;GH HAUTE SAONE SITE VESOUL;700004591;USICADU;8;2928;731;;;1812;;;;;;;;;;;;;;;;
REA;2024;700000029;GH HAUTE SAONE SITE VESOUL;700004591;USINVADU;4;1464;240;;;1319;;;;;;;;;;;;;;;;
REA;2024;710978263;CH WILLIAM MOREY CHALON SUR SAONE;710780958;REAADU;12;4197;429;435;36;3173;31;49;53;;7.54;;;;34.84;;18.78;;;;6.68;
REA;2024;710978263;CH WILLIAM MOREY CHALON SUR SAONE;710780958;SIADU;18;6570;1562;;;3973;;;;;;;0.7;;25.03;;10.43;;;;0.95;
REA;2024;710978263;CH WILLIAM MOREY CHALON SUR SAONE;710780958;SITOT;18;6570;1562;;;3973;;;;;;;;;;;;;;;;
REA;2024;710978263;CH WILLIAM MOREY CHALON SUR SAONE;710780958;USICADU;8;2920;682;;;1631;;;;;;;;;;;;;;;;
REA;2024;710978263;CH WILLIAM MOREY CHALON SUR SAONE;710780958;USIHADU;2;730;36;;;480;;;;;;;;;;;;;;;;
REA;2024;710978263;CH WILLIAM MOREY CHALON SUR SAONE;710780958;USINVADU;8;2920;844;;;1862;;;;;;;;;;;;;;;;
REA;2024;710978289;CH LES CHANAUX MACON;710780263;REAADU;14;5124;636;652;29;3870;9;39;103;;6.4;;0.86;;34.15;;22.95;;;;5.42;
REA;2024;710978289;CH LES CHANAUX MACON;710780263;SIADU;8;2928;806;;;2127;;;;;3.75;;;;6.3;;5.66;;;;1.84;
REA;2024;710978289;CH LES CHANAUX MACON;710780263;SITOT;8;2928;806;;;2127;;;;;;;;;;;;;;;;
REA;2024;710978289;CH LES CHANAUX MACON;710780263;USICADU;8;2928;806;;;2127;;;;;;;;;;;;;;;;
REA;2024;720000033;CENTRE HOSPITALIER DU MANS;720000025;REAADU;17;6222;884;902;67;4671;16;45;74;;13.31;0;;;66.15;;40.47;;;;4.94;
REA;2024;720000033;CENTRE HOSPITALIER DU MANS;720000025;SIADU;17;6222;1707;;;5113;;;;;3.6;;;;22.47;;15.66;;;;1.58;
REA;2024;720000033;CENTRE HOSPITALIER DU MANS;720000025;SIPED;;;0;;;0;;;;;;;;;9.65;;3.84;;;;0.8;
REA;2024;720000033;CENTRE HOSPITALIER DU MANS;720000025;SITOT;17;6222;1707;;;5113;;;;;;;;;;;;;;;;
REA;2024;720000033;CENTRE HOSPITALIER DU MANS;720000025;USICADU;11;4026;1089;;;3166;;;;;;;;;;;;;;;;
REA;2024;720000033;CENTRE HOSPITALIER DU MANS;720000025;USINVADU;6;2196;618;;;1947;;;;;;;;;;;;;;;;
REA;2024;720017748;CENTRE MEDICO CHIRURGICAL DU MANS;720000561;SIADU;12;4380;1039;;;3625;;;;;;16;;;10.2;;4.9;;;;;
REA;2024;720017748;CENTRE MEDICO CHIRURGICAL DU MANS;720000561;SITOT;12;4380;1039;;;3625;;;;;;;;;;;;;;;;
REA;2024;720017748;CENTRE MEDICO CHIRURGICAL DU MANS;720000561;USICADU;12;4380;1039;;;3625;;;;;;;;;;;;;;;;
REA;2024;730000031;CHMS - SITE CHAMBERY MCO;730000015;REAADU;18;6688;997;1023;202;4979;16;42;98;;8.18;;;;46.16;;26.12;;1.24;;2.3;
REA;2024;730000031;CHMS - SITE CHAMBERY MCO;730000015;SIADU;18;6588;2003;;;5309;;;;;5.21;;1.1;;22.33;;18.76;;0.45;;0.9;
REA;2024;730000031;CHMS - SITE CHAMBERY MCO;730000015;SITOT;18;6588;2003;;;5309;;;;;;;;;;;;;;;;
REA;2024;730000031;CHMS - SITE CHAMBERY MCO;730000015;USICADU;8;2928;1301;;;2320;;;;;;;;;;;;;;;;
REA;2024;730000031;CHMS - SITE CHAMBERY MCO;730000015;USIHADU;2;732;39;;;690;;;;;;;;;;;;;;;;
REA;2024;730000031;CHMS - SITE CHAMBERY MCO;730000015;USINVADU;8;2928;663;;;2299;;;;;;;;;;;;;;;;
REA;2024;740000237;CH ANNECY-GENEVOIS SITE ANNECY;740781133;AUTSIADU;8;2928;664;;;2611;;;;;;;;;;;;;;;;
