BOR;AN;FI;RS;FI_EJ;PERSO;ETPS;NBLIB_MOY
HAD_P;2024;630010296;HAD 63 - SERVICE HAD;630001188;N2510;5.37;
HAD_P;2024;630010296;HAD 63 - SERVICE HAD;630001188;N2710;0.67;
HAD_P;2024;630010296;HAD 63 - SERVICE HAD;630001188;N3120;1.19;
HAD_P;2024;630010296;HAD 63 - SERVICE HAD;630001188;N9999;65.47;
HAD_P;2024;630010296;HAD 63 - SERVICE HAD;630001188;NAUT;24.8;
HAD_P;2024;630010296;HAD 63 - SERVICE HAD;630001188;NCOOR;13.38;
HAD_P;2024;630010528;AURA SANTE HAD CEBAZAT;630000990;M3050;0.23;
HAD_P;2024;630010528;AURA SANTE HAD CEBAZAT;630000990;M9999;2.46;
HAD_P;2024;630010528;AURA SANTE HAD CEBAZAT;630000990;MCOOR;2.23;
HAD_P;2024;630010528;AURA SANTE HAD CEBAZAT;630000990;N2120;1.09;
HAD_P;2024;630010528;AURA SANTE HAD CEBAZAT;630000990;N2210;0.3;50
HAD_P;2024;630010528;AURA SANTE HAD CEBAZAT;630000990;N2410;;10
HAD_P;2024;630010528;AURA SANTE HAD CEBAZAT;630000990;N2450;0.57;
HAD_P;2024;630010528;AURA SANTE HAD CEBAZAT;630000990;N2510;5.57;
HAD_P;2024;630010528;AURA SANTE HAD CEBAZAT;630000990;N2710;0.5;
HAD_P;2024;630010528;AURA SANTE HAD CEBAZAT;630000990;N3120;0.7;
HAD_P;2024;630010528;AURA SANTE HAD CEBAZAT;630000990;N9999;29.07;60
HAD_P;2024;630010528;AURA SANTE HAD CEBAZAT;630000990;NAUT;11.71;
HAD_P;2024;630010528;AURA SANTE HAD CEBAZAT;630000990;NCOOR;8.63;
HAD_P;2024;640000162;CH COTE BASQUE;640780417;M9999;3.69;
HAD_P;2024;640000162;CH COTE BASQUE;640780417;MCOOR;0.05;
HAD_P;2024;640000162;CH COTE BASQUE;640780417;N2800;3.64;
HAD_P;2024;640000402;CENTRE HOSPITALIER D'ORTHEZ;640780813;M9999;1.26;
HAD_P;2024;640000402;CENTRE HOSPITALIER D'ORTHEZ;640780813;MCOOR;1.26;
HAD_P;2024;640000402;CENTRE HOSPITALIER D'ORTHEZ;640780813;N2120;0.98;
HAD_P;2024;640000402;CENTRE HOSPITALIER D'ORTHEZ;640780813;N2210;21.17;
HAD_P;2024;640000402;CENTRE HOSPITALIER D'ORTHEZ;640780813;N2460;0.4;
HAD_P;2024;640000402;CENTRE HOSPITALIER D'ORTHEZ;640780813;N2510;13.67;
HAD_P;2024;640000402;CENTRE HOSPITALIER D'ORTHEZ;640780813;N2710;0.6;
HAD_P;2024;640000402;CENTRE HOSPITALIER D'ORTHEZ;640780813;N9999;42.12;
HAD_P;2024;640000402;CENTRE HOSPITALIER D'ORTHEZ;640780813;NAUT;1.6;
HAD_P;2024;640000402;CENTRE HOSPITALIER D'ORTHEZ;640780813;NCOOR;2.7;
HAD_P;2024;640000402;CENTRE HOSPITALIER D'ORTHEZ;640780813;NLIAI;1;
HAD_P;2024;640000600;CENTRE HOSPITALIER DE PAU;640781290;M9999;2.6;
HAD_P;2024;640000600;CENTRE HOSPITALIER DE PAU;640781290;MAUT;0.2;
HAD_P;2024;640000600;CENTRE HOSPITALIER DE PAU;640781290;MCOOR;2.4;
HAD_P;2024;640000600;CENTRE HOSPITALIER DE PAU;640781290;N2120;1;
HAD_P;2024;640000600;CENTRE HOSPITALIER DE PAU;640781290;N2210;20.61;
HAD_P;2024;640000600;CENTRE HOSPITALIER DE PAU;640781290;N2450;0.05;
HAD_P;2024;640000600;CENTRE HOSPITALIER DE PAU;640781290;N2510;10.19;
HAD_P;2024;640000600;CENTRE HOSPITALIER DE PAU;640781290;N2710;0.5;
HAD_P;2024;640000600;CENTRE HOSPITALIER DE PAU;640781290;N3120;0.5;
HAD_P;2024;640000600;CENTRE HOSPITALIER DE PAU;640781290;N9999;34.65;
HAD_P;2024;640000600;CENTRE HOSPITALIER DE PAU;640781290;NAUT;1.8;
HAD_P;2024;640013298;HAD BEARN ET SOULE;640011508;M9999;2.4;
HAD_P;2024;640013298;HAD BEARN ET SOULE;640011508;MCOOR;2.4;
HAD_P;2024;640013298;HAD BEARN ET SOULE;640011508;N2120;2.4;
HAD_P;2024;640013298;HAD BEARN ET SOULE;640011508;N2210;13.2;
HAD_P;2024;640013298;HAD BEARN ET SOULE;640011508;N2510;5.9;
HAD_P;2024;640013298;HAD BEARN ET SOULE;640011508;N2710;0.5;
HAD_P;2024;640013298;HAD BEARN ET SOULE;640011508;N3120;0.5;
HAD_P;2024;640013298;HAD BEARN ET SOULE;640011508;N9999;26.3;
HAD_P;2024;640013298;HAD BEARN ET SOULE;640011508;NCOOR;3.8;
HAD_P;2024;640789699;HAD SANTE SERVICE BAYONNE ET REGION;640003570;M3050;1.17;
HAD_P;2024;640789699;HAD SANTE SERVICE BAYONNE ET REGION;640003570;M9999;5.86;
HAD_P;2024;640789699;HAD SANTE SERVICE BAYONNE ET REGION;640003570;MCOOR;4.69;
HAD_P;2024;640789699;HAD SANTE SERVICE BAYONNE ET REGION;640003570;N2120;2.83;
HAD_P;2024;640789699;HAD SANTE SERVICE BAYONNE ET REGION;640003570;N2210;45.02;
HAD_P;2024;640789699;HAD SANTE SERVICE BAYONNE ET REGION;640003570;N2410;0.29;
HAD_P;2024;640789699;HAD SANTE SERVICE BAYONNE ET REGION;640003570;N2450;0.36;
HAD_P;2024;640789699;HAD SANTE SERVICE BAYONNE ET REGION;640003570;N2460;0.5;
HAD_P;2024;640789699;HAD SANTE SERVICE BAYONNE ET REGION;640003570;N2510;19.77;
HAD_P;2024;640789699;HAD SANTE SERVICE BAYONNE ET REGION;640003570;N2710;1.07;
HAD_P;2024;640789699;HAD SANTE SERVICE BAYONNE ET REGION;640003570;N3120;1.2;
HAD_P;2024;640789699;HAD SANTE SERVICE BAYONNE ET REGION;640003570;N9999;86.9;
HAD_P;2024;640789699;HAD SANTE SERVICE BAYONNE ET REGION;640003570;NAUT;0.06;
HAD_P;2024;640789699;HAD SANTE SERVICE BAYONNE ET REGION;640003570;NCOOR;14.55;
HAD_P;2024;640789699;HAD SANTE SERVICE BAYONNE ET REGION;640003570;NLIAI;1.25;
HAD_P;2024;650004799;GCS RESAPY HAD;650003148;M9999;1.98;0.5
HAD_P;2024;650004799;GCS RESAPY HAD;650003148;MCOOR;1.98;0.5
HAD_P;2024;650004799;GCS RESAPY HAD;650003148;N2120;1;
HAD_P;2024;650004799;GCS RESAPY HAD;650003148;N2210;9.36;36
HAD_P;2024;650004799;GCS RESAPY HAD;650003148;N2410;;1
HAD_P;2024;650004799;GCS RESAPY HAD;650003148;N2450;;1
HAD_P;2024;650004799;GCS RESAPY HAD;650003148;N2510;7.59;
HAD_P;2024;650004799;GCS RESAPY HAD;650003148;N2710;0.09;1
HAD_P;2024;650004799;GCS RESAPY HAD;650003148;N3120;1;
HAD_P;2024;650004799;GCS RESAPY HAD;650003148;N9999;40.68;44
HAD_P;2024;650004799;GCS RESAPY HAD;650003148;NAUT;11.05;5
HAD_P;2024;650004799;GCS RESAPY HAD;650003148;NCOOR;9.8;
HAD_P;2024;650004799;GCS RESAPY HAD;650003148;NLIAI;0.79;
HAD_P;2024;660000084;CH PERPIGNAN;660780180;M9999;1.7;
HAD_P;2024;660000084;CH PERPIGNAN;660780180;MAUT;1.7;
HAD_P;2024;660000084;CH PERPIGNAN;660780180;N2120;2;
HAD_P;2024;660000084;CH PERPIGNAN;660780180;N2210;14.63;
HAD_P;2024;660000084;CH PERPIGNAN;660780180;N2450;1;
HAD_P;2024;660000084;CH PERPIGNAN;660780180;N2510;6.5;
HAD_P;2024;660000084;CH PERPIGNAN;660780180;N2710;0.5;
HAD_P;2024;660000084;CH PERPIGNAN;660780180;N3120;0.5;
HAD_P;2024;660000084;CH PERPIGNAN;660780180;N9999;27.93;
HAD_P;2024;660000084;CH PERPIGNAN;660780180;NAUT;2.8;
HAD_P;2024;660006172;HAD MEDIHAD CABESTANY;660790379;M3050;0.5;
HAD_P;2024;660006172;HAD MEDIHAD CABESTANY;660790379;M9999;2.01;
HAD_P;2024;660006172;HAD MEDIHAD CABESTANY;660790379;MCOOR;1.51;
HAD_P;2024;660006172;HAD MEDIHAD CABESTANY;660790379;N2120;1.96;
HAD_P;2024;660006172;HAD MEDIHAD CABESTANY;660790379;N2210;15.17;10
HAD_P;2024;660006172;HAD MEDIHAD CABESTANY;660790379;N2410;;8
HAD_P;2024;660006172;HAD MEDIHAD CABESTANY;660790379;N2510;3.66;
HAD_P;2024;660006172;HAD MEDIHAD CABESTANY;660790379;N9999;20.79;18
HAD_P;2024;670005479;HAD AURAL BERGSON;670000652;M3050;1.35;
HAD_P;2024;670005479;HAD AURAL BERGSON;670000652;M9999;5.42;
HAD_P;2024;670005479;HAD AURAL BERGSON;670000652;MCOOR;4.07;
HAD_P;2024;670005479;HAD AURAL BERGSON;670000652;N2120;2.83;
HAD_P;2024;670005479;HAD AURAL BERGSON;670000652;N2210;10.96;67
HAD_P;2024;670005479;HAD AURAL BERGSON;670000652;N2410;1;20
HAD_P;2024;670005479;HAD AURAL BERGSON;670000652;N2450;0.5;
HAD_P;2024;670005479;HAD AURAL BERGSON;670000652;N2460;1.7;
HAD_P;2024;670005479;HAD AURAL BERGSON;670000652;N2510;2.94;
HAD_P;2024;670005479;HAD AURAL BERGSON;670000652;N2710;0.5;
HAD_P;2024;670005479;HAD AURAL BERGSON;670000652;N3120;3;
HAD_P;2024;670005479;HAD AURAL BERGSON;670000652;N9999;43.18;89
HAD_P;2024;670005479;HAD AURAL BERGSON;670000652;NAUT;5.03;2
HAD_P;2024;670005479;HAD AURAL BERGSON;670000652;NCOOR;14.72;
HAD_P;2024;670008838;HAD NORD ALSACE- FONDATION ST FRANÇOIS;670000785;M3050;1;
HAD_P;2024;670008838;HAD NORD ALSACE- FONDATION ST FRANÇOIS;670000785;M9999;4.27;
HAD_P;2024;670008838;HAD NORD ALSACE- FONDATION ST FRANÇOIS;670000785;MCOOR;3.27;
HAD_P;2024;670008838;HAD NORD ALSACE- FONDATION ST FRANÇOIS;670000785;N2120;0.5;
HAD_P;2024;670008838;HAD NORD ALSACE- FONDATION ST FRANÇOIS;670000785;N2210;5.17;747
HAD_P;2024;670008838;HAD NORD ALSACE- FONDATION ST FRANÇOIS;670000785;N2410;0.25;266
HAD_P;2024;670008838;HAD NORD ALSACE- FONDATION ST FRANÇOIS;670000785;N2710;;1
HAD_P;2024;670008838;HAD NORD ALSACE- FONDATION ST FRANÇOIS;670000785;N3120;0.8;
HAD_P;2024;670008838;HAD NORD ALSACE- FONDATION ST FRANÇOIS;670000785;N9999;33.38;1028
HAD_P;2024;670008838;HAD NORD ALSACE- FONDATION ST FRANÇOIS;670000785;NAUT;12.73;14
HAD_P;2024;670008838;HAD NORD ALSACE- FONDATION ST FRANÇOIS;670000785;NCOOR;13.93;
HAD_P;2024;670780113;CMCO;670780055;M9999;0.88;
HAD_P;2024;670780113;CMCO;670780055;MCOOR;0.1;
HAD_P;2024;670780113;CMCO;670780055;N2800;0.78;
HAD_P;2024;670780113;CMCO;670780055;N9999;0.78;
HAD_P;2024;670780113;CMCO;670780055;NAUT;0.78;
HAD_P;2024;680007648;HAD CENTRE ALSACE;680007598;M3050;1;
HAD_P;2024;680007648;HAD CENTRE ALSACE;680007598;M9999;5.09;2
HAD_P;2024;680007648;HAD CENTRE ALSACE;680007598;MCOOR;3.07;
HAD_P;2024;680007648;HAD CENTRE ALSACE;680007598;N2120;1;
HAD_P;2024;680007648;HAD CENTRE ALSACE;680007598;N2210;26.24;95
HAD_P;2024;680007648;HAD CENTRE ALSACE;680007598;N2410;1.37;5
HAD_P;2024;680007648;HAD CENTRE ALSACE;680007598;N2450;0.74;
HAD_P;2024;680007648;HAD CENTRE ALSACE;680007598;N2460;0.76;0
HAD_P;2024;680007648;HAD CENTRE ALSACE;680007598;N2510;4;
HAD_P;2024;680007648;HAD CENTRE ALSACE;680007598;N2710;0.93;1
HAD_P;2024;680007648;HAD CENTRE ALSACE;680007598;N2800;1.02;2
HAD_P;2024;680007648;HAD CENTRE ALSACE;680007598;N3120;2;
HAD_P;2024;680007648;HAD CENTRE ALSACE;680007598;N9999;67.16;101
HAD_P;2024;680007648;HAD CENTRE ALSACE;680007598;NAUT;21.84;
HAD_P;2024;680007648;HAD CENTRE ALSACE;680007598;NCOOR;6.48;
HAD_P;2024;680007648;HAD CENTRE ALSACE;680007598;NLIAI;1.8;
HAD_P;2024;680017829;HAD SUD ALSACE;680017811;M3050;0;60
HAD_P;2024;680017829;HAD SUD ALSACE;680017811;M9999;6.42;185
HAD_P;2024;680017829;HAD SUD ALSACE;680017811;MAUT;0.83;105
HAD_P;2024;680017829;HAD SUD ALSACE;680017811;MCOOR;3.63;0
HAD_P;2024;680017829;HAD SUD ALSACE;680017811;N2120;1.99;
HAD_P;2024;680017829;HAD SUD ALSACE;680017811;N2210;11.58;90
HAD_P;2024;680017829;HAD SUD ALSACE;680017811;N2410;0.17;5
HAD_P;2024;680017829;HAD SUD ALSACE;680017811;N2450;0.7;0
HAD_P;2024;680017829;HAD SUD ALSACE;680017811;N2460;0.72;0
HAD_P;2024;680017829;HAD SUD ALSACE;680017811;N2510;9.42;
HAD_P;2024;680017829;HAD SUD ALSACE;680017811;N2710;0.49;0
HAD_P;2024;680017829;HAD SUD ALSACE;680017811;N2800;1.96;20
HAD_P;2024;680017829;HAD SUD ALSACE;680017811;N3120;1.6;
HAD_P;2024;680017829;HAD SUD ALSACE;680017811;N9999;47.17;135
HAD_P;2024;680017829;HAD SUD ALSACE;680017811;NAUT;17.5;40
HAD_P;2024;680017829;HAD SUD ALSACE;680017811;NCOOR;2;
HAD_P;2024;680017829;HAD SUD ALSACE;680017811;NLIAI;1;
HAD_P;2024;690000880;CENTRE LEON BERARD;690783220;M3050;0.76;2.27
HAD_P;2024;690000880;CENTRE LEON BERARD;690783220;M9999;12.21;2.67
HAD_P;2024;690000880;CENTRE LEON BERARD;690783220;MCOOR;11.45;0.4
HAD_P;2024;690000880;CENTRE LEON BERARD;690783220;N2120;3.08;
HAD_P;2024;690000880;CENTRE LEON BERARD;690783220;N2210;28.13;190
HAD_P;2024;690000880;CENTRE LEON BERARD;690783220;N2410;;0.75
HAD_P;2024;690000880;CENTRE LEON BERARD;690783220;N2710;1;0
HAD_P;2024;690000880;CENTRE LEON BERARD;690783220;N3120;3.57;
HAD_P;2024;690000880;CENTRE LEON BERARD;690783220;N9999;48.13;191.41
HAD_P;2024;690000880;CENTRE LEON BERARD;690783220;NAUT;12.35;0.66
HAD_P;2024;690788930;HAD SOINS ET SANTE LYON;690001623;M3050;4.33;
HAD_P;2024;690788930;HAD SOINS ET SANTE LYON;690001623;M9999;15.45;
HAD_P;2024;690788930;HAD SOINS ET SANTE LYON;690001623;MCOOR;11.12;
HAD_P;2024;690788930;HAD SOINS ET SANTE LYON;690001623;N2120;3.17;
HAD_P;2024;690788930;HAD SOINS ET SANTE LYON;690001623;N2450;2.25;
HAD_P;2024;690788930;HAD SOINS ET SANTE LYON;690001623;N2460;1.33;
HAD_P;2024;690788930;HAD SOINS ET SANTE LYON;690001623;N2710;3;
HAD_P;2024;690788930;HAD SOINS ET SANTE LYON;690001623;N3120;4.59;
HAD_P;2024;690788930;HAD SOINS ET SANTE LYON;690001623;N9999;100.01;
HAD_P;2024;690788930;HAD SOINS ET SANTE LYON;690001623;NAUT;45.13;
HAD_P;2024;690788930;HAD SOINS ET SANTE LYON;690001623;NCOOR;40.54;
HAD_P;2024;700000698;HAD COMTOISE VESOUL;250001161;M9999;1;
HAD_P;2024;700000698;HAD COMTOISE VESOUL;250001161;MCOOR;1;
HAD_P;2024;700000698;HAD COMTOISE VESOUL;250001161;N2120;1.25;
HAD_P;2024;700000698;HAD COMTOISE VESOUL;250001161;N2210;6.76;38
HAD_P;2024;700000698;HAD COMTOISE VESOUL;250001161;N2410;;7
HAD_P;2024;700000698;HAD COMTOISE VESOUL;250001161;N2510;11.02;
HAD_P;2024;700000698;HAD COMTOISE VESOUL;250001161;N2710;0.5;
HAD_P;2024;700000698;HAD COMTOISE VESOUL;250001161;N3120;1;
HAD_P;2024;700000698;HAD COMTOISE VESOUL;250001161;N9999;28.49;45
HAD_P;2024;700000698;HAD COMTOISE VESOUL;250001161;NAUT;4.7;
HAD_P;2024;700000698;HAD COMTOISE VESOUL;250001161;NCOOR;2;
HAD_P;2024;700000698;HAD COMTOISE VESOUL;250001161;NLIAI;1.26;
HAD_P;2024;710015231;HAD NORD SAONE ET LOIRE;710015223;M3050;1.2;0
HAD_P;2024;710015231;HAD NORD SAONE ET LOIRE;710015223;M9999;5.1;0
HAD_P;2024;710015231;HAD NORD SAONE ET LOIRE;710015223;MCOOR;3.9;0
HAD_P;2024;710015231;HAD NORD SAONE ET LOIRE;710015223;N2120;2;
HAD_P;2024;710015231;HAD NORD SAONE ET LOIRE;710015223;N2210;10.3;479
HAD_P;2024;710015231;HAD NORD SAONE ET LOIRE;710015223;N2410;0;50
HAD_P;2024;710015231;HAD NORD SAONE ET LOIRE;710015223;N2450;1.5;0
HAD_P;2024;710015231;HAD NORD SAONE ET LOIRE;710015223;N2510;29.1;
HAD_P;2024;710015231;HAD NORD SAONE ET LOIRE;710015223;N2710;1;0
HAD_P;2024;710015231;HAD NORD SAONE ET LOIRE;710015223;N3120;1.8;
HAD_P;2024;710015231;HAD NORD SAONE ET LOIRE;710015223;N9999;75.9;529
HAD_P;2024;710015231;HAD NORD SAONE ET LOIRE;710015223;NAUT;15.4;0
HAD_P;2024;710015231;HAD NORD SAONE ET LOIRE;710015223;NCOOR;11.8;
HAD_P;2024;710015231;HAD NORD SAONE ET LOIRE;710015223;NLIAI;3;
HAD_P;2024;710978289;CH LES CHANAUX MACON;710780263;M9999;1.4;
HAD_P;2024;710978289;CH LES CHANAUX MACON;710780263;MAUT;1.4;
HAD_P;2024;710978289;CH LES CHANAUX MACON;710780263;N2120;1.33;
HAD_P;2024;710978289;CH LES CHANAUX MACON;710780263;N2210;22.25;
HAD_P;2024;710978289;CH LES CHANAUX MACON;710780263;N2410;0.5;
HAD_P;2024;710978289;CH LES CHANAUX MACON;710780263;N2510;5.4;
HAD_P;2024;710978289;CH LES CHANAUX MACON;710780263;N2710;0.3;
HAD_P;2024;710978289;CH LES CHANAUX MACON;710780263;N3120;0.8;
HAD_P;2024;710978289;CH LES CHANAUX MACON;710780263;N9999;34.11;
HAD_P;2024;710978289;CH LES CHANAUX MACON;710780263;NAUT;2;
HAD_P;2024;710978289;CH LES CHANAUX MACON;710780263;NCOOR;1.53;
HAD_P;2024;720000124;CENTRE HOSPITALIER CHATEAU DU LOIR;720000066;M9999;0.5;
HAD_P;2024;720000124;CENTRE HOSPITALIER CHATEAU DU LOIR;720000066;MCOOR;0.5;
HAD_P;2024;720000124;CENTRE HOSPITALIER CHATEAU DU LOIR;720000066;N2120;1;
HAD_P;2024;720000124;CENTRE HOSPITALIER CHATEAU DU LOIR;720000066;N2210;7.87;
HAD_P;2024;720000124;CENTRE HOSPITALIER CHATEAU DU LOIR;720000066;N2460;0.05;
HAD_P;2024;720000124;CENTRE HOSPITALIER CHATEAU DU LOIR;720000066;N2510;6.83;
HAD_P;2024;720000124;CENTRE HOSPITALIER CHATEAU DU LOIR;720000066;N2710;0.25;
HAD_P;2024;720000124;CENTRE HOSPITALIER CHATEAU DU LOIR;720000066;N9999;17.75;
HAD_P;2024;720000124;CENTRE HOSPITALIER CHATEAU DU LOIR;720000066;NAUT;1.75;
HAD_P;2024;720016856;HAD DE LA SARTHE;720008390;M9999;2.37;
HAD_P;2024;720016856;HAD DE LA SARTHE;720008390;MCOOR;2.37;
HAD_P;2024;720016856;HAD DE LA SARTHE;720008390;N2210;23;
HAD_P;2024;720016856;HAD DE LA SARTHE;720008390;N2510;10.69;
HAD_P;2024;720016856;HAD DE LA SARTHE;720008390;N2710;1.59;
HAD_P;2024;720016856;HAD DE LA SARTHE;720008390;N3120;1.11;
HAD_P;2024;720016856;HAD DE LA SARTHE;720008390;N9999;52.3;
HAD_P;2024;720016856;HAD DE LA SARTHE;720008390;NAUT;8.48;
HAD_P;2024;720016856;HAD DE LA SARTHE;720008390;NCOOR;7.43;
HAD_P;2024;730000031;CHMS - SITE CHAMBERY MCO;730000015;M9999;3.3;
HAD_P;2024;730000031;CHMS - SITE CHAMBERY MCO;730000015;MCOOR;3.3;
HAD_P;2024;730000031;CHMS - SITE CHAMBERY MCO;730000015;N2120;1;
HAD_P;2024;730000031;CHMS - SITE CHAMBERY MCO;730000015;N2210;12.14;
HAD_P;2024;730000031;CHMS - SITE CHAMBERY MCO;730000015;N2460;0.25;
HAD_P;2024;730000031;CHMS - SITE CHAMBERY MCO;730000015;N2510;5.16;
HAD_P;2024;730000031;CHMS - SITE CHAMBERY MCO;730000015;N2710;0.5;
HAD_P;2024;730000031;CHMS - SITE CHAMBERY MCO;730000015;N3120;1;
HAD_P;2024;730000031;CHMS - SITE CHAMBERY MCO;730000015;N9999;21.68;
HAD_P;2024;730000031;CHMS - SITE CHAMBERY MCO;730000015;NAUT;1.63;
HAD_P;2024;730000049;CH DE MOUTIERS;730002839;M9999;1.75;0
HAD_P;2024;730000049;CH DE MOUTIERS;730002839;MCOOR;1.75;0
HAD_P;2024;730000049;CH DE MOUTIERS;730002839;N2120;0.55;
HAD_P;2024;730000049;CH DE MOUTIERS;730002839;N2210;7.45;0
HAD_P;2024;730000049;CH DE MOUTIERS;730002839;N2450;0.08;0
HAD_P;2024;730000049;CH DE MOUTIERS;730002839;N2510;3.27;
HAD_P;2024;730000049;CH DE MOUTIERS;730002839;N9999;13.07;0
HAD_P;2024;730000049;CH DE MOUTIERS;730002839;NAUT;1.72;0
HAD_P;2024;730000080;CH DE SAINT JEAN DE MAURIENNE;730780103;M9999;0.75;
HAD_P;2024;730000080;CH DE SAINT JEAN DE MAURIENNE;730780103;MCOOR;0.75;
HAD_P;2024;730000080;CH DE SAINT JEAN DE MAURIENNE;730780103;N2120;0.2;
HAD_P;2024;730000080;CH DE SAINT JEAN DE MAURIENNE;730780103;N2210;4.32;
HAD_P;2024;730000080;CH DE SAINT JEAN DE MAURIENNE;730780103;N2510;1.75;
HAD_P;2024;730000080;CH DE SAINT JEAN DE MAURIENNE;730780103;N2710;0.25;
HAD_P;2024;730000080;CH DE SAINT JEAN DE MAURIENNE;730780103;N3120;0.12;
HAD_P;2024;730000080;CH DE SAINT JEAN DE MAURIENNE;730780103;N9999;8.09;
HAD_P;2024;730000080;CH DE SAINT JEAN DE MAURIENNE;730780103;NAUT;1.45;
HAD_P;2024;740000237;CH ANNECY-GENEVOIS SITE ANNECY;740781133;M9999;1.88;0.06
HAD_P;2024;740000237;CH ANNECY-GENEVOIS SITE ANNECY;740781133;MCOOR;1.88;0.06
HAD_P;2024;740000237;CH ANNECY-GENEVOIS SITE ANNECY;740781133;N2120;0.83;
HAD_P;2024;740000237;CH ANNECY-GENEVOIS SITE ANNECY;740781133;N2210;9.52;2.03
HAD_P;2024;740000237;CH ANNECY-GENEVOIS SITE ANNECY;740781133;N2410;;0.45
HAD_P;2024;740000237;CH ANNECY-GENEVOIS SITE ANNECY;740781133;N2460;0.37;
HAD_P;2024;740000237;CH ANNECY-GENEVOIS SITE ANNECY;740781133;N2510;8.69;
HAD_P;2024;740000237;CH ANNECY-GENEVOIS SITE ANNECY;740781133;N2710;0.51;
HAD_P;2024;740000237;CH ANNECY-GENEVOIS SITE ANNECY;740781133;N3120;0.96;
HAD_P;2024;740000237;CH ANNECY-GENEVOIS SITE ANNECY;740781133;N9999;23.45;2.54
HAD_P;2024;740000237;CH ANNECY-GENEVOIS SITE ANNECY;740781133;NAUT;2.57;0.06
HAD_P;2024;740000328;HOPITAUX DU LEMAN;740790381;M9999;3.5;
HAD_P;2024;740000328;HOPITAUX DU LEMAN;740790381;MAUT;1;
HAD_P;2024;740000328;HOPITAUX DU LEMAN;740790381;MCOOR;2.5;
HAD_P;2024;740000328;HOPITAUX DU LEMAN;740790381;N2120;0.9;
HAD_P;2024;740000328;HOPITAUX DU LEMAN;740790381;N2210;9.2;
HAD_P;2024;740000328;HOPITAUX DU LEMAN;740790381;N2410;0.15;
HAD_P;2024;740000328;HOPITAUX DU LEMAN;740790381;N2460;0.13;
HAD_P;2024;740000328;HOPITAUX DU LEMAN;740790381;N2510;4.8;
HAD_P;2024;740000328;HOPITAUX DU LEMAN;740790381;N2710;0.3;
HAD_P;2024;740000328;HOPITAUX DU LEMAN;740790381;N3120;0.85;
HAD_P;2024;740000328;HOPITAUX DU LEMAN;740790381;N9999;17.21;
HAD_P;2024;740000328;HOPITAUX DU LEMAN;740790381;NAUT;0.88;
HAD_P;2024;740010475;HAD HAUTE-SAVOIE SUD;440052041;M3050;1.63;
HAD_P;2024;740010475;HAD HAUTE-SAVOIE SUD;440052041;M9999;5.25;79
HAD_P;2024;740010475;HAD HAUTE-SAVOIE SUD;440052041;MCOOR;3.62;79
HAD_P;2024;740010475;HAD HAUTE-SAVOIE SUD;440052041;N2120;1.64;
HAD_P;2024;740010475;HAD HAUTE-SAVOIE SUD;440052041;N2210;21.49;37
HAD_P;2024;740010475;HAD HAUTE-SAVOIE SUD;440052041;N2410;1.09;18.8
HAD_P;2024;740010475;HAD HAUTE-SAVOIE SUD;440052041;N2450;0.2;
HAD_P;2024;740010475;HAD HAUTE-SAVOIE SUD;440052041;N2460;0.12;
HAD_P;2024;740010475;HAD HAUTE-SAVOIE SUD;440052041;N2510;10.7;
HAD_P;2024;740010475;HAD HAUTE-SAVOIE SUD;440052041;N2710;0.5;
HAD_P;2024;740010475;HAD HAUTE-SAVOIE SUD;440052041;N3120;1;
HAD_P;2024;740010475;HAD HAUTE-SAVOIE SUD;440052041;N9999;55.15;55.8
HAD_P;2024;740010475;HAD HAUTE-SAVOIE SUD;440052041;NAUT;9.82;
HAD_P;2024;740010475;HAD HAUTE-SAVOIE SUD;440052041;NCOOR;7.09;
HAD_P;2024;740010475;HAD HAUTE-SAVOIE SUD;440052041;NLIAI;1.5;
HAD_P;2024;740781141;CH ALPES LEMAN;740790258;M9999;0.5;
HAD_P;2024;740781141;CH ALPES LEMAN;740790258;MCOOR;0.5;
HAD_P;2024;740781141;CH ALPES LEMAN;740790258;N2120;0.33;
HAD_P;2024;740781141;CH ALPES LEMAN;740790258;N2210;6.95;
HAD_P;2024;740781141;CH ALPES LEMAN;740790258;N2510;4.7;
HAD_P;2024;740781141;CH ALPES LEMAN;740790258;N2710;0.56;
HAD_P;2024;740781141;CH ALPES LEMAN;740790258;N9999;13.54;
HAD_P;2024;740781141;CH ALPES LEMAN;740790258;NAUT;1;
HAD_P;2024;740781224;HOPITAUX DU MONT BLANC SITE SALLANCHES;740001839;M9999;1.53;
HAD_P;2024;740781224;HOPITAUX DU MONT BLANC SITE SALLANCHES;740001839;MCOOR;0.95;
HAD_P;2024;740781224;HOPITAUX DU MONT BLANC SITE SALLANCHES;740001839;N2120;0.5;
HAD_P;2024;740781224;HOPITAUX DU MONT BLANC SITE SALLANCHES;740001839;N2210;6;
HAD_P;2024;740781224;HOPITAUX DU MONT BLANC SITE SALLANCHES;740001839;N2510;5.58;
HAD_P;2024;740781224;HOPITAUX DU MONT BLANC SITE SALLANCHES;740001839;N2710;0.25;
HAD_P;2024;740781224;HOPITAUX DU MONT BLANC SITE SALLANCHES;740001839;N2800;0.58;
HAD_P;2024;740781224;HOPITAUX DU MONT BLANC SITE SALLANCHES;740001839;N3120;0.2;
HAD_P;2024;740781224;HOPITAUX DU MONT BLANC SITE SALLANCHES;740001839;N9999;13.65;
