BOR;AN;FI;RS;FI_EJ;DIS;PART;NB_SECT;NB_DIF;INT;CAP_HTP;CAP_PFT;CAP_AAT;CAP_ACP;CAP_CCU;JLI_HTP;CAP_HDJ;CAP_HDN;NB_AT;SEJ_HTP;JOU_HTP;JOU_PFT;JOU_AAT;JOU_ACP;JOU_CCU;VEN_HDJ;VEN_HDN;VEN_AT;NB_CMP_SEUL;NB_CONSULT_SEUL;NB_CATTP;ACT_CMP_SEUL;ACT_CONSULT_SEUL;ACT_CATTP;ACT_AD;ACT_EMS;ACT_UHS;ACT_EME;FIL_TOT;FIL_AMB;EFFLIB_PKT;ETPSAL_PKT;EFFLIB_MED;ETPSAL_MED;GAR_SEN;AST_SEN;EFFLIB_PNM;ETPSAL_PNM;ETP_INF;ETP_AID;ETP_PSY;ETP_REE;ETP_EDU
PSY;2024;570028498;CENTRE PSYPRO METZ;690044987;TOT;0;;;0;;;;;;;30;;;;;;;;;4812;;;;;;;;;;;;;332;;2;;;;;;3;8.28;3.57;1;1.51;2;0.2
PSY;2024;580780237;CLINIQUE DU CHATEAU DU TREMBLAY;580000099;GEN;;;;;93;0;0;0;0;33945;0;0;0;573;30354;0;0;0;0;0;0;0;;;;;;;;;;;508;0;4;0;0;0;0;0;;31.1;11.89;14.7;1.95;;2.56
PSY;2024;580780237;CLINIQUE DU CHATEAU DU TREMBLAY;580000099;INF;;;;;14;0;;;0;5840;0;0;0;164;4463;0;;;0;0;0;0;;;;;;;;;;;156;0;0;1;0;1;0;0;;26.38;5.91;14.7;;;5.77
PSY;2024;580780237;CLINIQUE DU CHATEAU DU TREMBLAY;580000099;TOT;0;;;0;107;0;0;0;0;39785;0;0;0;737;34817;0;0;0;0;0;0;0;;;;;;;;;;;659;0;4;1;0;1;;;;57.48;17.8;29.4;1.95;;8.33
PSY;2024;580972636;CENTRE HOSPITALIER PIERRE LÔO;580780971;GEN;;4;;;140;1;;;;51968;55;0;0;1550;42018;181;;;;9924;;;12;6;11;42923;2748;14488;1033;872;1750;;7190;6142;;7.6;;;1;1;;340.01;207.04;72.39;12.64;2.25;7.45
PSY;2024;580972636;CENTRE HOSPITALIER PIERRE LÔO;580780971;PEN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2665;;;;318;300;;;;;;;;;;;;;
PSY;2024;580972636;CENTRE HOSPITALIER PIERRE LÔO;580780971;TOT;1;;0;1;140;1;;;;51968;55;0;0;1550;42018;181;;;;9924;;;12;6;11;42923;2748;14488;3698;872;1750;;7144;6098;;7.6;;;;;;340.01;207.04;72.39;12.64;2.25;7.45
PSY;2024;580972693;HOPITAL PIERRE BEREGOVOY;580780039;INF;;1;;;;;;;;;0;;1;;;;;;;;;1743;2;3;1;13673;1748;436;649;;2736;;1761;1759;;2.5;;;;;0;59.02;23.69;0;11.52;5.24;11.4
PSY;2024;580972693;HOPITAL PIERRE BEREGOVOY;580780039;TOT;1;;8;0;;;;;;;0;;1;;;;;;;;;1743;2;3;1;13673;1748;436;649;;2736;;1761;1759;;2.5;;;;;0;59.02;23.69;0;11.52;5.24;11.4
PSY;2024;590000014;CH SOMAIN;590780052;GEN;;1;;;30;;6;;;10980;20;;1;333;7443;;1098;;;3185;;1462;3;1;1;14282;421;841;1913;241;43;0;2365;2325;;3.6;;;0;1;0;85.32;59;10;2.4;0.9;4.5
PSY;2024;590000014;CH SOMAIN;590780052;INF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;0;;;;;0;0
PSY;2024;590000014;CH SOMAIN;590780052;TOT;1;;;0;30;;6;;;10980;20;;1;333;7443;;1098;;;3185;;1462;3;1;1;14282;421;841;1913;241;43;0;2365;2325;;3.6;;;;;0;85.32;59;10;2.4;0.9;4.5
PSY;2024;590000105;CHR LILLE;590780193;GEN;;1;;;50;;;;12;21707;26;;1;1013;13824;;;;2741;2279;;;1;6;1;7768;2696;696;221;;4947;;5085;3870;;23.55;;0.1;;;;208.01;96.45;39.95;29.28;5.33;2.44
PSY;2024;590000105;CHR LILLE;590780193;INF;;1;;;15;;;;0;5490;25;;2;202;2098;;;;0;1671;;;2;8;1;7333;471;144;0;;387;;1535;1300;;9.5;;0.1;;;;102.88;36.03;13.39;20.24;14.06;5.43
PSY;2024;590000105;CHR LILLE;590780193;PEN;;;;;60;;;;;21312;20;;2;542;15828;;;;;3648;;;;;;;;;12232;;;;2785;2331;;10.25;;10.44;;;;186.63;94.93;42.9;10.11;2.32;6.83
PSY;2024;590000105;CHR LILLE;590780193;TOT;1;;0;1;125;;;;12;48509;71;;5;1757;31750;;;;2741;7598;;;3;14;2;15101;3167;840;12453;;5334;;9279;7444;;43.3;;10.64;;;;497.52;227.41;96.24;59.63;21.71;14.7
PSY;2024;590000428;CH CAMBRAI;590781605;GEN;;3;;;90;3;0;0;0;32940;15;;1;710;23891;1456;;;;1747;;1;4;;2;20683;;6607;6252;;2310;;3742;3665;;8.68;;;0;1;;154.59;92.5;16.02;7.62;;7.86
PSY;2024;590000428;CH CAMBRAI;590781605;INF;;1;;;8;0;;;;2080;16;1;;338;1079;464;;;;2424;1;;4;;2;12293;;2574;;;1198;;2642;2637;;4;;;0;1;;69.98;36.94;0.03;11.71;5.73;8.31
PSY;2024;590000428;CH CAMBRAI;590781605;TOT;1;;1;0;98;3;0;0;0;35020;31;1;1;1048;24970;1920;;;;4171;1;1;8;;4;32976;;9181;6252;;3508;;6338;6256;;12.68;;;;;;224.57;129.44;16.05;19.33;5.73;16.17
PSY;2024;590000469;CH FOURMIES;590781662;GEN;;1;;;18;0;0;0;0;6570;20;0;1;325;4327;0;0;0;0;1659;0;150;1;0;1;4774;0;301;479;7;492;0;1133;1090;0;2.17;0;0;;;0;29.7;14.4;10.3;2.53;0.64;1.5
PSY;2024;590000469;CH FOURMIES;590781662;TOT;1;;0;0;18;0;0;0;0;6570;20;0;1;325;4327;0;0;0;0;1659;0;150;1;0;1;4774;0;301;479;7;492;0;1133;1090;0;2.17;0;0;;;0;29.7;14.4;10.3;2.53;0.64;1.5
PSY;2024;590000535;CH DE MAUBEUGE MCO;590781803;GEN;;3;;;70;1;;;;25550;16;;;1108;19935;365;;;;2901;;;6;;5;10136;;2474;3874;714;8;4;4017;3266;;4.19;;2.14;0;1;;107.78;78.92;17.16;7.9;;2.8
PSY;2024;590000535;CH DE MAUBEUGE MCO;590781803;INF;;2;;;;;;;;0;15;;;;;;;;;1942;;;3;;2;7607;;1690;2;1;14;1;810;803;;1;;0.18;0;0;;32.91;7.61;;11.77;5.55;6.98
PSY;2024;590000535;CH DE MAUBEUGE MCO;590781803;PEN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.16;;;;;;;;;;;
PSY;2024;590000535;CH DE MAUBEUGE MCO;590781803;TOT;1;;5;1;70;1;;;;25550;31;;;1108;19935;365;;;;4843;;;9;;7;17743;;4164;3876;715;22;5;4827;4069;;5.35;;2.32;;;;140.69;86.53;17.16;19.67;5.55;9.78
PSY;2024;590000592;CH DENAIN;590782165;GEN;;2;;;42;5;;;;15372;30;;;512;8309;1535;;;;5701;;;1;0;2;11993;0;2150;3300;11;1102;;2308;2266;;5.18;;0.6;0;1;;91.36;49.65;21.39;4.97;0.15;4.22
PSY;2024;590000592;CH DENAIN;590782165;INF;;1;;;;;;;;;15;;;;;;;;;2549;;;2;0;0;11667;;;142;27;173;124;1614;1614;;2;;;0;0;;27.52;8.02;;5.16;4.43;5.73
PSY;2024;590000592;CH DENAIN;590782165;TOT;1;;;0;42;5;;;;15372;45;;;512;8309;1535;;;;8250;;;3;0;2;23660;0;2150;3442;38;1275;124;3922;3880;;7.18;;0.6;;;;118.88;57.67;21.39;10.13;4.58;9.95
PSY;2024;590000600;CH SAINT- AMAND LES EAUX;590782207;GEN;;1;;;54;2;7;;;19764;25;1;;572;13114;632;1528;;;3573;1;;5;;3;12077;;2228;;;;;2565;2079;0;4.29;0;0.6;;;0;106.7;68.38;12.22;7.95;5.6;2.53
PSY;2024;590000600;CH SAINT- AMAND LES EAUX;590782207;TOT;1;;1;1;54;2;7;;;19764;25;1;;572;13114;632;1528;;;3573;1;;5;;3;12077;;2228;;;;;2565;2079;0;4.29;0;0.6;;;0;106.7;68.38;12.22;7.95;5.6;2.53
PSY;2024;590000618;CH VALENCIENNES;590782215;GEN;;3;;;110;20;7;;10;40150;63;2;1;1226;30333;2076;1177;;2226;6920;262;1019;5;6;4;33551;1405;11136;2388;129;4720;0;8642;7757;;17.68;;;0;1;;265.88;153.57;48.5;13.44;2.5;9.64
PSY;2024;590000618;CH VALENCIENNES;590782215;INF;;1;;;;10;;;;2520;30;;;22;;1472;;;;2758;;;4;4;3;12615;723;3838;13;0;2862;3;1724;1640;;6.77;;;0;0;;66.4;10.95;;13.92;8.38;20.02
PSY;2024;590000618;CH VALENCIENNES;590782215;PEN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2165;;;;663;636;;0.41;;;;;;3.95;1.8;;2.15;;
PSY;2024;590000618;CH VALENCIENNES;590782215;TOT;1;;3;1;110;30;7;;10;42670;93;2;1;1248;30333;3548;1177;;2226;9678;262;1019;9;10;7;46166;2128;14974;4566;129;7582;3;10851;9890;;24.86;;;;;;336.23;166.32;48.5;29.51;10.88;29.66
PSY;2024;590000782;EPSM LILLE METROPOLE;590782660;GEN;;9;;;158;3;38;0;8;53985;110;;3;3642;48296;645;6990;0;2593;15299;;3193;12;14;10;133845;12585;31169;43952;4912;3205;40;22920;20059;;46.09;;6.44;;0;;727.11;508;69.19;54.68;31.57;58.58
PSY;2024;590000782;EPSM LILLE METROPOLE;590782660;INF;;1;;;7;3;;;;2562;44;;;209;1570;116;;;;3381;;;4;0;4;20701;2344;1447;132;20;903;115;3451;3214;;6.48;;;0;0;;134.86;68.59;10.02;21.03;14.74;18.48
PSY;2024;590000782;EPSM LILLE METROPOLE;590782660;TOT;1;;1;0;165;6;38;0;8;56547;154;;3;3851;49866;761;6990;0;2593;18680;;3193;16;14;14;154546;14929;32616;44084;4932;4108;155;26212;23159;;52.57;;6.44;;;;861.97;576.59;79.21;75.71;46.31;77.06
PSY;2024;590000790;EPSM DES FLANDRES;590782678;GEN;;6;;;176;28;34;0;0;64416;55;0;;3153;42577;2332;6422;;;7373;0;;10;11;10;58226;10913;9249;11255;1959;3988;2;10749;9079;;20.87;;;0;1;;426.8;339.04;46.47;25.25;1.86;14.18
PSY;2024;590000790;EPSM DES FLANDRES;590782678;INF;;2;;;;;;;0;;35;;;;;;;;;4743;;;10;7;2;27870;2203;1165;263;69;1305;202;5651;5565;;6.05;;;0;1;;99.63;53.21;;14.74;18.5;13.18
PSY;2024;590000790;EPSM DES FLANDRES;590782678;PEN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1841;;;;361;361;;;;;;;;4.16;3.06;0.1;1;;
PSY;2024;590000790;EPSM DES FLANDRES;590782678;TOT;1;;;1;176;28;34;0;0;64416;90;0;;3153;42577;2332;6422;;;12116;0;;20;18;12;86096;13116;10414;13359;2028;5293;204;16199;14443;;26.92;;;;;;530.59;395.31;46.57;40.99;20.36;27.36
PSY;2024;590001004;CH DOUAI DECHY;590783239;GEN;;2;;;40;10;7;0;6;14600;20;;2;647;10181;469;1978;;1272;3011;;146;2;3;2;20891;814;6556;4302;464;1501;;4126;3572;;6.05;;1;0;1;;131.7;99.5;8.7;16;0;6.1
PSY;2024;590001004;CH DOUAI DECHY;590783239;INF;;1;;;;;;;0;;15;;3;;;;;;;1854;;692;3;4;;15202;1451;;937;5;2007;7;2408;2160;;6.8;;;0;0;;48.9;12.6;0;13.4;11.7;8.2
PSY;2024;590001004;CH DOUAI DECHY;590783239;PEN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3702;;;;856;849;;0.3;;;;;;5.76;2.56;0;2.2;0;0
PSY;2024;590001004;CH DOUAI DECHY;590783239;TOT;1;;0;1;40;10;7;0;6;14600;35;;5;647;10181;469;1978;;1272;4865;;838;5;7;2;36093;2265;6556;8941;469;3508;7;7284;6497;;13.15;;1;;;;186.36;114.66;8.7;31.6;11.7;14.3
PSY;2024;590001418;EPSM AGGL LILLOISE ST-ANDRE;590034740;GEN;;8;;;229;6;12;;28;98454;62;1;1;2746;75914;1408;1577;;8108;7535;259;544;8;8;8;89279;8412;13774;11767;2369;7692;208;17351;14441;0;48.68;0;9.05;0;0;0;701.38;475.22;70.8;45.84;8.62;35.66
PSY;2024;590001418;EPSM AGGL LILLOISE ST-ANDRE;590034740;INF;;3;;;9;;;;;3294;54;0;;208;1933;;;;;4318;;;4;4;2;57078;2540;2387;2500;51;967;426;5111;4902;0;15.31;0;0.3;0;0;0;189.51;61.17;3.59;42.1;40.56;35.41
PSY;2024;590001418;EPSM AGGL LILLOISE ST-ANDRE;590034740;TOT;1;;3;0;238;6;12;;28;101748;116;1;1;2954;77847;1408;1577;;8108;11853;259;544;12;12;10;146357;10952;16161;14267;2420;8659;634;22351;19238;0;63.99;0;9.35;;;0;890.89;536.39;74.39;87.94;49.18;71.07
PSY;2024;590002317;CENTRE CHATEAU MAINTENON;590799912;INF;;1;;;;;;;;;15;;;;;;;;;2611;;;;;;;;;;;;;26;;1;;;;;;;;3.86;1;1;0.5;2.5
PSY;2024;590002317;CENTRE CHATEAU MAINTENON;590799912;TOT;1;;;0;;;;;;;15;;;;;;;;;2611;;;;;;;;;;;;;26;;1;;;;;;;;3.86;1;1;0.5;2.5
PSY;2024;590005245;S.A CLINIQUE DE L'ESCREBIEUX;590005245;GEN;;;;;107;;;;;35596;12;;;688;35596;;;;;4043;;;;;;;;;;;;;551;;5;0.3;0;0.8;;1;;46.59;28.07;11.83;4.25;0.82;0.82
PSY;2024;590005245;S.A CLINIQUE DE L'ESCREBIEUX;590005245;TOT;0;;;0;107;;;;;35596;12;;;688;35596;;;;;4043;;;;;;;;;;;;;551;;5;0.3;0;0.8;;;;46.59;28.07;11.83;4.25;0.82;0.82
PSY;2024;590016408;CLINIQUE LAUTREAMONT;920030269;GEN;;;;;31;;;43;;11346;9;5;;452;9603;;;15527;;2061;104;;;;;;;;;;;;413;;3;6.27;;2.7;0;0;;61.45;26.2;8.75;5.03;5.43;6.08
PSY;2024;590016408;CLINIQUE LAUTREAMONT;920030269;INF;;;;;23;;;;;8418;6;;;453;5187;;;;;553;;;;;;;;;;;;;185;;;2;;1.8;1;1;;26.65;13;5;3;2.65;3
PSY;2024;590016408;CLINIQUE LAUTREAMONT;920030269;TOT;0;;;0;54;;;43;;19764;15;5;;905;14790;;;15527;;2614;104;;;;;;;;;;;;563;;3;8.27;;4.5;;;;88.1;39.2;13.75;8.03;8.08;9.08
PSY;2024;590044665;CLINIQUE FSEF VILLENEUVE D'ASCQ;750720575;GEN;;;;;43;;;;;15738;30;;;361;10903;;;;;5710;;;;;;;;;;;;;518;;;;;;;;;;;;;;
PSY;2024;590044665;CLINIQUE FSEF VILLENEUVE D'ASCQ;750720575;INF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;0;54.35;28.42;5.31;6.47;0.66;7.84
PSY;2024;590044665;CLINIQUE FSEF VILLENEUVE D'ASCQ;750720575;TOT;0;;;0;43;;;;;15738;30;;;361;10903;;;;;5710;;;;;;;;;;;;;518;;;;;;;;0;54.35;28.42;5.31;6.47;0.66;7.84
PSY;2024;590053955;SAS HPM NORD;590053955;GEN;;;;;130;;;;;47450;40;;;886;41619;;;;;15164;;;;;;;;;;;;;913;;13;;3;0.5;0;1;3;111.5;40;24.3;20.3;17.4;0.8
PSY;2024;590053955;SAS HPM NORD;590053955;TOT;0;;;0;130;;;;;47450;40;;;886;41619;;;;;15164;;;;;;;;;;;;;913;;13;;3;0.5;;;3;111.5;40;24.3;20.3;17.4;0.8
PSY;2024;590056479;CLINIQUE DE L'EPINOY;920039708;GEN;;;;;73;;;;15;25877;20;3;;746;29330;;;;221;3685;205;;;;;;;;;;;;679;;3;1.2;0;0.41;0;0;0;50.06;26.43;12.08;3;3.76;2.41
PSY;2024;590056479;CLINIQUE DE L'EPINOY;920039708;INF;;;;;5;;;;;3706;;;;1;32;;;;;;;;;;;;;;;;;;1;;0;0.7;0;0;0;0;;;;;;;
PSY;2024;590056479;CLINIQUE DE L'EPINOY;920039708;TOT;0;;;0;78;;;;15;29583;20;3;;747;29362;;;;221;3685;205;;;;;;;;;;;;679;;3;1.9;0;0.41;;;0;50.06;26.43;12.08;3;3.76;2.41
PSY;2024;590067047;CENTRE PSYPRO LILLE;690051461;GEN;;;;;;;;;;;40;;;;;;;;;6009;;;;;;;;;;;;;430;;2;0;;;0;0;17;7.84;2.1;1;1.68;2.86;0.2
PSY;2024;590067047;CENTRE PSYPRO LILLE;690051461;TOT;0;;;0;;;;;;;40;;;;;;;;;6009;;;;;;;;;;;;;430;;2;0;;;;;17;7.84;2.1;1;1.68;2.86;0.2
PSY;2024;590785341;HOPITAL DE JOUR DE LA M.G.E.N.;750005068;GEN;;;;;;;;;;;33;;;;;;;;;7709;;;;1;;;4020;;;;;;639;450;;3.92;;0.24;0;0;;13.3;9.2;0.8;2.8;;0.5
PSY;2024;590785341;HOPITAL DE JOUR DE LA M.G.E.N.;750005068;TOT;0;;;0;;;;;;;33;;;;;;;;;7709;;;;1;;;4020;;;;;;639;450;;3.92;;0.24;;;;13.3;9.2;0.8;2.8;;0.5
PSY;2024;590797353;GCS GHICL HOPITAL SAINT VINCENT -;590051801;GEN;;;;;15;;;;;5475;1;;;139;3513;;;;;0;;;;1;;;3068;;;;;;2561;2453;;7.36;;;0;0;;43.32;23.26;1.86;14.51;2.04;1.62
PSY;2024;590797353;GCS GHICL HOPITAL SAINT VINCENT -;590051801;INF;;;;;7;;;;;2555;5;;;166;781;;;;;869;;;;1;;;2139;;;;;;1877;1730;;5.27;;;0;0;;27.5;6.32;4.64;14.51;2.04;1.94
PSY;2024;590797353;GCS GHICL HOPITAL SAINT VINCENT -;590051801;TOT;0;;;0;22;;;;;8030;6;;;305;4294;;;;;869;;;;2;;;5207;;;;;;4404;4165;;12.63;;;;;;70.82;29.58;6.5;29.02;4.08;3.56
PSY;2024;590816427;CLINIQUE DES HAUTS-DE-FRANCE;920030962;GEN;;;;;101;;;42;;36966;20;;;508;23455;;;14843;;5696;;;;;;;;;;;;;527;;1;3.48;;2.17;0;0;;79.29;36;15.54;3.48;4.78;8.11
PSY;2024;590816427;CLINIQUE DES HAUTS-DE-FRANCE;920030962;INF;;;;;14;;;;;5124;10;;;153;4174;;;;;2445;;;;;;;;;;;;;151;;;0.6;1;0.3;0;0;;12;5.4;2.5;0.5;0.7;1.2
PSY;2024;590816427;CLINIQUE DES HAUTS-DE-FRANCE;920030962;TOT;0;;;0;115;;;42;;42090;30;;;661;27629;;;14843;;8141;;;;;;;;;;;;;678;;1;4.08;1;2.47;;;;91.29;41.4;18.04;3.98;5.48;9.31
PSY;2024;600000012;CHI EPSM DE L'OISE - SITE DE CLERMONT;600100028;GEN;;10;;;520;30;;33;0;204968;181;13;;3752;149245;7977;;7498;0;13259;55;;17;64;15;61199;21606;26436;8718;1036;7501;10;16073;12988;;48.72;;14.5;1;0;;1153.59;620.55;273.01;47.87;5.25;48.07
PSY;2024;600000012;CHI EPSM DE L'OISE - SITE DE CLERMONT;600100028;INF;;2;;;16;24;;;0;4860;57;0;;71;2484;511;;;;3788;;;8;7;8;14392;543;5864;20;33;383;37;2379;2271;;5.7;;1.09;1;0;;180.57;75.32;14.13;25.37;4.76;39.8
PSY;2024;600000012;CHI EPSM DE L'OISE - SITE DE CLERMONT;600100028;PEN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30996;;;;2118;;;1.76;;;;;;16.13;8.6;;5.58;;1.41
PSY;2024;600000012;CHI EPSM DE L'OISE - SITE DE CLERMONT;600100028;TOT;1;;12;1;536;54;;33;0;209828;238;13;;3823;151729;8488;;7498;0;17047;55;;25;71;23;75591;22149;32300;39734;1069;7884;47;18016;15164;;56.18;;15.59;;;;1350.29;704.47;287.14;78.82;10.01;89.28
PSY;2024;600009054;CLINIQUE EUGENIE;600000798;GEN;;;;;70;;;;;25550;12;;;498;22720;0;0;0;0;289;0;0;0;0;0;0;0;0;0;0;0;0;394;0;3;0.09;0;0;0;1;0;25.52;13.11;3.9;1.33;0;0.8
PSY;2024;600009054;CLINIQUE EUGENIE;600000798;TOT;0;;;0;70;;;;;25550;12;;;498;22720;0;0;0;0;289;0;0;0;0;0;0;0;0;0;0;0;0;394;0;3;0.09;0;0;;;0;25.52;13.11;3.9;1.33;0;0.8
PSY;2024;600107049;ASSOCIATION LA NOUVELLE FORGE;600107049;INF;;1;;;0;15;;;0;0;45;0;0;;;644;;;;4799;0;;4;1;5;7465;46;2530;277;44;1165;48;1940;1927;;2.21;;;0;1;0;88.14;7.06;0;27;5.06;20.65
PSY;2024;600107049;ASSOCIATION LA NOUVELLE FORGE;600107049;TOT;1;;;0;0;15;;;0;0;45;0;0;;;644;;;;4799;0;;4;1;5;7465;46;2530;277;44;1165;48;1940;1927;;2.21;;;;;0;88.14;7.06;0;27;5.06;20.65
PSY;2024;610000028;CENTRE PSYCHOTHERAPIQUE DE L'ORNE;610780025;GEN;;2;;;111;20;0;0;0;40626;60;0;0;1059;36702;2761;0;0;0;5455;0;0;8;1;8;48077;9066;5934;13563;629;2647;0;7876;7164;;15.6;;6.55;1;1;;306.71;141.25;72.61;18.13;3.35;15.34
PSY;2024;610000028;CENTRE PSYCHOTHERAPIQUE DE L'ORNE;610780025;INF;;1;;;5;2;;;0;1830;5;0;0;59;1079;;;;0;263;0;0;9;1;13;25541;2080;5513;1697;145;1598;597;2829;2729;;3.85;;0.23;0;1;;116.89;40.3;8.25;19.42;11.92;26.26
PSY;2024;610000028;CENTRE PSYCHOTHERAPIQUE DE L'ORNE;610780025;PEN;;;;;;;;;;0;0;;0;0;0;;;;;0;;0;;;;;;;3154;;;;785;775;;0.46;;0.05;;;;7.04;3.37;;3.66;;
PSY;2024;610000028;CENTRE PSYCHOTHERAPIQUE DE L'ORNE;610780025;TOT;1;;1;1;116;22;0;0;0;42456;65;0;0;1118;37781;2761;0;0;0;5718;0;0;17;2;21;73618;11146;11447;18414;774;4245;597;11493;10632;;19.91;;6.83;;;;430.64;184.92;80.86;41.21;15.27;41.6
PSY;2024;610788325;CENTRE MAUBERT (61G03) - CH FLERS;610780165;GEN;;1;;;20;;;;;7898;20;;;299;7060;;;;;1557;;;2;3;1;15635;5580;907;1343;1055;1899;;2481;1992;;4;;;;;;83.06;47.11;16.66;3;1.93;3.18
PSY;2024;610788325;CENTRE MAUBERT (61G03) - CH FLERS;610780165;TOT;1;;0;0;20;;;;;7898;20;;;299;7060;;;;;1557;;;2;3;1;15635;5580;907;1343;1055;1899;;2481;1992;;4;;;;;;83.06;47.11;16.66;3;1.93;3.18
PSY;2024;620000034;CH ARRAS;620100057;GEN;;3;;;90;10;;;8;34558;36;8;;1153;28584;634;;;1282;5106;328;;1;1;2;36361;83;4971;16340;736;2873;0;4863;3918;;6.26;;;0;1;;156.61;117;11.02;6.84;1.71;8.14
PSY;2024;620000034;CH ARRAS;620100057;INF;;1;;;;;;;;;;;;;;;;;;;;;3;1;1;9276;1;853;5;1;0;0;786;764;;0.6;;;0;0;;18.56;1;;6.04;3.14;4.58
PSY;2024;620000034;CH ARRAS;620100057;PEN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;693;;;;268;249;;0.7;;;;;;1.91;0.91;;0.5;;0.5
PSY;2024;620000034;CH ARRAS;620100057;TOT;1;;1;1;90;10;;;8;34558;36;8;;1153;28584;634;;;1282;5106;328;;4;2;3;45637;84;5824;17038;737;2873;0;5917;4931;;7.56;;;;;;177.08;118.91;11.02;13.38;4.85;13.22
PSY;2024;620000059;CH BAPAUME;620100073;GEN;;1;;;20;2;;;;7320;;;1;27;6834;732;;;;;;1312;1;;1;875;;2658;1365;92;10;;377;348;;1;;;0;0;;29.95;11.58;7.28;0.4;0.8;3.5
PSY;2024;620000059;CH BAPAUME;620100073;TOT;1;;;0;20;2;;;;7320;;;1;27;6834;732;;;;;;1312;1;;1;875;;2658;1365;92;10;;377;348;;1;;;;;;29.95;11.58;7.28;0.4;0.8;3.5
PSY;2024;620000240;CH HENIN BEAUMONT;620100677;GEN;;2;;;77;;12;;;28182;20;2;;940;24868;;2983;;;2094;1;;2;8;1;10867;3972;6053;4312;441;1086;28;3486;2803;;5.25;;;0;1;;167.92;126.16;13.1;8.63;1.2;4.5
PSY;2024;620000240;CH HENIN BEAUMONT;620100677;INF;;1;;;;;;;;;23;;;;;;;;;1848;;;4;2;2;14837;185;2000;564;29;7;72;1835;1746;;4.9;;;0;0;;53.61;20.72;0.8;11.2;10.12;8.67
PSY;2024;620000240;CH HENIN BEAUMONT;620100677;TOT;1;;1;0;77;;12;;;28182;43;2;;940;24868;;2983;;;3942;1;;6;10;3;25704;4157;8053;4876;470;1093;100;5265;4510;;10.15;;;;;;221.53;146.88;13.9;19.83;11.32;13.17
PSY;2024;620000257;CH LENS;620100685;INF;;1;;;;;;;;;16;;;;;;;;;372;;;2;3;2;13382;2;1411;31;270;2298;0;1957;1901;;1.48;;;0;0;;36.62;14.12;0.03;10.44;4.45;7.21
PSY;2024;620000257;CH LENS;620100685;PEN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.26;;;;;;;;;;;
PSY;2024;620000257;CH LENS;620100685;TOT;1;;;0;;;;;;;16;;;;;;;;;372;;;2;3;2;13382;2;1411;31;270;2298;0;1957;1901;;1.74;;;;;;36.62;14.12;0.03;10.44;4.45;7.21
PSY;2024;620000281;EPSM VAL DE LYS ARTOIS;620101287;GEN;;7;;;175;0;0;0;0;64050;110;0;0;2963;47263;0;0;0;0;12883;0;0;8;9;7;65238;1984;14710;23992;3147;13304;120;15960;13716;;22.63;;14.43;0;0;;534.38;361.19;61.36;20.43;10.41;14.36
PSY;2024;620000281;EPSM VAL DE LYS ARTOIS;620101287;INF;;2;;;10;0;;;0;3660;30;0;0;135;2562;0;;;0;3063;0;0;7;2;9;32207;448;5935;4299;10;1522;402;5614;5409;;7.47;;1.72;0;0;;135.65;70.34;6.84;13.95;14.63;18.22
PSY;2024;620000281;EPSM VAL DE LYS ARTOIS;620101287;PEN;;;;;0;;;;;0;0;;0;0;0;;;;;0;;0;;;;;;;16999;;;;2294;2264;;2.73;;0;;;;13;9.31;0;2.72;0;1
PSY;2024;620000281;EPSM VAL DE LYS ARTOIS;620101287;TOT;1;;4;1;185;0;0;0;0;67710;140;0;0;3098;49825;0;0;0;0;15946;0;0;15;11;16;97445;2432;20645;45290;3157;14826;522;23017;20660;;32.83;;16.15;;;;683.03;440.84;68.2;37.1;25.04;33.58
PSY;2024;620000323;CH CALAIS;620101337;GEN;;2;;;59;0;7;;;21594;15;;1;812;13454;0;1951;;;1909;;2795;1;;1;12814;;245;2520;;3504;;3222;3194;;11.07;;;0;0;;122.77;97.71;2.08;4.57;5.76;2.57
PSY;2024;620000323;CH CALAIS;620101337;INF;;1;;;;;;;;;15;;1;;;;;;;991;;665;1;;1;12552;;1271;533;;3387;1026;4209;4161;;2.44;;;0;0;;23.24;10.72;;4.7;0.8;2.35
PSY;2024;620000323;CH CALAIS;620101337;TOT;1;;;0;59;0;7;;;21594;30;;2;812;13454;0;1951;;;2900;;3460;2;;2;25366;;1516;3053;;6891;1026;7431;7355;;13.51;;;;;;146.01;108.43;2.08;9.27;6.56;4.92
PSY;2024;620000638;ASSOC REGIONALE ESPOIR ET VIE;620000638;GEN;;;;;48;;;;;17568;;;;70;9019;;;;;;;;;;;;;;;;;;81;11;;1.5;;;0;0;;35.1;10;3;0.8;;11.5
