BOR;AN;FI;RS;FI_EJ;ORG_A1;ORG_B1;ORG_C1;ORG_A2;ORG_B2;ORG_C2;ORG_A24;ORG_B24;ORG_C24;ORG_A3;ORG_B3;ORG_C3;ORG_A6;ORG_B6;ORG_C6;ORG_A7;ORG_B7;ORG_C7;ORG_A8;ORG_B8;ORG_C8;ORG_A10;ORG_B10;ORG_C10;ORG_A11;ORG_B11;ORG_C11;ORG_A25;ORG_A26;ORG_A27;ORG_A17;ORG_A18;ORG_A19;ORG_A20;ORG_A21;ORG_A22;ORG_A23
ORG;2024;610006777;HAD ORNE EST SITE DE L'AIGLE;610006769;;;;;;;;;;;;;;;;;;;;;;9;C;D;;;;1;0;;1;1;ORNE-PERCHE-SAOSNOIS;;;;
ORG;2024;610007155;HAD ALENCON SITE FERTE MACE;610787285;;;;;;;;;;;;;;;;;;;;;;3;C;A;;;;1;1;2;1;2;ORNE-PERCHE-SAOSNOIS;LES COLLINES DE NORMANDIE;;;
ORG;2024;610780108;CHIC DES ANDAINES - DOMFRONT;610790594;;;;;;;;;;;;;;;;;;;0;;;5;D;A;;;;0;1;1;1;1;LES COLLINES DE NORMANDIE;;;;
ORG;2024;610780116;CHIC DES ANDAINES - LA FERTE MACE;610790594;;;;;;;1;A;;;;;1;A;;;;;;;;33;C;D;;;;0;1;2;1;1;LES COLLINES DE NORMANDIE;;;;
ORG;2024;610780371;CSMR LE PARC;760025734;;;;;;;;;;;;;;;;;;;;;;26;C;D;4;D;C;0;1;2;1;1;LES COLLINES DE NORMANDIE;;;;
ORG;2024;610780389;CMPR LA CLAIRIERE FLERS;610787764;;;;;;;;;;;;;;;;;;;;;;45;C;D;1;A;;0;0;;1;2;LES COLLINES DE NORMANDIE;NORMANDIE CENTRE;;;
ORG;2024;610784050;USLD  LES PASTELS  - CH ALENCON;610780082;;;;;;;1;A;;;;;3;B;;;;;;;;24;C;D;3;D;;1;1;1;0;;;;;;
ORG;2024;610784423;CMPR DE BAGNOLES DE L'ORNE;610787285;;;;;;;;;;;;;;;;;;;;;;8;;;;;;1;0;;0;;;;;;
ORG;2024;620000026;ETAB HOPALE CTRE CALOT/HELIO;620003814;;;;;;;;;;;;;;;;;;;;;;48;C;D;;;;0;1;2;0;;;;;;
ORG;2024;620000034;CH ARRAS;620100057;;;;6;A;C;;;;;;;5;A;B;3;B;;;;;;;;3;C;;0;1;1;;;;;;;
ORG;2024;620000059;CH BAPAUME;620100073;;;;3;A;;;;;;;;2;A;B;;;;;;;25;C;D;;;;1;1;2;;;;;;;
ORG;2024;620000067;CENTRE HOSPITALIER DU TERNOIS;620100081;4;A;C;1;A;;;;;;;;1;B;;;;;;;;14;A;C;;;;1;1;2;;;;;;;
ORG;2024;620000117;CH D'HESDIN;620100461;;;;2;;;;;;;;;;;;;;;;;;12;;;7;;;0;1;2;;;;;;;
ORG;2024;620000224;CH BETHUNE;620100651;;;;4;A;C;;;;;;;4;B;A;;;;;;;;;;;;;0;1;2;;;;;;;
ORG;2024;620000240;CH HENIN BEAUMONT;620100677;;;;4;A;;;;;;;;5;B;E;;;;;;;;;;;;;0;1;2;;;;;;;
ORG;2024;620000257;CH LENS;620100685;;;;11;C;A;;;;;;;5;B;E;;;;;;;;;;;;;0;1;2;;;;;;;
ORG;2024;620000281;EPSM VAL DE LYS ARTOIS;620101287;0;;;3;E;D;0;;;0;;;4;B;D;0;;;0;;;207;A;C;;;;0;0;;0;;;;;;
ORG;2024;620000299;CH AIRE SUR LA LYS;620101295;;;;3;B;;;;;;;;4;B;;;;;;;;;;;;;;;;;1;1;DUNKERQUOIS ET AUDOMAROIS;;;;
ORG;2024;620000323;CH CALAIS;620101337;;;;10;A;D;;;;;;;5;B;;;;;1;C;;23;C;A;3;B;;1;1;1;;;;;;;
ORG;2024;620000349;CH REGION DE ST OMER;620101360;;;;5;A;D;;;;;;;4;A;B;;;;;;;45;C;;;;;0;1;1;;;;;;;
ORG;2024;620000653;CH BOULOGNE-SUR-MER;620103440;1;C;;7;C;;;;;;;;1;B;;;;;;;;148;D;;;;;0;0;;0;;;;;;
ORG;2024;620001834;GROUPE AHNAC;620001834;;;;;;;;;;;;;;;;;;;;;;12;;;;;;1;0;;0;;;;;;
ORG;2024;620002154;INSTITUT ALBERT CALMETTE A CAMIERS;620112607;;;;4;A;;;;;;;;1;B;;;;;;;;6;C;;;;;1;0;;1;1;CÔTE D'OPALE;;;;
ORG;2024;620003202;CH ARRONDISSEMENT DE MONTREUIL;620103432;;;;4;A;B;;;;;;;;;;1;D;;2;C;;21;A;;2;G;;0;;;;;;;;;
ORG;2024;620003350;HOPITAL DE RIAUMONT;620001834;0;;;1;D;;0;;;0;;;0;;;1;A;;0;;;141;;;0;;;1;1;1;1;2;ARTOIS-TERNOIS;ARTOIS;;;
ORG;2024;620003376;POLYCLINIQUE MED CHIR D'HENIN-BEAUMONT;620001834;;;;;;;;;;;;;;;;1;D;;;;;;;;;;;;;;0;;;;;;
ORG;2024;620003822;ETAB HOPALE - CENTRE SAINTE BARBE;620003814;;;;;;;;;;;;;;;;;;;;;;20;C;D;;;;0;0;;0;;;;;;
ORG;2024;620003889;SANTELYS HAD DU BÉTHUNOIS;590799995;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;2;1;1;ARTOIS;;;;
ORG;2024;620006049;CLINIQUE CHIRURGICALE DE SAINT-OMER;620000331;;;;;;;;;;;;;;;;1;G;;;;;22;C;;;;;1;1;1;0;;;;;;
ORG;2024;620010348;HAD CALAIS - SAINT OMER;590024469;1;B;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;;1;1;DUNKERQUOIS ET AUDOMAROIS;;;;
ORG;2024;620010389;SANTELYS HAD ARTOIS ET TERNOIS;590799995;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;2;1;1;ARTOIS-TERNOIS;;;;
ORG;2024;620013649;HAD DU LITTORAL BOULOGNE MONTREUIL;620013599;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;2;0;;;;;;
ORG;2024;620018143;CENTRE DE SOINS PSY ROGER MISES;620100057;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;;;;;;;
ORG;2024;620020636;CTRE D'AUTODIALYSE ADH DE ST-POL;620112581;;;;;;;;;;;;;;;;;;;;;;2;C;;;;;0;1;2;1;1;ARTOIS-TERNOIS;;;;
ORG;2024;620024208;NEPHROCARE HELFAUT;620002352;;;;;;;;;;;;;;;;;;;;;;6;C;D;;;;1;0;;0;;;;;;
ORG;2024;620024349;CLINIQUE DU VIRVAL;920039724;;;;1;;;;;;;;;;;;;;;;;;16;C;;;;;0;;;0;;;;;;
ORG;2024;620025346;POLYCLINIQUE DE LA  CLARENCE;620001834;;;;;;;;;;;;;;;;;;;;;;19;C;;;;;;;;0;;;;;;
ORG;2024;620025387;CLINIQUE DU LITTORAL;920039716;;;;;;;;;;;;;;;;;;;;;;16;C;;;;;0;1;2;0;;;;;;
ORG;2024;620025494;CTRE AUTODIALYSE & UNITE DIALY MED ADH;620112581;;;;;;;;;;;;;;;;;;;;;;1;C;;;;;0;1;2;0;;;;;;
ORG;2024;620026252;CENTRE DE SANTE MENTALE  JB PUSSIN;620100685;;;;4;A;;;;;;;;5;B;E;;;;;;;;;;;;;0;1;2;;;;;;;
ORG;2024;620027664;ETABLISSEMENT HOPALE-CENTRE CALVÉ;620003814;;;;;;;;;;;;;;;;;;;;;;20;C;D;;;;0;0;;0;;;;;;
ORG;2024;620030726;CLINIQUE DES OYATS-CENTRE DE POST-CURE;920039658;1;C;;;;;;;;;;;;;;;;;;;;10;C;;;;;0;;;0;;;;;;
ORG;2024;620031096;CENTRE D'AUTODIALYSE ADH DE OIGNIES;620112581;;;;;;;;;;;;;;;;;;;;;;1;C;;;;;1;1;2;0;;;;;;
ORG;2024;620032706;CENTRE D'AUTODIALYSE ADH DE ST VENANT;620112581;;;;;;;;;;;;;;;;;;;;;;1;C;;;;;1;1;2;0;;;;;;
ORG;2024;620033712;INSTITUT D'ADDICTOLOGIE DU LITTORAL;920039732;;;;;;;;;;;;;;;;;;;;;;6;C;;;;;0;0;;0;;;;;;
ORG;2024;620034058;SSR CH ARRAS;620100057;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;;;;;;;
ORG;2024;620034926;CLINIQUE DE LA CHENAIE;690053335;;;;1;B;;;;;;;;;;;1;A;;;;;24;C;D;2;D;E;1;0;;0;;;;;;
ORG;2024;620035972;CENTRE MARIE CURIE;620035964;1;C;;;;;;;;;;;;;;;;;;;;2;D;;1;C;;;;;0;;;;;;
ORG;2024;620035980;CENTRE PIERRE CURIE;620035964;3;C;;;;;;;;;;;;;;;;;;;;2;C;;1;A;;;;;0;;;;;;
ORG;2024;620037408;CENTRE REEDUCATION HOPALE ARRAS;620024158;;;;;;;;;;;;;;;;;;;;;;11;A;D;;A;D;0;0;;0;;;;;;
ORG;2024;620100016;HOP MARITIME DE BERCK;750712184;;;;;;;;;;;;;;;;;;;;;;98;C;;;;;0;1;1;;;;;;;
ORG;2024;620100099;HOPITAL PRIVE ARRAS LES BONNETTES;620014779;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;2;0;;;;;;
ORG;2024;620100487;CLINIQUE DES ACACIAS;620000125;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;2;0;;;;;;
ORG;2024;620100735;CLINIQUE ANNE ARTOIS;620000265;;;;;;;;;;;;;;;;;;;;;;36;;;;;;1;1;1;1;1;ARTOIS-TERNOIS;;;;
ORG;2024;620100842;CRF LES HAUTOIS D'OIGNIES;620001834;0;;;0;;;0;;;0;;;0;;;0;;;0;;;32;C;D;0;;;0;1;1;1;5;ARTOIS;DOUAISIS;LILLE MÉTROPOLE FLANDRE INTÉRIEURE;ARTOIS-TERNOIS;HAINAUT-CAMBRÉSIS
ORG;2024;620101311;CLINIQUE DES 2 CAPS;620027763;;;;;;;;;;;;;;;;1;A;;;;;2;D;;;;;;;;0;;;;;;
ORG;2024;620101501;HOPITAL PRIVE DE BOIS BERNARD;620000364;;;;2;C;A;;;;;;;;;;;;;;;;;;;;;;0;0;;0;;;;;;
ORG;2024;620102954;SSR FILIERIS BULLY LES MINES SURGEON;750050759;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;2;1;1;ARTOIS;;;;
ORG;2024;620105973;CTRE ANTOINE DE SAINT EXUPERY;590039863;;;;;;;;;;;;;;;;;;;;;;15;C;D;;;;1;1;2;0;;;;;;
ORG;2024;620105981;HOPITAL A DOMICILE REGION DE LENS;620000968;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;;1;1;ARTOIS;;;;
ORG;2024;620106203;SSR FILIERIS BRUAY BUISSIERE ROSERAIE;750050759;;;;1;D;;;;;;;;;;;;;;;;;5;D;C;;;;0;0;;0;;;;;;
ORG;2024;620106625;MAISON SLD LA MANAIE AUCHEL;750050759;0;;;1;D;;0;;;0;;;0;;;0;;;0;;;3;;;0;;;1;1;2;0;;;;;;
ORG;2024;620111195;USLD CH ARRAS;620100057;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;;;;;;;
ORG;2024;620115170;CTRE D'ENTRAIN AUTODIALYSE ST-NICOLAS;620112581;;;;;;;;;;;;;;;;;;;;;;2;C;;;;;1;1;2;0;;;;;;
ORG;2024;620115410;CENTRE D'AUTODIALYSE ADH DE LENS;620112581;;;;;;;;;;;;;;;;;;;;;;2;C;;;;;0;1;2;0;;;;;;
ORG;2024;620116046;CLINIQUE DES 7 VALLEES;620035303;;;;;;;;;;;;;;;;1;A;;;;;5;C;;;;;0;1;1;0;;;;;;
ORG;2024;620117309;CTRE D'AUTODIALYSE ADH SITE ECOPAC;620112581;;;;1;A;;;;;;;;;;;;;;;;;1;C;;;;;1;1;2;0;;;;;;
ORG;2024;620117325;CENTRE D'AUTODIALYSE ADH DE DIVION;620112581;;;;;;;;;;;;;;;;;;;;;;2;C;;;;;0;1;2;0;;;;;;
ORG;2024;620117606;SSR FILIERIS AUCHEL LA MANAIE;750050759;0;;;1;D;;0;;;0;;;0;;;0;;;0;;;3;;;0;;;1;1;2;0;;;;;;
ORG;2024;620117812;CTRE D'AUTODIALYSE ADH DE LIEVIN;620112581;;;;;;;;;;;;;;;;;;;;;;2;C;;;;;1;1;2;0;;;;;;
ORG;2024;620118513;CENTRE MCO COTE D'OPALE;620002915;;;;2;A;A;;;;;;;;;;1;A;;;;;2;D;;;;;0;1;1;0;;;;;;
ORG;2024;620120063;CENTRE AUTODIALYSE AIRE/LA LYS;620112581;;;;;;;;;;;;;;;;;;;;;;1;C;;;;;0;1;2;0;;;;;;
ORG;2024;630000016;CH DU MONT DORE;630180032;;;;;;;;;;;;;;;;;;;;;;54;C;;;;;1;1;2;;;;;;;
ORG;2024;630000131;CLINIQUE MED CARDIO PNEUMOLOGIE DURTOL;630003168;;;;;;;;;;;;;;;;;;;1;C;;16;C;A;1;A;;0;1;2;0;;;;;;
ORG;2024;630000149;CH ETIENNE CLEMENTEL;630780302;;;;;;;;;;;;;;;;;;;;;;30;C;A;;;;;;;;;;;;;
ORG;2024;630000404;HOPITAL GABRIEL MONTPIED - CHU63;630780989;;;;7;A;B;;;;;;;1;E;;;;;;;;1152;;;;;;;;;0;;;;;;
ORG;2024;630000412;CH D'AMBERT;630780997;;;;2;C;;;;;;;;1;A;;;;;1;C;;105;C;;;;;1;1;1;;;;;;;
ORG;2024;630000420;CH PAUL ARDIER ISSOIRE;630781003;;;;1;C;;;;;;;;1;A;;2;A;B;3;C;;224;C;D;;;;1;1;1;;;;;;;
ORG;2024;630000438;CH DE RIOM;630781011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;;;;;;
ORG;2024;630000446;CH DE THIERS;630781029;;;;;;;;;;;;;2;A;B;2;G;B;2;C;C;376;;;;;;1;1;1;1;1;ALLIER PUY-DE-DÔME;;;;
ORG;2024;630000479;CENTRE LUTTE CONTRE LE CANCER J.PERRIN;630781110;0;;;0;;;0;;;0;;;0;;;1;A;B;0;;;20;C;A;;;;0;0;;0;;;;;;
ORG;2024;630000560;CH BILLOM;630781367;;;;1;D;A;;;;;;;;;;;;;;;;0;;;;;;1;1;2;;;;;;;
ORG;2024;630008118;HAD CLERMONT-FERRAND;630011153;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;1;2;0;;;;;;
ORG;2024;630009546;UNITE DE RADIOTHERAPIE;630011831;;;;;;;;;;;;;;;;2;A;B;;;;5;;;;;;0;0;;0;;;;;;
ORG;2024;630010296;HAD 63 - SERVICE HAD;630001188;0;;;0;;;0;;;0;;;0;;;0;;;0;;;4;C;D;;;;1;1;2;0;;;;;;
ORG;2024;630010510;CLINIQUE DES 6 LACS;920030269;;;;;;;;;;;;;;;;;;;;;;12;C;D;;;;0;;;0;;;;;;
ORG;2024;630011823;SSR NUTRITION - OBESITE - UGECAM;870015336;;;;;;;;;;;;;;;;;;;;;;7;C;C;;;;1;0;;0;;;;;;
ORG;2024;630016590;MECS L'ILE AUX ENFANTS;630000362;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;;0;;;;;;
ORG;2024;630780179;SSR ALTERIS DE CHANAT LA MOUTEYRE;630011534;;;;;;;;;;;;;;;;;;;;;;10;C;;9;D;A;0;0;;0;;;;;;
ORG;2024;630780195;CHS TC PG INTRA-MUROS;630786754;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;1;0;;;;;;
ORG;2024;630780211;POLE SANTE REPUBLIQUE;630000107;;;;;;;;;;1;E;;1;A;;2;A;B;;;;6;A;C;;;;1;1;1;0;;;;;;
ORG;2024;630780310;CLINEA - CLINIQUE LES SORBIERS;920030269;;;;1;B;;;;;;;;;;;;;;;;;63;C;D;;;;0;1;2;0;;;;;;
ORG;2024;630780369;CLINIQUE DE LA PLAINE;630000164;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;0;;;;;;
ORG;2024;630780559;SSR MECS TZA-NOU - UGECAM;870015336;;;;;;;;;;;;;;;;;;;;;;21;C;C;;;;1;0;;0;;;;;;
ORG;2024;630781417;CLINIQUE PSYCHIATRIQUE LES QUEYRIAUX;630000578;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;2;0;;;;;;
ORG;2024;630781755;CENTRE MEDICAL INFANTILE DE ROMAGNAT;630011518;;;;;;;;;;;;;;;;;;;;;;5;A;B;;;;0;0;;0;;;;;;
ORG;2024;630781821;CLINIQUE PSYCHIATRIQUE LE GRAND PRE;920030269;;;;;;;;;;;;;;;;;;;;;;47;C;D;;;;0;;;0;;;;;;
ORG;2024;630781839;HOPITAL PRIVE LA CHATAIGNERAIE;630000826;;;;;;;;;;;;;;;;;;;;;;;;;10;C;;;1;1;0;;;;;;
ORG;2024;630783348;CTRE REED FONCT M.GANTCHOULA;750050916;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;2;0;;;;;;
ORG;2024;630785756;CTRE REEDUCATION FONCT.M.BARBAT;630001188;0;;;0;;;0;;;0;;;0;;;0;;;0;;;4;A;C;0;;;1;1;2;0;;;;;;
ORG;2024;630790384;CENTRE DE LONG SEJOUR;630786754;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;1;0;;;;;;
ORG;2024;640000162;CH COTE BASQUE;640780417;1;C;;1;C;;;;;;;;;;;1;D;;;;;;;;;;;;1;1;;;;;;;
ORG;2024;640000402;CENTRE HOSPITALIER D'ORTHEZ;640780813;;;;1;C;;;;;;;;;;;1;D;;;;;150;C;D;;;;0;1;1;;;;;;;
ORG;2024;640000410;CENTRE HOSPITALIER OLORON;640780821;;;;1;D;;;;;;;;1;A;;1;D;;;;;;;;;;;0;0;;1;1;BÉARN-SOULE;;;;
ORG;2024;640000428;CENTRE HOSPITALIER DE MAULEON;640780839;;;;1;A;;;;;;;;;;;;;;;;;;;;;;;1;1;2;1;1;BÉARN-SOULE;;;;
ORG;2024;640000436;CENTRE HOSPITALIER DES PYRENEES;640780862;;;;4;A;C;;;;;;;4;A;B;;;;;;;80;C;;;;;0;1;1;;;;;;;
ORG;2024;640000600;CENTRE HOSPITALIER DE PAU;640781290;;;;6;D;A;;;;;;;;;;;;;3;C;;245;A;C;;;;0;1;2;;;;;;;
ORG;2024;640005336;ANT. AUTODIALYSE NEPHROCARE - ORTHEZ;640017612;;;;;;;;;;;;;;;;;;;;;;1;C;;;;;1;1;2;0;;;;;;
ORG;2024;640005393;GROUPE RADIOTHER. ET ONCO. TARBES-PAU;650789068;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;1;1;BÉARN-SOULE;;;;
ORG;2024;640005591;LES JEUNES CHENES;920030269;;;;;;;;;;;;;;;;;;;;;;;;;26;C;D;0;1;2;0;;;;;;
ORG;2024;640010518;CLINIQUE D'URSUYA;640010468;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;1;0;;;;;;
ORG;2024;640013298;HAD BEARN ET SOULE;640011508;;;;;;;;;;;;;;;;;;;;;;3;D;;;;;0;1;2;0;;;;;;
ORG;2024;640016580;CENTRE DE CARDIOLOGIE DU PAYS BASQUE;640010658;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;0;;;;;;
ORG;2024;640017646;CENTRE HOSPITALIER DE SAINT-PALAIS;640017638;;;;1;C;;;;;;;;;;;;;;;;;1;C;;;;;1;1;2;;;;;;;
ORG;2024;640017679;ANT AUTODIALYSE NEPHROCARE-PAU NAVARRE;640017612;;;;;;;;;;;;;;;;;;;;;;1;C;;;;;1;1;2;0;;;;;;
ORG;2024;640018206;CLINIQUE BELHARRA;640012209;1;D;;;;;;;;1;;;;;;1;;;;;;;;;;;;;;;1;1;NAVARRE-CÔTE BASQUE;;;;
ORG;2024;640018255;CLINIQUE CHATEAU CARADOC;640007019;;;;;;;;;;;;;;;;;;;;;;11;C;;;;;1;1;2;1;1;NAVARRE-CÔTE BASQUE;;;;
ORG;2024;640018818;CENTRE DE SOINS LA NOUVELLE AQUITAINE;920030269;;;;;;;;;;;;;;;;;;;;;;5;C;C;;;;1;1;2;1;1;BÉARN-SOULE;;;;
ORG;2024;640020715;EPS GARAZI;640020707;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;1;1;2;;;;;;;
ORG;2024;640020988;CENTRE AUTODIALYSE NEPHROCARE;640017612;;;;;;;;;;;;;;;;;;;;;;1;C;;;;;1;1;2;0;;;;;;
ORG;2024;640780185;CTRE. READAP. FONCT. LES EMBRUNS;640000089;;;;1;C;D;;;;;;;;;;;;;;;;27;C;D;;;;0;1;2;1;1;NAVARRE-CÔTE BASQUE;;;;
ORG;2024;640780334;CLINIQUE D'AMADE;640017893;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;;1;1;NAVARRE-CÔTE BASQUE;;;;
ORG;2024;640780409;CLINIQUE MIRAMBEAU;640000154;;;;;;;;;;;;;;;;;;;;;;28;C;D;;;;1;1;1;1;1;NAVARRE-CÔTE BASQUE;;;;
ORG;2024;640780490;CAPIO CLINIQUE AGUILERA;640000212;1;C;;;;;;;;1;E;;;;;1;A;B;;;;;;;;;;1;1;1;1;1;NAVARRE-CÔTE BASQUE;;;;
ORG;2024;640780557;CENTRE MEDICAL TOKI EDER;640000238;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;2;1;1;NAVARRE-CÔTE BASQUE;;;;
ORG;2024;640780581;CENTRE DE PNEUMOLOGIE LES TERRASSES;640000253;0;;;0;;;0;;;0;;;0;;;0;;;0;;;;;;0;;;1;1;1;1;1;NAVARRE-CÔTE BASQUE;;;;
ORG;2024;640780607;CLINIQUE LA MAISON BASQUE;330050899;;;;;;;;;;;;;;;;;;;;;;32;C;B;;;;0;1;2;1;1;NAVARRE-CÔTE BASQUE;;;;
ORG;2024;640780623;CENTRE MEDICAL ANNIE ENIA;640000287;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;2;1;1;NAVARRE-CÔTE BASQUE;;;;
ORG;2024;640780631;CENTRE GRANCHER CYRANO;640000295;0;;;0;;;0;;;0;;;0;;;0;;;0;;;21;C;D;0;;;0;1;2;1;1;NAVARRE-CÔTE BASQUE;;;;
ORG;2024;640780649;CENTRE MEDICAL LANDOUZY;640000303;0;;;1;C;;0;;;0;;;0;;;0;;;0;;;25;C;;0;;;1;1;1;1;1;NAVARRE-CÔTE BASQUE;;;;
ORG;2024;640780672;CLINIQUE MARIENIA;640000337;;;;;;;;;;;;;;;;;;;;;;36;C;D;1;C;;0;0;;1;1;NAVARRE-CÔTE BASQUE;;;;
ORG;2024;640780714;SSR CONCHA BERRI;690793195;13;C;;1;A;;;;;;;;;;;;;;;;;15;C;;;;;0;0;;1;1;NAVARRE-CÔTE BASQUE;;;;
ORG;2024;640780748;POLYCLINIQUE CÔTE BASQUE SUD;640000360;;;;1;C;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;NAVARRE-CÔTE BASQUE;;;;
ORG;2024;640780755;CH COTE BASQUE - ST JEAN DE LUZ;640780417;;;;1;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2024;640780904;LE NID BEARNAIS - SSR PEDIATRIQUE;750721334;;;;;;;;;;;;;;;;;;;;;;8;C;D;;;;0;0;;0;;;;;;
ORG;2024;640780938;POLYCLINIQUE PAU PYRENEES SITE MARZET;640000469;0;;;0;;;0;;;0;;;0;;;0;;;0;;;20;;;0;;;0;1;1;0;;;;;;
ORG;2024;640780946;POLYCLINIQUE PAU PYRENEES SITE NAVARRE;640000469;0;;;0;;;0;;;0;;;0;;;0;;;0;;;5;C;D;0;;;0;1;1;0;;;;;;
ORG;2024;640781175;COLONIE SANITAIRE DES PEP;640790374;1;D;;;;;;;;;;;;;;;;;;;;5;C;D;;;;;0;;0;;;;;;
ORG;2024;640781225;CLINIQUE MEDICALE CARDIOLOGIQUE ARESSY;640000568;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;1;0;;;;;;
ORG;2024;640781308;CLINIQUE PRINCESS;920030269;;;;;;;;;;;;;;;;;;;;;;5;C;D;;;;0;;;0;;;;;;
ORG;2024;640781332;NEPHROCARE BEARN-CTRE DIALYSE DU BEARN;640017612;;;;;;;;;;;;;;;;;;;;;;4;C;;;;;1;1;2;0;;;;;;
ORG;2024;640786281;USLD CLOS MONTREUIL;640791976;1;A;;;;;;;;;;;;;;;;;;;;5;A;C;;;;0;0;;;;;;;;
ORG;2024;640787149;CRF EN MILIEU THERMAL;640001681;;;;1;A;;;;;;;;;;;;;;;;;;;;;;;1;0;;0;;;;;;
ORG;2024;640789426;CLINIQUE DE L'OSSAU;640003497;;;;;;;;;;;;;;;;;;;;;;31;C;;;;;;;;0;;;;;;
ORG;2024;640789624;SERVICE DE SOINS DE SUITE DE COULOMME;400780607;;;;1;A;B;;;;;;;;;;;;;;;;;;;;;;1;1;1;0;;;;;;
ORG;2024;640789699;HAD SANTE SERVICE BAYONNE ET REGION;640003570;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;;1;1;NAVARRE-CÔTE BASQUE;;;;
ORG;2024;640790150;HOPITAL MARIN VILLE PARIS;750712184;;;;;;;;;;;;;;;;;;;;;;4;C;D;;;;0;1;1;;;;;;;
ORG;2024;640792305;MAISON SAINT-ANTOINE;640000626;;;;;;;;;;;;;;;;;;;;;;19;C;D;;;;1;1;2;0;;;;;;
ORG;2024;650000052;CH BAGNERES DE BIGORRE;650780166;;;;1;A;;;;;;;;1;B;;;;;;;;;;;;;;0;1;2;;;;;;;
ORG;2024;650000060;CH LANNEMEZAN;650780174;;;;;;;;;;;;;2;;C;;;;;;;14;;C;;;;1;1;1;;;;;;;
ORG;2024;650000078;CH LE MONTAIGU ASTUGUE;650780190;1;A;;1;A;;;;;;;;;;;;;;;;;28;C;D;;;;0;0;;;;;;;;
ORG;2024;650000417;CH TARBES LOURDES GESPE SITE TARBES;650783160;4;A;C;1;;;;;;;;;2;A;;0;;;2;C;D;68;A;C;10;;;0;1;2;1;1;HAUTES-PYRÉNÉES;;;;
ORG;2024;650002579;POLYCL L'ORMEAU SITE PYRENEES TARBES;650000243;;;;;;;;;;;;;;;;1;A;;;;;;;;;;;1;1;1;0;;;;;;
ORG;2024;650004799;GCS RESAPY HAD;650003148;;;;;;;;;;;;;;;;;;;;;;13;A;D;0;;;1;0;;1;1;HAUTES-PYRÉNÉES;;;;
ORG;2024;650007222;MAISON ENF DIETETIQUE THERMALE 2024;650007214;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;;0;;;;;;
ORG;2024;650780141;CH TARBES LOURDES SITE AYGUEROTE;650783160;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;1;0;;;;;;
ORG;2024;650780398;CSSR MGEN L'ARBIZON BAGNERE DE BIGORRE;750005068;;;;1;B;;;;;;;;;;;;;;;;;22;A;D;;;;0;0;;1;1;HAUTES-PYRÉNÉES;;;;
ORG;2024;650780679;POLYCL L'ORMEAU SITE CENTRE TARBES;650000243;;;;;;;;;;;;;;;;1;A;;;;;;;;;;;1;1;1;0;;;;;;
ORG;2024;650780729;CL REPUBLIQUE;650000276;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;;0;;;;;;
ORG;2024;650780737;CL PIETAT BARBAZAN DEBAT;650000284;0;;;1;G;;0;;;0;;;1;E;;0;;;0;;;3;C;D;2;C;;1;1;2;0;;;;;;
ORG;2024;650784218;CMC HOPITAUX DE LANNEMEZAN;650780174;;;;2;;C;;;;;;;;;;;;;;;;21;;C;;;;1;1;2;;;;;;;
ORG;2024;650786668;USLD CH BAGNERES DE BIGORRE;650780166;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;1;;;;;;;
