BOR;AN;FI;RS;GRP;FI_ET;RS_ET
ST;2024;620100461;CH D'HESDIN;02;620000117;CH D'HESDIN
ST;2024;620100651;CENTRE HOSPITALIER BETHUNE BEUVRY;02;620000224;CH BETHUNE
ST;2024;620100677;CH DE HENIN-BEAUMONT;02;620000240;CH HENIN BEAUMONT
ST;2024;620100685;CH DE LENS;02;620000257;CH LENS
ST;2024;620100685;CH DE LENS;02;620026252;CENTRE DE SANTE MENTALE  JB PUSSIN
ST;2024;620101287;EPSM VAL-DE-LYS-ARTOIS;02;620000281;EPSM VAL DE LYS ARTOIS
ST;2024;620101295;CH AIRE SUR LA LYS;02;620000299;CH AIRE SUR LA LYS
ST;2024;620101337;CH DE CALAIS;02;620000323;CH CALAIS
ST;2024;620101360;CH REGION DE SAINT-OMER;02;620000349;CH REGION DE ST OMER
ST;2024;620103432;CENTRE HOSP DE L'ARR DE MONTREUIL;02;620003202;CH ARRONDISSEMENT DE MONTREUIL
ST;2024;620103432;CENTRE HOSP DE L'ARR DE MONTREUIL;02;620108357;USLD LES OPALINES - CHAM
ST;2024;620103440;CH DE BOULOGNE-SUR-MER;02;620000653;CH BOULOGNE-SUR-MER
ST;2024;620103440;CH DE BOULOGNE-SUR-MER;02;620033753;ETABLISSEMENT SITE CHAM
ST;2024;620103440;CH DE BOULOGNE-SUR-MER;02;620033829;HEMODIALYSE SITE CH CALAIS
ST;2024;620112581;ASSO POUR LE DEVEL HEMODIALYSE;06;590008306;CENTRE D'AUTODIALYSE ADH DE SOMAIN
ST;2024;620112581;ASSO POUR LE DEVEL HEMODIALYSE;06;590041471;AUTODIALYSE ADH BRUAY-SUR-L'ESCAUT
ST;2024;620112581;ASSO POUR LE DEVEL HEMODIALYSE;06;590046579;CENTRE D'AUTODIALYSE MARLY
ST;2024;620112581;ASSO POUR LE DEVEL HEMODIALYSE;06;590056990;CENTRE ADH D'AUTODIALYSE A DENAIN
ST;2024;620112581;ASSO POUR LE DEVEL HEMODIALYSE;06;590064812;CTRE D'AUTODIALYSE ADH DE ST AMAND
ST;2024;620112581;ASSO POUR LE DEVEL HEMODIALYSE;06;590806428;CTRE D'AUTODIALYSE ADH DE DOUAI
ST;2024;620112581;ASSO POUR LE DEVEL HEMODIALYSE;06;590810099;CENTRE D'AUTODIALYSE ADH DE CAMBRAI
ST;2024;620112581;ASSO POUR LE DEVEL HEMODIALYSE;06;590815007;CTRE D'AUTODIALYSE ADH LA SENTINELLE
ST;2024;620112581;ASSO POUR LE DEVEL HEMODIALYSE;06;620018705;CTRE DE DIALYSE A DOMICILE ADH HENIN B
ST;2024;620112581;ASSO POUR LE DEVEL HEMODIALYSE;06;620020636;CTRE D'AUTODIALYSE ADH DE ST-POL
ST;2024;620112581;ASSO POUR LE DEVEL HEMODIALYSE;06;620025494;CTRE AUTODIALYSE & UNITE DIALY MED ADH
ST;2024;620112581;ASSO POUR LE DEVEL HEMODIALYSE;06;620031096;CENTRE D'AUTODIALYSE ADH DE OIGNIES
ST;2024;620112581;ASSO POUR LE DEVEL HEMODIALYSE;06;620032706;CENTRE D'AUTODIALYSE ADH DE ST VENANT
ST;2024;620112581;ASSO POUR LE DEVEL HEMODIALYSE;06;620115170;CTRE D'ENTRAIN AUTODIALYSE ST-NICOLAS
ST;2024;620112581;ASSO POUR LE DEVEL HEMODIALYSE;06;620115410;CENTRE D'AUTODIALYSE ADH DE LENS
ST;2024;620112581;ASSO POUR LE DEVEL HEMODIALYSE;06;620117309;CTRE D'AUTODIALYSE ADH SITE ECOPAC
ST;2024;620112581;ASSO POUR LE DEVEL HEMODIALYSE;06;620117325;CENTRE D'AUTODIALYSE ADH DE DIVION
ST;2024;620112581;ASSO POUR LE DEVEL HEMODIALYSE;06;620117812;CTRE D'AUTODIALYSE ADH DE LIEVIN
ST;2024;620112581;ASSO POUR LE DEVEL HEMODIALYSE;06;620120063;CENTRE AUTODIALYSE AIRE/LA LYS
ST;2024;620112607;INSTITUT DÉPARTEMENTAL ALBERT CALMETTE;02;620002154;INSTITUT ALBERT CALMETTE A CAMIERS
ST;2024;630000990;AURA SANTE;06;030003669;AURA SANTE MONTLUCON
ST;2024;630000990;AURA SANTE;06;030003719;AURA SANTE MOULINS
ST;2024;630000990;AURA SANTE;06;030003768;AURA SANTE VICHY
ST;2024;630000990;AURA SANTE;06;150001758;AURA SANTE SAINT FLOUR
ST;2024;630000990;AURA SANTE;06;430004309;AURA SANTE BRIOUDE
ST;2024;630000990;AURA SANTE;06;430004358;AURA SANTE LE PUY EN VELAY
ST;2024;630000990;AURA SANTE;06;430004408;AURA SANTE YSSINGEAUX
ST;2024;630000990;AURA SANTE;06;580004588;DIALYSE AURA NEVERS
ST;2024;630000990;AURA SANTE;06;580004638;DIALYSE AURA DECIZE
ST;2024;630000990;AURA SANTE;06;580006807;AURA SANTE COSNE COURS SUR LOIRE
ST;2024;630000990;AURA SANTE;06;630005668;AURA SANTE CLERMONT-FERRAND
ST;2024;630000990;AURA SANTE;06;630007698;AURA SANTE AMBERT
ST;2024;630000990;AURA SANTE;06;630007748;AURA SANTE ISSOIRE
ST;2024;630000990;AURA SANTE;06;630007789;AURA SANTE MONT-DORE
ST;2024;630000990;AURA SANTE;06;630007839;AURA SANTE RIOM
ST;2024;630000990;AURA SANTE;06;630007888;AURA SANTE THIERS
ST;2024;630000990;AURA SANTE;06;630784742;AURA SANTE CHAMALIERES
ST;2024;630011831;SELARL U2R;08;150003713;SELARL U2R - SITE CMC DE TRONQUIERES
ST;2024;630011831;SELARL U2R;08;520004847;SELARL U2R SITE CTRE MED CHIR CHAUMONT
ST;2024;630011831;SELARL U2R;08;580972560;UNITÉ DE RADIOTHÉRAPIE RÉPUBLIQUE
ST;2024;630011831;SELARL U2R;08;630009546;UNITE DE RADIOTHERAPIE
ST;2024;630180032;CH DU MONT DORE;02;630000016;CH DU MONT DORE
ST;2024;630780302;CH ETIENNE CLEMENTEL;02;630000149;CH ETIENNE CLEMENTEL
ST;2024;630780989;CHU DE CLERMONT-FERRAND;02;630000404;HOPITAL GABRIEL MONTPIED - CHU63
ST;2024;630780989;CHU DE CLERMONT-FERRAND;02;630781268;HOPITAL ESTAING - CHU63
ST;2024;630780989;CHU DE CLERMONT-FERRAND;02;630781771;CHU PSYCHIATRIE
ST;2024;630780989;CHU DE CLERMONT-FERRAND;02;630783538;HOPITAL LOUISE MICHEL - CHU63
ST;2024;630780997;CH D'AMBERT;02;630000412;CH D'AMBERT
ST;2024;630781003;CH PAUL ARDIER D'ISSOIRE;02;630000420;CH PAUL ARDIER ISSOIRE
ST;2024;630781011;CH DE RIOM;02;630000438;CH DE RIOM
ST;2024;630781029;CH DE THIERS;02;630000446;CH DE THIERS
ST;2024;630781110;CENTRE LUTTE CONTRE LE CANCER J.PERRIN;08;630000479;CENTRE LUTTE CONTRE LE CANCER J.PERRIN
ST;2024;630781367;CH DE BILLOM;02;630000560;CH BILLOM
ST;2024;640000113;SAS CLINIQUE DELAY;06;400007043;ANTENNE AUTODIALYSE ET UDM DAX
ST;2024;640000113;SAS CLINIQUE DELAY;06;640013553;ANTENNE AUTODIALYSE SAINT JEAN DE LUZ
ST;2024;640000113;SAS CLINIQUE DELAY;06;640789640;CENTRE HEMODIALYSE CLINIQUE DELAY
ST;2024;640000113;SAS CLINIQUE DELAY;06;640796835;ANTENNE AUTODIALYSE BIARRITZ
ST;2024;640000113;SAS CLINIQUE DELAY;06;640797155;ANTENNE AUTODIALYSE UHART CIZE
ST;2024;640000113;SAS CLINIQUE DELAY;06;640797296;ANTENNE AUTODIALYSE SAINT LEON
ST;2024;640017612;SAS NEPHROCARE BEARN;06;400011201;ANT. AUTODIALYSE NEPHROCARE-AIRE/ADOUR
ST;2024;640017612;SAS NEPHROCARE BEARN;06;640005336;ANT. AUTODIALYSE NEPHROCARE - ORTHEZ
ST;2024;640017612;SAS NEPHROCARE BEARN;06;640017679;ANT AUTODIALYSE NEPHROCARE-PAU NAVARRE
ST;2024;640017612;SAS NEPHROCARE BEARN;06;640020988;CENTRE AUTODIALYSE NEPHROCARE
ST;2024;640017612;SAS NEPHROCARE BEARN;06;640781332;NEPHROCARE BEARN-CTRE DIALYSE DU BEARN
ST;2024;640017638;CENTRE HOSPITALIER DE SAINT-PALAIS;02;640017646;CENTRE HOSPITALIER DE SAINT-PALAIS
ST;2024;640020707;ETABLISSEMENT PUBLIC DE SANTE GARAZI;02;640020715;EPS GARAZI
ST;2024;640022372;POLE D'ONCOLOGIE DU PAYS BASQUE;08;640787172;CENTRE D'ONCOLOGIE DU PAYS BASQUE
ST;2024;640780417;CENTRE HOSPITALIER DE LA COTE BASQUE;02;640000162;CH COTE BASQUE
ST;2024;640780417;CENTRE HOSPITALIER DE LA COTE BASQUE;02;640780755;CH COTE BASQUE - ST JEAN DE LUZ
ST;2024;640780813;CENTRE HOSPITALIER D'ORTHEZ;02;640000402;CENTRE HOSPITALIER D'ORTHEZ
ST;2024;640780821;CENTRE HOSPITALIER D'OLORON STE MARIE;02;640000410;CENTRE HOSPITALIER OLORON
ST;2024;640780839;CENTRE HOSPITALIER DE MAULEON;02;640000428;CENTRE HOSPITALIER DE MAULEON
ST;2024;640780862;CENTRE HOSP PYRENEES PSYCHIATRIE;02;640000436;CENTRE HOSPITALIER DES PYRENEES
ST;2024;640781290;CENTRE HOSPITALIER DE PAU;02;640000600;CENTRE HOSPITALIER DE PAU
ST;2024;640791976;CENTRE GERONTOLOGIQUE;02;640786281;USLD CLOS MONTREUIL
ST;2024;650780166;CH BAGNERES DE BIGORRE;02;650000052;CH BAGNERES DE BIGORRE
ST;2024;650780166;CH BAGNERES DE BIGORRE;02;650786668;USLD CH BAGNERES DE BIGORRE
ST;2024;650780174;HOPITAUX DE LANNEMEZAN;02;650000060;CH LANNEMEZAN
ST;2024;650780174;HOPITAUX DE LANNEMEZAN;02;650784218;CMC HOPITAUX DE LANNEMEZAN
ST;2024;650780190;HOPITAL LE MONTAIGU;02;650000078;CH LE MONTAIGU ASTUGUE
ST;2024;650783160;CH TARBES LOURDES;02;650000045;CH TARBES LOURDES SITE LOURDES
ST;2024;650783160;CH TARBES LOURDES;02;650000417;CH TARBES LOURDES GESPE SITE TARBES
ST;2024;650783160;CH TARBES LOURDES;02;650005606;CENTRE HOSP BIGORRE - ANTENNE BAGNERES
ST;2024;650783160;CH TARBES LOURDES;02;650006638;SSR SITE LABASTIDE CH TARBES LOURDES
ST;2024;650783160;CH TARBES LOURDES;02;650780141;CH TARBES LOURDES SITE AYGUEROTE
ST;2024;650783160;CH TARBES LOURDES;02;650780182;CH TARBES LOURDES FOURCADE SITE VIC
ST;2024;650789068;SCM BEARN BIGORRE;08;640005393;GROUPE RADIOTHER. ET ONCO. TARBES-PAU
ST;2024;650789068;SCM BEARN BIGORRE;08;650789308;GRP RADIOTHERAPIE ONCOLOGIE PYRENEES
ST;2024;660007238;SCP CENTRE CATALAN D'ONCOLOGIE;08;660007246;CTRE CATALAN D'ONCOLOGIE CL ST PIERRE
ST;2024;660780180;CH PERPIGNAN;02;660000084;CH PERPIGNAN
ST;2024;660780180;CH PERPIGNAN;02;660008947;PLATE FORME SAMU SDIS 66
ST;2024;660780180;CH PERPIGNAN;02;660010117;CH PERPIGNAN ANTENNE SMUR CH PUIGCERDA
ST;2024;660780180;CH PERPIGNAN;02;660013095;CGR TORREMILA
ST;2024;660780180;CH PERPIGNAN;02;660781444;USLD LA MISERICORDE CH PERPIGNAN
ST;2024;660780198;CHS LEON JEAN GREGORY;02;660000092;CHS LEON JEAN GREGORY THUIR
ST;2024;660780271;CH PRADES;02;660000167;CH PRADES
ST;2024;660790379;SAS MEDIPOLE ST ROCH;06;660004953;MEDIPOLE UAD LE SOLER
ST;2024;660790379;SAS MEDIPOLE ST ROCH;06;660004961;MEDIPOLE UAD ARGELES SUR MER
ST;2024;660790379;SAS MEDIPOLE ST ROCH;06;660004979;MEDIPOLE UAD ST LAURENT DE LA SALANQUE
ST;2024;660790379;SAS MEDIPOLE ST ROCH;06;660005687;MEDIPOLE UAD PRADES
ST;2024;670000652;AURAL;06;670002187;CENTRE D'AUTODIALYSE AURAL BERGSON
ST;2024;670000652;AURAL;06;670013895;UNITE DE DIALYSE AURAL SAVERNE
ST;2024;670000652;AURAL;06;670014455;CENTRE D'HEMODIALYSE HAUTEPIERRE AURAL
ST;2024;670000652;AURAL;06;670795921;CENTRE DE DIALYSE AURAL HAGUENAU
ST;2024;670000652;AURAL;06;670799667;AURAL - CLINIQUE SAINTE ANNE
ST;2024;670000652;AURAL;06;680010824;UNITE AUTODIALYSE AURAL COLMAR
ST;2024;670000652;AURAL;06;680013778;UNITE AUTODIALYSE AURAL MULHOUSE
ST;2024;670000652;AURAL;06;680020823;UNITE DE DIALYSE AURAL SAINT-LOUIS
ST;2024;670013366;EPSAN;02;670000058;EPSAN BRUMATH
ST;2024;670013622;STRASBOURG ONCOLOGIE LIBERALE;08;670014612;CTRE DE RADIOTHERAPIE DE LA ROBERTSAU
ST;2024;670017755;GROUPE HOSPITALIER SELESTAT OBERNAI;02;670000397;CENTRE HOSPITALIER DE SELESTAT
ST;2024;670017755;GROUPE HOSPITALIER SELESTAT OBERNAI;02;670000405;NOUVEL HOPITAL D'OBERNAI
ST;2024;670780055;HOPITAUX UNIVERSITAIRES DE STRASBOURG;02;670000025;HOPITAL CIVIL / NOUVEL HOPITAL CIVIL
ST;2024;670780055;HOPITAUX UNIVERSITAIRES DE STRASBOURG;02;670780113;CMCO
ST;2024;670780055;HOPITAUX UNIVERSITAIRES DE STRASBOURG;02;670783133;HOP ROBERTSAU/PAVILLON SCHUTZENBERGER
ST;2024;670780055;HOPITAUX UNIVERSITAIRES DE STRASBOURG;02;670783273;HOPITAL DE HAUTEPIERRE
ST;2024;670780055;HOPITAUX UNIVERSITAIRES DE STRASBOURG;02;670799550;HUS / USLD DE LA ROBERTSAU
ST;2024;670780063;ASSOCIATION DU CENTRE PAUL STRAUSS;08;670000033;CRLCC PAUL STRAUSS - ICANS
ST;2024;670780071;HOPITAL LA GRAFENBOURG;02;670000041;HOPITAL LA GRAFENBOURG
ST;2024;670780337;CENTRE HOSPITALIER DE HAGUENAU;02;670000157;CENTRE HOSPITALIER DE HAGUENAU
ST;2024;670780345;CH SAINTE CATHERINE DE SAVERNE;02;670000165;CH SAINTE-CATHERINE DE SAVERNE
ST;2024;670780543;CH INTERCOMMUNAL DE LA LAUTER;02;670000272;CH INTERCOMMUNAL DE LA LAUTER
ST;2024;670780584;CENTRE HOSPITALIER DÉPARTEMENTAL;02;670000306;CENTRE HOSPITALIER DÉPARTEMENTAL
ST;2024;670780642;HOPITAL LOCAL DE MOLSHEIM;02;670000348;HOPITAL LOCAL DE MOLSHEIM
ST;2024;670780675;HOPITAL LOCAL DE ROSHEIM;02;670000371;HOPITAL LOCAL DE ROSHEIM
ST;2024;670780717;CENTRE HOSPITALIER ERSTEIN VILLE;02;670000413;HOPITAL LOCAL D'ERSTEIN
ST;2024;670781152;CENTRE HOSPITALIER D'ERSTEIN;02;670000603;CENTRE HOSPITALIER D'ERSTEIN
ST;2024;680000411;CENTRE HOSPITALIER DE PFASTATT;02;680000577;CENTRE HOSPITALIER DE PFASTATT
ST;2024;680000973;HOPITAUX CIVILS DE COLMAR;02;680000684;HOPITAL LOUIS PASTEUR
ST;2024;680000973;HOPITAUX CIVILS DE COLMAR;02;680004579;CENTRE POUR PERSONNES AGEES
ST;2024;680000981;HOP INTERCOM ENSISHEIM NEUF-BRISACH;02;680000692;HOP INTERCOM ENSISHEIM NEUF-BRISACH
ST;2024;680001005;CENTRE HOSPITALIER DE GUEBWILLER;02;680000700;CENTRE HOSPITALIER DE GUEBWILLER
ST;2024;680001054;HOPITAL INTERCOMMUNAL DU VAL D'ARGENT;02;680000742;HOPITAL INTERCOMMUNAL DU VAL D'ARGENT
ST;2024;680001088;HOPITAL INTERCOMMUNAL SOULTZ-ISSENHEIM;02;680000767;HOPITAL INTERCOM DE SOULTZ ISSENHEIM
ST;2024;680001112;CENTRE HOSPITALIER DE MUNSTER;02;680000783;HOPITAL LOEWEL DE MUNSTER
ST;2024;680001138;HOPITAL DE RIBEAUVILLE;02;680000833;HOPITAL DE RIBEAUVILLE
ST;2024;680001179;CENTRE HOSPITALIER DE ROUFFACH;02;680000874;CENTRE HOSPITALIER DE ROUFFACH
ST;2024;680014495;CENTRE DEPART. DE REPOS ET DE SOINS;02;680020427;CENTRE DEPART. DE REPOS ET DE SOINS
ST;2024;680020336;GRPE HOSP REGION MULHOUSE & SUD ALSACE;02;680000031;HOPITAL LOCAL DE SIERENTZ
ST;2024;680020336;GRPE HOSP REGION MULHOUSE & SUD ALSACE;02;680000122;HOPITAL DE CERNAY
ST;2024;680020336;GRPE HOSP REGION MULHOUSE & SUD ALSACE;02;680000544;CENTRE HOSPITALIER D'ALTKIRCH
ST;2024;680020336;GRPE HOSP REGION MULHOUSE & SUD ALSACE;02;680000601;HOPITAL DE THANN
ST;2024;680020336;GRPE HOSP REGION MULHOUSE & SUD ALSACE;02;680000627;HOPITAL DU HASENRAIN
ST;2024;680020336;GRPE HOSP REGION MULHOUSE & SUD ALSACE;02;680004546;HOPITAL EMILE MULLER
ST;2024;680020336;GRPE HOSP REGION MULHOUSE & SUD ALSACE;02;680004553;MAISON MEDICALE POUR PERSONNES AGEES
ST;2024;680020336;GRPE HOSP REGION MULHOUSE & SUD ALSACE;02;680020096;POLE PUBLIC SAINT-LOUIS - GHRMSA
ST;2024;690000278;NEPHROCARE RHONE ALPES;06;010780294;NEPHROCARE CH BELLEY
ST;2024;690000278;NEPHROCARE RHONE ALPES;06;690031513;NEPHROCARE RILLIEUX
ST;2024;690000278;NEPHROCARE RHONE ALPES;06;690780499;NEPHROCARE TASSIN-CHARCOT
ST;2024;690002225;CALYDIAL;06;380000828;CALYDIAL - CH DE VIENNE
ST;2024;690002225;CALYDIAL;06;690022058;CALYDIAL - VENISSIEUX
ST;2024;690002225;CALYDIAL;06;690023098;CALYDIAL - PIERRE-BENITE
ST;2024;690002225;CALYDIAL;06;690024773;CALYDIAL - IRIGNY
ST;2024;690002225;CALYDIAL;06;690795489;CALYDIAL - VENISSIEUX CROIZAT
ST;2024;690043237;CH DU BEAUJOLAIS VERT;02;690000633;CH DE THIZY
ST;2024;690043237;CH DU BEAUJOLAIS VERT;02;690797873;LONG SEJOUR DE COURS
ST;2024;690043377;MERMOZ CHARCOT RADIOTHERAPIE;08;690044037;RADIOTHERAPIE SITE MERMOZ
ST;2024;690043377;MERMOZ CHARCOT RADIOTHERAPIE;08;690044045;RADIOTHERAPIE SITE CHARCOT
ST;2024;690048632;CH DES MONTS DU LYONNAIS;02;690000039;CH DES MONTS DU LYONNAIS - SYMPHORIEN
ST;2024;690048632;CH DES MONTS DU LYONNAIS;02;690000062;CH DES MONTS DU LYONNAIS - CHAMOUSSET
ST;2024;690049846;DIAVERUM SAINT-DENIS;06;750047318;DIAVERUM SAINT DENIS PARIS SAINT MAUR
ST;2024;690049846;DIAVERUM SAINT-DENIS;06;750066813;DIAVERUM SAINT DENIS PARIS BOURET
ST;2024;690049846;DIAVERUM SAINT-DENIS;06;750831067;DIAVERUM SAINT DENIS PARIS MONT LOUIS
ST;2024;690049846;DIAVERUM SAINT-DENIS;06;930031406;DIAVERUM SAINT DENIS SITE CCN
ST;2024;690049846;DIAVERUM SAINT-DENIS;06;930816079;DIAVERUM SAINT DENIS PANTIN
ST;2024;690049846;DIAVERUM SAINT-DENIS;06;930817333;DIAVERUM SAINT DENIS- CTRE HEMODIALYSE
ST;2024;690049846;DIAVERUM SAINT-DENIS;06;930817606;DIAVERUM SAINT DENIS EPINAY SUR SEINE
ST;2024;690049853;DIAVERUM ANGERS;06;490537818;CENTRE DIALYSE DIAVERUM ANGERS
ST;2024;690049853;DIAVERUM ANGERS;06;530008119;DIALYSE DIAVERUM CHATEAU GONTIER
ST;2024;690049879;DIAVERUM MULHOUSE;06;680000338;CENTRE DE DIALYSE DIAVERUM MULHOUSE
ST;2024;690049895;DIAVERUM PROVENCE;06;130034002;DIAVERUM PROVENCE SALON
ST;2024;690049895;DIAVERUM PROVENCE;06;130034044;DIAVERUM PROVENCE MARIGNANE SITE CLIN
ST;2024;690049895;DIAVERUM PROVENCE;06;130034093;DIAVERUM PROVENCE HE MARSEILLE 3E
ST;2024;690049895;DIAVERUM PROVENCE;06;130034531;DIAVERUM PROVENCE ARLES SITE CH
ST;2024;690049895;DIAVERUM PROVENCE;06;130050412;DIAVERUM PROVENCE HPC TARASCON
ST;2024;690049895;DIAVERUM PROVENCE;06;130784481;DIAVERUM PROVENCE MARSEILLE 8E
ST;2024;690049903;DIAVERUM DRAGUIGNAN;06;830215687;DIAVERUM DRAGUIGNAN CENTRE DE DIALYSE
ST;2024;690054598;ISODIALYSE;06;930003355;CENTRE D AUTODIALYSE ISODIALYSE
ST;2024;690780036;CH MONTGELAS;02;690000013;CH MONTGELAS
ST;2024;690780044;CH DE SAINTE FOY LES LYON;02;690000021;CH DE SAINTE FOY LES LYON
ST;2024;690780069;CH DE CONDRIEU GABRIEL MONTCHARMONT;02;690000047;CH DE CONDRIEU GABRIEL MONTCHARMONT
ST;2024;690780077;CH DE NEUVILLE ET FONTAINES SUR SAONE;02;690000054;CH DE NEUVILLE SUR SAONE
ST;2024;690780101;CH LE VINATIER;02;380022715;CH VINATIER- SMPR ST QUENTIN FALLAVIER
ST;2024;690780101;CH LE VINATIER;02;690000088;LE VINATIER PSY UNIV LYON METROPOLE
ST;2024;690780119;CHS DE SAINT CYR AU MONT D'OR;02;690000096;CHS DE SAINT CYR AU MONT D'OR
ST;2024;690781810;HOSPICES CIVILS DE LYON;02;690007539;HOPITAL FEMME MERE ENFANT - HCL
ST;2024;690781810;HOSPICES CIVILS DE LYON;02;690019849;IHOP - HCL
ST;2024;690781810;HOSPICES CIVILS DE LYON;02;690041108;ANTENNE SMUR BRON - HCL
ST;2024;690781810;HOSPICES CIVILS DE LYON;02;690783154;HOPITAL EDOUARD HERRIOT - HCL
ST;2024;690781810;HOSPICES CIVILS DE LYON;02;690784137;HOPITAL LYON SUD - HCL
ST;2024;690781810;HOSPICES CIVILS DE LYON;02;690784152;HOPITAL CROIX-ROUSSE - HCL
ST;2024;690781810;HOSPICES CIVILS DE LYON;02;690784178;HOPITAL PIERRE WERTHEIMER - HCL
ST;2024;690781810;HOSPICES CIVILS DE LYON;02;690784186;HOPITAL LOUIS PRADEL - HCL
ST;2024;690781810;HOSPICES CIVILS DE LYON;02;690784194;HOPITAL DES CHARPENNES - HCL
ST;2024;690781810;HOSPICES CIVILS DE LYON;02;690784202;HOPITAL HENRY GABRIELLE - HCL
ST;2024;690781810;HOSPICES CIVILS DE LYON;02;690787429;HOPITAL DR FREDERIC DUGOUJON - HCL
ST;2024;690781810;HOSPICES CIVILS DE LYON;02;690787478;HOPITAL PIERRE GARRAUD - HCL
ST;2024;690781810;HOSPICES CIVILS DE LYON;02;830100558;HOPITAL RENEE SABRAN HYERES
ST;2024;690782222;CH NORD OUEST VILLEFRANCHE;02;690000575;CH NORD OUEST - VILLEFRANCHE
ST;2024;690782222;CH NORD OUEST VILLEFRANCHE;02;690802251;USLD CH DE VILLEFRANCHE
ST;2024;690782230;CH DE BELLEVILLE;02;690000583;CH DE BELLEVILLE
ST;2024;690782248;CH DE BEAUJEU;02;690000591;CH DE BEAUJEU
ST;2024;690782271;CH DE TARARE GRANDRIS;02;690000625;HNO DE TARARE
ST;2024;690782271;CH DE TARARE GRANDRIS;02;690052212;HNO TAG CSG - EHPAD LA CLAIRIERE
ST;2024;690782925;CH DU MONT D'OR;02;690000773;CH DU MONT D'OR
ST;2024;690783220;CLC A LYON ET EN RHONE-ALPES;08;690000880;CENTRE LEON BERARD
ST;2024;690783220;CLC A LYON ET EN RHONE-ALPES;08;690044649;CLC - SITE CH NORD-OUEST VILLEFRANCHE
ST;2024;690796552;AURAL;06;010006526;AURAL UNITE DIALYSE CH HAUT BUGEY
ST;2024;690796552;AURAL;06;070786231;AURAL UNITE DIALYSE CH AUBENAS
ST;2024;690796552;AURAL;06;070786249;AURAL UNITE DIALYSE CH ANNONAY
ST;2024;690796552;AURAL;06;260010418;AURAL UNITE DIALYSE CH VALENCE
ST;2024;690796552;AURAL;06;260012760;AURAL UNITE DIALYSE CH MONTELIMAR
ST;2024;690796552;AURAL;06;380000729;AURAL - ROUSSILLON
ST;2024;690796552;AURAL;06;380000968;AURAL UNITE DIALYSE CH BOURGOIN
ST;2024;690796552;AURAL;06;690004718;AURAL UNITE DIALYSE HOP CROIX ROUSSE
ST;2024;690796552;AURAL;06;690022009;AURAL UNITE DIALYSE LYON 8EME VILLON
ST;2024;690796552;AURAL;06;690048392;AURAL UNITE DIALYSE LE MONT CALME
ST;2024;690796552;AURAL;06;690804018;AURAL UNITE DIALYSE CH VILLEFRANCHE
ST;2024;690796552;AURAL;06;730000924;AURAL UNITE DIALYSE CHAMBERY
ST;2024;690796552;AURAL;06;730785011;AURAL UNITE DIALYSE SAINT ALBAN LEYSSE
ST;2024;690796552;AURAL;06;730786233;AURAL UNITE AUTODIALYSE ALBERTVILLE
ST;2024;690796552;AURAL;06;740010889;AURAL UNITE DIALYSE THONON
ST;2024;690796552;AURAL;06;740012646;AURAL UNITE DIALYSE CH ALPES LEMAN
ST;2024;690796552;AURAL;06;740789649;AURAL UNITE DIALYSE AMBILLY
ST;2024;690796552;AURAL;06;740789821;AURAL UNITE DIALYSE METZ TESSY
ST;2024;700004591;GROUPE HOSPITALIER DE HAUTE SAONE;02;700000011;GH HAUTE SAONE SITE GRAY
ST;2024;700004591;GROUPE HOSPITALIER DE HAUTE SAONE;02;700000029;GH HAUTE SAONE SITE VESOUL
ST;2024;700004591;GROUPE HOSPITALIER DE HAUTE SAONE;02;700780059;GH HAUTE SAONE SITE LUXEUIL
ST;2024;700004591;GROUPE HOSPITALIER DE HAUTE SAONE;02;700780208;GH HAUTE SAONE SITE LURE
ST;2024;710017443;SERMATOS;08;710014820;CENTRE ONCOLOGIE RADIOTHÉRAPIE MACON
ST;2024;710780156;CENTRE HOSPITALIER DE LA GUICHE;02;710978206;CENTRE HOSPITALIER DE LA GUICHE
ST;2024;710780214;CTRE HOSPITALIER BRESSE LOUHANNAISE;02;710978156;CENTRE HOSPITALIER BRESSE LOUHANNAISE
ST;2024;710780263;CH LES CHANAUX MACON;02;710972423;USLD HOTEL DIEU CH LES CHANAUX
ST;2024;710780263;CH LES CHANAUX MACON;02;710978289;CH LES CHANAUX MACON
ST;2024;710780644;CH DU PAYS CHAROLAIS BRIONNAIS;02;710010067;CH DU PAYS CHAROLAIS BRIONNAIS
ST;2024;710780644;CH DU PAYS CHAROLAIS BRIONNAIS;02;710972365;USLD CH DU PAYS CHAROLAIS BRIONNAIS
ST;2024;710780644;CH DU PAYS CHAROLAIS BRIONNAIS;02;710978123;CH PAYS CHAROLAIS BRIONNAIS LA CLAYETT
ST;2024;710780644;CH DU PAYS CHAROLAIS BRIONNAIS;02;710978271;CH PAYS CHAROLAIS BRIONNAIS CHAROLLES
ST;2024;710780958;CH WILLIAM MOREY CHALON SUR SAONE;02;710016775;USLD SITE EHPAD LES TERRES DE DIANE
ST;2024;710780958;CH WILLIAM MOREY CHALON SUR SAONE;02;710978263;CH WILLIAM MOREY CHALON SUR SAONE
ST;2024;710781089;CENTRE HOSPITALIER DU CLUNISOIS;02;710978131;CENTRE HOSPITALIER DU CLUNISOIS
ST;2024;710781329;EPSM 71;02;710978230;EPSM 71
ST;2024;710781360;CENTRE HOSPITALIER BELNAY;02;710978180;CENTRE HOSPITALIER BELNAY
