BOR;AN;FI;RS;FI_EJ;LIT_MED;JLI_MED;SEJHC_MED;SEJ0_MED;JOU_MED;LIT_CHI;JLI_CHI;SEJHC_CHI;SEJ0_CHI;JOU_CHI;LIT_OBS;JLI_OBS;SEJHC_OBS;SEJ0_OBS;JOU_OBS;LIT_MCO;JLI_MCO;SEJHC_MCO;SEJ0_MCO;JOU_MCO;PLA_MED;SEJHP_MED;PLAN_MED;SEJN_MED;SEA_MED;PLA_CHI;SEJHP_CHI;PLA_OBS;SEJHP_OBS;PLAN_OBS;SEJN_OBS;PLA_MCO;SEJHP_MCO;PLAN_MCO;SEJN_MCO;SEA_MCO
MCO;2024;600100184;CLINIQUE DU VALOIS;920033198;20;7320;307;3;5100;;;0;0;0;;;0;0;0;20;7320;307;3;5100;10;16;;;4;;0;;0;;;10;16;;;4
MCO;2024;600100754;POLYCLINIQUE SAINT CÔME;600000228;52;18980;5080;2259;19192;85;31025;3833;3;11035;23;8395;1128;17;4500;160;58400;10041;2279;34727;8;3219;;;22500;42;14413;;0;;;50;17632;;;22500
MCO;2024;600100861;SSR LNA BRETEUIL;440052041;15;1080;95;3;739;;;0;0;0;;;0;0;0;15;1080;95;3;739;;0;;;0;;0;;0;;;;0;;;0
MCO;2024;600110175;CLINIQUE DU PARC SAINT-LAZARE;600001234;21;7665;1946;11;2711;53;19345;1594;54;3049;;;0;0;0;74;27010;3540;65;5760;6;398;;;112;36;8026;;0;;;42;8424;;;112
MCO;2024;600113476;CH CHICN COMPIÈGNE;600100721;298;109758;12341;195;93495;76;23836;3944;117;16309;24;10234;2168;59;8248;398;143828;18453;371;118052;39;3191;2;301;9484;25;3868;1;373;0;0;65;7432;2;301;9484
MCO;2024;610000044;CENTRE HOSPITALIER DE L'AIGLE;610780074;52;18980;4258;1556;21370;19;6935;1592;631;5138;17;6207;807;238;1959;88;32122;6657;2425;28467;4;541;0;0;114;6;485;0;0;0;0;10;1026;0;0;114
MCO;2024;610000051;CHICAM - SITE ALENCON;610780082;138;50370;8209;147;45568;35;12775;1738;0;8947;19;6935;983;0;3771;192;70080;10930;147;58286;12;4475;0;0;10213;17;2101;0;495;0;0;29;7071;0;0;10213
MCO;2024;610000069;CENTRE HOSPITALIER D'ARGENTAN;610780090;108;39079;7392;1250;38821;32;10931;1861;48;7185;22;8418;1142;235;3217;162;58428;10395;1533;49223;15;544;;;2379;15;3224;1;169;;;31;3937;;;2379
MCO;2024;610000077;CH MARGUERITE DE LORRAINE-MORTAGNE;610780124;44;16060;1660;124;13446;0;0;0;0;0;0;0;0;0;0;44;16060;1660;124;13446;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2
MCO;2024;610000093;CENTRE HOSPITALIER - SEES;610780140;25;9150;397;14;6863;;;0;0;0;;;0;0;0;25;9150;397;14;6863;;0;;;5;;0;;0;;;;0;;;5
MCO;2024;610000119;CH JACQUES MONOD - FLERS;610780165;120;43920;8973;2423;36333;43;15518;2487;72;11533;23;8418;1800;386;5379;186;67856;13260;2881;53245;7;1820;;;7743;12;3229;;0;;;19;5049;;;7743
MCO;2024;610006421;CLINIQUE D'ALENCON;610006413;4;1460;7;1;51;15;5474;1159;0;2056;;;0;0;0;19;6934;1166;1;2107;;0;;;45;21;4897;;0;;;21;4897;;;45
MCO;2024;610780116;CHIC DES ANDAINES - LA FERTE MACE;610790594;63;21258;2629;405;18258;;;0;0;0;;;0;0;0;63;21258;2629;405;18258;;0;;;17;;0;;0;;;;0;;;17
MCO;2024;620000026;ETAB HOPALE CTRE CALOT/HELIO;620003814;62;16502;2145;1;12481;45;16470;2938;43;8565;;;0;0;0;107;32972;5083;44;21046;15;2734;;;547;23;3706;;0;;;38;6440;;;547
MCO;2024;620000034;CH ARRAS;620100057;297;107101;17674;3324;86667;30;14180;2743;51;11279;45;16467;3402;82;14099;372;137748;23819;3457;112045;55;6007;3;250;24061;15;3905;1;176;;;71;10088;3;250;24061
MCO;2024;620000224;CH BETHUNE;620100651;255;90331;20739;2644;87582;65;21750;2100;13;12591;21;7686;1356;0;5157;341;119767;24195;2657;105330;33;9037;;;18813;20;1596;4;632;;;57;11265;;;18813
MCO;2024;620000240;CH HENIN BEAUMONT;620100677;54;19764;1203;10;16453;;;0;0;0;;;0;0;0;54;19764;1203;10;16453;17;3543;;;0;;0;;0;;;17;3543;;;0
MCO;2024;620000257;CH LENS;620100685;334;109808;22030;4604;99356;100;35182;5753;563;24321;46;16836;3327;77;13766;480;161826;31110;5244;137443;38;5189;;;22752;40;9242;8;1728;;;86;16159;;;22752
MCO;2024;620000323;CH CALAIS;620101337;229;81502;12076;1294;69998;30;10980;2111;13;8706;47;17202;3025;29;13119;306;109684;17212;1336;91823;16;2818;;;5262;18;3894;7;915;;;41;7627;;;5262
MCO;2024;620000349;CH REGION DE ST OMER;620101360;188;65598;10515;540;56657;56;20264;2844;151;13694;29;10614;1594;97;5595;273;96476;14953;788;75946;28;5117;;;4016;8;2146;4;973;;;40;8236;;;4016
MCO;2024;620000653;CH BOULOGNE-SUR-MER;620103440;307;112055;16985;2546;83582;108;39420;6248;175;27582;25;9125;1653;79;6017;440;160600;24886;2800;117181;60;5706;;;42624;35;6319;2;394;;;97;12419;;;42624
MCO;2024;620003202;CH ARRONDISSEMENT DE MONTREUIL;620103432;122;44652;9083;1161;39836;47;17202;2228;33;9648;30;10980;1209;55;4612;199;72834;12520;1249;54096;13;1312;1;106;3684;8;3252;1;194;;;22;4758;1;106;3684
MCO;2024;620003350;HOPITAL DE RIAUMONT;620001834;100;36600;5060;934;31524;;;0;0;0;;;0;0;0;100;36600;5060;934;31524;10;1013;;;186;;0;;0;;;10;1013;;;186
MCO;2024;620003376;POLYCLINIQUE MED CHIR D'HENIN-BEAUMONT;620001834;86;31476;6781;1588;22487;90;32940;4725;213;18002;;;0;0;0;176;64416;11506;1801;40489;8;516;;;1949;49;12717;;0;;;57;13233;;;1949
MCO;2024;620006049;CLINIQUE CHIRURGICALE DE SAINT-OMER;620000331;6;2190;29;0;250;80;29200;3184;36;8801;;;0;0;0;86;31390;3213;36;9051;0;0;;;216;39;8546;;0;;;39;8546;;;216
MCO;2024;620025346;POLYCLINIQUE DE LA  CLARENCE;620001834;98;35868;5730;786;27666;60;21960;2944;168;14379;24;8784;1297;123;4212;182;66612;9971;1077;46257;5;286;;;445;32;7047;;0;;;37;7333;;;445
MCO;2024;620100099;HOPITAL PRIVE ARRAS LES BONNETTES;620014779;37;13505;1855;16;10558;71;23359;3879;16;12507;21;7665;58;2;235;129;44529;5792;34;23300;27;3670;;;7839;81;14920;0;0;;;108;18590;;;7839
MCO;2024;620100487;CLINIQUE DES ACACIAS;620000125;15;5475;376;0;1675;27;9855;1040;251;2844;0;0;0;0;0;42;15330;1416;251;4519;1;54;;;297;24;2918;0;0;;;25;2972;;;297
MCO;2024;620100735;CLINIQUE ANNE ARTOIS;620000265;34;12410;1897;205;11600;38;13870;1864;186;4920;;;0;0;0;72;26280;3761;391;16520;5;663;;;4474;35;8326;;0;;;40;8989;;;4474
MCO;2024;620100750;CLINIQUE AMBROISE PARE;620000273;11;4015;1289;1;2902;38;13870;1052;63;3408;;;0;0;0;49;17885;2341;64;6310;;0;;;5629;31;7094;;0;;;31;7094;;;5629
MCO;2024;620101311;CLINIQUE DES 2 CAPS;620027763;33;10950;1293;3;4811;48;16790;2659;113;6664;;;0;0;0;81;27740;3952;116;11475;6;15;;;4476;43;13268;;0;;;49;13283;;;4476
MCO;2024;620101501;HOPITAL PRIVE DE BOIS BERNARD;620000364;92;33672;7530;62;23902;64;23424;5071;200;11608;;;0;0;0;156;57096;12601;262;35510;10;570;;;30225;54;10701;;0;;;64;11271;;;30225
MCO;2024;620105940;POLYCLINIQUE DU TERNOIS;620000950;24;8760;236;0;4134;;;0;0;0;;;0;0;0;24;8760;236;0;4134;;;;;107;;0;;0;;;;0;;;107
MCO;2024;620116046;CLINIQUE DES 7 VALLEES;620035303;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;22;15;3248;;0;;;15;3248;;;22
MCO;2024;620118513;CENTRE MCO COTE D'OPALE;620002915;62;20947;4795;549;17653;72;20250;3700;171;11043;17;6205;1001;135;3145;151;47402;9496;855;31841;9;786;;;6818;33;10250;0;0;;;42;11036;;;6818
MCO;2024;630000016;CH DU MONT DORE;630180032;20;7300;321;2;6629;0;0;0;0;0;0;0;0;0;0;20;7300;321;2;6629;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
MCO;2024;630000404;HOPITAL GABRIEL MONTPIED - CHU63;630780989;453;158577;25908;2125;146881;214;70055;12436;1514;59683;;;0;0;0;667;228632;38344;3639;206564;70;18533;;;26810;17;3905;;0;;;87;22438;;;26810
MCO;2024;630000412;CH D'AMBERT;630780997;40;13311;2077;237;13311;0;;0;0;0;0;;0;0;0;40;13311;2077;237;13311;10;117;0;0;797;1;401;0;0;;;11;518;0;0;797
MCO;2024;630000420;CH PAUL ARDIER ISSOIRE;630781003;71;25986;4855;942;25235;16;5856;1630;402;5244;14;5124;870;278;2233;101;36966;7355;1622;32712;5;1828;;;0;5;1321;;0;;;10;3149;;;0
MCO;2024;630000438;CH DE RIOM;630781011;157;57305;5807;565;56779;18;6570;983;13;5929;;;0;0;0;175;63875;6790;578;62708;6;282;;;2169;4;2914;;0;;;10;3196;;;2169
MCO;2024;630000446;CH DE THIERS;630781029;45;16425;3032;279;25030;15;5475;897;23;4729;16;5840;618;118;1834;76;27740;4547;420;31593;7;1647;;;1134;3;364;1;118;;;11;2129;;;1134
MCO;2024;630000479;CENTRE LUTTE CONTRE LE CANCER J.PERRIN;630781110;67;24522;2432;176;21268;44;16338;2635;99;9933;;;0;0;0;111;40860;5067;275;31201;9;3663;;;54604;7;2778;;0;;;16;6441;;;54604
MCO;2024;630000560;CH BILLOM;630781367;15;5475;182;;0;;;;;;;;;;;15;5475;182;;0;5;30;;;26;;;;;;0;5;30;;0;26
MCO;2024;630780211;POLE SANTE REPUBLIQUE;630000107;92;33672;8207;2211;24523;97;35502;6285;154;18833;;;0;0;0;189;69174;14492;2365;43356;29;544;;;12174;44;15656;;0;;;73;16200;;;12174
MCO;2024;630780369;CLINIQUE DE LA PLAINE;630000164;0;0;0;0;0;25;8600;1043;2;1110;;;0;0;0;25;8600;1043;2;1110;5;143;;;0;40;15425;;0;;;45;15568;;;0
MCO;2024;630781268;HOPITAL ESTAING - CHU63;630780989;238;83829;9321;971;73172;85;30054;4646;286;25104;93;33111;6385;507;23870;416;146994;20352;1764;122146;67;10322;;;19518;19;3626;13;2649;;;99;16597;;;19518
MCO;2024;630781821;CLINIQUE PSYCHIATRIQUE LE GRAND PRE;920030269;30;10980;535;1;8038;;;0;0;0;;;0;0;0;30;10980;535;1;8038;;0;;;0;;0;;0;;;;0;;;0
MCO;2024;630781839;HOPITAL PRIVE LA CHATAIGNERAIE;630000826;30;10950;1114;189;8526;130;43800;10048;557;24627;34;12410;1826;102;7420;194;67160;12988;848;40573;4;1536;;;710;80;30337;;0;;;84;31873;;;710
MCO;2024;630783538;HOPITAL LOUISE MICHEL - CHU63;630780989;28;10224;401;44;6305;;;0;0;0;;;0;0;0;28;10224;401;44;6305;;0;;;0;;0;;0;;;;0;;;0
MCO;2024;640000162;CH COTE BASQUE;640780417;303;104750;23234;4725;103945;115;40712;7625;534;35974;35;12810;2442;54;12250;453;158272;33301;5313;152169;46;9931;0;0;36105;23;6974;0;0;;;69;16905;0;0;36105
MCO;2024;640000402;CENTRE HOSPITALIER D'ORTHEZ;640780813;52;19032;2754;387;19568;15;5486;575;38;2479;0;0;0;0;0;67;24518;3329;425;22047;6;813;0;0;0;13;1776;0;0;0;0;19;2589;0;0;0
MCO;2024;640000410;CENTRE HOSPITALIER OLORON;640780821;52;19032;3808;668;20473;20;7320;1063;53;4233;0;0;0;0;0;72;26352;4871;721;24706;8;1250;0;0;802;10;1868;0;0;0;0;18;3118;0;0;802
MCO;2024;640000428;CENTRE HOSPITALIER DE MAULEON;640780839;5;1825;160;0;1528;0;;0;0;0;0;;0;0;0;5;1825;160;0;1528;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0
MCO;2024;640000436;CENTRE HOSPITALIER DES PYRENEES;640780862;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;8;1369;;;0;;0;;0;;;8;1369;;;0
MCO;2024;640000600;CENTRE HOSPITALIER DE PAU;640781290;329;119160;23632;6877;107085;100;36600;5807;674;26789;40;14640;3096;257;12313;469;170400;32535;7808;146187;62;4693;0;;16268;29;6987;7;714;0;;98;12394;0;;16268
MCO;2024;640005591;LES JEUNES CHENES;920030269;22;8052;390;;4204;;;;;;;;;;;22;8052;390;;4204;;;;;;;;;;;;;;;;
MCO;2024;640016580;CENTRE DE CARDIOLOGIE DU PAYS BASQUE;640010658;66;24156;6056;672;14815;;;0;0;0;;;0;0;1;66;24156;6056;672;14816;12;2239;;;1;;0;;0;;;12;2239;;;1
MCO;2024;640017646;CENTRE HOSPITALIER DE SAINT-PALAIS;640017638;35;12775;2438;476;14182;12;4380;682;18;3211;7;2555;424;34;1459;54;19710;3544;528;18852;2;158;;;1311;6;2177;1;31;;;9;2366;;;1311
MCO;2024;640018206;CLINIQUE BELHARRA;640012209;45;16425;7534;3636;20331;123;44895;7934;263;26623;23;8395;1375;40;5485;191;69715;16843;3939;52439;1;10212;;;10308;33;10698;;0;;;34;20910;;;10308
MCO;2024;640020715;EPS GARAZI;640020707;14;5110;298;18;3883;0;0;0;0;0;0;0;0;0;0;14;5110;298;18;3883;2;7;0;0;19;0;0;0;0;0;0;2;7;0;0;19
MCO;2024;640780268;CLINIQUE DELAY;640000113;10;3650;433;7;2600;18;6570;548;13;706;0;0;0;0;0;28;10220;981;20;3306;1;10;;;2906;5;10221;0;0;;;6;10231;;;2906
MCO;2024;640780490;CAPIO CLINIQUE AGUILERA;640000212;32;11712;4969;2144;13923;39;14274;3096;196;8434;;;0;0;0;71;25986;8065;2340;22357;17;4122;;;1117;33;13350;;0;;;50;17472;;;1117
MCO;2024;640780557;CENTRE MEDICAL TOKI EDER;640000238;18;5250;311;5;3642;;;0;0;0;;;0;0;0;18;5250;311;5;3642;3;60;;;1;;0;;0;;;3;60;;;1
MCO;2024;640780623;CENTRE MEDICAL ANNIE ENIA;640000287;15;5490;322;6;5767;;;0;0;0;;;0;0;0;15;5490;322;6;5767;;0;;;0;;0;;0;;;;0;;;0
MCO;2024;640780672;CLINIQUE MARIENIA;640000337;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;2;710;;;0;;0;;0;;;2;710;;;0
MCO;2024;640780748;POLYCLINIQUE CÔTE BASQUE SUD;640000360;14;5110;4447;2674;5089;40;14600;1745;3;6306;0;0;0;0;0;54;19710;6192;2677;11395;12;122;0;0;2396;30;9547;0;0;0;0;42;9669;0;0;2396
MCO;2024;640780938;POLYCLINIQUE PAU PYRENEES SITE MARZET;640000469;27;9855;1757;1;12541;0;0;0;0;0;0;0;0;0;0;27;9855;1757;1;12541;10;2800;;;9546;0;0;0;0;;;10;2800;;;9546
MCO;2024;640780946;POLYCLINIQUE PAU PYRENEES SITE NAVARRE;640000469;23;8395;2153;598;5934;139;50735;8263;205;27279;20;7300;1675;46;5830;182;66430;12091;849;39043;5;1;;;466;46;21408;3;347;;;54;21756;;;466
MCO;2024;640781225;CLINIQUE MEDICALE CARDIOLOGIQUE ARESSY;640000568;80;29200;5304;2154;13737;;;0;0;0;;;0;0;0;80;29200;5304;2154;13737;2;5600;;;206;;0;;0;;;2;5600;;;206
MCO;2024;640781308;CLINIQUE PRINCESS;920030269;;0;0;0;0;;;0;0;0;;;0;0;0;;0;0;0;0;14;3728;;;8;;0;;0;;;14;3728;;;8
MCO;2024;650000045;CH TARBES LOURDES SITE LOURDES;650783160;78;28470;4913;1494;21202;12;4380;601;0;2779;;;0;0;0;90;32850;5514;1494;23981;8;1449;;;1330;8;1175;;0;;;16;2624;;;1330
MCO;2024;650000052;CH BAGNERES DE BIGORRE;650780166;20;7300;786;267;6394;;;0;0;0;;;0;0;0;20;7300;786;267;6394;2;329;;;59;;0;1;6;;;3;335;;;59
MCO;2024;650000417;CH TARBES LOURDES GESPE SITE TARBES;650783160;179;65335;14187;4370;48992;52;18980;3525;0;14967;19;6935;1122;1;4568;250;91250;18834;4371;68527;12;3406;;;18772;21;5602;0;246;;;33;9254;;;18772
MCO;2024;650002579;POLYCL L'ORMEAU SITE PYRENEES TARBES;650000243;6;2190;212;4;1303;39;11610;3088;92;8409;;;0;0;0;45;13800;3300;96;9712;;0;;;128;29;10613;;0;;;29;10613;;;128
MCO;2024;650780182;CH TARBES LOURDES FOURCADE SITE VIC;650783160;7;2555;156;1;2448;0;;0;0;0;0;;0;0;0;7;2555;156;1;2448;2;178;;;29;0;0;0;0;;;2;178;;;29
MCO;2024;650780398;CSSR MGEN L'ARBIZON BAGNERE DE BIGORRE;750005068;10;3650;14;0;166;;;0;0;0;;;0;0;0;10;3650;14;0;166;;0;;;0;;0;;0;;;;0;;;0
MCO;2024;650780679;POLYCL L'ORMEAU SITE CENTRE TARBES;650000243;58;21170;3107;83;15638;3;780;33;7;38;20;7300;1497;169;3916;81;29250;4637;259;19592;31;3142;;;7157;6;1849;4;455;;;41;5446;;;7157
MCO;2024;650784218;CMC HOPITAUX DE LANNEMEZAN;650780174;36;13176;2294;795;10328;15;5490;1131;6;4220;0;0;0;0;0;51;18666;3425;801;14548;5;918;0;0;442;6;1989;0;0;0;0;11;2907;0;0;442
MCO;2024;660000084;CH PERPIGNAN;660780180;468;168638;25100;2353;149391;113;38708;6503;87;34618;57;20862;3782;245;15743;638;228208;35385;2685;199752;64;9241;;;36152;26;3820;3;3138;;;93;16199;;;36152
MCO;2024;660000167;CH PRADES;660780271;20;7300;449;2;6722;;;0;0;0;;;0;0;0;20;7300;449;2;6722;;0;;;0;;0;;0;;;;0;;;0
MCO;2024;660006305;CL MUTUALISTE CATALANE PERPIGNAN;340028901;23;8280;1532;55;5038;68;24480;3676;754;6992;;;0;0;0;91;32760;5208;809;12030;12;572;;;1242;53;16002;;0;;;65;16574;;;1242
MCO;2024;660009689;GCS POLE SANITAIRE CERDAN ERR;660010059;15;5475;224;4;3808;;;0;0;0;;;0;0;0;15;5475;224;4;3808;;0;;;4;;0;;0;;;;0;;;4
MCO;2024;660780628;CL DU VALLESPIR CERET;660000282;27;9822;1518;451;6361;2;722;182;8;589;;;0;0;0;29;10544;1700;459;6950;;0;;;8;15;2256;;0;;;15;2256;;;8
MCO;2024;660780669;POLYCL MEDITERRANEE PERPIGNAN;660000324;;;;;;23;8395;969;28;1657;45;15330;2197;79;8336;68;23725;3166;107;9993;;;;;40;10;2931;4;144;;;14;3075;;;40
MCO;2024;660780776;CL ST MICHEL PRADES;660000399;18;6570;699;71;667;18;6570;461;3;353;;;0;0;0;36;13140;1160;74;1020;3;434;;;8;14;1751;;0;;;17;2185;;;8
MCO;2024;660780784;CL ST PIERRE PERPIGNAN;660000407;73;26625;8338;1187;34375;119;42139;5282;55;22181;;;0;0;0;192;68764;13620;1242;56556;16;17;;;20935;23;11134;;0;;;39;11151;;;20935
MCO;2024;660790387;POLYCL MEDIPOLE ST ROCH CABESTANY;660790379;66;24090;2495;43;12219;95;34675;7032;7;22489;;;0;0;0;161;58765;9527;50;34708;17;4986;;;30649;21;16529;;0;;;38;21515;;;30649
MCO;2024;670000025;HOPITAL CIVIL / NOUVEL HOPITAL CIVIL;670780055;354;128635;27043;3439;139223;166;58750;8902;147;39806;;;0;0;0;520;187385;35945;3586;179029;189;15295;;;33811;22;6754;;0;;;211;22049;;;33811
MCO;2024;670000157;CENTRE HOSPITALIER DE HAGUENAU;670780337;300;102375;16629;2386;92295;64;21733;3578;155;15748;40;13867;2846;569;6911;404;137975;23053;3110;114954;13;2244;;;15168;12;5541;2;1222;;;27;9007;;;15168
MCO;2024;670000165;CH SAINTE-CATHERINE DE SAVERNE;670780345;128;44961;6614;1231;40347;28;9800;1685;30;6346;26;9516;1346;214;3689;182;64277;9645;1475;50382;18;2909;;;3406;4;1403;3;692;;;25;5004;;;3406
MCO;2024;670000215;HOPITAL DU NEUENBERG;680000643;36;10872;1005;45;9481;0;0;0;0;0;0;0;0;0;0;36;10872;1005;45;9481;;0;;;82;;0;;0;;;;0;;;82
MCO;2024;670000272;CH INTERCOMMUNAL DE LA LAUTER;670780543;58;21228;2546;254;18902;8;2928;518;28;2627;16;5856;303;23;985;82;30012;3367;305;22514;8;867;;;155;4;738;1;195;;;13;1800;;;155
MCO;2024;670000306;CENTRE HOSPITALIER DÉPARTEMENTAL;670780584;46;16790;481;7;6279;0;0;0;0;0;0;0;0;0;0;46;16790;481;7;6279;8;850;0;0;22;0;0;0;0;0;0;8;850;0;0;22
MCO;2024;670000397;CENTRE HOSPITALIER DE SELESTAT;670017755;128;46848;5924;229;42643;28;10248;1422;24;7843;26;9516;1275;320;3489;182;66612;8621;573;53975;5;3102;;;2633;11;4682;;0;;;16;7784;;;2633
MCO;2024;670000405;NOUVEL HOPITAL D'OBERNAI;670017755;31;11346;654;6;11108;;;0;0;0;;;0;0;0;31;11346;654;6;11108;1;623;;;0;;0;;0;;;1;623;;;0
MCO;2024;670013325;CTRE AUTONOME D'ENDOSC DIGESTIVE AMBUL;670013317;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;5;6055;;;561;;0;;0;;;5;6055;;;561
MCO;2024;670013341;ENDOSAV;670013333;;;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2413;;;144;0;0;0;0;0;;1;2413;0;;144
MCO;2024;670014042;UGECAM-HDJ DU CTRE READAPTATION COLMAR;670013754;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;418;0;0;0;0;0;0;0;;;4;418;0;0;0
MCO;2024;670017458;CLINIQUE RHENA ASSOCIATION;670017441;30;10980;985;4;7827;;;0;0;0;;;0;0;0;30;10980;985;4;7827;6;180;;;2513;;0;;0;;;6;180;;;2513
MCO;2024;670018068;CLINIQUE RHENA GCS ES;670017847;65;23790;10258;3616;14707;188;68808;10437;107;32120;24;8784;1063;45;3463;277;101382;21758;3768;50290;27;16778;;;2;46;27013;0;304;;;73;44095;;;2
MCO;2024;670020098;GCS ICANS SITE HTP2/ICANS - ET EXPL;670016914;99;32862;4773;450;29457;6;1218;475;42;482;;;0;0;0;105;34080;5248;492;29939;87;4235;;;79446;6;2016;;0;;;93;6251;;;79446
MCO;2024;670780113;CMCO;670780055;5;1825;231;22;1515;1;365;0;0;0;53;19345;5946;1854;13939;59;21535;6177;1876;15454;7;575;;;442;;0;11;2920;;;18;3495;;;442
MCO;2024;670780170;CLINIQUE DE L'ORANGERIE;670000116;26;9516;686;32;7347;48;14057;2673;28;8104;;;0;0;0;74;23573;3359;60;15451;11;5500;;;9514;27;7505;;0;;;38;13005;;;9514
MCO;2024;670780188;CLINIQUE SAINTE-BARBE;670014604;50;18250;3702;149;17557;30;10950;836;11;3465;4;1460;62;0;85;84;30660;4600;160;21107;;0;;;155;12;8373;;0;;;12;8373;;;155
MCO;2024;670780212;CLINIQUE SAINTE-ANNE;670014604;109;39785;8580;3839;34778;25;9125;1507;16;3897;27;9855;2249;139;7698;161;58765;12336;3994;46373;28;829;;;38075;13;8248;1;353;;;42;9430;;;38075
MCO;2024;670780378;CLINIQUE SAINT-FRANÇOIS;670000785;20;7150;1239;12;5383;32;11320;2383;384;5323;0;0;0;0;0;52;18470;3622;396;10706;6;4845;0;0;2602;21;11825;0;0;0;0;27;16670;0;0;2602
MCO;2024;670780386;CLINIQUE SAINTE-ODILE;670000199;11;2728;2224;75;3591;31;9794;1551;42;4119;;;0;0;0;42;12522;3775;117;7710;;0;;;279;36;7675;;0;;;36;7675;;;279
MCO;2024;670783133;HOP ROBERTSAU/PAVILLON SCHUTZENBERGER;670780055;2;730;75;1;1071;;;0;0;0;;;0;0;0;2;730;75;1;1071;12;1931;;;2;;0;;0;;;12;1931;;;2
MCO;2024;670783273;HOPITAL DE HAUTEPIERRE;670780055;412;148885;29438;6534;154661;288;105120;18627;7790;63783;76;27740;5319;261;22390;776;281745;53384;14585;240834;85;13039;;;13510;40;4308;5;459;;;130;17806;;;13510
MCO;2024;670797539;CLINIQUE DE LA TOUSSAINT;670014604;24;8760;750;520;2738;;;0;0;0;;;0;0;0;24;8760;750;520;2738;6;2031;;;68;;0;;0;;;6;2031;;;68
MCO;2024;670798636;CLINIQUE SAINT-LUC;670014604;28;10248;779;13;9203;5;1830;19;0;19;;;0;0;0;33;12078;798;13;9222;1;763;;;1157;5;1773;;0;;;6;2536;;;1157
MCO;2024;680000122;HOPITAL DE CERNAY;680020336;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;10;1192;;;44;;0;;0;;;10;1192;;;44
MCO;2024;680000320;CLINIQUE DIACONAT FONDERIE;680000643;68;24888;11810;5175;22279;44;16104;2461;192;6433;38;13908;1421;45;6101;150;54900;15692;5412;34813;;0;;;208;36;14009;;0;;;36;14009;;;208
MCO;2024;680000494;CLINIQUE DIACONAT ROOSEVELT;680000643;26;9516;911;11;8855;111;40626;7665;32;25262;0;0;0;0;0;137;50142;8576;43;34117;0;0;;;786;56;14346;0;0;;;56;14346;;;786
MCO;2024;680000544;CENTRE HOSPITALIER D'ALTKIRCH;680020336;52;19032;1573;202;18213;;;0;0;0;;;0;0;0;52;19032;1573;202;18213;8;809;;;1164;17;2657;0;212;;;25;3678;;;1164
MCO;2024;680000577;CENTRE HOSPITALIER DE PFASTATT;680000411;45;16425;719;6;12359;;;0;0;0;;;0;0;0;45;16425;719;6;12359;15;2892;;;38;;0;;0;;;15;2892;;;38
MCO;2024;680000601;HOPITAL DE THANN;680020336;41;14894;1161;7;14823;;;0;0;0;;;0;0;0;41;14894;1161;7;14823;3;77;;;26;0;0;;0;;;3;77;;;26
MCO;2024;680000684;HOPITAL LOUIS PASTEUR;680000973;413;148285;17060;1058;128769;211;72069;13179;1418;52091;58;21228;3977;678;13078;682;241582;34216;3154;193938;57;10418;;;50587;39;11437;0;0;;;96;21855;;;50587
MCO;2024;680000700;CENTRE HOSPITALIER DE GUEBWILLER;680001005;42;15330;2066;840;14219;;;0;0;0;;;0;0;0;42;15330;2066;840;14219;4;312;;;464;3;2091;1;43;;;8;2446;;;464
MCO;2024;680000874;CENTRE HOSPITALIER DE ROUFFACH;680001179;8;2928;837;2;1499;;;0;0;0;;;0;0;0;8;2928;837;2;1499;;0;;;0;;0;;0;;;;0;;;0
MCO;2024;680000882;CLINIQUE DU DIACONAT COLMAR;680000643;36;10468;630;3;10129;;;0;0;0;;;0;0;0;36;10468;630;3;10129;7;646;;;18;;0;;0;;;7;646;;;18
MCO;2024;680001195;HOPITAL ALBERT SCHWEITZER;680000643;84;30660;1764;190;19623;52;18980;2422;27;9189;17;6205;509;22;1833;153;55845;4695;239;30645;;3691;;;162;29;12333;;0;;;29;16024;;;162
MCO;2024;680004546;HOPITAL EMILE MULLER;680020336;443;159510;20150;1918;152536;162;61140;6302;81;40623;82;27660;5504;221;21207;687;248310;31956;2220;214366;68;7856;;;71850;36;7261;15;2112;;;119;17229;;;71850
MCO;2024;680004553;MAISON MEDICALE POUR PERSONNES AGEES;680020336;12;2772;611;0;2274;;;0;0;0;;;0;0;0;12;2772;611;0;2274;6;964;;;93;;0;;0;;;6;964;;;93
MCO;2024;680004579;CENTRE POUR PERSONNES AGEES;680000973;25;9150;496;5;8007;;;0;0;0;;;0;0;0;25;9150;496;5;8007;10;1674;;;61;;0;;0;;;10;1674;;;61
