date,service,lits_total,lits_occupes,lits_disponibles,taux_occupation,personnel_total,personnel_disponible,personnel_occupe
2023-03-04,Neurologie,100,63,37,63.5,180,159,147
2023-03-04,Maladies Infectieuses,80,54,26,67.8,140,121,88
2023-03-04,Pédiatrie,60,40,20,67.0,120,105,95
2023-03-04,Réanimation,104,88,16,84.6,312,266,211
2023-03-05,Urgences,50,45,5,90.3,150,138,108
2023-03-05,Cardiologie,120,100,20,84.0,200,178,146
2023-03-05,Neurologie,100,69,31,69.5,180,167,135
2023-03-05,Maladies Infectieuses,80,47,33,59.5,140,126,90
2023-03-05,Pédiatrie,60,34,26,57.5,120,110,77
2023-03-05,Réanimation,104,81,23,78.6,312,281,204
2023-03-06,Urgences,50,49,1,98.9,150,136,112
2023-03-06,Cardiologie,120,91,29,76.4,200,184,136
2023-03-06,Neurologie,100,70,30,70.3,180,166,135
2023-03-06,Maladies Infectieuses,80,56,24,70.6,140,122,90
2023-03-06,Pédiatrie,60,31,29,52.6,120,107,98
2023-03-06,Réanimation,104,83,21,80.2,312,292,206
2023-03-07,Urgences,50,47,3,95.6,150,134,121
2023-03-07,Cardiologie,120,80,40,67.1,200,184,170
2023-03-07,Neurologie,100,76,24,76.0,180,153,135
2023-03-07,Maladies Infectieuses,80,48,32,61.2,140,131,124
2023-03-07,Pédiatrie,60,42,18,70.3,120,111,103
2023-03-07,Réanimation,104,87,17,84.6,312,287,251
2023-03-08,Urgences,50,48,2,97.5,150,140,112
2023-03-08,Cardiologie,120,86,34,71.8,200,175,144
2023-03-08,Neurologie,100,78,22,78.0,180,167,141
2023-03-08,Maladies Infectieuses,80,46,34,58.3,140,130,118
2023-03-08,Pédiatrie,60,39,21,66.1,120,107,77
2023-03-08,Réanimation,104,94,10,90.7,312,288,266
2023-03-09,Urgences,50,48,2,96.9,150,132,114
2023-03-09,Cardiologie,120,90,30,75.1,200,186,168
2023-03-09,Neurologie,100,68,32,68.5,180,155,135
2023-03-09,Maladies Infectieuses,80,60,20,75.0,140,129,105
2023-03-09,Pédiatrie,60,31,29,51.7,120,103,76
2023-03-09,Réanimation,104,87,17,83.7,312,276,218
2023-03-10,Urgences,50,45,5,90.5,150,139,117
2023-03-10,Cardiologie,120,98,22,82.2,200,188,173
2023-03-10,Neurologie,100,66,34,66.9,180,162,141
2023-03-10,Maladies Infectieuses,80,49,31,61.4,140,122,86
2023-03-10,Pédiatrie,60,36,24,60.4,120,110,83
2023-03-10,Réanimation,104,95,9,91.9,312,269,215
2023-03-11,Urgences,50,46,4,93.6,150,135,113
2023-03-11,Cardiologie,120,85,35,71.3,200,180,137
2023-03-11,Neurologie,100,80,20,80.7,180,156,137
2023-03-11,Maladies Infectieuses,80,56,24,70.6,140,128,114
2023-03-11,Pédiatrie,60,35,25,59.7,120,105,76
2023-03-11,Réanimation,104,89,15,86.0,312,277,206
2023-03-12,Urgences,50,50,0,100.2,150,132,104
2023-03-12,Cardiologie,120,83,37,69.5,200,172,131
2023-03-12,Neurologie,100,70,30,70.7,180,157,116
2023-03-12,Maladies Infectieuses,80,52,28,65.0,140,120,89
2023-03-12,Pédiatrie,60,37,23,62.2,120,109,103
2023-03-12,Réanimation,104,76,28,73.7,312,269,225
2023-03-13,Urgences,50,48,2,96.4,150,136,113
2023-03-13,Cardiologie,120,89,31,74.4,200,188,172
2023-03-13,Neurologie,100,70,30,70.4,180,160,130
2023-03-13,Maladies Infectieuses,80,48,32,61.2,140,122,102
2023-03-13,Pédiatrie,60,40,20,66.9,120,104,85
2023-03-13,Réanimation,104,101,3,97.5,312,272,218
2023-03-14,Urgences,50,47,3,94.6,150,135,111
2023-03-14,Cardiologie,120,72,48,60.5,200,182,131
2023-03-14,Neurologie,100,69,31,69.7,180,154,109
2023-03-14,Maladies Infectieuses,80,53,27,66.5,140,130,92
2023-03-14,Pédiatrie,60,36,24,61.1,120,107,91
2023-03-14,Réanimation,104,83,21,80.1,312,274,192
2023-03-15,Urgences,50,46,4,93.1,150,130,101
2023-03-15,Cardiologie,120,84,36,70.5,200,182,166
2023-03-15,Neurologie,100,77,23,77.2,180,170,146
2023-03-15,Maladies Infectieuses,80,42,38,53.0,140,119,87
2023-03-15,Pédiatrie,60,37,23,62.5,120,102,93
2023-03-15,Réanimation,104,86,18,83.4,312,289,251
2023-03-16,Urgences,50,47,3,95.1,150,140,103
2023-03-16,Cardiologie,120,86,34,72.5,200,176,143
2023-03-16,Neurologie,100,70,30,70.7,180,154,133
2023-03-16,Maladies Infectieuses,80,48,32,60.5,140,125,104
2023-03-16,Pédiatrie,60,34,26,56.9,120,107,96
2023-03-16,Réanimation,104,85,19,81.9,312,293,247
2023-03-17,Urgences,50,44,6,89.8,150,131,100
2023-03-17,Cardiologie,120,92,28,77.0,200,177,160
2023-03-17,Neurologie,100,66,34,67.0,180,169,139
2023-03-17,Maladies Infectieuses,80,45,35,56.5,140,127,92
2023-03-17,Pédiatrie,60,39,21,66.0,120,109,85
2023-03-17,Réanimation,104,94,10,90.5,312,271,247
2023-03-18,Urgences,50,47,3,95.7,150,134,109
2023-03-18,Cardiologie,120,102,18,85.7,200,181,164
2023-03-18,Neurologie,100,69,31,69.6,180,167,147
2023-03-18,Maladies Infectieuses,80,47,33,59.6,140,124,104
2023-03-18,Pédiatrie,60,36,24,60.3,120,103,86
2023-03-18,Réanimation,104,77,27,74.1,312,285,269
2023-03-19,Urgences,50,46,4,93.0,150,136,97
2023-03-19,Cardiologie,120,86,34,72.2,200,183,163
2023-03-19,Neurologie,100,64,36,64.8,180,163,121
2023-03-19,Maladies Infectieuses,80,50,30,62.7,140,120,112
2023-03-19,Pédiatrie,60,30,30,51.5,120,111,90
2023-03-19,Réanimation,104,87,17,84.0,312,276,197
2023-03-20,Urgences,50,50,0,100.7,150,137,123
2023-03-20,Cardiologie,120,103,17,86.4,200,175,160
2023-03-20,Neurologie,100,64,36,64.4,180,156,134
2023-03-20,Maladies Infectieuses,80,58,22,73.6,140,120,112
2023-03-20,Pédiatrie,60,36,24,60.4,120,107,97
2023-03-20,Réanimation,104,99,5,95.8,312,287,222
2023-03-21,Urgences,50,48,2,97.2,150,133,109
2023-03-21,Cardiologie,120,94,26,78.8,200,180,145
2023-03-21,Neurologie,100,67,33,67.6,180,159,134
2023-03-21,Maladies Infectieuses,80,54,26,67.9,140,131,102
2023-03-21,Pédiatrie,60,34,26,56.8,120,104,78
2023-03-21,Réanimation,104,90,14,86.9,312,288,259
2023-03-22,Urgences,50,46,4,94.0,150,131,98
2023-03-22,Cardiologie,120,82,38,68.8,200,188,162
2023-03-22,Neurologie,100,67,33,67.9,180,165,129
2023-03-22,Maladies Infectieuses,80,55,25,69.4,140,127,91
2023-03-22,Pédiatrie,60,42,18,70.8,120,111,89
2023-03-22,Réanimation,104,87,17,83.7,312,273,253
2023-03-23,Urgences,50,50,0,101.3,150,131,97
2023-03-23,Cardiologie,120,99,21,82.7,200,170,139
2023-03-23,Neurologie,100,76,24,76.1,180,158,149
2023-03-23,Maladies Infectieuses,80,55,25,69.0,140,125,111
2023-03-23,Pédiatrie,60,33,27,56.1,120,109,97
2023-03-23,Réanimation,104,90,14,86.9,312,283,235
2023-03-24,Urgences,50,48,2,96.4,150,139,108
2023-03-24,Cardiologie,120,79,41,66.3,200,172,130
2023-03-24,Neurologie,100,65,35,65.2,180,158,129
2023-03-24,Maladies Infectieuses,80,50,30,63.5,140,126,118
2023-03-24,Pédiatrie,60,36,24,60.6,120,113,94
2023-03-24,Réanimation,104,84,20,81.1,312,266,226
2023-03-25,Urgences,50,44,6,88.7,150,135,118
2023-03-25,Cardiologie,120,91,29,76.6,200,179,167
2023-03-25,Neurologie,100,70,30,70.4,180,158,117
2023-03-25,Maladies Infectieuses,80,49,31,61.5,140,123,107
2023-03-25,Pédiatrie,60,34,26,57.2,120,103,96
2023-03-25,Réanimation,104,79,25,76.0,312,289,216
2023-03-26,Urgences,50,49,1,98.9,150,135,114
2023-03-26,Cardiologie,120,92,28,77.3,200,177,151
2023-03-26,Neurologie,100,72,28,72.8,180,158,143
2023-03-26,Maladies Infectieuses,80,57,23,71.6,140,124,108
2023-03-26,Pédiatrie,60,29,31,49.8,120,112,91
2023-03-26,Réanimation,104,97,7,94.2,312,271,221
2023-03-27,Urgences,50,47,3,95.2,150,132,94
2023-03-27,Cardiologie,120,83,37,69.9,200,189,144
2023-03-27,Neurologie,100,73,27,73.5,180,153,123
2023-03-27,Maladies Infectieuses,80,51,29,64.1,140,128,112
2023-03-27,Pédiatrie,60,36,24,60.2,120,109,76
2023-03-27,Réanimation,104,86,18,83.2,312,274,247
2023-03-28,Urgences,50,49,1,99.7,150,140,107
2023-03-28,Cardiologie,120,90,30,75.6,200,179,130
2023-03-28,Neurologie,100,77,23,77.2,180,159,135
2023-03-28,Maladies Infectieuses,80,53,27,66.9,140,128,94
2023-03-28,Pédiatrie,60,41,19,68.5,120,104,73
2023-03-28,Réanimation,104,89,15,85.9,312,270,237
2023-03-29,Urgences,50,48,2,96.9,150,129,104
2023-03-29,Cardiologie,120,82,38,69.0,200,185,156
2023-03-29,Neurologie,100,74,26,74.8,180,163,125
2023-03-29,Maladies Infectieuses,80,53,27,66.9,140,132,96
2023-03-29,Pédiatrie,60,33,27,55.4,120,111,86
2023-03-29,Réanimation,104,88,16,84.8,312,285,224
2023-03-30,Urgences,50,44,6,88.1,150,136,107
2023-03-30,Cardiologie,120,85,35,71.0,200,174,163
2023-03-30,Neurologie,100,73,27,73.9,180,159,123
2023-03-30,Maladies Infectieuses,80,44,36,55.1,140,128,97
2023-03-30,Pédiatrie,60,36,24,60.8,120,113,93
2023-03-30,Réanimation,104,84,20,81.2,312,282,229
2023-03-31,Urgences,50,46,4,93.3,150,138,97
2023-03-31,Cardiologie,120,88,32,73.8,200,173,160
2023-03-31,Neurologie,100,70,30,70.7,180,160,151
2023-03-31,Maladies Infectieuses,80,45,35,56.9,140,132,117
2023-03-31,Pédiatrie,60,30,30,51.2,120,104,75
2023-03-31,Réanimation,104,88,16,85.5,312,287,263
2023-04-01,Urgences,50,51,0,103.3,150,140,122
2023-04-01,Cardiologie,120,82,38,68.9,200,186,147
2023-04-01,Neurologie,100,73,27,73.7,180,153,121
2023-04-01,Maladies Infectieuses,80,50,30,63.4,140,125,104
2023-04-01,Pédiatrie,60,36,24,61.0,120,109,80
2023-04-01,Réanimation,104,94,10,90.8,312,272,207
2023-04-02,Urgences,50,50,0,101.4,150,140,112
2023-04-02,Cardiologie,120,95,25,80.0,200,181,144
2023-04-02,Neurologie,100,72,28,72.8,180,157,147
2023-04-02,Maladies Infectieuses,80,51,29,64.0,140,128,110
2023-04-02,Pédiatrie,60,32,28,53.9,120,113,103
2023-04-02,Réanimation,104,95,9,91.5,312,270,241
2023-04-03,Urgences,50,48,2,96.5,150,135,120
2023-04-03,Cardiologie,120,102,18,85.6,200,178,163
2023-04-03,Neurologie,100,68,32,68.1,180,170,160
2023-04-03,Maladies Infectieuses,80,46,34,58.2,140,131,92
2023-04-03,Pédiatrie,60,38,22,64.5,120,104,93
2023-04-03,Réanimation,104,81,23,78.7,312,292,254
2023-04-04,Urgences,50,46,4,93.3,150,141,125
2023-04-04,Cardiologie,120,87,33,73.1,200,174,135
2023-04-04,Neurologie,100,72,28,72.5,180,159,131
2023-04-04,Maladies Infectieuses,80,55,25,69.8,140,124,106
2023-04-04,Pédiatrie,60,31,29,52.8,120,104,95
2023-04-04,Réanimation,104,92,12,88.6,312,287,272
2023-04-05,Urgences,50,44,6,89.9,150,128,110
2023-04-05,Cardiologie,120,87,33,72.7,200,171,153
2023-04-05,Neurologie,100,69,31,69.9,180,159,112
2023-04-05,Maladies Infectieuses,80,59,21,74.4,140,119,87
2023-04-05,Pédiatrie,60,32,28,53.9,120,102,73
2023-04-05,Réanimation,104,92,12,88.7,312,288,207
2023-04-06,Urgences,50,47,3,96.0,150,142,104
2023-04-06,Cardiologie,120,101,19,84.2,200,176,158
2023-04-06,Neurologie,100,72,28,72.6,180,155,140
2023-04-06,Maladies Infectieuses,80,52,28,65.4,140,130,112
2023-04-06,Pédiatrie,60,36,24,61.0,120,102,90
2023-04-06,Réanimation,104,77,27,74.7,312,276,218
2023-04-07,Urgences,50,48,2,96.3,150,129,97
2023-04-07,Cardiologie,120,89,31,74.2,200,175,125
2023-04-07,Neurologie,100,70,30,70.9,180,153,137
2023-04-07,Maladies Infectieuses,80,52,28,65.1,140,128,111
2023-04-07,Pédiatrie,60,35,25,59.9,120,108,77
2023-04-07,Réanimation,104,95,9,91.4,312,292,233
2023-04-08,Urgences,50,47,3,94.5,150,137,123
2023-04-08,Cardiologie,120,86,34,72.5,200,178,148
2023-04-08,Neurologie,100,68,32,69.0,180,164,123
2023-04-08,Maladies Infectieuses,80,51,29,64.5,140,119,111
2023-04-08,Pédiatrie,60,36,24,60.7,120,109,84
2023-04-08,Réanimation,104,98,6,95.0,312,283,246
2023-04-09,Urgences,50,44,6,89.4,150,131,93
2023-04-09,Cardiologie,120,98,22,82.4,200,173,162
2023-04-09,Neurologie,100,62,38,62.1,180,154,138
2023-04-09,Maladies Infectieuses,80,50,30,62.7,140,131,110
2023-04-09,Pédiatrie,60,38,22,63.8,120,103,88
2023-04-09,Réanimation,104,89,15,85.9,312,285,258
2023-04-10,Urgences,50,49,1,98.2,150,136,123
2023-04-10,Cardiologie,120,77,43,64.3,200,182,152
2023-04-10,Neurologie,100,67,33,67.1,180,159,128
2023-04-10,Maladies Infectieuses,80,52,28,65.9,140,125,104
2023-04-10,Pédiatrie,60,39,21,65.6,120,107,100
2023-04-10,Réanimation,104,92,12,88.5,312,293,216
2023-04-11,Urgences,50,43,7,87.7,150,127,91
2023-04-11,Cardiologie,120,87,33,72.7,200,178,158
2023-04-11,Neurologie,100,68,32,68.8,180,156,119
2023-04-11,Maladies Infectieuses,80,61,19,76.6,140,126,93
2023-04-11,Pédiatrie,60,34,26,58.1,120,113,83
2023-04-11,Réanimation,104,78,26,75.6,312,276,246
2023-04-12,Urgences,50,48,2,97.0,150,129,107
2023-04-12,Cardiologie,120,84,36,70.3,200,179,145
2023-04-12,Neurologie,100,68,32,68.9,180,170,152
2023-04-12,Maladies Infectieuses,80,55,25,68.9,140,126,99
2023-04-12,Pédiatrie,60,39,21,65.1,120,103,79
2023-04-12,Réanimation,104,92,12,88.6,312,286,267
2023-04-13,Urgences,50,44,6,89.2,150,137,115
2023-04-13,Cardiologie,120,93,27,77.8,200,171,123
2023-04-13,Neurologie,100,65,35,65.4,180,153,111
2023-04-13,Maladies Infectieuses,80,45,35,57.4,140,132,109
2023-04-13,Pédiatrie,60,43,17,72.2,120,113,82
2023-04-13,Réanimation,104,94,10,91.1,312,271,251
2023-04-14,Urgences,50,43,7,86.8,150,137,98
2023-04-14,Cardiologie,120,88,32,73.7,200,174,160
2023-04-14,Neurologie,100,73,27,73.8,180,162,138
2023-04-14,Maladies Infectieuses,80,47,33,59.1,140,128,113
2023-04-14,Pédiatrie,60,37,23,62.4,120,112,78
2023-04-14,Réanimation,104,88,16,85.2,312,289,251
2023-04-15,Urgences,50,49,1,99.3,150,131,112
2023-04-15,Cardiologie,120,83,37,70.0,200,189,165
2023-04-15,Neurologie,100,67,33,67.1,180,170,160
2023-04-15,Maladies Infectieuses,80,53,27,66.9,140,125,92
2023-04-15,Pédiatrie,60,35,25,58.5,120,104,87
2023-04-15,Réanimation,104,89,15,86.0,312,283,204
2023-04-16,Urgences,50,55,0,110.0,150,134,107
2023-04-16,Cardiologie,120,99,21,82.6,200,189,167
2023-04-16,Neurologie,100,78,22,78.1,180,168,150
2023-04-16,Maladies Infectieuses,80,48,32,60.8,140,125,89
2023-04-16,Pédiatrie,60,30,30,51.2,120,106,93
2023-04-16,Réanimation,104,95,9,92.2,312,293,244
2023-04-17,Urgences,50,47,3,95.5,150,135,116
2023-04-17,Cardiologie,120,89,31,74.2,200,171,129
2023-04-17,Neurologie,100,77,23,77.5,180,166,122
2023-04-17,Maladies Infectieuses,80,57,23,72.2,140,122,90
2023-04-17,Pédiatrie,60,40,20,67.0,120,110,103
2023-04-17,Réanimation,104,90,14,86.7,312,286,245
2023-04-18,Urgences,50,51,0,103.2,150,129,111
2023-04-18,Cardiologie,120,85,35,71.4,200,177,141
2023-04-18,Neurologie,100,72,28,72.9,180,164,130
2023-04-18,Maladies Infectieuses,80,46,34,58.2,140,130,96
2023-04-18,Pédiatrie,60,35,25,59.5,120,106,99
2023-04-18,Réanimation,104,92,12,88.8,312,265,249
2023-04-19,Urgences,50,46,4,93.7,150,134,120
2023-04-19,Cardiologie,120,89,31,74.2,200,171,129
2023-04-19,Neurologie,100,56,44,56.9,180,157,148
2023-04-19,Maladies Infectieuses,80,55,25,69.5,140,125,109
2023-04-19,Pédiatrie,60,34,26,58.1,120,110,85
2023-04-19,Réanimation,104,87,17,84.0,312,271,238
2023-04-20,Urgences,50,47,3,96.0,150,138,121
2023-04-20,Cardiologie,120,92,28,77.1,200,175,159
2023-04-20,Neurologie,100,74,26,74.1,180,162,124
2023-04-20,Maladies Infectieuses,80,53,27,66.4,140,128,119
2023-04-20,Pédiatrie,60,29,31,49.9,120,113,91
2023-04-20,Réanimation,104,87,17,84.3,312,286,260
2023-04-21,Urgences,50,50,0,101.0,150,139,105
2023-04-21,Cardiologie,120,87,33,72.8,200,176,132
2023-04-21,Neurologie,100,73,27,73.1,180,165,143
2023-04-21,Maladies Infectieuses,80,52,28,65.3,140,120,85
2023-04-21,Pédiatrie,60,40,20,67.2,120,108,93
2023-04-21,Réanimation,104,91,13,87.7,312,294,251
2023-04-22,Urgences,50,46,4,93.7,150,141,108
2023-04-22,Cardiologie,120,92,28,76.8,200,184,143
2023-04-22,Neurologie,100,66,34,66.7,180,157,125
2023-04-22,Maladies Infectieuses,80,53,27,66.4,140,122,102
2023-04-22,Pédiatrie,60,36,24,61.4,120,108,86
2023-04-22,Réanimation,104,90,14,86.9,312,272,206
2023-04-23,Urgences,50,45,5,90.9,150,141,99
2023-04-23,Cardiologie,120,89,31,74.3,200,182,132
2023-04-23,Neurologie,100,71,29,71.5,180,166,142
2023-04-23,Maladies Infectieuses,80,45,35,57.1,140,128,119
2023-04-23,Pédiatrie,60,38,22,64.1,120,105,85
2023-04-23,Réanimation,104,74,30,71.4,312,269,192
2023-04-24,Urgences,50,48,2,96.5,150,130,93
2023-04-24,Cardiologie,120,98,22,82.3,200,177,137
2023-04-24,Neurologie,100,68,32,68.7,180,153,109
2023-04-24,Maladies Infectieuses,80,41,39,51.8,140,132,98
2023-04-24,Pédiatrie,60,41,19,69.0,120,108,99
2023-04-24,Réanimation,104,83,21,79.9,312,291,217
2023-04-25,Urgences,50,48,2,97.2,150,131,95
2023-04-25,Cardiologie,120,75,45,63.3,200,185,136
2023-04-25,Neurologie,100,71,29,71.2,180,156,124
2023-04-25,Maladies Infectieuses,80,53,27,66.4,140,122,85
2023-04-25,Pédiatrie,60,37,23,62.5,120,108,83
2023-04-25,Réanimation,104,90,14,86.7,312,282,221
2023-04-26,Urgences,50,45,5,91.5,150,138,119
2023-04-26,Cardiologie,120,78,42,65.8,200,180,154
2023-04-26,Neurologie,100,71,29,71.3,180,163,152
2023-04-26,Maladies Infectieuses,80,49,31,61.7,140,119,97
2023-04-26,Pédiatrie,60,39,21,65.7,120,109,79
2023-04-26,Réanimation,104,85,19,82.0,312,272,203
2023-04-27,Urgences,50,45,5,91.3,150,130,107
2023-04-27,Cardiologie,120,86,34,71.7,200,185,159
2023-04-27,Neurologie,100,70,30,70.8,180,160,123
2023-04-27,Maladies Infectieuses,80,52,28,65.5,140,122,105
2023-04-27,Pédiatrie,60,33,27,55.3,120,103,84
2023-04-27,Réanimation,104,90,14,87.1,312,285,264
2023-04-28,Urgences,50,50,0,101.9,150,139,112
2023-04-28,Cardiologie,120,88,32,73.4,200,183,163
2023-04-28,Neurologie,100,68,32,68.3,180,168,156
2023-04-28,Maladies Infectieuses,80,44,36,56.0,140,120,91
2023-04-28,Pédiatrie,60,36,24,60.2,120,103,90
2023-04-28,Réanimation,104,88,16,85.5,312,265,235
2023-04-29,Urgences,50,46,4,93.5,150,135,101
2023-04-29,Cardiologie,120,88,32,74.1,200,189,179
2023-04-29,Neurologie,100,68,32,68.4,180,155,136
2023-04-29,Maladies Infectieuses,80,52,28,65.9,140,127,89
2023-04-29,Pédiatrie,60,34,26,58.0,120,106,91
2023-04-29,Réanimation,104,89,15,85.9,312,293,247
2023-04-30,Urgences,50,48,2,96.6,150,135,109
2023-04-30,Cardiologie,120,92,28,76.7,200,185,169
2023-04-30,Neurologie,100,71,29,71.3,180,167,135
2023-04-30,Maladies Infectieuses,80,58,22,73.7,140,126,106
2023-04-30,Pédiatrie,60,34,26,56.7,120,102,79
2023-04-30,Réanimation,104,92,12,89.3,312,267,187
2023-05-01,Urgences,50,49,1,99.6,150,137,111
2023-05-01,Cardiologie,120,85,35,71.1,200,180,161
2023-05-01,Neurologie,100,70,30,70.7,180,161,145
2023-05-01,Maladies Infectieuses,80,53,27,67.3,140,131,92
2023-05-01,Pédiatrie,60,33,27,56.3,120,112,83
2023-05-01,Réanimation,104,86,18,83.2,312,288,257
2023-05-02,Urgences,50,46,4,92.1,150,139,110
2023-05-02,Cardiologie,120,91,29,76.4,200,187,166
2023-05-02,Neurologie,100,71,29,71.6,180,161,120
2023-05-02,Maladies Infectieuses,80,52,28,66.1,140,132,107
2023-05-02,Pédiatrie,60,35,25,59.0,120,105,89
2023-05-02,Réanimation,104,94,10,91.1,312,283,244
2023-05-03,Urgences,50,45,5,91.4,150,130,122
2023-05-03,Cardiologie,120,88,32,73.5,200,171,138
2023-05-03,Neurologie,100,67,33,67.8,180,158,111
2023-05-03,Maladies Infectieuses,80,54,26,67.7,140,126,102
2023-05-03,Pédiatrie,60,39,21,66.5,120,104,83
2023-05-03,Réanimation,104,96,8,92.9,312,270,209
2023-05-04,Urgences,50,45,5,90.0,150,131,96
2023-05-04,Cardiologie,120,95,25,79.3,200,185,157
2023-05-04,Neurologie,100,67,33,67.4,180,157,117
2023-05-04,Maladies Infectieuses,80,56,24,70.1,140,120,84
2023-05-04,Pédiatrie,60,37,23,63.3,120,102,90
2023-05-04,Réanimation,104,88,16,84.7,312,265,192
2023-05-05,Urgences,50,43,7,87.1,150,132,110
2023-05-05,Cardiologie,120,82,38,68.5,200,178,134
2023-05-05,Neurologie,100,63,37,63.5,180,170,133
2023-05-05,Maladies Infectieuses,80,45,35,56.9,140,119,99
2023-05-05,Pédiatrie,60,30,30,50.0,120,104,96
2023-05-05,Réanimation,104,88,16,84.8,312,266,236
2023-05-06,Urgences,50,50,0,100.0,150,140,129
2023-05-06,Cardiologie,120,83,37,69.3,200,171,145
2023-05-06,Neurologie,100,72,28,72.3,180,155,145
2023-05-06,Maladies Infectieuses,80,45,35,57.1,140,130,94
2023-05-06,Pédiatrie,60,35,25,59.1,120,103,90
2023-05-06,Réanimation,104,88,16,84.7,312,274,204
2023-05-07,Urgences,50,45,5,91.3,150,134,106
2023-05-07,Cardiologie,120,86,34,72.0,200,183,138
2023-05-07,Neurologie,100,71,29,71.2,180,155,109
2023-05-07,Maladies Infectieuses,80,48,32,60.7,140,128,104
2023-05-07,Pédiatrie,60,35,25,58.8,120,113,80
2023-05-07,Réanimation,104,88,16,84.8,312,267,203
2023-05-08,Urgences,50,45,5,91.9,150,142,125
2023-05-08,Cardiologie,120,94,26,79.1,200,170,121
2023-05-08,Neurologie,100,71,29,71.6,180,157,119
2023-05-08,Maladies Infectieuses,80,51,29,64.8,140,132,122
2023-05-08,Pédiatrie,60,36,24,61.1,120,111,93
2023-05-08,Réanimation,104,76,28,73.4,312,294,218
2023-05-09,Urgences,50,51,0,102.4,150,132,114
2023-05-09,Cardiologie,120,86,34,72.4,200,180,146
2023-05-09,Neurologie,100,74,26,74.3,180,167,130
2023-05-09,Maladies Infectieuses,80,60,20,75.6,140,128,100
2023-05-09,Pédiatrie,60,32,28,54.6,120,108,85
2023-05-09,Réanimation,104,88,16,85.2,312,285,260
2023-05-10,Urgences,50,48,2,97.3,150,131,116
2023-05-10,Cardiologie,120,79,41,66.1,200,189,169
2023-05-10,Neurologie,100,75,25,75.1,180,156,121
2023-05-10,Maladies Infectieuses,80,50,30,63.1,140,131,109
2023-05-10,Pédiatrie,60,31,29,52.3,120,113,100
2023-05-10,Réanimation,104,91,13,87.8,312,271,253
2023-05-11,Urgences,50,46,4,92.4,150,134,112
2023-05-11,Cardiologie,120,83,37,69.4,200,171,140
2023-05-11,Neurologie,100,68,32,68.1,180,159,145
2023-05-11,Maladies Infectieuses,80,56,24,70.7,140,120,106
2023-05-11,Pédiatrie,60,37,23,63.0,120,104,90
2023-05-11,Réanimation,104,95,9,91.8,312,286,253
2023-05-12,Urgences,50,48,2,96.4,150,138,123
2023-05-12,Cardiologie,120,91,29,76.1,200,173,142
2023-05-12,Neurologie,100,71,29,71.9,180,169,149
2023-05-12,Maladies Infectieuses,80,51,29,64.2,140,124,106
2023-05-12,Pédiatrie,60,42,18,70.3,120,107,99
2023-05-12,Réanimation,104,93,11,89.8,312,274,200
2023-05-13,Urgences,50,48,2,96.7,150,136,105
2023-05-13,Cardiologie,120,91,29,76.1,200,189,147
2023-05-13,Neurologie,100,71,29,71.6,180,170,132
2023-05-13,Maladies Infectieuses,80,51,29,64.1,140,121,92
2023-05-13,Pédiatrie,60,34,26,57.8,120,105,96
2023-05-13,Réanimation,104,92,12,89.3,312,277,214
2023-05-14,Urgences,50,52,0,105.3,150,137,112
2023-05-14,Cardiologie,120,96,24,80.2,200,179,137
2023-05-14,Neurologie,100,73,27,73.5,180,158,146
2023-05-14,Maladies Infectieuses,80,54,26,68.4,140,120,91
2023-05-14,Pédiatrie,60,31,29,51.8,120,109,86
2023-05-14,Réanimation,104,84,20,80.8,312,280,212
2023-05-15,Urgences,50,42,8,84.5,150,135,104
2023-05-15,Cardiologie,120,95,25,79.4,200,173,148
2023-05-15,Neurologie,100,82,18,82.0,180,159,115
2023-05-15,Maladies Infectieuses,80,51,29,64.6,140,121,91
2023-05-15,Pédiatrie,60,30,30,51.3,120,107,96
2023-05-15,Réanimation,104,86,18,83.5,312,293,261
