BOR;AN;FI;RS;FI_EJ;DIALY;UDM;NBUDM;PATUM;CAPA;NBPAT;SEAN;SEA_HOS;PREPLI;SEM;NVPAT;NVPERIT
DIALYSE;2022;640013520;ANT. AUTODIALYSE NEPHROCARE - OLORON;640017612;1140X;;;;;0;1147;;;;;
DIALYSE;2022;640013520;ANT. AUTODIALYSE NEPHROCARE - OLORON;640017612;TOT;0;;;;;;;;;5;
DIALYSE;2022;640013553;ANTENNE AUTODIALYSE DELAY;640000113;1140X;;;;6;8;1430;;;;;
DIALYSE;2022;640013553;ANTENNE AUTODIALYSE DELAY;640000113;TOT;0;;;;;;;;;13;
DIALYSE;2022;640017679;ANT AUTODIALYSE NEPHROCARE-PAU NAVARRE;640017612;1140X;;;;6;15;2391;;;;;
DIALYSE;2022;640017679;ANT AUTODIALYSE NEPHROCARE-PAU NAVARRE;640017612;TOT;0;;;;;;;;;3;
DIALYSE;2022;640020988;CENTRE AUTODIALYSE NEPHROCARE;640017612;1130X;;;;8;8;358;;;;;
DIALYSE;2022;640020988;CENTRE AUTODIALYSE NEPHROCARE;640017612;1140X;;;;6;8;327;;;;;
DIALYSE;2022;640781332;NEPHROCARE BEARN-CTRE DIALYSE DU BEARN;640017612;112AX;;;;2;;766;;;;;
DIALYSE;2022;640781332;NEPHROCARE BEARN-CTRE DIALYSE DU BEARN;640017612;112BA;;;;47;174;26232;;;;;
DIALYSE;2022;640781332;NEPHROCARE BEARN-CTRE DIALYSE DU BEARN;640017612;1130X;;;;29;15;2321;;;;;
DIALYSE;2022;640781332;NEPHROCARE BEARN-CTRE DIALYSE DU BEARN;640017612;1210;;;;;2;;;;125;;
DIALYSE;2022;640781332;NEPHROCARE BEARN-CTRE DIALYSE DU BEARN;640017612;121AX;;;;;0;;;;36;;
DIALYSE;2022;640781332;NEPHROCARE BEARN-CTRE DIALYSE DU BEARN;640017612;121CX;;;;2;2;;;;89;;
DIALYSE;2022;640781332;NEPHROCARE BEARN-CTRE DIALYSE DU BEARN;640017612;122AX;;;;2;;;;;21;;
DIALYSE;2022;640781332;NEPHROCARE BEARN-CTRE DIALYSE DU BEARN;640017612;TOT;0;;;;;;0;;;77;
DIALYSE;2022;640789640;CENTRE HEMODIALYSE CLINIQUE DELAY;640000113;112AX;;;;1;;71;;;;;
DIALYSE;2022;640789640;CENTRE HEMODIALYSE CLINIQUE DELAY;640000113;112BA;;;;30;132;19806;;;;;
DIALYSE;2022;640789640;CENTRE HEMODIALYSE CLINIQUE DELAY;640000113;112BE;;;;1;0;6;;;;;
DIALYSE;2022;640789640;CENTRE HEMODIALYSE CLINIQUE DELAY;640000113;1130X;;;;8;14;2160;;;;;
DIALYSE;2022;640789640;CENTRE HEMODIALYSE CLINIQUE DELAY;640000113;1150A;;;;1;;87;;;;;
DIALYSE;2022;640789640;CENTRE HEMODIALYSE CLINIQUE DELAY;640000113;1210;;;;;25;;;;1371;;
DIALYSE;2022;640789640;CENTRE HEMODIALYSE CLINIQUE DELAY;640000113;121AX;;;;;7;;;;440;;
DIALYSE;2022;640789640;CENTRE HEMODIALYSE CLINIQUE DELAY;640000113;121CX;;;;20;18;;;;931;;
DIALYSE;2022;640789640;CENTRE HEMODIALYSE CLINIQUE DELAY;640000113;122AX;;;;1;;;;;52;;
DIALYSE;2022;640789640;CENTRE HEMODIALYSE CLINIQUE DELAY;640000113;TOT;1;1;31;;;;0;2;;175;2
DIALYSE;2022;640796736;ANTENNE AUTODIALYSE TEMPORAIRE DELAY;640000113;VACAN;;;;6;0;37;;;;;
DIALYSE;2022;640796835;ANTENNE AUTODIALYSE DELAY;640000113;1140X;;;;6;8;1539;;;;;
DIALYSE;2022;640796835;ANTENNE AUTODIALYSE DELAY;640000113;TOT;0;;;;;;;;;11;
DIALYSE;2022;640797155;ANTENNE AUTODIALYSE DELAY;640000113;1140X;;;;6;10;1479;;;;;
DIALYSE;2022;640797155;ANTENNE AUTODIALYSE DELAY;640000113;TOT;0;;;;;;;;;5;
DIALYSE;2022;640797296;ANTENNE AUTODIALYSE DELAY;640000113;1140X;;;;6;9;1602;;;;;
DIALYSE;2022;640797296;ANTENNE AUTODIALYSE DELAY;640000113;TOT;0;;;;;;;;;12;
DIALYSE;2022;650000417;CH BIGORRE SITE GESPE TARBES;650783160;112BA;;;;22;76;10763;;;;;
DIALYSE;2022;650000417;CH BIGORRE SITE GESPE TARBES;650783160;122AX;;;;1;2;;;;203;;
DIALYSE;2022;650000417;CH BIGORRE SITE GESPE TARBES;650783160;122BX;;;;1;3;;;;59;;
DIALYSE;2022;650000417;CH BIGORRE SITE GESPE TARBES;650783160;TOT;1;1;16;;;;808;4;;80;0
DIALYSE;2022;650005044;AAIR UAD BAGNERES DE BIGORRE;310000633;1140X;;;;6;12;1665;;;;;
DIALYSE;2022;650005044;AAIR UAD BAGNERES DE BIGORRE;310000633;TOT;0;;;;;;;2;;;
DIALYSE;2022;650788573;AAIR UAD MAUBOURGUET;310000633;1140X;;;;6;11;1637;;;;;
DIALYSE;2022;650788573;AAIR UAD MAUBOURGUET;310000633;TOT;0;;;;;;;2;;;
DIALYSE;2022;650788599;AAIR UAD LANNEMEZAN;310000633;1140X;;;;6;12;2161;;;;;
DIALYSE;2022;650788599;AAIR UAD LANNEMEZAN;310000633;TOT;0;;;;;;;2;;;
DIALYSE;2022;650788607;AAIR UAD UDM LOURDES;310000633;1130X;;;;3;4;1008;;;;;
DIALYSE;2022;650788607;AAIR UAD UDM LOURDES;310000633;1140X;;;;5;7;1031;;;;;
DIALYSE;2022;650788607;AAIR UAD UDM LOURDES;310000633;TOT;0;;;;;;;2;;;
DIALYSE;2022;650788615;AAIR UAD TARBES;310000633;1140X;;;;12;33;5631;;;;;
DIALYSE;2022;650788615;AAIR UAD TARBES;310000633;TOT;0;;;;;;;2;;;
DIALYSE;2022;660000084;CH PERPIGNAN;660780180;112BA;;;;36;117;16516;;;;;
DIALYSE;2022;660000084;CH PERPIGNAN;660780180;1140X;;;;6;5;673;;;;;
DIALYSE;2022;660000084;CH PERPIGNAN;660780180;122AX;;;;2;;;;;219;;
DIALYSE;2022;660000084;CH PERPIGNAN;660780180;TOT;0;;;;;;2627;2;;57;10
DIALYSE;2022;660004953;MEDIPOLE UAD LE SOLER;660790379;1140X;;;;10;20;3277;;;;;
DIALYSE;2022;660004961;MEDIPOLE UAD ARGELES SUR MER;660790379;1140X;;;;10;19;2971;;;;;
DIALYSE;2022;660004979;MEDIPOLE UAD ST LAURENT DE LA SALANQUE;660790379;1140X;;;;10;15;2392;;;;;
DIALYSE;2022;660005182;AIDER SANTE UAD ELNE;340000264;1140X;;;;6;17;2400;;;;;
DIALYSE;2022;660005190;AIDER SANTE UAD FONT ROMEU;340000264;1140X;;;;5;1;242;;;;;
DIALYSE;2022;660005208;AIDER SANTE UAD LE BOULOU;340000264;1140X;;;;5;10;1283;;;;;
DIALYSE;2022;660005216;AIDER SANTE UAD CH PERPIGNAN;340000264;112AX;;;;3;9;1551;;;;;
DIALYSE;2022;660005216;AIDER SANTE UAD CH PERPIGNAN;340000264;1140X;;;;16;59;8789;;;;;
DIALYSE;2022;660005216;AIDER SANTE UAD CH PERPIGNAN;340000264;TOT;0;;;;;;0;;;2;0
DIALYSE;2022;660005687;MEDIPOLE UAD PRADES;660790379;1140X;;;;8;13;1629;;;;;
DIALYSE;2022;660790387;POLYCL MEDIPOLE ST ROCH;660790379;112AX;;;;1;3;1667;;;;;
DIALYSE;2022;660790387;POLYCL MEDIPOLE ST ROCH;660790379;112BA;;;;32;117;19062;;;;;
DIALYSE;2022;660790387;POLYCL MEDIPOLE ST ROCH;660790379;1130X;;;;21;75;10707;;;;;
DIALYSE;2022;660790387;POLYCL MEDIPOLE ST ROCH;660790379;1210;;;;;20;;;;1254;;
DIALYSE;2022;660790387;POLYCL MEDIPOLE ST ROCH;660790379;121AX;;;;;0;;;;122;;
DIALYSE;2022;660790387;POLYCL MEDIPOLE ST ROCH;660790379;121CX;;;;1;20;;;;1132;;
DIALYSE;2022;660790387;POLYCL MEDIPOLE ST ROCH;660790379;122AX;;;;1;1;;;;214;;
DIALYSE;2022;660790387;POLYCL MEDIPOLE ST ROCH;660790379;122BX;;;;3;0;;;;14;;
DIALYSE;2022;660790387;POLYCL MEDIPOLE ST ROCH;660790379;TOT;0;;;;;;117;2;;62;10
DIALYSE;2022;660790387;POLYCL MEDIPOLE ST ROCH;660790379;VACAN;;;;;;468;;;;;
DIALYSE;2022;670000025;HOPITAL CIVIL / NOUVEL HOPITAL CIVIL;670780055;112BA;;;;32;163;23006;;;;;
DIALYSE;2022;670000025;HOPITAL CIVIL / NOUVEL HOPITAL CIVIL;670780055;122AX;;;;2;3;;;;157;;
DIALYSE;2022;670000025;HOPITAL CIVIL / NOUVEL HOPITAL CIVIL;670780055;TOT;0;;;;;;2374;;;40;9
DIALYSE;2022;670000157;CENTRE HOSPITALIER DE HAGUENAU;670780337;112BA;;;;15;65;8369;;;;;
DIALYSE;2022;670000157;CENTRE HOSPITALIER DE HAGUENAU;670780337;122BX;;;;;7;;;;492;;
DIALYSE;2022;670000157;CENTRE HOSPITALIER DE HAGUENAU;670780337;TOT;0;;;;;;1312;;;;
DIALYSE;2022;670002187;CENTRE D'AUTODIALYSE AURAL BERGSON;670000652;112AX;;;;1;2;157;;;;;
DIALYSE;2022;670002187;CENTRE D'AUTODIALYSE AURAL BERGSON;670000652;112BA;;;;;;8048;;;;;
DIALYSE;2022;670002187;CENTRE D'AUTODIALYSE AURAL BERGSON;670000652;1130X;;;;47;124;17002;;;;;
DIALYSE;2022;670002187;CENTRE D'AUTODIALYSE AURAL BERGSON;670000652;1140X;;;;4;10;1670;;;;;
DIALYSE;2022;670002187;CENTRE D'AUTODIALYSE AURAL BERGSON;670000652;1150A;;;;9;9;2112;;;;;
DIALYSE;2022;670002187;CENTRE D'AUTODIALYSE AURAL BERGSON;670000652;1210;;;;;157;;;;8269;;
DIALYSE;2022;670002187;CENTRE D'AUTODIALYSE AURAL BERGSON;670000652;121AX;;;;;86;;;;4860;;
DIALYSE;2022;670002187;CENTRE D'AUTODIALYSE AURAL BERGSON;670000652;121CX;;;;73;71;;;;3409;;
DIALYSE;2022;670002187;CENTRE D'AUTODIALYSE AURAL BERGSON;670000652;TOT;0;;;;;;0;4;;103;75
DIALYSE;2022;670013895;UNITE DE DIALYSE AURAL SAVERNE;670000652;112AX;;;;1;0;33;;;;;
DIALYSE;2022;670013895;UNITE DE DIALYSE AURAL SAVERNE;670000652;112BA;;;;5;13;2100;;;;;
DIALYSE;2022;670013895;UNITE DE DIALYSE AURAL SAVERNE;670000652;1130X;;;;11;47;6650;;;;;
DIALYSE;2022;670013895;UNITE DE DIALYSE AURAL SAVERNE;670000652;1140X;;;;1;3;338;;;;;
DIALYSE;2022;670013895;UNITE DE DIALYSE AURAL SAVERNE;670000652;TOT;0;;;;;;0;2;;16;
DIALYSE;2022;670014455;CENTRE D'HEMODIALYSE HAUTEPIERRE AURAL;670000652;112BA;;;;28;116;9017;;;;;
DIALYSE;2022;670014455;CENTRE D'HEMODIALYSE HAUTEPIERRE AURAL;670000652;TOT;0;;;;;;0;4;;18;
DIALYSE;2022;670780212;CLINIQUE SAINTE-ANNE;670014604;112BA;;;;36;157;22377;;;;;
DIALYSE;2022;670780212;CLINIQUE SAINTE-ANNE;670014604;122BX;;;;22;7;;;;;;
DIALYSE;2022;670780212;CLINIQUE SAINTE-ANNE;670014604;TOT;0;;;;;;1471;1;;51;17
DIALYSE;2022;670783273;HOPITAL DE HAUTEPIERRE;670780055;112BE;;;;5;6;524;;;;;
DIALYSE;2022;670783273;HOPITAL DE HAUTEPIERRE;670780055;TOT;0;;;;;;146;;;10;10
DIALYSE;2022;670795921;CENTRE DE DIALYSE AURAL HAGUENAU;670000652;112AX;;;;1;0;76;;;;;
DIALYSE;2022;670795921;CENTRE DE DIALYSE AURAL HAGUENAU;670000652;112BA;;;;20;81;11171;;;;;
DIALYSE;2022;670795921;CENTRE DE DIALYSE AURAL HAGUENAU;670000652;1130X;;;;15;46;7356;;;;;
DIALYSE;2022;670795921;CENTRE DE DIALYSE AURAL HAGUENAU;670000652;1140X;;;;2;7;915;;;;;
DIALYSE;2022;670795921;CENTRE DE DIALYSE AURAL HAGUENAU;670000652;TOT;0;;;;;;0;2;;45;
DIALYSE;2022;670799667;AURAL - CLINIQUE SAINTE ANNE;670000652;1130X;;;;23;73;13115;;;;;
DIALYSE;2022;670799667;AURAL - CLINIQUE SAINTE ANNE;670000652;1140X;;;;1;;51;;;;;
DIALYSE;2022;670799667;AURAL - CLINIQUE SAINTE ANNE;670000652;TOT;0;;;;;;0;2;;33;
DIALYSE;2022;680000338;CENTRE DE DIALYSE DIAVERUM MULHOUSE;690049879;112BA;;;;25;115;18014;;;;;
DIALYSE;2022;680000338;CENTRE DE DIALYSE DIAVERUM MULHOUSE;690049879;1130X;;;;10;61;8606;;;;;
DIALYSE;2022;680000338;CENTRE DE DIALYSE DIAVERUM MULHOUSE;690049879;1140X;;;;4;4;58;;;;;
DIALYSE;2022;680000338;CENTRE DE DIALYSE DIAVERUM MULHOUSE;690049879;TOT;0;;;;;;0;;;67;
DIALYSE;2022;680000684;HOPITAL LOUIS PASTEUR;680000973;112BA;;;;16;98;12309;;;;;
DIALYSE;2022;680000684;HOPITAL LOUIS PASTEUR;680000973;1210;;;;;20;;;;1341;;
DIALYSE;2022;680000684;HOPITAL LOUIS PASTEUR;680000973;121AX;;;;;13;;;;902;;
DIALYSE;2022;680000684;HOPITAL LOUIS PASTEUR;680000973;121CX;;;;7;7;;;;439;;
DIALYSE;2022;680000684;HOPITAL LOUIS PASTEUR;680000973;122AX;;;;5;;;;;108;;
DIALYSE;2022;680000684;HOPITAL LOUIS PASTEUR;680000973;122BX;;;;8;2;;;;120;;
DIALYSE;2022;680000684;HOPITAL LOUIS PASTEUR;680000973;TOT;0;;;;;;1491;;;59;10
DIALYSE;2022;680004546;HOPITAL EMILE MULLER;680020336;112BA;;;;28;131;18280;;;;;
DIALYSE;2022;680004546;HOPITAL EMILE MULLER;680020336;1210;;;;;25;;;;;;
DIALYSE;2022;680004546;HOPITAL EMILE MULLER;680020336;121AX;;;;;18;;;;;;
DIALYSE;2022;680004546;HOPITAL EMILE MULLER;680020336;121CX;;;;;7;;;;;;
DIALYSE;2022;680004546;HOPITAL EMILE MULLER;680020336;122BX;;;;1;4;;;;108;;
DIALYSE;2022;680004546;HOPITAL EMILE MULLER;680020336;TOT;0;;;;;;2490;;;;9
DIALYSE;2022;680010824;UNITE AUTODIALYSE AURAL COLMAR;670000652;112AX;;;;1;1;31;;;;;
DIALYSE;2022;680010824;UNITE AUTODIALYSE AURAL COLMAR;670000652;1130X;;;;34;123;18311;;;;;
DIALYSE;2022;680010824;UNITE AUTODIALYSE AURAL COLMAR;670000652;1140X;;;;3;1;566;;;;;
DIALYSE;2022;680010824;UNITE AUTODIALYSE AURAL COLMAR;670000652;TOT;0;;;;;;0;2;;33;
DIALYSE;2022;680013778;UNITE AUTODIALYSE AURAL MULHOUSE;670000652;1130X;;;;34;110;17661;;;;;
DIALYSE;2022;680013778;UNITE AUTODIALYSE AURAL MULHOUSE;670000652;1140X;;;;1;;71;;;;;
DIALYSE;2022;680013778;UNITE AUTODIALYSE AURAL MULHOUSE;670000652;TOT;0;;;;;;0;2;;42;
DIALYSE;2022;680020823;UNITE DE DIALYSE AURAL SAINT-LOUIS;670000652;1130X;;;;14;19;428;;;;;
DIALYSE;2022;680020823;UNITE DE DIALYSE AURAL SAINT-LOUIS;670000652;TOT;0;;;;;;0;2;;3;
DIALYSE;2022;690004718;AURAL UNITE DIALYSE HOP CROIX ROUSSE;690796552;1130X;;;;12;26;3661;;;;;
DIALYSE;2022;690007539;HOPITAL FEMME MERE ENFANT - HCL;690781810;112BA;;;;;;1;;;;;
DIALYSE;2022;690007539;HOPITAL FEMME MERE ENFANT - HCL;690781810;112BE;;;;6;32;2262;;;;;
DIALYSE;2022;690007539;HOPITAL FEMME MERE ENFANT - HCL;690781810;122AX;;;;1;;;;;120;;
DIALYSE;2022;690007539;HOPITAL FEMME MERE ENFANT - HCL;690781810;TOT;0;;;;;;198;;;;
DIALYSE;2022;690022009;AURAL UNITE DIALYSE LYON 8EME VILLON;690796552;112AX;;;;10;22;3446;;;;;
DIALYSE;2022;690022009;AURAL UNITE DIALYSE LYON 8EME VILLON;690796552;1130X;;;;40;112;17019;;;;;
DIALYSE;2022;690022009;AURAL UNITE DIALYSE LYON 8EME VILLON;690796552;1140X;;;;8;29;4323;;;;;
DIALYSE;2022;690022009;AURAL UNITE DIALYSE LYON 8EME VILLON;690796552;1150A;;;;15;15;3293;;;;;
DIALYSE;2022;690022009;AURAL UNITE DIALYSE LYON 8EME VILLON;690796552;1210;;;;;44;;;;2156;;
DIALYSE;2022;690022009;AURAL UNITE DIALYSE LYON 8EME VILLON;690796552;121AX;;;;;26;;;;1062;;
DIALYSE;2022;690022009;AURAL UNITE DIALYSE LYON 8EME VILLON;690796552;121CX;;;;18;18;;;;1094;;
DIALYSE;2022;690022009;AURAL UNITE DIALYSE LYON 8EME VILLON;690796552;122AX;;;;2;2;;;;324;;
DIALYSE;2022;690022009;AURAL UNITE DIALYSE LYON 8EME VILLON;690796552;TOT;1;2;49;;;;;;;;
DIALYSE;2022;690022058;CALYDIAL - VENISSIEUX;690002225;112AX;;;;4;5;1955;;;;;
DIALYSE;2022;690022058;CALYDIAL - VENISSIEUX;690002225;112BA;;;;8;49;6582;;;;;
DIALYSE;2022;690022058;CALYDIAL - VENISSIEUX;690002225;1130X;;;;8;19;2349;;;;;
DIALYSE;2022;690022058;CALYDIAL - VENISSIEUX;690002225;TOT;1;1;34;;;;;;;;
DIALYSE;2022;690023098;CALYDIAL - PIERRE-BENITE;690002225;112AX;;;;2;0;325;;;;;
DIALYSE;2022;690023098;CALYDIAL - PIERRE-BENITE;690002225;1130X;;;;14;35;4282;;;;;
DIALYSE;2022;690023411;HOPITAL PRIVE JEAN MERMOZ;690000252;112BA;;;;16;70;8099;;;;;
DIALYSE;2022;690023411;HOPITAL PRIVE JEAN MERMOZ;690000252;1130X;;;;16;;1383;;;;;
DIALYSE;2022;690023411;HOPITAL PRIVE JEAN MERMOZ;690000252;TOT;0;;;;;;295;;;12;
DIALYSE;2022;690024773;CALYDIAL - IRIGNY;690002225;112AX;;;;2;2;342;;;;;
DIALYSE;2022;690024773;CALYDIAL - IRIGNY;690002225;1130X;;;;0;0;569;;;;;
DIALYSE;2022;690024773;CALYDIAL - IRIGNY;690002225;1140X;;;;6;9;1626;;;;;
DIALYSE;2022;690024773;CALYDIAL - IRIGNY;690002225;1150A;;;;7;8;2350;;;;;
DIALYSE;2022;690024773;CALYDIAL - IRIGNY;690002225;1210;;;;;42;;;;1739;;
DIALYSE;2022;690024773;CALYDIAL - IRIGNY;690002225;121AX;;;;;38;;;;1644;;
DIALYSE;2022;690024773;CALYDIAL - IRIGNY;690002225;121CX;;;;1;4;;;;95;;
DIALYSE;2022;690024773;CALYDIAL - IRIGNY;690002225;122AX;;;;1;10;;;;253;;
DIALYSE;2022;690024773;CALYDIAL - IRIGNY;690002225;122BX;;;;1;0;;;;50;;
DIALYSE;2022;690024773;CALYDIAL - IRIGNY;690002225;TOT;0;;;;;;;;;91;28
DIALYSE;2022;690030770;CENTRE DE DIALYSE ATIRRA - GLEIZE;920033537;112BA;;;;20;81;12818;;;;;
DIALYSE;2022;690030770;CENTRE DE DIALYSE ATIRRA - GLEIZE;920033537;1130X;;;;3;3;1519;;;;;
DIALYSE;2022;690030770;CENTRE DE DIALYSE ATIRRA - GLEIZE;920033537;TOT;0;;;;;;;;;;
DIALYSE;2022;690031513;NEPHROCARE RILLIEUX;690000278;1140X;;;;6;23;2480;;;;;
DIALYSE;2022;690031513;NEPHROCARE RILLIEUX;690000278;TOT;0;;;;;;;;;9;
DIALYSE;2022;690041124;MEDIPOLE HOPITAL PRIVE;690000724;112AX;;;;1;;482;;;;;
DIALYSE;2022;690041124;MEDIPOLE HOPITAL PRIVE;690000724;112BA;;;;30;;21215;;;;;
DIALYSE;2022;690041124;MEDIPOLE HOPITAL PRIVE;690000724;1130X;;;;29;;13348;;;;;
DIALYSE;2022;690041124;MEDIPOLE HOPITAL PRIVE;690000724;1140X;;;;;;3184;;;;;
DIALYSE;2022;690041124;MEDIPOLE HOPITAL PRIVE;690000724;1150A;;;;;;1125;;;;;
DIALYSE;2022;690041124;MEDIPOLE HOPITAL PRIVE;690000724;1210;;;;;;;;;1344;;
DIALYSE;2022;690041124;MEDIPOLE HOPITAL PRIVE;690000724;121AX;;;;;;;;;870;;
DIALYSE;2022;690041124;MEDIPOLE HOPITAL PRIVE;690000724;121CX;;;;1;;;;;474;;
DIALYSE;2022;690041124;MEDIPOLE HOPITAL PRIVE;690000724;122AX;;;;1;;;;;306;;
DIALYSE;2022;690041124;MEDIPOLE HOPITAL PRIVE;690000724;TOT;0;;;;;;782;1;;;
DIALYSE;2022;690048392;AURAL UNITE DIALYSE LE MONT CALME;690796552;1130X;;;;0;3;485;;;;;
DIALYSE;2022;690048392;AURAL UNITE DIALYSE LE MONT CALME;690796552;1140X;;;;6;5;906;;;;;
DIALYSE;2022;690780499;NEPHROCARE TASSIN-CHARCOT;690000278;112AX;;;;5;15;614;;;;;
DIALYSE;2022;690780499;NEPHROCARE TASSIN-CHARCOT;690000278;112BA;;;;56;198;28029;;;;;
DIALYSE;2022;690780499;NEPHROCARE TASSIN-CHARCOT;690000278;1130X;;;;8;53;7308;;;;;
DIALYSE;2022;690780499;NEPHROCARE TASSIN-CHARCOT;690000278;1140X;;;;6;11;502;;;;;
DIALYSE;2022;690780499;NEPHROCARE TASSIN-CHARCOT;690000278;1150A;;;;6;6;1176;;;;;
DIALYSE;2022;690780499;NEPHROCARE TASSIN-CHARCOT;690000278;TOT;0;;;;;;0;6;;90;
DIALYSE;2022;690780648;CLINIQUE DE LA SAUVEGARDE;690036900;TOT;0;;;;;;1;;;;
DIALYSE;2022;690783154;HOPITAL EDOUARD HERRIOT - HCL;690781810;112BA;;;;24;111;15743;;;;;
DIALYSE;2022;690783154;HOPITAL EDOUARD HERRIOT - HCL;690781810;TOT;0;;;;;;3195;;;;
DIALYSE;2022;690784137;HOPITAL LYON SUD - HCL;690781810;112BA;;;;22;72;10467;;;;;
DIALYSE;2022;690784137;HOPITAL LYON SUD - HCL;690781810;TOT;0;;;;;;1817;;;;
DIALYSE;2022;690784194;HOPITAL DES CHARPENNES - HCL;690781810;TOT;0;;;;;;15;;;;
DIALYSE;2022;690795489;CALYDIAL - LYON 3EME;690002225;1140X;;;;0;0;386;;;;;
DIALYSE;2022;690804018;AURAL UNITE DIALYSE CH VILLEFRANCHE;690796552;1130X;;;;8;27;3965;;;;;
DIALYSE;2022;690805361;CH ST JOSEPH ST LUC;690805353;112BA;;;;27;;10981;;;;;
DIALYSE;2022;690805361;CH ST JOSEPH ST LUC;690805353;1130X;;;;18;;3194;;;;;
DIALYSE;2022;690805361;CH ST JOSEPH ST LUC;690805353;TOT;0;;;;;;729;;;;
DIALYSE;2022;700000029;GH HAUTE SAONE SITE VESOUL;700004591;112BA;;;;13;50;7005;;;;;
DIALYSE;2022;700000029;GH HAUTE SAONE SITE VESOUL;700004591;1210;;;;;0;;;;9;;
DIALYSE;2022;700000029;GH HAUTE SAONE SITE VESOUL;700004591;121CX;;;;2;0;;;;9;;
DIALYSE;2022;700000029;GH HAUTE SAONE SITE VESOUL;700004591;122AX;;;;2;;;;;73;;
DIALYSE;2022;700000029;GH HAUTE SAONE SITE VESOUL;700004591;122BX;;;;2;1;;;;94;;
DIALYSE;2022;700000029;GH HAUTE SAONE SITE VESOUL;700004591;TOT;0;;;;;;590;1;;48;5
DIALYSE;2022;700003577;UNITE DIALYSE SANTELYS VESOUL;210012290;112AX;;;;1;;110;;;;;
DIALYSE;2022;700003577;UNITE DIALYSE SANTELYS VESOUL;210012290;1130X;;;;12;40;4989;;;;;
DIALYSE;2022;700003577;UNITE DIALYSE SANTELYS VESOUL;210012290;1140X;;;;3;3;553;;;;;
DIALYSE;2022;700003577;UNITE DIALYSE SANTELYS VESOUL;210012290;1150A;;;;6;6;1925;;;;;
DIALYSE;2022;700003577;UNITE DIALYSE SANTELYS VESOUL;210012290;1210;;;;;16;;;;797;;
DIALYSE;2022;700003577;UNITE DIALYSE SANTELYS VESOUL;210012290;121AX;;;;;14;;;;674;;
DIALYSE;2022;700003577;UNITE DIALYSE SANTELYS VESOUL;210012290;121CX;;;;2;2;;;;123;;
DIALYSE;2022;700003577;UNITE DIALYSE SANTELYS VESOUL;210012290;TOT;1;1;43;;;;;;;;
DIALYSE;2022;710010166;UNITE DE DIALYSE DE MONTCEAU;210012290;1130X;;;;18;61;9024;;;;;
DIALYSE;2022;710010166;UNITE DE DIALYSE DE MONTCEAU;210012290;1140X;;;;4;4;1256;;;;;
DIALYSE;2022;710010166;UNITE DE DIALYSE DE MONTCEAU;210012290;TOT;1;1;33;;;;;;;;
DIALYSE;2022;710780917;HOPITAL PRIVE SAINTE MARIE;710000274;1130X;;;;8;;5653;;;;;
DIALYSE;2022;710970658;ANTENNE DIALYSE DE MACON;210012290;112AX;;;;2;2;138;;;;;
DIALYSE;2022;710970658;ANTENNE DIALYSE DE MACON;210012290;1150A;;;;5;5;1249;;;;;
DIALYSE;2022;710970658;ANTENNE DIALYSE DE MACON;210012290;1210;;;;;18;;;;1190;;
DIALYSE;2022;710970658;ANTENNE DIALYSE DE MACON;210012290;121AX;;;;;11;;;;771;;
DIALYSE;2022;710970658;ANTENNE DIALYSE DE MACON;210012290;121CX;;;;7;7;;;;419;;
DIALYSE;2022;710970658;ANTENNE DIALYSE DE MACON;210012290;TOT;0;;;;;;;;;;
DIALYSE;2022;710973504;ANTENNE DIALYSE DE CHALON SUR SAONE;210012290;112AX;;;;0;0;30;;;;;
DIALYSE;2022;710973504;ANTENNE DIALYSE DE CHALON SUR SAONE;210012290;1150A;;;;0;0;200;;;;;
DIALYSE;2022;710973504;ANTENNE DIALYSE DE CHALON SUR SAONE;210012290;1210;;;;;19;;;;1101;;
DIALYSE;2022;710973504;ANTENNE DIALYSE DE CHALON SUR SAONE;210012290;121AX;;;;;15;;;;872;;
DIALYSE;2022;710973504;ANTENNE DIALYSE DE CHALON SUR SAONE;210012290;121CX;;;;4;4;;;;229;;
DIALYSE;2022;710973504;ANTENNE DIALYSE DE CHALON SUR SAONE;210012290;TOT;0;;;;;;;;;;
DIALYSE;2022;710974502;UNITE DE DIALYSE DE CHALON SAINT REMY;210012290;1130X;;;;3;7;1027;;;;;
DIALYSE;2022;710974502;UNITE DE DIALYSE DE CHALON SAINT REMY;210012290;1140X;;;;7;7;1068;;;;;
DIALYSE;2022;710974528;UNITE DE DIALYSE DE MACON CHANAUX;210012290;1130X;;;;13;43;6835;;;;;
DIALYSE;2022;710974528;UNITE DE DIALYSE DE MACON CHANAUX;210012290;1140X;;;;4;6;709;;;;;
DIALYSE;2022;710978263;CH WILLIAM MOREY CHALON SUR SAONE;710780958;112BA;;;;21;77;13499;;;;;
DIALYSE;2022;710978263;CH WILLIAM MOREY CHALON SUR SAONE;710780958;122AX;;;;1;;;;;0;;
DIALYSE;2022;710978263;CH WILLIAM MOREY CHALON SUR SAONE;710780958;TOT;0;;;;;;886;3;;;
DIALYSE;2022;710978289;CH LES CHANAUX MACON;710780263;112BA;;;;20;196;9109;;;;;
DIALYSE;2022;710978289;CH LES CHANAUX MACON;710780263;112BE;;;;0;;124;;;;;
DIALYSE;2022;710978289;CH LES CHANAUX MACON;710780263;1210;;;;;19;;;;5;;
