BOR;AN;FI;RS;FI_EJ;DIS;PART;NB_SECT;NB_DIF;INT;CAP_HTP;CAP_PFT;CAP_AAT;CAP_ACP;CAP_CCU;CAP_HAD;JLI_HTP;CAP_HDJ;CAP_HDN;NB_AT;SEJ_HTP;JOU_HTP;JOU_PFT;JOU_AAT;JOU_ACP;JOU_CCU;JOU_HAD;JOU_ST;VEN_HDJ;VEN_HDN;VEN_AT;NB_CMP_SEUL_PA;NB_CMP_SEUL_PL;NB_CONSULT_SEUL;NB_CATTP;ACT_CMP_SEUL;ACT_CONSULT_SEUL;ACT_CATTP;ACT_AD;ACT_EMS;ACT_UHS;ACT_EME;FIL_TOT;FIL_AMB;EFFLIB_PKT;ETPSAL_PKT;EFFLIB_MED;ETPSAL_MED;GAR_SEN;AST_SEN;EFFLIB_PNM;ETPSAL_PNM;ETP_INF;ETP_AID;ETP_PSY;ETP_REE;ETP_EDU;HPLEFFLIB_PKT;HPLETPSAL_PKT;HPLEFFLIB_MED;HPLETPSAL_MED;HPLEFFLIB_PNM;HPLETPSAL_PNM;HPLETP_INF;HPLETP_AID;HPLETP_PSY;HPLETP_REE;HPLETP_EDU
PSY;2022;640000436;CENTRE HOSPITALIER DES PYRENEES;640780862;INF;;2;;;29;3;;;;;9850;56;2;;231;5437;0;;;;;28;4920;0;;3;8;11;3;23793;7649;3590;2188;161;1496;215;3250;2722;;10.34;;;0;0;;170.51;85.8;6.18;19.33;20.72;25.07;;1.55;;;;41.64;24.85;6.11;1.27;0.75;2.2
PSY;2022;640000436;CENTRE HOSPITALIER DES PYRENEES;640780862;PEN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;566;518;;0.42;;;;;;2.95;2.1;;0.85;;;;;;;;;;;;;
PSY;2022;640000436;CENTRE HOSPITALIER DES PYRENEES;640780862;TOT;1;;6;1;298;3;;;18;;102255;238;32;1;2134;83077;0;;;4365;;28;22926;4073;534;4;17;51;24;68683;18944;22525;17159;20321;7160;356;13833;11343;;41.74;;9.65;;;;804.59;482.57;119.6;37.21;30.37;45.24;;11.58;;0.33;;360.62;193.6;91.2;3.83;3.24;11.96
PSY;2022;640018255;CLINIQUE CHATEAU CARADOC;640007019;GEN;;;;;93;;;7;8;;35630;30;8;;873;21483;;;1195;13664;;;13943;237;;;;;;;;;;;;;1959;;7;0.28;;0.9;;1;;39.6;27.54;10;1;0;1;2;;;;;32;11.7;0;8.7;11.1;0.5
PSY;2022;640018255;CLINIQUE CHATEAU CARADOC;640007019;INF;;;;;;;;;;;;15;;;;;;;;;;;4326;;;;;;;;;;;;;;459;;;;;;;0;;;;;;;;1;1.3;;;;13;4;0;8.7;2.1;0.5
PSY;2022;640018255;CLINIQUE CHATEAU CARADOC;640007019;TOT;0;;;0;93;;;7;8;;35630;45;8;;873;21483;;;1195;13664;;;18269;237;;;;;;;;;;;;;2418;;7;0.28;;0.9;;;;39.6;27.54;10;1;0;1;3;1.3;;;;45;15.7;0;17.4;13.2;1
PSY;2022;640018818;CENTRE DE SOINS LA NOUVELLE AQUITAINE;920030269;GEN;;;;;95;;;20;;;34675;30;;;1238;35503;;;5374;;;;4484;;;;;;;;;;;;;;1137;;4;3.35;1;1.45;0;0;;52.23;28.56;5.42;3.96;2.33;1.44;;;;;;;;;;;
PSY;2022;640018818;CENTRE DE SOINS LA NOUVELLE AQUITAINE;920030269;INF;;;;;0;;;;;;;15;;;;;;;;;;;2041;;;;;;;;;;;;;;115;;;0.33;;0.14;0;0;;5.16;2.82;0.53;0.39;0.22;0.14;;;;;;;;;;;
PSY;2022;640018818;CENTRE DE SOINS LA NOUVELLE AQUITAINE;920030269;TOT;0;;;0;95;;;20;;;34675;45;;;1238;35503;;;5374;;;;6525;;;;;;;;;;;;;;1244;;4;3.68;1;1.59;;;;57.39;31.38;5.95;4.35;2.55;1.58;;;;;;;;;;;
PSY;2022;640780334;CLINIQUE D'AMADE;640017893;GEN;;;;;70;;;;;;25550;10;;;622;21762;;;;;;;5907;;;;;;;;;;;;;;794;0;5;;;;0;1;;25.48;18.48;4;2;1;;3;;;;;;;;;;
PSY;2022;640780334;CLINIQUE D'AMADE;640017893;TOT;0;;;0;70;;;;;;25550;10;;;622;21762;;;;;;;5907;;;;;;;;;;;;;;794;0;5;;;;;;;25.48;18.48;4;2;1;;3;;;;;;;;;;
PSY;2022;640780409;CLINIQUE MIRAMBEAU;640000154;GEN;;;;;54;;;;;;19441;10;;1;851;19441;;;;;;;8070;;943;;;;;;;;;;;;1225;;4;;3;0.04;0;1;;;17.21;6;1;1.14;0.14;4;;3;0.04;;;12;6;0.17;1.08;0.1
PSY;2022;640780409;CLINIQUE MIRAMBEAU;640000154;TOT;0;;;0;54;;;;;;19441;10;;1;851;19441;;;;;;;8070;;943;;;;;;;;;;;;1225;;4;;3;0.04;;;;;17.21;6;1;1.14;0.14;4;;3;0.04;;;12;6;0.17;1.08;0.1
PSY;2022;650000060;CH LANNEMEZAN;650780174;GEN;;4;;;207;0;0;17;0;17;75555;84;4;6;2177;59768;0;0;4034;0;5339;0;8861;35;0;3;8;3;6;74816;965;14839;13569;829;3749;2;10010;7911;;20.39;;1.9;1;1;;370.3;264.14;21.18;13.41;;12.09;;9.8;;2;;202.62;163.81;19.02;2.01;;1.1
PSY;2022;650000060;CH LANNEMEZAN;650780174;INF;;1;;;14;7;;;0;0;4263;69;;6;261;3067;627;;;0;0;20;6830;0;0;;6;1;6;14638;443;7817;544;66;814;53;1754;1545;;2.97;;1;1;1;;110.18;47.54;;13.39;4.46;23.28;;0.37;;;;25.78;15.17;;0.86;;5.59
PSY;2022;650000060;CH LANNEMEZAN;650780174;PEN;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;0;;;;;;;388;341;;0.3;;0.1;;;;2.34;1.7;;0.64;;;;;;;;;;;;;
PSY;2022;650000060;CH LANNEMEZAN;650780174;TOT;1;;4;1;221;7;0;17;0;17;79818;153;4;12;2438;62835;627;0;4034;0;5339;20;15691;35;0;3;16;4;12;89454;1408;22656;14113;895;4563;55;11605;9754;;23.66;;3;;;;482.82;313.38;21.18;27.44;4.46;35.37;;10.17;;2;;228.4;178.98;19.02;2.87;;6.69
PSY;2022;650780729;CL REPUBLIQUE;650000276;GEN;;;;;49;;;;;;17885;12;;;348;15105;;;;;;;1186;;;;;;;;;;;;;;450;;4;;;;;;;19;14.8;3.2;;1;;3;;;;;16.1;13.1;2.5;;0.5;
PSY;2022;650780729;CL REPUBLIQUE;650000276;TOT;0;;;0;49;;;;;;17885;12;;;348;15105;;;;;;;1186;;;;;;;;;;;;;;450;;4;;;;;;;19;14.8;3.2;;1;;3;;;;;16.1;13.1;2.5;;0.5;
PSY;2022;650780737;CLINIQUE MALADIES MENTALES LE PIETAT;650000284;GEN;;;;;43;0;0;0;0;0;15695;0;0;0;342;12637;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;271;0;2;0;0;2;;;0;16.51;7.02;8.26;0.87;0;0.36;2;0;0;2;0;16.51;7.02;8.26;0.87;0;0.36
PSY;2022;650780737;CLINIQUE MALADIES MENTALES LE PIETAT;650000284;TOT;0;;;0;43;0;0;0;0;0;15695;0;0;0;342;12637;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;271;0;2;0;0;2;;;0;16.51;7.02;8.26;0.87;0;0.36;2;0;0;2;;16.51;7.02;8.26;0.87;0;0.36
PSY;2022;660000092;CHS LEON JEAN GREGORY;660780198;GEN;;6;;;209;8;14;;8;0;76285;141;0;0;1908;69163;0;2659;;2820;0;0;16031;0;0;1;12;10;12;72151;384;4029;4118;4970;9066;107;11757;9288;;36.98;;14.4;1;1;;560.22;340.48;76.8;16.5;3.9;25.82;;33.17;;13.98;;365.4;197.51;74.8;3.29;0;12.73
PSY;2022;660000092;CHS LEON JEAN GREGORY;660780198;INF;;3;;;8;8;;;2;0;2920;50;0;0;142;2049;0;;;88;0;0;1783;0;0;3;8;5;8;27325;218;1219;357;32;316;207;3938;3617;;8.92;;2;;;;127.23;47.13;8.88;16.95;13.08;21.2;;1;;0.8;;27.48;13.02;6.5;1;0;2.88
PSY;2022;660000092;CHS LEON JEAN GREGORY;660780198;PEN;;;;;;;;;;;4745;13;;0;;0;;;;;;;2064;;0;1;1;;0;1149;;;23948;;;;1505;1421;;3.55;;;;;;19.7;10.2;0;5.5;0;1;;;;;;9;7;0;1;0;0
PSY;2022;660000092;CHS LEON JEAN GREGORY;660780198;TOT;1;;9;1;217;16;14;;10;0;83950;204;0;0;2050;71212;0;2659;;2908;0;0;19878;0;0;5;21;15;20;100625;602;5248;28423;5002;9382;314;16612;14117;;49.45;;16.4;;;;707.15;397.81;85.68;38.95;16.98;48.02;;34.17;;14.78;;401.88;217.53;81.3;5.29;0;15.61
PSY;2022;660000142;SA CL DU PRE;660000142;GEN;;;;;127;;;;;;46355;20;;;1386;43235;;;;;;;7217;;;;;;;;;;;;;;1040;;7;;;;;;;;;;;;;4;;;;;;;;;;
PSY;2022;660000142;SA CL DU PRE;660000142;TOT;0;;;0;127;;;;;;46355;20;;;1386;43235;;;;;;;7217;;;;;;;;;;;;;;1040;;7;;;;;;;;;;;;;4;;;;;;;;;;
PSY;2022;660780735;CL DU ROUSSILLON;920030269;GEN;;;;;84;;;60;;;30660;13;;;487;30509;;;21415;;;;4871;;;;;;;;;;;;;;716;;;2.85;;2.74;0;0;;84.43;34.08;13.95;3.05;7.61;10.25;;;;;;;;;;;
PSY;2022;660780735;CL DU ROUSSILLON;920030269;INF;;;;;;;;;;;;15;;;;;;;;;;;2489;;;;;;;;;;;;;;82;;;0.27;;0.26;0;0;;8.04;3.24;1.32;0.29;0.72;0.93;;;;;;;;;;;
PSY;2022;660780735;CL DU ROUSSILLON;920030269;TOT;0;;;0;84;;;60;;;30660;28;;;487;30509;;;21415;;;;7360;;;;;;;;;;;;;;788;;;3.12;;3;;;;92.47;37.32;15.27;3.34;8.33;11.18;;;;;;;;;;;
PSY;2022;670000025;HOPITAL CIVIL / NOUVEL HOPITAL CIVIL;670780055;GEN;;1;;;74;;;;4;;24090;12;1;;703;16578;;;;268;;;1712;0;;1;1;7;2;3856;12051;4194;1399;15;3275;1;8310;7701;1;21.3;;;1;0;;127.39;60.99;30.79;12.07;1.4;0.3;1;6.67;;;;89.46;38.88;28.58;2.85;;
PSY;2022;670000025;HOPITAL CIVIL / NOUVEL HOPITAL CIVIL;670780055;INF;;1;;;12;;;;;;4380;49;;;193;3425;;;;;;60;7781;;;3;2;5;3;7155;8392;5360;0;112;1090;143;3200;2770;;12.99;;;1;0;;86.21;27.18;17.83;14.94;9.44;6.77;;2.45;;;;22.2;9.9;5.78;0.66;;0.9
PSY;2022;670000025;HOPITAL CIVIL / NOUVEL HOPITAL CIVIL;670780055;PEN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PSY;2022;670000025;HOPITAL CIVIL / NOUVEL HOPITAL CIVIL;670780055;TOT;1;;1;0;86;;;;4;;28470;61;1;;896;20003;;;;268;;60;9493;0;;4;3;12;5;11011;20443;9554;1409;127;4365;144;11315;10252;1;34.29;;;;;;213.6;88.17;48.62;27.01;10.84;7.07;1;9.12;;;;111.66;48.78;34.36;3.51;;0.9
PSY;2022;670000058;EPSAN BRUMATH;670013366;GEN;;9;;;345;;;;;;125925;217;0;20;3750;125553;;;;;;;29562;0;3643;1;22;23;;83167;9554;;8970;3867;4387;;13073;9463;;55.08;;;0;0;;;431.03;111.97;29.65;6.6;31.62;;17.58;;;;;238.4;86.8;5.6;4.55;16.5
PSY;2022;670000058;EPSAN BRUMATH;670013366;INF;;2;;;9;;;;;;3285;90;0;13;117;2390;;;;;;7;9368;1;4551;;8;8;;22510;844;;1527;196;695;159;3471;2656;;12.34;;;0;0;;;56.38;3;14.01;6.75;41.37;;0.52;;;;;8.75;1;0;0;0
PSY;2022;670000058;EPSAN BRUMATH;670013366;PEN;;;;;;;;;;;;12;;1;;;;;;;;;2429;;0;;3;;;692;;;42577;;;;1536;1503;;4.1;;;;;;;14.75;0;2.85;0;2;;0.5;;;;;0;0;0;0;0
PSY;2022;670000058;EPSAN BRUMATH;670013366;TOT;1;;12;1;354;;;;;;129210;319;0;34;3867;127943;;;;;;7;41359;1;8194;1;33;31;;106369;10398;;53074;4063;5082;159;17769;13346;;71.52;;;;;;;502.16;114.97;46.51;13.35;74.99;;18.6;;;;;247.15;87.8;5.6;4.55;16.5
PSY;2022;670000603;CENTRE HOSPITALIER D'ERSTEIN;670781152;GEN;;3;;;182;0;0;0;0;0;66430;104;0;0;1852;63177;0;0;0;0;0;0;9149;0;0;0;12;9;6;48572;1822;1500;4358;1734;649;38;6196;5895;0;18.23;0;3.6;;;0;335.52;194.98;49.42;13.02;5.51;12.2;0;6;0;1.67;0;240.3;134.75;48.22;2.55;3.09;6.7
PSY;2022;670000603;CENTRE HOSPITALIER D'ERSTEIN;670781152;INF;;1;;;8;0;;;0;0;2920;36;0;0;61;2313;0;;;0;0;0;3433;0;0;0;10;6;4;32053;93;1979;296;35;258;310;3105;3103;0;8.8;0;0;;;0;101.15;37.75;6.94;16.21;11.3;15.4;0;1.49;0;0;0;15.15;6.44;4.94;0;0.17;2.81
PSY;2022;670000603;CENTRE HOSPITALIER D'ERSTEIN;670781152;TOT;1;;8;0;190;0;0;0;0;0;69350;140;0;0;1913;65490;0;0;0;0;0;0;12582;0;0;0;22;15;10;80625;1915;3479;4654;1769;907;348;9177;8885;0;27.03;0;3.6;;;0;436.67;232.73;56.36;29.23;16.81;27.6;0;7.49;0;1.67;0;255.45;141.19;53.16;2.55;3.26;9.51
PSY;2022;670013754;UGECAM ALSACE;670013754;GEN;;1;;;50;;3;;;;19345;16;;;399;13280;;793;;;;;3577;;;0;1;;1;5588;;2592;270;20;14;;942;509;;4.29;;0.49;0;1;;50.94;39.09;5.55;3.21;0.08;3.01;;;;;;;;;;;
PSY;2022;670013754;UGECAM ALSACE;670013754;TOT;1;;0;0;50;;3;;;;19345;16;;;399;13280;;793;;;;;3577;;;0;1;;1;5588;;2592;270;20;14;;942;509;;4.29;;0.49;;;;50.94;39.09;5.55;3.21;0.08;3.01;;;;;;;;;;;
PSY;2022;680000627;HOPITAL DU HASENRAIN;680020336;GEN;;2;;;73;;;;;;26645;30;;;1170;20398;;;;;;;6619;;;;12;1;4;14600;231;6273;5513;1133;6306;165;5683;4679;;4;;;1;1;;188.42;130.76;16.89;11.14;1.35;5.9;;16;;;;101.02;67.98;14.89;2.1;0.1;2.9
PSY;2022;680000627;HOPITAL DU HASENRAIN;680020336;INF;;1;;;5;;;;;;1825;39;;;94;2642;;;;;;;3630;;;2;3;1;1;15157;266;2728;306;31;1270;99;2041;1913;;4;;;1;1;;68.28;19.43;6.22;13.57;3.31;14.43;;;;;;17.24;7.95;6.22;0.4;0.34;0.5
PSY;2022;680000627;HOPITAL DU HASENRAIN;680020336;PEN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;;;;;;;;;;;;;;;;;;;;;
PSY;2022;680000627;HOPITAL DU HASENRAIN;680020336;TOT;1;;1;1;78;;;;;;28470;69;;;1264;23040;;;;;;;10249;;;2;15;2;5;29757;497;9001;5819;1164;7576;264;7547;6422;;15;;;;;;256.7;150.19;23.11;24.71;4.66;20.33;;16;;;;118.26;75.93;21.11;2.5;0.44;3.4
PSY;2022;680000684;HOPITAL LOUIS PASTEUR;680000973;GEN;;1;;;46;;;;;;17870;27;;;491;12480;;;;;;;3560;;;1;2;4;2;16869;1223;2683;1055;25;805;0;2903;2461;;9.06;;;0;1;;87.88;52.58;8.86;7.13;2.2;1.24;;9.06;;;;66.49;37.31;7.78;4.15;2;0.75
PSY;2022;680000684;HOPITAL LOUIS PASTEUR;680000973;INF;;1;;;;;;;;;;36;;;;;;;;;;;6955;;;2;1;1;3;12056;628;3460;94;3;891;33;1834;1624;;5.7;;;0;1;;50.74;15.16;1;7.76;9.42;11.51;;5.7;;;;;;;;;
PSY;2022;680000684;HOPITAL LOUIS PASTEUR;680000973;TOT;1;;1;0;46;;;;;;17870;63;;;491;12480;;;;;;;10515;;;3;3;5;5;28925;1851;6143;1149;28;1696;33;4701;4061;;14.76;;;;;;138.62;67.74;9.86;14.89;11.62;12.75;;14.76;;;;66.49;37.31;7.78;4.15;2;0.75
PSY;2022;680000874;CENTRE HOSPITALIER DE ROUFFACH;680001179;GEN;;6;;;264;2;9;;;;99848;130;;;2227;88045;0;2309;;;;47;10889;;;1;17;2;10;70313;3884;5041;5904;3709;1599;0;12598;10448;;31.43;;8.66;0;1;;543.99;337.37;60.65;39.77;12.36;39.48;;12.22;;5.91;;343.36;214.1;58.37;7.86;3.92;15.44
PSY;2022;680000874;CENTRE HOSPITALIER DE ROUFFACH;680001179;INF;;1;;;11;;;;;;4015;51;;;109;3364;;;;;;0;2142;;;0;3;1;3;8885;467;6308;434;1910;61;994;1711;1406;;2.53;;0.5;0;1;;69.72;29.68;0.59;9.95;1.86;20.13;;0.97;;0.5;;23.86;14.41;0.59;2.66;;3.42
PSY;2022;680000874;CENTRE HOSPITALIER DE ROUFFACH;680001179;PEN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4883;;;;214;197;;;;;;;;;;;;;;;;;;;;;;;;
PSY;2022;680000874;CENTRE HOSPITALIER DE ROUFFACH;680001179;TOT;1;;0;1;275;2;9;;;;103863;181;;;2336;91409;0;2309;;;;47;13031;;;1;20;3;13;79198;4351;11349;11221;5619;1660;994;14523;11951;;33.96;;9.16;;;;613.71;367.05;61.24;49.72;14.22;59.61;;13.19;;6.41;;367.22;228.51;58.96;10.52;3.92;18.86
PSY;2022;680001294;CLINIQUE KORIAN SOLISANA;680000890;GEN;;;;;65;;;;;;23725;;;;508;18113;;;;;;;;;;;;;;;;;;;;;463;;;2.67;;0.47;0;1;1;19.46;10.9;6.65;1.15;0.34;0.42;;2.67;;0.47;1;19.46;10.9;6.65;1.15;0.34;0.42
PSY;2022;680001294;CLINIQUE KORIAN SOLISANA;680000890;TOT;0;;;0;65;;;;;;23725;;;;508;18113;;;;;;;;;;;;;;;;;;;;;463;;;2.67;;0.47;;;1;19.46;10.9;6.65;1.15;0.34;0.42;;2.67;;0.47;1;19.46;10.9;6.65;1.15;0.34;0.42
PSY;2022;690000088;CH LE VINATIER;690780101;GEN;;3;;;397;;;;;;161252;129;3;2;5435;143483;;0;;;;;9079;74;3408;;16;52;13;92262;42455;11761;16773;3456;4738;;19769;13089;;96.21;;3.51;1;0;;1223.27;621.8;216.07;64.02;19.05;66.01;;32.59;;0.07;;678.45;354.62;198.36;4.34;2.92;18.63
PSY;2022;690000088;CH LE VINATIER;690780101;INF;;1;;;34;10;;;;;9182;86;;;485;6906;104;;;;;;3765;;;;13;19;5;58508;4173;3897;3946;311;522;;6751;6182;;28.16;;0.84;0;0;;270.66;102.71;7.99;51.47;36.71;36.25;;2.14;;0.04;;41.38;22.3;6.2;2.71;0.31;2.51
PSY;2022;690000088;CH LE VINATIER;690780101;PEN;;;;;60;;;;;;16720;24;;;413;14619;;;;;;;5676;;;;0;;0;;;;42570;;;;3498;3089;;13.86;;0;;;;128.85;70.02;26.57;7.51;1.26;4.11;;4.14;;0;;94.26;48.26;26.57;2.12;1.26;1.87
PSY;2022;690000088;CH LE VINATIER;690780101;TOT;1;;13;0;491;10;;;;;187154;239;3;2;6333;165008;104;0;;;;;18520;74;3408;;29;71;18;150770;46628;15658;63289;3767;5260;;29376;22156;;138.23;;4.35;;;;1622.78;794.53;250.63;123;57.02;106.37;;38.87;;0.11;;814.09;425.18;231.13;9.17;4.49;23.01
PSY;2022;690000096;CHS DE SAINT CYR AU MONT D'OR;690780119;GEN;;2;;;158;;;;;;52994;83;5;;1423;52994;;;;;;;3765;0;;4;17;8;11;35154;2599;9215;1853;295;5810;1;7024;5933;;39.26;;5.4;0;0;;;170.15;74.5;20.33;;16.9;;16.7;;0.01;;;79.94;59.64;1.52;;1.6
PSY;2022;690000096;CHS DE SAINT CYR AU MONT D'OR;690780119;INF;;1;;;;;;;;;;55;;;;;;;;;;34;3990;;;1;16;1;13;24932;443;10509;204;4;214;57;2822;2627;;14.8;;;0;0;;;87.74;6.42;26.24;;46.57;;;;;;;;;;;
PSY;2022;690000096;CHS DE SAINT CYR AU MONT D'OR;690780119;PEN;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;1;4375;;6;;;;;925;925;;0.6;;;;;;;3.99;;1.33;;;;;;;;;;;;;
PSY;2022;690000096;CHS DE SAINT CYR AU MONT D'OR;690780119;TOT;1;;;1;158;;;;;;52994;138;5;;1423;52994;;;;;;34;7755;0;;5;34;9;25;64461;3042;19730;2057;299;6024;58;10771;9485;;54.66;;5.4;;;;;261.88;80.92;47.9;;63.47;;16.7;;0.01;;;79.94;59.64;1.52;;1.6
PSY;2022;690000310;CLINIQUE MON REPOS;690000310;GEN;;;;;142;;;;;;51830;20;;;1017;49324;;;;;;;10879;;;;;;;;;;;;;;1376;;11;;;3.78;1;1;;64.48;33.15;21.26;6.59;0.68;2.8;;;;;;;;;;;
PSY;2022;690000310;CLINIQUE MON REPOS;690000310;TOT;0;;;0;142;;;;;;51830;20;;;1017;49324;;;;;;;10879;;;;;;;;;;;;;;1376;;11;;;3.78;;;;64.48;33.15;21.26;6.59;0.68;2.8;;;;;;;;;;;
PSY;2022;690000336;MAISON DE SANTE DE VAUGNERAY;690780564;GEN;;;;;60;;16;;;;21900;15;;;395;14945;;3018;;;;;2023;;;;;1;;;2889;;;;;;595;286;;3.69;;1.51;;;;130.4;41.93;28.22;4.54;3.91;3.91;;;;;;;;;;;
PSY;2022;690000336;MAISON DE SANTE DE VAUGNERAY;690780564;TOT;0;;;0;60;;16;;;;21900;15;;;395;14945;;3018;;;;;2023;;;;;1;;;2889;;;;;;595;286;;3.69;;1.51;;;;130.4;41.93;28.22;4.54;3.91;3.91;;;;;;;;;;;
PSY;2022;690002092;CLINIQUE NOTRE DAME;010783009;GEN;;;;;78;;;;;;28470;14;;;770;21707;;;;;;;3136;0;;;;1;;;1165;;;;;;856;239;;4.82;;1.15;0;1;;96.89;39.79;8.48;3.9;;0.51;;3.82;;;;89.89;34.79;8.48;3.4;;0.51
PSY;2022;690002092;CLINIQUE NOTRE DAME;010783009;TOT;0;;;0;78;;;;;;28470;14;;;770;21707;;;;;;;3136;0;;;;1;;;1165;;;;;;856;239;;4.82;;1.15;;;;96.89;39.79;8.48;3.9;;0.51;;3.82;;;;89.89;34.79;8.48;3.4;;0.51
PSY;2022;690007539;HOPITAL FEMME MERE ENFANT - HCL;690781810;INF;;;;;24;;;;;;6575;9;;;797;5430;;;;;;;1035;;;;;;;;;;;;;;328;;;;;11.25;0;1;;48.78;20.56;19.96;3.99;0.87;3.4;;;;;;;;;;;
PSY;2022;690007539;HOPITAL FEMME MERE ENFANT - HCL;690781810;TOT;0;;;0;24;;;;;;6575;9;;;797;5430;;;;;;;1035;;;;;;;;;;;;;;328;;;;;11.25;;;;48.78;20.56;19.96;3.99;0.87;3.4;;;;;;;;;;;
PSY;2022;690022959;HOPITAL PRIVE NATECIA;690000732;INF;;;;;4;;;;;;964;5;;;272;680;;;;;;;1222;;;;;;;;;;;;;;66;;;0.58;;;0;0;;9.44;5.17;1.2;1;0.13;0.5;;;;;;;;;;;
PSY;2022;690022959;HOPITAL PRIVE NATECIA;690000732;TOT;0;;;0;4;;;;;;964;5;;;272;680;;;;;;;1222;;;;;;;;;;;;;;66;;;0.58;;;;;;9.44;5.17;1.2;1;0.13;0.5;;;;;;;;;;;
PSY;2022;690036108;CLPA - INICEA;690036090;GEN;;;;;;;;;;;;15;;;;;;;;;;;10731;;;;;;;;;;;;;;375;;1;1.68;;;0;0;;10.44;7.09;0;0.38;0;0;;;;;;;;;;;
PSY;2022;690036108;CLPA - INICEA;690036090;TOT;0;;;0;;;;;;;;15;;;;;;;;;;;10731;;;;;;;;;;;;;;375;;1;1.68;;;;;;10.44;7.09;0;0.38;0;0;;;;;;;;;;;
PSY;2022;690041488;ADDIPSY;690041488;GEN;;;;;;;;;;;;20;;;;;;;;;;;9844;;;;;;;;;;;;;;439;;2;1.27;;0.07;;;15;19.11;2.68;;6.47;4.67;0.57;;;;;;;;;;;
PSY;2022;690041488;ADDIPSY;690041488;INF;;;;;;;;;;;;20;;;;;;;;;;;3227;;;;;;;;;;;;;;211;;;2.2;;;;;6;13.39;4.46;;3.65;2;2.49;;;;;;;;;;;
PSY;2022;690041488;ADDIPSY;690041488;TOT;0;;;0;;;;;;;;40;;;;;;;;;;;13071;;;;;;;;;;;;;;650;;2;3.47;;0.07;;;21;32.5;7.14;;10.12;6.67;3.06;;;;;;;;;;;
PSY;2022;690041579;CTRE CALADOIS DE PSY AMBU - CCPA;690044052;GEN;;;;;;;;;;;;20;;;;;;;;;;;7563;;;;;;;;;;;;;;169;;;0.67;;;;;0;6.68;6.01;0;0.67;0;0;;;;;;;;;;;
PSY;2022;690041579;CTRE CALADOIS DE PSY AMBU - CCPA;690044052;TOT;0;;;0;;;;;;;;20;;;;;;;;;;;7563;;;;;;;;;;;;;;169;;;0.67;;;;;;6.68;6.01;0;0.67;0;0;;;;;;;;;;;
PSY;2022;690043393;C2RBP LYON METROPOLE;690043385;GEN;;;;;;;;;;;;20;;;;;;;;;;;5127;;;;;;;;;;;;;;274;;;2.23;;0.34;;;9;9.93;2.72;0.18;3.76;1.09;;;;;;;;;;;;
PSY;2022;690043393;C2RBP LYON METROPOLE;690043385;TOT;0;;;0;;;;;;;;20;;;;;;;;;;;5127;;;;;;;;;;;;;;274;;;2.23;;0.34;;;9;9.93;2.72;0.18;3.76;1.09;;;;;;;;;;;;
PSY;2022;690044623;CENTRE PSYPRO LYON;690042593;GEN;;;;;;;;;;;;40;0;;;;;;;;;;13446;;;;;;;;;;;;;;897;;4;0;;;;;36;;;;;5;;;;;;;;;;;;
PSY;2022;690044623;CENTRE PSYPRO LYON;690042593;TOT;0;;;0;;;;;;;;40;0;;;;;;;;;;13446;;;;;;;;;;;;;;897;;4;0;;;;;36;;;;;5;;;;;;;;;;;;
PSY;2022;690051347;IEAJA LYON;690045117;GEN;;;;;0;;;;;;0;0;0;;0;0;;;;;;;0;0;;;;;;;;;;;;;0;;1;0;0;1;0;1;0;0;0;0;0;0;0;;;;;;;;;;;
PSY;2022;690051347;IEAJA LYON;690045117;INF;;;;;34;;;;;;4452;0;1;;76;2210;;;;;;;0;0;;;;;;;;;;;;;56;;1;;;;0;1;0;33.61;9.17;5.14;2.98;6;3;;;;;;;;;;;
PSY;2022;690051347;IEAJA LYON;690045117;TOT;0;;;0;34;;;;;;4452;0;1;;76;2210;;;;;;;0;0;;;;;;;;;;;;;56;;2;0;;1;;;;33.61;9.17;5.14;2.98;6;3;;;;;;;;;;;
PSY;2022;690780093;HIA DESGENETTES;750821092;GEN;;;;;0;;;;;;3679;15;;;0;2;;;;;;;2698;;;;;1;;;3418;;;;;;1013;937;;;;;;;;;;;;;;;;;;;;;;;;
PSY;2022;690780093;HIA DESGENETTES;750821092;TOT;0;;;0;0;;;;;;3679;15;;;0;2;;;;;;;2698;;;;;1;;;3418;;;;;;1013;937;;;;;;;;;;;;;;;;;;;;;;;;
PSY;2022;690780507;CLINIQUE MEDICALE DE CHAMPVERT;920031721;GEN;;;;;184;;;;;;67160;10;0;;1679;66780;;;;;;;5515;;;;;;;;;;;;;;1549;;6;2.54;;2.86;0;0;;92.18;52.39;6.82;7.23;2.53;0.51;;;;;;;;;;;
