BOR;AN;FI;RS;FI_EJ;CANCERO_A1;CANCERO_A2;CANCERO_A3;CANCERO_A4;CANCERO_B4;CANCERO_A5;CANCERO_A6;CANCERO_B6;CANCERO_A7;CANCERO_A8;CANCERO_B8;CANCERO_C8;CANCERO_A9;CANCERO_B9;CANCERO_C9;CANCERO_A10;CANCERO_A11;CANCERO_B11;CANCERO_C11;CANCERO_D11;CANCERO_A12;CANCERO_B12;CANCERO_A13;CANCERO_A14;CANCERO_A15;CANCERO_B15;CANCERO_A16;CANCERO_B16;CANCERO_A17;CANCERO_A18;CANCERO_B17;CANCERO_D19;CANCERO_D20;CANCERO_D21;CANCERO_D22;CANCERO_D23;CANCERO_E19;CANCERO_E20;CANCERO_E21;CANCERO_E22;CANCERO_E23;CANCERO_A24;CANCERO_A25;CANCERO_A26;CANCERO_A27;CANCERO_B24;CANCERO_B25;CANCERO_B26;CANCERO_B27;CANCERO_C24;CANCERO_C25;CANCERO_C26;CANCERO_C27;CANCERO_D24;CANCERO_D26;CANCERO_D28;CANCERO_D29;CANCERO_D30;CANCERO_D31;CANCERO_D32;CANCERO_D33;CANCERO_D34;CANCERO_E24;CANCERO_E26;CANCERO_E28;CANCERO_E29;CANCERO_E30;CANCERO_E31;CANCERO_E32;CANCERO_E33;CANCERO_E34
CANCERO;2022;640013298;HAD BEARN ET SOULE;640011508;1;0;0;0;5;0;0;279;0;640000410;;;0;5;0;0;0;5;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;640017646;CENTRE HOSPITALIER DE SAINT-PALAIS;640017638;1;0;0;877;0;871;59;0;0;640000162;;;858;0;0;853;103;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;640018206;CLINIQUE BELHARRA;640012209;1;0;1;9177;0;7917;7536;0;1;;;;7497;0;26;7333;846;0;0;0;;;;;;;;;;;;;;;;;;;;;;;15;;;0;7205;0;0;0;0;0;0;0;0;;;21.66;13.8;1.68;1.8;2.76;0;0;;;;;;;
CANCERO;2022;640019220;POLYCLINIQUE MARZET - SITE DE NAVARRE;640000451;1;0;0;586;0;264;1625;0;1;640780938;;;217;0;0;214;42;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;640780490;CAPIO CLINIQUE AGUILERA;640000212;1;0;1;880;0;792;688;0;1;;;;703;0;19;669;84;0;0;0;;;;;;;;;;;;;;;;;;;;;;;5;;;0;666;0;0;0;0;0;0;0;0;;;0.72;;0.26;;;0;0;;;;;;;
CANCERO;2022;640780748;POLYCLINIQUE CÔTE BASQUE SUD;640000360;1;0;1;2671;0;2512;737;0;1;;;;2349;0;27;2304;248;0;0;0;;;;;;;;;;;;;;;;;;;;;;;16;;;0;2305;0;0;0;0;0;0;0;0;;;4;0;0.5;0.3;0.5;0;0;2;4;;;;;
CANCERO;2022;640780938;POLYCLINIQUE MARZET;640000451;1;0;1;9380;0;9288;1839;0;1;;;;9379;0;20;9285;994;0;0;0;;;;;;;;;;;;;;;;;;;;;;20;20;;;655;9283;0;0;0;0;0;0;7713;0;2.52;;13.44;15.34;;;;0;0;;;;;;;
CANCERO;2022;640780946;POLYCLINIQUE DE NAVARRE;640000469;1;0;0;1241;0;501;3799;0;0;640780938;;;128;0;0;127;23;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;640787172;CENTRE D'ONCOLOGIE ET DE RADIOTHÉRAPIE;640001715;0;1;0;34145;;34145;;;;;;;;;;;;;;;3;0;;;34145;;;;1552;;;;5;21.3;4;25.64;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;640789699;SANTE SERVICE BAYONNE-HAD;640003570;1;0;0;0;253;0;0;1223;0;640000162;;;0;253;0;0;0;37;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;650000045;CH LOURDES;650780158;1;0;0;891;0;829;763;0;1;;;;846;0;5;821;106;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;650000417;CH BIGORRE SITE GESPE TARBES;650783160;1;0;0;4817;0;4492;3414;0;1;;;;4508;0;35;4389;496;0;11;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;650002579;POLYCL DE L'ORMEAU SITE PYRENEES;650000243;0;0;0;1003;0;489;2090;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;650004799;GCS RESAPY;650003148;1;0;0;0;166;0;0;892;0;650000417;;;0;166;0;0;0;32;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;650780679;POLYCL DE L'ORMEAU SITE CENTRE;650000243;1;0;1;6720;0;6280;3026;0;1;;;;6281;0;20;6217;770;0;0;0;;;;;;;;;;;;;;;;;;;;;;12;19;;;343;6256;0;0;0;0;0;0;3295;0;;;4.75;8.99;;0.5;2.5;0;0;3;2;;;;;
CANCERO;2022;650789308;GROUPE RADIOTHERAPIE ONCOLOGIE PYRENEE;650789068;0;1;0;24434;;22914;;;;;;;;;;;;;;;2;;0;1520;22852;200;62;0;1291;26;;2.52;3;13.47;2;2;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;660000084;CH PERPIGNAN;660780180;1;0;1;14732;180;12733;14640;985;1;;;;13770;180;812;12575;1371;24;20;0;;;;;;;;;;;;;;;;;;;;;;15;12;;;1058;6107;0;0;0;0;0;0;5121;0;5.2;6;36.96;21.5;;;4.98;0;0;;;;;;;
CANCERO;2022;660006305;CL MUTUALISTE CATALANE;340028901;0;0;0;180;0;66;804;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;660007246;CENTRE CATALAN D'ONCOLOGIE ST PIERRE;660007238;0;1;0;39303;;37201;0;;;;;;;;;;;;;;3;0;0;2102;37201;347;0;;2101;0;;;3.3;15.8;3.4;13.85;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;660780784;CL ST PIERRE;660000407;1;0;1;15178;0;14240;7646;0;1;;;;13555;0;185;13641;1717;0;0;0;;;;;;;;;;;;;;;;;;;;;;32;20;;;1094;13316;0;0;0;2;0;0;10098;0;1;4;27.3;13.67;0.6;1;0.85;0;0;5;;;;;;
CANCERO;2022;660790387;POLYCL MEDIPOLE ST ROCH;660790379;0;0;0;1226;0;287;4496;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;670000025;HOPITAL CIVIL / NOUVEL HOPITAL CIVIL;670780055;1;0;0;7408;0;5914;9147;0;1;;;;6215;0;226;5898;898;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;670000157;CENTRE HOSPITALIER DE HAGUENAU;670780337;1;0;1;4696;0;4091;4945;0;1;;;;4145;0;139;3948;427;0;0;0;;;;;;;;;;;;;;;;;;;;;;;25;;;0;4991;0;0;0;10;0;0;0;0;2.6;6.48;11.6;1.36;0.46;0.09;6.07;0;0;;;;;;;
CANCERO;2022;670000165;CH SAINTE-CATHERINE DE SAVERNE;670780345;1;0;0;2085;0;1904;1726;0;1;;;;1901;0;1;1835;223;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;670000397;CENTRE HOSPITALIER DE SELESTAT;670017755;1;0;1;1545;0;1463;1270;0;1;;;;1394;0;2;1357;147;0;0;0;;;;;;;;;;;;;;;;;;;;;;;5;;;0;2209;0;0;0;2;0;0;0;0;;0.75;3.15;1;0.38;;;0;0;;;;;;;
CANCERO;2022;670005479;HAD AURAL BERGSON;670000652;1;0;0;0;16;0;0;511;0;670780063;;;0;16;0;0;0;11;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;670014612;CTRE DE RADIOTHERAPIE DE LA ROBERTSAU;670013622;0;1;0;39457;;37514;;;;;;;;;;;;;;;3;0;0;1943;37514;;0;;1826;0;;1.5;4;28;3;5;4;0;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;670018068;CLINIQUE RHENA GCS ES;670017847;0;0;0;2009;0;505;7656;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;670020098;GCS ICANS SITE HTP2/ICANS - ET EXPL;670016914;1;1;1;80484;0;75493;26730;0;1;;;;32415;0;2606;29822;3309;0;0;0;6;0;2;2882;35711;342;396;284;2631;475;30;11.01;6.92;33.47;6;22.9;;;;;;90;94;12;5;5043;36457;671;1749;4;49;0;0;29146;813;13.93;8.74;97.89;41.38;2.16;2.25;59.56;8;0;;;;;;;
CANCERO;2022;670780113;CMCO;670780055;0;0;0;70;0;47;41;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;670780170;CLINIQUE DE L'ORANGERIE;670000116;1;0;1;9548;0;8869;5494;0;1;;;;8982;0;158;8684;832;0;0;0;;;;;;;;;;;;;;;;;;;;;;16;33;;;474;8972;0;0;0;0;0;0;5457;0;;;20.81;11.74;1;0.8;;0;0;5;;;;;;
CANCERO;2022;670780188;CLINIQUE SAINTE-BARBE;670014604;0;0;0;392;0;149;2364;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;670780212;CLINIQUE SAINTE-ANNE;670014604;1;0;1;11829;0;10966;7754;0;1;;;;11052;0;330;10488;1246;0;0;0;;;;;;;;;;;;;;;;;;;;;;34;20;;;1301;11602;0;0;0;0;0;0;13063;0;;;29.54;16.37;1;;;0;0;4;8;;;;;
CANCERO;2022;670780378;CLINIQUE SAINT-FRANÇOIS;670000785;1;0;1;1799;0;1569;1510;0;0;670780212;;;1409;0;0;1405;205;0;0;0;;;;;;;;;;;;;;;;;;;;;;;6;;;0;1209;0;0;0;0;0;0;0;0;;;1.7;0.5;;0.05;0.94;0;0;3;0;;;1;;
CANCERO;2022;670780386;CLINIQUE SAINTE-ODILE;670000199;1;0;0;492;0;244;1054;0;0;670780170;;;201;0;0;200;31;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;670783273;HOPITAL DE HAUTEPIERRE;670780055;1;0;1;5111;0;3192;12872;0;1;;;;2916;0;294;2628;103;0;123;0;;;;;;;;;;;;;;;;;;;;;;12;4;;;693;3516;0;0;660;3330;0;0;4280;0;;3.48;22.97;12.04;0.4;;9.69;4145;0;;;;;;;
CANCERO;2022;670798636;CLINIQUE SAINT-LUC;670014604;1;0;1;589;2;581;229;58;0;670780212;;;588;2;0;576;75;2;0;0;;;;;;;;;;;;;;;;;;;;;;;4;;;0;710;0;0;0;0;0;0;0;0;;;0.9;;0.15;;0.8;0;0;1;;;;;;
CANCERO;2022;680000320;CLINIQUE DIACONAT FONDERIE;680000643;0;0;0;455;0;271;482;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;680000494;CLINIQUE DIACONAT ROOSEVELT;680000643;0;0;0;705;0;109;3946;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;680000684;HOPITAL LOUIS PASTEUR;680000973;1;1;1;34277;0;31698;20757;0;1;;;;16721;0;540;15848;1825;0;1;0;2;;;765;14050;148;0;0;750;15;0;3;3.8;9.88;2.17;4.12;;;;;;24;39;;;886;16607;0;0;0;0;0;0;7165;0;6.76;6;29.01;19.51;0.23;;16.17;0;0;;;;;;;
CANCERO;2022;680001195;HOPITAL ALBERT SCHWEITZER;680000643;0;0;0;282;0;204;541;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;680004546;HOPITAL EMILE MULLER;680020336;1;1;1;42559;0;41113;16218;0;1;;;;19275;0;181;18721;1984;0;7;0;3;0;;961;21206;1817;0;0;1003;0;0;4.93;4.25;13.72;3;10.53;;;;;;17;5;;;653;6356;0;0;0;0;0;0;6695;0;4.05;0.1;18.48;13.16;;0.5;7.65;0;0;;;;;;;
CANCERO;2022;680017829;HAD SUD ALSACE;680017811;1;0;0;0;81;0;0;977;0;680004546;;;0;81;0;0;0;31;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;680020088;GCS 3F - CLINIQUE DES TROIS FRONTIERES;680020062;1;1;1;879;0;853;303;0;1;;;;842;0;0;828;110;0;0;0;;;;0;0;0;0;0;0;0;0;;;;;;;;;;;;10;;;0;826;0;0;0;0;0;0;0;0;1;;3;;;0.3;;0;0;;;;;;;
CANCERO;2022;690000575;CH NORD OUEST - VILLEFRANCHE;690782222;1;0;1;8408;0;7350;7580;0;1;;;;7734;0;296;7135;795;0;0;0;;;;;;;;;;;;;;;;;;;;;;;24;;;0;8378;0;0;0;4;0;0;0;0;3.54;;10.48;4.57;1.03;0.56;3.28;0;0;;;;;;;
CANCERO;2022;690000625;CH DE TARARE;690782271;1;0;1;46;0;39;111;0;0;;;;43;0;0;39;8;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;0;0;;;;;;;
CANCERO;2022;690000880;CENTRE LEON BERARD;690783220;1;1;1;85220;6159;77894;42379;18178;1;;;;43082;6159;3899;37982;4891;850;162;99;8;1;10;3536;34400;689;275;551;2519;497;57;22.06;10.4;50.96;7.98;40.09;;;;;;163;85;69;9;6777;44754;3598;6285;646;1705;4;13;31249;16338;55.46;28.36;422.92;129.65;7.38;9.77;81.18;2615;23;;;;;;;
CANCERO;2022;690007539;HOPITAL FEMME MERE ENFANT - HCL;690781810;1;0;0;369;0;77;1984;0;1;;;;33;0;4;17;13;0;15;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;690019849;IHOP - HCL;690781810;1;0;0;1634;0;1228;4228;0;1;;;;1492;0;245;1092;9;0;127;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;690022959;HOPITAL PRIVE NATECIA;690000732;0;0;0;299;0;103;531;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;690023411;HOPITAL PRIVE JEAN MERMOZ;690000252;1;0;1;14311;0;12551;15325;0;1;;;;12573;0;255;11940;1331;0;0;0;;;;;;;;;;;;;;;;;;;;;;29;25;0;0;676;12529;0;0;0;0;0;0;6356;0;0;0;23.48;11.09;1;1;7.03;0;0;12;0;0;0;0;0;0
CANCERO;2022;690040845;CENTRE DE RADIOTHERAPIE BAYARD;690040837;0;1;0;31222;;29831;;;;;;;;;;;;;;;2;0;0;1391;29831;;0;;1257;0;;;5.75;14.6;0.8;8.25;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;690041124;MEDIPOLE HOPITAL PRIVE;690000724;0;0;0;1198;0;415;4876;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;690041132;MEDIPOLE HOPITAL MUTUALISTE;690006598;1;0;1;4918;0;4593;3939;0;1;;;;4898;0;1;4588;589;0;0;0;;;;;;;;;;;;;;;;;;;;;;6;20;;;86;2422;0;0;0;0;0;0;509;0;1.24;;22.66;9.62;1;0.6;;0;0;4;;;;;;
CANCERO;2022;690044037;RADIOTHERAPIE SITE MERMOZ;690043377;0;1;0;23168;0;21765;0;0;;;;;;;;;;;;;2;0;1;1403;21653;0;112;0;1093;41;0;0;3.15;12.7;2;8.81;8;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;690044045;RADIOTHERAPIE SITE CHARCOT;690043377;0;1;0;17344;0;16478;0;0;;;;;;;;;;;;;2;0;0;866;16478;0;0;0;744;0;0;0;2.25;8;1;6.5;7;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;690044649;CLC - SITE CH NORD-OUEST VILLEFRANCHE;690783220;0;1;0;10054;0;10054;0;0;;;;;;;;;;;;;2;1;;0;10054;0;0;0;549;0;0;2.78;0.37;6.05;0.28;2.83;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;690780093;HIA DESGENETTES;750821092;1;0;0;2;0;2;0;0;1;;;;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;690780358;CLINIQUE DU VAL D'OUEST VENDOME;690000195;1;0;1;1477;0;1116;954;0;1;;;;860;0;2;849;98;0;0;0;;;;;;;;;;;;;;;;;;;;;;;6;;;0;847;0;0;0;0;0;0;0;0;;;10;9.55;1;1;1;0;0;1;0;;;;;
CANCERO;2022;690780366;CLINIQUE MEDICO-CHIRURGICALE CHARCOT;690000203;1;1;1;5268;0;4559;3126;0;1;;;;4211;0;93;4061;415;0;0;0;2;1;;0;16478;0;0;0;744;0;0;3;2.25;8;1;6.5;3;;;;;;1;;;0;4059;0;0;0;0;0;0;0;0;;;3.92;;;0.5;1;0;0;1;5;;;1;;
CANCERO;2022;690780390;POLYCLINIQUE LYON NORD;690000229;1;0;1;1605;0;1398;1012;0;1;;;;1288;0;0;1287;135;0;0;0;;;;;;;;;;;;;;;;;;;;;;;14;;;0;1286;0;0;0;0;0;0;0;0;0;0;1.66;;0.3;0.1;0.05;0;0;3;20;;;;;
CANCERO;2022;690780416;GPE HOSP MUTUALISTE LES PORTES DU SUD;690031190;1;0;1;1849;0;1586;2122;0;1;;;;1636;0;1;1561;207;0;0;0;;;;;;;;;;;;;;;;;;;;;;;10;;;0;343;0;0;0;0;0;0;0;0;1;;;;;;;0;0;1;;;;;;
CANCERO;2022;690780648;CLINIQUE DE LA SAUVEGARDE;690036900;1;0;1;6419;0;5905;4065;0;1;;;;5794;0;22;5663;585;0;0;0;;;;;;;;;;;;;;;;;;;;;;12;21;;;399;5689;0;0;0;0;0;0;4392;0;;;11.1;;1.3;1;;0;0;3;;;;;;
CANCERO;2022;690780655;HOPITAL PRIVE DE L'EST LYONNAIS (HPEL);690000377;1;0;1;719;0;613;657;0;0;690023411;;;565;0;11;542;75;0;0;0;;;;;;;;;;;;;;;;;;;;;;0;9;0;0;0;704;0;0;0;0;0;0;0;0;;;1.8;0;0;0.1;0.2;0;0;0;4;0;0;1;0;1
CANCERO;2022;690780663;CLINIQUE TRENEL;690000385;1;0;1;2987;0;2595;2180;0;1;;;;2389;0;22;2332;264;0;0;0;;;;;;;;;;;;;;;;;;;;;;;1;;;0;2632;0;0;0;3;0;0;0;0;;;5.57;;;;;0;0;8;;;;;;
CANCERO;2022;690783154;HOPITAL EDOUARD HERRIOT - HCL;690781810;1;1;1;4420;0;3311;8495;0;1;;;;3300;0;195;2913;510;0;0;0;0;;0;0;1;28;0;31;25;15;0;;;;;;;;;;;5;14;;;167;3231;0;0;0;0;0;0;693;0;0.8;4.57;4.98;2.03;;;5.96;0;0;;;;;;;
CANCERO;2022;690784137;HOPITAL LYON SUD - HCL;690781810;1;1;1;64499;0;58630;50309;0;1;;;;30827;0;1891;25845;3817;0;2;0;5;;0;1737;27814;269;110;50;1609;88;0;8.56;;;;54.72;;;;;;22;22;12;1;1097;9248;1122;81;1;0;9;1;6890;6819;1.93;9.16;43.22;24.46;1.48;;10.2;2;33;;;;;;;
CANCERO;2022;690784152;HOPITAL CROIX-ROUSSE - HCL;690781810;1;0;1;10308;0;7474;19954;0;1;;;;9028;0;1430;7210;1016;0;0;0;;;;;;;;;;;;;;;;;;;;;;;13;;;0;6051;0;0;0;0;0;0;0;0;1.6;1.5;8.5;3.05;;;1.79;0;0;;;;;;;
CANCERO;2022;690784178;HOPITAL PIERRE WERTHEIMER - HCL;690781810;1;0;0;649;0;41;6142;0;1;;;;146;0;1;33;104;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;690784186;HOPITAL LOUIS PRADEL - HCL;690781810;1;0;1;7104;0;6109;5660;0;1;;;;6022;0;55;5943;678;0;0;0;;;;;;;;;;;;;;;;;;;;;;;13;;;0;6167;0;0;0;0;0;0;0;0;;1.77;10.91;4.74;0.33;;0.75;0;0;;;;;;;
CANCERO;2022;690788930;HAD SOINS ET SANTE LYON;690001623;1;0;0;0;513;0;0;4312;0;690029194;;;0;513;0;0;0;135;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;690793468;INFIRMERIE PROTESTANTE;690002068;1;0;1;6448;0;5539;5329;0;1;;;;5279;0;25;5217;624;0;0;0;;;;;;;;;;;;;;;;;;;;;;0;19;;;0;4609;0;0;0;0;0;0;0;0;0;;;;0.25;0.37;;0;0;1;22;;;;;
CANCERO;2022;690805361;CH ST JOSEPH ST LUC;690805353;1;0;0;1422;0;941;2563;0;1;;;;919;0;127;765;158;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;690807367;POLYCLINIQUE DU BEAUJOLAIS;690003447;1;0;1;2701;0;2276;1848;0;1;;;;2112;0;1;2086;228;0;0;0;;;;;;;;;;;;;;;;;;;;;;;20;;;0;2104;0;0;0;1;0;0;0;0;;;3;;;;1;0;0;3;2;;;1;1;
CANCERO;2022;700000029;GH HAUTE SAONE SITE VESOUL;700004591;1;0;1;5948;0;5518;3798;0;1;;;;5513;0;8;5430;596;0;0;0;;;;;;;;;;;;;;;;;;;;;;;21;;;0;5986;0;0;0;0;0;0;0;0;;;6.67;3.56;;;3.23;0;0;;;;;;;
CANCERO;2022;710006859;POLYCLINIQUE DU VAL DE SAONE;710000118;1;0;1;4413;0;3789;3334;0;1;;;;3439;0;71;3335;376;0;0;0;;;;;;;;;;;;;;;;;;;;;;15;5;;;425;3539;0;0;0;2;0;0;3465;0;;;3;0;0.6;0.2;0.5;0;0;1;4;;;;;
CANCERO;2022;710010067;CH DU PAYS CHAROLAIS BRIONNAIS;710780644;1;0;0;1329;0;1151;1578;0;1;;;;1178;0;15;1094;143;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;710014317;INSTITUT DE CANCEROLOGIE DE BOURGOGNE;210013645;0;1;0;25592;;24299;0;;;;;;;;;;;;;;2;0;0;1293;24299;;0;;1154;0;;;;;;;5;3;15;3;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;710014820;CENTRE ONCOLOGIE RADIOTHÉRAPIE SORAM;710012915;0;1;0;23592;;22350;;;;;;;;;;;;;;;2;0;1;1242;22304;;46;64;1057;33;;;3.25;12;1;9.25;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;710015231;HAD NORD SAONE ET LOIRE;710015223;1;0;0;0;5;0;0;78;0;710978263;710978313;;0;5;0;0;0;5;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;710780917;HOPITAL PRIVE SAINTE MARIE;710000274;1;0;1;7449;0;6907;5614;0;1;;;;6529;0;14;6388;690;0;0;0;;;;;;;;;;;;;;;;;;;;;;;38;;;0;7166;0;0;0;0;0;0;0;0;;;7.6;1;0.4;0.4;1;0;0;2;;;;;;
CANCERO;2022;710978263;CH WILLIAM MOREY CHALON SUR SAONE;710780958;1;0;1;7922;0;6690;6831;0;1;;;;7281;0;545;6511;771;0;1;0;;;;;;;;;;;;;;;;;;;;;;21;20;;;1000;7636;0;0;0;1;0;0;5040;0;3.5;15.39;29.06;12.87;0.66;0;0;0;0;0;;;;;;
CANCERO;2022;710978289;CH LES CHANAUX MACON;710780263;1;0;1;5501;49;4958;5041;683;1;;;;5181;49;197;4819;537;20;0;0;;;;;;;;;;;;;;;;;;;;;;11;22;;;3470;9473;0;0;0;10;0;0;16274;0;2.57;;7.1;2.48;;;2.28;0;0;;;;;;;
CANCERO;2022;710978313;CENTRE HOSPITALIER JEAN BOUVERI;710976705;1;0;1;2690;0;2595;1955;0;1;;;;2684;0;14;2589;274;0;0;0;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;228;3668;0;0;0;1;0;0;2778;0;2.05;0.87;12.16;6.15;0.35;0;2.39;0;0;;;;;;;
CANCERO;2022;710978347;HOTEL DIEU DU CREUSOT;570010181;1;0;1;2483;0;2140;1740;0;0;210780789;;;1952;0;0;1936;211;0;0;0;;;;;;;;;;;;;;;;;;;;;;;9;;;0;1886;0;0;0;0;0;0;0;0;1.52;;;;;;;0;0;;;;;;;
CANCERO;2022;720000033;CENTRE HOSPITALIER DU MANS;720000025;1;0;1;14237;0;12603;12825;0;1;;;;12616;0;260;11519;1298;0;19;0;;;;;;;;;;;;;;;;;;;;;;30;30;;;948;13586;0;0;0;0;0;0;8566;0;3.73;4.67;31.71;15.14;;;4.98;0;0;1;;;;;;
CANCERO;2022;720000124;CENTRE HOSPITALIER CHATEAU DU LOIR;720000066;1;0;0;0;18;;0;126;0;;;;0;18;;;;7;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;720000199;CLINIQUE DU PRE;720000595;0;0;0;1140;0;329;4930;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;720000231;CLINIQUE DU TERTRE ROUGE;720000637;0;0;0;388;0;192;567;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;720000249;CLINIQUE VICTOR HUGO;720000645;1;0;1;19139;0;18470;6275;0;1;;;;19026;0;419;18442;1867;0;0;0;;;;;;;;;;;;;;;;;;;;;;35;27;;;1084;19579;0;0;0;0;0;0;11365;0;0;4.16;31.89;25.78;1.8;0.8;23.46;0;0;3;13;;;;;1
CANCERO;2022;720001437;CH PAUL CHAPRON;720006022;1;0;0;222;0;209;105;0;0;720000249;;;181;0;1;181;22;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2022;720014729;CENTRE JEAN BERNARD;720002294;0;1;0;45854;;43612;0;;;;;;;;;;;;;;4;0;;2242;43612;;;;2085;;0;;5.75;23.83;6.83;22.24;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
