BOR;AN;FI;RS;FI_EJ;SITES;SALCHIR;SAL24CHIR;SALOBS;SAL24OBS;SALINT;SAL24INT;SALHYB;SAL24HYB;SALEND;SALEND24;SALAUT;SALAUT24;SALTOT;SALTOT24;SALAMBU;SURV;SURV24;SURVAMBU;POST;POST24;POSTAMBU;BLOCS_A10;BLOCS_B10;BLOCS_C10;BLOCS_D10;BLOCS_E10;BLOCS_A11;BLOCS_B11;BLOCS_C11;BLOCS_D11;BLOCS_E11;BLOCS_A12;BLOCS_B12;BLOCS_C12;BLOCS_D12;BLOCS_E12;BLOCS_A13;BLOCS_B13;BLOCS_C13;BLOCS_D13;BLOCS_E13;BLOCS_A14;BLOCS_B14;BLOCS_C14;BLOCS_D14;BLOCS_E14;BLOCS_A15;BLOCS_B15;BLOCS_C15;BLOCS_D15;BLOCS_E15
BLOCS;2022;670000025;HOPITAL CIVIL / NOUVEL HOPITAL CIVIL;670780055;5;16;2;;;11;2;;;6;;1;;34;4;2;3;1;0;41;6;0;9244;3678;12922;927;3640;1;0;1;0;0;3433;516;3949;170;4;1070;211;1281;55;60;6277;3111;9388;185;2055;119;119;238;0;1643
BLOCS;2022;670000157;CENTRE HOSPITALIER DE HAGUENAU;670780337;4;8;;1;;3;;;;2;;;;14;;;1;;;14;;;5405;3840;9245;7384;2729;940;58;998;342;0;1929;30;1959;131;2;547;172;719;177;1;2145;3396;5541;2524;1222;25;463;488;0;214
BLOCS;2022;670000165;CH SAINTE-CATHERINE DE SAVERNE;670780345;1;4;3;;;;;;;;;;;4;3;;1;;;9;;;2112;1860;3972;3283;;567;90;657;262;;2;0;2;2;;1;0;1;0;;715;891;1606;811;;2;48;50;2;
BLOCS;2022;670000272;CH INTERCOMMUNAL DE LA LAUTER;670780543;1;2;1;1;1;0;0;0;0;1;1;0;0;4;3;;1;1;0;5;2;0;687;998;1685;1250;;191;9;200;62;;3;0;3;0;;1;76;77;0;;197;601;798;433;;0;7;7;0;
BLOCS;2022;670000397;CENTRE HOSPITALIER DE SELESTAT;670017755;1;4;1;1;1;1;;;;1;;1;;8;2;;1;;;11;;;1557;3155;4712;3105;;580;14;594;165;;0;0;0;0;;0;0;0;0;;672;1706;2378;1532;;1;77;78;54;
BLOCS;2022;670013325;CTRE AUTONOME D'ENDOSC DIGESTIVE AMBUL;670013317;1;0;;;;;;;;2;;;;2;;2;1;;1;5;;5;0;1;1;1;;0;0;0;0;;0;0;0;0;;0;0;0;0;;0;7934;7934;4359;;0;23;23;0;
BLOCS;2022;670013341;ENDOSAV;670013333;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;3;0;0;0;0;0;0;;0;0;0;0;;0;0;0;0;;0;0;0;0;;0;3231;3231;2040;;0;0;0;0;
BLOCS;2022;670014430;GERC-INSTITUT CARDIOVASC DE STRASBOURG;670001734;1;;;;;4;;;;;;;;4;;;1;;;8;;;0;0;0;0;;0;0;0;0;;2085;188;2273;2016;;1466;714;2180;2537;;0;0;0;0;;0;0;0;0;
BLOCS;2022;670018068;CLINIQUE RHENA GCS ES;670017847;2;17;0;1;1;0;0;0;0;1;0;0;0;19;1;7;4;0;2;46;0;29;14972;32086;47058;43318;;547;24;571;258;;22;24;46;0;;517;261;778;0;;4028;20016;24044;12911;;81;458;539;101;
BLOCS;2022;670020098;GCS ICANS SITE HTP2/ICANS - ET EXPL;670016914;1;3;;;;;;;;;;;;3;;1;0;;0;0;;0;1679;2748;4427;2436;;0;0;0;0;;0;0;0;0;;0;0;0;0;;0;23;23;0;;0;0;0;0;
BLOCS;2022;670780113;CMCO;670780055;1;5;1;1;1;;;;;;;;;6;2;;1;1;;4;4;;504;1523;2027;647;256;2217;353;2570;762;248;0;0;0;0;0;0;3;3;1;0;51;337;388;259;654;2;9;11;0;2
BLOCS;2022;670780170;CLINIQUE DE L'ORANGERIE;670000116;1;8;0;0;0;0;0;1;0;2;0;0;0;11;0;0;2;0;0;25;0;0;4514;9194;13708;12865;;0;0;0;0;;0;0;0;0;;6;0;6;2;;299;7711;8010;3832;;3;36;39;8;
BLOCS;2022;670780188;CLINIQUE SAINTE-BARBE;670014604;2;6;;;;1;;;;1;;;;8;;;2;;;12;;;1833;7514;9347;10573;1227;;;;;;;;;;;315;588;903;520;;762;2404;3166;3327;241;9;512;521;500;
BLOCS;2022;670780212;CLINIQUE SAINTE-ANNE;670014604;2;6;;2;;;;;;;;1;;9;;;1;;;18;;;2240;4483;6723;5567;;1180;36;1216;460;;3;1;4;3;;37;420;457;372;;1320;5850;7170;4167;;1;135;136;38;
BLOCS;2022;670780378;CLINIQUE SAINT-FRANÇOIS;670000785;1;8;1;0;0;0;0;0;0;1;1;3;0;12;2;;1;1;1;12;2;8;2400;11177;13577;12072;;4;18;22;20;;0;0;0;0;;0;285;285;0;;1178;7416;8594;4976;;0;8;8;1;
BLOCS;2022;670780386;CLINIQUE SAINTE-ODILE;670000199;1;3;;;;2;;;;1;;;;6;;5;1;;1;14;;14;1457;5478;6935;6498;454;0;0;0;0;;4;0;4;0;;257;1;258;252;;703;1605;2308;1671;;0;3;3;3;
BLOCS;2022;670783273;HOPITAL DE HAUTEPIERRE;670780055;5;33;6;2;2;3;1;;;1;;;;39;9;2;6;1;;63;12;;16739;10058;26797;4620;8676;2118;89;2207;350;109;55;1;56;36;12;326;0;326;7;22;2134;1224;3358;298;4586;56;137;193;0;114
BLOCS;2022;670798636;CLINIQUE SAINT-LUC;670014604;1;2;;;;;;;;;;;;2;;;1;;;4;;;55;809;864;720;;0;0;0;0;;0;0;0;0;;0;206;206;0;;136;1608;1744;895;;0;0;0;0;
BLOCS;2022;680000320;CLINIQUE DIACONAT FONDERIE;680000643;3;8;;1;;2;;;;;;;;11;;;2;;;16;;;3109;9820;12929;12143;;888;15;903;372;;2171;2;2173;1595;;3;0;3;2;;188;468;656;443;;2;10;12;0;
BLOCS;2022;680000494;CLINIQUE DIACONAT ROOSEVELT;680000643;3;12;;;;1;;;;3;;;;16;;;3;;;33;;;7650;9336;16986;15534;;1;0;1;1;;0;0;0;0;;698;1197;1895;575;;3187;8837;12024;8254;;31;242;273;232;
BLOCS;2022;680000544;CENTRE HOSPITALIER D'ALTKIRCH;680020336;1;2;;;;;;;;;;;;2;;;1;;;6;;;29;2077;2106;1897;;0;6;6;6;;0;0;0;0;;0;1;1;1;;70;740;810;586;;1;16;17;0;
BLOCS;2022;680000601;HOPITAL DE THANN;680020336;;;;;;;;;;;;;;;;;;;;;;;13;0;13;0;;0;0;0;0;;0;0;0;0;;0;0;0;0;;186;0;186;3;;0;0;0;0;
BLOCS;2022;680000684;HOPITAL LOUIS PASTEUR;680000973;2;23;3;1;1;5;;1;1;11;1;;;41;6;;4;1;;45;7;;12809;9501;22310;15306;8;1426;177;1603;700;0;478;8;486;20;66;519;307;826;475;0;4040;3165;7205;4295;2801;75;243;318;45;4
BLOCS;2022;680000700;CENTRE HOSPITALIER DE GUEBWILLER;680001005;1;0;;;;;;;;;;;;0;;2;;;1;;;5;18;1451;1469;617;;0;0;0;0;;0;0;0;0;;0;0;0;0;;29;167;196;148;;0;0;0;0;
BLOCS;2022;680001195;HOPITAL ALBERT SCHWEITZER;680000643;3;9;;1;1;2;;;;2;;;;14;1;;1;;;13;;;2774;7268;10042;9262;;392;24;416;128;;1767;13;1780;248;;292;544;836;128;;337;5643;5980;3878;1863;1;27;28;9;
BLOCS;2022;680004546;HOPITAL EMILE MULLER;680020336;2;16;2;1;1;3;;;;1;;;;21;3;;3;;;26;;;8540;5950;14490;11058;;2480;110;2590;1023;;1848;82;1930;214;;429;57;486;266;;3592;3156;6748;3897;;26;139;165;94;
BLOCS;2022;680020088;GCS 3F - CLINIQUE DES TROIS FRONTIERES;680020062;1;4;;;;;;;;1;;1;;6;;;1;;;8;;;412;2126;2538;2277;;0;0;0;0;;121;0;121;0;;0;0;0;0;;419;2022;2441;1974;;0;6;6;0;
BLOCS;2022;690000013;CH MONTGELAS;690780036;1;2;2;2;2;;;;;1;1;;;5;5;;1;1;;4;4;;12;22;34;18;171;479;65;544;214;;0;0;0;0;;0;0;0;0;;189;1260;1449;786;699;1;0;1;0;
BLOCS;2022;690000021;CH DE SAINTE FOY LES LYON;690780044;1;1;1;1;1;;;;;;;;;2;2;;1;1;;4;4;;78;179;257;209;;765;81;846;269;;0;0;0;0;;0;0;0;0;;9;89;98;86;;1;8;9;0;
BLOCS;2022;690000427;CTRE MEDICO-CHIR READAPT. LES MASSUES;750721334;1;4;;;;;;;;;;;;4;;;1;;;6;;;835;231;1066;1006;;0;0;0;0;;0;0;0;0;;0;0;0;0;;0;0;0;0;;0;0;0;0;
BLOCS;2022;690000575;CH NORD OUEST - VILLEFRANCHE;690782222;4;9;1;1;1;2;;;;3;;1;;16;2;;1;;;12;;;6113;5685;11798;9542;;1507;239;1746;735;;978;39;1017;76;;213;129;342;216;;3064;4139;7203;4367;;5;50;55;6;
BLOCS;2022;690000625;CH DE TARARE;690782271;1;1;;;;;;;;;;;;1;;2;1;;1;2;;4;172;89;261;25;;0;0;0;0;;0;0;0;0;;9;84;93;8;;212;525;737;415;;3;0;3;0;
BLOCS;2022;690000880;CENTRE LEON BERARD;690783220;3;10;;;;2;;;;2;;4;;18;;;2;;;13;;;5581;4665;10246;6660;3538;0;0;0;0;;1;9;10;1;;169;24;193;28;;1114;2353;3467;2136;754;189;88;277;1;381
BLOCS;2022;690007539;HOPITAL FEMME MERE ENFANT - HCL;690781810;2;16;3;2;1;1;1;0;;2;;0;;21;5;1;3;2;0;20;5;0;6233;4662;10895;9117;7490;3473;658;4131;1872;434;15;0;15;12;;43;9;52;20;1;1895;1277;3172;1220;3739;36;150;186;16;272
BLOCS;2022;690022959;HOPITAL PRIVE NATECIA;690000732;1;6;1;2;2;;;;;;;;;8;3;;2;1;;17;2;;3288;5930;9218;8574;;969;220;1189;1063;;0;0;0;0;;0;7;7;0;;313;2192;2505;1645;;11;171;182;26;
BLOCS;2022;690023239;CLINIQUE DU PARC LYON;690000146;3;14;0;0;0;0;0;0;0;2;0;0;0;16;0;2;2;0;1;23;0;8;6604;13411;20015;18984;;0;0;0;0;;0;0;0;0;;14;147;161;26;;117;4624;4741;2505;;3;90;93;0;
BLOCS;2022;690023411;HOPITAL PRIVE JEAN MERMOZ;690000252;2;19;2;0;0;1;0;1;0;4;1;3;0;28;3;;3;2;;42;34;;10256;12555;22811;20561;0;1;2;3;3;0;1;0;1;1;0;362;390;752;502;0;4508;13804;18312;12839;0;13;188;201;107;0
BLOCS;2022;690029186;ENDO LYON SUD OUEST;690027099;1;0;;0;;0;;0;;2;0;0;;2;0;0;1;;1;4;;4;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3136;3136;2169;4143;0;0;0;0;0
BLOCS;2022;690041124;MEDIPOLE HOPITAL PRIVE;690000724;3;19;1;;;5;;;;3;;1;;28;1;;3;1;;38;20;;7271;31650;38921;35126;;13;51;64;63;;2903;436;3339;2949;;712;1106;1818;1204;;1746;12801;14547;9089;;11;62;73;15;
BLOCS;2022;690041132;MEDIPOLE HOPITAL MUTUALISTE;690006598;1;0;0;2;2;;;;;;;;;2;2;;1;1;;2;2;;385;229;614;112;;1330;62;1392;547;;13;;13;8;;17;;17;5;;1110;185;1295;457;;;;;;
BLOCS;2022;690042080;HOPITAL PRIVE NATECIA - GYNECOLOGIE;690000732;;0;0;1;1;0;0;0;0;0;0;0;0;1;1;;0;0;;0;0;;4;0;4;4;;62;0;62;62;;0;0;0;0;;0;0;0;0;;0;0;0;0;;0;0;0;0;
BLOCS;2022;690043476;CLINIQUE DU PARC - CAK;690000146;1;0;;;;;;;;;;;;0;;2;;;1;;;5;0;2223;2223;2119;;0;0;0;0;;0;0;0;0;;0;0;0;0;;0;0;0;0;;0;0;0;0;
BLOCS;2022;690780093;HIA DESGENETTES;750821092;1;2;;;;;;;;;;;;2;;;1;;;10;;;0;1937;1937;1844;;0;0;0;0;;0;0;0;0;;0;0;0;0;;0;8;8;5;;0;1;1;0;
BLOCS;2022;690780226;CLINIQUE DE LA PART-DIEU;690039870;1;;;;;;;;;;;;;;;2;;;1;;;3;0;3605;3605;3379;;0;0;0;0;;0;0;0;0;;0;0;0;0;;0;0;0;0;;0;0;0;0;
BLOCS;2022;690780259;CLINIQUE SAINT CHARLES LYON;690030457;1;6;;;;;;;;;;;;6;;;2;;;11;;;1842;9707;11549;11006;;0;0;0;0;;0;0;0;0;;0;89;89;0;;4;72;76;8;;0;3;3;0;
BLOCS;2022;690780358;CLINIQUE DU VAL D'OUEST VENDOME;690000195;1;13;0;1;1;1;0;0;0;2;0;0;0;17;1;0;2;0;0;26;0;0;4662;11967;16629;14463;;1307;126;1433;533;;0;0;0;0;;14;282;296;21;;1287;8179;9466;5495;;28;89;117;49;
BLOCS;2022;690780366;CLINIQUE MEDICO-CHIRURGICALE CHARCOT;690000203;1;10;0;;;;;;;2;0;;;12;0;;1;;;14;;;5919;10263;16182;12802;;0;0;0;0;;0;0;0;0;;127;293;420;119;;1247;3456;4703;3667;;14;254;268;9;
BLOCS;2022;690780390;POLYCLINIQUE LYON NORD;690000229;1;7;1;1;1;1;1;1;;3;1;1;;14;4;0;2;;0;17;;0;2482;5029;7511;6293;;2;12;14;14;;1383;123;1506;1210;;148;385;533;149;;871;3143;4014;2392;;2;20;22;12;
BLOCS;2022;690780416;GPE HOSP MUTUALISTE LES PORTES DU SUD;690031190;3;6;1;1;1;;;;;4;;;;11;2;;1;;;15;;;2082;2907;4989;4329;;616;45;661;277;;0;0;0;0;;221;174;395;242;;1481;4453;5934;3783;;13;95;108;2;
BLOCS;2022;690780648;CLINIQUE DE LA SAUVEGARDE;690036900;2;12;1;0;;3;2;1;;2;0;;0;18;3;4;1;;1;18;;6;6242;14774;21016;18968;;0;0;0;0;;2288;153;2441;2064;;434;197;631;458;;1522;8969;10491;5578;;8;202;210;51;
BLOCS;2022;690780655;HOPITAL PRIVE DE L'EST LYONNAIS (HPEL);690000377;1;5;;0;;0;;0;;3;;0;;8;;;1;;;12;;;1806;3503;5309;4836;;0;2;2;2;;0;0;0;0;;1;105;106;1;;805;4951;5756;3388;;1;67;68;63;
BLOCS;2022;690780663;CLINIQUE TRENEL;690000385;1;10;;;;1;;;;1;;1;;13;;;1;;;16;;;3955;9128;13083;10946;;0;3;3;3;;0;0;0;0;;193;235;428;255;;1232;3713;4945;4040;;5;22;27;3;
BLOCS;2022;690783154;HOPITAL EDOUARD HERRIOT - HCL;690781810;4;22;4;0;;3;;1;;5;;1;;32;4;0;6;;;56;;;21681;10079;31760;23169;10479;9;709;718;3;5;17;2;19;1;1;751;276;1027;415;70;6815;2058;8873;5434;5645;225;160;385;171;2962
BLOCS;2022;690784137;HOPITAL LYON SUD - HCL;690781810;6;17;2;2;2;2;;;;5;;6;;32;4;3;6;1;1;49;5;8;13793;6699;20492;15366;6493;1620;314;1934;873;128;26;4;30;0;0;311;37;348;83;55;4355;5190;9545;4390;15595;66;139;205;5;473
BLOCS;2022;690784152;HOPITAL CROIX-ROUSSE - HCL;690781810;3;19;0;2;2;3;;0;0;4;;0;;28;2;;3;1;;33;3;;8680;7250;15930;11862;3085;3256;1004;4260;1825;312;2141;79;2220;343;1;519;38;557;57;4;4738;4090;8828;4392;7150;276;146;422;70;641
BLOCS;2022;690784178;HOPITAL PIERRE WERTHEIMER - HCL;690781810;1;8;;;;2;;;;;;1;;11;;;1;;;14;;;1587;85;1672;1197;8;0;0;0;0;;8;0;8;2;;16;0;16;3;;180;7;187;18;165;1;0;1;0;4
BLOCS;2022;690784186;HOPITAL LOUIS PRADEL - HCL;690781810;1;6;;;;4;;2;;;;3;;15;;;1;;;8;;;4528;483;5011;4065;151;0;0;0;0;;3946;219;4165;1436;15;1114;49;1163;639;12;1460;155;1615;156;293;3;1;4;0;1
BLOCS;2022;690793468;INFIRMERIE PROTESTANTE;690002068;3;12;;0;;2;;;;8;;0;;22;;;2;;;22;;;6402;9252;15654;13606;;1;3;4;4;;2215;274;2489;2087;;570;771;1341;563;;1777;9786;11563;7759;;13;202;215;165;
BLOCS;2022;690805361;CH ST JOSEPH ST LUC;690805353;1;9;2;1;;3;;0;;2;;2;;17;2;2;1;1;0;15;15;0;3740;3509;7249;5846;;1465;61;1526;515;;1503;286;1789;296;84;214;155;369;195;;1948;2520;4468;2965;2550;4;84;88;6;
BLOCS;2022;690807367;POLYCLINIQUE DU BEAUJOLAIS;690003447;1;7;1;1;1;;;;;1;1;;;9;3;;1;1;;12;4;;3209;7489;10698;9801;;411;44;455;200;;1;0;1;1;;228;276;504;241;;1344;6076;7420;5080;;6;55;61;10;
BLOCS;2022;700000029;GH HAUTE SAONE SITE VESOUL;700004591;1;9;1;1;0;;;;;1;;;;11;1;;1;;;18;;;2586;2580;5166;4008;;712;87;799;234;;97;0;97;5;;2;0;2;0;;1755;1633;3388;1821;;2;30;32;0;
BLOCS;2022;700780174;CLINIQUE ST MARTIN;700000052;1;6;1;;;;;;;2;1;;;8;2;;1;1;;8;2;;895;2872;3767;3120;;0;0;0;0;;0;0;0;0;;1;211;212;0;;172;2069;2241;1546;;0;5;5;1;
BLOCS;2022;710006859;POLYCLINIQUE DU VAL DE SAONE;710000118;1;10;;;;;;;;2;;;;12;;;1;;;17;;;3991;8741;12732;10754;;0;1;1;1;;2;0;2;0;;79;108;187;69;;1168;4098;5266;4181;;11;134;145;66;
BLOCS;2022;710010067;CH DU PAYS CHAROLAIS BRIONNAIS;710780644;1;3;1;1;1;;;;;1;;;;5;2;;1;1;;7;1;;2261;1818;4079;3434;;309;45;354;152;;2;1;3;0;;39;173;212;35;;1460;3153;4613;2423;;2;79;81;20;
BLOCS;2022;710010786;CH AUTUN SITE PARPAS;710781451;1;1;;1;;;;;;;;;;2;;;1;;;2;;;49;45;94;39;;137;16;153;62;;0;0;0;0;;0;0;0;0;;191;291;482;255;;0;0;0;0;
BLOCS;2022;710780917;HOPITAL PRIVE SAINTE MARIE;710000274;1;9;;;;;;;;2;;3;;14;;;1;;;24;;;2811;10366;13177;11561;;1;0;1;1;;17;0;17;0;;2;0;2;0;;1589;5101;6690;4588;;2;38;40;16;
BLOCS;2022;710781410;CLINIQUE DU PARC;710000373;1;5;1;0;;;;;;1;;;;6;1;;1;;;7;;;1413;1846;3259;3112;;0;0;0;0;;1;10;11;0;;8;77;85;0;;78;851;929;750;;0;1;1;0;
BLOCS;2022;710781824;CTRE ORTHOPEDIQUE MEDICO CHIRURGICAL;710000464;1;7;;;;;;;;;;;;7;;;1;;;16;;;3978;2713;6691;6561;;0;0;0;0;;0;0;0;0;;0;0;0;0;;0;0;0;0;;0;0;0;0;
BLOCS;2022;710978263;CH WILLIAM MOREY CHALON SUR SAONE;710780958;1;4;0;1;1;4;1;0;0;0;0;0;0;9;2;0;1;1;0;18;5;0;5875;3438;9313;7247;;1360;224;1584;708;;356;2;358;38;;331;355;686;365;;2604;1999;4603;2393;;12;50;62;26;
BLOCS;2022;710978289;CH LES CHANAUX MACON;710780263;3;6;1;2;2;2;1;;;6;;;;16;4;;2;;;13;;;4383;2988;7371;6255;4912;999;171;1170;393;13;1336;98;1434;40;1;493;144;637;54;;1990;2003;3993;1914;2183;10;32;42;1;305
BLOCS;2022;710978313;CENTRE HOSPITALIER JEAN BOUVERI;710976705;1;1;0;0;0;1;0;1;0;0;0;2;0;5;0;;0;0;1;0;0;3;133;95;228;16;;0;0;0;0;;20;1;21;0;;1;0;1;0;;336;760;1096;564;;0;0;0;0;
BLOCS;2022;710978347;HOTEL DIEU DU CREUSOT;570010181;1;3;3;1;1;1;1;;;1;1;1;1;7;7;;1;1;;9;9;;1546;2668;4214;2839;1502;400;47;447;187;1;1;0;1;1;1;2;0;2;0;;912;2814;3726;2518;1964;2;22;24;0;51
BLOCS;2022;720000033;CENTRE HOSPITALIER DU MANS;720000025;6;17;3;1;1;3;;;;3;;1;;25;4;5;3;2;1;31;8;9;11841;9309;21150;15660;15043;2193;680;2873;1337;142;1188;25;1213;19;1;526;287;813;386;10;4190;2949;7139;4437;8268;41;60;101;6;2033
BLOCS;2022;720000199;CLINIQUE DU PRE;720000595;1;9;;;;;;;;2;;;;11;;5;1;;1;22;;2;10153;18677;28830;22686;;0;0;0;0;;2;0;2;0;;477;577;1054;566;;1722;3358;5080;4007;;21;94;115;22;
BLOCS;2022;720000231;CLINIQUE DU TERTRE ROUGE;720000637;2;2;;1;;;;;;1;;1;;5;;;1;;;6;;;715;1156;1871;1590;;964;96;1060;492;;0;0;0;0;;5;0;5;1;;36;321;357;344;;0;42;42;0;
BLOCS;2022;720000389;CENTRE MEDICAL GEORGES COULON;720012749;1;0;;;;;;;;1;;;;1;;;;;;;;;2;0;2;2;;0;0;0;0;;0;0;0;0;;0;0;0;0;;7;85;92;0;;0;0;0;0;
BLOCS;2022;720001437;CH PAUL CHAPRON;720006022;1;2;0;0;0;0;0;;;1;0;;;3;0;;1;;;5;;;158;428;586;483;402;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69;18;87;18;264;0;0;0;0;35
BLOCS;2022;720016179;POLE SANTE SARTHE ET LOIR;720016724;2;4;;1;;0;;0;;3;;0;;8;;;1;;;9;;;774;1108;1882;1501;6;239;52;291;163;;1;0;1;0;;3;12;15;0;;305;565;870;587;;1;1;2;0;
BLOCS;2022;720017748;CENTRE MEDICO CHIRURGICAL DU MANS;720000561;1;14;;;;1;;3;;;;;;18;;2;2;;1;23;;6;7253;12102;19355;16347;;0;0;0;0;;1250;4;1254;962;;109;0;109;89;;2786;8240;11026;8522;;15;39;54;7;
BLOCS;2022;730000031;CHMS CHAMBERY NH;730000015;2;10;2;1;1;1;1;;;;;;;12;4;6;1;1;1;20;5;13;10343;6166;16509;13565;;2273;438;2711;952;;1390;5;1395;222;;277;10;287;277;;5617;1909;7526;4068;;89;179;268;159;
BLOCS;2022;730000080;CH DE SAINT JEAN DE MAURIENNE;730780103;1;3;;;;;;;;;;;;3;;;1;;;5;;;1179;683;1862;1517;;164;21;185;69;;0;0;0;0;;0;0;0;0;;209;473;682;403;;2;5;7;0;
BLOCS;2022;730000098;CHMS AIX GRAND PORT;730000015;1;0;;0;;0;;0;;0;;;;0;;4;0;;1;0;;9;130;607;737;505;;0;21;21;11;;0;0;0;0;;0;63;63;0;;322;1886;2208;1470;;0;13;13;1;
BLOCS;2022;730000247;CH DE BOURG ST MAURICE;730780525;1;3;;1;;;;;;;;;;4;;;1;;;6;;;2446;912;3358;2565;210;149;12;161;78;0;0;0;0;0;0;0;0;0;0;0;26;153;179;120;0;1;1;2;0;0
BLOCS;2022;730000262;CH D'ALBERTVILLE;730002839;1;5;;1;;0;;0;;2;;0;;8;;;1;;;10;;;3358;2209;5567;4651;3207;613;58;671;276;15;1;0;1;0;;4;0;4;3;;563;1819;2382;1787;703;4;6;10;1;876
BLOCS;2022;730004298;HOPITAL PRIVE MEDIPOLE DE SAVOIE;730010048;1;12;0;0;;1;0;0;0;2;0;0;0;15;0;;1;0;;21;;;7512;18298;25810;22579;;0;0;0;0;;39;1;40;1;;521;771;1292;530;;2326;7936;10262;8537;;8;35;43;8;
BLOCS;2022;730012499;GCS CLINIQUE HERBERT;730012481;1;4;1;;;;;;;;;;;4;1;;1;;;8;;;2409;3735;6144;5903;;0;0;0;0;;0;0;0;0;;1;118;119;1;;1;0;1;0;;0;7;7;0;
BLOCS;2022;730783644;CHMS AIX REINE HORTENSE;730000015;;;;;;;;;;;;;;;;;;;;;;;19;0;19;1;;0;0;0;0;;0;0;0;0;;0;0;0;0;;13;0;13;1;;0;0;0;0;
BLOCS;2022;740000237;CH ANNECY-GENEVOIS SITE ANNECY;740781133;8;11;1;2;1;3;1;1;1;5;0;;;22;4;6;2;1;1;14;14;12;9986;5550;15536;12582;9447;1616;351;1967;973;;1829;180;2009;366;;474;89;563;320;2;2680;2684;5364;3511;4224;29;136;165;6;1806
BLOCS;2022;740000294;HOPITAL GABRIEL DEPLANTE;740781208;1;0;;;;;;;;1;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15;9;24;;;;;;;
BLOCS;2022;740000302;CH ANNECY-GENEVOIS SITE ST JULIEN EN G;740781133;3;3;1;1;1;0;0;0;0;4;0;0;0;8;2;0;1;;;9;;;1045;1288;2333;1844;;748;146;894;327;;52;0;52;10;;12;36;48;5;;536;1821;2357;1312;1347;13;15;28;1;363
BLOCS;2022;740000328;HOPITAUX DU LEMAN;740790381;1;5;1;1;1;1;;;;1;;;;8;2;1;1;1;;12;12;;3237;2351;5588;4429;;1020;186;1206;464;;67;0;67;4;;2;0;2;2;;1265;2819;4084;2769;;4;17;21;1;
BLOCS;2022;740014345;HOPITAL PRIVE PAYS DE SAVOIE;740000617;5;10;2;1;1;0;0;0;0;2;0;0;0;13;3;3;1;1;1;24;24;24;5468;18058;23526;21425;;754;59;813;295;;273;93;366;1;;193;298;491;177;;766;4136;4902;3541;;1;184;185;53;
BLOCS;2022;740780416;CLINIQUE D'ARGONAY;740000112;1;8;;0;;1;;0;;2;;0;;11;;;1;;;18;;;5502;5710;11212;10130;;0;0;0;0;;233;68;301;0;;192;220;412;196;;1074;2961;4035;3001;;9;120;129;114;
BLOCS;2022;740780424;CLINIQUE GENERALE D'ANNECY;740000120;1;12;12;1;1;0;0;1;1;2;2;;;16;16;;2;2;;24;24;;3454;15302;18756;16877;;872;43;915;343;;0;0;0;0;;309;593;902;358;;697;3082;3779;2845;;20;278;298;218;
BLOCS;2022;740781141;CH ALPES LEMAN;740790258;1;7;2;1;1;0;0;0;0;1;1;0;0;9;4;;2;1;;16;3;;4101;3630;7731;5584;1146;1331;252;1583;738;;128;0;128;2;;263;141;404;307;;1857;2206;4063;2405;1654;7;19;26;2;3
BLOCS;2022;740781224;HOPITAUX DU MONT BLANC SITE SALLANCHES;740001839;2;4;1;1;1;;;;;2;;1;;8;2;;1;;;9;;;2943;2807;5750;4376;737;704;94;798;332;15;5;0;5;1;;3;142;145;2;;1110;3750;4860;3084;1216;3;29;32;0;70
BLOCS;2022;750000481;CHNO DES QUINZE VINGTS PARIS;750110025;2;9;1;;;;;;;;;3;;12;1;;1;1;;12;12;;2998;20252;23250;20554;1910;0;0;0;0;;0;0;0;0;;0;0;0;0;;1;11;12;0;3;13;25;38;0;1962
BLOCS;2022;750000499;CH SAINTE ANNE;750062036;1;3;3;;;2;2;;;;;;;5;5;;2;0;;12;0;;401;132;533;351;;0;0;0;0;;0;0;0;0;;9;4;13;0;;31;0;31;0;;0;2;2;0;
BLOCS;2022;750000523;GH PARIS SITE SAINT JOSEPH;750150120;4;22;1;2;1;4;3;1;;4;;;;33;5;2;4;1;1;53;5;6;12282;12040;24322;17353;3770;631;149;780;750;38;1502;450;1952;1569;0;1277;2141;3418;1389;0;5376;6949;12325;8158;4047;97;471;568;359;159
BLOCS;2022;750000549;HOPITAL FONDATION A DE ROTHSCHILD;750150229;2;10;0;0;0;2;0;0;0;0;0;0;0;12;0;7;1;0;1;21;0;7;3562;19348;22910;10928;0;0;0;0;0;0;3;0;3;1;0;17;137;154;6;0;142;387;529;201;0;66;1264;1330;1;0
BLOCS;2022;750100042;HU SAINT LOUIS SITE LARIBOISIERE APHP;750712184;3;13;2;3;2;7;;;;5;;;;28;4;;5;;;27;;;6978;3637;10615;9008;;1808;459;2267;1241;;751;294;1045;11;;247;3;250;131;;2344;1155;3499;1451;;49;69;118;7;
BLOCS;2022;750100075;HU SAINT LOUIS SITE SAINT LOUIS APHP;750712184;2;14;1;;;4;;;;3;;;;21;1;1;1;;2;29;;6;12120;3578;15698;9962;;0;165;165;165;;2;0;2;2;;55;31;86;54;;3521;2423;5944;3537;;84;63;147;93;
