BOR;AN;FI;RS;FI_EJ;LIT_MED;JLI_MED;SEJHC_MED;SEJ0_MED;JOU_MED;LIT_CHI;JLI_CHI;SEJHC_CHI;SEJ0_CHI;JOU_CHI;LIT_OBS;JLI_OBS;SEJHC_OBS;SEJ0_OBS;JOU_OBS;LIT_MCO;JLI_MCO;SEJHC_MCO;SEJ0_MCO;JOU_MCO;PLA_MED;SEJHP_MED;PLAN_MED;SEJN_MED;SEA_MED;PLA_CHI;SEJHP_CHI;PLA_OBS;SEJHP_OBS;PLAN_OBS;SEJN_OBS;PLA_MCO;SEJHP_MCO;PLAN_MCO;SEJN_MCO;SEA_MCO;PCAR;PDER;PEND;PGAS;PNEU;PPED;PPNE;PRHU;POPH;DEND;DNEU;DPED;DOPH;ACTCLI_PM;ACTCLI_SAG;ACTTEC_PM;ACTTEC_DEN;ACTTEC_SAG;ACTTEC_PNM
MCO;2022;570026252;HOPITAL ROBERT SCHUMAN DE VANTOUX -HPM;570023630;163;63510;6369;46;45168;166;62050;8194;66;36154;;;0;0;0;329;125560;14563;112;81322;54;5163;;;36752;40;6916;;0;;;94;12079;;;36752;1;0;0;1;0;0;1;1;0;;;;;73078;;29144;;;8567
MCO;2022;570026682;HOPITAL DE MERCY - CHR METZ THIONVILLE;570005165;434;156507;26321;2662;135609;117;45797;7298;350;34297;66;25878;5177;234;19389;617;228182;38796;3246;189295;36;5497;;;57155;34;8259;7;1971;;;77;15727;;;57155;1;1;1;1;1;1;1;1;1;45;145;100;41;195700;8008;175843;5983;9828;16127
MCO;2022;580004836;CENTRE COLBERT MEDECINE ET SSR;580780039;23;8395;632;4;7942;;;0;0;0;;;0;0;0;23;8395;632;4;7942;5;242;;;0;;0;;0;;;5;242;;;0;0;0;0;0;0;0;0;0;0;;;;;356;;252;;;
MCO;2022;580780138;POLYCLINIQUE DU VAL DE LOIRE;580000024;28;10220;568;30;5584;52;18960;1846;13;6678;;;0;0;0;80;29180;2414;43;12262;5;450;;;7125;35;10972;;0;;;40;11422;;;7125;;;;;;;;;;;;;;;;;;;
MCO;2022;580972610;HOPITAL LOCAL LES CYGNES LORMES;580780054;15;5475;168;0;3166;;;0;0;0;;;0;0;0;15;5475;168;0;3166;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;0;0;;;;
MCO;2022;580972644;CH HENRI DUNANT LA CHARITE-SUR-LOIRE;580781136;;271;19;0;280;;;0;0;0;;;0;0;0;;271;19;0;280;;0;0;0;0;;0;;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2022;580972651;CH CHATEAU-CHINON;580780047;16;5840;82;3;1198;0;0;0;0;0;0;0;0;0;0;16;5840;82;3;1198;0;0;;;0;0;0;0;0;;;0;0;;;0;1;0;1;0;0;0;0;0;1;;;;;;;;;;
MCO;2022;580972669;CH CLAMECY;580780070;42;14155;1612;430;11039;;;0;0;0;;;0;0;0;42;14155;1612;430;11039;4;26;;;23;;0;;0;;;4;26;;;23;0;0;0;1;0;0;1;0;0;;;;;3015;1546;10883;;1513;0
MCO;2022;580972677;CH COSNE COURS SUR LOIRE;580780088;25;9125;1827;400;11472;;;0;0;0;;;0;0;0;25;9125;1827;400;11472;3;88;;;222;;0;;0;;;3;88;;;222;1;0;1;0;0;1;0;0;0;60;;15;;920;45;326;0;0;70
MCO;2022;580972685;CH DECIZE;580780096;75;27002;2858;354;22379;0;0;0;0;0;0;0;59;59;0;75;27002;2917;413;22379;8;73;;;289;8;2352;0;0;;;16;2425;;;289;1;1;1;1;0;0;0;0;1;90;;;210;5766;3318;13372;;942;724
MCO;2022;580972693;HOPITAL PIERRE BEREGOVOY;580780039;224;81621;12480;975;75280;63;25486;3472;39;22524;26;9395;1640;76;6487;313;116502;17592;1090;104291;25;573;;;20171;12;1972;1;124;;;38;2669;;;20171;1;1;0;1;1;1;1;1;1;;;;;47341;1650;54551;153;2845;4472
MCO;2022;590000014;CH SOMAIN;590780052;42;7608;551;6;6528;;;0;0;0;;;0;0;0;42;7608;551;6;6528;;0;0;0;0;;0;;0;;;;0;0;0;0;0;1;0;0;0;0;1;1;0;;;;;10840;194;7334;0;97;1552
MCO;2022;590000121;CH SECLIN;590780227;171;58440;8226;501;47517;36;12222;2405;0;9285;39;14072;2564;8;9665;246;84734;13195;509;66467;14;2449;;;1712;18;3322;3;611;;;35;6382;;;1712;1;1;1;1;1;1;1;1;1;30;10;10;120;51293;3048;39588;138;7163;6675
MCO;2022;590000188;CLCC OSCAR LAMBRET LILLE;590780334;97;33288;4607;892;18722;44;14905;1978;128;8805;0;0;0;0;0;141;48193;6585;1020;27527;5;1279;0;0;69181;15;3137;0;0;;;20;4416;0;0;69181;1;1;0;1;1;1;1;1;0;;13;2;;57511;0;35437;72;0;13086
MCO;2022;590000337;CH DUNKERQUE;590781415;302;107707;22152;3755;91396;94;34271;6090;512;24439;29;10585;2002;45;7052;425;152563;30244;4312;122887;21;2659;;;20649;26;5261;2;89;;;49;8009;;;20649;1;1;1;1;1;1;1;1;1;150;230;10;1;99215;6068;70860;798;7511;27837
MCO;2022;590000428;CH CAMBRAI;590781605;208;74989;10621;1469;63648;64;23360;3179;123;17352;19;6935;774;71;2638;291;105284;14574;1663;83638;12;1384;;;9843;24;5281;2;305;;;38;6970;;;9843;1;1;1;1;0;1;;1;1;;;;;50703;1872;37816;0;2352;20730
MCO;2022;590000436;CH LE CATEAU;590781621;51;18615;4436;1853;14942;0;;0;0;0;15;5110;778;252;2112;66;23725;5214;2105;17054;10;1611;;;1;;0;;0;;;10;1611;;;1;1;1;1;0;0;1;1;0;0;;;;;19974;3004;3989;;2192;
MCO;2022;590000469;CH FOURMIES;590781662;80;29200;2832;440;17544;12;4380;890;420;2511;14;5110;677;27;2305;106;38690;4399;887;22360;;0;0;0;4110;0;0;;0;;;0;0;0;0;4110;1;0;1;0;1;1;1;0;0;;;;;27080;8190;16055;;83;
MCO;2022;590000477;CH LE QUESNOY;590781670;25;9125;1393;104;13016;;;0;0;0;;;0;0;0;25;9125;1393;104;13016;6;211;;;212;;0;;0;;;6;211;;;212;1;0;1;1;0;0;1;0;1;;;;;7726;;25019;0;183;2810
MCO;2022;590000527;CH AVESNES;590781795;72;24855;1105;6;16338;;;0;0;0;;;0;0;0;72;24855;1105;6;16338;10;581;;;0;;0;;0;;;10;581;;;0;1;0;0;0;0;0;0;1;0;;;;;5075;;4490;;;626
MCO;2022;590000535;CH DE MAUBEUGE MCO;590781803;201;70510;12658;2918;63639;30;9225;1440;67;7471;22;8030;2111;463;6476;253;87765;16209;3448;77586;12;2749;;;1905;6;1205;0;0;;;18;3954;;;1905;1;1;1;1;1;1;1;0;0;32;86;20;;41042;5784;32039;5845;4080;17368
MCO;2022;590000543;CH FELLERIES-LIESSIES;590781811;10;3650;131;2;2282;;;0;0;0;;;0;0;0;10;3650;131;2;2282;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;498;;992;716;;
MCO;2022;590000592;CH DENAIN;590782165;131;40085;6906;1621;39396;57;18375;2228;0;10936;22;8030;1166;3;4352;210;66490;10300;1624;54684;9;939;;;1791;23;3949;4;579;;;36;5467;;;1791;1;1;1;1;0;1;1;1;1;;;36;;42140;3557;29530;0;5375;8091
MCO;2022;590000600;CH SAINT- AMAND LES EAUX;590782207;48;17520;1301;8;12161;;;0;0;0;;;0;0;0;48;17520;1301;8;12161;2;336;;;126;;0;;0;;;2;336;;;126;1;0;1;1;0;0;0;0;1;;;;;1576;;2092;;;
MCO;2022;590000618;CH VALENCIENNES;590782215;531;189667;32107;5046;161402;178;62730;10462;1225;43001;77;28105;5509;154;21851;786;280502;48078;6425;226254;74;9034;;;43989;29;8441;7;1900;;;110;19375;;;43989;;;1;;1;1;;;0;137;102;63;0;177407;2267;198996;1217;9359;41126
MCO;2022;590000691;CH WATTRELOS;590782439;26;9490;1364;221;6418;;;0;0;0;;;0;0;0;26;9490;1364;221;6418;4;503;;;17;;0;;0;;;4;503;;;17;1;0;0;0;1;0;1;0;1;;40;;25;10504;628;15837;;201;13766
MCO;2022;590000758;CH ARMENTIERES;590782637;143;49066;8712;2052;39773;41;13204;2099;36;9626;23;8395;1538;83;5419;207;70665;12349;2171;54818;15;2118;1;134;1476;16;2876;2;269;;;33;5263;1;134;1476;1;0;1;1;0;1;1;1;1;76;;77;33;35710;5470;40357;0;7106;10605
MCO;2022;590000766;CH BAILLEUL;590782645;24;8760;494;6;5977;;;0;0;0;;;0;0;0;24;8760;494;6;5977;4;15;;;35;;0;;0;;;4;15;;;35;1;0;1;0;0;1;1;0;1;;;;;;;;;;
MCO;2022;590000774;CH HAZEBROUCK;590782652;53;19345;4890;2042;16966;16;5840;639;8;2855;22;8030;1253;37;4147;91;33215;6782;2087;23968;3;1210;3;175;1811;6;3089;0;0;;;9;4299;3;175;1811;1;0;1;1;0;0;1;1;1;60;;;;25826;4855;25495;0;6249;1245
MCO;2022;590001004;CH DOUAI DECHY;590783239;279;95588;15313;965;83478;69;25671;3778;187;20781;33;10220;2300;475;7552;381;131479;21391;1627;111811;19;3097;0;;17747;16;4509;2;230;;;37;7836;0;;17747;1;1;1;1;1;1;1;1;1;72;125;50;47;69261;7548;61682;172;2326;23088
MCO;2022;590001749;POLYCLINIQUE DE GRANDE SYNTHE;590788956;76;27740;3154;349;19922;;;0;0;0;;;0;0;0;76;27740;3154;349;19922;17;729;;;1134;;0;;0;;;17;729;;;1134;1;0;1;1;0;0;1;0;0;42;;;;6249;;28014;;;
MCO;2022;590006607;HOP JEANNE DE FLANDRE CHR LILLE;590780193;187;63332;7082;914;48628;28;10220;1299;86;4984;121;41734;7758;215;33448;336;115286;16139;1215;87060;20;2707;;;4977;18;2701;34;5133;;;72;10541;;;4977;;;;;;;;;;;;;;102432;13728;67848;;10653;30390
MCO;2022;590006896;POLYCLINIQUE DE LA THIÉRACHE;590000519;6;2190;100;0;163;30;10950;1538;91;4867;;;0;0;0;36;13140;1638;91;5030;2;182;;;88;30;4902;;0;;;32;5084;;;88;;;;;;;;;;;;;;;;;;;
MCO;2022;590008041;POLYCLINIQUE VAUBAN;590008033;95;32655;5323;294;25854;68;24820;3646;1;14818;;;0;0;0;163;57475;8969;295;40672;39;3495;0;;12148;39;11651;;0;;;78;15146;0;;12148;;;;;;;;;;;;;;;;;;;
MCO;2022;590047718;HOPITAL DE JOUR ALCOOLOGIE;590780052;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;10;1389;;;0;;0;;0;;;10;1389;;;0;0;0;0;0;0;0;0;0;0;;;;;172;;;;;
MCO;2022;590049565;MAISON MEDICALE JEAN XXIII;780020715;20;7300;216;2;5663;;;0;0;0;;;0;0;0;20;7300;216;2;5663;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2022;590052056;GCS GHICL CLINIQUE STE MARIE;590051801;31;11315;1041;6;5365;36;13140;1559;1;4525;25;9125;708;6;2842;92;33580;3308;13;12732;32;759;;;3212;18;8054;;0;;;50;8813;;;3212;1;0;0;1;0;1;1;0;1;;;;;21115;500;6516;;1278;
MCO;2022;590780060;INSTITUT OPHTALMIQUE;590000022;0;0;0;0;0;18;2196;366;1;366;0;0;0;0;0;18;2196;366;1;366;0;0;0;0;0;14;9808;0;0;0;0;14;9808;0;0;0;0;0;0;0;0;0;0;0;1;;;;;0;0;0;0;0;0
MCO;2022;590780094;CENTRE LEONARD DE VINCI;590000055;10;2940;802;6;1630;;;0;0;0;;;0;0;0;10;2940;802;6;1630;17;854;;;9831;;0;;0;;;17;854;;;9831;;;;;;;;;;;;;;;;;;;
MCO;2022;590780250;CLINIQUE LILLE SUD;590053955;;;0;0;0;70;25550;1272;26;3172;;;0;0;0;70;25550;1272;26;3172;;0;;;0;27;23285;;0;;;27;23285;;;0;;;;;;;;;;;;;;;;;;;
MCO;2022;590780268;HOPITAL PRIVÉ LE BOIS;590053955;84;30660;5826;182;31921;126;45990;7233;42;18448;65;23725;1561;13;6083;275;100375;14620;237;56452;14;0;;;33825;33;21367;;0;;;47;21367;;;33825;;;;;;;;;;;;;;;;;;;
MCO;2022;590780284;GCS GHICL HÔPITAL ST PHILIBERT;590051801;215;78475;11575;1602;53897;73;26645;3777;169;19826;;;0;0;0;288;105120;15352;1771;73723;21;6525;;;1622;7;1852;;0;;;28;8377;;;1622;1;1;1;1;1;0;1;1;1;;;;;57680;;50017;28;;7569
MCO;2022;590780342;CLINIQUE AMBROISE PARE;590053955;;;0;0;0;4;1460;53;0;59;;;0;0;0;4;1460;53;0;59;;175;;;0;14;8238;;0;;;14;8413;;;0;;;;;;;;;;;;;;;;;;;
MCO;2022;590780383;HOPITAL PRIVE LA LOUVIERE;590000204;92;33580;5488;126;15498;152;55480;4697;350;10368;;;0;0;0;244;89060;10185;476;25866;8;2835;;;32097;54;19253;;0;;;62;22088;;;32097;;;;;;;;;;;;;;;;;;;
MCO;2022;590781571;CLINIQUE DU CAMBRESIS;590000402;;;0;0;0;33;12045;1287;0;3832;;;0;0;0;33;12045;1287;0;3832;;0;;;19;15;2783;;0;;;15;2783;;;19;;;;;;;;;;;;;;;;;;;
MCO;2022;590781951;CLINIQUE DU SPORT ET D'ORTHOPEDIE;590053955;16;5840;0;0;0;96;35040;2925;1;9779;;;0;0;0;112;40880;2925;1;9779;;0;;;24;11;4452;;0;;;11;4452;;;24;;;;;;;;;;;;;;;;;;;
MCO;2022;590782256;NOUVELLE CLINIQUE DES DENTELLIERES;590000659;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;20;855;;;9733;;0;;0;;;20;855;;;9733;;;;;;;;;;;;;;;;;;;
MCO;2022;590782298;POLYCLINIQUE DU PARC;590000675;10;3650;562;0;4131;95;34675;3274;0;8665;26;9125;1178;0;4221;131;47450;5014;0;17017;4;1167;;;50;23;11459;4;113;;;31;12739;;;50;;;;;;;;;;;;;;;;;;;
MCO;2022;590782546;SAS CLINIQUE DES PEUPLIERS;590000733;22;8030;383;1;4112;;;0;0;0;;;0;0;0;22;8030;383;1;4112;3;984;3;1095;0;8;2208;;0;;;11;3192;3;1095;0;;;;;;;;;;;;;;;;;;;
MCO;2022;590782553;HOPITAL PRIVE DE VILLENEUVE D'ASCQ;590000741;51;18615;2768;290;10541;53;19345;3185;433;8348;43;15695;1813;29;6804;147;53655;7766;752;25693;2;155;;;3467;40;16398;;0;;;42;16553;;;3467;;;;;;;;;;;;;;;;;;;
MCO;2022;590784864;HOP CALMETTE CHR LILLE;590780193;38;13870;1335;28;11386;;;0;0;0;;;0;0;0;38;13870;1335;28;11386;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;4230;;77;;;9979
MCO;2022;590785374;CLINIQUE TEISSIER;620001834;64;20078;2383;24;13633;;;0;0;0;;;0;0;0;64;20078;2383;24;13633;20;1846;;;2920;;0;;0;;;20;1846;;;2920;0;0;0;0;0;0;1;0;0;;;;;5760;;7868;;;
MCO;2022;590787586;HOP CARDIOLOGIQUE CHR LILLE;590780193;307;97537;11769;991;73888;88;31000;2940;114;19533;;;0;0;0;395;128537;14709;1105;93421;67;9261;;;3504;;0;;0;;;67;9261;;;3504;;;;;;;;;;;;;;52670;;64717;;;6152
MCO;2022;590788964;SARL CLINIQUE DU PARC;590001756;14;5110;943;62;2989;20;7300;274;5;920;0;;0;0;0;34;12410;1217;67;3909;10;1;;;4440;27;6247;0;0;;;37;6248;;;4440;;;;;;;;;;;;;;;;;;;
MCO;2022;590790655;SAINT ROCH CHIRURGIE;440052041;;;0;0;0;24;8760;2063;7;3767;;;0;0;0;24;8760;2063;7;3767;;0;;;0;5;2455;;0;;;5;2455;;;0;;;;;;;;;;;;;;;;;;;
MCO;2022;590791091;CSPA LES BATELIERS CHRU LILLE;590780193;0;0;0;0;0;;;0;0;0;;;0;0;0;0;0;0;0;0;3;529;;;3;;0;;0;;;3;529;;;3;0;0;0;0;0;0;0;0;0;;;;;1745;;241;;;118
MCO;2022;590796975;HOP SALENGRO - HOPITAL B CHR LILLE;590780193;321;97937;33128;9228;95862;286;85195;12262;646;54976;0;0;0;0;0;607;183132;45390;9874;150838;32;3691;;;10204;54;12657;;0;;;86;16348;;;10204;0;0;0;0;1;0;0;1;0;;;;;157502;0;121642;7587;0;19057
MCO;2022;590797353;GCS GHICL HOPITAL SAINT VINCENT -;590051801;246;90520;15402;2590;73061;43;15695;2169;258;8321;35;12775;3557;821;10682;324;118990;21128;3669;92064;65;12242;;;10259;16;4058;1;165;;;82;16465;;;10259;1;1;1;1;1;1;1;1;1;;;;;76164;5851;55069;;6114;15143
MCO;2022;590801106;HOPITAL VICTOR PROVO;590782421;401;144597;20030;2859;110130;107;38223;5517;628;22016;66;24090;4609;348;17868;574;206910;30156;3835;150014;41;6006;;;24018;26;4835;11;1722;;;78;12563;;;24018;;;;;;;;;;;;;;113367;37348;71386;;;
MCO;2022;590804696;CENTRE HOPITALIER DE TOURCOING;590781902;263;92085;13018;1894;77299;66;21587;3864;704;15403;41;13781;3248;1061;7988;370;127453;20130;3659;100690;34;5098;;;3268;17;2284;1;33;;;52;7415;;;3268;;1;1;;1;1;;;1;90;300;30;150;60800;5616;53371;;6532;17302
MCO;2022;590806360;CLINIQUE DE LA MITTERIE;590003596;26;9490;643;0;2663;;;0;0;0;;;0;0;0;26;9490;643;0;2663;14;2854;;;0;;0;;0;;;14;2854;;;0;;;;;;;;;;;;;;;;;;;
MCO;2022;590811279;HOP CLAUDE HURIEZ CHR LILLE;590780193;416;138513;13402;958;101973;162;57339;7777;470;34970;0;0;0;0;0;578;195852;21179;1428;136943;127;15018;;;36397;71;13868;;0;;;198;28886;;;36397;;;1;;;;;;1;98;;;41;214319;1;95466;1925;;76228
MCO;2022;590812186;HOP LA FRATERNITE CH ROUBAIX;590782421;16;5840;442;2;4603;;;0;0;0;;;0;0;0;16;5840;442;2;4603;14;2024;;;0;;0;;0;;;14;2024;;;0;;;;;;;;;;;;;;1895;;718;718;;40
MCO;2022;590813176;CLINIQUE DES HETRES;590005278;1;365;45;0;190;39;14235;886;0;4770;0;0;0;0;0;40;14600;931;0;4960;4;1691;;;194;7;1582;0;0;;;11;3273;;;194;;;;;;;;;;;;;;;;;;;
MCO;2022;590813382;NOUVELLE CLINIQUE VILLETTE SA;590000386;4;1460;7;0;64;25;8450;1084;12;3702;24;8745;575;7;1970;53;18655;1666;19;5736;;0;;;20;17;3118;;0;;;17;3118;;;20;;;;;;;;;;;;;;;;;;;
MCO;2022;590813507;POLYCLINIQUE DU VAL DE SAMBRE;590000485;33;12045;768;19;4953;101;36865;1511;3;4217;0;0;0;0;0;134;48910;2279;22;9170;10;22;0;0;67;7;5069;0;0;0;0;17;5091;0;0;67;;;;;;;;;;;;;;;;;;;
MCO;2022;590815056;CLINIQUE DE FLANDRE;590005492;28;10220;1327;10;7832;43;15695;1580;29;3777;0;0;0;0;0;71;25915;2907;39;11609;13;1710;;;5257;20;10229;0;0;;;33;11939;;;5257;;;;;;;;;;;;;;;;;;;
MCO;2022;590816310;CLINIQUE SAINT AME;590000048;12;4380;1250;533;3114;40;14600;2390;137;5941;25;9125;1151;28;3986;77;28105;4791;698;13041;15;409;;;730;39;10103;0;0;;;54;10512;;;730;;;;;;;;;;;;;;3800;;;0;34;
MCO;2022;590817458;CLINIQUE DE LA VICTOIRE;590053955;30;10950;363;0;5741;28;10220;1114;0;2274;;;0;0;0;58;21170;1477;0;8015;;2;;;2514;18;9107;;0;;;18;9109;;;2514;;;;;;;;;;;;;;;;;;;
MCO;2022;590817839;CLINIQUE DU VAL DE LYS;590053955;10;3650;12;0;119;;;0;0;0;;;0;0;0;10;3650;12;0;119;5;1;;;0;;0;;0;;;5;1;;;0;;;;;;;;;;;;;;;;;;;
MCO;2022;600000053;CH GHPSO SENLIS;600101984;103;36188;2560;24;29584;;;3;0;6;50;18250;3999;429;13862;153;54438;6562;453;43452;2;723;;;155;7;1232;1;1133;;;10;3088;;;155;1;1;1;1;1;1;0;0;1;58;80;64;20;34584;3388;22486;;1094;5094
MCO;2022;600000152;CH CHAUMONT-EN-VEXIN;600100572;20;7300;432;0;5229;0;0;0;0;0;0;0;0;0;0;20;7300;432;0;5229;5;9;0;0;0;0;0;0;0;;;5;9;0;0;0;1;1;1;0;0;1;0;0;0;150;;21;;17926;;1870;;;428
MCO;2022;600000186;CH CLERMONT;600100648;34;12410;3144;638;13887;15;5475;891;2;3592;0;;0;0;0;49;17885;4035;640;17479;6;866;;;302;7;1030;1;71;;;14;1967;;;302;1;1;1;1;0;1;0;1;1;;;7;30;17232;3344;31833;203;4386;835
MCO;2022;600000194;CH BEAUVAIS;600100713;279;95955;13067;432;88022;56;20075;2952;62;14518;43;15695;3047;106;12049;378;131725;19066;600;114589;29;1811;;;33883;14;3085;2;918;;;45;5814;;;33883;1;;;;;;;;;;;;;76200;5468;88036;1668;2756;23774
MCO;2022;600000285;CH CHICN NOYON;600100721;38;11555;1725;179;10226;0;0;0;0;0;0;0;0;0;0;38;11555;1725;179;10226;1;18;0;0;3;0;0;0;0;0;0;1;18;0;0;3;1;1;0;1;1;1;1;0;1;;197;20;34;10972;1692;8795;0;1550;2399
MCO;2022;600000467;CH GHPSO CREIL;600101984;196;77071;10532;462;64482;46;16734;2673;84;12136;;;2;0;4;242;93805;13207;546;76622;15;1468;;;24090;16;2335;4;118;;;35;3921;;;24090;1;1;1;1;1;1;1;0;1;56;64;67;26;58661;892;42947;92;246;8731
MCO;2022;600010862;SAS CENTRE CHIRURGICAL DE CHANTILLY;600010854;;;1;0;1;30;10950;796;80;1561;;;0;0;0;30;10950;797;80;1562;;0;;;0;20;6026;;0;;;20;6026;;;0;;;;;;;;;;;;;;;;;;;
MCO;2022;600013999;CENTRE CHIRURGICAL;600008635;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;0;5;4324;;0;;;5;4324;;;0;;;;;;;;;;;;;;;;;;;
MCO;2022;600100101;CH AP-HP LIANCOURT;750712184;29;10585;877;7;9889;;;0;0;0;;;0;0;0;29;10585;877;7;9889;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;1;0;0;0;0;;40;;;166;;;;;48
MCO;2022;600100168;CENTRE MÉDICO-CHIRURGICAL DES JOCKEYS;600106629;35;12775;1808;5;7300;21;7665;931;10;2719;;;0;0;0;56;20440;2739;15;10019;8;2116;;;1989;7;1038;;0;;;15;3154;;;1989;1;;1;1;0;0;1;0;0;45;;;;45748;;4286;;;
MCO;2022;600100184;CLINIQUE DU VALOIS;920033198;20;7300;208;1;3394;;;0;0;0;;;0;0;0;20;7300;208;1;3394;10;9;;;0;;0;;0;;;10;9;;;0;;;;;;;;;;;;;;;;;;;
MCO;2022;600100754;POLYCLINIQUE SAINT CÔME;600000228;44;16060;5941;3110;17049;85;31025;3978;16;11690;23;8395;1136;12;4272;152;55480;11055;3138;33011;8;2296;;;21142;42;13938;0;0;;;50;16234;;;21142;;;;;;;;;;;;;;;;;;;
MCO;2022;600110175;CLINIQUE DU PARC SAINT-LAZARE;600001234;21;7665;1960;10;2621;53;19345;1855;53;4061;;;0;0;0;74;27010;3815;63;6682;6;655;;;58;36;7882;;0;;;42;8537;;;58;;;;;;;;;;;;;;;;;;;
MCO;2022;600113476;CH CHICN COMPIÈGNE;600100721;315;107167;12772;231;93136;74;25030;3865;127;15529;24;8920;2448;94;8904;413;141117;19085;452;117569;39;1838;2;235;8223;13;3511;1;354;0;0;53;5703;2;235;8223;1;1;1;1;1;1;1;1;1;57;119;77;157;65184;7655;53122;868;6583;13611
MCO;2022;610000044;CENTRE HOSPITALIER DE L'AIGLE;610780074;52;18980;3685;1304;18856;19;6935;884;103;3749;17;6205;921;265;2171;88;32120;5490;1672;24776;4;434;0;0;94;6;364;0;0;0;0;10;798;0;0;94;1;1;0;1;1;1;1;0;0;;120;3;;12687;1837;14469;0;2737;2400
MCO;2022;610000051;CHICAM - SITE ALENCON;610780082;146;48679;8488;75;47821;40;15949;2074;0;12333;19;6935;1163;0;3951;205;71563;11725;75;64105;12;3858;;;10603;12;1947;;445;;;24;6250;;;10603;1;1;1;1;1;1;1;1;1;180;160;25;130;58050;2788;74562;2608;4247;21694
MCO;2022;610000069;CENTRE HOSPITALIER D'ARGENTAN;610780090;128;44370;7516;1629;39794;20;8680;1539;74;6971;23;8395;1498;425;3701;171;61445;10553;2128;50466;5;461;;;2123;15;2416;;42;;;20;2919;;;2123;1;0;0;1;0;1;1;1;1;;;;;46801;1635;63027;2724;4124;1497
MCO;2022;610000077;CH MARGUERITE DE LORRAINE-MORTAGNE;610780124;44;16060;1419;128;11564;0;0;0;0;0;0;0;0;0;0;44;16060;1419;128;11564;0;0;0;0;1;0;0;0;0;0;;0;0;0;0;1;1;0;0;1;0;0;0;0;0;;;;;2597;0;8058;;;827
MCO;2022;610000093;CENTRE HOSPITALIER - SEES;610780140;25;9150;281;8;5013;;;0;0;0;;;0;0;0;25;9150;281;8;5013;;0;;;3;;0;;0;;;;0;;;3;1;0;1;0;0;0;0;0;0;180;;;;541;;2568;;;
MCO;2022;610000119;CH  JACQUES MONOD  - FLERS;610780165;118;42952;9001;2307;38319;41;14924;2151;111;10659;23;8372;1636;307;5228;182;66248;12788;2725;54206;8;1804;;;7011;12;3135;;0;;;20;4939;;;7011;1;1;1;1;1;1;1;1;0;;;;;41594;2909;29599;145;1785;11200
MCO;2022;610006421;CLINIQUE D'ALENCON;610006413;4;1460;9;3;39;15;5474;1096;1;2015;0;0;0;0;0;19;6934;1105;4;2054;0;0;0;0;25;21;4918;0;0;;;21;4918;0;0;25;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2022;610780116;CHIC DES ANDAINES - LA FERTE MACE;610790594;58;17370;2641;643;16506;;;0;0;0;;;0;0;0;58;17370;2641;643;16506;;0;;;17;;0;;0;;;;0;;;17;1;0;0;0;0;0;0;0;1;;;;180;9149;243;11916;;932;860
MCO;2022;620000026;ETAB HOPALE CTRE CALOT/HELIO;620003814;66;23345;2298;1;13295;51;18545;2872;37;9229;;;0;0;0;117;41890;5170;38;22524;15;1233;;;1749;23;2594;;0;;;38;3827;;;1749;0;0;0;1;1;1;1;1;0;;30;15;;48998;;45777;;;3180
MCO;2022;620000034;CH ARRAS;620100057;309;107341;15143;1151;90494;38;13533;2630;47;10499;44;16060;3038;92;12529;391;136934;20811;1290;113522;52;4848;4;354;23136;13;3937;2;432;0;0;67;9217;4;354;23136;1;;1;;1;1;;;1;45;184;27;99;95298;10826;74872;994;17867;63046
MCO;2022;620000224;CH BETHUNE;620100651;251;84868;19578;2993;83332;65;20581;1944;17;11903;21;7413;1412;1;5043;337;112862;22934;3011;100278;27;7775;;;17586;15;1060;4;598;;;46;9433;;;17586;1;1;1;1;1;1;1;1;1;;;;;54033;3148;52053;350;3718;18775
MCO;2022;620000240;CH HENIN BEAUMONT;620100677;62;22527;1169;7;14374;;;0;0;0;;;0;0;0;62;22527;1169;7;14374;17;3549;;;0;;0;;0;;;17;3549;;;0;0;0;1;1;0;0;0;1;0;;;;;1087;360;1819;;222;
MCO;2022;620000257;CH LENS;620100685;346;118893;21232;4701;99071;92;33580;5201;530;22263;46;16790;3461;100;12743;484;169263;29894;5331;134077;38;4732;;;19696;31;7181;4;1576;;;73;13489;;;19696;1;1;1;1;1;1;1;1;1;;;;;99528;8782;90830;336;14346;28465
MCO;2022;620000323;CH CALAIS;620101337;227;82461;12497;1257;72594;30;10950;1892;16;8287;47;17155;3057;33;12624;304;110566;17446;1306;93505;16;2756;;;4639;18;3333;7;862;;;41;6951;;;4639;1;0;0;1;1;1;1;;;;55;51;;70229;7106;65327;25;11245;26208
