BOR;AN;FI;RS;FI_EJ;PERSO;EFFSALPLH;EFFSALPLF;EFFSALPAH;EFFSALPAF;EFFLIBPLH;EFFLIBPLF;EFFLIBPAH;EFFLIBPAF;ETPSALH;ETPSALF;ETP_PU;ETP_PH;ETP_AS;ETP_HU;ETP_AT;ETP_AU;EFFSAL;ETPSAL;EFFLIB
Q20;2022;600000053;CH GHPSO SENLIS;600101984;M2050;4;6;3;1;;;;;5.77;6.06;;5.77;1;;4.34;0.72;14;11.83;
Q20;2022;600000053;CH GHPSO SENLIS;600101984;M2080;;;1;;;;;;0.45;;;0.45;;;;;1;0.45;
Q20;2022;600000053;CH GHPSO SENLIS;600101984;M3011;1;1;;1;;;;;1;1.9;;2.9;;;;;3;2.9;
Q20;2022;600000053;CH GHPSO SENLIS;600101984;M3040;1;1;;;;;;;1;1;;2;;;;;2;2;
Q20;2022;600000053;CH GHPSO SENLIS;600101984;M3050;1;;;;;;;;1;;;1;;;;;1;1;
Q20;2022;600000053;;600101984;M9999;21;27;16;7;;;;;29.76;29.56;;36.96;1.84;;18.33;2.19;71;59.32;
Q20;2022;600000152;CH CHAUMONT-EN-VEXIN;600100572;M1010;3;2;4;1;0;0;0;0;4.42;0.98;0;1.93;0;0;3.47;0;10;5.4;0
Q20;2022;600000152;CH CHAUMONT-EN-VEXIN;600100572;M1040;0;0;1;1;0;0;0;0;0.13;0.4;0;0;0;0;0.53;0;2;0.53;0
Q20;2022;600000152;CH CHAUMONT-EN-VEXIN;600100572;M1050;0;0;0;1;0;0;0;0;0;0.7;0;0;0;0;0.7;0;1;0.7;0
Q20;2022;600000152;CH CHAUMONT-EN-VEXIN;600100572;M1140;0;0;1;0;0;0;0;0;0.3;0;0;0;0;0;0.3;0;1;0.3;0
Q20;2022;600000152;CH CHAUMONT-EN-VEXIN;600100572;M1160;0;0;2;0;0;0;0;0;1.2;0;0;0;0;0;1.2;0;2;1.2;0
Q20;2022;600000152;CH CHAUMONT-EN-VEXIN;600100572;M2030;0;0;1;0;0;0;0;0;0.2;0;0;0;0;0;0.2;0;1;0.2;0
Q20;2022;600000152;CH CHAUMONT-EN-VEXIN;600100572;M2050;0;0;1;1;0;0;0;0;0.3;0.4;0;0;0;0;0.7;0;2;0.7;0
Q20;2022;600000152;CH CHAUMONT-EN-VEXIN;600100572;M3050;1;0;0;1;0;0;0;0;1;0.12;0;1;0;0;0.12;0;2;1.12;0
Q20;2022;600000152;;600100572;M9999;4;2;10;5;0;0;0;0;7.55;2.6;0;2.93;0;0;7.22;0;21;10.15;0
Q20;2022;600000186;CH CLERMONT;600100648;M1010;6;2;5;7;;;;;8.6;4.8;;7.2;;;2;4.2;20;13.4;
Q20;2022;600000186;CH CLERMONT;600100648;M1030;;2;8;;;;;;1.3;2;;1.7;;;;1.6;10;3.3;
Q20;2022;600000186;CH CLERMONT;600100648;M1050;;;1;;;;;;0.1;;;0.1;;;;;1;0.1;
Q20;2022;600000186;CH CLERMONT;600100648;M1090;;;;;;;1;1;;;;;;;;;;;2
Q20;2022;600000186;CH CLERMONT;600100648;M1140;;;2;;;;;;0.7;;;0.7;;;;;2;0.7;
Q20;2022;600000186;CH CLERMONT;600100648;M1160;1;;5;5;;;;;3.5;0.5;;1;;;3;;11;4;
Q20;2022;600000186;CH CLERMONT;600100648;M1190;;;1;;;;;;0.8;;;;;;;0.8;1;0.8;
Q20;2022;600000186;CH CLERMONT;600100648;M1320;1;1;;1;;;;;1;1.8;;0.8;;;;2;3;2.8;
Q20;2022;600000186;CH CLERMONT;600100648;M1330;;;1;;;;;;0.05;;;0.05;;;;;1;0.05;
Q20;2022;600000186;CH CLERMONT;600100648;M2030;2;;;;;;;;2;;;1;;;;1;2;2;
Q20;2022;600000186;CH CLERMONT;600100648;M2070;;;;1;;;;;;0.5;;;;;;0.5;1;0.5;
Q20;2022;600000186;CH CLERMONT;600100648;M2100;;;;;;;1;;;;;;;;;;;;1
Q20;2022;600000186;CH CLERMONT;600100648;M2120;2;;;;;;;;2;;;2;;;;;2;2;
Q20;2022;600000186;CH CLERMONT;600100648;M2130;;;;;;;1;;;;;;;;;;;;1
Q20;2022;600000186;CH CLERMONT;600100648;M3050;1;1;;1;;;;;1;1.7;;2.7;;;;;3;2.7;
Q20;2022;600000186;;600100648;M9999;13;6;23;15;;;3;1;21.05;11.3;;17.25;;;5;10.1;57;32.35;4
Q20;2022;600000194;CH BEAUVAIS;600100713;M1010;4;9;4;;;;;;6.28;9.62;;8.41;;;5.53;1.96;17;15.9;
Q20;2022;600000194;CH BEAUVAIS;600100713;M1020;1;1;;;;;;;1.84;1;;2;0.84;;;;2;2.84;
Q20;2022;600000194;CH BEAUVAIS;600100713;M1030;3;6;2;;;;;;4.54;6.43;;6.14;;;2;2.83;11;10.97;
Q20;2022;600000194;CH BEAUVAIS;600100713;M1031;3;3;;1;;;;;3.84;3.8;;6.38;0.84;;;0.42;7;7.64;
Q20;2022;600000194;CH BEAUVAIS;600100713;M1040;5;4;7;1;;;;;8.08;4;;8.51;0.07;;2.35;1.15;17;12.08;
Q20;2022;600000194;CH BEAUVAIS;600100713;M1050;;;;;;;;;;0.18;;;0.18;;;;;0.18;
Q20;2022;600000194;CH BEAUVAIS;600100713;M1070;;3;;2;;;;;;4.35;;3.41;;;;0.94;5;4.35;
Q20;2022;600000194;CH BEAUVAIS;600100713;M1090;1;;1;;;;;;1.37;0.55;;0.62;;;1.14;0.16;2;1.92;
Q20;2022;600000194;CH BEAUVAIS;600100713;M1110;3;3;;;;;;;2.17;2.06;;2.5;0.07;;0.86;0.8;6;4.23;
Q20;2022;600000194;CH BEAUVAIS;600100713;M1120;1;2;;;;;;;1.54;1.21;;2.54;;;0.21;;3;2.75;
Q20;2022;600000194;CH BEAUVAIS;600100713;M1130;;1;;;;;;;;0.6;;0.6;;;;;1;0.6;
Q20;2022;600000194;CH BEAUVAIS;600100713;M1140;4;8;1;1;;;;;4.47;7.07;;9.38;;;1.24;0.92;14;11.54;
Q20;2022;600000194;CH BEAUVAIS;600100713;M1150;3;1;;1;;;;;2.46;1.96;;0.86;;;2.46;1.1;5;4.42;
Q20;2022;600000194;CH BEAUVAIS;600100713;M1160;4;4;;;;;;;3.4;3.13;;4;0.43;;2.1;;8;6.53;
Q20;2022;600000194;CH BEAUVAIS;600100713;M1170;1;4;;;;;;;1;4;;3;;;2;;5;5;
Q20;2022;600000194;CH BEAUVAIS;600100713;M1190;1;1;;;;;;;0.37;0.43;;;0.43;;;0.37;2;0.8;
Q20;2022;600000194;CH BEAUVAIS;600100713;M1210;1;1;1;1;;;;;1.48;1.64;;0.64;;;0.15;2.33;4;3.12;
Q20;2022;600000194;CH BEAUVAIS;600100713;M1320;5;4;;1;;;;;5.06;4.8;;6.84;;;2.06;0.96;10;9.86;
Q20;2022;600000194;CH BEAUVAIS;600100713;M1330;1;2;;;;;;;0.88;0.77;;0.88;;;0.77;;3;1.65;
Q20;2022;600000194;CH BEAUVAIS;600100713;M1340;15;7;6;3;;;;;19.26;10.39;;16.07;;;5.4;8.18;31;29.65;
Q20;2022;600000194;CH BEAUVAIS;600100713;M2020;1;2;;;;;;;0.8;1.85;;2.65;;;;;3;2.65;
Q20;2022;600000194;CH BEAUVAIS;600100713;M2030;6;;2;;;;;;4.79;;;1.72;;;1.54;1.53;8;4.79;
Q20;2022;600000194;CH BEAUVAIS;600100713;M2040;;1;;;;;;;0.38;0.82;;1.2;;;;;1;1.2;
Q20;2022;600000194;CH BEAUVAIS;600100713;M2050;5;3;;4;;;;;4.79;7.16;;7.02;1.31;;1.9;1.72;12;11.95;
Q20;2022;600000194;CH BEAUVAIS;600100713;M2070;1;2;1;3;;;;;1.23;2.78;;1.6;;;1.66;0.75;7;4.01;
Q20;2022;600000194;CH BEAUVAIS;600100713;M2080;2;3;2;;;;;;1.77;2.2;;2.21;1.4;;0.16;0.2;7;3.97;
Q20;2022;600000194;CH BEAUVAIS;600100713;M2100;3;;1;;;;;;2.11;;;0.95;;;0.94;0.22;4;2.11;
Q20;2022;600000194;CH BEAUVAIS;600100713;M2120;5;1;;;;;;;5.35;1.32;;2.35;;;3.52;0.8;6;6.67;
Q20;2022;600000194;CH BEAUVAIS;600100713;M3011;3;5;;;;;;;3;4.06;;6.9;;;;0.16;8;7.06;
Q20;2022;600000194;CH BEAUVAIS;600100713;M3030;;;1;;;;;;0.53;0.3;;0.05;;;0.53;0.25;1;0.83;
Q20;2022;600000194;CH BEAUVAIS;600100713;M3040;2;;;;;;;;0.8;0.13;;0.13;;;;0.8;2;0.93;
Q20;2022;600000194;CH BEAUVAIS;600100713;M3050;3;5;;;;;;;3;5.41;;7.41;0.84;;;0.16;8;8.41;
Q20;2022;600000194;CH BEAUVAIS;600100713;M3060;;;;;;;;;0.43;;;0.07;;;;0.36;;0.43;
Q20;2022;600000194;CH BEAUVAIS;600100713;M3070;10;4;2;;;;;;10.7;4.18;;0.89;;;11.37;2.62;16;14.88;
Q20;2022;600000194;;600100713;M9999;97;90;31;18;;;;;107.72;98.2;;117.93;6.41;;49.89;31.69;236;205.92;
Q20;2022;600000285;CH CHICN NOYON;600100721;M1010;5;1;;;;;;;3.15;1.55;;1.6;;;1.25;1.85;6;4.7;
Q20;2022;600000285;CH CHICN NOYON;600100721;M1040;1;;;;;;;;1;;;1;;;;;1;1;
Q20;2022;600000285;CH CHICN NOYON;600100721;M1050;;1;;;;;;;;1.03;;0.35;0.33;;;0.35;1;1.03;
Q20;2022;600000285;CH CHICN NOYON;600100721;M1090;1;;;;;;;;1;;;1;;;;;1;1;
Q20;2022;600000285;CH CHICN NOYON;600100721;M1140;;;1;;;;;;0.25;0.1;;0.1;;;0.25;;1;0.35;
Q20;2022;600000285;CH CHICN NOYON;600100721;M1200;1;;2;;;;;;2.95;;;1.84;;;0.01;1.1;3;2.95;
Q20;2022;600000285;CH CHICN NOYON;600100721;M1320;;1;;1;;;;;0.45;1.86;;1.26;;;0.89;0.16;2;2.31;
Q20;2022;600000285;CH CHICN NOYON;600100721;M2050;;;;;;;;;0.43;0.5;;0.93;;;;;;0.93;
Q20;2022;600000285;CH CHICN NOYON;600100721;M3011;1;;;;;;;;1;;;1;;;;;1;1;
Q20;2022;600000285;;600100721;M9999;9;3;3;1;;;;;10.23;5.04;;9.08;0.33;;2.4;3.46;16;15.27;
Q20;2022;600000467;CH GHPSO CREIL;600101984;M1010;10;11;8;3;;;;;11.97;11.48;;6.41;0.08;;14.44;2.52;32;23.45;
Q20;2022;600000467;CH GHPSO CREIL;600101984;M1020;;1;2;;;;;;1.2;1;;1.6;;;;0.6;3;2.2;
Q20;2022;600000467;CH GHPSO CREIL;600101984;M1030;7;6;2;3;;;;;7.6;8.92;;9.98;;;1.92;4.62;18;16.52;
Q20;2022;600000467;CH GHPSO CREIL;600101984;M1040;7;;1;1;;;3;;7.4;0.4;;5.4;;;1.08;1.32;9;7.8;3
Q20;2022;600000467;CH GHPSO CREIL;600101984;M1050;1;;;;;;;;1;;;1;;;;;1;1;
Q20;2022;600000467;CH GHPSO CREIL;600101984;M1070;1;;;;;;;;0.66;;;;0.66;;;;1;0.66;
Q20;2022;600000467;CH GHPSO CREIL;600101984;M1090;6;;;;;;2;;5.59;;;1.69;;;3;0.9;6;5.59;2
Q20;2022;600000467;CH GHPSO CREIL;600101984;M1110;4;1;1;;;;;;4.2;1;;3.5;;;1.5;0.2;6;5.2;
Q20;2022;600000467;CH GHPSO CREIL;600101984;M1120;3;2;1;;;;;1;4.26;1.33;;2.42;;;2.17;1;6;5.59;1
Q20;2022;600000467;CH GHPSO CREIL;600101984;M1130;2;4;;;;;1;;3.18;4;;5.5;;;1.18;0.5;6;7.18;1
Q20;2022;600000467;CH GHPSO CREIL;600101984;M1140;6;7;1;2;;;;;4.83;6.9;;5.6;;;4.67;1.46;16;11.73;
Q20;2022;600000467;CH GHPSO CREIL;600101984;M1150;;4;;2;;;;;;4.89;;3.3;;;1.59;;6;4.89;
Q20;2022;600000467;CH GHPSO CREIL;600101984;M1160;2;3;1;;;;;;3.77;3;;2;;;3.8;0.97;6;6.77;
Q20;2022;600000467;CH GHPSO CREIL;600101984;M1200;1;;;;;;;;0.5;;;0.5;;;;;1;0.5;
Q20;2022;600000467;CH GHPSO CREIL;600101984;M1320;1;;;;;;;;1;;;1;;;;;1;1;
Q20;2022;600000467;CH GHPSO CREIL;600101984;M1340;5;;2;1;;;;;6.13;0.32;;5.12;;;;1.33;8;6.45;
Q20;2022;600000467;CH GHPSO CREIL;600101984;M2020;1;;;1;;;;;1.53;0.94;;1.94;;;0.53;;2;2.47;
Q20;2022;600000467;CH GHPSO CREIL;600101984;M2030;6;;1;;;;;;6.24;;;4;;;2.24;;7;6.24;
Q20;2022;600000467;CH GHPSO CREIL;600101984;M2050;2;1;1;;;;;;2.88;1;;3.33;;;0.05;0.5;4;3.88;
Q20;2022;600000467;CH GHPSO CREIL;600101984;M2070;;1;2;2;;;2;;0.94;2.12;;1.24;0.51;;;1.31;5;3.06;2
Q20;2022;600000467;CH GHPSO CREIL;600101984;M2080;1;;1;;;;;;1.55;;;1.55;;;;;2;1.55;
Q20;2022;600000467;CH GHPSO CREIL;600101984;M2100;4;;;;;;;;4;;;3;;;1;;4;4;
Q20;2022;600000467;CH GHPSO CREIL;600101984;M2120;5;1;;;;;;;4.99;1.06;;3.06;;;2.27;0.72;6;6.05;
Q20;2022;600000467;CH GHPSO CREIL;600101984;M2130;;;;;;;;1;;;;;;;;;;;1
Q20;2022;600000467;CH GHPSO CREIL;600101984;M3011;;1;;1;;;;;;1.9;;1.9;;;;;2;1.9;
Q20;2022;600000467;CH GHPSO CREIL;600101984;M3050;2;4;;3;;;;;2;6.28;;8.28;;;;;9;8.28;
Q20;2022;600000467;CH GHPSO CREIL;600101984;M3070;;;;1;;;;;;0.9;;0.9;;;;;1;0.9;
Q20;2022;600000467;;600101984;M9999;77;47;24;20;;;8;2;87.42;57.44;;84.22;1.25;;41.44;17.95;168;144.86;10
Q20;2022;600001184;USLD HL GRANDVILLIERS;600108948;M1320;0;0;0;2;0;0;0;0;0;0.1;0;0.1;0;0;0;0;2;0.1;0
Q20;2022;600001184;USLD HL GRANDVILLIERS;600108948;M3050;0;0;0;1;0;0;0;0;0;0.1;0;0.1;0;0;0;0;1;0.1;0
Q20;2022;600001184;;600108948;M9999;0;0;0;3;0;0;0;0;0;0.2;0;0.2;0;0;0;0;3;0.2;0
Q20;2022;600002158;IRSO;600014005;M1170;;;;;2;0;;;;;;;;;;;;;2
Q20;2022;600002158;;600014005;M9999;;;;;2;0;;;;;;;;;;;;;2
Q20;2022;600003008;SERVICE HOSPITALISATION A DOMICILE;600113278;M1010;;;;3;;;;;;1;;;;;;;3;1;
Q20;2022;600003008;SERVICE HOSPITALISATION A DOMICILE;600113278;M1130;;;1;;;;;;;0.2;;;;;;;1;0.2;
Q20;2022;600003008;SERVICE HOSPITALISATION A DOMICILE;600113278;M1340;;;1;;;;;;0.2;;;;;;;;1;0.2;
Q20;2022;600003008;SERVICE HOSPITALISATION A DOMICILE;600113278;M3050;;;;1;;;;;;0.5;;;;;;;1;0.5;
Q20;2022;600003008;;600113278;M9999;;;2;4;;;;;0.2;1.7;;;;;;;6;1.9;
Q20;2022;600009054;CLINIQUE EUGENIE;600000798;M3020;;;;;;;3;1;;;;;;;;;;;4
Q20;2022;600009054;;600000798;M9999;;;;;;;3;1;;;;;;;;;;;4
Q20;2022;600010094;SSR HL CRÈVECOEUR-LE-GRAND;600100580;M1320;1;;;1;;;;;1;0.4;;1.4;;;;;2;1.4;
Q20;2022;600010094;SSR HL CRÈVECOEUR-LE-GRAND;600100580;M3040;;;;1;;;;;;0.02;;0.02;;;;;1;0.02;
Q20;2022;600010094;SSR HL CRÈVECOEUR-LE-GRAND;600100580;M3050;;1;;1;;;;;;1.8;;1.8;;;;;2;1.8;
Q20;2022;600010094;;600100580;M9999;1;1;;3;;;;;1;2.22;;3.22;;;;;5;3.22;
Q20;2022;600010102;HAD CHICN COMPIÈGNE;600100721;M1200;;1;;;;;;;;0.8;;0.8;;;;;1;0.8;
Q20;2022;600010102;;600100721;M9999;;1;;;;;;;;0.8;;0.8;;;;;1;0.8;
Q20;2022;600010862;SAS CENTRE CHIRURGICAL DE CHANTILLY;600010854;M1030;2;1;1;1;;;;;2.7;1.8;;;;;;;5;4.5;
Q20;2022;600010862;SAS CENTRE CHIRURGICAL DE CHANTILLY;600010854;M1090;;;;;;;2;2;;;;;;;;;;;4
Q20;2022;600010862;SAS CENTRE CHIRURGICAL DE CHANTILLY;600010854;M2030;;;;;;;4;;;;;;;;;;;;4
Q20;2022;600010862;SAS CENTRE CHIRURGICAL DE CHANTILLY;600010854;M2040;;;;;;;1;;;;;;;;;;;;1
Q20;2022;600010862;SAS CENTRE CHIRURGICAL DE CHANTILLY;600010854;M2070;;;;;;;9;2;;;;;;;;;;;11
Q20;2022;600010862;SAS CENTRE CHIRURGICAL DE CHANTILLY;600010854;M2080;;;;;;;2;;;;;;;;;;;;2
Q20;2022;600010862;SAS CENTRE CHIRURGICAL DE CHANTILLY;600010854;M2100;;;;;;;1;;;;;;;;;;;;1
Q20;2022;600010862;SAS CENTRE CHIRURGICAL DE CHANTILLY;600010854;M2120;;;;;;;1;;;;;;;;;;;;1
Q20;2022;600010862;SAS CENTRE CHIRURGICAL DE CHANTILLY;600010854;M2130;;;;;;;1;;;;;;;;;;;;1
Q20;2022;600010862;SAS CENTRE CHIRURGICAL DE CHANTILLY;600010854;M3050;1;;;1;;;;;1;0.8;;;;;;;2;1.8;
Q20;2022;600010862;;600010854;M9999;3;1;1;2;;;21;4;3.7;2.6;;;;;;;7;6.3;25
Q20;2022;600012330;SNC CROME DE COMPIEGNE;600014005;M1170;;;;;;;4;1;;;;;;;;;;;5
Q20;2022;600012330;;600014005;M9999;;;;;;;4;1;;;;;;;;;;;5
Q20;2022;600013981;SSR MONCHY ST ÉLOI;750720609;M1040;;;;;;;1;;0.01;0.02;;;;;;;;0.03;1
Q20;2022;600013981;SSR MONCHY ST ÉLOI;750720609;M3070;;;;;;;1;;;;;;;;;;;;1
Q20;2022;600013981;;750720609;M9999;;;;;;;2;;0.01;0.02;;;;;;;;0.03;2
Q20;2022;600013999;CENTRE CHIRURGICAL;600008635;M1030;;;;;;;;2;;;;;;;;;;;2
Q20;2022;600013999;CENTRE CHIRURGICAL;600008635;M1090;;;;;;;4;1;;;;;;;;;;;5
Q20;2022;600013999;;600008635;M9999;;;;;;;4;3;;;;;;;;;;;7
Q20;2022;600100101;CH AP-HP LIANCOURT;750712184;M1010;0;1;1;0;;;;;0.9;1.01;0;0;0;0;1.91;0;2;1.91;
Q20;2022;600100101;CH AP-HP LIANCOURT;750712184;M1100;0;0;0;0;;;;;0.01;0.01;;;;;;0.02;0;0.02;
Q20;2022;600100101;CH AP-HP LIANCOURT;750712184;M1130;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0;
Q20;2022;600100101;CH AP-HP LIANCOURT;750712184;M1150;0;0;0;0;;;;;0;0.01;;;;;;0.01;0;0.01;
Q20;2022;600100101;CH AP-HP LIANCOURT;750712184;M1180;5;0;0;1;;;;;5.09;1.63;0;1.8;0;0;4.92;0;6;6.72;
Q20;2022;600100101;CH AP-HP LIANCOURT;750712184;M1200;0;0;0;0;;;;;0.03;0.07;0;0.04;0.01;0;0.04;0.01;0;0.1;
Q20;2022;600100101;CH AP-HP LIANCOURT;750712184;M1320;1;5;3;1;;;;;1.7;2.76;0;0;0;0;4.29;0.17;10;4.46;
Q20;2022;600100101;CH AP-HP LIANCOURT;750712184;M1340;0;0;0;0;;;;;0.01;0;0;0.01;0;0;0;0;0;0.01;
Q20;2022;600100101;CH AP-HP LIANCOURT;750712184;M3011;0;0;0;0;;;;;0.01;0;0;0;0;0;0.01;0;0;0.01;
Q20;2022;600100101;CH AP-HP LIANCOURT;750712184;M3040;0;0;0;0;;;;;0.02;0.02;0;0.04;0;0;0;0;0;0.04;
Q20;2022;600100101;CH AP-HP LIANCOURT;750712184;M3050;1;1;0;0;;;;;1.04;1.1;0;1.07;0.02;0;1.04;0.01;2;2.14;
Q20;2022;600100101;CH AP-HP LIANCOURT;750712184;M3070;0;0;0;0;;;;;0.01;0.01;0;0.02;0;0;0;0;0;0.02;
Q20;2022;600100101;;750712184;M9999;7;7;4;2;;;;;8.82;6.62;0;2.98;0.03;0;12.21;0.22;20;15.44;
Q20;2022;600100168;CENTRE MÉDICO-CHIRURGICAL DES JOCKEYS;600106629;M1010;1;1;9;3;;;;;3.5;1.75;;;;;;;14;5.25;
Q20;2022;600100168;CENTRE MÉDICO-CHIRURGICAL DES JOCKEYS;600106629;M1030;2;1;1;1;;;;;2.7;1.8;;;;;;;5;4.5;
Q20;2022;600100168;CENTRE MÉDICO-CHIRURGICAL DES JOCKEYS;600106629;M1040;;;3;2;;;;;1.86;0.85;;;;;;;5;2.71;
Q20;2022;600100168;CENTRE MÉDICO-CHIRURGICAL DES JOCKEYS;600106629;M1070;;2;;1;;;;;;2.6;;;;;;;3;2.6;
Q20;2022;600100168;CENTRE MÉDICO-CHIRURGICAL DES JOCKEYS;600106629;M1090;;;;1;;2;2;;;0.4;;;;;;;1;0.4;4
Q20;2022;600100168;CENTRE MÉDICO-CHIRURGICAL DES JOCKEYS;600106629;M1130;;;;2;;;;;;1.2;;;;;;;2;1.2;
Q20;2022;600100168;CENTRE MÉDICO-CHIRURGICAL DES JOCKEYS;600106629;M1340;;;;;;;4;1;;;;;;;;;;;5
Q20;2022;600100168;CENTRE MÉDICO-CHIRURGICAL DES JOCKEYS;600106629;M2010;;;3;1;;;;;3;1;;;;;;;4;4;
Q20;2022;600100168;CENTRE MÉDICO-CHIRURGICAL DES JOCKEYS;600106629;M2030;;;1;;;;3;;0.55;;;;;;;;1;0.55;3
Q20;2022;600100168;CENTRE MÉDICO-CHIRURGICAL DES JOCKEYS;600106629;M2040;;;1;;;;1;;0.2;;;;;;;;1;0.2;1
Q20;2022;600100168;CENTRE MÉDICO-CHIRURGICAL DES JOCKEYS;600106629;M2070;;;;1;;;;;;0.2;;;;;;;1;0.2;
Q20;2022;600100168;CENTRE MÉDICO-CHIRURGICAL DES JOCKEYS;600106629;M2100;;;3;;;;;;2.75;;;;;;;;3;2.75;
Q20;2022;600100168;CENTRE MÉDICO-CHIRURGICAL DES JOCKEYS;600106629;M2120;;;3;1;;;;;3;1;;;;;;;4;4;
Q20;2022;600100168;CENTRE MÉDICO-CHIRURGICAL DES JOCKEYS;600106629;M2130;;;1;;;;;;0.2;;;;;;;;1;0.2;
Q20;2022;600100168;CENTRE MÉDICO-CHIRURGICAL DES JOCKEYS;600106629;M2140;;;1;;;;;;0.2;;;;;;;;1;0.2;
Q20;2022;600100168;CENTRE MÉDICO-CHIRURGICAL DES JOCKEYS;600106629;M3040;;;1;;;;;;0.2;;;;;;;;1;0.2;
Q20;2022;600100168;CENTRE MÉDICO-CHIRURGICAL DES JOCKEYS;600106629;M3050;1;;;1;;;;;1;0.8;;;;;;;2;1.8;
Q20;2022;600100168;;600106629;M9999;4;4;27;14;;2;10;1;19.16;11.6;;;;;;;49;30.76;13
Q20;2022;600100184;CLINIQUE DU VALOIS;920033198;M1010;1;1;0;1;;;;;1.32;1.69;;;;;;;3;3.01;
Q20;2022;600100184;CLINIQUE DU VALOIS;920033198;M1320;1;1;;1;;;;;1;1.5;;;;;;;3;2.5;
Q20;2022;600100184;CLINIQUE DU VALOIS;920033198;M3050;0;1;0;0;;;;;0.59;0.62;;;;;;;1;1.21;
Q20;2022;600100184;;920033198;M9999;2;3;0;2;;;;;2.91;3.81;;;;;;;7;6.72;
Q20;2022;600100275;LE CHATEAU DU TILLET;750034589;M1320;3;;;;;;;;3.98;0.47;;;;;;;3;4.45;
Q20;2022;600100275;LE CHATEAU DU TILLET;750034589;M3050;;1;;;;;;;0.33;0.61;;;;;;;1;0.94;
Q20;2022;600100275;;750034589;M9999;3;1;;;;;;;4.31;1.08;;;;;;;4;5.39;
Q20;2022;600100283;CLINIQUE DE RÉÉDUCATION A DE ROTHSCHIL;750710428;M1010;;;2;1;;;;;0.66;0.86;;;;;;;3;1.52;
Q20;2022;600100283;CLINIQUE DE RÉÉDUCATION A DE ROTHSCHIL;750710428;M1180;1;1;;;;;;;1;1;;;;;;;2;2;
Q20;2022;600100283;CLINIQUE DE RÉÉDUCATION A DE ROTHSCHIL;750710428;M3050;;;;1;;;;;;1.09;;;;;;;1;1.09;
Q20;2022;600100283;;750710428;M9999;1;1;2;2;;;;;1.66;2.95;;;;;;;6;4.61;
Q20;2022;600100309;SSR CRF LAMORLAYE;750721334;M1180;1;3;;;;;;;1;2.98;;;;;;;4;3.98;
Q20;2022;600100309;SSR CRF LAMORLAYE;750721334;M3050;;;;1;;;;;;0.72;;;;;;;1;0.72;
Q20;2022;600100309;;750721334;M9999;1;3;;1;;;;;1;3.7;;;;;;;5;4.7;
Q20;2022;600100671;SSR BTP SAINT-OMER-EN-CHAUSSÉE;750034589;M1010;;;1;1;;;;;0.94;0.38;;;;;;;2;1.32;
Q20;2022;600100671;SSR BTP SAINT-OMER-EN-CHAUSSÉE;750034589;M1180;2;2;1;1;;;;;2.01;2;;;;;;;6;4.01;
Q20;2022;600100671;SSR BTP SAINT-OMER-EN-CHAUSSÉE;750034589;M3050;;;;1;;;;;;0.98;;;;;;;1;0.98;
Q20;2022;600100671;;750034589;M9999;2;2;2;3;;;;;2.95;3.36;;;;;;;9;6.31;
Q20;2022;600100754;POLYCLINIQUE SAINT CÔME;600000228;M1010;;1;;1;;1;;;;2;;;;;;;2;2;1
Q20;2022;600100754;POLYCLINIQUE SAINT CÔME;600000228;M1020;;;;;;;1;1;;;;;;;;;;;2
Q20;2022;600100754;POLYCLINIQUE SAINT CÔME;600000228;M1030;;;;;6;3;;2;;;;;;;;;;;11
Q20;2022;600100754;POLYCLINIQUE SAINT CÔME;600000228;M1040;;;;;1;1;;;;;;;;;;;;;2
Q20;2022;600100754;POLYCLINIQUE SAINT CÔME;600000228;M1090;;;;;5;1;;;;;;;;;;;;;6
Q20;2022;600100754;POLYCLINIQUE SAINT CÔME;600000228;M1110;;;;;2;1;;;;;;;;;;;;;3
Q20;2022;600100754;POLYCLINIQUE SAINT CÔME;600000228;M1120;;;;;3;;;;;;;;;;;;;;3
Q20;2022;600100754;POLYCLINIQUE SAINT CÔME;600000228;M1130;;;;;2;;;;;;;;;;;;;;2
Q20;2022;600100754;POLYCLINIQUE SAINT CÔME;600000228;M1140;;;;;2;;;;;;;;;;;;;;2
Q20;2022;600100754;POLYCLINIQUE SAINT CÔME;600000228;M1150;;;;;;;1;;;;;;;;;;;;1
Q20;2022;600100754;POLYCLINIQUE SAINT CÔME;600000228;M1160;;;;;7;3;2;1;;;;;;;;;;;13
Q20;2022;600100754;POLYCLINIQUE SAINT CÔME;600000228;M1170;;;;;;;4;1;;;;;;;;;;;5
Q20;2022;600100754;POLYCLINIQUE SAINT CÔME;600000228;M1190;;;;;;;1;;;;;;;;;;;;1
Q20;2022;600100754;POLYCLINIQUE SAINT CÔME;600000228;M1200;;;;;;;2;;;;;;;;;;;;2
Q20;2022;600100754;POLYCLINIQUE SAINT CÔME;600000228;M1320;;;;1;;;1;;;1;;;;;;;1;1;1
Q20;2022;600100754;POLYCLINIQUE SAINT CÔME;600000228;M1340;;;;;7;;;;;;;;;;;;;;7
Q20;2022;600100754;POLYCLINIQUE SAINT CÔME;600000228;M2020;;;;;;;5;;;;;;;;;;;;5
Q20;2022;600100754;POLYCLINIQUE SAINT CÔME;600000228;M2030;;;;;7;;;;;;;;;;;;;;7
