BOR;AN;FI;RS;FI_EJ;UNI;LIT;LIT_PROXI;JLI;SEJ;PAS;PAS0;JOU;pctEXT;IGC2med;SEJ80;ETPSAL_MED;EFFLIB_MED;ETPSAL_INFSP;EFFLIB_INFSP;ETPSAL_INFNS;EFFLIB_INFNS;ETPSAL_AID;EFFLIB_AID;ETPSAL_KINE;EFFLIB_KINE;ETPSAL_APNM;EFFLIB_APNM
REA;2022;670018068;CLINIQUE RHENA GCS ES;670017847;SURVADU;18;0;6570;1209;;;3022;;;;;20;;;22.29;;5.94;;;;;
REA;2022;670018068;CLINIQUE RHENA GCS ES;670017847;USIC;12;0;4380;1275;;;3402;;;;;11;;;16.51;;9.19;;;;;
REA;2022;670020098;GCS ICANS SITE HTP2/ICANS - ET EXPL;670016914;AUTSI;22;;7269;519;;;6488;;;;3;;1.24;;26.17;;9.54;;;;5.3;
REA;2022;670020098;GCS ICANS SITE HTP2/ICANS - ET EXPL;670016914;SITOT;22;;7269;519;;;6488;;;;;;;;;;;;;;;
REA;2022;670020098;GCS ICANS SITE HTP2/ICANS - ET EXPL;670016914;SURVADU;10;;3125;377;;;1887;;;;;;1;;9.36;;4.64;;;;1.56;
REA;2022;670780113;CMCO;670780055;SURVADU;4;;1460;84;;;51;;;;2;;0.41;;6.01;;3.34;;;;0.69;
REA;2022;670780170;CLINIQUE DE L'ORANGERIE;670000116;SURVADU;10;;3612;358;;;1863;;;;;8;;;12.61;;2.76;;;;;
REA;2022;670780188;CLINIQUE SAINTE-BARBE;670014604;SURVADU;6;;2190;279;;;1180;;;;9;;;;6;;;;;;1;
REA;2022;670780212;CLINIQUE SAINTE-ANNE;670014604;REAADU;0;;;11;11;1;78;36;31;1;;;;;;;;;;;;
REA;2022;670780212;CLINIQUE SAINTE-ANNE;670014604;SURVADU;6;;2190;216;;;679;;;;1;;;;11;;0.77;;;;1;
REA;2022;670780378;CLINIQUE SAINT-FRANÇOIS;670000785;SURVADU;5;;1825;293;;;965;;;;;6;0.2;;8.73;;2.33;;;;0.93;
REA;2022;670780386;CLINIQUE SAINTE-ODILE;670000199;SURVADU;12;;4380;548;;;2430;;;;;4;;;;;;;;;;
REA;2022;670783273;HOPITAL DE HAUTEPIERRE;670780055;AUTSI;9;9;3285;554;;;2657;;;;1.14;;0.01;;13.02;;3.44;;;;0.95;
REA;2022;670783273;HOPITAL DE HAUTEPIERRE;670780055;REAADU;41;;14924;2190;2490;137;16546;3;35;272;14.96;;2.33;;113.6;;45.65;;0.04;;26.96;
REA;2022;670783273;HOPITAL DE HAUTEPIERRE;670780055;REAENF;10;;3256;469;515;87;2125;3;;;4.47;;21.31;;17.28;;2.3;;;;3.8;
REA;2022;670783273;HOPITAL DE HAUTEPIERRE;670780055;SITOT;25;25;8645;1670;;;8038;;;;;;;;;;;;;;;
REA;2022;670783273;HOPITAL DE HAUTEPIERRE;670780055;SIUNV;16;16;5360;1116;;;5381;;;;2.07;;1.5;;38.38;;30.91;;0.02;;16.96;
REA;2022;670783273;HOPITAL DE HAUTEPIERRE;670780055;SURVADU;37;37;13359;859;;;7378;;;;7.21;;2.46;;62.99;;23.23;;0.07;;5.95;
REA;2022;670783273;HOPITAL DE HAUTEPIERRE;670780055;SURVENF;24;24;9812;2733;;;11749;;;;8.6;;11.66;;6.81;;4.7;;;;6.97;
REA;2022;680000320;CLINIQUE DIACONAT FONDERIE;680000643;SITOT;13;;4745;1516;;;4240;;;;;;;;;;;;;;;
REA;2022;680000320;CLINIQUE DIACONAT FONDERIE;680000643;SURVADU;4;0;1460;210;;;565;;;;;2;;;;;;;;;;
REA;2022;680000320;CLINIQUE DIACONAT FONDERIE;680000643;USIC;13;;4745;1516;;;4240;;;;;2;;;;;;;;;;
REA;2022;680000494;CLINIQUE DIACONAT ROOSEVELT;680000643;SURVADU;10;;3650;831;;;1815;;;;;;;;17.69;;0.03;;;;;
REA;2022;680000684;HOPITAL LOUIS PASTEUR;680000973;AUTSI;6;0;1776;113;;;1437;;;;1.44;;;;13.68;;4.36;;;;0.43;
REA;2022;680000684;HOPITAL LOUIS PASTEUR;680000973;REAADU;28;;10591;1233;1331;78;8728;5;38;171;12.8;;2;;60.75;;13.14;;;;10.59;
REA;2022;680000684;HOPITAL LOUIS PASTEUR;680000973;SITOT;16;0;5423;1095;;;4182;;;;;;;;;;;;;;;
REA;2022;680000684;HOPITAL LOUIS PASTEUR;680000973;SIUNV;4;0;1460;458;;;1125;;;;1;;;;5.3;;4.9;;;;1.3;
REA;2022;680000684;HOPITAL LOUIS PASTEUR;680000973;SURVADU;10;10;1776;564;;;1879;;;;1.81;;;;28.37;;14.87;;;;6.65;
REA;2022;680000684;HOPITAL LOUIS PASTEUR;680000973;SURVENF;11;11;4015;902;;;2361;;;;1.8;;5.79;;5.61;;3.78;;;;3.9;
REA;2022;680000684;HOPITAL LOUIS PASTEUR;680000973;USIC;6;0;2187;524;;;1620;;;;2.4;;;;11.27;;;;;;1.5;
REA;2022;680001195;HOPITAL ALBERT SCHWEITZER;680000643;SITOT;14;;5110;966;;;4583;;;;;;;;;;;;;;;
REA;2022;680001195;HOPITAL ALBERT SCHWEITZER;680000643;SURVADU;14;;5110;653;;;2016;;;;2;;1.08;;13.94;;4.36;;;;;
REA;2022;680001195;HOPITAL ALBERT SCHWEITZER;680000643;USIC;14;;5110;966;;;4583;;;;2.02;;0.75;;23.07;;5.81;;;;;
REA;2022;680004546;HOPITAL EMILE MULLER;680020336;AUTSI;4;;1460;470;;;1818;;;;0.25;;0.5;;9.65;;1.11;;0.2;;0.02;
REA;2022;680004546;HOPITAL EMILE MULLER;680020336;REAADU;36;;13140;1150;1192;27;10908;3;33;108;19.88;;3.73;;95.58;;42.62;;1.8;;4.49;
REA;2022;680004546;HOPITAL EMILE MULLER;680020336;SITOT;27;;9855;2099;;;8149;;;;;;;;;;;;;;;
REA;2022;680004546;HOPITAL EMILE MULLER;680020336;SIUNV;4;;1460;303;;;1221;;;;0.6;;0.2;;5.94;;4.57;;0.25;;1.98;
REA;2022;680004546;HOPITAL EMILE MULLER;680020336;SURVADU;37;;13505;1656;;;10347;;;;0.86;;1.53;;35.25;;17;;0.48;;1.22;
REA;2022;680004546;HOPITAL EMILE MULLER;680020336;SURVENF;8;;2920;673;;;2292;;;;;;7.18;;5.88;;3.05;;0.25;;1;
REA;2022;680004546;HOPITAL EMILE MULLER;680020336;USIC;19;;6935;1326;;;5110;;;;2.14;;0.6;;19.19;;6.93;;0.15;;1.5;
REA;2022;680020088;GCS 3F - CLINIQUE DES TROIS FRONTIERES;680020062;SURVADU;;;;304;;;1115;;;;;;;;;;;;;;;
REA;2022;690000427;CTRE MEDICO-CHIR READAPT. LES MASSUES;750721334;SURVADU;4;;1460;179;;;204;;;;0.5;;;;1.25;;1.71;;;;0.48;
REA;2022;690000575;CH NORD OUEST - VILLEFRANCHE;690782222;REAADU;12;;4380;499;518;27;4039;12;41;70;5.76;;0.5;;28.89;;12.21;;1.5;;;
REA;2022;690000575;CH NORD OUEST - VILLEFRANCHE;690782222;SITOT;14;;5110;1363;;;4361;;;;;;;;;;;;;;;
REA;2022;690000575;CH NORD OUEST - VILLEFRANCHE;690782222;SIUNV;6;;2190;487;;;1954;;;;;;;;4.66;;;;1.41;;;
REA;2022;690000575;CH NORD OUEST - VILLEFRANCHE;690782222;SURVADU;8;6;2920;877;;;2309;;;;;;0.5;;16.47;;;;9.5;;;
REA;2022;690000575;CH NORD OUEST - VILLEFRANCHE;690782222;SURVENF;10;;2546;968;;;4979;;;;;;1.42;;4.14;;;;;;;
REA;2022;690000575;CH NORD OUEST - VILLEFRANCHE;690782222;USIC;8;;2920;876;;;2407;;;;;;1.08;;12.29;;;;4.7;;;
REA;2022;690000880;CENTRE LEON BERARD;690783220;AUTSI;20;;7300;789;;;7608;;;;2.65;;1.5;;17.85;;6.95;;;;;
REA;2022;690000880;CENTRE LEON BERARD;690783220;SITOT;20;;7300;789;;;7608;;;;;;;;;;;;;;;
REA;2022;690000880;CENTRE LEON BERARD;690783220;SURVADU;8;;2920;674;;;2682;;;;1.06;;2.68;;7.38;;6.72;;;;0.75;
REA;2022;690007539;HOPITAL FEMME MERE ENFANT - HCL;690781810;REAENF;17;;5858;1060;1171;406;5113;10;;;7.72;;21.03;;38.11;;34.65;;;;11.1;
REA;2022;690007539;HOPITAL FEMME MERE ENFANT - HCL;690781810;SURVENF;27;;9409;1750;;;7936;;;;2.38;;6.66;;17.6;;19.33;;;;0.63;
REA;2022;690019849;IHOP - HCL;690781810;AUTSI;15;;5475;130;;;3765;;;;1.51;;9.38;;10.11;;17.64;;;;7.4;
REA;2022;690019849;IHOP - HCL;690781810;SITOT;15;;5475;130;;;3765;;;;;;;;;;;;;;;
REA;2022;690023239;CLINIQUE DU PARC LYON;690000146;SURVADU;6;;1668;607;;;662;;;;;16;;;2.83;;2;;;;;
REA;2022;690023411;HOPITAL PRIVE JEAN MERMOZ;690000252;REAADU;8;;2920;172;177;5;1269;23;35;38;0;2;0;0;0;0;0;0;0;0;0;0
REA;2022;690023411;HOPITAL PRIVE JEAN MERMOZ;690000252;SURVADU;20;0;7300;1519;;;6202;;;;0;2;1.77;0;22.59;0;21;0;0;0;0;0
REA;2022;690041124;MEDIPOLE HOPITAL PRIVE;690000724;AUTSI;12;12;4392;681;;;2127;;;;;30;;;12;;3.33;;;;;
REA;2022;690041124;MEDIPOLE HOPITAL PRIVE;690000724;REAADU;20;;7320;668;703;42;5813;42;42;114;;6;;;44.35;;28;;;;;
REA;2022;690041124;MEDIPOLE HOPITAL PRIVE;690000724;SITOT;24;12;8784;1863;;;5269;;;;;;;;;;;;;;;
REA;2022;690041124;MEDIPOLE HOPITAL PRIVE;690000724;SURVADU;18;18;6588;1245;;;3877;;;;;30;;;9.34;;5.67;;;;;
REA;2022;690041124;MEDIPOLE HOPITAL PRIVE;690000724;USIC;12;;4392;1182;;;3142;;;;;7;;;11.67;;11.67;;;;;
REA;2022;690780358;CLINIQUE DU VAL D'OUEST VENDOME;690000195;SURVADU;4;0;1460;259;;;912;;;;;28;;;18;;12;;;0;;
REA;2022;690780366;CLINIQUE MEDICO-CHIRURGICALE CHARCOT;690000203;SURVADU;4;;1460;369;;;1357;;;;;12;;;6.8;;1.25;;;;;
REA;2022;690780390;POLYCLINIQUE LYON NORD;690000229;REAADU;0;;;4;5;0;35;25;18;1;;;;;;;;;;;;
REA;2022;690780390;POLYCLINIQUE LYON NORD;690000229;SITOT;6;;2190;614;;;1159;;;;;;;;;;;;;;;
REA;2022;690780390;POLYCLINIQUE LYON NORD;690000229;SURVADU;12;;4380;300;;;1425;;;;;10;;;5.54;;8.08;;;;;
REA;2022;690780390;POLYCLINIQUE LYON NORD;690000229;USIC;6;;2190;614;;;1159;;;;;16;;;3.03;;4.86;;;;;
REA;2022;690780416;GPE HOSP MUTUALISTE LES PORTES DU SUD;690031190;SURVADU;9;;3285;297;;;1231;;;;;;;;;;;;;;;
REA;2022;690780648;CLINIQUE DE LA SAUVEGARDE;690036900;AUTSI;6;6;2190;487;;;1476;;;;;;;;7;;4;;;;;
REA;2022;690780648;CLINIQUE DE LA SAUVEGARDE;690036900;REAADU;8;;2920;657;675;10;3839;16;39;112;;19;;;14;;7;;;3;;
REA;2022;690780648;CLINIQUE DE LA SAUVEGARDE;690036900;SITOT;14;14;5110;1443;;;3959;;;;;;;;;;;;;;;
REA;2022;690780648;CLINIQUE DE LA SAUVEGARDE;690036900;SURVADU;12;6;4380;279;;;1363;;;;;;;;7;;3;;;;;
REA;2022;690780648;CLINIQUE DE LA SAUVEGARDE;690036900;USIC;8;8;2920;956;;;2483;;;;;;;;3;;2;;;;;
REA;2022;690780655;HOPITAL PRIVE DE L'EST LYONNAIS (HPEL);690000377;SURVADU;4;;1404;318;;;517;;;;0;5;;;;;;;;;;
REA;2022;690780663;CLINIQUE TRENEL;690000385;SURVADU;6;;2190;36;;;268;;;;;;;;5.4;;2.2;;;;;
REA;2022;690783154;HOPITAL EDOUARD HERRIOT - HCL;690781810;AUTSI;6;;1509;126;;;890;;;;0.54;;0.15;;2.58;;2.18;;;;1.25;
REA;2022;690783154;HOPITAL EDOUARD HERRIOT - HCL;690781810;REAADU;56;;18936;2668;2822;638;15049;5;39;253;10.24;;4.06;;146.92;;95.34;;3.57;;13.27;
REA;2022;690783154;HOPITAL EDOUARD HERRIOT - HCL;690781810;SITOT;6;;1509;126;;;890;;;;;;;;;;;;;;;
REA;2022;690783154;HOPITAL EDOUARD HERRIOT - HCL;690781810;SURVADU;25;;9125;1991;;;7176;;;;2.05;;0.5;;17.29;;12.9;;2.4;;2.32;
REA;2022;690784137;HOPITAL LYON SUD - HCL;690781810;AUTSI;65;;19957;1593;;;19868;;;;6.75;;5.07;;90.04;;61.12;;0.78;;7.36;
REA;2022;690784137;HOPITAL LYON SUD - HCL;690781810;REAADU;31;;12358;1746;2101;742;10237;8;32;151;9.63;;2.17;;81.93;;43.93;;3.24;;10.3;
REA;2022;690784137;HOPITAL LYON SUD - HCL;690781810;SITOT;65;;19957;1593;;;19868;;;;;;;;;;;;;;;
REA;2022;690784137;HOPITAL LYON SUD - HCL;690781810;SURVADU;11;;4375;792;;;4067;;;;;;0.98;;14.35;;10.32;;0.92;;4.14;
REA;2022;690784152;HOPITAL CROIX-ROUSSE - HCL;690781810;REAADU;29;;10242;1270;1402;105;9222;20;47;153;3.7;;1.74;;73.57;;50.81;;2.79;;6.21;
REA;2022;690784152;HOPITAL CROIX-ROUSSE - HCL;690781810;SITOT;10;10;3650;1493;;;3239;;;;;;;;;;;;;;;
REA;2022;690784152;HOPITAL CROIX-ROUSSE - HCL;690781810;SURVADU;20;14;6008;1566;;;5411;;;;1.72;;0.36;;10.79;;7.33;;1.91;;1.11;
REA;2022;690784152;HOPITAL CROIX-ROUSSE - HCL;690781810;USIC;10;10;3650;1493;;;3239;;;;0.33;;1;;15.32;;7.45;;0.3;;0.16;
REA;2022;690784178;HOPITAL PIERRE WERTHEIMER - HCL;690781810;REAADU;20;;5293;445;469;30;4923;27;40;12;4.2;;1;;51.49;;33.61;;;;7.15;
REA;2022;690784178;HOPITAL PIERRE WERTHEIMER - HCL;690781810;SITOT;12;;4380;1729;;;3797;;;;;;;;;;;;;;;
REA;2022;690784178;HOPITAL PIERRE WERTHEIMER - HCL;690781810;SIUNV;12;;4380;1729;;;3797;;;;1.83;;0.5;;8.07;;9.61;;;;2.54;
REA;2022;690784178;HOPITAL PIERRE WERTHEIMER - HCL;690781810;SURVADU;10;;3405;733;;;3329;;;;1.05;;;;;;;;;;;
REA;2022;690784186;HOPITAL LOUIS PRADEL - HCL;690781810;REAADU;20;;7230;1291;1397;111;6351;15;33;84;7.11;;1.7;;53.55;;29.6;;;;4.79;
REA;2022;690784186;HOPITAL LOUIS PRADEL - HCL;690781810;REAENF;12;;3576;393;437;50;2876;23;;;5.98;;9.36;;19.45;;25.3;;;;4.64;
REA;2022;690784186;HOPITAL LOUIS PRADEL - HCL;690781810;SITOT;16;;5672;1563;;;4556;;;;;;;;;;;;;;;
REA;2022;690784186;HOPITAL LOUIS PRADEL - HCL;690781810;SURVADU;18;;5664;1402;;;4255;;;;1.16;;0.4;;18.19;;15.45;;;;4.74;
REA;2022;690784186;HOPITAL LOUIS PRADEL - HCL;690781810;SURVENF;8;;2794;355;;;1892;;;;1.3;;4.54;;7.47;;8.21;;;;2.69;
REA;2022;690784186;HOPITAL LOUIS PRADEL - HCL;690781810;USIC;16;;5672;1563;;;4556;;;;1.51;;1.21;;27.5;;23.07;;;;2.82;
REA;2022;690793468;INFIRMERIE PROTESTANTE;690002068;REAADU;12;;4380;898;940;27;3967;23;28;128;;18;;;29.47;;8.21;;;;;
REA;2022;690793468;INFIRMERIE PROTESTANTE;690002068;SITOT;6;;2190;745;;;1888;;;;;;;;;;;;;;;
REA;2022;690793468;INFIRMERIE PROTESTANTE;690002068;SURVADU;10;;3650;620;;;2288;;;;;18;;;10.14;;5.71;;;;;
REA;2022;690793468;INFIRMERIE PROTESTANTE;690002068;USIC;6;;2190;745;;;1888;;;;;20;;;5.87;;5.63;;;;;
REA;2022;690805361;CH ST JOSEPH ST LUC;690805353;REAADU;12;;4143;564;598;48;3490;15;35;93;5.66;;27.94;;;;15.25;;;;0.39;
REA;2022;690805361;CH ST JOSEPH ST LUC;690805353;SITOT;8;;2920;1016;;;2304;;;;;;;;;;;;;;;
REA;2022;690805361;CH ST JOSEPH ST LUC;690805353;SURVADU;10;;3075;717;;;2004;;;;0.37;;10.59;;;;2.52;;;;0.11;
REA;2022;690805361;CH ST JOSEPH ST LUC;690805353;USIC;8;;2920;1016;;;2304;;;;2.35;;8.6;;;;7.49;;;;0.09;
REA;2022;690807367;POLYCLINIQUE DU BEAUJOLAIS;690003447;SURVADU;7;;2190;655;;;1446;;;;;11;;;6.2;;6.8;;;9;;
REA;2022;700000029;GH HAUTE SAONE SITE VESOUL;700004591;REAADU;12;;4380;383;398;14;4000;9;44;61;8.7;;;;32.39;;17.93;;;;3.72;
REA;2022;700000029;GH HAUTE SAONE SITE VESOUL;700004591;SITOT;12;0;4380;1120;;;3696;;;;;;;;;;;;;;;
REA;2022;700000029;GH HAUTE SAONE SITE VESOUL;700004591;SIUNV;4;0;1460;243;;;1437;;;;0;;;;;;;;;;;
REA;2022;700000029;GH HAUTE SAONE SITE VESOUL;700004591;SURVADU;6;0;2190;364;;;1876;;;;;;;;5.26;;3.01;;;;0.49;
REA;2022;700000029;GH HAUTE SAONE SITE VESOUL;700004591;USIC;8;0;2920;877;;;2259;;;;0;;;;;;;;;;;
REA;2022;700780174;CLINIQUE ST MARTIN;700000052;SURVADU;;;;1;;;1;;;;;;;;;;;;;;;
REA;2022;710006859;POLYCLINIQUE DU VAL DE SAONE;710000118;SURVADU;5;;1825;319;;;1441;;;;;8;;;5;;6.55;;;3;;
REA;2022;710010067;CH DU PAYS CHAROLAIS BRIONNAIS;710780644;SURVADU;6;;2190;508;;;2077;;;;4.03;;;;13.44;;4.03;;;;0.43;
REA;2022;710010786;CH AUTUN SITE PARPAS;710781451;SURVADU;4;;1460;143;;;1310;;;;0.02;;;;;;;;;;;
REA;2022;710781824;CTRE ORTHOPEDIQUE MEDICO CHIRURGICAL;710000464;SURVADU;5;;1825;1039;;;1097;;;;;5;;;;;;;;;;
REA;2022;710978263;CH WILLIAM MOREY CHALON SUR SAONE;710780958;AUTSI;4;;1460;41;;;225;;;;;;;;;;;;;;;
REA;2022;710978263;CH WILLIAM MOREY CHALON SUR SAONE;710780958;REAADU;12;;4164;381;384;31;3483;37;53;53;8.49;;;;35.48;;20.09;;;;0.53;
REA;2022;710978263;CH WILLIAM MOREY CHALON SUR SAONE;710780958;SITOT;16;;5700;1465;;;3352;;;;;;;;;;;;;;;
REA;2022;710978263;CH WILLIAM MOREY CHALON SUR SAONE;710780958;SIUNV;6;;2120;852;;;1694;;;;2.81;;;;;;;;;;;
REA;2022;710978263;CH WILLIAM MOREY CHALON SUR SAONE;710780958;SURVADU;8;4;2920;693;;;2216;;;;1.58;;;;4.59;;2.72;;;;;2
REA;2022;710978263;CH WILLIAM MOREY CHALON SUR SAONE;710780958;SURVENF;2;0;730;823;;;2182;;;;;;0.92;;1.5;;;;;;;
REA;2022;710978263;CH WILLIAM MOREY CHALON SUR SAONE;710780958;USIC;6;;2120;572;;;1433;;;;2.62;;0.32;;19.4;;9.1;;;;1;
REA;2022;710978289;CH LES CHANAUX MACON;710780263;REAADU;14;;5110;608;623;28;3794;10;39;90;6.72;;0.2;;35.13;;22.34;;;;4.64;
REA;2022;710978289;CH LES CHANAUX MACON;710780263;SITOT;8;;2920;850;;;2210;;;;;;;;;;;;;;;
REA;2022;710978289;CH LES CHANAUX MACON;710780263;USIC;8;;2920;850;;;2210;;;;0.86;;;;7.31;;5.99;;;;1.9;
REA;2022;710978313;CENTRE HOSPITALIER JEAN BOUVERI;710976705;SURVADU;10;0;3650;442;;;2668;;;;3.4;0;1;0;12.36;0;10.02;0;0;0;1;0
REA;2022;710978347;HOTEL DIEU DU CREUSOT;570010181;SURVADU;6;;2112;1408;;;2134;;;;6;;;;;;;;;;;
REA;2022;720000033;CENTRE HOSPITALIER DU MANS;720000025;REAADU;17;;6205;826;861;55;4961;8;40;45;11.61;;0;;41.47;;23.82;;;;3.29;
REA;2022;720000033;CENTRE HOSPITALIER DU MANS;720000025;SITOT;17;17;6205;1612;;;4903;;;;;;;;;;;;;;;
REA;2022;720000033;CENTRE HOSPITALIER DU MANS;720000025;SIUNV;6;6;2190;596;;;2012;;;;1.66;;0;;6.49;;5.7;;;;1;
REA;2022;720000033;CENTRE HOSPITALIER DU MANS;720000025;SURVADU;13;13;4745;861;;;3572;;;;0.5;;;;22.17;;17.04;;;;2.44;
REA;2022;720000033;CENTRE HOSPITALIER DU MANS;720000025;SURVENF;4;4;1460;277;;;1174;;;;0.64;;3.57;;3.49;;3.49;;;;;
REA;2022;720000033;CENTRE HOSPITALIER DU MANS;720000025;USIC;11;11;4015;1016;;;2891;;;;0.99;;;;15.08;;11.04;;;;1.91;
REA;2022;720000199;CLINIQUE DU PRE;720000595;SURVADU;12;;4380;643;;;3691;;;;;9;0.5;;7;;4.67;;;7;;
REA;2022;720016179;POLE SANTE SARTHE ET LOIR;720016724;SURVADU;0;;1768;144;;;835;;;;;;;;;;;;;;;
REA;2022;720017748;CENTRE MEDICO CHIRURGICAL DU MANS;720000561;SITOT;12;;4380;1127;;;3598;;;;;;;;;;;;;;;
REA;2022;720017748;CENTRE MEDICO CHIRURGICAL DU MANS;720000561;SURVADU;12;;4380;771;;;3213;;;;;18;;;9.13;;6.73;;;;;
REA;2022;720017748;CENTRE MEDICO CHIRURGICAL DU MANS;720000561;USIC;12;;4380;1127;;;3598;;;;;14;;;10.28;;5.29;;;;;
REA;2022;730000031;CHMS CHAMBERY NH;730000015;AUTSI;2;;730;28;;;396;;;;0.15;;;;;;;;;;;
REA;2022;730000031;CHMS CHAMBERY NH;730000015;REAADU;18;;6596;914;976;206;5556;8;41;91;9.14;;0.26;;46.72;;27.93;;;;1.35;
REA;2022;730000031;CHMS CHAMBERY NH;730000015;SITOT;18;;6570;1848;;;5009;;;;;;;;;;;;;;;
REA;2022;730000031;CHMS CHAMBERY NH;730000015;SIUNV;8;;2920;574;;;2310;;;;3.1;;0;;11;;10.29;;;;1.53;
REA;2022;730000031;CHMS CHAMBERY NH;730000015;SURVADU;10;;3646;576;;;2181;;;;;;1;;14.23;;11.38;;;;0.1;
REA;2022;730000031;CHMS CHAMBERY NH;730000015;SURVENF;4;;1491;633;;;1459;;;;1.61;;0.64;;6.75;;5.7;;;;;
REA;2022;730000031;CHMS CHAMBERY NH;730000015;USIC;8;;2920;1246;;;2303;;;;1.6;;0;;14.01;;;;;;;
REA;2022;730000080;CH DE SAINT JEAN DE MAURIENNE;730780103;SURVADU;0;;;1;;;0;;;;;;;;;;;;;;;
REA;2022;730000247;CH DE BOURG ST MAURICE;730780525;SURVADU;6;;726;131;;;536;;;;0;0;0;0;5.69;0;3.91;0;0;0;0;0
REA;2022;730000262;CH D'ALBERTVILLE;730002839;SURVADU;8;0;2436;792;;;2002;;;;4.47;;;;12.99;;3.37;;;;2.34;
REA;2022;730004298;HOPITAL PRIVE MEDIPOLE DE SAVOIE;730010048;SURVADU;12;0;4380;538;;;2215;;;;;19;0.5;;10;;7;;;5;2.18;
REA;2022;730012499;GCS CLINIQUE HERBERT;730012481;SURVADU;5;;1825;225;;;839;;;;;3;;;7.5;;4.88;;;;0.73;
REA;2022;740000237;CH ANNECY-GENEVOIS SITE ANNECY;740781133;AUTSI;11;;4015;742;;;3390;;;;0.2;;0.44;;10.25;;7.37;;;;0.17;
REA;2022;740000237;CH ANNECY-GENEVOIS SITE ANNECY;740781133;REAADU;16;;6323;1229;1456;603;5707;14;32;45;12.92;;0.33;;35.7;;22.24;;;;1.55;
REA;2022;740000237;CH ANNECY-GENEVOIS SITE ANNECY;740781133;SITOT;29;;10586;2350;;;8063;;;;;;;;;;;;;;;
REA;2022;740000237;CH ANNECY-GENEVOIS SITE ANNECY;740781133;SIUNV;8;;2920;503;;;2436;;;;1.2;;0.25;;8.79;;4.18;;;;0.6;
REA;2022;740000237;CH ANNECY-GENEVOIS SITE ANNECY;740781133;SURVADU;20;;7026;1464;;;6070;;;;1.76;;0.6;;23.87;;13.24;;;;0.68;
REA;2022;740000237;CH ANNECY-GENEVOIS SITE ANNECY;740781133;SURVENF;4;;1547;487;;;1133;;;;0.39;;2.54;;3.77;;4.16;;;;0.41;
REA;2022;740000237;CH ANNECY-GENEVOIS SITE ANNECY;740781133;USIC;10;;3651;1105;;;2237;;;;3.42;;0.29;;7.44;;5.28;;;;0.66;
REA;2022;740000302;CH ANNECY-GENEVOIS SITE ST JULIEN EN G;740781133;REAADU;0;;295;95;95;2;447;37;29;4;0.53;;0.08;;1.41;;0.98;;;;0.04;
REA;2022;740000302;CH ANNECY-GENEVOIS SITE ST JULIEN EN G;740781133;SURVADU;8;;2625;475;;;1839;;;;4.59;;0.69;;12.11;;8.43;;;;0.38;
REA;2022;740000328;HOPITAUX DU LEMAN;740790381;REAADU;8;;2920;371;382;10;2455;2;34;57;4.34;;;;18.21;;11.41;;;;0.41;
REA;2022;740000328;HOPITAUX DU LEMAN;740790381;SURVADU;4;;1460;252;;;1098;;;;;;;;3.51;;1.91;;;;0.93;
REA;2022;740000328;HOPITAUX DU LEMAN;740790381;SURVENF;4;;1460;391;;;1217;;;;;;;;4.01;;1;;;;;
REA;2022;740014345;HOPITAL PRIVE PAYS DE SAVOIE;740000617;SITOT;0;0;0;184;;;430;;;;;;;;;;;;;;;
REA;2022;740014345;HOPITAL PRIVE PAYS DE SAVOIE;740000617;SURVADU;10;0;2798;614;;;1956;;;;0;;0;0;8.31;;5.5;;;;;
REA;2022;740014345;HOPITAL PRIVE PAYS DE SAVOIE;740000617;USIC;0;0;0;184;;;430;;;;;1;4;;;;2;;;;;
REA;2022;740780416;CLINIQUE D'ARGONAY;740000112;SITOT;2;;730;165;;;287;;;;;;;;;;;;;;;
REA;2022;740780416;CLINIQUE D'ARGONAY;740000112;SURVADU;8;0;2920;663;;;1657;;;;0;;0;;8.43;;2.06;;0;3;0;
REA;2022;740780416;CLINIQUE D'ARGONAY;740000112;USIC;2;;730;165;;;287;;;;0.5;2;;;;;;;;;0.98;
REA;2022;740780424;CLINIQUE GENERALE D'ANNECY;740000120;SURVADU;6;;2190;379;;;1271;;;;;12;;;6.33;;6.19;;;;1;
REA;2022;740781141;CH ALPES LEMAN;740790258;REAADU;10;;3650;576;585;30;3448;15;37;57;8.31;;;;27.45;;13.41;;;;5.58;
REA;2022;740781141;CH ALPES LEMAN;740790258;SITOT;2;;1810;468;;;1369;;;;;;;;;;;;;;;
REA;2022;740781141;CH ALPES LEMAN;740790258;SIUNV;2;;730;231;;;741;;;;0.3;;;;;;;;;;;
REA;2022;740781141;CH ALPES LEMAN;740790258;SURVADU;5;;1825;459;;;1314;;;;0.61;;;;12.55;;6.09;;;;0.6;
REA;2022;740781141;CH ALPES LEMAN;740790258;SURVENF;4;;1460;434;;;1809;;;;;;;;;;;;;;;
REA;2022;740781141;CH ALPES LEMAN;740790258;USIC;0;;1080;237;;;628;;;;0.31;;;;6.28;;3.04;;;;0.3;
REA;2022;740781224;HOPITAUX DU MONT BLANC SITE SALLANCHES;740001839;SURVADU;8;;2920;931;;;2528;;;;2.59;;0.5;;10.75;;8.76;;0.25;;3.18;
REA;2022;740781224;HOPITAUX DU MONT BLANC SITE SALLANCHES;740001839;SURVENF;2;;730;212;;;699;;;;0.08;;;;0.5;;;;;;;
