BOR;AN;FI;GRP;RS;FI_ET;RS_ET;FI_EJ
STB;2019;610000028;14;CENTRE PSYCHOTHERAPIQUE DE L'ORNE;610008864;CATTP ADULTES;610780025
STB;2019;610000028;14;CENTRE PSYCHOTHERAPIQUE DE L'ORNE;610784084;CMP (61G04) - CPO ALENCON;610780025
STB;2019;610000028;14;CENTRE PSYCHOTHERAPIQUE DE L'ORNE;610787434;CMP ARGENTAN (61G02) - CPO ALENCON;610780025
STB;2019;610000028;14;CENTRE PSYCHOTHERAPIQUE DE L'ORNE;610787459;CMP FLERS (61I02) - CPO ALENCON;610780025
STB;2019;610000028;14;CENTRE PSYCHOTHERAPIQUE DE L'ORNE;610787467;CMP LA FERTE MACE (61G02)- CPO ALENCON;610780025
STB;2019;610000028;14;CENTRE PSYCHOTHERAPIQUE DE L'ORNE;610787475;CMP DOMFRONT (61I02) - CPO ALENCON;610780025
STB;2019;610000028;14;CENTRE PSYCHOTHERAPIQUE DE L'ORNE;610787491;CMP BELLEME (61G01) - CPO ALENCON;610780025
STB;2019;610000028;14;CENTRE PSYCHOTHERAPIQUE DE L'ORNE;610787509;CMP RUE JULLIEN (61G01) - CPO ALENCON;610780025
STB;2019;610000028;14;CENTRE PSYCHOTHERAPIQUE DE L'ORNE;610787517;CMP (61I01) - CPO ALENCON;610780025
STB;2019;610000028;14;CENTRE PSYCHOTHERAPIQUE DE L'ORNE;610787525;CMP VIMOUTIERS (61G04) - CPO ALENCON;610780025
STB;2019;610000028;14;CENTRE PSYCHOTHERAPIQUE DE L'ORNE;610787558;CMP MORTAGNE (61I01) - CPO ALENCON;610780025
STB;2019;610000028;14;CENTRE PSYCHOTHERAPIQUE DE L'ORNE;610787566;CMP ARGENTAN (61I02) - CPO ALENCON;610780025
STB;2019;610000028;14;CENTRE PSYCHOTHERAPIQUE DE L'ORNE;610787574;CMP LA FERTE MACE (61I02)- CPO ALENCON;610780025
STB;2019;610000028;14;CENTRE PSYCHOTHERAPIQUE DE L'ORNE;610788689;HOPITAL DE JOUR (61I02) - CPO ALENCON;610780025
STB;2019;610000028;14;CENTRE PSYCHOTHERAPIQUE DE L'ORNE;610788705;HOPITAL DE JOUR (61I02) - CPO ALENCON;610780025
STB;2019;610000028;14;CENTRE PSYCHOTHERAPIQUE DE L'ORNE;610788713;HOPITAL DE JOUR (61G02) - CPO ALENCON;610780025
STB;2019;610000028;14;CENTRE PSYCHOTHERAPIQUE DE L'ORNE;610789562;HOPITAL DE JOUR (61I01) - CPO ALENCON;610780025
STB;2019;610000028;14;CENTRE PSYCHOTHERAPIQUE DE L'ORNE;610789901;CMP L'AIGLE (61I01) - CPO ALENCON;610780025
STB;2019;610000028;14;CENTRE PSYCHOTHERAPIQUE DE L'ORNE;610790172;CMP VIMOUTIERS (61I01) - CPO ALENCON;610780025
STB;2019;610000028;14;CENTRE PSYCHOTHERAPIQUE DE L'ORNE;610790305;CMP BELLEME (61I01) - CPO ALENCON;610780025
STB;2019;610000028;14;CENTRE PSYCHOTHERAPIQUE DE L'ORNE;610790339;CMP MORTAGNE (61G04) - CPO ALENCON;610780025
STB;2019;610000028;14;CENTRE PSYCHOTHERAPIQUE DE L'ORNE;610790347;CMP GACE (61G04) - CPO ALENCON;610780025
STB;2019;610000028;14;CENTRE PSYCHOTHERAPIQUE DE L'ORNE;610790354;CENTRE DE THERAPIE FAMILIALE INTERSECT;610780025
STB;2019;610000028;14;CENTRE PSYCHOTHERAPIQUE DE L'ORNE;610790388;HOPITAL DE JOUR (61I01) - CPO ALENCON;610780025
STB;2019;610000028;14;CENTRE PSYCHOTHERAPIQUE DE L'ORNE;610790487;CATTP (61G04) - CPO ALENCON;610780025
STB;2019;610000028;14;CENTRE PSYCHOTHERAPIQUE DE L'ORNE;610790511;CATTP (61G01) - CPO ALENCON;610780025
STB;2019;610000028;14;CENTRE PSYCHOTHERAPIQUE DE L'ORNE;610790537;CATTP ARGENTAN (61G02) - CPO ALENCON;610780025
STB;2019;610000028;14;CENTRE PSYCHOTHERAPIQUE DE L'ORNE;610790545;CATTP LA FERTE MACE 61G02- CPO ALENCON;610780025
STB;2019;610000028;14;CENTRE PSYCHOTHERAPIQUE DE L'ORNE;610790552;CATTP MORTAGNE (61I01) - CPO ALENCON;610780025
STB;2019;610000028;14;CENTRE PSYCHOTHERAPIQUE DE L'ORNE;610790560;ATELIER INTERSECTORIEL - CPO ALENCON;610780025
STB;2019;610000044;04;CENTRE HOSPITALIER DE L'AIGLE;610787319;UNITE SOINS LONGUE DUREE - CH L'AIGLE;610780074
STB;2019;610000051;04;CHICAM - SITE ALENCON;;;610780082
STB;2019;610000069;04;CENTRE HOSPITALIER D'ARGENTAN;;;610780090
STB;2019;610000077;04;CH MARGUERITE DE LORRAINE-MORTAGNE;;;610780124
STB;2019;610000085;04;HOPITAL LOCAL - BELLEME;;;610780132
STB;2019;610000093;04;HOPITAL LOCAL - SEES;;;610780140
STB;2019;610000101;04;HOPITAL LOCAL - VIMOUTIERS;;;610780157
STB;2019;610000119;04;CH -JACQUES MONOD- - FLERS;;;610780165
STB;2019;610004269;09;SERVICE D'HOSPITALISATION À DOMICILE;;;610787038
STB;2019;610005837;09;HOSPITALISATION A DOMICILE - CONDE;;;610005811
STB;2019;610006256;09;HAD ORNE-EST;;;610006769
STB;2019;610006421;09;CLINIQUE D'ALENCON;;;610006413
STB;2019;610006777;09;HAD ORNE EST - SITE DE L'AIGLE;;;610006769
STB;2019;610007155;09;HAD - LA FERTE MACE (ANTENNE ALENCON);;;610005811
STB;2019;610007312;04;HAD DU CH DE VIRE - SITE DE FLERS;;;140000159
STB;2019;610008815;04;CH JACQUES MONOD - SSR - FLERS;;;610780165
STB;2019;610780108;04;CHIC DES ANDAINES - DOMFRONT;;;610790594
STB;2019;610780116;04;CHIC DES ANDAINES - LA FERTE MACE;;;610790594
STB;2019;610780371;09;CENTRE DE SOINS DE SUITE LE PARC;;;760025734
STB;2019;610780389;09;CMPR LA CLAIRIERE - FLERS;;;610787764
STB;2019;610784050;04;USLD -LES PASTELS- - CH ALENCON;;;610780082
STB;2019;610784423;09;CMPR DE BAGNOLES DE L'ORNE;;;610787285
STB;2019;610788325;14;CENTRE MAUBERT (61G03) - CH FLERS;610002628;CENTRE D'ACCUEIL DE JOUR;610780165
STB;2019;610788325;14;CENTRE MAUBERT (61G03) - CH FLERS;610790313;CMP (61G03) - CH FLERS;610780165
STB;2019;610788325;14;CENTRE MAUBERT (61G03) - CH FLERS;610790321;CMP LE TERTRE DOMFRONT(61G03)-CH FLERS;610780165
STB;2019;610788325;14;CENTRE MAUBERT (61G03) - CH FLERS;610790370;HOPITAL DE JOUR (61G03) - CH FLERS;610780165
STB;2019;610788325;14;CENTRE MAUBERT (61G03) - CH FLERS;610790438;CENTRE D'ACCUEIL DE JOUR - CH FLERS;610780165
STB;2019;610788325;14;CENTRE MAUBERT (61G03) - CH FLERS;610790446;CATTP (61G03) - CH FLERS;610780165
STB;2019;610788325;14;CENTRE MAUBERT (61G03) - CH FLERS;610790453;CATTP DOMFRONT (61G03) - CH FLERS;610780165
STB;2019;620000026;09;ETAB HOPALE CTRE CALOT/HELIO;;;620003814
STB;2019;620000034;04;CH ARRAS;;;620100057
STB;2019;620000059;04;CH BAPAUME;620115204;CMP ADULTES RÉPUBLIQUE CH BAPAUME;620100073
STB;2019;620000067;04;CENTRE HOSPITALIER DU TERNOIS;620105957;USLD DU CENTRE HOSPITALIER DU TERNOIS;620100081
STB;2019;620000117;04;CH D'HESDIN;;;620100461
STB;2019;620000224;04;CH BETHUNE;620105965;CENTRE DE LONG SEJOUR GERMON;620100651
STB;2019;620000232;04;CH CARVIN;;;590780227
STB;2019;620000240;04;CH HENIN BEAUMONT;620025056;CMP ENFANTS HENIN CH HENIN BEAUMONT;620100677
STB;2019;620000240;04;CH HENIN BEAUMONT;620025064;CMP ENFANTS CARVIN CH HENIN BEAUMONT;620100677
STB;2019;620000240;04;CH HENIN BEAUMONT;620025072;CMP ENFANTS HARNES CH HENIN BEAUMONT;620100677
STB;2019;620000240;04;CH HENIN BEAUMONT;620025080;HJ PSY ESCALE CH HENIN BEAUMONT;620100677
STB;2019;620000240;04;CH HENIN BEAUMONT;620033522;APPARTEMENTS THÉRAPEUTIQUES;620100677
STB;2019;620000240;04;CH HENIN BEAUMONT;620114645;CMP ADULTES CARVIN CH HENIN BEAUMONT;620100677
STB;2019;620000240;04;CH HENIN BEAUMONT;620114652;CMP ADULTES HÉNIN CH HENIN BEAUMONT;620100677
STB;2019;620000240;04;CH HENIN BEAUMONT;620118471;USLD CH HENIN-BEAUMONT;620100677
STB;2019;620000257;04;CH LENS;;;620100685
STB;2019;620000281;14;EPSM VAL DE LYS ARTOIS;620003400;CTRE PSYCHOTHER. DU TERNOIS G08 EPSM;620101287
STB;2019;620000281;14;EPSM VAL DE LYS ARTOIS;620003434;HJ PSY ADUL G10 BETHUNE EPSM VAL DE LY;620101287
STB;2019;620000281;14;EPSM VAL DE LYS ARTOIS;620003640;CMP ADUL G09 AUCHEL EPSM VAL DE LYS;620101287
STB;2019;620000281;14;EPSM VAL DE LYS ARTOIS;620003657;CMP ENF I03 AUCHEL EPSM VAL DE LYS;620101287
STB;2019;620000281;14;EPSM VAL DE LYS ARTOIS;620018309;CMP ENF I03 ST-OMER EPSM VAL DE LYS;620101287
STB;2019;620000281;14;EPSM VAL DE LYS ARTOIS;620023549;CATTP ADUL G08 FREVENT EPSM VAL DE LYS;620101287
STB;2019;620000281;14;EPSM VAL DE LYS ARTOIS;620025676;CATTP ADUL G12 BEUVRY EPSM VAL DE LYS;620101287
STB;2019;620000281;14;EPSM VAL DE LYS ARTOIS;620025684;CATTP ADUL G12 NOEUX-LES-MINES EPSM;620101287
STB;2019;620000281;14;EPSM VAL DE LYS ARTOIS;620025692;APPART THERAP G12 EPSM VAL LYS ARTOIS;620101287
STB;2019;620000281;14;EPSM VAL DE LYS ARTOIS;620025700;CATTP ADUL G10 BETHUNE EPSM VAL DE LYS;620101287
STB;2019;620000281;14;EPSM VAL DE LYS ARTOIS;620025718;CATTP ADUL G10 ANNEZIN EPSM VAL DE LYS;620101287
STB;2019;620000281;14;EPSM VAL DE LYS ARTOIS;620025726;CATTP ADUL G09 JACQUES VINCENT LILLERS;620101287
STB;2019;620000281;14;EPSM VAL DE LYS ARTOIS;620025916;CATTP ADUL G06 ST-OMER EPSM VAL DE LYS;620101287
STB;2019;620000281;14;EPSM VAL DE LYS ARTOIS;620025932;APPART THERAP G06 ST-OMER EPSM V DE LY;620101287
STB;2019;620000281;14;EPSM VAL DE LYS ARTOIS;620025940;CATTP ADUL G07 AIRE/LYS EPSM VAL DE LY;620101287
STB;2019;620000281;14;EPSM VAL DE LYS ARTOIS;620025957;CATTP ADUL G07 ST-OMER EPSM VAL DE LYS;620101287
STB;2019;620000281;14;EPSM VAL DE LYS ARTOIS;620025965;APPART THERAP G07 AIRE/LYS EPSM VAL LY;620101287
STB;2019;620000281;14;EPSM VAL DE LYS ARTOIS;620025981;CATTP ADUL G11 BRUAY EPSM VAL DE LYS;620101287
STB;2019;620000281;14;EPSM VAL DE LYS ARTOIS;620025999;CATTP ENF I04 L'ENVOL EPSM VAL DE LYS;620101287
STB;2019;620000281;14;EPSM VAL DE LYS ARTOIS;620026005;CATTP ENF I04 NOEUX EPSM VAL DE LYS;620101287
STB;2019;620000281;14;EPSM VAL DE LYS ARTOIS;620026013;CATTP ENF F. DOLTO I04 EPSM VAL DE LYS;620101287
STB;2019;620000281;14;EPSM VAL DE LYS ARTOIS;620026021;CATTP ENF I03 LA TOUR BLANCHE EPSM;620101287
STB;2019;620000281;14;EPSM VAL DE LYS ARTOIS;620026039;CATTP ENF I03 LA PARENTHESE EPSM VAL;620101287
STB;2019;620000281;14;EPSM VAL DE LYS ARTOIS;620026047;CATTP ENF I03 LES BACOVES EPSM VAL DE;620101287
STB;2019;620000281;14;EPSM VAL DE LYS ARTOIS;620026054;CATTP ENF I03 AIRE/LYS EPSM VAL DE LYS;620101287
STB;2019;620000281;14;EPSM VAL DE LYS ARTOIS;620026062;CATTP ENF I03 AUCHEL EPSM VAL DE LYS;620101287
STB;2019;620000281;14;EPSM VAL DE LYS ARTOIS;620027698;HOPITAL DE JOUR PSY ADULTES BRUAY;620101287
STB;2019;620000281;14;EPSM VAL DE LYS ARTOIS;620028688;CATTP ENFANTS ADOS;620101287
STB;2019;620000281;14;EPSM VAL DE LYS ARTOIS;620033498;HOPITAL DE JOUR PSY ADULTE;620101287
STB;2019;620000281;14;EPSM VAL DE LYS ARTOIS;620114439;CMP ENF I03 AIRE/LYS EPSM VAL DE LYS;620101287
STB;2019;620000281;14;EPSM VAL DE LYS ARTOIS;620114447;CMP ENF I04 BETHUNE EPSM VAL DE LYS;620101287
STB;2019;620000281;14;EPSM VAL DE LYS ARTOIS;620114454;CMP ADUL G06 ST-OMER EPSM VAL DE LYS;620101287
STB;2019;620000281;14;EPSM VAL DE LYS ARTOIS;620114504;CMP ADUL G10 BETHUNE EPSM VAL DE LYS;620101287
STB;2019;620000281;14;EPSM VAL DE LYS ARTOIS;620114587;CMP ADUL G11 BRUAY EPSM VAL DE LYS;620101287
STB;2019;620000281;14;EPSM VAL DE LYS ARTOIS;620114660;CMP ADUL G09 LILLERS EPSM VAL DE LYS;620101287
STB;2019;620000281;14;EPSM VAL DE LYS ARTOIS;620114678;CMP ADUL G12 NOEUX EPSM VAL DE LYS;620101287
STB;2019;620000281;14;EPSM VAL DE LYS ARTOIS;620114702;CMP ADUL G08 GAUCHIN-V. EPSM VAL DE LY;620101287
STB;2019;620000281;14;EPSM VAL DE LYS ARTOIS;620115261;CMP ADUL G07 AIRE/LYS EPSM VAL DE LYS;620101287
STB;2019;620000281;14;EPSM VAL DE LYS ARTOIS;620115279;CMP WINNICOTT ENF I04 NOEUX EPSM;620101287
STB;2019;620000281;14;EPSM VAL DE LYS ARTOIS;620115287;CMP ENF I04 BRUAY EPSM VAL DE LYS;620101287
STB;2019;620000281;14;EPSM VAL DE LYS ARTOIS;620115311;CMP ADUL G07 EPSM VAL DE LYS;620101287
STB;2019;620000281;14;EPSM VAL DE LYS ARTOIS;620115329;CMP ENF I03 LILLERS EPSM VAL DE LYS;620101287
STB;2019;620000299;04;CH AIRE SUR LA LYS;620118190;USLD CENTRE HOSPITALIER AIRE-SUR-LA LY;620101295
STB;2019;620000323;04;CH CALAIS;620024745;AT ADULTES CALAIS CH CALAIS;620101337
STB;2019;620000323;04;CH CALAIS;620024752;AT ADULTES CALAIS CH CALAIS;620101337
STB;2019;620000323;04;CH CALAIS;620025031;AT ADULTES CALAIS CH CALAIS;620101337
STB;2019;620000323;04;CH CALAIS;620114629;CMP ADULTES MOLLIEN CH CALAIS;620101337
STB;2019;620000323;04;CH CALAIS;620114637;CMP ADULTES LAFAYETTE CH CALAIS;620101337
STB;2019;620000323;04;CH CALAIS;620115220;CMP ENFANTS KLEIN CH CALAIS;620101337
STB;2019;620000323;04;CH CALAIS;620118299;USLD CH CALAIS;620101337
STB;2019;620000349;04;CH REGION DE ST OMER;620111005;USLD CH REGION SAINT-OMER;620101360
STB;2019;620000596;09;CTRE LA PRESQU'ILE - L'ARCHIPEL;;;750820680
STB;2019;620000638;05;ASSOC REGIONALE ESPOIR ET VIE;620115584;CENTRE DE POST-CURE ECOIVRES I;620000638
STB;2019;620000638;05;ASSOC REGIONALE ESPOIR ET VIE;620115592;ASSOC REGIONALE ESPOIR ET VIE;620000638
STB;2019;620000653;04;CH BOULOGNE-SUR-MER;620114561;CMP ADULTES BOULOGNE 62G03;620103440
STB;2019;620000653;04;CH BOULOGNE-SUR-MER;620114579;CMP ADULTES BOULOGNE 62G04;620103440
STB;2019;620000653;04;CH BOULOGNE-SUR-MER;620116467;USLD CH BOULOGNE SUR MER;620103440
STB;2019;620001834;05;ASSO GROUPE AHNAC;620003699;AT BULLY AHNAC;620001834
STB;2019;620001834;05;ASSO GROUPE AHNAC;620004168;CATTP BULLY - AHNAC;620001834
STB;2019;620001834;05;ASSO GROUPE AHNAC;620004598;AT LIEVIN AHNAC;620001834
STB;2019;620001834;05;ASSO GROUPE AHNAC;620004838;CTRE PSYCHO MARRONNIERS BULLY;620001834
STB;2019;620001834;05;ASSO GROUPE AHNAC;620025445;AT GRENAY AHNAC;620001834
STB;2019;620001834;05;ASSO GROUPE AHNAC;620114611;C.M.P.S PSY GLE LIEVIN;620001834
STB;2019;620001834;05;ASSO GROUPE AHNAC;620115626;LES MARRONNIERS HOP DE JOUR;620001834
STB;2019;620001834;05;ASSO GROUPE AHNAC;620118240;CENTRE DE POST-CURE BULLY;620001834
STB;2019;620002154;14;INSTITUT ALBERT CALMETTE A CAMIERS;620009779;HOP JOUR GABRIEL PERI INST CAMIERS;620112607
STB;2019;620002154;14;INSTITUT ALBERT CALMETTE A CAMIERS;620009829;HOP JOUR BOULOGNE INSTITUT CAMIERS;620112607
STB;2019;620002154;14;INSTITUT ALBERT CALMETTE A CAMIERS;620009878;CMP CATTP LE CHEMIN VERT IDAC CAMIERS;620112607
STB;2019;620002154;14;INSTITUT ALBERT CALMETTE A CAMIERS;620009928;CMP CATTP -LE PORTEL- INSTIT. CAMIERS;620112607
STB;2019;620002154;14;INSTITUT ALBERT CALMETTE A CAMIERS;620009969;CMP CATTP ETAPLES INSTITUT CAMIERS;620112607
STB;2019;620002154;14;INSTITUT ALBERT CALMETTE A CAMIERS;620010249;HOPITAL DE JOUR AUCHY LES HESDIN IDAC;620112607
STB;2019;620002154;14;INSTITUT ALBERT CALMETTE A CAMIERS;620028597;IDAC CAMIERS -SITE DE DESVRES-;620112607
STB;2019;620003202;04;CH ARRONDISSEMENT DE MONTREUIL;620004119;HJ PSY ADULTES ETAPLES - CHAM;620103432
STB;2019;620003202;04;CH ARRONDISSEMENT DE MONTREUIL;620024398;HOPITAL DE JOUR FRUGES - CHAM;620103432
STB;2019;620003202;04;CH ARRONDISSEMENT DE MONTREUIL;620114686;CMP MONTREUIL - CHAM;620103432
STB;2019;620003202;04;CH ARRONDISSEMENT DE MONTREUIL;620119941;HOP JOUR CAMPAGNE LÈS HESDIN - CHAM;620103432
STB;2019;620003202;04;CH ARRONDISSEMENT DE MONTREUIL;620119958;HJ PSY ADULT BERCK CH ARROND MONTREUIL;620103432
STB;2019;620003350;09;POLYCLINIQUE DE RIAUMONT;620116558;USLD POLYCLINIQUE DE LIEVIN;620001834
STB;2019;620003376;09;POLYCLINIQUE MED CHIR D'HENIN-BEAUMONT;;;620001834
STB;2019;620003475;14;CTRE TRAITEMENT DEPENDANCES CH LENS;620025395;CATTP LENS CH LENS;620100685
STB;2019;620003475;14;CTRE TRAITEMENT DEPENDANCES CH LENS;620025403;HJ PSY INFANTO-JUV CH LENS;620100685
STB;2019;620003475;14;CTRE TRAITEMENT DEPENDANCES CH LENS;620026252;CENTRE DE SANTE MENTALE -JB PUSSIN-;620100685
STB;2019;620003475;14;CTRE TRAITEMENT DEPENDANCES CH LENS;620108365;HJ PSY ADULTES D'AVION - CH LENS;620100685
STB;2019;620003475;14;CTRE TRAITEMENT DEPENDANCES CH LENS;620114546;CMP ADULTES AVION CH LENS;620100685
STB;2019;620003475;14;CTRE TRAITEMENT DEPENDANCES CH LENS;620114934;CMP ENFANTS LENS-AVION CH LENS;620100685
STB;2019;620003475;14;CTRE TRAITEMENT DEPENDANCES CH LENS;620115246;CMP ADULTES LENS CH LENS;620100685
STB;2019;620003475;14;CTRE TRAITEMENT DEPENDANCES CH LENS;620115253;CMP ENFANTS BULLY-LIEVIN CH LENS;620100685
STB;2019;620003822;09;ETAB HOPALE - CENTRE SAINTE BARBE;;;620003814
STB;2019;620003889;09;SANTELYS HAD DU BÉTHUNOIS;;;590799995
STB;2019;620006049;09;CLINIQUE CHIRURGICALE DE SAINT-OMER;;;620000331
STB;2019;620010348;09;HAD CALAIS - SAINT OMER;;;590024469
STB;2019;620010389;09;SANTELYS HAD ARTOIS ET TERNOIS;;;590799995
STB;2019;620012948;09;CLINIQUE MAHAUT DE TERMONDE;;;620000265
STB;2019;620013649;09;HAD DU LITTORAL BOULOGNE MONTREUIL;;;620013599
STB;2019;620018143;14;CENTRE DE SOINS PSY ROGER MISES;620020602;CATTP PEDO-PSYCHIAT DAINVILLE CH ARRAS;620100057
STB;2019;620018143;14;CENTRE DE SOINS PSY ROGER MISES;620032367;CMP DE VITRY EN ARTOIS;620100057
STB;2019;620018143;14;CENTRE DE SOINS PSY ROGER MISES;620032375;CMP FRANCOISE DOLTO;620100057
STB;2019;620018143;14;CENTRE DE SOINS PSY ROGER MISES;620114462;CMP ENFANTS SAINTPOL CH ARRAS;620100057
STB;2019;620018143;14;CENTRE DE SOINS PSY ROGER MISES;620114520;CMP ADULTES BRIAND CH ARRAS;620100057
STB;2019;620018143;14;CENTRE DE SOINS PSY ROGER MISES;620114538;CMP ADULTES CHURCHILL CH ARRAS;620100057
STB;2019;620024349;15;SAS CLINIQUE DU VIRVAL;;;620024299
STB;2019;620025346;09;POLYCLINIQUE DE LA -CLARENCE-;;;620001834
STB;2019;620025387;15;CLINIQUE DU LITTORAL;;;620025361
STB;2019;620026401;09;HOPALE REEDUCATION-CENTRE ARRAS;;;620024158
STB;2019;620026690;09;GCS CENTRE JOLIOT CURIE;;;620027839
STB;2019;620027664;09;ETABLISSEMENT HOPALE-CENTRE CALVÉ;;;620003814
STB;2019;620030726;15;CLINIQUE LES OYATS;;;620030718
STB;2019;620033753;04;ETABLISSEMENT SITE CHAM;;;620103440
STB;2019;620033761;09;CARDIOLOGIE INTERVENTION ARTOIS;;;620023770
STB;2019;620033787;09;CTRE DIALYSE DU LENSOIS - SITE CH LENS;;;620027268
STB;2019;620033803;09;CENTRE AMP SITE CLINIQUE COTE D'OPALE;;;620025189
STB;2019;620033829;04;HEMODIALYSE SITE CH CALAIS;;;620103440
STB;2019;620100016;03;HOP MARITIME DE BERCK;;;750712184
STB;2019;620100099;09;HOPITAL PRIVE ARRAS LES BONNETTES;;;620014779
STB;2019;620100347;15;CLINIQUE PSYCHIATRIQUE -LE RYONVAL-;;;590039863
STB;2019;620100487;09;CLINIQUE DES ACACIAS;;;620000125
STB;2019;620100495;09;CLINIQUE DE SOINS DE SUITE LES DRAGS;;;620000133
STB;2019;620100735;09;CLINIQUE ANNE ARTOIS;;;620000265
STB;2019;620100750;09;CLINIQUE AMBROISE PARE;;;620000273
STB;2019;620100842;09;CRF LES HAUTOIS D'OIGNIES;;;620001834
STB;2019;620101311;09;CLINIQUE DES 2 CAPS;;;620027763
STB;2019;620101501;09;HOPITAL PRIVE DE BOIS BERNARD;;;620000364
STB;2019;620102954;09;UNIT SOINS ET CONVA-LE SURGEON-;;;620020859
STB;2019;620105940;09;POLYCLINIQUE DU TERNOIS;;;620000950
STB;2019;620105973;09;CTRE ANTOINE DE SAINT EXUPERY;;;590039863
STB;2019;620105981;09;HOPITAL A DOMICILE REGION DE LENS;;;620000968
STB;2019;620106088;09;CLINIQUE MEDICO CHIRURGICALE DE BRUAY;;;620000976
STB;2019;620106203;09;UNIT SOINS GERONTOLOGIE LA ROSERAIE;;;620020859
STB;2019;620106625;09;MAISON SLD LA MANAIE AUCHEL;;;620020859
STB;2019;620108357;04;USLD LES OPALINES - CHAM;;;620103432
STB;2019;620111195;04;USLD CH ARRAS;;;620100057
STB;2019;620112656;04;MAISON DE REPOS MAROEUIL - CH ARRAS;;;620100057
STB;2019;620116046;09;SAS CLINIQUE CHIR. DES 7 VALLEES;;;620002311
STB;2019;620117606;09;MAISON LA MANAIE CONVALESCENCE;;;620020859
STB;2019;620118513;09;CENTRE MCO COTE D'OPALE;;;620002915
STB;2019;630000016;04;CH DU MONT DORE;630791895;UNITÉ DE SOINS DE LONGUE DURÉE;630180032
STB;2019;630000131;09;CLINIQUE MED CARDIO PNEUMOLOGIE DURTOL;;;630003168
STB;2019;630000149;04;CH ETIENNE CLEMENTEL;;;630780302
STB;2019;630000404;04;HOPITAL GABRIEL MONTPIED - CHU63;;;630780989
STB;2019;630000412;04;CENTRE HOSPITALIER D'AMBERT;630783488;CENTRE DE SOINS LONGUE DUREE PREBAYLE;630780997
STB;2019;630000420;04;CENTRE HOSPITALIER ISSOIRE PAUL ARDIER;630787026;CTRE SOINS LGUE DUREE ISSOIRE;630781003
STB;2019;630000438;04;CENTRE HOSPITALIER DE RIOM;;;630781011
STB;2019;630000446;04;CENTRE HOSPITALIER DE THIERS;630787059;UNITÉ DE SOINS DE LONGUE DURÉE;630781029
STB;2019;630000487;09;CENTRE DE REED.FONCT.NOTRE-DAME;;;630781136
STB;2019;630000560;04;CH BILLOM;630788057;USLD CH BILLOM;630781367
STB;2019;630008118;09;HAD CLINIDOM CLERMONT-FERRAND;;;630011153
STB;2019;630010296;09;HAD 63 - SERVICE HAD;;;630001188
STB;2019;630010510;09;CLINIQUE DES 6 LACS;;;920030269
STB;2019;630010528;09;HAD AURASANTE;;;630000990
STB;2019;630011211;09;CENTRE RÉGIONAL BASSE VISION;;;690795331
STB;2019;630011823;09;UGECAM - SSR NUTRITION-OBÉSITÉ;;;870015336
STB;2019;630780179;09;CTRE HOSPITALISATION DE CHANAT;;;630011534
STB;2019;630780195;15;CHS SAINTE-MARIE CLERMONT-FERRAND;630010635;HDJ ADULTES YOUX;630786754
STB;2019;630780195;15;CHS SAINTE-MARIE CLERMONT-FERRAND;630010643;CMP CROIX DE NEYRAT;630786754
STB;2019;630780195;15;CHS SAINTE-MARIE CLERMONT-FERRAND;630013860;CMP ADULTES;630786754
STB;2019;630780195;15;CHS SAINTE-MARIE CLERMONT-FERRAND;630013878;HDJ ENFANTS;630786754
STB;2019;630780195;15;CHS SAINTE-MARIE CLERMONT-FERRAND;630013886;CMP ENFANTS;630786754
STB;2019;630780195;15;CHS SAINTE-MARIE CLERMONT-FERRAND;630013894;HDJ ADULTES;630786754
STB;2019;630780195;15;CHS SAINTE-MARIE CLERMONT-FERRAND;630013902;CMP ADULTES;630786754
STB;2019;630780195;15;CHS SAINTE-MARIE CLERMONT-FERRAND;630013910;CMP ADULTES CLERMONT GARE;630786754
STB;2019;630780195;15;CHS SAINTE-MARIE CLERMONT-FERRAND;630013928;CMP ADULTES;630786754
STB;2019;630780195;15;CHS SAINTE-MARIE CLERMONT-FERRAND;630013936;CMP ADULTES YOUX;630786754
STB;2019;630780195;15;CHS SAINTE-MARIE CLERMONT-FERRAND;630013944;CMP ADULTES RIOM;630786754
STB;2019;630780195;15;CHS SAINTE-MARIE CLERMONT-FERRAND;630013951;CMP ENFANTS RIOM;630786754
STB;2019;630780195;15;CHS SAINTE-MARIE CLERMONT-FERRAND;630786226;HOPITAL DE JOUR CENTRE GARE;630786754
STB;2019;630780195;15;CHS SAINTE-MARIE CLERMONT-FERRAND;630786234;HOPITAL DE JOUR ISSOIRE;630786754
STB;2019;630780195;15;CHS SAINTE-MARIE CLERMONT-FERRAND;630787539;HDJ GENERAL RIOM;630786754
STB;2019;630780195;15;CHS SAINTE-MARIE CLERMONT-FERRAND;630787802;ATELIER THERAPEUTIQUE M. GAILLARD;630786754
STB;2019;630780195;15;CHS SAINTE-MARIE CLERMONT-FERRAND;630789576;HDJ ENFANTS RIOM;630786754
STB;2019;630780195;15;CHS SAINTE-MARIE CLERMONT-FERRAND;630791309;CMP ENFANTS SAINT ELOY LES MINES;630786754
STB;2019;630780195;15;CHS SAINTE-MARIE CLERMONT-FERRAND;630791325;HOPITAL ACCUEIL THERAPEUTIQUE;630786754
STB;2019;630780211;09;POLE SANTE REPUBLIQUE;;;630000107
STB;2019;630780310;09;CLINEA - CLINIQUE LES SORBIERS;;;920030269
STB;2019;630780369;09;CLINIQUE DE LA PLAINE;;;630000164
