BOR;AN;FI;GRP;RS;FI_ET;RS_ET
ST;2019;620100057;02;CH ARRAS;620018143;CENTRE DE SOINS PSY ROGER MISES
ST;2019;620100057;02;CH ARRAS;620111195;USLD CH ARRAS
ST;2019;620100057;02;CH ARRAS;620112656;MAISON DE REPOS MAROEUIL - CH ARRAS
ST;2019;620100073;02;CH BAPAUME;620000059;CH BAPAUME
ST;2019;620100081;02;CENTRE HOSPITALIER DU TERNOIS;620000067;CENTRE HOSPITALIER DU TERNOIS
ST;2019;620100461;02;CH D'HESDIN;620000117;CH D'HESDIN
ST;2019;620100651;02;CENTRE HOSPITALIER BETHUNE BEUVRY;620000224;CH BETHUNE
ST;2019;620100677;02;CH HENIN BEAUMONT;620000240;CH HENIN BEAUMONT
ST;2019;620100685;02;CH DR.SCHAFFNER DE LENS;620000257;CH LENS
ST;2019;620100685;02;CH DR.SCHAFFNER DE LENS;620003475;CTRE TRAITEMENT DEPENDANCES CH LENS
ST;2019;620101287;02;EPSM VAL DE LYS ARTOIS;620000281;EPSM VAL DE LYS ARTOIS
ST;2019;620101295;02;CH AIRE SUR LA LYS;620000299;CH AIRE SUR LA LYS
ST;2019;620101337;02;CH CALAIS;620000323;CH CALAIS
ST;2019;620101360;02;CH REGION DE ST-OMER;620000349;CH REGION DE ST OMER
ST;2019;620103432;02;CENTRE HOSP DE L'ARR DE MONTREUIL;620003202;CH ARRONDISSEMENT DE MONTREUIL
ST;2019;620103432;02;CENTRE HOSP DE L'ARR DE MONTREUIL;620108357;USLD LES OPALINES - CHAM
ST;2019;620103440;02;CH BOULOGNE-SUR-MER;620000653;CH BOULOGNE-SUR-MER
ST;2019;620103440;02;CH BOULOGNE-SUR-MER;620033753;ETABLISSEMENT SITE CHAM
ST;2019;620103440;02;CH BOULOGNE-SUR-MER;620033829;HEMODIALYSE SITE CH CALAIS
ST;2019;620112581;06;ASSO POUR LE DEVEL HEMODIALYSE;590008306;CENTRE D'AUTODIALYSE ADH DE SOMAIN
ST;2019;620112581;06;ASSO POUR LE DEVEL HEMODIALYSE;590035390;CTRE D'AUTODIALYSE ADH DE LAMBERSART
ST;2019;620112581;06;ASSO POUR LE DEVEL HEMODIALYSE;590041471;AUTODIALYSE ADH BRUAY-SUR-L'ESCAUT
ST;2019;620112581;06;ASSO POUR LE DEVEL HEMODIALYSE;590046579;CENTRE D'AUTODIALYSE MARLY
ST;2019;620112581;06;ASSO POUR LE DEVEL HEMODIALYSE;590056990;CENTRE ADH D'AUTODIALYSE A DENAIN
ST;2019;620112581;06;ASSO POUR LE DEVEL HEMODIALYSE;590806428;CTRE D'AUTODIALYSE ADH DE DOUAI
ST;2019;620112581;06;ASSO POUR LE DEVEL HEMODIALYSE;590810099;CENTRE D'AUTODIALYSE ADH DE CAMBRAI
ST;2019;620112581;06;ASSO POUR LE DEVEL HEMODIALYSE;590815007;CTRE D'AUTODIALYSE ADH LA SENTINELLE
ST;2019;620112581;06;ASSO POUR LE DEVEL HEMODIALYSE;620018705;CTRE DE DIALYSE A DOMICILE ADH HENIN B
ST;2019;620112581;06;ASSO POUR LE DEVEL HEMODIALYSE;620020636;CTRE D'AUTODIALYSE ADH DE ST-POL
ST;2019;620112581;06;ASSO POUR LE DEVEL HEMODIALYSE;620025494;CTRE AUTODIALYSE & UNITE DIALY MED ADH
ST;2019;620112581;06;ASSO POUR LE DEVEL HEMODIALYSE;620031096;CENTRE D'AUTODIALYSE ADH DE OIGNIES
ST;2019;620112581;06;ASSO POUR LE DEVEL HEMODIALYSE;620032706;CENTRE D'AUTODIALYSE ADH DE ST VENANT
ST;2019;620112581;06;ASSO POUR LE DEVEL HEMODIALYSE;620115170;CTRE D'ENTRAIN AUTODIALYSE ST-NICOLAS
ST;2019;620112581;06;ASSO POUR LE DEVEL HEMODIALYSE;620115410;CENTRE D'AUTODIALYSE ADH DE LENS
ST;2019;620112581;06;ASSO POUR LE DEVEL HEMODIALYSE;620117309;CTRE D'AUTODIALYSE ADH SITE ECOPAC
ST;2019;620112581;06;ASSO POUR LE DEVEL HEMODIALYSE;620117325;CENTRE D'AUTODIALYSE ADH DE DIVION
ST;2019;620112581;06;ASSO POUR LE DEVEL HEMODIALYSE;620117812;CTRE D'AUTODIALYSE ADH DE LIEVIN
ST;2019;620112581;06;ASSO POUR LE DEVEL HEMODIALYSE;620120063;CENTRE AUTODIALYSE AIRE/LA LYS
ST;2019;620112607;02;INSTITUT DÉPARTEMENTAL ALBERT CALMETTE;620002154;INSTITUT ALBERT CALMETTE A CAMIERS
ST;2019;630000990;06;AURA SANTE;030003669;UNITE DE DIALYSE DE MONTLUCON
ST;2019;630000990;06;AURA SANTE;030003719;UNITE DE DIALYSE DE MOULINS
ST;2019;630000990;06;AURA SANTE;030003768;UNITE DE DIALYSE DE VICHY
ST;2019;630000990;06;AURA SANTE;150001758;UNITE DE DIALYSE DE SAINT-FLOUR
ST;2019;630000990;06;AURA SANTE;430004309;UNITE DE DIALYSE DE BRIOUDE
ST;2019;630000990;06;AURA SANTE;430004358;UNITE DE DIALYSE DU PUY
ST;2019;630000990;06;AURA SANTE;430004408;UNITE DE DIALYSE D'YSSINGEAUX
ST;2019;630000990;06;AURA SANTE;580004588;DIALYSE AURA NEVERS
ST;2019;630000990;06;AURA SANTE;580004638;DIALYSE AURA DECIZE
ST;2019;630000990;06;AURA SANTE;630005668;CTRE D'HEMODIALYSE AURA ARCHE
ST;2019;630000990;06;AURA SANTE;630007698;UNITE DE DIALYSE D'AMBERT
ST;2019;630000990;06;AURA SANTE;630007748;UNITE DE DIALYSE D'ISSOIRE
ST;2019;630000990;06;AURA SANTE;630007789;UNITE DE DIALYSE DU MONT-DORE
ST;2019;630000990;06;AURA SANTE;630007839;UNITE DE DIALYSE DE RIOM
ST;2019;630000990;06;AURA SANTE;630007888;UNITE DE DIALYSE DE THIERS
ST;2019;630000990;06;AURA SANTE;630784742;AURASANTE CHAMALIERES
ST;2019;630011831;08;SELARL U2R;150003713;SELARL U2R - SITE CMC DE TRONQUIERES
ST;2019;630011831;08;SELARL U2R;520004847;SELARL U2R SITE CTRE MED CHIR CHAUMONT
ST;2019;630011831;08;SELARL U2R;580972560;UNITÉ DE RADIOTHÉRAPIE RÉPUBLIQUE
ST;2019;630011831;08;SELARL U2R;630009546;UNITE DE RADIOTHERAPIE
ST;2019;630180032;02;CH DU MONT DORE;630000016;CH DU MONT DORE
ST;2019;630780302;02;CH ETIENNE CLEMENTEL;630000149;CH ETIENNE CLEMENTEL
ST;2019;630780989;02;CHU DE CLERMONT-FERRAND;630000404;HOPITAL GABRIEL MONTPIED - CHU63
ST;2019;630780989;02;CHU DE CLERMONT-FERRAND;630781268;HOPITAL ESTAING - CHU63
ST;2019;630780989;02;CHU DE CLERMONT-FERRAND;630781771;CMP - CHU63
ST;2019;630780989;02;CHU DE CLERMONT-FERRAND;630783538;HOPITAL LOUISE MICHEL - CHU63
ST;2019;630780997;02;CENTRE HOSPITALIER D'AMBERT;630000412;CENTRE HOSPITALIER D'AMBERT
ST;2019;630781003;02;CENTRE HOSPITALIER ISSOIRE PAUL ARDIER;630000420;CENTRE HOSPITALIER ISSOIRE PAUL ARDIER
ST;2019;630781011;02;CENTRE HOSPITALIER DE RIOM;630000438;CENTRE HOSPITALIER DE RIOM
ST;2019;630781029;02;CENTRE HOSPITALIER DE THIERS;630000446;CENTRE HOSPITALIER DE THIERS
ST;2019;630781110;08;CENTRE LUTTE CONTRE LE CANCER J.PERRIN;630000479;CENTRE LUTTE CONTRE LE CANCER J.PERRIN
ST;2019;630781367;02;CENTRE HOSPITALIER DE BILLOM;630000560;CH BILLOM
ST;2019;640000113;06;SAS CLINIQUE DELAY;400007043;ANTENNE AUTODIALYSE DELAY
ST;2019;640000113;06;SAS CLINIQUE DELAY;640013553;ANTENNE AUTODIALYSE DELAY
ST;2019;640000113;06;SAS CLINIQUE DELAY;640789640;CENTRE HEMODIALYSE CLINIQUE DELAY
ST;2019;640000113;06;SAS CLINIQUE DELAY;640796736;ANTENNE AUTODIALYSE TEMPORAIRE DELAY
ST;2019;640000113;06;SAS CLINIQUE DELAY;640796835;ANTENNE AUTODIALYSE DELAY
ST;2019;640000113;06;SAS CLINIQUE DELAY;640797155;ANTENNE AUTODIALYSE DELAY
ST;2019;640000113;06;SAS CLINIQUE DELAY;640797296;ANTENNE AUTODIALYSE DELAY
ST;2019;640001715;08;CENTRE D'ONCOLOGIE ET DE RADIOTHERAPIE;640787172;CENTRE D'ONCOLOGIE ET DE RADIOTHÉRAPIE
ST;2019;640017612;06;SAS NEPHROCARE BEARN;400011201;ANT. AUTODIALYSE NEPHROCARE-AIRE/ADOUR
ST;2019;640017612;06;SAS NEPHROCARE BEARN;640005336;ANT. AUTODIALYSE NEPHROCARE - ORTHEZ
ST;2019;640017612;06;SAS NEPHROCARE BEARN;640013520;ANT. AUTODIALYSE NEPHROCARE - OLORON
ST;2019;640017612;06;SAS NEPHROCARE BEARN;640017679;ANT AUTODIALYSE NEPHROCARE-PAU NAVARRE
ST;2019;640017612;06;SAS NEPHROCARE BEARN;640781332;NEPHROCARE BEARN-CTRE DIALYSE DU BEARN
ST;2019;640017638;02;CENTRE HOSPITALIER DE SAINT-PALAIS;640017646;CENTRE HOSPITALIER DE SAINT-PALAIS
ST;2019;640780417;02;CENTRE HOSPITALIER DE LA COTE BASQUE;640000162;CH DE LA COTE BASQUE - BAYONNE
ST;2019;640780417;02;CENTRE HOSPITALIER DE LA COTE BASQUE;640780755;C.H.I.C. COTE BASQUE - ST JEAN DE LUZ
ST;2019;640780813;02;CENTRE HOSPITALIER D'ORTHEZ;640000402;CENTRE HOSPITALIER D'ORTHEZ
ST;2019;640780821;02;CENTRE HOSPITALIER D'OLORON STE MARIE;640000410;CENTRE HOSPITALIER OLORON
ST;2019;640780839;02;CENTRE HOSPITALIER DE MAULEON;640000428;CENTRE HOSPITALIER DE MAULEON
ST;2019;640780862;02;CENTRE HOSP PYRENEES PSYCHIATRIE;640000436;CENTRE HOSPITALIER DES PYRENEES
ST;2019;640781290;02;CENTRE HOSPITALIER DE PAU;640000600;CENTRE HOSPITALIER DE PAU
ST;2019;640791976;02;CENTRE GERONTOLOGIQUE;640003836;USLD CLOS DE L'OUSSE
ST;2019;640791976;02;CENTRE GERONTOLOGIQUE;640786281;USLD CLOS MONTREUIL
ST;2019;650780158;02;CH LOURDES;650000045;CH LOURDES
ST;2019;650780166;02;CH BAGNERES DE BIGORRE;650000052;CH BAGNERES DE BIGORRE
ST;2019;650780166;02;CH BAGNERES DE BIGORRE;650786668;USLD CH BAGNERES DE BIGORRE
ST;2019;650780174;02;HOPITAUX DE LANNEMEZAN;650000060;CH LANNEMEZAN
ST;2019;650780174;02;HOPITAUX DE LANNEMEZAN;650784218;CMC HOPITAUX DE LANNEMEZAN
ST;2019;650780190;02;HOPITAL LE MONTAIGU;650000078;CH LE MONTAIGU
ST;2019;650783160;02;CH BIGORRE;650000417;CH BIGORRE SITE GESPE TARBES
ST;2019;650783160;02;CH BIGORRE;650005606;CENTRE HOSP BIGORRE - ANTENNE BAGNERES
ST;2019;650783160;02;CH BIGORRE;650780141;CH BIGORRE SITE AYGUEROTE TARBES
ST;2019;650783160;02;CH BIGORRE;650780182;CH BIGORRE SITE VIC EN BIGORRE
ST;2019;650789068;08;SCM BEARN BIGORRE;640005393;GROUPE RADIOTHER. ET ONCO. TARBES-PAU
ST;2019;650789068;08;SCM BEARN BIGORRE;650789308;GROUPE RADIOTHERAPIE ONCOLOGIE PYRENEE
ST;2019;660007238;08;SCP CENTRE CATALAN D'ONCOLOGIE;660007246;CENTRE CATALAN D'ONCOLOGIE ST PIERRE
ST;2019;660780180;02;CH PERPIGNAN;660000084;CH PERPIGNAN
ST;2019;660780180;02;CH PERPIGNAN;660008947;PLATE FORME SAMU SDIS 66
ST;2019;660780180;02;CH PERPIGNAN;660010117;CH PERPIGNAN ANTENNE SMUR CH PUIGCERDA
ST;2019;660780180;02;CH PERPIGNAN;660781444;USLD LA MISERICORDE CH PERPIGNAN
ST;2019;660780198;02;CHS LEON JEAN GREGORY;660000092;CHS LEON JEAN GREGORY
ST;2019;660780271;02;CH PRADES;660000167;CH PRADES
ST;2019;660790379;06;MEDIPOLE ST ROCH;660004953;MEDIPOLE UAD LE SOLER
ST;2019;660790379;06;MEDIPOLE ST ROCH;660004961;MEDIPOLE UAD ARGELES SUR MER
ST;2019;660790379;06;MEDIPOLE ST ROCH;660004979;MEDIPOLE UAD ST LAURENT DE LA SALANQUE
ST;2019;660790379;06;MEDIPOLE ST ROCH;660005687;MEDIPOLE UAD PRADES
ST;2019;670000652;06;AURAL;670002187;CENTRE D'AUTODIALYSE AURAL BERGSON
ST;2019;670000652;06;AURAL;670013895;UNITE DE DIALYSE AURAL SAVERNE
ST;2019;670000652;06;AURAL;670014455;CENTRE D'HEMODIALYSE HAUTEPIERRE AURAL
ST;2019;670000652;06;AURAL;670795921;CENTRE DE DIALYSE AURAL HAGUENAU
ST;2019;670000652;06;AURAL;670799667;AURAL - CLINIQUE SAINTE ANNE
ST;2019;670000652;06;AURAL;680010824;UNITE AUTODIALYSE AURAL COLMAR
ST;2019;670000652;06;AURAL;680013778;UNITE AUTODIALYSE AURAL MULHOUSE
ST;2019;670013366;02;EPSAN;670000058;EPSAN BRUMATH
ST;2019;670013622;08;STRASBOURG ONCOLOGIE LIBERALE;670014612;CTRE DE RADIOTHERAPIE DE LA ROBERTSAU
ST;2019;670017755;02;GROUPE HOSPITALIER SELESTAT OBERNAI;670000397;CENTRE HOSPITALIER DE SELESTAT
ST;2019;670017755;02;GROUPE HOSPITALIER SELESTAT OBERNAI;670000405;NOUVEL HOPITAL D'OBERNAI
ST;2019;670780055;02;HOPITAUX UNIVERSITAIRES DE STRASBOURG;670000025;HOPITAL CIVIL / NOUVEL HOPITAL CIVIL
ST;2019;670780055;02;HOPITAUX UNIVERSITAIRES DE STRASBOURG;670780113;CMCO
ST;2019;670780055;02;HOPITAUX UNIVERSITAIRES DE STRASBOURG;670783133;HOP ROBERTSAU/PAVILLON SCHUTZENBERGER
ST;2019;670780055;02;HOPITAUX UNIVERSITAIRES DE STRASBOURG;670783273;HOPITAL DE HAUTEPIERRE
ST;2019;670780055;02;HOPITAUX UNIVERSITAIRES DE STRASBOURG;670799550;HUS / USLD DE LA ROBERTSAU
ST;2019;670780063;08;ASSOCIATION DU CENTRE PAUL STRAUSS;670000033;CRLCC -PAUL STRAUSS-
ST;2019;670780071;02;HOPITAL LA GRAFENBOURG;670000041;HOPITAL LA GRAFENBOURG
ST;2019;670780337;02;CENTRE HOSPITALIER DE HAGUENAU;670000157;CENTRE HOSPITALIER DE HAGUENAU
ST;2019;670780345;02;CH SAINTE CATHERINE DE SAVERNE;670000165;CH SAINTE-CATHERINE DE SAVERNE
ST;2019;670780543;02;CH INTERCOMMUNAL DE LA LAUTER;670000272;CH INTERCOMMUNAL DE LA LAUTER
ST;2019;670780584;02;CENTRE HOSPITALIER DÉPARTEMENTAL;670000306;CENTRE HOSPITALIER DÉPARTEMENTAL
ST;2019;670780642;02;HOPITAL LOCAL DE MOLSHEIM;670000348;HOPITAL LOCAL DE MOLSHEIM
ST;2019;670780675;02;HOPITAL LOCAL DE ROSHEIM;670000371;HOPITAL LOCAL DE ROSHEIM
ST;2019;670780717;02;CENTRE HOSPITALIER ERSTEIN VILLE;670000413;HOPITAL LOCAL D'ERSTEIN
ST;2019;670781152;02;CENTRE HOSPITALIER D'ERSTEIN;670000603;CENTRE HOSPITALIER D'ERSTEIN
ST;2019;680000114;06;DIAVERUM MULHOUSE;680000338;CENTRE DE DIALYSE DIAVERUM
ST;2019;680000411;02;CENTRE HOSPITALIER DE PFASTATT;680000577;CENTRE HOSPITALIER DE PFASTATT
ST;2019;680000973;02;HOPITAUX CIVILS DE COLMAR;680000684;HOPITAL LOUIS PASTEUR
ST;2019;680000973;02;HOPITAUX CIVILS DE COLMAR;680004579;CENTRE POUR PERSONNES AGEES
ST;2019;680000981;02;HOP INTERCOM ENSISHEIM NEUF-BRISACH;680000692;HOP INTERCOM ENSISHEIM NEUF-BRISACH
ST;2019;680001005;02;CENTRE HOSPITALIER DE GUEBWILLER;680000700;CENTRE HOSPITALIER DE GUEBWILLER
ST;2019;680001054;02;HOPITAL INTERCOMMUNAL DU VAL D'ARGENT;680000742;HOPITAL INTERCOMMUNAL DU VAL D'ARGENT
ST;2019;680001088;02;HOPITAL INTERCOMMUNAL SOULTZ-ISSENHEIM;680000767;HOPITAL INTERCOM DE SOULTZ ISSENHEIM
ST;2019;680001112;02;CENTRE HOSPITALIER DE MUNSTER-HASLACH;680000783;HOPITAL LOEWEL DE MUNSTER
ST;2019;680001138;02;HOPITAL DE RIBEAUVILLE;680000833;HOPITAL DE RIBEAUVILLE
ST;2019;680001179;02;CENTRE HOSPITALIER DE ROUFFACH;680000874;CENTRE HOSPITALIER DE ROUFFACH
ST;2019;680014495;02;CENTRE DEPART. DE REPOS ET DE SOINS;680020427;CENTRE DEPART. DE REPOS ET DE SOINS
ST;2019;680020336;02;GRPE HOSP REGION MULHOUSE & SUD ALSACE;680000031;HOPITAL LOCAL DE SIERENTZ
ST;2019;680020336;02;GRPE HOSP REGION MULHOUSE & SUD ALSACE;680000122;HOPITAL DE CERNAY
ST;2019;680020336;02;GRPE HOSP REGION MULHOUSE & SUD ALSACE;680000544;CENTRE HOSPITALIER D'ALTKIRCH
ST;2019;680020336;02;GRPE HOSP REGION MULHOUSE & SUD ALSACE;680000601;HOPITAL DE THANN
ST;2019;680020336;02;GRPE HOSP REGION MULHOUSE & SUD ALSACE;680000627;HOPITAL DU HASENRAIN
ST;2019;680020336;02;GRPE HOSP REGION MULHOUSE & SUD ALSACE;680004546;HOPITAL EMILE MULLER
ST;2019;680020336;02;GRPE HOSP REGION MULHOUSE & SUD ALSACE;680004553;MAISON MEDICALE POUR PERSONNES AGEES
ST;2019;680020336;02;GRPE HOSP REGION MULHOUSE & SUD ALSACE;680020096;POLE PUBLIC SAINT-LOUIS - GHRMSA
ST;2019;690000278;06;NEPHROCARE RHONE ALPES;010780294;NEPHROCARE CH BELLEY
ST;2019;690000278;06;NEPHROCARE RHONE ALPES;690031513;NEPHROCARE RILLIEUX
ST;2019;690000278;06;NEPHROCARE RHONE ALPES;690780499;NEPHROCARE TASSIN-CHARCOT
ST;2019;690002225;06;CALYDIAL;380000828;CALYDIAL - CH DE VIENNE
ST;2019;690002225;06;CALYDIAL;690022058;CALYDIAL - VENISSIEUX
ST;2019;690002225;06;CALYDIAL;690023098;CALYDIAL - PIERRE-BENITE
ST;2019;690002225;06;CALYDIAL;690024773;CALYDIAL - IRIGNY
ST;2019;690002225;06;CALYDIAL;690795489;CALYDIAL - LYON 3EME
ST;2019;690031455;02;CENTRE HOSPITALIER DE GRANDRIS;690000617;CENTRE HOSPITALIER DE GRANDRIS
ST;2019;690040837;08;ORLAM;690040845;CENTRE DE RADIOTHERAPIE BAYARD
ST;2019;690043237;02;CENTRE HOSPITALIER DU BEAUJOLAIS VERT;690000633;CENTRE HOSPITALIER DE THIZY
ST;2019;690043237;02;CENTRE HOSPITALIER DU BEAUJOLAIS VERT;690797873;LONG SEJOUR DE COURS
ST;2019;690043377;08;MERMOZ CHARCOT RADIOTHERAPIE;690044037;RADIOTHERAPIE SITE MERMOZ
ST;2019;690043377;08;MERMOZ CHARCOT RADIOTHERAPIE;690044045;RADIOTHERAPIE SITE CHARCOT
ST;2019;690780036;02;CENTRE HOSPITALIER MONTGELAS;690000013;CENTRE HOSPITALIER MONTGELAS
ST;2019;690780044;02;CH DE SAINTE FOY LES LYON;690000021;CENTRE HOSPITALIER SAINTE FOY LES LYON
ST;2019;690780051;02;CH DE SAINT SYMPHORIEN SUR COISE;690000039;CH DE SAINT SYMPHORIEN SUR COISE
ST;2019;690780069;02;CENTRE HOSPITALIER DE CONDRIEU;690000047;CENTRE HOSPITALIER DE CONDRIEU
ST;2019;690780077;02;HIG DE NEUVILLE ET FONTAINES SUR SAONE;690000054;CENTRE HOSPITALIER NEUVILLE SUR SAONE
ST;2019;690780085;02;CH DE SAINT LAURENT DE CHAMOUSSET;690000062;CH DE SAINT LAURENT DE CHAMOUSSET
ST;2019;690780101;02;CH LE VINATIER;690000088;CH LE VINATIER
ST;2019;690780119;02;CHS DE SAINT CYR AU MONT D'OR;690000096;CHS DE SAINT CYR AU MONT D'OR
ST;2019;690781810;02;HOSPICES CIVILS DE LYON;690007539;HOPITAL FEMME MERE ENFANT - HCL
ST;2019;690781810;02;HOSPICES CIVILS DE LYON;690019849;IHOP - HCL
ST;2019;690781810;02;HOSPICES CIVILS DE LYON;690041108;ANTENNE SMUR BRON - HCL
ST;2019;690781810;02;HOSPICES CIVILS DE LYON;690783154;HOPITAL EDOUARD HERRIOT - HCL
ST;2019;690781810;02;HOSPICES CIVILS DE LYON;690784137;HOPITAL LYON SUD - HCL
ST;2019;690781810;02;HOSPICES CIVILS DE LYON;690784152;HOPITAL CROIX-ROUSSE - HCL
ST;2019;690781810;02;HOSPICES CIVILS DE LYON;690784178;HOPITAL PIERRE WERTHEIMER - HCL
ST;2019;690781810;02;HOSPICES CIVILS DE LYON;690784186;HOPITAL LOUIS PRADEL - HCL
ST;2019;690781810;02;HOSPICES CIVILS DE LYON;690784194;HOPITAL DES CHARPENNES - HCL
ST;2019;690781810;02;HOSPICES CIVILS DE LYON;690784202;HOPITAL HENRY GABRIELLE - HCL
ST;2019;690781810;02;HOSPICES CIVILS DE LYON;690787429;HOPITAL DR FREDERIC DUGOUJON - HCL
ST;2019;690781810;02;HOSPICES CIVILS DE LYON;690787452;HOPITAL ANTOINE CHARIAL - HCL
ST;2019;690781810;02;HOSPICES CIVILS DE LYON;690787478;HOPITAL PIERRE GARRAUD - HCL
ST;2019;690781810;02;HOSPICES CIVILS DE LYON;830100558;HOPITAL RENEE SABRAN HYERES
ST;2019;690782222;02;CH NORD OUEST - VILLEFRANCHE;690000575;CH NORD OUEST - VILLEFRANCHE
ST;2019;690782222;02;CH NORD OUEST - VILLEFRANCHE;690787460;CENTRE HOSPITALIER DU VAL D'AZERGUES
ST;2019;690782222;02;CH NORD OUEST - VILLEFRANCHE;690802251;USLD CH DE VILLEFRANCHE
ST;2019;690782230;02;CENTRE HOSPITALIER DE BELLEVILLE;690000583;CENTRE HOSPITALIER DE BELLEVILLE
ST;2019;690782248;02;HOPITAL DE BEAUJEU;690000591;HOPITAL DE BEAUJEU
ST;2019;690782271;02;CENTRE HOSPITALIER DE TARARE;690000625;CENTRE HOSPITALIER DE TARARE
ST;2019;690782925;02;CH GERIATRIQUE DU MONT D'OR;690000773;CENTRE HOSPITALIER DU MONT D'OR
ST;2019;690783220;08;CLC A LYON ET EN RHONE-ALPES;690000880;CENTRE LEON BERARD
ST;2019;690796552;06;AURAL;010006526;AURAL UNITE DIALYSE CH HAUT BUGEY
ST;2019;690796552;06;AURAL;070786231;AURAL UNITE DIALYSE CH AUBENAS
ST;2019;690796552;06;AURAL;070786249;AURAL UNITE DIALYSE CH ANNONAY
ST;2019;690796552;06;AURAL;260010418;AURAL UNITE DIALYSE CH VALENCE
ST;2019;690796552;06;AURAL;260012760;AURAL UNITE DIALYSE CH MONTELIMAR
ST;2019;690796552;06;AURAL;380000729;AURAL - ROUSSILLON
ST;2019;690796552;06;AURAL;380000968;AURAL UNITE DIALYSE CH BOURGOIN
ST;2019;690796552;06;AURAL;690004718;AURAL UNITE DIALYSE HOP CROIX ROUSSE
ST;2019;690796552;06;AURAL;690022009;AURAL UNITE DIALYSE LYON 8EME VILLON
ST;2019;690796552;06;AURAL;690799283;AURAL UNITE DIALYSE CHASSIEU
ST;2019;690796552;06;AURAL;690804018;AURAL UNITE DIALYSE CH VILLEFRANCHE
ST;2019;690796552;06;AURAL;730000924;AURAL UNITE DIALYSE CHAMBERY
ST;2019;690796552;06;AURAL;730785011;AURAL UNITE DIALYSE SAINT ALBAN LEYSSE
ST;2019;690796552;06;AURAL;730786233;AURAL UNITE AUTODIALYSE ALBERTVILLE
ST;2019;690796552;06;AURAL;740010889;AURAL UNITE DIALYSE THONON
ST;2019;690796552;06;AURAL;740012646;AURAL UNITE DIALYSE CH ALPES LEMAN
ST;2019;690796552;06;AURAL;740788641;AURAL UNITE DIALYSE SALLANCHES
ST;2019;690796552;06;AURAL;740789649;AURAL UNITE DIALYSE AMBILLY
ST;2019;690796552;06;AURAL;740789821;AURAL UNITE DIALYSE METZ TESSY
ST;2019;700004591;02;GROUPE HOSPITALIER DE HAUTE SAONE;700000029;GH HAUTE SAONE SITE VESOUL
ST;2019;700004591;02;GROUPE HOSPITALIER DE HAUTE SAONE;700780059;GH HAUTE SAONE SITE LUXEUIL
ST;2019;700004591;02;GROUPE HOSPITALIER DE HAUTE SAONE;700780208;GH HAUTE SAONE SITE LURE
ST;2019;700780026;02;CH VAL DE SAONE PIERRE VITTER GRAY;700000011;CH VAL DE SAONE PIERRE VITTER GRAY
ST;2019;710001843;08;SCM DR ALTWEGG JANORAY ROCHER BONE LEP;710014317;CENTRE DE RADIOTHERAPIE DU PARC CHALON
ST;2019;710012915;08;CENTRE ONCOLOGIE RADIOTHERAPE (ORLAM);710014820;CENTRE ONCOLOGIE RADIOTHÉRAPIE (ORLAM)
ST;2019;710780156;02;CENTRE HOSPITALIER DE LA GUICHE;710978206;CENTRE HOSPITALIER DE LA GUICHE
ST;2019;710780214;02;CTRE HOSPITALIER BRESSE LOUHANNAISE;710978156;CENTRE HOSPITALIER BRESSE LOUHANNAISE
ST;2019;710780263;02;CH LES CHANAUX MACON;710972423;USLD HOTEL DIEU CH LES CHANAUX
ST;2019;710780263;02;CH LES CHANAUX MACON;710978289;CH LES CHANAUX MACON
ST;2019;710780644;02;CH PARAY LE MONIAL;710010067;CH PARAY LE MONIAL LES CHARMES
ST;2019;710780644;02;CH PARAY LE MONIAL;710972365;USLD CH PARAY LE MONIAL
ST;2019;710780958;02;CH WILLIAM MOREY CHALON SUR SAONE;710978263;CH WILLIAM MOREY CHALON SUR SAONE
ST;2019;710781014;02;CH CHAROLLES;710978271;CH CHAROLLES
ST;2019;710781063;02;HOPITAL DU PAYS DUNOIS;710978123;HOPITAL DU PAYS DUNOIS
ST;2019;710781089;02;CENTRE HOSPITALIER DU CLUNISOIS;710978131;CENTRE HOSPITALIER DU CLUNISOIS
ST;2019;710781089;02;CENTRE HOSPITALIER DU CLUNISOIS;710978198;CH DU CLUNISOIS SITE STEPHANIE CORSIN
ST;2019;710781329;02;CENTRE HOSPITALIER SPECIALISE SEVREY;710978230;CENTRE HOSPITALIER SPECIALISE SEVREY
ST;2019;710781345;02;CENTRE HOSPITALIER LES MARRONNIERS;710978214;CENTRE HOSPITALIER LES MARRONNIERS
ST;2019;710781360;02;CENTRE HOSPITALIER BELNAY;710978180;CENTRE HOSPITALIER BELNAY
ST;2019;710781451;02;CH AUTUN;580006336;CH AUTUN ANTENNE SMUR CHATEAU CHINON
ST;2019;710781451;02;CH AUTUN;710010786;CH AUTUN SITE PARPAS
ST;2019;710781451;02;CH AUTUN;710978248;CH AUTUN SITE LATOUCHE
ST;2019;710781568;02;CH ALIGRE BOURBON LANCY;710978255;CH ALIGRE BOURBON LANCY
ST;2019;710781592;02;HOPITAL LOCAL CHAGNY;710978107;HOPITAL LOCAL CHAGNY
ST;2019;710976705;02;CENTRE HOSPITALIER JEAN BOUVERI;710978313;CENTRE HOSPITALIER JEAN BOUVERI
ST;2019;720000025;02;CENTRE HOSPITALIER DU MANS;720000033;CENTRE HOSPITALIER DU MANS
ST;2019;720000025;02;CENTRE HOSPITALIER DU MANS;720005909;USLD CH DROUET CTRE HOSP DU MANS
