BOR;AN;FI;RS;FI_EJ;COVID19_A1;COVID19_A36;COVID19_A2;COVID19_A3;COVID19_A4;COVID19_A5;COVID19_B1;COVID19_B36;COVID19_B2;COVID19_B3;COVID19_B4;COVID19_B5;COVID19_C1;COVID19_C36;COVID19_C2;COVID19_C3;COVID19_C4;COVID19_C5;COVID19_D1;COVID19_D36;COVID19_D2;COVID19_D3;COVID19_E1;COVID19_E2;COVID19_E3;COVID19_E4;COVID19_E5;COVID19_A6;COVID19_A7;COVID19_A8;COVID19_A9;COVID19_A10;COVID19_A37;COVID19_A11;COVID19_A12;COVID19_A13;COVID19_A14;COVID19_A15;COVID19_A16;COVID19_A17;COVID19_A18;COVID19_A19;COVID19_B10;COVID19_B37;COVID19_B11;COVID19_B12;COVID19_B13;COVID19_B14;COVID19_B15;COVID19_B16;COVID19_B17;COVID19_B18;COVID19_B19;COVID19_C10;COVID19_C37;COVID19_C11;COVID19_C12;COVID19_C13;COVID19_C14;COVID19_C15;COVID19_C16;COVID19_C17;COVID19_C18;COVID19_C19;COVID19_D10;COVID19_D37;COVID19_D11;COVID19_D12;COVID19_D13;COVID19_D14;COVID19_D15;COVID19_D16;COVID19_D17;COVID19_D18;COVID19_D19;COVID19_E10;COVID19_E37;COVID19_E11;COVID19_E12;COVID19_E13;COVID19_E14;COVID19_E15;COVID19_E16;COVID19_E17;COVID19_E18;COVID19_E19;COVID19_F12;COVID19_F13;COVID19_F14;COVID19_F15;COVID19_F16;COVID19_F17;COVID19_A20;COVID19_A21;COVID19_A22;COVID19_A23;COVID19_B20;COVID19_B21;COVID19_B22;COVID19_B23;COVID19_C20;COVID19_C21;COVID19_C22;COVID19_C23;COVID19_D20;COVID19_D21;COVID19_D22;COVID19_D23;COVID19_A24;COVID19_A25;COVID19_A26;COVID19_A27;COVID19_A28;COVID19_A29;COVID19_A30;COVID19_A31;COVID19_B24;COVID19_B25;COVID19_B26;COVID19_B27;COVID19_B28;COVID19_B29;COVID19_B30;COVID19_B31;COVID19_C24;COVID19_C25;COVID19_C26;COVID19_C27;COVID19_C28;COVID19_C29;COVID19_C30;COVID19_C31;COVID19_D24;COVID19_D25;COVID19_D26;COVID19_D27;COVID19_D28;COVID19_D29;COVID19_D30;COVID19_D31;COVID19_A32;COVID19_A33;COVID19_A34;COVID19_A35
COVID19;2020;480000058;CHS FRANCOIS TOSQUELLES;480780147;;;;;;;10;;39;267;0;0;;;;;;;;;;;10;39;267;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.12;0;0;0;1.1;0;0;0;0;0;0;0;0.6;0;0;0;0;0;0;0;;;;;0;0;0;0;;;;;0;0;0;0;;;;;0;0;0;0;;;;;0;1;1;0
COVID19;2020;480000066;CH ST JACQUES MARVEJOLS;480780154;3;;89;1436;;0;;;;;;;2;;47;1326;;0;;;;;5;136;2762;;0;;;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COVID19;2020;480000074;CH LANGOGNE;480780162;15;octobre;84;1357;;0;0;;;;;;0;;;;;;0;;;;15;84;1357;;0;;;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;;;;0.9;;;;5.3;;;;9.3;;;;9;;;;0;0;0;0;;;;;0;0;0;1;;;;;0;0;1;1;;;;;0;0;0;0;;;;;1;1;1;0
COVID19;2020;480000793;SSR SPECIALISE EN PNEUMOLOGIE ANTRENAS;480782101;;;;;;;;;;;;;10;;32;682;;0;;;;;10;32;682;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COVID19;2020;480001403;AIDER SANTE CENTRE UAD UDM HOP LOZERE;340000264;;;0;0;;0;;;;;;;;;;;;;;;;;;0;0;;0;;;6;;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;;;;;;;;0.1;;;;;;;;;;;;0;0;0;0;;;;;0;0;0;0;;;;;0;0;0;0;;;;;0;0;0;0;;;;;;;;
COVID19;2020;480001783;AIDER SANTE UAD UDM HOPITAL LOZERE;340000264;;;0;0;;0;;;;;;;;;;;;;;;;;;0;0;;0;;;10;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;;;;;;;;0.1;;;;;;;;;;;;0;0;0;0;;;;;0;0;0;0;;;;;0;0;0;0;;;;;0;0;0;0;;;;;;;;
COVID19;2020;480001825;HAD LOZERE;750047367;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COVID19;2020;480002948;HOPITAL LOZERE SITE GEVAUDAN;480780097;0;;221;1576;;5;;;;;;;;;;;;;;;;;0;221;1576;;5;;;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COVID19;2020;480780279;MOYEN SEJOUR HOP LOZERE;480780097;;;;;;;;;;;;;0;novembre;33;553;;0;;;;;0;33;553;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COVID19;2020;480780287;MAISON DE REPOS LES TILLEULS;480001635;;;;;;;;;;;;;19;décembre;58;559;;0;;;;;19;58;559;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.4;0.31;;;5;;;;6.55;;;;;;;;0;0;0;0;;;;;0;0;0;0;;;;;0;0;0;0;;;;;0;0;0;0;;;;;0;0;;
COVID19;2020;480783034;CRF DE MONTRODAT;480782101;;;;;;;;;;;;;7;novembre;20;1685;;;;;;;7;20;1685;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COVID19;2020;490000049;CHR ANGERS SITE LARREY;490000031;;;2889;23525;;13;;;;;;;;;;;;;;;;;;2889;23525;;13;;;;;;;;3338;328;20011;4235;319;138;2;81;;;;302;5;1713;27;5;0;5;1;;;;4776;125;24066;586;122;73;2;16;;;;1132;21;4894;74;21;8;0;2;;;;124;1;399;4;1;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COVID19;2020;490000106;CESAME STE GEMMES SUR LOIRE;490000163;;;;;;;8;mars;58;250;0;0;;;;;;;;;;;8;58;250;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COVID19;2020;490000155;ICO - SITE PAUL PAPIN;490017258;7;;42;471;;2;;;;;;;;;;;;;;;;;7;42;471;;2;;;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;1;;;292;6;1663;37;6;3;0;4;;;;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COVID19;2020;490000254;CH BAUGEOIS VALLEE-SITE DE BEAUFORT;490015765;10;décembre;49;672;;0;;;;;;;5;novembre;20;272;;0;;;;;15;69;944;;0;;;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COVID19;2020;490000262;CLINIQUE SAINT JOSEPH;490000171;15;avril;47;402;;6;;;;;;;;;;;;;;;;;15;47;402;;6;;;0;0;10;avril;10;379;3;1821;30;3;2;0;0;;;;0;0;0;0;0;0;0;0;1;novembre;1;956;10;2216;46;10;2;0;1;4;avril;4;1041;2;3917;13;2;2;0;0;;;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;5.21;;4.32;5.4;;;4.32;5.31;;;4.32;0.64;;;0.54;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;;
COVID19;2020;490000296;CH DE CANDE;440053643;;;;;;;;;;;;;18;;30;536;;0;;;;;18;30;536;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COVID19;2020;490000312;HAD SAINT SAUVEUR;490012176;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.09;0;;;0.65;0.07;;;0.04;0;;;0.06;0;;;0;0;0;0;;;;;0;0;0;0;;;;;0;0;0;0;;;;;0;0;0;0;;;;;0;0;;
COVID19;2020;490000320;HOPITAL CORNICHE ANGEVINE À CHALONNES;490000395;3;novembre;8;125;0;0;0;;0;0;0;0;9;avril;12;384;0;0;0;;0;0;12;20;509;0;0;0;;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;;;;0;;;;;1;;;;;;;;;;;0;0;1;0;;;;;0;0;0;0;;;;;0;0;0;0;;;;;0;0;0;0;;;;;0;0;;
COVID19;2020;490000338;CENTRE HOSPITALIER DOUE EN ANJOU;490000403;10;;15;361;;0;;;;;;;30;;53;471;;0;;;;;40;68;832;;0;;;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;0;0;0;1;;;;;1;0;0;0;;;;;0;0;0;1;;;;;0;0;0;1;;;;;0;0;;
COVID19;2020;490000494;CH LAYON-AUBANCE MARTIGNE BRIAND;490000429;0;;;;0;;0;;0;0;0;0;9;avril;58;672;0;0;0;;0;0;9;58;672;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.1;0;0;2.7;;0;0;3.23;;0;0;1.3;;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;;
COVID19;2020;490000569;CH CNP SITE POUANCE;440000313;;;;;;;;;;;;;5;avril;23;881;;0;9;avril;;;14;23;881;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.4;;;;0.7;;;;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
COVID19;2020;490000601;SSR LES RECOLLETS;490015856;;;;;;;;;;;;;38;avril;53;774;0;0;;;;;38;53;774;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COVID19;2020;490000635;CH DE CHOLET;490000676;52;novembre;1413;11498;0;1;0;;;;;;2;avril;62;1618;;0;0;;;;54;1475;13116;0;1;;;0;0;16;mars;16;522;99;2526;796;97;42;0;18;;;;0;0;0;0;0;0;0;0;;;;611;32;1912;126;30;21;0;2;4;juillet;4;234;12;855;49;12;2;0;2;;;;0;0;0;0;0;0;0;0;1;1;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COVID19;2020;490000643;SSR LE CHILLON;440042844;;;;;;;;;;;;;4;avril;9;91;;0;;;;;4;9;91;;0;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;
COVID19;2020;490000650;HOPITAL LOCAL INTERCOMMUNAL LYS HYROME;490007689;;;8;176;;0;;;;;;;4;novembre;25;532;;0;;;;;4;33;708;;0;;;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COVID19;2020;490000700;SSR PSM VILLAGE SANTE ST JOSEPH;490020773;;;;;;;;;;;;;6;novembre;45;1291;;0;;;;;6;45;1291;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.34;;;;6.76;;;;11.81;;;;4.17;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
COVID19;2020;490000817;SSR DE MONTFAUCON MONTIGNE;490000759;;;;;;;;;;;;;5;mai;78;1203;;0;;;;;5;78;1203;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;
COVID19;2020;490001765;CH DE SAUMUR;490528452;41;mars;1396;5789;;2;;;;;;;13;avril;47;663;;0;;;;;54;1443;6452;;2;;0;0;1;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;4;mars;2;424;18;1344;75;18;11;0;2;4;mars;2;441;67;1674;290;67;36;0;13;;;;0;0;0;0;0;0;0;0;1;0;0;1;1;0;3.65;;0.33;;18.4;;7.62;;15.24;;3.99;;3.78;;1.06;;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1
COVID19;2020;490001831;HOPITAL LOCAL INTERCOMMUNAL LYS HYROME;490007689;;;;;;;;;;;;;12;juin;31;812;;0;;;;;12;31;812;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COVID19;2020;490002037;POLYCLINIQUE DU PARC;490000890;7;octobre;127;827;;0;;;;;;;;;;;;;;;;;7;127;827;;0;;;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;;;342;9;1276;38;9;6;0;0;;;;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COVID19;2020;490004256;HOPITAL PRIVE ST MARTIN;490020773;5;décembre;20;244;;0;;;;;;;5;avril;21;287;;0;;;;;10;41;531;;0;;;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;;;;1;;;;8.87;;;;14.7;;;;4.62;;;;;;;;;;;;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
COVID19;2020;490007929;CLINIQUE CHIRURGICALE DE LA LOIRE;490000627;10;;32;177;;0;;;;;;;;;;;;;;;;;10;32;177;;0;;;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;;;;0.36;;;;2.05;;;;;;;;;;;;0;0;0;0;;;;;0;0;0;0;;;;;0;0;0;0;;;;;0;0;0;0;;;;;0;0;;
COVID19;2020;490009248;SSR SAINT CLAUDE;490535168;;;;;;;;;;;;;14;novembre;80;4351;;0;;;;;14;80;4351;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;1;1;;1;;;;;1;1;1;1;;;;;1;;;;;;;;0;0;;
COVID19;2020;490014909;CLINIQUE DE L'ANJOU;490008109;36;avril;244;1952;;;;;;;;;;;;;;;;;;;36;244;1952;;;;;;;2;avril;;189;3;962;9;3;1;0;0;;;;;;;;;;;;;;;;;;;;;;;2;avril;;473;2;1650;3;2;2;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
COVID19;2020;490015906;CLINIQUE ST LEONARD;490000197;0;;2;17;;0;;;;;;;;;;;;;;;;;0;2;17;;0;;;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COVID19;2020;490016334;HAD MAUGES BOCAGE CHOLETAIS;490016326;;;;;;;;;;;;;;;;;;;;;;;;;;;;110;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.27;;;;1.09;;;;0;;;;0;;;;0;0;0;0;;;;;0;0;0;0;;;;;0;0;0;0;;;;;0;0;0;0;;;;;0;0;;
COVID19;2020;490016870;HAD OUEST ANJOU SAUMUROIS;440052041;;;;;;;;;;;;;;;;;;;;;;;;;;;;16;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.2;;;;1.5;0.15;;;1;;;;0.2;;;;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;0
COVID19;2020;490529005;SSR CHU D ANGERS;490000031;;;;;;;;;;;;;;;159;4068;0;0;;;;;;159;4068;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COVID19;2020;490531910;SSR LES CAPUCINS;490535093;;;;;;;;;;;;;15;avril;44;510;;1;;;;;15;44;510;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.12;;;;0.51;;;;0.73;;;;0.79;;;;0;0;1;0;;;;;0;0;1;0;;;;;0;1;1;0;;;;;0;0;0;0;;;;;0;0;;
COVID19;2020;490534922;SSR ARCOLE;490000890;;;;;;;;;;;;;20;octobre;68;1060;;2;;;;;20;68;1060;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COVID19;2020;490537818;CENTRE DE DIALYSE DIAVERUM ANGERS;490011384;;;0;0;;0;;;;;;;;;;;;;;;;;;0;0;;0;;;55;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;;;;;1;;;2;;;;2;;;;0;;;;0;0;0;0;;;;;0;0;0;0;;;;;0;0;0;0;;;;;0;0;0;0;;;;;0;1;1;0
COVID19;2020;490543675;SSR ANJOU;490009529;;;;;;;;;;;;;65;;36;544;;0;;;;;65;36;544;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COVID19;2020;500000021;CHAG - SITE AVRANCHES;500000054;57;avril;1047;7262;0;1;;;;;;;1;;10;135;;0;;;;;58;1057;7397;0;1;;0;0;0;8;avril;7;355;52;3231;418;51;24;0;14;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;4;avril;;466;42;2288;258;42;32;0;5;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.54;;5.94;;6.15;;0;;4.67;;0;;1.74;;0;;0;0;0;1;0;0;;1;0;0;1;1;0;0;1;0;0;0;1;0;0;0;1;1;0;;0;0;0;0;0;0;;;;
COVID19;2020;500000146;POLYCLINIQUE DE LA BAIE-ST MARTIN;500000500;12;;66;749;;0;;;;;;;;;;;;0;;;;;12;66;749;;0;0;0;0;0;0;;;1;0;19;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;7;;;283;7;1248;72;7;6;0;1;;;;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0.57;;;;3.76;;;;1.87;;;;;;;;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0
COVID19;2020;500000187;CHPC - SITE CHERBOURG;500000013;50;novembre;2209;8887;;3;;;;;;;;;;;;;;;;;50;2209;8887;;3;;;1;;21;mars;;545;86;3332;869;86;32;0;17;;;;;;;;;;;;16;;;1533;111;5154;480;111;73;0;8;7;;;122;14;555;43;14;8;0;2;4;;;485;88;1218;290;84;0;84;0;;;;;;;23.31;;6.51;;84.05;;25.76;;71.43;;20.23;;19.3;;1.89;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COVID19;2020;500000195;CENTRE HOSPITALIER DE CARENTAN;500000039;6;novembre;57;1353;;0;;;;;;;24;octobre;56;1275;;0;;;;;30;113;2628;;0;;;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;;;;0.02;;;;0.33;;;;;;;;0.2;;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;0
COVID19;2020;500000229;CRF -LE NORMANDY- - GRANVILLE;500000567;;;;;;;;;;;;;;novembre;34;425;;56;;;;;;34;425;;56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COVID19;2020;500000260;CHAG - SITE GRANVILLE;500000054;0;;446;3138;;2;;;;;;;0;;7;59;;0;;;;;0;453;3197;;2;;;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COVID19;2020;500000401;CLINIQUE HENRI GUILLARD - COUTANCES;500000609;;;4;27;;0;;;;;;;;;;;;;;;;;;4;27;;0;;;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;
COVID19;2020;500000419;CRF - SIOUVILLE;310021084;;;;;;;;;;;;;20;avril;165;1541;;0;;;;;20;165;1541;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;0;0;0;0;;;;;0;0;0;0;;;;;0;0;0;1;;;;;0;0;;
COVID19;2020;500000427;CH DE SAINT HILAIRE DU HARCOUET;500000096;3;novembre;143;925;;0;;;;;;;6;novembre;37;559;;0;;;;;9;180;1484;;0;;;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;0;0;0;1;;;;;0;0;1;1;;;;;0;0;1;1;;;;;0;0;0;0;;;;;;;;
COVID19;2020;500000435;HOPITAL SAINT JAMES;500000104;;;;;;;;;;;;;0;;11;252;;0;;;;;0;11;252;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COVID19;2020;500000450;CH MEMORIAL - SAINT-LO;500000112;30;novembre;3936;21986;;6;;;;;;;30;novembre;46;521;;0;0;novembre;;;60;3982;22507;;6;;0;;;8;novembre;11;290;103;2191;953;101;37;1;23;;;;;;;;;;;;10;;;869;247;2605;733;241;163;0;10;4;novembre;;216;52;763;243;51;20;1;7;;;;;;;;;;;;1;0;0;0;1;0;;;;;4;3.09;;;3;2.66;;;4;2.25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COVID19;2020;500000468;CHPC - SITE VALOGNES;500000013;15;mars;53;586;;;;;;;;;11;;146;906;;0;;;;;26;199;1492;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
