BOR;AN;FI;RS;FI_EJ;PERSO;EFFPL;EFFPA;ETP
SSR_P;2020;640010518;CLINIQUE D'URSUYA;640010468;M1010;1;2;2.28
SSR_P;2020;640010518;CLINIQUE D'URSUYA;640010468;M1040;;1;0.11
SSR_P;2020;640010518;CLINIQUE D'URSUYA;640010468;M1120;;1;0.23
SSR_P;2020;640010518;CLINIQUE D'URSUYA;640010468;M1320;1;;1
SSR_P;2020;640010518;CLINIQUE D'URSUYA;640010468;M3020;;2;0.13
SSR_P;2020;640010518;CLINIQUE D'URSUYA;640010468;N241P;3;;3
SSR_P;2020;640010518;CLINIQUE D'URSUYA;640010468;N2430;;1;0.12
SSR_P;2020;640010518;CLINIQUE D'URSUYA;640010468;N2450;1;1;1.54
SSR_P;2020;640010518;CLINIQUE D'URSUYA;640010468;N2460;0;2;1.2
SSR_P;2020;640010518;CLINIQUE D'URSUYA;640010468;N2500;15;3;17.2
SSR_P;2020;640010518;CLINIQUE D'URSUYA;640010468;N2710;;4;1.25
SSR_P;2020;640010518;CLINIQUE D'URSUYA;640010468;N3120;;1;0.55
SSR_P;2020;640010518;CLINIQUE D'URSUYA;640010468;NAUT;2;;2
SSR_P;2020;640010518;CLINIQUE D'URSUYA;640010468;NCINF;15;5;18.44
SSR_P;2020;640017224;CLINIQUE BEAULIEU;330050899;M1010;1;2;2.6
SSR_P;2020;640017224;CLINIQUE BEAULIEU;330050899;M1320;1;;1
SSR_P;2020;640017224;CLINIQUE BEAULIEU;330050899;N241P;1;1;1.2
SSR_P;2020;640017224;CLINIQUE BEAULIEU;330050899;N2450;;2;0.6
SSR_P;2020;640017224;CLINIQUE BEAULIEU;330050899;N2460;;2;0.4
SSR_P;2020;640017224;CLINIQUE BEAULIEU;330050899;N2500;6;2;7.2
SSR_P;2020;640017224;CLINIQUE BEAULIEU;330050899;N2710;;1;0.2
SSR_P;2020;640017224;CLINIQUE BEAULIEU;330050899;N3120;;2;0.6
SSR_P;2020;640017224;CLINIQUE BEAULIEU;330050899;NAUT;5;5;7.4
SSR_P;2020;640017224;CLINIQUE BEAULIEU;330050899;NCINF;7;;7
SSR_P;2020;640020715;EPS GARAZI;640020707;M1010;;1;0.95
SSR_P;2020;640020715;EPS GARAZI;640020707;M1120;;1;0.1
SSR_P;2020;640020715;EPS GARAZI;640020707;M1150;;1;0.1
SSR_P;2020;640020715;EPS GARAZI;640020707;M1180;;1;0.1
SSR_P;2020;640020715;EPS GARAZI;640020707;M1320;1;;1
SSR_P;2020;640020715;EPS GARAZI;640020707;MAUT;;1;0.35
SSR_P;2020;640020715;EPS GARAZI;640020707;N241P;1;;1
SSR_P;2020;640020715;EPS GARAZI;640020707;N2450;;1;0.1
SSR_P;2020;640020715;EPS GARAZI;640020707;N2460;;1;0.4
SSR_P;2020;640020715;EPS GARAZI;640020707;N2500;8;4;11.19
SSR_P;2020;640020715;EPS GARAZI;640020707;N2710;;1;0.2
SSR_P;2020;640020715;EPS GARAZI;640020707;N3120;;1;0.3
SSR_P;2020;640020715;EPS GARAZI;640020707;NAUT;;15;11.36
SSR_P;2020;640020715;EPS GARAZI;640020707;NCINF;8;2;9.26
SSR_P;2020;640780185;CTRE. READAP. FONCT. LES EMBRUNS;640000089;M1180;4;;4.39
SSR_P;2020;640780185;CTRE. READAP. FONCT. LES EMBRUNS;640000089;N241P;14;1;14.86
SSR_P;2020;640780185;CTRE. READAP. FONCT. LES EMBRUNS;640000089;N2430;1;;1
SSR_P;2020;640780185;CTRE. READAP. FONCT. LES EMBRUNS;640000089;N2450;1;;1
SSR_P;2020;640780185;CTRE. READAP. FONCT. LES EMBRUNS;640000089;N2460;3;4;4.69
SSR_P;2020;640780185;CTRE. READAP. FONCT. LES EMBRUNS;640000089;N2500;21;4;25.21
SSR_P;2020;640780185;CTRE. READAP. FONCT. LES EMBRUNS;640000089;N2710;1;;1
SSR_P;2020;640780185;CTRE. READAP. FONCT. LES EMBRUNS;640000089;N3120;;1;0.7
SSR_P;2020;640780185;CTRE. READAP. FONCT. LES EMBRUNS;640000089;NAUT;;2;1
SSR_P;2020;640780185;CTRE. READAP. FONCT. LES EMBRUNS;640000089;NCINF;12;2;15.5
SSR_P;2020;640780490;CAPIO CLINIQUE AGUILERA;640000212;M1040;;4;1
SSR_P;2020;640780490;CAPIO CLINIQUE AGUILERA;640000212;MAUT;;1;0.6
SSR_P;2020;640780490;CAPIO CLINIQUE AGUILERA;640000212;N2460;;1;0.4
SSR_P;2020;640780490;CAPIO CLINIQUE AGUILERA;640000212;NAUT;;1;0.15
SSR_P;2020;640780490;CAPIO CLINIQUE AGUILERA;640000212;NCINF;2;1;2.16
SSR_P;2020;640780557;CENTRE MEDICAL TOKI EDER;640000238;M1010;2;0;1.03
SSR_P;2020;640780557;CENTRE MEDICAL TOKI EDER;640000238;M1040;3;1;1.95
SSR_P;2020;640780557;CENTRE MEDICAL TOKI EDER;640000238;M1150;3;1;3.06
SSR_P;2020;640780557;CENTRE MEDICAL TOKI EDER;640000238;N241P;7;4;8.39
SSR_P;2020;640780557;CENTRE MEDICAL TOKI EDER;640000238;N2450;2;;1.72
SSR_P;2020;640780557;CENTRE MEDICAL TOKI EDER;640000238;N2500;10;2;9.19
SSR_P;2020;640780557;CENTRE MEDICAL TOKI EDER;640000238;N2710;;1;0.47
SSR_P;2020;640780557;CENTRE MEDICAL TOKI EDER;640000238;N310H;3;;3.15
SSR_P;2020;640780557;CENTRE MEDICAL TOKI EDER;640000238;N3120;;1;0.69
SSR_P;2020;640780557;CENTRE MEDICAL TOKI EDER;640000238;NAUT;1;1;1.9
SSR_P;2020;640780557;CENTRE MEDICAL TOKI EDER;640000238;NCINF;24;7;22.21
SSR_P;2020;640780581;CENTRE DE PNEUMOLOGIE LES TERRASSES;640000253;M1010;1;;1
SSR_P;2020;640780581;CENTRE DE PNEUMOLOGIE LES TERRASSES;640000253;M1150;1;;1.38
SSR_P;2020;640780581;CENTRE DE PNEUMOLOGIE LES TERRASSES;640000253;M1320;1;;1
SSR_P;2020;640780581;CENTRE DE PNEUMOLOGIE LES TERRASSES;640000253;MAUT;;2;0.97
SSR_P;2020;640780581;CENTRE DE PNEUMOLOGIE LES TERRASSES;640000253;N241P;4;3;4.93
SSR_P;2020;640780581;CENTRE DE PNEUMOLOGIE LES TERRASSES;640000253;N2450;;2;0.44
SSR_P;2020;640780581;CENTRE DE PNEUMOLOGIE LES TERRASSES;640000253;N2500;5;10;13.59
SSR_P;2020;640780581;CENTRE DE PNEUMOLOGIE LES TERRASSES;640000253;N2710;;1;0.47
SSR_P;2020;640780581;CENTRE DE PNEUMOLOGIE LES TERRASSES;640000253;N3120;;1;0.82
SSR_P;2020;640780581;CENTRE DE PNEUMOLOGIE LES TERRASSES;640000253;NAUT;1;;1
SSR_P;2020;640780581;CENTRE DE PNEUMOLOGIE LES TERRASSES;640000253;NCINF;14;3;15.52
SSR_P;2020;640780607;CLINIQUE LA MAISON BASQUE;330050899;M1010;1;2;2.6
SSR_P;2020;640780607;CLINIQUE LA MAISON BASQUE;330050899;M1320;1;;1
SSR_P;2020;640780607;CLINIQUE LA MAISON BASQUE;330050899;MAUT;;1;0.71
SSR_P;2020;640780607;CLINIQUE LA MAISON BASQUE;330050899;N241P;2;2;3
SSR_P;2020;640780607;CLINIQUE LA MAISON BASQUE;330050899;N2450;;1;0.2
SSR_P;2020;640780607;CLINIQUE LA MAISON BASQUE;330050899;N2500;13;1;13.3
SSR_P;2020;640780607;CLINIQUE LA MAISON BASQUE;330050899;N2710;;1;0.2
SSR_P;2020;640780607;CLINIQUE LA MAISON BASQUE;330050899;N3120;;1;0.6
SSR_P;2020;640780607;CLINIQUE LA MAISON BASQUE;330050899;NAUT;11;1;11.8
SSR_P;2020;640780607;CLINIQUE LA MAISON BASQUE;330050899;NCINF;15;1;14.5
SSR_P;2020;640780623;CENTRE MEDICAL ANNIE ENIA;640000287;M1010;3;4;3.37
SSR_P;2020;640780623;CENTRE MEDICAL ANNIE ENIA;640000287;M1150;2;;0.23
SSR_P;2020;640780623;CENTRE MEDICAL ANNIE ENIA;640000287;N241P;4;;3.8
SSR_P;2020;640780623;CENTRE MEDICAL ANNIE ENIA;640000287;N2430;1;;0.09
SSR_P;2020;640780623;CENTRE MEDICAL ANNIE ENIA;640000287;N2450;;1;0.47
SSR_P;2020;640780623;CENTRE MEDICAL ANNIE ENIA;640000287;N2470;;1;0.05
SSR_P;2020;640780623;CENTRE MEDICAL ANNIE ENIA;640000287;N2500;;20;8.82
SSR_P;2020;640780623;CENTRE MEDICAL ANNIE ENIA;640000287;N2710;1;;0.6
SSR_P;2020;640780623;CENTRE MEDICAL ANNIE ENIA;640000287;N3120;;1;0.74
SSR_P;2020;640780623;CENTRE MEDICAL ANNIE ENIA;640000287;NCINF;;31;16.81
SSR_P;2020;640780631;CENTRE GRANCHER-CYRANO;640000295;M1010;3;;2.65
SSR_P;2020;640780631;CENTRE GRANCHER-CYRANO;640000295;M1040;2;1;1.95
SSR_P;2020;640780631;CENTRE GRANCHER-CYRANO;640000295;M1150;2;;2.39
SSR_P;2020;640780631;CENTRE GRANCHER-CYRANO;640000295;MAUT;;1;0.9
SSR_P;2020;640780631;CENTRE GRANCHER-CYRANO;640000295;N241P;7;2;8.19
SSR_P;2020;640780631;CENTRE GRANCHER-CYRANO;640000295;N2450;;2;1.03
SSR_P;2020;640780631;CENTRE GRANCHER-CYRANO;640000295;N2500;16;2;17.26
SSR_P;2020;640780631;CENTRE GRANCHER-CYRANO;640000295;N2710;;2;0.87
SSR_P;2020;640780631;CENTRE GRANCHER-CYRANO;640000295;N3120;;1;0.91
SSR_P;2020;640780631;CENTRE GRANCHER-CYRANO;640000295;NAUT;56;12;61.96
SSR_P;2020;640780631;CENTRE GRANCHER-CYRANO;640000295;NCINF;31;3;30.87
SSR_P;2020;640780649;CENTRE MEDICAL LANDOUZY;640000303;M1010;0;2;1
SSR_P;2020;640780649;CENTRE MEDICAL LANDOUZY;640000303;M1150;1;0;1
SSR_P;2020;640780649;CENTRE MEDICAL LANDOUZY;640000303;M1320;2;0;2
SSR_P;2020;640780649;CENTRE MEDICAL LANDOUZY;640000303;MAUT;0;1;0.5
SSR_P;2020;640780649;CENTRE MEDICAL LANDOUZY;640000303;N241P;4;0;4
SSR_P;2020;640780649;CENTRE MEDICAL LANDOUZY;640000303;N2450;0;1;0.35
SSR_P;2020;640780649;CENTRE MEDICAL LANDOUZY;640000303;N2500;15;7;17.22
SSR_P;2020;640780649;CENTRE MEDICAL LANDOUZY;640000303;N310H;0;1;0.4
SSR_P;2020;640780649;CENTRE MEDICAL LANDOUZY;640000303;N3120;0;1;0.8
SSR_P;2020;640780649;CENTRE MEDICAL LANDOUZY;640000303;NAUT;10;2;11.6
SSR_P;2020;640780649;CENTRE MEDICAL LANDOUZY;640000303;NCINF;10;4;12.15
SSR_P;2020;640780672;CLINIQUE DE MEDECINE PHYSIQUE MARIENIA;640000337;M1010;2;;2
SSR_P;2020;640780672;CLINIQUE DE MEDECINE PHYSIQUE MARIENIA;640000337;M1180;5;1;5.97
SSR_P;2020;640780672;CLINIQUE DE MEDECINE PHYSIQUE MARIENIA;640000337;N241P;20;2;18.14
SSR_P;2020;640780672;CLINIQUE DE MEDECINE PHYSIQUE MARIENIA;640000337;N2430;1;3;1.95
SSR_P;2020;640780672;CLINIQUE DE MEDECINE PHYSIQUE MARIENIA;640000337;N2450;;1;0.5
SSR_P;2020;640780672;CLINIQUE DE MEDECINE PHYSIQUE MARIENIA;640000337;N2460;5;1;6.48
SSR_P;2020;640780672;CLINIQUE DE MEDECINE PHYSIQUE MARIENIA;640000337;N2500;20;1;22.82
SSR_P;2020;640780672;CLINIQUE DE MEDECINE PHYSIQUE MARIENIA;640000337;N2710;;2;1.17
SSR_P;2020;640780672;CLINIQUE DE MEDECINE PHYSIQUE MARIENIA;640000337;N3120;;1;0.83
SSR_P;2020;640780672;CLINIQUE DE MEDECINE PHYSIQUE MARIENIA;640000337;NAUT;5;;5.8
SSR_P;2020;640780672;CLINIQUE DE MEDECINE PHYSIQUE MARIENIA;640000337;NCINF;34;;31.08
SSR_P;2020;640780714;SSR CONCHA BERRI;690795331;M1010;;3;2.25
SSR_P;2020;640780714;SSR CONCHA BERRI;690795331;M1320;1;;1
SSR_P;2020;640780714;SSR CONCHA BERRI;690795331;MAUT;;1;1.01
SSR_P;2020;640780714;SSR CONCHA BERRI;690795331;N241P;;4;2.15
SSR_P;2020;640780714;SSR CONCHA BERRI;690795331;N2450;;1;0.12
SSR_P;2020;640780714;SSR CONCHA BERRI;690795331;N2460;1;;1.04
SSR_P;2020;640780714;SSR CONCHA BERRI;690795331;N2500;16;4;18.59
SSR_P;2020;640780714;SSR CONCHA BERRI;690795331;N2710;1;;1.03
SSR_P;2020;640780714;SSR CONCHA BERRI;690795331;NAUT;13;14;23.23
SSR_P;2020;640780714;SSR CONCHA BERRI;690795331;NCINF;10;4;13.02
SSR_P;2020;640780755;C.H.I.C. COTE BASQUE - ST JEAN DE LUZ;640780417;M1180;2;4;2.39
SSR_P;2020;640780755;C.H.I.C. COTE BASQUE - ST JEAN DE LUZ;640780417;M1320;2;2;2.08
SSR_P;2020;640780755;C.H.I.C. COTE BASQUE - ST JEAN DE LUZ;640780417;N241P;1;3;2.35
SSR_P;2020;640780755;C.H.I.C. COTE BASQUE - ST JEAN DE LUZ;640780417;N2430;2;0;2
SSR_P;2020;640780755;C.H.I.C. COTE BASQUE - ST JEAN DE LUZ;640780417;N2460;1;4;3.26
SSR_P;2020;640780755;C.H.I.C. COTE BASQUE - ST JEAN DE LUZ;640780417;N2500;32;9;33.36
SSR_P;2020;640780755;C.H.I.C. COTE BASQUE - ST JEAN DE LUZ;640780417;N2710;1;1;2.06
SSR_P;2020;640780755;C.H.I.C. COTE BASQUE - ST JEAN DE LUZ;640780417;N3120;0;1;0.82
SSR_P;2020;640780755;C.H.I.C. COTE BASQUE - ST JEAN DE LUZ;640780417;NAUT;7;3;9.52
SSR_P;2020;640780755;C.H.I.C. COTE BASQUE - ST JEAN DE LUZ;640780417;NCINF;21;8;23.35
SSR_P;2020;640780904;LE NID BEARNAIS - SSR PEDIATRIQUE;750721334;M1010;;1;0.5
SSR_P;2020;640780904;LE NID BEARNAIS - SSR PEDIATRIQUE;750721334;M1140;;2;0.87
SSR_P;2020;640780904;LE NID BEARNAIS - SSR PEDIATRIQUE;750721334;M1180;;1;0.1
SSR_P;2020;640780904;LE NID BEARNAIS - SSR PEDIATRIQUE;750721334;MAUT;;1;0.03
SSR_P;2020;640780904;LE NID BEARNAIS - SSR PEDIATRIQUE;750721334;N241P;;5;2.74
SSR_P;2020;640780904;LE NID BEARNAIS - SSR PEDIATRIQUE;750721334;N2430;;2;0.73
SSR_P;2020;640780904;LE NID BEARNAIS - SSR PEDIATRIQUE;750721334;N2460;;2;0.65
SSR_P;2020;640780904;LE NID BEARNAIS - SSR PEDIATRIQUE;750721334;N2470;;3;0.91
SSR_P;2020;640780904;LE NID BEARNAIS - SSR PEDIATRIQUE;750721334;N2500;2;28;12.3
SSR_P;2020;640780904;LE NID BEARNAIS - SSR PEDIATRIQUE;750721334;N2710;;4;0.95
SSR_P;2020;640780904;LE NID BEARNAIS - SSR PEDIATRIQUE;750721334;N310H;1;10;5.21
SSR_P;2020;640780904;LE NID BEARNAIS - SSR PEDIATRIQUE;750721334;N3120;;1;0.3
SSR_P;2020;640780904;LE NID BEARNAIS - SSR PEDIATRIQUE;750721334;NAUT;1;17;7.17
SSR_P;2020;640780904;LE NID BEARNAIS - SSR PEDIATRIQUE;750721334;NCINF;;21;7.93
SSR_P;2020;640780938;POLYCLINIQUE MARZET;640000451;M1010;1;1;1.8
SSR_P;2020;640780938;POLYCLINIQUE MARZET;640000451;N241P;6;;6
SSR_P;2020;640780938;POLYCLINIQUE MARZET;640000451;N2450;1;;1
SSR_P;2020;640780938;POLYCLINIQUE MARZET;640000451;N2500;8;10;10.48
SSR_P;2020;640780938;POLYCLINIQUE MARZET;640000451;N2710;;1;0.8
SSR_P;2020;640780938;POLYCLINIQUE MARZET;640000451;N3120;;1;0.5
SSR_P;2020;640780938;POLYCLINIQUE MARZET;640000451;NAUT;;1;0.06
SSR_P;2020;640780938;POLYCLINIQUE MARZET;640000451;NCINF;3;6;8.17
SSR_P;2020;640781175;COLONIE SANITAIRE DES PEP;640790374;M1010;;;0.05
SSR_P;2020;640781175;COLONIE SANITAIRE DES PEP;640790374;N2450;;;0.1
SSR_P;2020;640781175;COLONIE SANITAIRE DES PEP;640790374;N2710;;;0.1
SSR_P;2020;640781175;COLONIE SANITAIRE DES PEP;640790374;N310H;;;1.05
SSR_P;2020;640781175;COLONIE SANITAIRE DES PEP;640790374;NCINF;;;0.17
SSR_P;2020;640781225;CLINIQUE MEDICALE CARDIOLOGIQUE ARESSY;640000568;M1040;;5;5
SSR_P;2020;640781225;CLINIQUE MEDICALE CARDIOLOGIQUE ARESSY;640000568;M1150;;2;0.45
SSR_P;2020;640781225;CLINIQUE MEDICALE CARDIOLOGIQUE ARESSY;640000568;N241P;3;6;3
SSR_P;2020;640781225;CLINIQUE MEDICALE CARDIOLOGIQUE ARESSY;640000568;N2450;;2;0.8
SSR_P;2020;640781225;CLINIQUE MEDICALE CARDIOLOGIQUE ARESSY;640000568;N2500;1;4;4.24
SSR_P;2020;640781225;CLINIQUE MEDICALE CARDIOLOGIQUE ARESSY;640000568;N2710;;1;0.2
SSR_P;2020;640781225;CLINIQUE MEDICALE CARDIOLOGIQUE ARESSY;640000568;N310H;;1;0.3
SSR_P;2020;640781225;CLINIQUE MEDICALE CARDIOLOGIQUE ARESSY;640000568;N3120;;1;0.6
SSR_P;2020;640781225;CLINIQUE MEDICALE CARDIOLOGIQUE ARESSY;640000568;NCINF;2;7;8.11
SSR_P;2020;640787149;CRF EN MILIEU THERMAL;640001681;M1010;1;1;1.74
SSR_P;2020;640787149;CRF EN MILIEU THERMAL;640001681;M1180;1;3;3
SSR_P;2020;640787149;CRF EN MILIEU THERMAL;640001681;MAUT;;1;0.64
SSR_P;2020;640787149;CRF EN MILIEU THERMAL;640001681;N241P;10;1;10.65
SSR_P;2020;640787149;CRF EN MILIEU THERMAL;640001681;N2430;;1;0.69
SSR_P;2020;640787149;CRF EN MILIEU THERMAL;640001681;N2450;;1;0.22
SSR_P;2020;640787149;CRF EN MILIEU THERMAL;640001681;N2460;1;2;2.34
SSR_P;2020;640787149;CRF EN MILIEU THERMAL;640001681;N2500;9;4;14.34
SSR_P;2020;640787149;CRF EN MILIEU THERMAL;640001681;N2710;;1;0.8
SSR_P;2020;640787149;CRF EN MILIEU THERMAL;640001681;N3120;;1;0.5
SSR_P;2020;640787149;CRF EN MILIEU THERMAL;640001681;NAUT;22;8;29.46
SSR_P;2020;640787149;CRF EN MILIEU THERMAL;640001681;NCINF;8;2;10.05
SSR_P;2020;640787156;CLINIQUE DE LA FONDATION LURO;640001699;M1010;;2;0.58
SSR_P;2020;640787156;CLINIQUE DE LA FONDATION LURO;640001699;M1120;;1;0.2
SSR_P;2020;640787156;CLINIQUE DE LA FONDATION LURO;640001699;M1150;;1;0.1
SSR_P;2020;640787156;CLINIQUE DE LA FONDATION LURO;640001699;M1180;;1;0.1
SSR_P;2020;640787156;CLINIQUE DE LA FONDATION LURO;640001699;M1320;1;;1
SSR_P;2020;640787156;CLINIQUE DE LA FONDATION LURO;640001699;N2450;;1;0.1
SSR_P;2020;640787156;CLINIQUE DE LA FONDATION LURO;640001699;N2460;;1;0.2
SSR_P;2020;640787156;CLINIQUE DE LA FONDATION LURO;640001699;N2500;;15;10.64
SSR_P;2020;640787156;CLINIQUE DE LA FONDATION LURO;640001699;N2710;;1;0.2
SSR_P;2020;640787156;CLINIQUE DE LA FONDATION LURO;640001699;N3120;;1;0.3
SSR_P;2020;640787156;CLINIQUE DE LA FONDATION LURO;640001699;NCINF;2;16;8.7
SSR_P;2020;640789426;SOINS DE SUITE & READAPT. LES ACACIAS;640003497;M1010;1;3;3.19
SSR_P;2020;640789426;SOINS DE SUITE & READAPT. LES ACACIAS;640003497;M1320;0;1;0.05
SSR_P;2020;640789426;SOINS DE SUITE & READAPT. LES ACACIAS;640003497;N241P;0;10;5
SSR_P;2020;640789426;SOINS DE SUITE & READAPT. LES ACACIAS;640003497;N2450;0;1;0.8
SSR_P;2020;640789426;SOINS DE SUITE & READAPT. LES ACACIAS;640003497;N2500;10;19;18.77
SSR_P;2020;640789426;SOINS DE SUITE & READAPT. LES ACACIAS;640003497;N2710;0;1;0.5
SSR_P;2020;640789426;SOINS DE SUITE & READAPT. LES ACACIAS;640003497;N3120;0;1;0.8
SSR_P;2020;640789426;SOINS DE SUITE & READAPT. LES ACACIAS;640003497;NCINF;9;12;14.98
SSR_P;2020;640789624;SERVICE DE SOINS DE SUITE DE COULOMME;640016614;M1010;;1;0.11
SSR_P;2020;640789624;SERVICE DE SOINS DE SUITE DE COULOMME;640016614;M1320;;2;1.4
SSR_P;2020;640789624;SERVICE DE SOINS DE SUITE DE COULOMME;640016614;N241P;;2;1.67
SSR_P;2020;640789624;SERVICE DE SOINS DE SUITE DE COULOMME;640016614;N2500;;18;8.9
SSR_P;2020;640789624;SERVICE DE SOINS DE SUITE DE COULOMME;640016614;N3120;;1;0.22
SSR_P;2020;640789624;SERVICE DE SOINS DE SUITE DE COULOMME;640016614;NAUT;;2;1.29
SSR_P;2020;640789624;SERVICE DE SOINS DE SUITE DE COULOMME;640016614;NCINF;;7;4.49
SSR_P;2020;640790150;HOPITAL MARIN VILLE PARIS;750712184;M1010;1;7;5.81
SSR_P;2020;640790150;HOPITAL MARIN VILLE PARIS;750712184;M1070;;1;0.2
SSR_P;2020;640790150;HOPITAL MARIN VILLE PARIS;750712184;M1120;;1;0.1
SSR_P;2020;640790150;HOPITAL MARIN VILLE PARIS;750712184;M1140;;1;0.08
SSR_P;2020;640790150;HOPITAL MARIN VILLE PARIS;750712184;M1150;;1;0.4
SSR_P;2020;640790150;HOPITAL MARIN VILLE PARIS;750712184;M1180;2;0;1.5
SSR_P;2020;640790150;HOPITAL MARIN VILLE PARIS;750712184;M3020;1;1;1.4
SSR_P;2020;640790150;HOPITAL MARIN VILLE PARIS;750712184;MAUT;;2;0.7
SSR_P;2020;640790150;HOPITAL MARIN VILLE PARIS;750712184;N241P;8;2;9.08
SSR_P;2020;640790150;HOPITAL MARIN VILLE PARIS;750712184;N2430;;1;0.23
SSR_P;2020;640790150;HOPITAL MARIN VILLE PARIS;750712184;N2450;1;1;2.71
SSR_P;2020;640790150;HOPITAL MARIN VILLE PARIS;750712184;N2460;3;2;4.71
SSR_P;2020;640790150;HOPITAL MARIN VILLE PARIS;750712184;N2470;4;1;4.99
SSR_P;2020;640790150;HOPITAL MARIN VILLE PARIS;750712184;N2500;242;77;318.16
SSR_P;2020;640790150;HOPITAL MARIN VILLE PARIS;750712184;N2710;3;;2.97
SSR_P;2020;640790150;HOPITAL MARIN VILLE PARIS;750712184;N310H;6;1;6.99
SSR_P;2020;640790150;HOPITAL MARIN VILLE PARIS;750712184;N3120;9;7;14.05
SSR_P;2020;640790150;HOPITAL MARIN VILLE PARIS;750712184;NAUT;2;;2
SSR_P;2020;640790150;HOPITAL MARIN VILLE PARIS;750712184;NCINF;81;26;105.43
SSR_P;2020;640792305;MAISON SAINT-ANTOINE;640000626;M1010;;1;0.2
SSR_P;2020;640792305;MAISON SAINT-ANTOINE;640000626;N241P;;1;0.35
SSR_P;2020;640792305;MAISON SAINT-ANTOINE;640000626;N2470;;1;0.18
SSR_P;2020;640792305;MAISON SAINT-ANTOINE;640000626;N2500;2;3;3.18
SSR_P;2020;640792305;MAISON SAINT-ANTOINE;640000626;NCINF;;7;3.64
SSR_P;2020;650000045;CH LOURDES;650780158;M1010;3;1;1.34
SSR_P;2020;650000045;CH LOURDES;650780158;N241P;5;0;2.53
SSR_P;2020;650000045;CH LOURDES;650780158;N2450;2;0;0.5
SSR_P;2020;650000045;CH LOURDES;650780158;N2460;0;1;0.9
SSR_P;2020;650000045;CH LOURDES;650780158;N2500;24;0;23.52
SSR_P;2020;650000045;CH LOURDES;650780158;NAUT;4;0;3.47
SSR_P;2020;650000045;CH LOURDES;650780158;NCINF;14;0;14.75
SSR_P;2020;650000052;CH BAGNERES DE BIGORRE;650780166;M1180;2;7;7.21
SSR_P;2020;650000052;CH BAGNERES DE BIGORRE;650780166;M1190;;1;0.3
SSR_P;2020;650000052;CH BAGNERES DE BIGORRE;650780166;M1320;;2;1.5
SSR_P;2020;650000052;CH BAGNERES DE BIGORRE;650780166;N241P;20;8;27.17
SSR_P;2020;650000052;CH BAGNERES DE BIGORRE;650780166;N2430;2;1;1.48
SSR_P;2020;650000052;CH BAGNERES DE BIGORRE;650780166;N2450;;1;0.1
SSR_P;2020;650000052;CH BAGNERES DE BIGORRE;650780166;N2460;5;5;8.56
SSR_P;2020;650000052;CH BAGNERES DE BIGORRE;650780166;N2470;1;;1
SSR_P;2020;650000052;CH BAGNERES DE BIGORRE;650780166;N2500;88;22;99.85
SSR_P;2020;650000052;CH BAGNERES DE BIGORRE;650780166;N2710;1;3;2.12
SSR_P;2020;650000052;CH BAGNERES DE BIGORRE;650780166;N310H;7;1;6.28
SSR_P;2020;650000052;CH BAGNERES DE BIGORRE;650780166;N3120;2;;2
SSR_P;2020;650000052;CH BAGNERES DE BIGORRE;650780166;NAUT;23;12;26.68
SSR_P;2020;650000052;CH BAGNERES DE BIGORRE;650780166;NCINF;44;27;64.66
SSR_P;2020;650000060;CH LANNEMEZAN;650780174;M1010;;1;0.38
SSR_P;2020;650000060;CH LANNEMEZAN;650780174;N241P;;1;0.92
SSR_P;2020;650000060;CH LANNEMEZAN;650780174;N2450;;1;0.2
SSR_P;2020;650000060;CH LANNEMEZAN;650780174;N2500;8;2;8.95
SSR_P;2020;650000060;CH LANNEMEZAN;650780174;N2710;;1;0.1
SSR_P;2020;650000060;CH LANNEMEZAN;650780174;N3120;;2;0.5
SSR_P;2020;650000060;CH LANNEMEZAN;650780174;NAUT;3;;3
SSR_P;2020;650000060;CH LANNEMEZAN;650780174;NCINF;5;3;6.62
SSR_P;2020;650000078;CH LE MONTAIGU;650780190;M1010;2;;2
SSR_P;2020;650000078;CH LE MONTAIGU;650780190;M1150;1;;1
SSR_P;2020;650000078;CH LE MONTAIGU;650780190;MAUT;1;;1
SSR_P;2020;650000078;CH LE MONTAIGU;650780190;N241P;5;1;5.83
SSR_P;2020;650000078;CH LE MONTAIGU;650780190;N2450;1;;1
SSR_P;2020;650000078;CH LE MONTAIGU;650780190;N2460;;1;0.88
SSR_P;2020;650000078;CH LE MONTAIGU;650780190;N2500;25;7;31.25
SSR_P;2020;650000078;CH LE MONTAIGU;650780190;N2710;;2;0.93
SSR_P;2020;650000078;CH LE MONTAIGU;650780190;N310H;;2;1.74
SSR_P;2020;650000078;CH LE MONTAIGU;650780190;N3120;1;1;1.86
SSR_P;2020;650000078;CH LE MONTAIGU;650780190;NCINF;25;6;31.63
SSR_P;2020;650002579;POLYCL DE L'ORMEAU SITE PYRENEES;650000243;M1010;1;4;1.38
SSR_P;2020;650002579;POLYCL DE L'ORMEAU SITE PYRENEES;650000243;M1180;;1;0.5
SSR_P;2020;650002579;POLYCL DE L'ORMEAU SITE PYRENEES;650000243;N2500;9;14;13.24
SSR_P;2020;650002579;POLYCL DE L'ORMEAU SITE PYRENEES;650000243;N310H;1;;1
SSR_P;2020;650002579;POLYCL DE L'ORMEAU SITE PYRENEES;650000243;N3120;;1;0.3
SSR_P;2020;650002579;POLYCL DE L'ORMEAU SITE PYRENEES;650000243;NAUT;3;8;4.46
