BOR;AN;FI;RS;FI_EJ;PERSO;EFFPL;EFFPA;ETP;GAR;AST;DISU;DISHU
IMAGES_P;2020;610000119;CH -JACQUES MONOD- - FLERS;610780165;M1160;2;;1.41;;;;
IMAGES_P;2020;610000119;CH -JACQUES MONOD- - FLERS;610780165;MAUT;;;0.06;;;;
IMAGES_P;2020;610000119;CH -JACQUES MONOD- - FLERS;610780165;N4130;10;2;10.2;;;;
IMAGES_P;2020;610000119;CH -JACQUES MONOD- - FLERS;610780165;NAUT;7;1;7.18;;;;
IMAGES_P;2020;610780116;CHIC DES ANDAINES - LA FERTE MACE;610790594;M1160;1;;1.11;0;0;;
IMAGES_P;2020;610780116;CHIC DES ANDAINES - LA FERTE MACE;610790594;N4130;7;;5.91;;;;
IMAGES_P;2020;610780116;CHIC DES ANDAINES - LA FERTE MACE;610790594;NAUT;1;3;2.47;;;;
IMAGES_P;2020;610784423;CMPR DE BAGNOLES DE L'ORNE;610787285;N4130;0;0;0.25;0;0;;
IMAGES_P;2020;620000026;ETAB HOPALE CTRE CALOT/HELIO;620003814;M1160;2;;2.5;0;1;0;0
IMAGES_P;2020;620000026;ETAB HOPALE CTRE CALOT/HELIO;620003814;M1210;;1;0.5;0;0;;
IMAGES_P;2020;620000026;ETAB HOPALE CTRE CALOT/HELIO;620003814;N4130;17;2;18;0;0;;
IMAGES_P;2020;620000026;ETAB HOPALE CTRE CALOT/HELIO;620003814;N4160;;2;1;;;;
IMAGES_P;2020;620000026;ETAB HOPALE CTRE CALOT/HELIO;620003814;NAUT;8;2;9.5;;;;
IMAGES_P;2020;620000034;CH ARRAS;620100057;M1160;2;3;3.66;0;0;1;0
IMAGES_P;2020;620000034;CH ARRAS;620100057;N4130;17;6;23.99;1;1;;
IMAGES_P;2020;620000034;CH ARRAS;620100057;N4160;1;;0.22;;;;
IMAGES_P;2020;620000034;CH ARRAS;620100057;NAUT;10;;9.1;;;;
IMAGES_P;2020;620000224;CH BETHUNE;620100651;M1160;1;8;2.23;0;1;;
IMAGES_P;2020;620000224;CH BETHUNE;620100651;M1210;3;3;4.7;0;0;;
IMAGES_P;2020;620000224;CH BETHUNE;620100651;MAUT;;1;0.3;;;;
IMAGES_P;2020;620000224;CH BETHUNE;620100651;N4130;20;7;23.48;;;;
IMAGES_P;2020;620000224;CH BETHUNE;620100651;N4160;1;1;1.32;;;;
IMAGES_P;2020;620000224;CH BETHUNE;620100651;NAUT;4;;1.15;;;;
IMAGES_P;2020;620000240;CH HENIN BEAUMONT;620100677;M1160;;3;0.4;0;0;;
IMAGES_P;2020;620000240;CH HENIN BEAUMONT;620100677;N4130;;;0.05;0;0;;
IMAGES_P;2020;620000240;CH HENIN BEAUMONT;620100677;NAUT;;2;1;;;;
IMAGES_P;2020;620000257;CH LENS;620100685;M1160;7;5;6;0;1;1;0
IMAGES_P;2020;620000257;CH LENS;620100685;N4130;28;7;32.99;;0;;
IMAGES_P;2020;620000257;CH LENS;620100685;N4160;1;;1.17;;;;
IMAGES_P;2020;620000257;CH LENS;620100685;NAUT;16;3;14.57;;;;
IMAGES_P;2020;620000281;EPSM VAL DE LYS ARTOIS;620101287;N4130;1;0;1;0;0;;
IMAGES_P;2020;620000323;CH CALAIS;620101337;M1160;4;6;7.26;0;1;1;0
IMAGES_P;2020;620000323;CH CALAIS;620101337;N4130;29;10;32.47;1;1;;
IMAGES_P;2020;620000323;CH CALAIS;620101337;NAUT;16;5;15.21;;;;
IMAGES_P;2020;620000349;CH REGION DE ST OMER;620101360;M1160;5;0;3.67;0;1;1;0
IMAGES_P;2020;620000349;CH REGION DE ST OMER;620101360;MAUT;;1;0.15;;;;
IMAGES_P;2020;620000349;CH REGION DE ST OMER;620101360;N4130;23;3;25.85;;;;
IMAGES_P;2020;620000349;CH REGION DE ST OMER;620101360;N4160;1;1;1.12;;;;
IMAGES_P;2020;620000349;CH REGION DE ST OMER;620101360;NAUT;6;1;6.79;;;;
IMAGES_P;2020;620000653;CH BOULOGNE-SUR-MER;620103440;M1160;10;;10;;;1;0
IMAGES_P;2020;620000653;CH BOULOGNE-SUR-MER;620103440;M1210;1;2;2.7;;;;
IMAGES_P;2020;620000653;CH BOULOGNE-SUR-MER;620103440;N4130;22;24;41.86;;;;
IMAGES_P;2020;620000653;CH BOULOGNE-SUR-MER;620103440;N4160;1;1;1.03;;;;
IMAGES_P;2020;620000653;CH BOULOGNE-SUR-MER;620103440;NAUT;4;6;8.92;;;;
IMAGES_P;2020;620003202;CH ARRONDISSEMENT DE MONTREUIL;620103432;M1160;2;3;1.08;0;1;;
IMAGES_P;2020;620003202;CH ARRONDISSEMENT DE MONTREUIL;620103432;N4130;13;9;18.11;;;;
IMAGES_P;2020;620003202;CH ARRONDISSEMENT DE MONTREUIL;620103432;N4160;1;1;1.1;;;;
IMAGES_P;2020;620003202;CH ARRONDISSEMENT DE MONTREUIL;620103432;NAUT;3;1;3.17;;;;
IMAGES_P;2020;620003350;HOPITAL DE RIAUMONT;620001834;M1160;3;4;3.34;0;0;0;0
IMAGES_P;2020;620003350;HOPITAL DE RIAUMONT;620001834;N4130;0;8;3.38;1;;;
IMAGES_P;2020;620003350;HOPITAL DE RIAUMONT;620001834;N4160;0;1;0.2;;;;
IMAGES_P;2020;620003350;HOPITAL DE RIAUMONT;620001834;NAUT;2;2;2.91;;;;
IMAGES_P;2020;620003376;POLYCLINIQUE MED CHIR D'HENIN-BEAUMONT;620001834;M1160;;5;1.3;0;1;1;1
IMAGES_P;2020;620003376;POLYCLINIQUE MED CHIR D'HENIN-BEAUMONT;620001834;N4130;7;4;9.9;0;0;;
IMAGES_P;2020;620003376;POLYCLINIQUE MED CHIR D'HENIN-BEAUMONT;620001834;N4160;;1;0.3;;;;
IMAGES_P;2020;620003376;POLYCLINIQUE MED CHIR D'HENIN-BEAUMONT;620001834;NAUT;1;2;2;;;;
IMAGES_P;2020;620025346;POLYCLINIQUE DE LA -CLARENCE-;620001834;M1160;;1;0.21;0;0;0;0
IMAGES_P;2020;620025346;POLYCLINIQUE DE LA -CLARENCE-;620001834;N4130;5;5;8.93;0;1;;
IMAGES_P;2020;620025346;POLYCLINIQUE DE LA -CLARENCE-;620001834;NAUT;3;1;5.78;;;;
IMAGES_P;2020;620033860;ESPACE ARTOIS SANTE - ARRAS;620004515;M1160;3;1;3.75;0;1;;
IMAGES_P;2020;620033860;ESPACE ARTOIS SANTE - ARRAS;620004515;M1210;1;3;2.75;0;0;;
IMAGES_P;2020;620033860;ESPACE ARTOIS SANTE - ARRAS;620004515;N4130;22;2;23.3;0;1;;
IMAGES_P;2020;620033860;ESPACE ARTOIS SANTE - ARRAS;620004515;N4160;6;1;6.5;;;;
IMAGES_P;2020;620033860;ESPACE ARTOIS SANTE - ARRAS;620004515;NAUT;19;4;21.9;;;;
IMAGES_P;2020;620100487;CLINIQUE DES ACACIAS;620000125;M1160;17;2;5.3;0;1;;
IMAGES_P;2020;620100487;CLINIQUE DES ACACIAS;620000125;N4130;4;1;5.3;0;1;;
IMAGES_P;2020;620100842;CRF LES HAUTOIS D'OIGNIES;620001834;N4130;0;1;0.28;0;0;;
IMAGES_P;2020;620101311;CLINIQUE DES 2 CAPS;620027763;M1160;;;;;1;;
IMAGES_P;2020;620101311;CLINIQUE DES 2 CAPS;620027763;N4130;;;;;1;;
IMAGES_P;2020;620101501;HOPITAL PRIVE DE BOIS BERNARD;620000364;M1160;11;;5;0;1;0;0
IMAGES_P;2020;620101501;HOPITAL PRIVE DE BOIS BERNARD;620000364;M1210;4;;2;0;0;;
IMAGES_P;2020;620101501;HOPITAL PRIVE DE BOIS BERNARD;620000364;N4130;30;1;30.6;0;1;;
IMAGES_P;2020;620101501;HOPITAL PRIVE DE BOIS BERNARD;620000364;N4160;2;;2;;;;
IMAGES_P;2020;620101501;HOPITAL PRIVE DE BOIS BERNARD;620000364;NAUT;31;;31;;;;
IMAGES_P;2020;630000016;CH DU MONT DORE;630180032;N4130;0;1;0.2;0;0;;
IMAGES_P;2020;630000404;HOPITAL GABRIEL MONTPIED - CHU63;630780989;M1160;16;6;12.11;1;1;;
IMAGES_P;2020;630000404;HOPITAL GABRIEL MONTPIED - CHU63;630780989;MAUT;5;3;3.45;;;;
IMAGES_P;2020;630000404;HOPITAL GABRIEL MONTPIED - CHU63;630780989;N4130;72;24;87.23;1;0;;
IMAGES_P;2020;630000404;HOPITAL GABRIEL MONTPIED - CHU63;630780989;N4160;2;;2;;;;
IMAGES_P;2020;630000404;HOPITAL GABRIEL MONTPIED - CHU63;630780989;NAUT;22;12;31.18;;;;
IMAGES_P;2020;630000412;CH D'AMBERT;630780997;M1160;;2;1.6;1;0;0;0
IMAGES_P;2020;630000412;CH D'AMBERT;630780997;N4130;3;2;4.9;0;1;;
IMAGES_P;2020;630000412;CH D'AMBERT;630780997;N4160;;1;0.2;;;;
IMAGES_P;2020;630000412;CH D'AMBERT;630780997;NAUT;;1;0.16;;;;
IMAGES_P;2020;630000420;CH PAUL ARDIER ISSOIRE;630781003;M1160;;5;2.63;1;1;0;0
IMAGES_P;2020;630000420;CH PAUL ARDIER ISSOIRE;630781003;N4130;8;;8.52;0;1;;
IMAGES_P;2020;630000420;CH PAUL ARDIER ISSOIRE;630781003;N4160;;1;0.4;;;;
IMAGES_P;2020;630000420;CH PAUL ARDIER ISSOIRE;630781003;NAUT;3;;3;;;;
IMAGES_P;2020;630000438;CH DE RIOM;630781011;M1160;2;2;3.3;;;;
IMAGES_P;2020;630000438;CH DE RIOM;630781011;N4130;13;;13;0;;;
IMAGES_P;2020;630000438;CH DE RIOM;630781011;N4160;1;;1;;;;
IMAGES_P;2020;630000438;CH DE RIOM;630781011;NAUT;6;;6;;;;
IMAGES_P;2020;630000446;CH DE THIERS;630781029;M1160;2;;2.58;1;1;0;0
IMAGES_P;2020;630000446;CH DE THIERS;630781029;N4130;14;7;10.67;1;;;
IMAGES_P;2020;630000446;CH DE THIERS;630781029;N4160;1;;1;;;;
IMAGES_P;2020;630000446;CH DE THIERS;630781029;NAUT;10;1;7.32;;;;
IMAGES_P;2020;630000479;CENTRE LUTTE CONTRE LE CANCER J.PERRIN;630781110;M1160;7;6;10;0;0;0;0
IMAGES_P;2020;630000479;CENTRE LUTTE CONTRE LE CANCER J.PERRIN;630781110;M1210;6;4;7.5;0;0;;
IMAGES_P;2020;630000479;CENTRE LUTTE CONTRE LE CANCER J.PERRIN;630781110;MAUT;;1;0.3;;;;
IMAGES_P;2020;630000479;CENTRE LUTTE CONTRE LE CANCER J.PERRIN;630781110;N4130;30;2;29.99;0;1;;
IMAGES_P;2020;630000479;CENTRE LUTTE CONTRE LE CANCER J.PERRIN;630781110;N4160;1;;1;;;;
IMAGES_P;2020;630000479;CENTRE LUTTE CONTRE LE CANCER J.PERRIN;630781110;NAUT;20;0;19.44;;;;
IMAGES_P;2020;630780211;POLE SANTE REPUBLIQUE;630000107;M1160;10;5;12.5;;;;
IMAGES_P;2020;630780211;POLE SANTE REPUBLIQUE;630000107;N4130;33;3;34.97;0;1;;
IMAGES_P;2020;630780211;POLE SANTE REPUBLIQUE;630000107;N4160;1;;1;;;;
IMAGES_P;2020;630780211;POLE SANTE REPUBLIQUE;630000107;NAUT;28;8;33.03;;;;
IMAGES_P;2020;630781268;HOPITAL ESTAING - CHU63;630780989;M1160;7;4;4.26;0;1;;
IMAGES_P;2020;630781268;HOPITAL ESTAING - CHU63;630780989;MAUT;1;0;0.35;;;;
IMAGES_P;2020;630781268;HOPITAL ESTAING - CHU63;630780989;N4130;19;12;26.13;1;1;;
IMAGES_P;2020;630781268;HOPITAL ESTAING - CHU63;630780989;N4160;1;;1;;;;
IMAGES_P;2020;630781268;HOPITAL ESTAING - CHU63;630780989;NAUT;6;1;6.35;;;;
IMAGES_P;2020;630781755;CENTRE MEDICAL INFANTILE DE ROMAGNAT;630011518;N4130;;1;0.32;0;0;;
IMAGES_P;2020;630781821;CLINIQUE PSYCHIATRIQUE LE GRAND PRE;920030269;N4130;;1;0.06;0;0;;
IMAGES_P;2020;640000162;CH DE LA COTE BASQUE - BAYONNE;640780417;M1160;12;5;15.03;1;0;0;0
IMAGES_P;2020;640000162;CH DE LA COTE BASQUE - BAYONNE;640780417;M1210;4;0;3.91;0;0;;
IMAGES_P;2020;640000162;CH DE LA COTE BASQUE - BAYONNE;640780417;N4130;38;20;53.01;1;1;;
IMAGES_P;2020;640000162;CH DE LA COTE BASQUE - BAYONNE;640780417;N4160;1;2;2.92;;;;
IMAGES_P;2020;640000162;CH DE LA COTE BASQUE - BAYONNE;640780417;NAUT;28;4;31.34;;;;
IMAGES_P;2020;640000402;CENTRE HOSPITALIER D'ORTHEZ;640780813;M1160;1;3;1.79;;;0;0
IMAGES_P;2020;640000402;CENTRE HOSPITALIER D'ORTHEZ;640780813;N4130;9;3;10.33;;;;
IMAGES_P;2020;640000402;CENTRE HOSPITALIER D'ORTHEZ;640780813;N4160;;1;0.5;;;;
IMAGES_P;2020;640000402;CENTRE HOSPITALIER D'ORTHEZ;640780813;NAUT;1;;1;;;;
IMAGES_P;2020;640000410;CENTRE HOSPITALIER OLORON;640780821;M1160;;4;1.7;0;0;0;1
IMAGES_P;2020;640000410;CENTRE HOSPITALIER OLORON;640780821;N4130;;;6.75;0;1;;
IMAGES_P;2020;640000410;CENTRE HOSPITALIER OLORON;640780821;N4160;;;0.2;;;;
IMAGES_P;2020;640000410;CENTRE HOSPITALIER OLORON;640780821;NAUT;;;1.94;;;;
IMAGES_P;2020;640000600;CENTRE HOSPITALIER DE PAU;640781290;M1160;8;4;8.23;0;1;0;0
IMAGES_P;2020;640000600;CENTRE HOSPITALIER DE PAU;640781290;M1210;4;3;4.02;0;0;;
IMAGES_P;2020;640000600;CENTRE HOSPITALIER DE PAU;640781290;N4130;47;13;53.17;;;;
IMAGES_P;2020;640000600;CENTRE HOSPITALIER DE PAU;640781290;N4160;2;0;2;;;;
IMAGES_P;2020;640000600;CENTRE HOSPITALIER DE PAU;640781290;NAUT;34;5;30.29;;;;
IMAGES_P;2020;640017646;CENTRE HOSPITALIER DE SAINT-PALAIS;640017638;M1160;0;12;1;0;0;1;1
IMAGES_P;2020;640017646;CENTRE HOSPITALIER DE SAINT-PALAIS;640017638;N4130;6;0;6;0;1;;
IMAGES_P;2020;640017646;CENTRE HOSPITALIER DE SAINT-PALAIS;640017638;NAUT;5;0;4.69;;;;
IMAGES_P;2020;640780623;CENTRE MEDICAL ANNIE ENIA;640000287;N4130;;1;0.14;0;0;;
IMAGES_P;2020;640780672;CLINIQUE DE MEDECINE PHYSIQUE MARIENIA;640000337;N4130;;1;0.5;0;0;;
IMAGES_P;2020;640780938;POLYCLINIQUE MARZET;640000451;M1160;;9;5;0;1;0;0
IMAGES_P;2020;640780938;POLYCLINIQUE MARZET;640000451;N4130;10;;10;0;1;;
IMAGES_P;2020;640780946;POLYCLINIQUE DE NAVARRE;640000469;M1160;;9;5;0;1;0;0
IMAGES_P;2020;640780946;POLYCLINIQUE DE NAVARRE;640000469;N4130;10;;10;0;1;;
IMAGES_P;2020;640790150;HOPITAL MARIN VILLE PARIS;750712184;N4130;1;0;1;0;0;;
IMAGES_P;2020;650000045;CH LOURDES;650780158;M1160;1;0;1;0;1;0;0
IMAGES_P;2020;650000045;CH LOURDES;650780158;N4130;8;2;9.9;0;1;;
IMAGES_P;2020;650000045;CH LOURDES;650780158;NAUT;11;0;9.37;;;;
IMAGES_P;2020;650000052;CH BAGNERES DE BIGORRE;650780166;M1160;1;1;0.71;;;;
IMAGES_P;2020;650000052;CH BAGNERES DE BIGORRE;650780166;N4130;4;1;4.97;0;1;;
IMAGES_P;2020;650000052;CH BAGNERES DE BIGORRE;650780166;N4160;1;0;1;;;;
IMAGES_P;2020;650000052;CH BAGNERES DE BIGORRE;650780166;NAUT;1;1;1.83;;;;
IMAGES_P;2020;650000078;CH LE MONTAIGU;650780190;M1160;;;0.05;0;0;0;0
IMAGES_P;2020;650000078;CH LE MONTAIGU;650780190;N4130;;1;0.3;0;0;;
IMAGES_P;2020;650000417;CH BIGORRE SITE GESPE TARBES;650783160;M1160;7;0;7;0;1;0;0
IMAGES_P;2020;650000417;CH BIGORRE SITE GESPE TARBES;650783160;M1210;1;1;1.4;0;0;;
IMAGES_P;2020;650000417;CH BIGORRE SITE GESPE TARBES;650783160;N4130;23;4;25.83;1;0;;
IMAGES_P;2020;650000417;CH BIGORRE SITE GESPE TARBES;650783160;N4160;2;0;1.2;;;;
IMAGES_P;2020;650000417;CH BIGORRE SITE GESPE TARBES;650783160;NAUT;15;1;14.53;;;;
IMAGES_P;2020;650784218;CMC HOPITAUX DE LANNEMEZAN;650780174;M1160;;16;1.24;0;1;1;1
IMAGES_P;2020;650784218;CMC HOPITAUX DE LANNEMEZAN;650780174;MAUT;;1;0.3;;;;
IMAGES_P;2020;650784218;CMC HOPITAUX DE LANNEMEZAN;650780174;N4130;7;2;9.45;0;1;;
IMAGES_P;2020;650784218;CMC HOPITAUX DE LANNEMEZAN;650780174;N4160;1;;1;;;;
IMAGES_P;2020;650784218;CMC HOPITAUX DE LANNEMEZAN;650780174;NAUT;;3;2.28;;;;
IMAGES_P;2020;660000084;CH PERPIGNAN;660780180;M1160;3;16;1.68;;;;
IMAGES_P;2020;660000084;CH PERPIGNAN;660780180;M1210;;3;1.7;;;;
IMAGES_P;2020;660000084;CH PERPIGNAN;660780180;N4130;54;28;72.4;;;;
IMAGES_P;2020;660000084;CH PERPIGNAN;660780180;N4160;3;;3.17;;;;
IMAGES_P;2020;660000084;CH PERPIGNAN;660780180;NAUT;40;6;43.68;;;;
IMAGES_P;2020;660007261;USLD GCS POLE SANITAIRE CERDAN;660010059;N4130;;;0.06;0;0;;
IMAGES_P;2020;660009689;GCS POLE SANITAIRE CERDAN;660010059;M1160;;;0.05;0;0;;
IMAGES_P;2020;660009689;GCS POLE SANITAIRE CERDAN;660010059;N4130;;1;0.76;0;0;;
IMAGES_P;2020;660010174;PSR SITE BOUFFARD VERCELLI PERPIGNAN;660786799;N4130;;1;0.26;0;0;;
IMAGES_P;2020;660780628;CL DU VALLESPIR;660000282;M1160;3;;3;;;;
IMAGES_P;2020;660780636;CRF MER AIR SOLEIL;920031788;M1160;;;;0;0;1;0
IMAGES_P;2020;660780636;CRF MER AIR SOLEIL;920031788;M1210;;;;0;1;;
IMAGES_P;2020;660780636;CRF MER AIR SOLEIL;920031788;N4130;1;;1;0;0;;
IMAGES_P;2020;670000025;HOPITAL CIVIL / NOUVEL HOPITAL CIVIL;670780055;M1160;11;22;18.25;0;1;0;0
IMAGES_P;2020;670000025;HOPITAL CIVIL / NOUVEL HOPITAL CIVIL;670780055;M1210;5;;2.8;0;0;;
IMAGES_P;2020;670000025;HOPITAL CIVIL / NOUVEL HOPITAL CIVIL;670780055;N4130;54;33;77.19;1;1;;
IMAGES_P;2020;670000025;HOPITAL CIVIL / NOUVEL HOPITAL CIVIL;670780055;N4160;0;5;2.43;;;;
IMAGES_P;2020;670000025;HOPITAL CIVIL / NOUVEL HOPITAL CIVIL;670780055;NAUT;15;16;23.61;;;;
IMAGES_P;2020;670000157;CENTRE HOSPITALIER DE HAGUENAU;670780337;M1160;11;4;8.56;0;1;0;0
IMAGES_P;2020;670000157;CENTRE HOSPITALIER DE HAGUENAU;670780337;M1210;4;2;3.27;0;1;;
IMAGES_P;2020;670000157;CENTRE HOSPITALIER DE HAGUENAU;670780337;MAUT;1;1;1.52;;;;
IMAGES_P;2020;670000157;CENTRE HOSPITALIER DE HAGUENAU;670780337;N4130;34;20;45.62;0;1;;
IMAGES_P;2020;670000157;CENTRE HOSPITALIER DE HAGUENAU;670780337;N4160;0;2;0.29;;;;
IMAGES_P;2020;670000157;CENTRE HOSPITALIER DE HAGUENAU;670780337;NAUT;15;16;24.93;;;;
IMAGES_P;2020;670000165;CH SAINTE-CATHERINE DE SAVERNE;670780345;M1160;7;6;5.15;;;;
IMAGES_P;2020;670000165;CH SAINTE-CATHERINE DE SAVERNE;670780345;N4130;13;10;20.33;;;;
IMAGES_P;2020;670000165;CH SAINTE-CATHERINE DE SAVERNE;670780345;N4160;1;;0.9;;;;
IMAGES_P;2020;670000165;CH SAINTE-CATHERINE DE SAVERNE;670780345;NAUT;6;4;5.8;;;;
IMAGES_P;2020;670000215;HOPITAL DU NEUENBERG;680000643;M1160;2;;2;0;0;0;0
IMAGES_P;2020;670000215;HOPITAL DU NEUENBERG;680000643;N4130;4;2;5;0;0;;
IMAGES_P;2020;670000215;HOPITAL DU NEUENBERG;680000643;N4160;1;;1;;;;
IMAGES_P;2020;670000215;HOPITAL DU NEUENBERG;680000643;NAUT;3;1;3.5;;;;
IMAGES_P;2020;670000272;CH INTERCOMMUNAL DE LA LAUTER;670780543;M1160;2;1;2.23;0;1;1;0
IMAGES_P;2020;670000272;CH INTERCOMMUNAL DE LA LAUTER;670780543;N4130;9;3;9.94;1;0;;
IMAGES_P;2020;670000272;CH INTERCOMMUNAL DE LA LAUTER;670780543;N4160;1;;1;;;;
IMAGES_P;2020;670000306;CENTRE HOSPITALIER DÉPARTEMENTAL;670780584;M1160;0;1;0.1;0;0;0;0
IMAGES_P;2020;670000306;CENTRE HOSPITALIER DÉPARTEMENTAL;670780584;N4130;;1;0.5;0;0;;
IMAGES_P;2020;670000397;CENTRE HOSPITALIER DE SELESTAT;670017755;M1160;3;;2.08;0;1;0;0
IMAGES_P;2020;670000397;CENTRE HOSPITALIER DE SELESTAT;670017755;MAUT;3;;3.58;;;;
IMAGES_P;2020;670000397;CENTRE HOSPITALIER DE SELESTAT;670017755;N4130;14;11;21.02;0;0;;
IMAGES_P;2020;670000397;CENTRE HOSPITALIER DE SELESTAT;670017755;N4160;;3;0.63;;;;
IMAGES_P;2020;670000397;CENTRE HOSPITALIER DE SELESTAT;670017755;NAUT;6;4;7.73;;;;
IMAGES_P;2020;670000405;NOUVEL HOPITAL D'OBERNAI;670017755;M1160;;1;0.2;;;;
IMAGES_P;2020;670000405;NOUVEL HOPITAL D'OBERNAI;670017755;N4130;;2;1.48;;;;
IMAGES_P;2020;670000405;NOUVEL HOPITAL D'OBERNAI;670017755;N4160;;1;0.03;;;;
IMAGES_P;2020;670000603;CENTRE HOSPITALIER D'ERSTEIN;670781152;N4130;0;3;1.91;0;0;;
IMAGES_P;2020;670000603;CENTRE HOSPITALIER D'ERSTEIN;670781152;NAUT;0;1;0.29;;;;
IMAGES_P;2020;670014430;GERC-INSTITUT CARDIOVASC DE STRASBOURG;670001734;M1160;4;;4;0;1;0;0
IMAGES_P;2020;670014430;GERC-INSTITUT CARDIOVASC DE STRASBOURG;670001734;N4130;2;4;6.2;0;1;;
IMAGES_P;2020;670014430;GERC-INSTITUT CARDIOVASC DE STRASBOURG;670001734;N4160;1;;1;;;;
IMAGES_P;2020;670014430;GERC-INSTITUT CARDIOVASC DE STRASBOURG;670001734;NAUT;4;2;5.3;;;;
IMAGES_P;2020;670020098;GCS ICANS SITE HTP2/ICANS - ET EXPL;670016914;M1160;0;11;8.36;0;0;0;0
IMAGES_P;2020;670020098;GCS ICANS SITE HTP2/ICANS - ET EXPL;670016914;M1210;4;5;5.26;0;0;;
IMAGES_P;2020;670020098;GCS ICANS SITE HTP2/ICANS - ET EXPL;670016914;MAUT;1;0;0.33;;;;
IMAGES_P;2020;670020098;GCS ICANS SITE HTP2/ICANS - ET EXPL;670016914;N4130;4;13;12.38;0;0;;
IMAGES_P;2020;670020098;GCS ICANS SITE HTP2/ICANS - ET EXPL;670016914;NAUT;20;13;23.74;;;;
IMAGES_P;2020;670783273;HOPITAL DE HAUTEPIERRE;670780055;M1160;15;15;19.15;0;1;0;0
IMAGES_P;2020;670783273;HOPITAL DE HAUTEPIERRE;670780055;N4130;79;53;109.57;1;1;;
IMAGES_P;2020;670783273;HOPITAL DE HAUTEPIERRE;670780055;N4160;2;4;3.34;;;;
IMAGES_P;2020;670783273;HOPITAL DE HAUTEPIERRE;670780055;NAUT;18;31;30.1;;;;
IMAGES_P;2020;670798636;CLINIQUE SAINT-LUC;670014604;M1160;;3;1.5;;;;
IMAGES_P;2020;670798636;CLINIQUE SAINT-LUC;670014604;N4130;3;2;4.19;;;;
IMAGES_P;2020;680000494;CLINIQUE DIACONAT ROOSEVELT;680000643;M1160;8;;8;0;1;0;0
IMAGES_P;2020;680000494;CLINIQUE DIACONAT ROOSEVELT;680000643;M1210;;3;2.5;0;0;;
IMAGES_P;2020;680000494;CLINIQUE DIACONAT ROOSEVELT;680000643;MAUT;;1;0.5;;;;
IMAGES_P;2020;680000494;CLINIQUE DIACONAT ROOSEVELT;680000643;N4130;30;;30;0;0;;
IMAGES_P;2020;680000494;CLINIQUE DIACONAT ROOSEVELT;680000643;N4160;11;;11;;;;
IMAGES_P;2020;680000494;CLINIQUE DIACONAT ROOSEVELT;680000643;NAUT;19;;19;;;;
IMAGES_P;2020;680000544;CENTRE HOSPITALIER D'ALTKIRCH;680020336;M1160;2;3;2.21;0;0;0;0
IMAGES_P;2020;680000544;CENTRE HOSPITALIER D'ALTKIRCH;680020336;N4130;9;1;8.65;;1;;
IMAGES_P;2020;680000544;CENTRE HOSPITALIER D'ALTKIRCH;680020336;N4160;;1;0.6;;;;
IMAGES_P;2020;680000544;CENTRE HOSPITALIER D'ALTKIRCH;680020336;NAUT;3;;3.13;;;;
IMAGES_P;2020;680000577;CENTRE HOSPITALIER DE PFASTATT;680000411;M1160;;2;0.5;;;;
IMAGES_P;2020;680000577;CENTRE HOSPITALIER DE PFASTATT;680000411;N4130;3;;3;0;0;;
IMAGES_P;2020;680000577;CENTRE HOSPITALIER DE PFASTATT;680000411;NAUT;1;;1;;;;
IMAGES_P;2020;680000601;HOPITAL DE THANN;680020336;M1160;;4;0.4;0;0;0;0
IMAGES_P;2020;680000601;HOPITAL DE THANN;680020336;N4130;2;;2.8;0;0;;
IMAGES_P;2020;680000601;HOPITAL DE THANN;680020336;N4160;;1;0.1;;;;
IMAGES_P;2020;680000601;HOPITAL DE THANN;680020336;NAUT;;2;0.5;;;;
IMAGES_P;2020;680000684;HOPITAL LOUIS PASTEUR;680000973;M1160;11;12;14.66;0;1;0;0
IMAGES_P;2020;680000684;HOPITAL LOUIS PASTEUR;680000973;M1210;2;;2;0;0;;
IMAGES_P;2020;680000684;HOPITAL LOUIS PASTEUR;680000973;N4130;44;25;63.66;;;;
IMAGES_P;2020;680000684;HOPITAL LOUIS PASTEUR;680000973;N4160;2;1;2.9;;;;
IMAGES_P;2020;680000684;HOPITAL LOUIS PASTEUR;680000973;NAUT;34;6;35.04;;;;
IMAGES_P;2020;680000700;CENTRE HOSPITALIER DE GUEBWILLER;680001005;M1160;1;1;1.23;0;0;0;
IMAGES_P;2020;680000700;CENTRE HOSPITALIER DE GUEBWILLER;680001005;N4130;5;1;5.34;0;1;;
IMAGES_P;2020;680000700;CENTRE HOSPITALIER DE GUEBWILLER;680001005;NAUT;2;;2;;;;
IMAGES_P;2020;680000882;CLINIQUE DU DIACONAT COLMAR;680000643;M1160;;1;0.29;;;;
IMAGES_P;2020;680001195;HOPITAL ALBERT SCHWEITZER;680000643;M1160;2;;2;;;;
IMAGES_P;2020;680001195;HOPITAL ALBERT SCHWEITZER;680000643;N4130;13;4;15.4;;;;
IMAGES_P;2020;680001195;HOPITAL ALBERT SCHWEITZER;680000643;NAUT;18;1;16.72;;;;
IMAGES_P;2020;680001328;CENTRE SSR MGEN ASS TROIS-EPIS;750005068;N4130;;2;0.76;0;0;;
IMAGES_P;2020;680004546;HOPITAL EMILE MULLER;680020336;M1160;15;5;15.9;1;1;0;0
IMAGES_P;2020;680004546;HOPITAL EMILE MULLER;680020336;M1210;1;2;2.9;;;;
