BOR;AN;FI;RS;FI_EJ;EQUIPIMA;NB;NBEXP;ACTET;ACTEXET;ACTEXEJ;ACTEX;ACTNUI;ACTINT
IMAGES;2020;600113476;CH CHICN COMPIÈGNE;600100721;SCAN;2;2;3449;;;13206;;
IMAGES;2020;600113476;CH CHICN COMPIÈGNE;600100721;VASC;1;1;837;;;;;
IMAGES;2020;610000044;CENTRE HOSPITALIER DE L'AIGLE;610780074;RADIO;2;2;3332;;;6845;118;0
IMAGES;2020;610000044;CENTRE HOSPITALIER DE L'AIGLE;610780074;SCAN;1;1;2017;;;3817;38;0
IMAGES;2020;610000051;CHICAM - SITE ALENCON;610780082;IRM;1;1;837;37;52;3625;20;0
IMAGES;2020;610000051;CHICAM - SITE ALENCON;610780082;RADIO;4;4;9002;30;243;18978;374;0
IMAGES;2020;610000051;CHICAM - SITE ALENCON;610780082;SCAN;1;1;6361;319;417;5720;203;0
IMAGES;2020;610000069;CENTRE HOSPITALIER D'ARGENTAN;610780090;IRM;1;1;225;;;2007;;0
IMAGES;2020;610000069;CENTRE HOSPITALIER D'ARGENTAN;610780090;MAMM;1;1;;;;1982;;
IMAGES;2020;610000069;CENTRE HOSPITALIER D'ARGENTAN;610780090;RADIO;5;4;2747;;;21190;;1
IMAGES;2020;610000069;CENTRE HOSPITALIER D'ARGENTAN;610780090;SCAN;1;1;2037;;;7584;78;1
IMAGES;2020;610000077;CH MARGUERITE DE LORRAINE-MORTAGNE;610780124;MAMM;1;1;;;;590;;
IMAGES;2020;610000077;CH MARGUERITE DE LORRAINE-MORTAGNE;610780124;RADIO;2;2;1216;;;4828;68;0
IMAGES;2020;610000093;CENTRE HOSPITALIER - SEES;610780140;RADIO;2;2;173;;;1638;;
IMAGES;2020;610000119;CH -JACQUES MONOD- - FLERS;610780165;RADIO;2;2;5459;;;17057;212;
IMAGES;2020;610000119;CH -JACQUES MONOD- - FLERS;610780165;SCAN;1;1;1432;;;3521;83;0
IMAGES;2020;610780116;CHIC DES ANDAINES - LA FERTE MACE;610790594;RADIO;4;4;2613;;;12376;68;
IMAGES;2020;610784423;CMPR DE BAGNOLES DE L'ORNE;610787285;RADIO;1;1;45;;;;;
IMAGES;2020;620000026;ETAB HOPALE CTRE CALOT/HELIO;620003814;CAM;1;1;390;4;;2065;;1
IMAGES;2020;620000026;ETAB HOPALE CTRE CALOT/HELIO;620003814;IRM;1;1;834;2;;3697;;1
IMAGES;2020;620000026;ETAB HOPALE CTRE CALOT/HELIO;620003814;RADIO;5;5;4649;457;30;16319;;1
IMAGES;2020;620000026;ETAB HOPALE CTRE CALOT/HELIO;620003814;SCAN;1;1;891;5;5;2652;;1
IMAGES;2020;620000034;CH ARRAS;620100057;IRM;2;2;5615;;;3174;517;0
IMAGES;2020;620000034;CH ARRAS;620100057;MAMM;1;1;;;;2101;;
IMAGES;2020;620000034;CH ARRAS;620100057;RADIO;6;6;14783;;;30747;;1
IMAGES;2020;620000034;CH ARRAS;620100057;SCAN;2;2;5634;;;2123;72;
IMAGES;2020;620000034;CH ARRAS;620100057;VASC;1;1;900;;;;1;1
IMAGES;2020;620000224;CH BETHUNE;620100651;CAM;2;2;115;0;92;4673;1;0
IMAGES;2020;620000224;CH BETHUNE;620100651;IRM;2;1;1871;18;;1605;6;0
IMAGES;2020;620000224;CH BETHUNE;620100651;RADIO;3;3;10069;234;;14669;417;1
IMAGES;2020;620000224;CH BETHUNE;620100651;SCAN;2;2;11303;179;;4285;162;1
IMAGES;2020;620000224;CH BETHUNE;620100651;TOMO;1;1;177;3;227;4115;3;0
IMAGES;2020;620000240;CH HENIN BEAUMONT;620100677;RADIO;2;2;1234;;;563;;0
IMAGES;2020;620000257;CH LENS;620100685;IRM;3;3;3262;;;9724;62;0
IMAGES;2020;620000257;CH LENS;620100685;MAMM;1;1;;;;759;;
IMAGES;2020;620000257;CH LENS;620100685;RADIO;6;6;11123;;;20973;858;
IMAGES;2020;620000257;CH LENS;620100685;SCAN;2;2;7114;;;9325;135;1
IMAGES;2020;620000257;CH LENS;620100685;dtIRM1;1;1;36;;;1930;;0
IMAGES;2020;620000257;CH LENS;620100685;dtIRM2;1;1;517;;;4185;;0
IMAGES;2020;620000281;EPSM VAL DE LYS ARTOIS;620101287;RADIO;1;1;445;0;29;0;0;0
IMAGES;2020;620000323;CH CALAIS;620101337;IRM;2;2;1154;6;;8429;15;0
IMAGES;2020;620000323;CH CALAIS;620101337;MAMM;1;1;;;;2567;;
IMAGES;2020;620000323;CH CALAIS;620101337;RADIO;3;3;7740;6;;14737;717;0
IMAGES;2020;620000323;CH CALAIS;620101337;SCAN;2;2;6253;22;;8279;107;0
IMAGES;2020;620000323;CH CALAIS;620101337;dtIRM2;1;1;1129;6;;3943;;0
IMAGES;2020;620000349;CH REGION DE ST OMER;620101360;IRM;2;2;1085;;;5125;7;0
IMAGES;2020;620000349;CH REGION DE ST OMER;620101360;RADIO;3;3;15460;;;17516;411;0
IMAGES;2020;620000349;CH REGION DE ST OMER;620101360;SCAN;1;1;8659;;;6937;228;0
IMAGES;2020;620000349;CH REGION DE ST OMER;620101360;dtIRM2;1;1;359;;;2402;;0
IMAGES;2020;620000653;CH BOULOGNE-SUR-MER;620103440;CAM;2;2;447;;;5607;0;0
IMAGES;2020;620000653;CH BOULOGNE-SUR-MER;620103440;IRM;3;3;1964;;;12932;154;0
IMAGES;2020;620000653;CH BOULOGNE-SUR-MER;620103440;MAMM;1;1;;;;2124;;
IMAGES;2020;620000653;CH BOULOGNE-SUR-MER;620103440;RADIO;6;6;20070;;;31477;704;1
IMAGES;2020;620000653;CH BOULOGNE-SUR-MER;620103440;SCAN;3;3;12155;;;13703;305;1
IMAGES;2020;620000653;CH BOULOGNE-SUR-MER;620103440;TOMO;2;2;239;;;5453;0;0
IMAGES;2020;620000653;CH BOULOGNE-SUR-MER;620103440;VASC;2;2;387;;;408;7;1
IMAGES;2020;620000653;CH BOULOGNE-SUR-MER;620103440;dtIRM1;1;1;25;;;3637;;0
IMAGES;2020;620000653;CH BOULOGNE-SUR-MER;620103440;dtIRM2;1;1;592;;;4725;;0
IMAGES;2020;620003202;CH ARRONDISSEMENT DE MONTREUIL;620103432;IRM;1;1;519;3;1;2414;9;
IMAGES;2020;620003202;CH ARRONDISSEMENT DE MONTREUIL;620103432;MAMM;1;1;;;;762;;
IMAGES;2020;620003202;CH ARRONDISSEMENT DE MONTREUIL;620103432;RADIO;3;3;8040;68;18;11008;274;
IMAGES;2020;620003202;CH ARRONDISSEMENT DE MONTREUIL;620103432;SCAN;1;1;5934;51;6;4911;155;
IMAGES;2020;620003350;HOPITAL DE RIAUMONT;620001834;IRM;2;1;745;;;;;0
IMAGES;2020;620003350;HOPITAL DE RIAUMONT;620001834;RADIO;3;3;3674;1358;;12400;190;0
IMAGES;2020;620003350;HOPITAL DE RIAUMONT;620001834;SCAN;2;1;2591;;;;;0
IMAGES;2020;620003376;POLYCLINIQUE MED CHIR D'HENIN-BEAUMONT;620001834;IRM;1;;;;;;;
IMAGES;2020;620003376;POLYCLINIQUE MED CHIR D'HENIN-BEAUMONT;620001834;MAMM;1;;;;;;;
IMAGES;2020;620003376;POLYCLINIQUE MED CHIR D'HENIN-BEAUMONT;620001834;RADIO;2;;;;;;;
IMAGES;2020;620003376;POLYCLINIQUE MED CHIR D'HENIN-BEAUMONT;620001834;SCAN;1;0;;;;;;
IMAGES;2020;620006049;CLINIQUE CHIRURGICALE DE SAINT-OMER;620000331;MAMM;1;0;;;;;;
IMAGES;2020;620006049;CLINIQUE CHIRURGICALE DE SAINT-OMER;620000331;RADIO;3;0;;;;;;
IMAGES;2020;620006049;CLINIQUE CHIRURGICALE DE SAINT-OMER;620000331;SCAN;1;0;;;;;;
IMAGES;2020;620025346;POLYCLINIQUE DE LA -CLARENCE-;620001834;IRM;1;;;;;;;
IMAGES;2020;620025346;POLYCLINIQUE DE LA -CLARENCE-;620001834;RADIO;2;2;6332;;;;241;
IMAGES;2020;620025346;POLYCLINIQUE DE LA -CLARENCE-;620001834;SCAN;1;;;;;;;
IMAGES;2020;620033860;ESPACE ARTOIS SANTE - ARRAS;620004515;CAM;3;3;142;;;12975;;
IMAGES;2020;620033860;ESPACE ARTOIS SANTE - ARRAS;620004515;IRM;1;1;90;;;8334;0;0
IMAGES;2020;620033860;ESPACE ARTOIS SANTE - ARRAS;620004515;MAMM;1;1;;;;5824;;
IMAGES;2020;620033860;ESPACE ARTOIS SANTE - ARRAS;620004515;RADIO;5;5;5553;;;40925;859;1
IMAGES;2020;620033860;ESPACE ARTOIS SANTE - ARRAS;620004515;SCAN;2;2;836;;;11399;128;1
IMAGES;2020;620033860;ESPACE ARTOIS SANTE - ARRAS;620004515;TOMO;1;1;206;;;4662;;
IMAGES;2020;620100487;CLINIQUE DES ACACIAS;620000125;RADIO;1;1;673;;;2331;;0
IMAGES;2020;620100487;CLINIQUE DES ACACIAS;620000125;SCAN;1;1;479;;;6743;;0
IMAGES;2020;620100735;CLINIQUE ANNE ARTOIS;620000265;IRM;1;;;;;;;
IMAGES;2020;620100735;CLINIQUE ANNE ARTOIS;620000265;LITHO;1;;;;;;;
IMAGES;2020;620100735;CLINIQUE ANNE ARTOIS;620000265;MAMM;1;;;;;;;
IMAGES;2020;620100735;CLINIQUE ANNE ARTOIS;620000265;RADIO;1;;;;;;;
IMAGES;2020;620100735;CLINIQUE ANNE ARTOIS;620000265;SCAN;1;;;;;;;
IMAGES;2020;620100735;CLINIQUE ANNE ARTOIS;620000265;VASC;2;;;;;;;
IMAGES;2020;620100842;CRF LES HAUTOIS D'OIGNIES;620001834;RADIO;1;1;644;0;0;0;0;0
IMAGES;2020;620101311;CLINIQUE DES 2 CAPS;620027763;IRM;1;;;;;;;
IMAGES;2020;620101311;CLINIQUE DES 2 CAPS;620027763;SCAN;1;;;;;;;
IMAGES;2020;620101501;HOPITAL PRIVE DE BOIS BERNARD;620000364;CAM;3;3;111;;;10386;0;0
IMAGES;2020;620101501;HOPITAL PRIVE DE BOIS BERNARD;620000364;IRM;2;2;293;;;11439;0;0
IMAGES;2020;620101501;HOPITAL PRIVE DE BOIS BERNARD;620000364;LITHO;1;1;203;;;;0;1
IMAGES;2020;620101501;HOPITAL PRIVE DE BOIS BERNARD;620000364;MAMM;1;1;;;;1701;;
IMAGES;2020;620101501;HOPITAL PRIVE DE BOIS BERNARD;620000364;RADIO;2;2;3729;;;27383;108;
IMAGES;2020;620101501;HOPITAL PRIVE DE BOIS BERNARD;620000364;SCAN;2;2;2909;;;19861;27;
IMAGES;2020;620101501;HOPITAL PRIVE DE BOIS BERNARD;620000364;TOMO;1;1;109;;;5447;0;0
IMAGES;2020;620101501;HOPITAL PRIVE DE BOIS BERNARD;620000364;VASC;2;2;7639;;;9;10;1
IMAGES;2020;620101501;HOPITAL PRIVE DE BOIS BERNARD;620000364;dtIRM1;1;1;9;;;6205;;0
IMAGES;2020;620105940;POLYCLINIQUE DU TERNOIS;620000950;MAMM;1;;;;;;;
IMAGES;2020;620105940;POLYCLINIQUE DU TERNOIS;620000950;RADIO;2;;;;;;;
IMAGES;2020;620118513;CENTRE MCO COTE D'OPALE;620002915;IRM;1;;;;;;;
IMAGES;2020;620118513;CENTRE MCO COTE D'OPALE;620002915;MAMM;1;;;;;;;
IMAGES;2020;620118513;CENTRE MCO COTE D'OPALE;620002915;RADIO;1;;;;;;;
IMAGES;2020;620118513;CENTRE MCO COTE D'OPALE;620002915;SCAN;1;;;;;;;
IMAGES;2020;630000016;CH DU MONT DORE;630180032;RADIO;1;1;232;0;32;360;0;0
IMAGES;2020;630000404;HOPITAL GABRIEL MONTPIED - CHU63;630780989;IRM;3;3;2650;245;267;10828;169;0
IMAGES;2020;630000404;HOPITAL GABRIEL MONTPIED - CHU63;630780989;LITHO;1;1;1315;0;0;0;0;1
IMAGES;2020;630000404;HOPITAL GABRIEL MONTPIED - CHU63;630780989;RADIO;7;7;24469;276;98;19255;436;1
IMAGES;2020;630000404;HOPITAL GABRIEL MONTPIED - CHU63;630780989;SCAN;5;5;36493;356;149;12178;1159;1
IMAGES;2020;630000404;HOPITAL GABRIEL MONTPIED - CHU63;630780989;VASC;4;4;8661;2168;84;819;126;1
IMAGES;2020;630000404;HOPITAL GABRIEL MONTPIED - CHU63;630780989;dtIRM2;1;1;767;60;50;2887;;0
IMAGES;2020;630000412;CH D'AMBERT;630780997;MAMM;1;1;;;;780;;
IMAGES;2020;630000412;CH D'AMBERT;630780997;RADIO;2;2;1990;;;5830;38;
IMAGES;2020;630000412;CH D'AMBERT;630780997;SCAN;1;1;489;;;1238;29;
IMAGES;2020;630000420;CH PAUL ARDIER ISSOIRE;630781003;RADIO;2;2;2310;;;6726;89;0
IMAGES;2020;630000420;CH PAUL ARDIER ISSOIRE;630781003;SCAN;1;1;3340;;;4889;98;1
IMAGES;2020;630000438;CH DE RIOM;630781011;MAMM;1;1;;;;900;;
IMAGES;2020;630000438;CH DE RIOM;630781011;RADIO;2;2;5537;;;;;
IMAGES;2020;630000438;CH DE RIOM;630781011;SCAN;1;1;9634;;270;17280;194;
IMAGES;2020;630000446;CH DE THIERS;630781029;MAMM;1;1;;;;697;;
IMAGES;2020;630000446;CH DE THIERS;630781029;RADIO;3;3;3430;;;11271;103;0
IMAGES;2020;630000446;CH DE THIERS;630781029;SCAN;1;1;4616;;;3085;118;0
IMAGES;2020;630000479;CENTRE LUTTE CONTRE LE CANCER J.PERRIN;630781110;CAM;5;5;823;;557;5947;;
IMAGES;2020;630000479;CENTRE LUTTE CONTRE LE CANCER J.PERRIN;630781110;IRM;1;1;278;;18;4244;;0
IMAGES;2020;630000479;CENTRE LUTTE CONTRE LE CANCER J.PERRIN;630781110;MAMM;3;3;;;;6913;;
IMAGES;2020;630000479;CENTRE LUTTE CONTRE LE CANCER J.PERRIN;630781110;RADIO;2;2;5742;;17;1095;;
IMAGES;2020;630000479;CENTRE LUTTE CONTRE LE CANCER J.PERRIN;630781110;SCAN;1;1;1716;;23;6156;;1
IMAGES;2020;630000479;CENTRE LUTTE CONTRE LE CANCER J.PERRIN;630781110;TOMO;2;2;276;;486;7639;;
IMAGES;2020;630780211;POLE SANTE REPUBLIQUE;630000107;CAM;2;;;;;;;
IMAGES;2020;630780211;POLE SANTE REPUBLIQUE;630000107;IRM;3;;;;;;;
IMAGES;2020;630780211;POLE SANTE REPUBLIQUE;630000107;LITHO;1;;;;;;;
IMAGES;2020;630780211;POLE SANTE REPUBLIQUE;630000107;MAMM;3;;;;;;;
IMAGES;2020;630780211;POLE SANTE REPUBLIQUE;630000107;RADIO;7;;;;;;;
IMAGES;2020;630780211;POLE SANTE REPUBLIQUE;630000107;SCAN;2;;;;;;;
IMAGES;2020;630780211;POLE SANTE REPUBLIQUE;630000107;VASC;3;;;;;;;
IMAGES;2020;630780369;CLINIQUE DE LA PLAINE;630000164;MAMM;1;;;;;;;
IMAGES;2020;630780369;CLINIQUE DE LA PLAINE;630000164;RADIO;1;;;;;;;0
IMAGES;2020;630781268;HOPITAL ESTAING - CHU63;630780989;IRM;1;1;718;14;7;3638;48;0
IMAGES;2020;630781268;HOPITAL ESTAING - CHU63;630780989;RADIO;7;7;10780;198;10;9825;156;1
IMAGES;2020;630781268;HOPITAL ESTAING - CHU63;630780989;SCAN;2;2;5107;73;7;5286;72;1
IMAGES;2020;630781755;CENTRE MEDICAL INFANTILE DE ROMAGNAT;630011518;RADIO;2;2;355;;;;;
IMAGES;2020;630781821;CLINIQUE PSYCHIATRIQUE LE GRAND PRE;920030269;RADIO;1;1;362;;;;;0
IMAGES;2020;630781839;HOPITAL PRIVE LA CHATAIGNERAIE;630000826;IRM;2;;;;;;;
IMAGES;2020;630781839;HOPITAL PRIVE LA CHATAIGNERAIE;630000826;MAMM;1;;;;;;;
IMAGES;2020;630781839;HOPITAL PRIVE LA CHATAIGNERAIE;630000826;RADIO;4;;;;;;;
IMAGES;2020;630781839;HOPITAL PRIVE LA CHATAIGNERAIE;630000826;SCAN;1;;;;;;;
IMAGES;2020;630781839;HOPITAL PRIVE LA CHATAIGNERAIE;630000826;VASC;1;;;;;;;
IMAGES;2020;630783538;HOPITAL LOUISE MICHEL - CHU63;630780989;RADIO;1;1;725;133;0;8;0;0
IMAGES;2020;640000162;CH DE LA COTE BASQUE - BAYONNE;640780417;CAM;4;4;768;2;38;9547;53;0
IMAGES;2020;640000162;CH DE LA COTE BASQUE - BAYONNE;640780417;IRM;3;3;4368;13;106;10044;134;1
IMAGES;2020;640000162;CH DE LA COTE BASQUE - BAYONNE;640780417;MAMM;1;1;;;;1579;;
IMAGES;2020;640000162;CH DE LA COTE BASQUE - BAYONNE;640780417;RADIO;3;3;15767;105;1066;18084;329;0
IMAGES;2020;640000162;CH DE LA COTE BASQUE - BAYONNE;640780417;SCAN;2;2;14467;43;390;12366;338;1
IMAGES;2020;640000162;CH DE LA COTE BASQUE - BAYONNE;640780417;TOMO;1;1;220;1;21;4569;35;0
IMAGES;2020;640000162;CH DE LA COTE BASQUE - BAYONNE;640780417;VASC;1;1;1640;5;20;1620;16;1
IMAGES;2020;640000402;CENTRE HOSPITALIER D'ORTHEZ;640780813;RADIO;4;4;1763;59;542;7013;;0
IMAGES;2020;640000402;CENTRE HOSPITALIER D'ORTHEZ;640780813;SCAN;1;1;1469;33;35;2235;;0
IMAGES;2020;640000410;CENTRE HOSPITALIER OLORON;640780821;RADIO;2;2;;;;;;1
IMAGES;2020;640000410;CENTRE HOSPITALIER OLORON;640780821;SCAN;1;1;2950;;;3716;148;0
IMAGES;2020;640000600;CENTRE HOSPITALIER DE PAU;640781290;CAM;3;3;275;;8;6422;;0
IMAGES;2020;640000600;CENTRE HOSPITALIER DE PAU;640781290;IRM;2;2;2191;;13;5518;57;0
IMAGES;2020;640000600;CENTRE HOSPITALIER DE PAU;640781290;MAMM;1;1;;;;1501;;
IMAGES;2020;640000600;CENTRE HOSPITALIER DE PAU;640781290;RADIO;5;5;19784;;30;22040;440;0
IMAGES;2020;640000600;CENTRE HOSPITALIER DE PAU;640781290;SCAN;2;2;18711;;1;8157;611;1
IMAGES;2020;640000600;CENTRE HOSPITALIER DE PAU;640781290;TOMO;1;1;1;;2;1532;;0
IMAGES;2020;640000600;CENTRE HOSPITALIER DE PAU;640781290;VASC;3;3;3397;0;36;113;14;1
IMAGES;2020;640000600;CENTRE HOSPITALIER DE PAU;640781290;dtIRM2;1;1;504;;3;2003;;0
IMAGES;2020;640017646;CENTRE HOSPITALIER DE SAINT-PALAIS;640017638;MAMM;1;0;;;;;;
IMAGES;2020;640017646;CENTRE HOSPITALIER DE SAINT-PALAIS;640017638;RADIO;2;2;1963;;;4280;33;1
IMAGES;2020;640017646;CENTRE HOSPITALIER DE SAINT-PALAIS;640017638;SCAN;1;1;2782;;;7002;17;1
IMAGES;2020;640780490;CAPIO CLINIQUE AGUILERA;640000212;SCAN;1;;;;;;;0
IMAGES;2020;640780623;CENTRE MEDICAL ANNIE ENIA;640000287;RADIO;1;1;103;;;;;0
IMAGES;2020;640780672;CLINIQUE DE MEDECINE PHYSIQUE MARIENIA;640000337;RADIO;1;1;657;;;;;0
IMAGES;2020;640780938;POLYCLINIQUE MARZET;640000451;IRM;1;;;;;;;
IMAGES;2020;640780938;POLYCLINIQUE MARZET;640000451;LITHO;1;1;36;;;;;
IMAGES;2020;640780938;POLYCLINIQUE MARZET;640000451;RADIO;3;;;;;;;
IMAGES;2020;640780938;POLYCLINIQUE MARZET;640000451;SCAN;1;;;;;;;
IMAGES;2020;640780946;POLYCLINIQUE DE NAVARRE;640000469;IRM;2;;;;;;;
IMAGES;2020;640780946;POLYCLINIQUE DE NAVARRE;640000469;LITHO;1;;;;;;;
IMAGES;2020;640780946;POLYCLINIQUE DE NAVARRE;640000469;RADIO;3;;;;;;;
IMAGES;2020;640780946;POLYCLINIQUE DE NAVARRE;640000469;SCAN;1;;;;;;;
IMAGES;2020;640780946;POLYCLINIQUE DE NAVARRE;640000469;dtIRM1;1;;;;;;;
IMAGES;2020;640790150;HOPITAL MARIN VILLE PARIS;750712184;RADIO;1;1;440;0;0;0;0;0
IMAGES;2020;650000045;CH LOURDES;650780158;RADIO;3;3;2479;182;;8981;106;0
IMAGES;2020;650000045;CH LOURDES;650780158;SCAN;1;1;2619;108;;5318;96;0
IMAGES;2020;650000052;CH BAGNERES DE BIGORRE;650780166;RADIO;2;2;1730;84;;9023;27;
IMAGES;2020;650000078;CH LE MONTAIGU;650780190;RADIO;1;1;304;;;;;0
IMAGES;2020;650000417;CH BIGORRE SITE GESPE TARBES;650783160;CAM;2;2;1;0;0;22;2;
IMAGES;2020;650000417;CH BIGORRE SITE GESPE TARBES;650783160;IRM;1;1;716;18;0;1606;5;
IMAGES;2020;650000417;CH BIGORRE SITE GESPE TARBES;650783160;MAMM;1;1;;;;1050;;
IMAGES;2020;650000417;CH BIGORRE SITE GESPE TARBES;650783160;RADIO;5;5;11167;343;0;17652;389;
IMAGES;2020;650000417;CH BIGORRE SITE GESPE TARBES;650783160;SCAN;1;1;6067;221;0;6293;248;
IMAGES;2020;650000417;CH BIGORRE SITE GESPE TARBES;650783160;TOMO;0;0;;;0;;14;
IMAGES;2020;650000417;CH BIGORRE SITE GESPE TARBES;650783160;VASC;1;1;596;;0;4;2;
IMAGES;2020;650002579;POLYCL DE L'ORMEAU SITE PYRENEES;650000243;SCAN;1;;;;;;;
IMAGES;2020;650780679;POLYCL DE L'ORMEAU SITE CENTRE;650000243;IRM;1;;;;;;;
IMAGES;2020;650780679;POLYCL DE L'ORMEAU SITE CENTRE;650000243;SCAN;2;;;;;;;
IMAGES;2020;650784218;CMC HOPITAUX DE LANNEMEZAN;650780174;LITHO;1;1;5;;;0;;0
IMAGES;2020;650784218;CMC HOPITAUX DE LANNEMEZAN;650780174;RADIO;3;3;2614;434;;6405;120;0
IMAGES;2020;650784218;CMC HOPITAUX DE LANNEMEZAN;650780174;SCAN;1;1;1846;327;;4264;82;0
IMAGES;2020;660000084;CH PERPIGNAN;660780180;CAM;2;2;662;;143;7352;;0
IMAGES;2020;660000084;CH PERPIGNAN;660780180;IRM;3;3;3210;;;15726;277;0
IMAGES;2020;660000084;CH PERPIGNAN;660780180;MAMM;1;1;;;;1404;;
IMAGES;2020;660000084;CH PERPIGNAN;660780180;RADIO;4;4;11560;852;;25883;824;1
IMAGES;2020;660000084;CH PERPIGNAN;660780180;SCAN;2;2;8172;;;22295;598;1
IMAGES;2020;660000084;CH PERPIGNAN;660780180;TOMO;2;2;417;;272;5536;;0
IMAGES;2020;660000084;CH PERPIGNAN;660780180;VASC;2;2;2743;;;155;18;1
IMAGES;2020;660000084;CH PERPIGNAN;660780180;dtIRM2;1;1;161;;;5176;;0
IMAGES;2020;660007261;USLD GCS POLE SANITAIRE CERDAN;660010059;RADIO;1;1;15;;;;;0
IMAGES;2020;660009689;GCS POLE SANITAIRE CERDAN;660010059;RADIO;1;1;290;;;;;0
IMAGES;2020;660010174;PSR SITE BOUFFARD VERCELLI PERPIGNAN;660786799;RADIO;1;1;193;;;;;0
IMAGES;2020;660780628;CL DU VALLESPIR;660000282;MAMM;1;1;;;;4;;
IMAGES;2020;660780628;CL DU VALLESPIR;660000282;RADIO;3;3;3742;;;;;
IMAGES;2020;660780628;CL DU VALLESPIR;660000282;SCAN;1;1;1946;;;;;
IMAGES;2020;660780636;CRF MER AIR SOLEIL;920031788;RADIO;1;1;708;;;;;
IMAGES;2020;670000025;HOPITAL CIVIL / NOUVEL HOPITAL CIVIL;670780055;CAM;2;2;1518;208;40;14153;101;0
IMAGES;2020;670000025;HOPITAL CIVIL / NOUVEL HOPITAL CIVIL;670780055;IRM;2;2;1703;166;73;5670;83;1
IMAGES;2020;670000025;HOPITAL CIVIL / NOUVEL HOPITAL CIVIL;670780055;LITHO;1;1;0;2;0;0;0;1
IMAGES;2020;670000025;HOPITAL CIVIL / NOUVEL HOPITAL CIVIL;670780055;RADIO;4;4;15106;28;;6700;67;0
IMAGES;2020;670000025;HOPITAL CIVIL / NOUVEL HOPITAL CIVIL;670780055;SCAN;4;4;23524;1150;198;13224;952;1
IMAGES;2020;670000025;HOPITAL CIVIL / NOUVEL HOPITAL CIVIL;670780055;VASC;3;3;1873;120;2;494;19;1
IMAGES;2020;670000025;HOPITAL CIVIL / NOUVEL HOPITAL CIVIL;670780055;dtIRM2;1;1;1261;89;5;3367;;0
IMAGES;2020;670000157;CENTRE HOSPITALIER DE HAGUENAU;670780337;CAM;3;3;439;;;4737;;0
IMAGES;2020;670000157;CENTRE HOSPITALIER DE HAGUENAU;670780337;IRM;2;2;1012;;;9693;;0
IMAGES;2020;670000157;CENTRE HOSPITALIER DE HAGUENAU;670780337;MAMM;1;1;;;;2045;;
IMAGES;2020;670000157;CENTRE HOSPITALIER DE HAGUENAU;670780337;RADIO;4;4;10782;;;22298;385;1
IMAGES;2020;670000157;CENTRE HOSPITALIER DE HAGUENAU;670780337;SCAN;2;2;11819;;;14533;;1
IMAGES;2020;670000157;CENTRE HOSPITALIER DE HAGUENAU;670780337;TOMO;1;1;4;;;108;;0
IMAGES;2020;670000157;CENTRE HOSPITALIER DE HAGUENAU;670780337;VASC;3;3;3664;;;43;0;1
IMAGES;2020;670000157;CENTRE HOSPITALIER DE HAGUENAU;670780337;dtIRM1;1;1;80;;;3844;;0
IMAGES;2020;670000165;CH SAINTE-CATHERINE DE SAVERNE;670780345;IRM;1;1;1052;;;5180;39;0
IMAGES;2020;670000165;CH SAINTE-CATHERINE DE SAVERNE;670780345;RADIO;4;4;4705;;;20516;151;0
IMAGES;2020;670000165;CH SAINTE-CATHERINE DE SAVERNE;670780345;SCAN;1;1;3998;;;5624;64;0
IMAGES;2020;670000215;HOPITAL DU NEUENBERG;680000643;MAMM;1;1;;;;2064;;
IMAGES;2020;670000215;HOPITAL DU NEUENBERG;680000643;RADIO;4;4;1110;;;13224;;
IMAGES;2020;670000272;CH INTERCOMMUNAL DE LA LAUTER;670780543;MAMM;1;1;;;;420;;
IMAGES;2020;670000272;CH INTERCOMMUNAL DE LA LAUTER;670780543;RADIO;2;2;2350;;;6566;93;1
IMAGES;2020;670000272;CH INTERCOMMUNAL DE LA LAUTER;670780543;SCAN;1;1;3082;;;3983;82;1
IMAGES;2020;670000306;CENTRE HOSPITALIER DÉPARTEMENTAL;670780584;RADIO;1;1;1135;82;;0;;
IMAGES;2020;670000397;CENTRE HOSPITALIER DE SELESTAT;670017755;IRM;1;1;552;;;5937;86;0
IMAGES;2020;670000397;CENTRE HOSPITALIER DE SELESTAT;670017755;RADIO;2;2;5629;;;14225;213;1
IMAGES;2020;670000397;CENTRE HOSPITALIER DE SELESTAT;670017755;SCAN;1;1;2893;;;9047;252;0
IMAGES;2020;670000405;NOUVEL HOPITAL D'OBERNAI;670017755;RADIO;1;1;574;;;2478;;0
IMAGES;2020;670000603;CENTRE HOSPITALIER D'ERSTEIN;670781152;RADIO;1;1;697;;0;1052;;0
IMAGES;2020;670014430;GERC-INSTITUT CARDIOVASC DE STRASBOURG;670001734;VASC;4;4;2503;;;;;1
IMAGES;2020;670017458;CLINIQUE RHENA ASSOCIATION;670017441;IRM;1;;;;;;;
IMAGES;2020;670017458;CLINIQUE RHENA ASSOCIATION;670017441;RADIO;3;;;;;;;
IMAGES;2020;670017458;CLINIQUE RHENA ASSOCIATION;670017441;SCAN;1;;;;;;;
IMAGES;2020;670018068;CLINIQUE RHENA GCS ES;670017847;IRM;1;;;;;;;
IMAGES;2020;670018068;CLINIQUE RHENA GCS ES;670017847;RADIO;3;;;;;;;
IMAGES;2020;670018068;CLINIQUE RHENA GCS ES;670017847;SCAN;1;;;;;;;
