BOR;AN;FI;RS;FI_EJ;PERSO;EFFPLS;EFFPAS;ETPS;NBLIB
HAD_P;2020;610006777;HAD ORNE EST - SITE DE L'AIGLE;610006769;N9999;11;8;4.77;
HAD_P;2020;610006777;HAD ORNE EST - SITE DE L'AIGLE;610006769;NAUT;1;2;0.66;
HAD_P;2020;610006777;HAD ORNE EST - SITE DE L'AIGLE;610006769;Ncoor;2;1;0.5;
HAD_P;2020;610007155;HAD - LA FERTE MACE (ANTENNE ALENCON);610787285;M3050;;;;15
HAD_P;2020;610007155;HAD - LA FERTE MACE (ANTENNE ALENCON);610787285;M9999;;1;0.1;34
HAD_P;2020;610007155;HAD - LA FERTE MACE (ANTENNE ALENCON);610787285;MAUT;;;;19
HAD_P;2020;610007155;HAD - LA FERTE MACE (ANTENNE ALENCON);610787285;Mcoor;;1;0.1;
HAD_P;2020;610007155;HAD - LA FERTE MACE (ANTENNE ALENCON);610787285;N2120;;1;0.33;
HAD_P;2020;610007155;HAD - LA FERTE MACE (ANTENNE ALENCON);610787285;N2210;;;;59
HAD_P;2020;610007155;HAD - LA FERTE MACE (ANTENNE ALENCON);610787285;N2410;;;;8
HAD_P;2020;610007155;HAD - LA FERTE MACE (ANTENNE ALENCON);610787285;N2510;;4;2.53;
HAD_P;2020;610007155;HAD - LA FERTE MACE (ANTENNE ALENCON);610787285;N3120;;1;0.17;
HAD_P;2020;610007155;HAD - LA FERTE MACE (ANTENNE ALENCON);610787285;N9999;;11;4.53;67
HAD_P;2020;610007155;HAD - LA FERTE MACE (ANTENNE ALENCON);610787285;NAUT;;2;0.63;
HAD_P;2020;610007155;HAD - LA FERTE MACE (ANTENNE ALENCON);610787285;Ncoor;;3;0.87;
HAD_P;2020;610007312;HAD DU CH DE VIRE - SITE DE FLERS;140000159;M9999;;1;0.2;
HAD_P;2020;610007312;HAD DU CH DE VIRE - SITE DE FLERS;140000159;Mcoor;;1;0.2;
HAD_P;2020;610007312;HAD DU CH DE VIRE - SITE DE FLERS;140000159;N2120;;1;0.2;
HAD_P;2020;610007312;HAD DU CH DE VIRE - SITE DE FLERS;140000159;N2210;5;;4.67;
HAD_P;2020;610007312;HAD DU CH DE VIRE - SITE DE FLERS;140000159;N2510;3;;2.92;
HAD_P;2020;610007312;HAD DU CH DE VIRE - SITE DE FLERS;140000159;N2710;;1;0.1;
HAD_P;2020;610007312;HAD DU CH DE VIRE - SITE DE FLERS;140000159;N9999;8;2;7.89;
HAD_P;2020;620003889;SANTELYS HAD DU B…THUNOIS;590799995;M3050;;1;0.3;
HAD_P;2020;620003889;SANTELYS HAD DU B…THUNOIS;590799995;M9999;2;1;2.2;
HAD_P;2020;620003889;SANTELYS HAD DU B…THUNOIS;590799995;Mcoor;2;;1.9;
HAD_P;2020;620003889;SANTELYS HAD DU B…THUNOIS;590799995;N2120;4;;3.8;
HAD_P;2020;620003889;SANTELYS HAD DU B…THUNOIS;590799995;N2210;46;;42.3;234
HAD_P;2020;620003889;SANTELYS HAD DU B…THUNOIS;590799995;N2410;;;;99
HAD_P;2020;620003889;SANTELYS HAD DU B…THUNOIS;590799995;N2510;18;;16.9;
HAD_P;2020;620003889;SANTELYS HAD DU B…THUNOIS;590799995;N2710;;1;0.5;
HAD_P;2020;620003889;SANTELYS HAD DU B…THUNOIS;590799995;N3120;2;;1.3;
HAD_P;2020;620003889;SANTELYS HAD DU B…THUNOIS;590799995;N9999;93;1;86.3;333
HAD_P;2020;620003889;SANTELYS HAD DU B…THUNOIS;590799995;NAUT;11;;10;
HAD_P;2020;620003889;SANTELYS HAD DU B…THUNOIS;590799995;Ncoor;12;;11.5;
HAD_P;2020;620010348;HAD CALAIS - SAINT OMER;590024469;M3050;1;;0.5;
HAD_P;2020;620010348;HAD CALAIS - SAINT OMER;590024469;M9999;2;2;2.04;
HAD_P;2020;620010348;HAD CALAIS - SAINT OMER;590024469;Mcoor;1;2;1.54;
HAD_P;2020;620010348;HAD CALAIS - SAINT OMER;590024469;N2120;1;;1;
HAD_P;2020;620010348;HAD CALAIS - SAINT OMER;590024469;N2210;42;3;37.38;
HAD_P;2020;620010348;HAD CALAIS - SAINT OMER;590024469;N2510;31;4;31.63;
HAD_P;2020;620010348;HAD CALAIS - SAINT OMER;590024469;N2710;;2;0.8;
HAD_P;2020;620010348;HAD CALAIS - SAINT OMER;590024469;N3120;;2;1.57;
HAD_P;2020;620010348;HAD CALAIS - SAINT OMER;590024469;N9999;86;12;83.37;
HAD_P;2020;620010348;HAD CALAIS - SAINT OMER;590024469;NAUT;8;1;8.01;
HAD_P;2020;620010348;HAD CALAIS - SAINT OMER;590024469;Ncoor;4;;2.98;
HAD_P;2020;620010389;SANTELYS HAD ARTOIS ET TERNOIS;590799995;M3050;;1;0.5;
HAD_P;2020;620010389;SANTELYS HAD ARTOIS ET TERNOIS;590799995;M9999;1;2;2.4;
HAD_P;2020;620010389;SANTELYS HAD ARTOIS ET TERNOIS;590799995;Mcoor;1;1;1.9;
HAD_P;2020;620010389;SANTELYS HAD ARTOIS ET TERNOIS;590799995;N2120;4;;3.5;
HAD_P;2020;620010389;SANTELYS HAD ARTOIS ET TERNOIS;590799995;N2210;45;;39.1;208
HAD_P;2020;620010389;SANTELYS HAD ARTOIS ET TERNOIS;590799995;N2410;;;;78
HAD_P;2020;620010389;SANTELYS HAD ARTOIS ET TERNOIS;590799995;N2510;18;;16.7;
HAD_P;2020;620010389;SANTELYS HAD ARTOIS ET TERNOIS;590799995;N2710;;1;0.6;
HAD_P;2020;620010389;SANTELYS HAD ARTOIS ET TERNOIS;590799995;N3120;2;;1.5;
HAD_P;2020;620010389;SANTELYS HAD ARTOIS ET TERNOIS;590799995;N9999;97;1;87.4;286
HAD_P;2020;620010389;SANTELYS HAD ARTOIS ET TERNOIS;590799995;NAUT;14;;12.9;
HAD_P;2020;620010389;SANTELYS HAD ARTOIS ET TERNOIS;590799995;Ncoor;14;;13.1;
HAD_P;2020;620013649;HAD DU LITTORAL BOULOGNE MONTREUIL;620013599;M3050;;1;0.7;
HAD_P;2020;620013649;HAD DU LITTORAL BOULOGNE MONTREUIL;620013599;M9999;;5;2.58;
HAD_P;2020;620013649;HAD DU LITTORAL BOULOGNE MONTREUIL;620013599;Mcoor;;4;1.88;
HAD_P;2020;620013649;HAD DU LITTORAL BOULOGNE MONTREUIL;620013599;N2120;1;1;1.76;
HAD_P;2020;620013649;HAD DU LITTORAL BOULOGNE MONTREUIL;620013599;N2210;22;3;19.95;
HAD_P;2020;620013649;HAD DU LITTORAL BOULOGNE MONTREUIL;620013599;N2510;19;4;18.86;
HAD_P;2020;620013649;HAD DU LITTORAL BOULOGNE MONTREUIL;620013599;N2710;0;2;0.99;
HAD_P;2020;620013649;HAD DU LITTORAL BOULOGNE MONTREUIL;620013599;N3120;1;1;1.77;
HAD_P;2020;620013649;HAD DU LITTORAL BOULOGNE MONTREUIL;620013599;N9999;65;14;63.07;
HAD_P;2020;620013649;HAD DU LITTORAL BOULOGNE MONTREUIL;620013599;NAUT;14;3;13.96;
HAD_P;2020;620013649;HAD DU LITTORAL BOULOGNE MONTREUIL;620013599;Ncoor;8;0;5.78;
HAD_P;2020;620105981;HOPITAL A DOMICILE REGION DE LENS;620000968;M3050;1;;0.5;
HAD_P;2020;620105981;HOPITAL A DOMICILE REGION DE LENS;620000968;M9999;3;;1.89;
HAD_P;2020;620105981;HOPITAL A DOMICILE REGION DE LENS;620000968;Mcoor;2;;1.39;
HAD_P;2020;620105981;HOPITAL A DOMICILE REGION DE LENS;620000968;N2120;1;;0.67;
HAD_P;2020;620105981;HOPITAL A DOMICILE REGION DE LENS;620000968;N2210;38;;27.17;
HAD_P;2020;620105981;HOPITAL A DOMICILE REGION DE LENS;620000968;N2510;43;3;30.88;
HAD_P;2020;620105981;HOPITAL A DOMICILE REGION DE LENS;620000968;N2710;;1;0.8;
HAD_P;2020;620105981;HOPITAL A DOMICILE REGION DE LENS;620000968;N3120;4;;3;
HAD_P;2020;620105981;HOPITAL A DOMICILE REGION DE LENS;620000968;N9999;131;4;95.97;
HAD_P;2020;620105981;HOPITAL A DOMICILE REGION DE LENS;620000968;NAUT;33;;22.56;
HAD_P;2020;620105981;HOPITAL A DOMICILE REGION DE LENS;620000968;Ncoor;12;;10.89;
HAD_P;2020;630008118;HAD CLINIDOM CLERMONT-FERRAND;630011153;M3050;1;0;1;
HAD_P;2020;630008118;HAD CLINIDOM CLERMONT-FERRAND;630011153;M9999;2;1;2.4;
HAD_P;2020;630008118;HAD CLINIDOM CLERMONT-FERRAND;630011153;Mcoor;1;1;1.4;
HAD_P;2020;630008118;HAD CLINIDOM CLERMONT-FERRAND;630011153;N2120;1;0;1;
HAD_P;2020;630008118;HAD CLINIDOM CLERMONT-FERRAND;630011153;N2210;1;0;1;209
HAD_P;2020;630008118;HAD CLINIDOM CLERMONT-FERRAND;630011153;N2410;0;0;0;80
HAD_P;2020;630008118;HAD CLINIDOM CLERMONT-FERRAND;630011153;N2460;0;0;0;1
HAD_P;2020;630008118;HAD CLINIDOM CLERMONT-FERRAND;630011153;N2710;0;1;0.48;0
HAD_P;2020;630008118;HAD CLINIDOM CLERMONT-FERRAND;630011153;N3120;1;1;1;
HAD_P;2020;630008118;HAD CLINIDOM CLERMONT-FERRAND;630011153;N9999;19;5;21.45;300
HAD_P;2020;630008118;HAD CLINIDOM CLERMONT-FERRAND;630011153;NAUT;9;3;10.97;10
HAD_P;2020;630008118;HAD CLINIDOM CLERMONT-FERRAND;630011153;Ncoor;7;0;7;
HAD_P;2020;630010296;HAD 63 - SERVICE HAD;630001188;M3050;;1;0.04;
HAD_P;2020;630010296;HAD 63 - SERVICE HAD;630001188;M9999;1;4;2.45;
HAD_P;2020;630010296;HAD 63 - SERVICE HAD;630001188;Mcoor;1;3;2.41;
HAD_P;2020;630010296;HAD 63 - SERVICE HAD;630001188;N2120;1;;1;
HAD_P;2020;630010296;HAD 63 - SERVICE HAD;630001188;N2210;8;0;7.29;
HAD_P;2020;630010296;HAD 63 - SERVICE HAD;630001188;N2510;3;0;2.03;
HAD_P;2020;630010296;HAD 63 - SERVICE HAD;630001188;N2710;0;1;0.5;
HAD_P;2020;630010296;HAD 63 - SERVICE HAD;630001188;N3120;0;2;0.99;
HAD_P;2020;630010296;HAD 63 - SERVICE HAD;630001188;N9999;31;7;32.97;
HAD_P;2020;630010296;HAD 63 - SERVICE HAD;630001188;NAUT;11;3;11.05;
HAD_P;2020;630010296;HAD 63 - SERVICE HAD;630001188;Ncoor;8;1;10.11;
HAD_P;2020;630010528;HAD AURASANTE;630000990;M3050;;1;0.57;
HAD_P;2020;630010528;HAD AURASANTE;630000990;M9999;2;1;2.66;
HAD_P;2020;630010528;HAD AURASANTE;630000990;Mcoor;2;;2.09;
HAD_P;2020;630010528;HAD AURASANTE;630000990;N2120;1;;1;
HAD_P;2020;630010528;HAD AURASANTE;630000990;N2510;6;1;4.5;
HAD_P;2020;630010528;HAD AURASANTE;630000990;N2710;;1;0.5;
HAD_P;2020;630010528;HAD AURASANTE;630000990;N3120;;1;0.7;
HAD_P;2020;630010528;HAD AURASANTE;630000990;N9999;19;10;22.96;
HAD_P;2020;630010528;HAD AURASANTE;630000990;NAUT;6;5;9.67;
HAD_P;2020;630010528;HAD AURASANTE;630000990;Ncoor;6;2;6.59;
HAD_P;2020;640000162;CH DE LA COTE BASQUE - BAYONNE;640780417;N9999;1;1;1.9;
HAD_P;2020;640000162;CH DE LA COTE BASQUE - BAYONNE;640780417;NAUT;1;1;1.9;
HAD_P;2020;640000402;CENTRE HOSPITALIER D'ORTHEZ;640780813;M9999;;2;1.94;
HAD_P;2020;640000402;CENTRE HOSPITALIER D'ORTHEZ;640780813;Mcoor;;2;1.94;
HAD_P;2020;640000402;CENTRE HOSPITALIER D'ORTHEZ;640780813;N2120;1;1;1.48;
HAD_P;2020;640000402;CENTRE HOSPITALIER D'ORTHEZ;640780813;N2210;14;1;12.25;
HAD_P;2020;640000402;CENTRE HOSPITALIER D'ORTHEZ;640780813;N2510;10;;10.09;
HAD_P;2020;640000402;CENTRE HOSPITALIER D'ORTHEZ;640780813;N2710;;2;0.46;
HAD_P;2020;640000402;CENTRE HOSPITALIER D'ORTHEZ;640780813;N9999;27;6;27.88;
HAD_P;2020;640000402;CENTRE HOSPITALIER D'ORTHEZ;640780813;NAUT;;2;1.6;
HAD_P;2020;640000402;CENTRE HOSPITALIER D'ORTHEZ;640780813;Ncoor;2;;2;
HAD_P;2020;640000600;CENTRE HOSPITALIER DE PAU;640781290;M9999;1;4;2.52;202
HAD_P;2020;640000600;CENTRE HOSPITALIER DE PAU;640781290;MAUT;1;4;2.52;202
HAD_P;2020;640000600;CENTRE HOSPITALIER DE PAU;640781290;N2120;0;0;0.45;
HAD_P;2020;640000600;CENTRE HOSPITALIER DE PAU;640781290;N2210;20;2;21;98
HAD_P;2020;640000600;CENTRE HOSPITALIER DE PAU;640781290;N2410;0;0;0;44
HAD_P;2020;640000600;CENTRE HOSPITALIER DE PAU;640781290;N2460;0;0;0;2
HAD_P;2020;640000600;CENTRE HOSPITALIER DE PAU;640781290;N2510;5;5;8.96;
HAD_P;2020;640000600;CENTRE HOSPITALIER DE PAU;640781290;N2710;0;1;0.5;0
HAD_P;2020;640000600;CENTRE HOSPITALIER DE PAU;640781290;N3120;1;0;0.5;
HAD_P;2020;640000600;CENTRE HOSPITALIER DE PAU;640781290;N9999;27;9;33.34;145
HAD_P;2020;640000600;CENTRE HOSPITALIER DE PAU;640781290;NAUT;1;1;1.93;1
HAD_P;2020;640013298;HAD BEARN ET SOULE;640011508;M9999;;3;1.7;
HAD_P;2020;640013298;HAD BEARN ET SOULE;640011508;Mcoor;;3;1.7;
HAD_P;2020;640013298;HAD BEARN ET SOULE;640011508;N2120;2;2;3.09;
HAD_P;2020;640013298;HAD BEARN ET SOULE;640011508;N2210;3;15;14;
HAD_P;2020;640013298;HAD BEARN ET SOULE;640011508;N2510;1;7;6.11;
HAD_P;2020;640013298;HAD BEARN ET SOULE;640011508;N2710;;1;0.5;
HAD_P;2020;640013298;HAD BEARN ET SOULE;640011508;N3120;0;1;0.5;
HAD_P;2020;640013298;HAD BEARN ET SOULE;640011508;N9999;9;26;27.2;
HAD_P;2020;640013298;HAD BEARN ET SOULE;640011508;Ncoor;3;;3;
HAD_P;2020;640789699;SANTE SERVICE BAYONNE-HAD;640003570;M3050;0;1;0.17;
HAD_P;2020;640789699;SANTE SERVICE BAYONNE-HAD;640003570;M9999;1;6;3.08;
HAD_P;2020;640789699;SANTE SERVICE BAYONNE-HAD;640003570;Mcoor;1;5;2.91;
HAD_P;2020;640789699;SANTE SERVICE BAYONNE-HAD;640003570;N2120;;6;3;
HAD_P;2020;640789699;SANTE SERVICE BAYONNE-HAD;640003570;N2210;;86;53.56;
HAD_P;2020;640789699;SANTE SERVICE BAYONNE-HAD;640003570;N2460;;1;0.13;
HAD_P;2020;640789699;SANTE SERVICE BAYONNE-HAD;640003570;N2510;;118;20.59;
HAD_P;2020;640789699;SANTE SERVICE BAYONNE-HAD;640003570;N2710;;3;1.04;
HAD_P;2020;640789699;SANTE SERVICE BAYONNE-HAD;640003570;N3120;;2;1.16;
HAD_P;2020;640789699;SANTE SERVICE BAYONNE-HAD;640003570;N9999;;229;91.71;
HAD_P;2020;640789699;SANTE SERVICE BAYONNE-HAD;640003570;NAUT;;1;0.23;
HAD_P;2020;640789699;SANTE SERVICE BAYONNE-HAD;640003570;Ncoor;;12;12;
HAD_P;2020;650004799;GCS ARCADE;650003148;M3050;;;;1
HAD_P;2020;650004799;GCS ARCADE;650003148;M9999;;3;1.06;1
HAD_P;2020;650004799;GCS ARCADE;650003148;Mcoor;;3;1.06;
HAD_P;2020;650004799;GCS ARCADE;650003148;N2120;1;;1;
HAD_P;2020;650004799;GCS ARCADE;650003148;N2210;5;4;5.25;
HAD_P;2020;650004799;GCS ARCADE;650003148;N2510;4;1;4.89;
HAD_P;2020;650004799;GCS ARCADE;650003148;N3120;1;;1;
HAD_P;2020;650004799;GCS ARCADE;650003148;N9999;11;8;15.14;
HAD_P;2020;650004799;GCS ARCADE;650003148;Ncoor;;3;3;
HAD_P;2020;660000084;CH PERPIGNAN;660780180;M9999;1;;1;
HAD_P;2020;660000084;CH PERPIGNAN;660780180;Mcoor;1;;1;
HAD_P;2020;660000084;CH PERPIGNAN;660780180;N2120;1;;1;
HAD_P;2020;660000084;CH PERPIGNAN;660780180;N2210;13;;12.08;
HAD_P;2020;660000084;CH PERPIGNAN;660780180;N2510;6;1;6.63;
HAD_P;2020;660000084;CH PERPIGNAN;660780180;N2710;;1;0.5;
HAD_P;2020;660000084;CH PERPIGNAN;660780180;N3120;;1;0.47;
HAD_P;2020;660000084;CH PERPIGNAN;660780180;N9999;22;4;23.1;
HAD_P;2020;660000084;CH PERPIGNAN;660780180;NAUT;2;1;2.42;
HAD_P;2020;660006172;HAD MEDIHAD;660790379;M3050;1;;0.2;
HAD_P;2020;660006172;HAD MEDIHAD;660790379;M9999;1;3;1.24;
HAD_P;2020;660006172;HAD MEDIHAD;660790379;Mcoor;;3;1.04;
HAD_P;2020;660006172;HAD MEDIHAD;660790379;N2120;1;;1;
HAD_P;2020;660006172;HAD MEDIHAD;660790379;N2210;16;;7.86;
HAD_P;2020;660006172;HAD MEDIHAD;660790379;N2510;5;;3.52;
HAD_P;2020;660006172;HAD MEDIHAD;660790379;N2710;2;;0.42;
HAD_P;2020;660006172;HAD MEDIHAD;660790379;N9999;30;;17.64;
HAD_P;2020;660006172;HAD MEDIHAD;660790379;NAUT;2;;1;
HAD_P;2020;660006172;HAD MEDIHAD;660790379;Ncoor;4;;3.84;
HAD_P;2020;670005479;HAD AURAL BERGSON;670000652;M3050;;1;1.33;
HAD_P;2020;670005479;HAD AURAL BERGSON;670000652;M9999;1;3;3.95;
HAD_P;2020;670005479;HAD AURAL BERGSON;670000652;Mcoor;1;2;2.62;
HAD_P;2020;670005479;HAD AURAL BERGSON;670000652;N2120;3;1;3.79;
HAD_P;2020;670005479;HAD AURAL BERGSON;670000652;N2210;5;9;14.7;692
HAD_P;2020;670005479;HAD AURAL BERGSON;670000652;N2410;;;;226
HAD_P;2020;670005479;HAD AURAL BERGSON;670000652;N2510;2;3;3.48;
HAD_P;2020;670005479;HAD AURAL BERGSON;670000652;N2710;;1;0.38;
HAD_P;2020;670005479;HAD AURAL BERGSON;670000652;N3120;3;1;3.42;
HAD_P;2020;670005479;HAD AURAL BERGSON;670000652;N9999;18;20;35.73;918
HAD_P;2020;670005479;HAD AURAL BERGSON;670000652;NAUT;3;1;3.61;
HAD_P;2020;670005479;HAD AURAL BERGSON;670000652;Ncoor;2;4;6.35;
HAD_P;2020;670008838;HAD NORD ALSACE- FONDATION ST FRAN«OIS;670000785;M3050;2;0;1.5;
HAD_P;2020;670008838;HAD NORD ALSACE- FONDATION ST FRAN«OIS;670000785;M9999;3;2;3.3;
HAD_P;2020;670008838;HAD NORD ALSACE- FONDATION ST FRAN«OIS;670000785;Mcoor;1;2;1.8;
HAD_P;2020;670008838;HAD NORD ALSACE- FONDATION ST FRAN«OIS;670000785;N2120;1;0;0.6;
HAD_P;2020;670008838;HAD NORD ALSACE- FONDATION ST FRAN«OIS;670000785;N2210;6;1;6.15;1007
HAD_P;2020;670008838;HAD NORD ALSACE- FONDATION ST FRAN«OIS;670000785;N2410;;;;568
HAD_P;2020;670008838;HAD NORD ALSACE- FONDATION ST FRAN«OIS;670000785;N3120;1;0;0.8;
HAD_P;2020;670008838;HAD NORD ALSACE- FONDATION ST FRAN«OIS;670000785;N9999;27;5;27.95;1576
HAD_P;2020;670008838;HAD NORD ALSACE- FONDATION ST FRAN«OIS;670000785;NAUT;11;0;9.5;1
HAD_P;2020;670008838;HAD NORD ALSACE- FONDATION ST FRAN«OIS;670000785;Ncoor;8;4;10.9;
HAD_P;2020;670780113;CMCO;670780055;M9999;2;;0.3;
HAD_P;2020;670780113;CMCO;670780055;MAUT;1;;0.1;
HAD_P;2020;670780113;CMCO;670780055;Mcoor;1;;0.2;
HAD_P;2020;670780113;CMCO;670780055;N9999;1;6;2.13;
HAD_P;2020;670780113;CMCO;670780055;NAUT;1;6;2.13;
HAD_P;2020;670798636;CLINIQUE SAINT-LUC;670014604;M9999;1;;1;
HAD_P;2020;670798636;CLINIQUE SAINT-LUC;670014604;Mcoor;1;;1;
HAD_P;2020;670798636;CLINIQUE SAINT-LUC;670014604;N2120;1;;1;
HAD_P;2020;670798636;CLINIQUE SAINT-LUC;670014604;N2210;6;;6;
HAD_P;2020;670798636;CLINIQUE SAINT-LUC;670014604;N9999;8;;8;
HAD_P;2020;670798636;CLINIQUE SAINT-LUC;670014604;NAUT;1;;1;
HAD_P;2020;680007648;HAD CENTRE ALSACE;680007598;M3050;1;0;0.7;132
HAD_P;2020;680007648;HAD CENTRE ALSACE;680007598;M9999;4;4;5.51;132
HAD_P;2020;680007648;HAD CENTRE ALSACE;680007598;MAUT;2;0;2;
HAD_P;2020;680007648;HAD CENTRE ALSACE;680007598;Mcoor;1;4;2.81;
HAD_P;2020;680007648;HAD CENTRE ALSACE;680007598;N2120;1;0;1;
HAD_P;2020;680007648;HAD CENTRE ALSACE;680007598;N2210;12;4;13.95;430
HAD_P;2020;680007648;HAD CENTRE ALSACE;680007598;N2410;0;1;0.41;135
HAD_P;2020;680007648;HAD CENTRE ALSACE;680007598;N2460;0;0;0;5
HAD_P;2020;680007648;HAD CENTRE ALSACE;680007598;N2510;3;1;3.8;
HAD_P;2020;680007648;HAD CENTRE ALSACE;680007598;N2710;0;1;0.21;2
HAD_P;2020;680007648;HAD CENTRE ALSACE;680007598;N3120;1;1;1.5;
HAD_P;2020;680007648;HAD CENTRE ALSACE;680007598;N9999;31;11;35.8;575
HAD_P;2020;680007648;HAD CENTRE ALSACE;680007598;NAUT;11;2;11.13;3
HAD_P;2020;680007648;HAD CENTRE ALSACE;680007598;Ncoor;3;1;3.8;
HAD_P;2020;680017829;HAD SUD ALSACE;680017811;M3050;0;1;0.55;120
HAD_P;2020;680017829;HAD SUD ALSACE;680017811;M9999;0;8;3.16;423
HAD_P;2020;680017829;HAD SUD ALSACE;680017811;MAUT;0;4;0.88;303
HAD_P;2020;680017829;HAD SUD ALSACE;680017811;Mcoor;0;3;1.73;
HAD_P;2020;680017829;HAD SUD ALSACE;680017811;N2120;2;0;1.98;
HAD_P;2020;680017829;HAD SUD ALSACE;680017811;N2210;10;8;15.8;387
HAD_P;2020;680017829;HAD SUD ALSACE;680017811;N2410;0;0;0;108
HAD_P;2020;680017829;HAD SUD ALSACE;680017811;N2460;0;1;0.55;
HAD_P;2020;680017829;HAD SUD ALSACE;680017811;N2510;8;0;8.16;
HAD_P;2020;680017829;HAD SUD ALSACE;680017811;N2710;0;1;0.48;
HAD_P;2020;680017829;HAD SUD ALSACE;680017811;N3120;1;1;1.27;
HAD_P;2020;680017829;HAD SUD ALSACE;680017811;N9999;29;21;39.46;495
HAD_P;2020;680017829;HAD SUD ALSACE;680017811;NAUT;8;10;11.22;
HAD_P;2020;690000880;CENTRE LEON BERARD;690783220;M3050;;;;777
HAD_P;2020;690000880;CENTRE LEON BERARD;690783220;M9999;7;4;9.98;918
HAD_P;2020;690000880;CENTRE LEON BERARD;690783220;MAUT;;;;141
HAD_P;2020;690000880;CENTRE LEON BERARD;690783220;Mcoor;7;4;9.98;
HAD_P;2020;690000880;CENTRE LEON BERARD;690783220;N2120;1;2;2.27;
HAD_P;2020;690000880;CENTRE LEON BERARD;690783220;N2210;;;;2673
HAD_P;2020;690000880;CENTRE LEON BERARD;690783220;N2410;;;;206
HAD_P;2020;690000880;CENTRE LEON BERARD;690783220;N2710;;;;22
HAD_P;2020;690000880;CENTRE LEON BERARD;690783220;N3120;5;0;4.88;
HAD_P;2020;690000880;CENTRE LEON BERARD;690783220;N9999;36;12;40.61;3065
HAD_P;2020;690000880;CENTRE LEON BERARD;690783220;NAUT;12;5;12.99;164
HAD_P;2020;690000880;CENTRE LEON BERARD;690783220;Ncoor;18;5;20.47;
HAD_P;2020;690788930;HAD SOINS ET SANT… LYON;690001623;M3050;3;1;3.8;
HAD_P;2020;690788930;HAD SOINS ET SANT… LYON;690001623;M9999;9;2;10.4;
HAD_P;2020;690788930;HAD SOINS ET SANT… LYON;690001623;Mcoor;6;1;6.6;
HAD_P;2020;690788930;HAD SOINS ET SANT… LYON;690001623;N2120;6;0;6;
HAD_P;2020;690788930;HAD SOINS ET SANT… LYON;690001623;N2210;0;3;2.21;
HAD_P;2020;690788930;HAD SOINS ET SANT… LYON;690001623;N2710;2;2;3;
HAD_P;2020;690788930;HAD SOINS ET SANT… LYON;690001623;N3120;3;0;3;
HAD_P;2020;690788930;HAD SOINS ET SANT… LYON;690001623;N9999;87;37;101.12;
HAD_P;2020;690788930;HAD SOINS ET SANT… LYON;690001623;NAUT;52;24;61.09;
HAD_P;2020;690788930;HAD SOINS ET SANT… LYON;690001623;Ncoor;24;8;25.82;
HAD_P;2020;700000698;HOSPITALIA MUTUALITE HAD VESOUL;250017803;M9999;1;0;1;0
HAD_P;2020;700000698;HOSPITALIA MUTUALITE HAD VESOUL;250017803;Mcoor;1;0;1;
HAD_P;2020;700000698;HOSPITALIA MUTUALITE HAD VESOUL;250017803;N2120;1;;0.25;
HAD_P;2020;700000698;HOSPITALIA MUTUALITE HAD VESOUL;250017803;N2210;11;1;11.26;
HAD_P;2020;700000698;HOSPITALIA MUTUALITE HAD VESOUL;250017803;N2510;7;1;7.26;
HAD_P;2020;700000698;HOSPITALIA MUTUALITE HAD VESOUL;250017803;N2710;;1;0.5;
HAD_P;2020;700000698;HOSPITALIA MUTUALITE HAD VESOUL;250017803;N3120;;1;0.5;
HAD_P;2020;700000698;HOSPITALIA MUTUALITE HAD VESOUL;250017803;N9999;22;4;22.77;
HAD_P;2020;700000698;HOSPITALIA MUTUALITE HAD VESOUL;250017803;NAUT;1;;1;
HAD_P;2020;700000698;HOSPITALIA MUTUALITE HAD VESOUL;250017803;Ncoor;2;;2;
HAD_P;2020;710015231;HAD NORD SAONE ET LOIRE;710015223;M3050;;2;0.7;
HAD_P;2020;710015231;HAD NORD SAONE ET LOIRE;710015223;M9999;;4;2.3;
HAD_P;2020;710015231;HAD NORD SAONE ET LOIRE;710015223;Mcoor;;2;1.6;
HAD_P;2020;710015231;HAD NORD SAONE ET LOIRE;710015223;N2120;2;0;2;
HAD_P;2020;710015231;HAD NORD SAONE ET LOIRE;710015223;N2210;8;;8;500
HAD_P;2020;710015231;HAD NORD SAONE ET LOIRE;710015223;N2510;29;13;22.4;
HAD_P;2020;710015231;HAD NORD SAONE ET LOIRE;710015223;N2710;;1;0.5;
HAD_P;2020;710015231;HAD NORD SAONE ET LOIRE;710015223;N3120;;1;0.6;
HAD_P;2020;710015231;HAD NORD SAONE ET LOIRE;710015223;N9999;57;18;51.9;500
HAD_P;2020;710015231;HAD NORD SAONE ET LOIRE;710015223;NAUT;14;;12.5;
HAD_P;2020;710015231;HAD NORD SAONE ET LOIRE;710015223;Ncoor;4;3;5.9;
HAD_P;2020;710978289;CH LES CHANAUX MACON;710780263;M9999;3;1;2.9;
HAD_P;2020;710978289;CH LES CHANAUX MACON;710780263;MAUT;3;1;2.9;
HAD_P;2020;710978289;CH LES CHANAUX MACON;710780263;N2120;1;0;2;
HAD_P;2020;710978289;CH LES CHANAUX MACON;710780263;N2210;16;10;22.74;
HAD_P;2020;710978289;CH LES CHANAUX MACON;710780263;N2410;0;1;0.5;
HAD_P;2020;710978289;CH LES CHANAUX MACON;710780263;N2510;5;3;6.7;
HAD_P;2020;710978289;CH LES CHANAUX MACON;710780263;N2710;1;0;0.3;
