BOR;AN;FI;RS;FI_EJ;PERSO;EFFPL;EFFPA;ETP;MOD;COMSMUR
URGENCES_P;2020;640780748;POLYCLINIQUE CÔTE BASQUE SUD;640000360;NINF;17;;15.09;;
URGENCES_P;2020;640780938;POLYCLINIQUE MARZET;640000451;M9999;4;7;3.21;;
URGENCES_P;2020;640780938;POLYCLINIQUE MARZET;640000451;N1220;1;;1;;
URGENCES_P;2020;640780938;POLYCLINIQUE MARZET;640000451;N2120;;1;0.5;;
URGENCES_P;2020;640780938;POLYCLINIQUE MARZET;640000451;N2500;2;1;2.97;;
URGENCES_P;2020;640780938;POLYCLINIQUE MARZET;640000451;N9999;6;3;8.33;;
URGENCES_P;2020;640780938;POLYCLINIQUE MARZET;640000451;NINF;3;1;3.86;;
URGENCES_P;2020;650000045;CH LOURDES;650780158;M9999;12;1;13.57;3;1
URGENCES_P;2020;650000045;CH LOURDES;650780158;N1220;2;0;1.5;2;1
URGENCES_P;2020;650000045;CH LOURDES;650780158;N2120;1;0;1;3;1
URGENCES_P;2020;650000045;CH LOURDES;650780158;N2500;9;1;9.36;;
URGENCES_P;2020;650000045;CH LOURDES;650780158;N9999;33;3;32.26;;
URGENCES_P;2020;650000045;CH LOURDES;650780158;NINF;19;1;17.02;3;1
URGENCES_P;2020;650000052;CH BAGNERES DE BIGORRE;650780166;M9999;;29;4.11;;
URGENCES_P;2020;650000052;CH BAGNERES DE BIGORRE;650780166;N1220;;2;1.03;;
URGENCES_P;2020;650000052;CH BAGNERES DE BIGORRE;650780166;N2120;1;;1;;
URGENCES_P;2020;650000052;CH BAGNERES DE BIGORRE;650780166;N2500;2;;1.36;;
URGENCES_P;2020;650000052;CH BAGNERES DE BIGORRE;650780166;N9999;10;8;12.83;;
URGENCES_P;2020;650000052;CH BAGNERES DE BIGORRE;650780166;NINF;7;5;9.29;;
URGENCES_P;2020;650000417;CH BIGORRE SITE GESPE TARBES;650783160;M9999;21;15;30.25;;1
URGENCES_P;2020;650000417;CH BIGORRE SITE GESPE TARBES;650783160;N1220;8;0;7.24;;0
URGENCES_P;2020;650000417;CH BIGORRE SITE GESPE TARBES;650783160;N2120;3;0;2.9;;0
URGENCES_P;2020;650000417;CH BIGORRE SITE GESPE TARBES;650783160;N2500;25;0;20.89;;
URGENCES_P;2020;650000417;CH BIGORRE SITE GESPE TARBES;650783160;N9999;69;6;71.22;;
URGENCES_P;2020;650000417;CH BIGORRE SITE GESPE TARBES;650783160;NINF;28;3;32.11;;0
URGENCES_P;2020;650780679;POLYCL DE L'ORMEAU SITE CENTRE;650000243;M9999;2;10;5.85;;
URGENCES_P;2020;650780679;POLYCL DE L'ORMEAU SITE CENTRE;650000243;N1220;3;1;3.5;;
URGENCES_P;2020;650780679;POLYCL DE L'ORMEAU SITE CENTRE;650000243;N2120;1;;0.5;;
URGENCES_P;2020;650780679;POLYCL DE L'ORMEAU SITE CENTRE;650000243;N2500;2;8;3.71;;
URGENCES_P;2020;650780679;POLYCL DE L'ORMEAU SITE CENTRE;650000243;N9999;12;18;15.76;;
URGENCES_P;2020;650780679;POLYCL DE L'ORMEAU SITE CENTRE;650000243;NINF;6;9;8.05;;
URGENCES_P;2020;650784218;CMC HOPITAUX DE LANNEMEZAN;650780174;M9999;;7;5.99;2;1
URGENCES_P;2020;650784218;CMC HOPITAUX DE LANNEMEZAN;650780174;N1220;1;3;2.35;2;1
URGENCES_P;2020;650784218;CMC HOPITAUX DE LANNEMEZAN;650780174;N2120;;1;0.25;2;1
URGENCES_P;2020;650784218;CMC HOPITAUX DE LANNEMEZAN;650780174;N2500;7;;7;;
URGENCES_P;2020;650784218;CMC HOPITAUX DE LANNEMEZAN;650780174;N9999;20;7;22.88;;
URGENCES_P;2020;650784218;CMC HOPITAUX DE LANNEMEZAN;650780174;NINF;10;3;11.38;2;1
URGENCES_P;2020;660000084;CH PERPIGNAN;660780180;M1140;5;;5.71;;
URGENCES_P;2020;660000084;CH PERPIGNAN;660780180;M9999;14;8;24.44;;1
URGENCES_P;2020;660000084;CH PERPIGNAN;660780180;N1220;16;6;20.5;;
URGENCES_P;2020;660000084;CH PERPIGNAN;660780180;N2120;5;;4.2;;
URGENCES_P;2020;660000084;CH PERPIGNAN;660780180;N2500;39;5;43.2;;
URGENCES_P;2020;660000084;CH PERPIGNAN;660780180;N2620;24;;24;;
URGENCES_P;2020;660000084;CH PERPIGNAN;660780180;N3120;1;1;1.5;;
URGENCES_P;2020;660000084;CH PERPIGNAN;660780180;N9999;165;13;173.9;;
URGENCES_P;2020;660000084;CH PERPIGNAN;660780180;NINF;80;1;80.5;;
URGENCES_P;2020;660780628;CL DU VALLESPIR;660000282;M9999;3;11;4.79;;
URGENCES_P;2020;660780628;CL DU VALLESPIR;660000282;N1220;2;;2;;
URGENCES_P;2020;660780628;CL DU VALLESPIR;660000282;N2120;;1;0.5;;
URGENCES_P;2020;660780628;CL DU VALLESPIR;660000282;N2500;2;4;4;;
URGENCES_P;2020;660780628;CL DU VALLESPIR;660000282;N9999;8;5;10.5;;
URGENCES_P;2020;660780628;CL DU VALLESPIR;660000282;NINF;4;;4;;
URGENCES_P;2020;660780776;CL ST MICHEL;660000399;M9999;3;1;4.8;;
URGENCES_P;2020;660780776;CL ST MICHEL;660000399;N2120;1;;0.5;;
URGENCES_P;2020;660780776;CL ST MICHEL;660000399;N2500;;4;2.5;;
URGENCES_P;2020;660780776;CL ST MICHEL;660000399;N9999;6;7;11;;
URGENCES_P;2020;660780776;CL ST MICHEL;660000399;NINF;5;3;8;;
URGENCES_P;2020;660780784;CL ST PIERRE;660000407;M9999;10;;10;;
URGENCES_P;2020;660780784;CL ST PIERRE;660000407;N1220;4;;4;;
URGENCES_P;2020;660780784;CL ST PIERRE;660000407;N2120;1;;1;;
URGENCES_P;2020;660780784;CL ST PIERRE;660000407;N2500;4;;4;;
URGENCES_P;2020;660780784;CL ST PIERRE;660000407;N2620;1;;1;;
URGENCES_P;2020;660780784;CL ST PIERRE;660000407;N3120;;1;0.5;;
URGENCES_P;2020;660780784;CL ST PIERRE;660000407;N9999;23;4;25;;
URGENCES_P;2020;660780784;CL ST PIERRE;660000407;NINF;13;3;14.5;;
URGENCES_P;2020;660790387;POLYCL MEDIPOLE ST ROCH;660790379;M9999;11;;11;;
URGENCES_P;2020;660790387;POLYCL MEDIPOLE ST ROCH;660790379;N1220;9;;5.72;;
URGENCES_P;2020;660790387;POLYCL MEDIPOLE ST ROCH;660790379;N2120;1;;0.99;;
URGENCES_P;2020;660790387;POLYCL MEDIPOLE ST ROCH;660790379;N2500;4;1;4.95;;
URGENCES_P;2020;660790387;POLYCL MEDIPOLE ST ROCH;660790379;N9999;39;7;33.57;;
URGENCES_P;2020;660790387;POLYCL MEDIPOLE ST ROCH;660790379;NINF;25;6;21.88;;
URGENCES_P;2020;670000025;HOPITAL CIVIL / NOUVEL HOPITAL CIVIL;670780055;M9999;6;12;11.81;3;1
URGENCES_P;2020;670000025;HOPITAL CIVIL / NOUVEL HOPITAL CIVIL;670780055;N1220;1;2;1.91;;0
URGENCES_P;2020;670000025;HOPITAL CIVIL / NOUVEL HOPITAL CIVIL;670780055;N2120;2;1;2.01;;0
URGENCES_P;2020;670000025;HOPITAL CIVIL / NOUVEL HOPITAL CIVIL;670780055;N2500;28;3;28.59;;
URGENCES_P;2020;670000025;HOPITAL CIVIL / NOUVEL HOPITAL CIVIL;670780055;N9999;88;16;97.44;;
URGENCES_P;2020;670000025;HOPITAL CIVIL / NOUVEL HOPITAL CIVIL;670780055;NINF;47;9;51.57;;0
URGENCES_P;2020;670000157;CENTRE HOSPITALIER DE HAGUENAU;670780337;M1140;1;1;1.5;3;0
URGENCES_P;2020;670000157;CENTRE HOSPITALIER DE HAGUENAU;670780337;M9999;6;8;9.27;3;1
URGENCES_P;2020;670000157;CENTRE HOSPITALIER DE HAGUENAU;670780337;N1220;5;4;6.75;3;1
URGENCES_P;2020;670000157;CENTRE HOSPITALIER DE HAGUENAU;670780337;N2120;0;3;1.04;3;1
URGENCES_P;2020;670000157;CENTRE HOSPITALIER DE HAGUENAU;670780337;N2500;15;1;17.54;;
URGENCES_P;2020;670000157;CENTRE HOSPITALIER DE HAGUENAU;670780337;N3120;0;1;0.27;;
URGENCES_P;2020;670000157;CENTRE HOSPITALIER DE HAGUENAU;670780337;N9999;78;16;78.71;;
URGENCES_P;2020;670000157;CENTRE HOSPITALIER DE HAGUENAU;670780337;NINF;46;7;44.28;3;1
URGENCES_P;2020;670000165;CH SAINTE-CATHERINE DE SAVERNE;670780345;M1140;2;1;0.55;;0
URGENCES_P;2020;670000165;CH SAINTE-CATHERINE DE SAVERNE;670780345;M9999;9;10;5.82;1;1
URGENCES_P;2020;670000165;CH SAINTE-CATHERINE DE SAVERNE;670780345;N1220;4;;2.2;;
URGENCES_P;2020;670000165;CH SAINTE-CATHERINE DE SAVERNE;670780345;N2120;2;;0.65;;
URGENCES_P;2020;670000165;CH SAINTE-CATHERINE DE SAVERNE;670780345;N2500;7;6;6.28;;
URGENCES_P;2020;670000165;CH SAINTE-CATHERINE DE SAVERNE;670780345;N3120;1;;0.22;;
URGENCES_P;2020;670000165;CH SAINTE-CATHERINE DE SAVERNE;670780345;N9999;68;47;43.28;;
URGENCES_P;2020;670000165;CH SAINTE-CATHERINE DE SAVERNE;670780345;NINF;30;22;25.44;;
URGENCES_P;2020;670000272;CH INTERCOMMUNAL DE LA LAUTER;670780543;M9999;6;5;8.45;1;1
URGENCES_P;2020;670000272;CH INTERCOMMUNAL DE LA LAUTER;670780543;N1220;1;1;1.75;2;1
URGENCES_P;2020;670000272;CH INTERCOMMUNAL DE LA LAUTER;670780543;N2120;;1;0.17;2;1
URGENCES_P;2020;670000272;CH INTERCOMMUNAL DE LA LAUTER;670780543;N3120;;1;0.1;;
URGENCES_P;2020;670000272;CH INTERCOMMUNAL DE LA LAUTER;670780543;N9999;10;9;15.94;;
URGENCES_P;2020;670000272;CH INTERCOMMUNAL DE LA LAUTER;670780543;NINF;9;6;13.92;1;1
URGENCES_P;2020;670000397;CENTRE HOSPITALIER DE SELESTAT;670017755;M9999;3;12;10.3;;
URGENCES_P;2020;670000397;CENTRE HOSPITALIER DE SELESTAT;670017755;N1220;5;0;5;;0
URGENCES_P;2020;670000397;CENTRE HOSPITALIER DE SELESTAT;670017755;N2120;0;1;0.8;2;1
URGENCES_P;2020;670000397;CENTRE HOSPITALIER DE SELESTAT;670017755;N2500;14;1;14.8;;
URGENCES_P;2020;670000397;CENTRE HOSPITALIER DE SELESTAT;670017755;N9999;49;4;49.9;;
URGENCES_P;2020;670000397;CENTRE HOSPITALIER DE SELESTAT;670017755;NINF;30;2;29.3;;0
URGENCES_P;2020;670018068;CLINIQUE RHENA GCS ES;670017847;M9999;9;;9;;
URGENCES_P;2020;670018068;CLINIQUE RHENA GCS ES;670017847;N1220;6;;6;;
URGENCES_P;2020;670018068;CLINIQUE RHENA GCS ES;670017847;N2120;1;;1;;
URGENCES_P;2020;670018068;CLINIQUE RHENA GCS ES;670017847;N2500;5;;5;;
URGENCES_P;2020;670018068;CLINIQUE RHENA GCS ES;670017847;N9999;30;3;31;;
URGENCES_P;2020;670018068;CLINIQUE RHENA GCS ES;670017847;NINF;18;3;19;;
URGENCES_P;2020;670780212;CLINIQUE SAINTE-ANNE;670014604;M9999;4;;4;;
URGENCES_P;2020;670780212;CLINIQUE SAINTE-ANNE;670014604;N1220;3;;3.09;;
URGENCES_P;2020;670780212;CLINIQUE SAINTE-ANNE;670014604;N2120;1;;1;;
URGENCES_P;2020;670780212;CLINIQUE SAINTE-ANNE;670014604;N2620;7;;5.39;;
URGENCES_P;2020;670780212;CLINIQUE SAINTE-ANNE;670014604;N9999;26;1;24.93;;
URGENCES_P;2020;670780212;CLINIQUE SAINTE-ANNE;670014604;NINF;14;1;15.45;;
URGENCES_P;2020;670783273;HOPITAL DE HAUTEPIERRE;670780055;M1140;5;;4.2;;0
URGENCES_P;2020;670783273;HOPITAL DE HAUTEPIERRE;670780055;M9999;20;31;27.47;3;1
URGENCES_P;2020;670783273;HOPITAL DE HAUTEPIERRE;670780055;N1220;2;1;2.49;;0
URGENCES_P;2020;670783273;HOPITAL DE HAUTEPIERRE;670780055;N2120;2;1;3.55;;0
URGENCES_P;2020;670783273;HOPITAL DE HAUTEPIERRE;670780055;N2500;30;8;36.95;;
URGENCES_P;2020;670783273;HOPITAL DE HAUTEPIERRE;670780055;N9999;136;49;171.48;;
URGENCES_P;2020;670783273;HOPITAL DE HAUTEPIERRE;670780055;NINF;71;34;93.83;;0
URGENCES_P;2020;680000320;CLINIQUE DIACONAT FONDERIE;680000643;M9999;4;3;5.66;1;
URGENCES_P;2020;680000320;CLINIQUE DIACONAT FONDERIE;680000643;N1220;3;3;4.65;;
URGENCES_P;2020;680000320;CLINIQUE DIACONAT FONDERIE;680000643;N2120;1;;1;;1
URGENCES_P;2020;680000320;CLINIQUE DIACONAT FONDERIE;680000643;N2500;2;1;2.5;;
URGENCES_P;2020;680000320;CLINIQUE DIACONAT FONDERIE;680000643;N9999;16;11;24.19;;
URGENCES_P;2020;680000320;CLINIQUE DIACONAT FONDERIE;680000643;NINF;10;7;16.04;;
URGENCES_P;2020;680000544;CENTRE HOSPITALIER D'ALTKIRCH;680020336;M9999;1;2;1.13;;
URGENCES_P;2020;680000544;CENTRE HOSPITALIER D'ALTKIRCH;680020336;N1220;3;;2.76;;
URGENCES_P;2020;680000544;CENTRE HOSPITALIER D'ALTKIRCH;680020336;N2120;;2;0.35;;
URGENCES_P;2020;680000544;CENTRE HOSPITALIER D'ALTKIRCH;680020336;N2500;5;;5.88;;
URGENCES_P;2020;680000544;CENTRE HOSPITALIER D'ALTKIRCH;680020336;N9999;17;2;18.81;;
URGENCES_P;2020;680000544;CENTRE HOSPITALIER D'ALTKIRCH;680020336;NINF;9;;9.81;;
URGENCES_P;2020;680000684;HOPITAL LOUIS PASTEUR;680000973;M1140;5;0;5;;0
URGENCES_P;2020;680000684;HOPITAL LOUIS PASTEUR;680000973;M3020;1;;1;;
URGENCES_P;2020;680000684;HOPITAL LOUIS PASTEUR;680000973;M9999;33;6;34.53;2;1
URGENCES_P;2020;680000684;HOPITAL LOUIS PASTEUR;680000973;N1220;8;2;8.95;;
URGENCES_P;2020;680000684;HOPITAL LOUIS PASTEUR;680000973;N2120;;3;2;;
URGENCES_P;2020;680000684;HOPITAL LOUIS PASTEUR;680000973;N2500;9;6;13.26;;
URGENCES_P;2020;680000684;HOPITAL LOUIS PASTEUR;680000973;N9999;100;57;138.7;;
URGENCES_P;2020;680000684;HOPITAL LOUIS PASTEUR;680000973;NINF;58;37;83.84;;
URGENCES_P;2020;680000700;CENTRE HOSPITALIER DE GUEBWILLER;680001005;M9999;4;5;4.41;;
URGENCES_P;2020;680000700;CENTRE HOSPITALIER DE GUEBWILLER;680001005;N1220;1;2;2.25;;
URGENCES_P;2020;680000700;CENTRE HOSPITALIER DE GUEBWILLER;680001005;N2120;;2;0.33;;
URGENCES_P;2020;680000700;CENTRE HOSPITALIER DE GUEBWILLER;680001005;N9999;11;12;17.6;;
URGENCES_P;2020;680000700;CENTRE HOSPITALIER DE GUEBWILLER;680001005;NINF;10;8;15.02;;
URGENCES_P;2020;680004546;HOPITAL EMILE MULLER;680020336;M9999;12;24;34.22;2;1
URGENCES_P;2020;680004546;HOPITAL EMILE MULLER;680020336;N1220;11;4;13.54;;
URGENCES_P;2020;680004546;HOPITAL EMILE MULLER;680020336;N2120;1;1;0.36;;
URGENCES_P;2020;680004546;HOPITAL EMILE MULLER;680020336;N2500;31;;27.57;;
URGENCES_P;2020;680004546;HOPITAL EMILE MULLER;680020336;N9999;109;37;121.28;;
URGENCES_P;2020;680004546;HOPITAL EMILE MULLER;680020336;NINF;63;29;75.66;1;1
URGENCES_P;2020;680020096;POLE PUBLIC SAINT-LOUIS - GHRMSA;680020336;M9999;2;2;4;;
URGENCES_P;2020;680020096;POLE PUBLIC SAINT-LOUIS - GHRMSA;680020336;N2120;;1;0.1;;
URGENCES_P;2020;680020096;POLE PUBLIC SAINT-LOUIS - GHRMSA;680020336;N2500;6;;5.99;;
URGENCES_P;2020;680020096;POLE PUBLIC SAINT-LOUIS - GHRMSA;680020336;N3120;;1;0.2;;
URGENCES_P;2020;680020096;POLE PUBLIC SAINT-LOUIS - GHRMSA;680020336;N9999;17;5;17.94;;
URGENCES_P;2020;680020096;POLE PUBLIC SAINT-LOUIS - GHRMSA;680020336;NINF;11;3;11.65;;
URGENCES_P;2020;690000013;CH MONTGELAS;690780036;M9999;2;4;4.74;;0
URGENCES_P;2020;690000013;CH MONTGELAS;690780036;N1220;4;1;4.11;;0
URGENCES_P;2020;690000013;CH MONTGELAS;690780036;N2120;1;;0.55;;0
URGENCES_P;2020;690000013;CH MONTGELAS;690780036;N2500;7;1;6.02;;
URGENCES_P;2020;690000013;CH MONTGELAS;690780036;N9999;22;4;20.98;;
URGENCES_P;2020;690000013;CH MONTGELAS;690780036;NINF;10;2;10.3;;0
URGENCES_P;2020;690000575;CH NORD OUEST - VILLEFRANCHE;690782222;M1140;;16;6.59;;0
URGENCES_P;2020;690000575;CH NORD OUEST - VILLEFRANCHE;690782222;M9999;6;31;29.74;1;1
URGENCES_P;2020;690000575;CH NORD OUEST - VILLEFRANCHE;690782222;N1220;2;1;3.48;;0
URGENCES_P;2020;690000575;CH NORD OUEST - VILLEFRANCHE;690782222;N2120;3;1;2.27;;0
URGENCES_P;2020;690000575;CH NORD OUEST - VILLEFRANCHE;690782222;N2500;29;8;32.66;;
URGENCES_P;2020;690000575;CH NORD OUEST - VILLEFRANCHE;690782222;N3120;1;;0.13;;
URGENCES_P;2020;690000575;CH NORD OUEST - VILLEFRANCHE;690782222;N9999;106;54;131.09;;
URGENCES_P;2020;690000575;CH NORD OUEST - VILLEFRANCHE;690782222;NINF;63;39;83.28;;
URGENCES_P;2020;690000625;CH DE TARARE;690782271;M9999;10;4;11.69;1;1
URGENCES_P;2020;690000625;CH DE TARARE;690782271;N1220;3;;3;;
URGENCES_P;2020;690000625;CH DE TARARE;690782271;N2120;1;0;1.03;2;1
URGENCES_P;2020;690000625;CH DE TARARE;690782271;N2500;7;3;9.73;;
URGENCES_P;2020;690000625;CH DE TARARE;690782271;N9999;29;9;31.47;;
URGENCES_P;2020;690000625;CH DE TARARE;690782271;NINF;18;6;17.71;2;1
URGENCES_P;2020;690007539;HOPITAL FEMME MERE ENFANT - HCL;690781810;M1140;5;6;6.18;;
URGENCES_P;2020;690007539;HOPITAL FEMME MERE ENFANT - HCL;690781810;M9999;8;9;9.21;;
URGENCES_P;2020;690007539;HOPITAL FEMME MERE ENFANT - HCL;690781810;N1220;1;1;1.9;;
URGENCES_P;2020;690007539;HOPITAL FEMME MERE ENFANT - HCL;690781810;N2120;2;;1.64;;
URGENCES_P;2020;690007539;HOPITAL FEMME MERE ENFANT - HCL;690781810;N2500;32;10;38.74;;
URGENCES_P;2020;690007539;HOPITAL FEMME MERE ENFANT - HCL;690781810;N9999;103;31;116.57;;
URGENCES_P;2020;690007539;HOPITAL FEMME MERE ENFANT - HCL;690781810;NINF;58;19;66.04;;
URGENCES_P;2020;690023411;HOPITAL PRIVE JEAN MERMOZ;690000252;M9999;7;;7;;0
URGENCES_P;2020;690023411;HOPITAL PRIVE JEAN MERMOZ;690000252;N1220;2;;2.9;;0
URGENCES_P;2020;690023411;HOPITAL PRIVE JEAN MERMOZ;690000252;N2120;1;;1;;0
URGENCES_P;2020;690023411;HOPITAL PRIVE JEAN MERMOZ;690000252;N2500;3;;5.7;;
URGENCES_P;2020;690023411;HOPITAL PRIVE JEAN MERMOZ;690000252;N2620;2;;1.7;;0
URGENCES_P;2020;690023411;HOPITAL PRIVE JEAN MERMOZ;690000252;N9999;21;4;29;;
URGENCES_P;2020;690023411;HOPITAL PRIVE JEAN MERMOZ;690000252;NINF;13;4;17.7;;0
URGENCES_P;2020;690041132;MEDIPOLE HOPITAL MUTUALISTE;690006598;M9999;16;;16;;0
URGENCES_P;2020;690041132;MEDIPOLE HOPITAL MUTUALISTE;690006598;N1220;1;;0.97;;0
URGENCES_P;2020;690041132;MEDIPOLE HOPITAL MUTUALISTE;690006598;N2120;1;;1;;0
URGENCES_P;2020;690041132;MEDIPOLE HOPITAL MUTUALISTE;690006598;N2500;5;1;6.24;;
URGENCES_P;2020;690041132;MEDIPOLE HOPITAL MUTUALISTE;690006598;N2620;2;;2;;0
URGENCES_P;2020;690041132;MEDIPOLE HOPITAL MUTUALISTE;690006598;N9999;36;8;41.17;;
URGENCES_P;2020;690041132;MEDIPOLE HOPITAL MUTUALISTE;690006598;NINF;27;7;30.8;;0
URGENCES_P;2020;690780093;HIA DESGENETTES;750821092;M9999;7;;6.9;;
URGENCES_P;2020;690780093;HIA DESGENETTES;750821092;N1220;2;;1.39;;
URGENCES_P;2020;690780093;HIA DESGENETTES;750821092;N2120;2;;2.89;;
URGENCES_P;2020;690780093;HIA DESGENETTES;750821092;N2500;12;;11.76;;
URGENCES_P;2020;690780093;HIA DESGENETTES;750821092;N2620;11;1;7.15;;
URGENCES_P;2020;690780093;HIA DESGENETTES;750821092;N9999;47;1;41.68;;
URGENCES_P;2020;690780093;HIA DESGENETTES;750821092;NINF;20;;18.49;;
URGENCES_P;2020;690780390;POLYCLINIQUE LYON-NORD;690000229;M9999;6;2;7;;
URGENCES_P;2020;690780390;POLYCLINIQUE LYON-NORD;690000229;N1220;2;;2.2;;
URGENCES_P;2020;690780390;POLYCLINIQUE LYON-NORD;690000229;N2120;1;;1;;
URGENCES_P;2020;690780390;POLYCLINIQUE LYON-NORD;690000229;N2500;2;0;2.02;;
URGENCES_P;2020;690780390;POLYCLINIQUE LYON-NORD;690000229;N2620;;1;0.4;;
URGENCES_P;2020;690780390;POLYCLINIQUE LYON-NORD;690000229;N9999;17;4;18.94;;
URGENCES_P;2020;690780390;POLYCLINIQUE LYON-NORD;690000229;NINF;12;3;13.32;;
URGENCES_P;2020;690780416;GPE HOSP MUTUALISTE LES PORTES DU SUD;690031190;M9999;0;13;12.59;;
URGENCES_P;2020;690780416;GPE HOSP MUTUALISTE LES PORTES DU SUD;690031190;N2120;1;0;1;;
URGENCES_P;2020;690780416;GPE HOSP MUTUALISTE LES PORTES DU SUD;690031190;N2500;2;5;7.69;;
URGENCES_P;2020;690780416;GPE HOSP MUTUALISTE LES PORTES DU SUD;690031190;N9999;11;14;25.48;;
URGENCES_P;2020;690780416;GPE HOSP MUTUALISTE LES PORTES DU SUD;690031190;NINF;8;9;16.79;;
URGENCES_P;2020;690780648;CLINIQUE DE LA SAUVEGARDE;690036900;M9999;5;;5;;
URGENCES_P;2020;690780648;CLINIQUE DE LA SAUVEGARDE;690036900;N1220;5;;6.2;;
URGENCES_P;2020;690780648;CLINIQUE DE LA SAUVEGARDE;690036900;N2120;1;;1;;
URGENCES_P;2020;690780648;CLINIQUE DE LA SAUVEGARDE;690036900;N3120;;1;0.05;;
URGENCES_P;2020;690780648;CLINIQUE DE LA SAUVEGARDE;690036900;N9999;21;3;27.2;;
URGENCES_P;2020;690780648;CLINIQUE DE LA SAUVEGARDE;690036900;NINF;15;2;19;;
URGENCES_P;2020;690780655;HOPITAL PRIVE DE L'EST LYONNAIS (HPEL);690000377;M9999;2;4;5.14;;
URGENCES_P;2020;690780655;HOPITAL PRIVE DE L'EST LYONNAIS (HPEL);690000377;N1220;4;;3.1;;
URGENCES_P;2020;690780655;HOPITAL PRIVE DE L'EST LYONNAIS (HPEL);690000377;N2120;1;;1;;
URGENCES_P;2020;690780655;HOPITAL PRIVE DE L'EST LYONNAIS (HPEL);690000377;N2500;2;;1.9;;
URGENCES_P;2020;690780655;HOPITAL PRIVE DE L'EST LYONNAIS (HPEL);690000377;N9999;22;5;21;;
URGENCES_P;2020;690780655;HOPITAL PRIVE DE L'EST LYONNAIS (HPEL);690000377;NINF;15;5;15;;
URGENCES_P;2020;690783154;HOPITAL EDOUARD HERRIOT - HCL;690781810;M9999;26;23;12.8;;0
URGENCES_P;2020;690783154;HOPITAL EDOUARD HERRIOT - HCL;690781810;N1220;2;;1.99;;0
URGENCES_P;2020;690783154;HOPITAL EDOUARD HERRIOT - HCL;690781810;N2120;1;;1.89;;0
URGENCES_P;2020;690783154;HOPITAL EDOUARD HERRIOT - HCL;690781810;N2500;58;11;60.98;;
URGENCES_P;2020;690783154;HOPITAL EDOUARD HERRIOT - HCL;690781810;N9999;169;25;164.71;;
URGENCES_P;2020;690783154;HOPITAL EDOUARD HERRIOT - HCL;690781810;NINF;79;6;76.25;;0
URGENCES_P;2020;690784137;HOPITAL LYON SUD - HCL;690781810;M3020;;1;0.03;;
URGENCES_P;2020;690784137;HOPITAL LYON SUD - HCL;690781810;M9999;14;5;10.01;;
URGENCES_P;2020;690784137;HOPITAL LYON SUD - HCL;690781810;N1220;2;;1.52;;
URGENCES_P;2020;690784137;HOPITAL LYON SUD - HCL;690781810;N2120;2;;1.39;;
URGENCES_P;2020;690784137;HOPITAL LYON SUD - HCL;690781810;N2500;32;2;30.36;;
URGENCES_P;2020;690784137;HOPITAL LYON SUD - HCL;690781810;N9999;85;11;81.75;;
URGENCES_P;2020;690784137;HOPITAL LYON SUD - HCL;690781810;NINF;39;7;39.23;;
URGENCES_P;2020;690784152;HOPITAL CROIX-ROUSSE - HCL;690781810;M9999;13;12;4.73;;0
URGENCES_P;2020;690784152;HOPITAL CROIX-ROUSSE - HCL;690781810;N2120;3;;1.74;;0
URGENCES_P;2020;690784152;HOPITAL CROIX-ROUSSE - HCL;690781810;N2500;23;1;16.49;;
URGENCES_P;2020;690784152;HOPITAL CROIX-ROUSSE - HCL;690781810;N9999;67;8;59.61;;
URGENCES_P;2020;690784152;HOPITAL CROIX-ROUSSE - HCL;690781810;NINF;38;7;38.27;;0
URGENCES_P;2020;690805361;CH ST JOSEPH ST LUC;690805353;M3020;;4;3;;
URGENCES_P;2020;690805361;CH ST JOSEPH ST LUC;690805353;M9999;13;25;21.18;;0
URGENCES_P;2020;690805361;CH ST JOSEPH ST LUC;690805353;N1220;2;;1.88;;0
URGENCES_P;2020;690805361;CH ST JOSEPH ST LUC;690805353;N2120;2;;2;;0
URGENCES_P;2020;690805361;CH ST JOSEPH ST LUC;690805353;N2500;11;3;14.05;;
URGENCES_P;2020;690805361;CH ST JOSEPH ST LUC;690805353;N2620;4;8;6.45;;0
URGENCES_P;2020;690805361;CH ST JOSEPH ST LUC;690805353;N3120;;1;0.8;;
URGENCES_P;2020;690805361;CH ST JOSEPH ST LUC;690805353;N9999;63;21;66.6;;
URGENCES_P;2020;690805361;CH ST JOSEPH ST LUC;690805353;NINF;44;9;41.42;;0
URGENCES_P;2020;690807367;POLYCLINIQUE DU BEAUJOLAIS;690003447;M9999;3;;3;;
URGENCES_P;2020;690807367;POLYCLINIQUE DU BEAUJOLAIS;690003447;N1220;1;2;3.08;;
URGENCES_P;2020;690807367;POLYCLINIQUE DU BEAUJOLAIS;690003447;N2120;;1;0.5;;
URGENCES_P;2020;690807367;POLYCLINIQUE DU BEAUJOLAIS;690003447;N3120;;1;0.1;;
URGENCES_P;2020;690807367;POLYCLINIQUE DU BEAUJOLAIS;690003447;N9999;7;6;13.41;;
URGENCES_P;2020;690807367;POLYCLINIQUE DU BEAUJOLAIS;690003447;NINF;6;2;9.73;;
URGENCES_P;2020;700000011;CH VAL DE SAONE PIERRE VITTER GRAY;700004591;M9999;3;3;4.5;3;1
URGENCES_P;2020;700000011;CH VAL DE SAONE PIERRE VITTER GRAY;700004591;N1220;1;2;2;3;1
URGENCES_P;2020;700000011;CH VAL DE SAONE PIERRE VITTER GRAY;700004591;N2120;;1;0.5;;1
