BOR;AN;FI;RS;FI_EJ;PERSO;EFFPL;EFFPA;ETP;GAR;AST;GARDED;ASTDED
PERINAT_P;2020;680004546;HOPITAL EMILE MULLER;680020336;N2200;12;1;11.02;;;;
PERINAT_P;2020;680004546;HOPITAL EMILE MULLER;680020336;N2340;63;;55.77;;;;
PERINAT_P;2020;680004546;HOPITAL EMILE MULLER;680020336;N2530;35;1;33.15;;;;
PERINAT_P;2020;680004546;HOPITAL EMILE MULLER;680020336;N2700;3;1;2.19;;;;
PERINAT_P;2020;680004546;HOPITAL EMILE MULLER;680020336;N2800;51;9;51.42;;;;
PERINAT_P;2020;680004546;HOPITAL EMILE MULLER;680020336;N280H;20;7;23.32;;;;
PERINAT_P;2020;680004546;HOPITAL EMILE MULLER;680020336;NAUT;34;3;33.34;;;;
PERINAT_P;2020;690000013;CH MONTGELAS;690780036;M1030;1;1;0.04;1;0;1;0
PERINAT_P;2020;690000013;CH MONTGELAS;690780036;M1140;;2;0.79;0;1;;
PERINAT_P;2020;690000013;CH MONTGELAS;690780036;M2050;3;3;1.67;1;0;;
PERINAT_P;2020;690000013;CH MONTGELAS;690780036;MIVG;1;;0.1;;;;
PERINAT_P;2020;690000013;CH MONTGELAS;690780036;N2800;14;9;16.84;;;;
PERINAT_P;2020;690000013;CH MONTGELAS;690780036;N280H;14;9;16.84;;;;
PERINAT_P;2020;690000021;CH DE SAINTE FOY LES LYON;690780044;M1030;;2;0.9;;;;
PERINAT_P;2020;690000021;CH DE SAINTE FOY LES LYON;690780044;M1140;;4;2;0;1;;
PERINAT_P;2020;690000021;CH DE SAINTE FOY LES LYON;690780044;M2050;1;6;4.45;1;;;
PERINAT_P;2020;690000021;CH DE SAINTE FOY LES LYON;690780044;MIVG;;1;0.35;;;;
PERINAT_P;2020;690000021;CH DE SAINTE FOY LES LYON;690780044;N2530;5;;4.74;;;;
PERINAT_P;2020;690000021;CH DE SAINTE FOY LES LYON;690780044;N2800;14;13;22.32;;;;
PERINAT_P;2020;690000021;CH DE SAINTE FOY LES LYON;690780044;N280H;3;4;5.72;;;;
PERINAT_P;2020;690000021;CH DE SAINTE FOY LES LYON;690780044;NAUT;;2;0.85;;;;
PERINAT_P;2020;690000575;CH NORD OUEST - VILLEFRANCHE;690782222;M1140;;9;2.32;1;0;;
PERINAT_P;2020;690000575;CH NORD OUEST - VILLEFRANCHE;690782222;M2050;;11;3.05;1;0;;
PERINAT_P;2020;690000575;CH NORD OUEST - VILLEFRANCHE;690782222;MIVG;;11;0.47;;;;
PERINAT_P;2020;690000575;CH NORD OUEST - VILLEFRANCHE;690782222;N2200;;19;15.15;;;;
PERINAT_P;2020;690000575;CH NORD OUEST - VILLEFRANCHE;690782222;N2340;7;10;14.29;;;;
PERINAT_P;2020;690000575;CH NORD OUEST - VILLEFRANCHE;690782222;N2530;1;21;10.39;;;;
PERINAT_P;2020;690000575;CH NORD OUEST - VILLEFRANCHE;690782222;N2700;;1;0.5;;;;
PERINAT_P;2020;690000575;CH NORD OUEST - VILLEFRANCHE;690782222;N2800;;40;19.91;;;;
PERINAT_P;2020;690000575;CH NORD OUEST - VILLEFRANCHE;690782222;N280H;;40;19.91;;;;
PERINAT_P;2020;690000575;CH NORD OUEST - VILLEFRANCHE;690782222;NAUT;2;25;13.13;;;;
PERINAT_P;2020;690000625;CH DE TARARE;690782271;M1140;;11;0.83;0;0;;
PERINAT_P;2020;690000625;CH DE TARARE;690782271;M2050;;8;1.08;0;0;;
PERINAT_P;2020;690000625;CH DE TARARE;690782271;MIVG;;1;0.07;;;;
PERINAT_P;2020;690000625;CH DE TARARE;690782271;N2340;1;;1;;;;
PERINAT_P;2020;690000625;CH DE TARARE;690782271;N2800;1;1;2.57;;;;
PERINAT_P;2020;690000625;CH DE TARARE;690782271;NAUT;2;;1;;;;
PERINAT_P;2020;690007539;HOPITAL FEMME MERE ENFANT - HCL;690781810;M1140;10;7;12.08;1;1;;
PERINAT_P;2020;690007539;HOPITAL FEMME MERE ENFANT - HCL;690781810;M2050;6;4;6.07;1;0;;
PERINAT_P;2020;690007539;HOPITAL FEMME MERE ENFANT - HCL;690781810;MAUT;2;11;10.94;;;;
PERINAT_P;2020;690007539;HOPITAL FEMME MERE ENFANT - HCL;690781810;N2340;37;25;57.65;;;;
PERINAT_P;2020;690007539;HOPITAL FEMME MERE ENFANT - HCL;690781810;N2530;52;13;58.16;;;;
PERINAT_P;2020;690007539;HOPITAL FEMME MERE ENFANT - HCL;690781810;N2700;1;1;2.36;;;;
PERINAT_P;2020;690007539;HOPITAL FEMME MERE ENFANT - HCL;690781810;N2800;50;14;68.4;;;;
PERINAT_P;2020;690007539;HOPITAL FEMME MERE ENFANT - HCL;690781810;NAUT;132;25;146.9;;;;
PERINAT_P;2020;690022959;HOPITAL PRIVE NATECIA;690000732;M1030;8;;8;1;0;1;0
PERINAT_P;2020;690022959;HOPITAL PRIVE NATECIA;690000732;M1140;2;9;11;1;0;;
PERINAT_P;2020;690022959;HOPITAL PRIVE NATECIA;690000732;M2050;17;0;17;1;1;;
PERINAT_P;2020;690022959;HOPITAL PRIVE NATECIA;690000732;MIVG;;2;0.5;;;;
PERINAT_P;2020;690022959;HOPITAL PRIVE NATECIA;690000732;N2200;12;1;8.95;;;;
PERINAT_P;2020;690022959;HOPITAL PRIVE NATECIA;690000732;N2340;7;;7;;;;
PERINAT_P;2020;690022959;HOPITAL PRIVE NATECIA;690000732;N2530;24;12;31.02;;;;
PERINAT_P;2020;690022959;HOPITAL PRIVE NATECIA;690000732;N2700;;1;0.83;;;;
PERINAT_P;2020;690022959;HOPITAL PRIVE NATECIA;690000732;N2800;19;21;30.07;;;;
PERINAT_P;2020;690022959;HOPITAL PRIVE NATECIA;690000732;N280H;14;11;19.31;;;;
PERINAT_P;2020;690022959;HOPITAL PRIVE NATECIA;690000732;NAUT;3;1;2.33;;;;
PERINAT_P;2020;690041124;MEDIPOLE HOPITAL PRIVE;690000724;N2800;0;1;0.49;;;;
PERINAT_P;2020;690041132;MEDIPOLE HOPITAL MUTUALISTE;690006598;M1030;5;7;6.81;1;0;1;0
PERINAT_P;2020;690041132;MEDIPOLE HOPITAL MUTUALISTE;690006598;M1140;2;13;8.87;1;1;;
PERINAT_P;2020;690041132;MEDIPOLE HOPITAL MUTUALISTE;690006598;M2050;7;5;8.21;1;0;;
PERINAT_P;2020;690041132;MEDIPOLE HOPITAL MUTUALISTE;690006598;MIVG;1;1;1.17;;;;
PERINAT_P;2020;690041132;MEDIPOLE HOPITAL MUTUALISTE;690006598;N2200;2;1;2.95;;;;
PERINAT_P;2020;690041132;MEDIPOLE HOPITAL MUTUALISTE;690006598;N2530;22;4;26.02;;;;
PERINAT_P;2020;690041132;MEDIPOLE HOPITAL MUTUALISTE;690006598;N2800;29;11;33.88;;;;
PERINAT_P;2020;690041132;MEDIPOLE HOPITAL MUTUALISTE;690006598;NAUT;4;;5.71;;;;
PERINAT_P;2020;690042080;HOPITAL PRIVE NATECIA - GYNECOLOGIE;690000732;M1030;6;;6;1;0;0;0
PERINAT_P;2020;690042080;HOPITAL PRIVE NATECIA - GYNECOLOGIE;690000732;M1140;;3;3;0;1;;
PERINAT_P;2020;690042080;HOPITAL PRIVE NATECIA - GYNECOLOGIE;690000732;M2050;3;;3;0;1;;
PERINAT_P;2020;690042080;HOPITAL PRIVE NATECIA - GYNECOLOGIE;690000732;N2530;5;1;5.68;;;;
PERINAT_P;2020;690042080;HOPITAL PRIVE NATECIA - GYNECOLOGIE;690000732;N2800;3;7;7.7;;;;
PERINAT_P;2020;690042080;HOPITAL PRIVE NATECIA - GYNECOLOGIE;690000732;N280H;3;7;7.7;;;;
PERINAT_P;2020;690780150;HOPITAL DE L'ARBRESLE LE RAVATEL;690000104;M1140;0;6;0.54;;;;
PERINAT_P;2020;690780150;HOPITAL DE L'ARBRESLE LE RAVATEL;690000104;M2050;0;7;1.22;;;;
PERINAT_P;2020;690780150;HOPITAL DE L'ARBRESLE LE RAVATEL;690000104;N2800;2;;2;;;;
PERINAT_P;2020;690780358;CLINIQUE DU VAL D'OUEST VENDÔME;690000195;M1030;14;;14;;;;
PERINAT_P;2020;690780358;CLINIQUE DU VAL D'OUEST VENDÔME;690000195;M1140;6;;6;;;;
PERINAT_P;2020;690780358;CLINIQUE DU VAL D'OUEST VENDÔME;690000195;M2050;19;;19;;;;
PERINAT_P;2020;690780358;CLINIQUE DU VAL D'OUEST VENDÔME;690000195;N2340;5;8;6.8;;;;
PERINAT_P;2020;690780358;CLINIQUE DU VAL D'OUEST VENDÔME;690000195;N2700;;1;0.7;;;;
PERINAT_P;2020;690780358;CLINIQUE DU VAL D'OUEST VENDÔME;690000195;N2800;16;33;31.5;;;;
PERINAT_P;2020;690780358;CLINIQUE DU VAL D'OUEST VENDÔME;690000195;N280H;8;15;15;;;;
PERINAT_P;2020;690780416;GPE HOSP MUTUALISTE LES PORTES DU SUD;690031190;M1030;3;0;4.61;;;;
PERINAT_P;2020;690780416;GPE HOSP MUTUALISTE LES PORTES DU SUD;690031190;M1140;0;4;0.82;;;;
PERINAT_P;2020;690780416;GPE HOSP MUTUALISTE LES PORTES DU SUD;690031190;M2050;6;1;7.71;;;;
PERINAT_P;2020;690780416;GPE HOSP MUTUALISTE LES PORTES DU SUD;690031190;MIVG;0;1;0.2;;;;
PERINAT_P;2020;690780416;GPE HOSP MUTUALISTE LES PORTES DU SUD;690031190;N2530;9;2;13.43;;;;
PERINAT_P;2020;690780416;GPE HOSP MUTUALISTE LES PORTES DU SUD;690031190;N2700;0;1;0.49;;;;
PERINAT_P;2020;690780416;GPE HOSP MUTUALISTE LES PORTES DU SUD;690031190;N2800;8;14;24.14;;;;
PERINAT_P;2020;690780416;GPE HOSP MUTUALISTE LES PORTES DU SUD;690031190;NAUT;0;4;3.22;;;;
PERINAT_P;2020;690783154;HOPITAL EDOUARD HERRIOT - HCL;690781810;M2050;;1;0.6;0;0;;
PERINAT_P;2020;690783154;HOPITAL EDOUARD HERRIOT - HCL;690781810;MAUT;;2;2.12;;;;
PERINAT_P;2020;690783154;HOPITAL EDOUARD HERRIOT - HCL;690781810;N2800;;;0.1;;;;
PERINAT_P;2020;690783154;HOPITAL EDOUARD HERRIOT - HCL;690781810;NAUT;4;5;7.36;;;;
PERINAT_P;2020;690784137;HOPITAL LYON SUD - HCL;690781810;M1030;;;0.34;1;;;
PERINAT_P;2020;690784137;HOPITAL LYON SUD - HCL;690781810;M1140;1;2;2.1;1;0;;
PERINAT_P;2020;690784137;HOPITAL LYON SUD - HCL;690781810;M2050;2;2;1.62;1;0;;
PERINAT_P;2020;690784137;HOPITAL LYON SUD - HCL;690781810;MAUT;2;1;1.23;;;;
PERINAT_P;2020;690784137;HOPITAL LYON SUD - HCL;690781810;N2340;17;7;21.78;;;;
PERINAT_P;2020;690784137;HOPITAL LYON SUD - HCL;690781810;N2530;33;6;37.87;;;;
PERINAT_P;2020;690784137;HOPITAL LYON SUD - HCL;690781810;N2700;1;;0.42;;;;
PERINAT_P;2020;690784137;HOPITAL LYON SUD - HCL;690781810;N2800;17;11;26.15;;;;
PERINAT_P;2020;690784137;HOPITAL LYON SUD - HCL;690781810;NAUT;24;5;29.83;;;;
PERINAT_P;2020;690784152;HOPITAL CROIX-ROUSSE - HCL;690781810;M1030;;;;1;1;;
PERINAT_P;2020;690784152;HOPITAL CROIX-ROUSSE - HCL;690781810;M1140;4;11;10.04;1;1;;
PERINAT_P;2020;690784152;HOPITAL CROIX-ROUSSE - HCL;690781810;M2050;1;5;2.38;1;1;;
PERINAT_P;2020;690784152;HOPITAL CROIX-ROUSSE - HCL;690781810;MAUT;4;5;5.11;;;;
PERINAT_P;2020;690784152;HOPITAL CROIX-ROUSSE - HCL;690781810;N2340;51;25;68.85;;;;
PERINAT_P;2020;690784152;HOPITAL CROIX-ROUSSE - HCL;690781810;N2530;47;11;50.9;;;;
PERINAT_P;2020;690784152;HOPITAL CROIX-ROUSSE - HCL;690781810;N2700;1;;0.67;;;;
PERINAT_P;2020;690784152;HOPITAL CROIX-ROUSSE - HCL;690781810;N2800;45;9;48.19;;;;
PERINAT_P;2020;690784152;HOPITAL CROIX-ROUSSE - HCL;690781810;NAUT;73;24;92.69;;;;
PERINAT_P;2020;690805361;CH ST JOSEPH ST LUC;690805353;M1030;;15;2.71;1;0;1;0
PERINAT_P;2020;690805361;CH ST JOSEPH ST LUC;690805353;M1140;1;6;2.21;0;1;;
PERINAT_P;2020;690805361;CH ST JOSEPH ST LUC;690805353;M2050;;8;4.43;1;0;;
PERINAT_P;2020;690805361;CH ST JOSEPH ST LUC;690805353;N2530;19;4;23.21;;;;
PERINAT_P;2020;690805361;CH ST JOSEPH ST LUC;690805353;N2800;24;14;32.27;;;;
PERINAT_P;2020;690805361;CH ST JOSEPH ST LUC;690805353;N280H;21;9;16.77;;;;
PERINAT_P;2020;690805361;CH ST JOSEPH ST LUC;690805353;NAUT;;27;8;;;;
PERINAT_P;2020;690807367;POLYCLINIQUE DU BEAUJOLAIS;690003447;M1030;9;2;10;;1;;0
PERINAT_P;2020;690807367;POLYCLINIQUE DU BEAUJOLAIS;690003447;M1140;3;0;3;;1;;
PERINAT_P;2020;690807367;POLYCLINIQUE DU BEAUJOLAIS;690003447;M2050;4;1;4.5;;1;;
PERINAT_P;2020;690807367;POLYCLINIQUE DU BEAUJOLAIS;690003447;N2530;13;1;8.62;;;;
PERINAT_P;2020;690807367;POLYCLINIQUE DU BEAUJOLAIS;690003447;N2700;;1;0.2;;;;
PERINAT_P;2020;690807367;POLYCLINIQUE DU BEAUJOLAIS;690003447;N2800;8;8;8.77;;;;
PERINAT_P;2020;690807367;POLYCLINIQUE DU BEAUJOLAIS;690003447;N280H;4;4;4.38;;;;
PERINAT_P;2020;690807367;POLYCLINIQUE DU BEAUJOLAIS;690003447;NAUT;2;1;1.83;;;;
PERINAT_P;2020;700000011;CH VAL DE SAONE PIERRE VITTER GRAY;700004591;M2050;;2;0.4;0;0;;
PERINAT_P;2020;700000011;CH VAL DE SAONE PIERRE VITTER GRAY;700004591;N2700;;1;0.05;;;;
PERINAT_P;2020;700000011;CH VAL DE SAONE PIERRE VITTER GRAY;700004591;N2800;1;2;2.11;;;;
PERINAT_P;2020;700000011;CH VAL DE SAONE PIERRE VITTER GRAY;700004591;NAUT;;1;0.1;;;;
PERINAT_P;2020;700000029;GH HAUTE SAONE SITE VESOUL;700004591;M1140;4;3;5.8;;;;
PERINAT_P;2020;700000029;GH HAUTE SAONE SITE VESOUL;700004591;M2050;6;1;6.5;;;;
PERINAT_P;2020;700000029;GH HAUTE SAONE SITE VESOUL;700004591;MIVG;;1;0.6;;;;
PERINAT_P;2020;700000029;GH HAUTE SAONE SITE VESOUL;700004591;N2700;;1;0.3;;;;
PERINAT_P;2020;700000029;GH HAUTE SAONE SITE VESOUL;700004591;N2800;23;1;26.1;;;;
PERINAT_P;2020;700000029;GH HAUTE SAONE SITE VESOUL;700004591;N280H;12;;12;;;;
PERINAT_P;2020;700780059;GH HAUTE SAONE SITE LUXEUIL;700004591;M1140;;1;0.1;;;;
PERINAT_P;2020;700780059;GH HAUTE SAONE SITE LUXEUIL;700004591;M2050;;1;0.4;;;;
PERINAT_P;2020;700780059;GH HAUTE SAONE SITE LUXEUIL;700004591;N2800;;1;0.4;;;;
PERINAT_P;2020;700780208;GH HAUTE SAONE SITE LURE;700004591;M1140;;1;0.1;;;;
PERINAT_P;2020;700780208;GH HAUTE SAONE SITE LURE;700004591;M2050;;1;0.2;;;;
PERINAT_P;2020;700780208;GH HAUTE SAONE SITE LURE;700004591;MIVG;;1;0.1;;;;
PERINAT_P;2020;700780208;GH HAUTE SAONE SITE LURE;700004591;N2800;;1;0.7;;;;
PERINAT_P;2020;710010067;CH DU PAYS CHAROLAIS BRIONNAIS;710780644;M1140;4;2;3.12;;;;
PERINAT_P;2020;710010067;CH DU PAYS CHAROLAIS BRIONNAIS;710780644;M2050;5;;3;;;;
PERINAT_P;2020;710010067;CH DU PAYS CHAROLAIS BRIONNAIS;710780644;N2530;10;2;5.13;;;;
PERINAT_P;2020;710010067;CH DU PAYS CHAROLAIS BRIONNAIS;710780644;N2800;9;14;8.87;;;;
PERINAT_P;2020;710010067;CH DU PAYS CHAROLAIS BRIONNAIS;710780644;N280H;1;6;5.21;;;;
PERINAT_P;2020;710010067;CH DU PAYS CHAROLAIS BRIONNAIS;710780644;NAUT;2;;2;;;;
PERINAT_P;2020;710010786;CH AUTUN SITE PARPAS;710781451;M1030;3;;3;;;;
PERINAT_P;2020;710010786;CH AUTUN SITE PARPAS;710781451;M1140;1;3;2.13;;1;;
PERINAT_P;2020;710010786;CH AUTUN SITE PARPAS;710781451;M2050;2;1;2.13;;1;;
PERINAT_P;2020;710010786;CH AUTUN SITE PARPAS;710781451;MIVG;;1;0.12;;;;
PERINAT_P;2020;710010786;CH AUTUN SITE PARPAS;710781451;N2340;4;;4.25;;;;
PERINAT_P;2020;710010786;CH AUTUN SITE PARPAS;710781451;N2800;7;2;8.59;;;;
PERINAT_P;2020;710010786;CH AUTUN SITE PARPAS;710781451;N280H;7;2;8.59;;;;
PERINAT_P;2020;710978263;CH WILLIAM MOREY CHALON SUR SAONE;710780958;M1030;2;3;1.06;1;1;0;0
PERINAT_P;2020;710978263;CH WILLIAM MOREY CHALON SUR SAONE;710780958;M1140;8;6;10.27;1;1;;
PERINAT_P;2020;710978263;CH WILLIAM MOREY CHALON SUR SAONE;710780958;M2050;4;5;3.7;1;1;;
PERINAT_P;2020;710978263;CH WILLIAM MOREY CHALON SUR SAONE;710780958;MIVG;;1;0.2;;;;
PERINAT_P;2020;710978263;CH WILLIAM MOREY CHALON SUR SAONE;710780958;N2200;12;2;11.06;;;;
PERINAT_P;2020;710978263;CH WILLIAM MOREY CHALON SUR SAONE;710780958;N2340;10;4;13.71;;;;
PERINAT_P;2020;710978263;CH WILLIAM MOREY CHALON SUR SAONE;710780958;N2530;36;12;43.15;;;;
PERINAT_P;2020;710978263;CH WILLIAM MOREY CHALON SUR SAONE;710780958;N2800;19;21;32.76;;;;
PERINAT_P;2020;710978263;CH WILLIAM MOREY CHALON SUR SAONE;710780958;N280H;17;16;26.17;;;;
PERINAT_P;2020;710978263;CH WILLIAM MOREY CHALON SUR SAONE;710780958;NAUT;11;9;19.93;;;;
PERINAT_P;2020;710978289;CH LES CHANAUX MACON;710780263;M1140;1;;0.2;;;;
PERINAT_P;2020;710978289;CH LES CHANAUX MACON;710780263;M2050;6;1;3.56;1;0;;
PERINAT_P;2020;710978289;CH LES CHANAUX MACON;710780263;N2200;;;0.16;;;;
PERINAT_P;2020;710978289;CH LES CHANAUX MACON;710780263;N2340;14;0;13.22;;;;
PERINAT_P;2020;710978289;CH LES CHANAUX MACON;710780263;N2530;19;13;28.65;;;;
PERINAT_P;2020;710978289;CH LES CHANAUX MACON;710780263;N2700;1;2;1.2;;;;
PERINAT_P;2020;710978289;CH LES CHANAUX MACON;710780263;N2800;13;11;20.37;;;;
PERINAT_P;2020;710978289;CH LES CHANAUX MACON;710780263;NAUT;13;4;15.88;;;;
PERINAT_P;2020;710978313;CENTRE HOSPITALIER JEAN BOUVERI;710976705;M1140;0;1;0.5;0;0;;
PERINAT_P;2020;710978313;CENTRE HOSPITALIER JEAN BOUVERI;710976705;M2050;1;2;1.2;1;0;;
PERINAT_P;2020;710978313;CENTRE HOSPITALIER JEAN BOUVERI;710976705;N2200;0;1;0.1;;;;
PERINAT_P;2020;710978313;CENTRE HOSPITALIER JEAN BOUVERI;710976705;N2800;2;2;2.33;;;;
PERINAT_P;2020;710978313;CENTRE HOSPITALIER JEAN BOUVERI;710976705;NAUT;1;2;1.9;;;;
PERINAT_P;2020;710978347;HOTEL DIEU DU CREUSOT;570010181;M1140;;3;1.13;;;;
PERINAT_P;2020;710978347;HOTEL DIEU DU CREUSOT;570010181;N2800;14;2;12.23;;;;
PERINAT_P;2020;710978347;HOTEL DIEU DU CREUSOT;570010181;N280H;8;2;8.75;;;;
PERINAT_P;2020;720000033;CENTRE HOSPITALIER DU MANS;720000025;M1030;1;12;3.23;1;0;1;0
PERINAT_P;2020;720000033;CENTRE HOSPITALIER DU MANS;720000025;M1140;2;6;4.55;1;1;;
PERINAT_P;2020;720000033;CENTRE HOSPITALIER DU MANS;720000025;M2050;2;9;6.23;1;0;;
PERINAT_P;2020;720000033;CENTRE HOSPITALIER DU MANS;720000025;MIVG;0;11;0.82;;;;
PERINAT_P;2020;720000033;CENTRE HOSPITALIER DU MANS;720000025;N2340;18;16;30.18;;;;
PERINAT_P;2020;720000033;CENTRE HOSPITALIER DU MANS;720000025;N2530;20;24;36.74;;;;
PERINAT_P;2020;720000033;CENTRE HOSPITALIER DU MANS;720000025;N2700;0;2;1.2;;;;
PERINAT_P;2020;720000033;CENTRE HOSPITALIER DU MANS;720000025;N2800;16;27;31.25;;;;
PERINAT_P;2020;720000033;CENTRE HOSPITALIER DU MANS;720000025;N280H;10;22;21.82;;;;
PERINAT_P;2020;720000033;CENTRE HOSPITALIER DU MANS;720000025;NAUT;17;23;32.7;;;;
PERINAT_P;2020;720000231;CLINIQUE DU TERTRE ROUGE;720000637;M1030;5;;5;;;;
PERINAT_P;2020;720000231;CLINIQUE DU TERTRE ROUGE;720000637;M1140;3;;3;1;0;;
PERINAT_P;2020;720000231;CLINIQUE DU TERTRE ROUGE;720000637;M2050;9;;9;1;0;;
PERINAT_P;2020;720000231;CLINIQUE DU TERTRE ROUGE;720000637;N2200;18;5;16.3;;;;
PERINAT_P;2020;720000231;CLINIQUE DU TERTRE ROUGE;720000637;N2340;1;3;2.5;;;;
PERINAT_P;2020;720000231;CLINIQUE DU TERTRE ROUGE;720000637;N2530;14;5;11.8;;;;
PERINAT_P;2020;720000231;CLINIQUE DU TERTRE ROUGE;720000637;N2700;1;;1;;;;
PERINAT_P;2020;720000231;CLINIQUE DU TERTRE ROUGE;720000637;N2800;16;6;15.5;;;;
PERINAT_P;2020;720016179;POLE SANTE SARTHE ET LOIR;720016724;M2050;0;3;0.46;;;;
PERINAT_P;2020;720016179;POLE SANTE SARTHE ET LOIR;720016724;N2200;;1;0.06;;;;
PERINAT_P;2020;720016179;POLE SANTE SARTHE ET LOIR;720016724;N2530;;1;0.12;;;;
PERINAT_P;2020;720016179;POLE SANTE SARTHE ET LOIR;720016724;N2700;;1;0.3;;;;
PERINAT_P;2020;720016179;POLE SANTE SARTHE ET LOIR;720016724;N2800;11;8;14.2;;;;
PERINAT_P;2020;720016179;POLE SANTE SARTHE ET LOIR;720016724;N280H;11;8;14.2;;;;
PERINAT_P;2020;730000031;CHMS CHAMBERY NH;730000015;M1030;11;2;10.5;1;0;1;0
PERINAT_P;2020;730000031;CHMS CHAMBERY NH;730000015;M1140;8;5;10.07;1;0;;
PERINAT_P;2020;730000031;CHMS CHAMBERY NH;730000015;M2050;12;2;10.93;1;1;;
PERINAT_P;2020;730000031;CHMS CHAMBERY NH;730000015;N2200;13;6;16.54;;;;
PERINAT_P;2020;730000031;CHMS CHAMBERY NH;730000015;N2340;41;9;42.79;;;;
PERINAT_P;2020;730000031;CHMS CHAMBERY NH;730000015;N2700;0;4;2.28;;;;
PERINAT_P;2020;730000031;CHMS CHAMBERY NH;730000015;N2800;42;20;53.08;;;;
PERINAT_P;2020;730000031;CHMS CHAMBERY NH;730000015;N280H;42;20;53.08;;;;
PERINAT_P;2020;730000031;CHMS CHAMBERY NH;730000015;NAUT;34;13;43.28;;;;
PERINAT_P;2020;730000080;CH DE SAINT JEAN DE MAURIENNE;730780103;M1140;1;1;1.8;0;1;;
PERINAT_P;2020;730000080;CH DE SAINT JEAN DE MAURIENNE;730780103;M2050;1;3;2;0;1;;
PERINAT_P;2020;730000080;CH DE SAINT JEAN DE MAURIENNE;730780103;MIVG;1;1;1.25;;;;
PERINAT_P;2020;730000080;CH DE SAINT JEAN DE MAURIENNE;730780103;N2530;6;2;6.78;;;;
PERINAT_P;2020;730000080;CH DE SAINT JEAN DE MAURIENNE;730780103;N2800;3;6;7.23;;;;
PERINAT_P;2020;730000080;CH DE SAINT JEAN DE MAURIENNE;730780103;N280H;3;6;7.23;;;;
PERINAT_P;2020;730000080;CH DE SAINT JEAN DE MAURIENNE;730780103;NAUT;3;2;4.08;;;;
PERINAT_P;2020;730000098;CHMS AIX GRAND PORT;730000015;M2050;0;2;0.7;;;;
PERINAT_P;2020;730000098;CHMS AIX GRAND PORT;730000015;MIVG;0;1;0.1;;;;
PERINAT_P;2020;730000098;CHMS AIX GRAND PORT;730000015;N2800;0;4;2.4;;;;
PERINAT_P;2020;730000098;CHMS AIX GRAND PORT;730000015;N280H;0;4;2.4;;;;
PERINAT_P;2020;730000098;CHMS AIX GRAND PORT;730000015;NAUT;1;2;1.21;;;;
PERINAT_P;2020;730000247;CH DE BOURG ST MAURICE;730780525;M1140;2;1;0.82;0;1;;
PERINAT_P;2020;730000247;CH DE BOURG ST MAURICE;730780525;M2050;1;2;0.66;0;1;;
PERINAT_P;2020;730000247;CH DE BOURG ST MAURICE;730780525;N2530;5;2;4.78;;;;
PERINAT_P;2020;730000247;CH DE BOURG ST MAURICE;730780525;N2800;6;2;5.12;;;;
PERINAT_P;2020;730000247;CH DE BOURG ST MAURICE;730780525;N280H;6;2;5.12;;;;
PERINAT_P;2020;730000247;CH DE BOURG ST MAURICE;730780525;NAUT;3;1;2.7;;;;
PERINAT_P;2020;730000262;CH D'ALBERTVILLE;730002839;M1140;7;2;1.83;0;1;;
PERINAT_P;2020;730000262;CH D'ALBERTVILLE;730002839;M2050;5;3;2.53;0;;;
PERINAT_P;2020;730000262;CH D'ALBERTVILLE;730002839;N2200;;7;2.01;;;;
PERINAT_P;2020;730000262;CH D'ALBERTVILLE;730002839;N2340;1;12;3.02;;;;
PERINAT_P;2020;730000262;CH D'ALBERTVILLE;730002839;N2530;10;26;20.67;;;;
PERINAT_P;2020;730000262;CH D'ALBERTVILLE;730002839;N2700;;1;0.5;;;;
PERINAT_P;2020;730000262;CH D'ALBERTVILLE;730002839;N2800;8;14;18.08;;;;
PERINAT_P;2020;730000262;CH D'ALBERTVILLE;730002839;NAUT;6;7;11;;;;
PERINAT_P;2020;740000237;CH ANNECY-GENEVOIS SITE ANNECY;740781133;M1030;;32;1.76;1;0;1;0
PERINAT_P;2020;740000237;CH ANNECY-GENEVOIS SITE ANNECY;740781133;M1140;;7;4.42;1;0;;
PERINAT_P;2020;740000237;CH ANNECY-GENEVOIS SITE ANNECY;740781133;M2050;;18;7.31;1;0;;
PERINAT_P;2020;740000237;CH ANNECY-GENEVOIS SITE ANNECY;740781133;N2200;14;65;7.9;;;;
PERINAT_P;2020;740000237;CH ANNECY-GENEVOIS SITE ANNECY;740781133;N2340;13;14;24.98;;;;
PERINAT_P;2020;740000237;CH ANNECY-GENEVOIS SITE ANNECY;740781133;N2530;33;21;43.87;;;;
PERINAT_P;2020;740000237;CH ANNECY-GENEVOIS SITE ANNECY;740781133;N2700;;2;0.52;;;;
PERINAT_P;2020;740000237;CH ANNECY-GENEVOIS SITE ANNECY;740781133;N2800;35;23;48.4;;;;
PERINAT_P;2020;740000237;CH ANNECY-GENEVOIS SITE ANNECY;740781133;N280H;35;23;48.4;;;;
PERINAT_P;2020;740000237;CH ANNECY-GENEVOIS SITE ANNECY;740781133;NAUT;34;81;31.62;;;;
PERINAT_P;2020;740000302;CH ANNECY-GENEVOIS SITE ST JULIEN EN G;740781133;M1030;;8;0.51;1;0;0;0
PERINAT_P;2020;740000302;CH ANNECY-GENEVOIS SITE ST JULIEN EN G;740781133;M2050;;7;3.28;1;0;;
