BOR;AN;FI;RS;FI_EJ;UNI;LIT;JLI;SEJ;PAS;PAS0;JOU;pctEXT;IGC2med;SEJ80;EFFPL_MED;EFFPA_MED;ETP_MED;EFFPL_INFSP;EFFPA_INFSP;ETP_INFSP;EFFPL_INFNS;EFFPA_INFNS;ETP_INFNS;EFFPL_AID;EFFPA_AID;ETP_AID;EFFPL_KINE;EFFPA_KINE;ETP_KINE;EFFPL_APNM;EFFPA_APNM;ETP_APNM
REA;2020;590796975;HOP SALENGRO - HOPITAL B CHR LILLE;590780193;SURVADU;36;12884;2075;;;6871;;;;;;3.89;1;0;2.77;43;6;42.85;30;3;30.42;1;0;1.08;5;2;5.65
REA;2020;590797353;HOPITAL SAINT VINCENT - SAINT ANTOINE;590051801;AUTSI;3;1095;194;;;1491;;;;;;;;;;;;;;;;;;;;;
REA;2020;590797353;HOPITAL SAINT VINCENT - SAINT ANTOINE;590051801;SITOT;3;1095;194;;;1491;;;;;;;;;;;;;;;;;;;;;
REA;2020;590797353;HOPITAL SAINT VINCENT - SAINT ANTOINE;590051801;SURVADU;4;1460;565;;;1223;;;;1;;1;;;;5;3;5.27;2;22;6.34;;;;;;
REA;2020;590797353;HOPITAL SAINT VINCENT - SAINT ANTOINE;590051801;SURVENF;4;1460;468;;;1460;;;;1;;1;;;;;;;;;;;;;;;
REA;2020;590801106;HOPITAL VICTOR PROVO;590782421;AUTSI;4;1460;105;;;1041;;;;0;1;0.5;;;;3;0;3;;;;;;;;;
REA;2020;590801106;HOPITAL VICTOR PROVO;590782421;REAADU;20;7300;887;941;54;6647;6;40;107;10;1;8.76;2;0;2;42;9;45;24;8;28.1;;;;2;2;2.84
REA;2020;590801106;HOPITAL VICTOR PROVO;590782421;SITOT;22;8030;1544;;;6696;;;;;;;;;;;;;;;;;;;;;
REA;2020;590801106;HOPITAL VICTOR PROVO;590782421;SIUNV;6;2190;578;;;1678;;;;2;;2;;;;10;2;10.41;5;1;5.15;;;;;;
REA;2020;590801106;HOPITAL VICTOR PROVO;590782421;SURVADU;5;1825;79;;;274;;;;;;;;;;4;3;6.1;6;0;6;;;;1;;1
REA;2020;590801106;HOPITAL VICTOR PROVO;590782421;SURVENF;4;2190;434;;;1051;;;;;;;6;1;6.1;;;;;;;;;;;;
REA;2020;590801106;HOPITAL VICTOR PROVO;590782421;USIC;12;4380;861;;;3977;;;;1;0;1;1;0;1;14;2;15.74;9;3;11.5;;;;;;
REA;2020;590804696;HOPITAL GUY CHATILIEZ CH TOURCOING;590781902;REAADU;16;5856;713;742;30;4866;11;34;83;7;;6.1;1;1;1.15;33;6;33.78;21;7;24.05;;;;3;3;5.23
REA;2020;590804696;HOPITAL GUY CHATILIEZ CH TOURCOING;590781902;SITOT;4;1464;274;;;1391;;;;;;;;;;;;;;;;;;;;;
REA;2020;590804696;HOPITAL GUY CHATILIEZ CH TOURCOING;590781902;SIUNV;4;1464;274;;;1391;;;;3;;1;;1;0.25;;5;2.08;1;5;3.24;;;;;2;0.48
REA;2020;590804696;HOPITAL GUY CHATILIEZ CH TOURCOING;590781902;SURVADU;10;3660;351;;;1615;;;;5;;0.9;;;;5;2;6.52;7;1;8.83;;;;;3;1
REA;2020;590811279;HOP CLAUDE HURIEZ CHR LILLE;590780193;AUTSI;60;20888;1300;;;13027;;;;6;2;8.8;4;0;3.75;87;16;95.96;58;20;71.13;0;0;0;9;4;12.92
REA;2020;590811279;HOP CLAUDE HURIEZ CHR LILLE;590780193;REAADU;16;5836;1028;1225;46;8583;50;23;81;3;2;3.34;1;2;3.54;45;2;39.53;24;7;26.81;0;0;0;3;1;2.76
REA;2020;590811279;HOP CLAUDE HURIEZ CHR LILLE;590780193;SITOT;60;20888;1300;;;13027;;;;;;;;;;;;;;;;;;;;;
REA;2020;590811279;HOP CLAUDE HURIEZ CHR LILLE;590780193;SURVADU;34;12006;1223;;;9296;;;;;;2.93;1;0;1.37;25;2;28.73;22;1;19.78;0;0;0;4;1;4.69
REA;2020;590813382;NOUVELLE CLINIQUE VILLETTE SA;590000386;SURVADU;6;2190;31;;;121;;;;;4;1;;;;;2;0.83;;2;0.83;;;;;;
REA;2020;590813507;POLYCLINIQUE DU VAL DE SAMBRE;590000485;SURVADU;6;1350;134;;;894;;;;;15;8;;2;0.7;8;;8;8;;8;;;;;1;0.15
REA;2020;590815056;CLINIQUE DE FLANDRE;590005492;SURVADU;6;2190;207;;;1090;;;;15;;15;;;;12;1;12.8;4;8;9.9;;;;;;
REA;2020;590816310;CLINIQUE SAINT AME;590000048;SURVADU;10;3650;317;;;2203;;;;16;12;22;;;;;;;;;;0;0;0;;;
REA;2020;590817458;CLINIQUE DE LA VICTOIRE;590053955;SURVADU;6;2190;142;;;506;;;;;7;;;;;4;;4;4;;4;;;;;;
REA;2020;600000194;CH BEAUVAIS;600100713;REAADU;19;4634;675;721;68;5250;12;44;55;8;1;8.35;1;0;1;34;3;26.44;24;0;18.34;0;0;0;6;2;3.77
REA;2020;600000194;CH BEAUVAIS;600100713;SITOT;12;4392;1076;;;3493;;;;;;;;;;;;;;;;;;;;;
REA;2020;600000194;CH BEAUVAIS;600100713;SIUNV;4;1464;390;;;976;;;;0;3;0.9;0;0;0;2;0;2;0;0;0;0;0;0;0;1;0.49
REA;2020;600000194;CH BEAUVAIS;600100713;SURVADU;6;2196;120;;;281;;;;0;0;0;0;0;0;22;2;5.35;11;0;3.08;0;0;0;1;0;0.33
REA;2020;600000194;CH BEAUVAIS;600100713;USIC;8;2928;686;;;2517;;;;0;2;0.68;0;0;0;5;5;7.5;5;6;6.94;0;0;0;2;1;0.68
REA;2020;600000467;CH GHPSO CREIL;600101984;REAADU;15;7018;586;594;27;5365;14;58;81;2;7;5.47;;2;0.41;22;17;31.89;20;24;26.39;;;;3;9;4.56
REA;2020;600000467;CH GHPSO CREIL;600101984;SITOT;12;4457;877;;;2883;;;;;;;;;;;;;;;;;;;;;
REA;2020;600000467;CH GHPSO CREIL;600101984;SIUNV;4;1464;154;;;658;;;;;7;0.74;;;;1;2;2.17;;3;0.98;;;;;;
REA;2020;600000467;CH GHPSO CREIL;600101984;SURVADU;6;1110;134;;;484;;;;1;6;2.69;;1;0.4;5;;5;2;1;2.8;;;;1;;0.83
REA;2020;600000467;CH GHPSO CREIL;600101984;SURVENF;4;1464;245;;;1028;;;;;14;0.92;;5;0.38;;36;3.81;;47;3.89;;;;;16;1.26
REA;2020;600000467;CH GHPSO CREIL;600101984;USIC;8;2993;723;;;2225;;;;;12;2.4;;1;0.3;5;3;6;5;5;6.66;;;;1;;1
REA;2020;600100168;CENTRE MÉDICO-CHIRURGICAL DES JOCKEYS;600106629;SURVADU;4;1464;141;;;856;;;;3;2;4.5;;;;2;;2;2;;2;;1;0.4;;;
REA;2020;600100754;POLYCLINIQUE SAINT CÔME;600000228;AUTSI;8;2928;142;;;781;;;;71;49;3.1;1;;0.2;13;1;2.7;7;;1.58;;;;2;;0.39
REA;2020;600100754;POLYCLINIQUE SAINT CÔME;600000228;REAADU;8;2448;80;81;1;694;18;32;11;71;47;1.1;1;;0.18;13;1;2.4;7;;1.41;;;;2;;0.35
REA;2020;600100754;POLYCLINIQUE SAINT CÔME;600000228;SITOT;8;2928;142;;;781;;;;;;;;;;;;;;;;;;;;;
REA;2020;600100754;POLYCLINIQUE SAINT CÔME;600000228;SURVADU;12;4392;799;;;7364;;;;70;49;3;1;;0.83;14;;14.02;13;1;9.1;;;;1;0;0.56
REA;2020;600110175;CLINIQUE DU PARC SAINT-LAZARE;600001234;REAADU;2;730;29;29;3;181;45;26;7;1;;1;;;;;;;;;;;;;;;
REA;2020;600110175;CLINIQUE DU PARC SAINT-LAZARE;600001234;SURVADU;6;2190;100;;;582;;;;;3;1;;1;0.2;6;;5.5;2;;1.67;1;;0.1;;;
REA;2020;600113476;CH CHICN COMPIÈGNE;600100721;AUTSI;2;732;42;;;317;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
REA;2020;600113476;CH CHICN COMPIÈGNE;600100721;REAADU;15;5301;514;527;28;4386;9;44;66;5;0;5.01;1;0;1;27;8;27.37;17;4;17.58;0;0;0;3;1;3.5
REA;2020;600113476;CH CHICN COMPIÈGNE;600100721;SITOT;14;5124;1225;;;3630;;;;;;;;;;;;;;;;;;;;;
REA;2020;600113476;CH CHICN COMPIÈGNE;600100721;SIUNV;5;1830;551;;;1238;;;;0;11;0.95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
REA;2020;600113476;CH CHICN COMPIÈGNE;600100721;SURVADU;5;1830;175;;;541;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
REA;2020;600113476;CH CHICN COMPIÈGNE;600100721;USIC;7;2562;632;;;2075;;;;0;17;1.53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
REA;2020;610000044;CENTRE HOSPITALIER DE L'AIGLE;610780074;SURVADU;5;1825;242;;;1164;;;;0;0;0;0;0;0;5;1;5.76;5;1;5.85;0;0;0;0;0;0
REA;2020;610000051;CHICAM - SITE ALENCON;610780082;AUTSI;0;1460;0;;;0;;;;;;;;;;;;;;;;;;;;;
REA;2020;610000051;CHICAM - SITE ALENCON;610780082;REAADU;12;4380;350;384;18;3162;13;39;84;4;2;5.05;1;;0.83;29;9;22.61;23;3;16.61;;;;4;;3.68
REA;2020;610000051;CHICAM - SITE ALENCON;610780082;SITOT;14;6570;1182;;;3680;;;;;;;;;;;;;;;;;;;;;
REA;2020;610000051;CHICAM - SITE ALENCON;610780082;SIUNV;6;2190;387;;;1185;;;;2;;1.23;;1;0.6;;9;4.37;;8;4.2;;;;;3;2.97
REA;2020;610000051;CHICAM - SITE ALENCON;610780082;SURVADU;4;1460;1008;;;1025;;;;8;2;7.51;;;;;;;;;;;;;;;
REA;2020;610000051;CHICAM - SITE ALENCON;610780082;USIC;8;2920;795;;;2495;;;;2;;1.23;;;;;20;7.98;;15;8.17;;;;;21;5.45
REA;2020;610000069;CENTRE HOSPITALIER D'ARGENTAN;610780090;SURVADU;4;1464;536;;;633;;;;1;;1;;;;3;1;3.86;1;2;2.75;;;;1;;1
REA;2020;610000119;CH -JACQUES MONOD- - FLERS;610780165;REAADU;8;3285;247;253;10;2434;23;44;57;3;2;3.76;1;1;2.14;22;2;22.3;14;2;16.38;;;0.05;;1;0.8
REA;2020;610000119;CH -JACQUES MONOD- - FLERS;610780165;SURVADU;4;1460;181;;;603;;;;;;;;;;;;;;;;;;;;;
REA;2020;610006421;CLINIQUE D'ALENCON;610006413;SURVADU;4;1460;16;;;70;;;;;1;0.1;;;;;;;;;;;;;;;
REA;2020;620000026;ETAB HOPALE CTRE CALOT/HELIO;620003814;REAADU;12;4590;127;128;1;4063;85;26;6;2;2;3.29;1;;1;22;3;21.4;14;1;14.82;2;;2;;;
REA;2020;620000034;CH ARRAS;620100057;AUTSI;5;1143;64;;;948;;;;0;;;;;;;;;;;;;;;;;
REA;2020;620000034;CH ARRAS;620100057;REAADU;25;7138;795;822;29;5669;17;38;95;0;2;0.2;1;;1.16;37;5;43.19;15;4;24.05;;;;2;;1.95
REA;2020;620000034;CH ARRAS;620100057;SITOT;16;5175;1080;;;4187;;;;;;;;;;;;;;;;;;;;;
REA;2020;620000034;CH ARRAS;620100057;SIUNV;5;1830;494;;;1283;;;;0;4;1.2;;;;;;;;;;;;;;;
REA;2020;620000034;CH ARRAS;620100057;SURVADU;0;2270;568;;;2156;;;;3;7;6.31;;;;8;4;12.03;4;;4.85;;;;;;0.25
REA;2020;620000034;CH ARRAS;620100057;SURVENF;8;2555;624;;;1965;;;;;;;2;;2.25;2;;2.11;2;1;3.22;;;;;;
REA;2020;620000034;CH ARRAS;620100057;USIC;6;2202;522;;;1956;;;;0;4;0.62;;;;2;2;3.71;3;;3;;;;;;
REA;2020;620000224;CH BETHUNE;620100651;AUTSI;6;1399;422;;;3042;;;;0;;;;;;;;;;;;;;;;;
REA;2020;620000224;CH BETHUNE;620100651;REAADU;19;5304;492;505;24;3225;21;39;22;0;;;;;;;;;;;;;;;;;
REA;2020;620000224;CH BETHUNE;620100651;SITOT;14;4327;906;;;4796;;;;;;;;;;;;;;;;;;;;;
REA;2020;620000224;CH BETHUNE;620100651;SIUNV;8;2928;484;;;1754;;;;0;;;;;;;;;;;;;;;;;
REA;2020;620000224;CH BETHUNE;620100651;SURVADU;0;1060;629;;;2588;;;;0;;;;;;;;;;;;;;;;;
REA;2020;620000257;CH LENS;620100685;AUTSI;4;1464;62;;;1113;;;;;;;;;;;;;;;;;;;;;
REA;2020;620000257;CH LENS;620100685;REAADU;15;5475;732;761;49;4430;7;8;66;;;;2;;2;35;5;38.71;24;1;24.74;;;;2;;2.22
REA;2020;620000257;CH LENS;620100685;SITOT;27;9859;1955;;;8174;;;;;;;;;;;;;;;;;;;;;
REA;2020;620000257;CH LENS;620100685;SIUNV;7;2555;732;;;1917;;;;;;;;;;;;;;;;;;;;;
REA;2020;620000257;CH LENS;620100685;SURVADU;12;4380;1103;;;4729;;;;;;;1;;1;17;4;18.74;10;3;12.12;;;;1;;1
REA;2020;620000257;CH LENS;620100685;SURVENF;6;2190;508;;;1439;;;;;;;;;;;;6.1;;;;;;;;;
REA;2020;620000257;CH LENS;620100685;USIC;16;5840;1161;;;5144;;;;;;;;;;;;;;;;;;;;;
REA;2020;620000323;CH CALAIS;620101337;AUTSI;4;1460;457;;;1721;;;;;15;1.3;;2;0.27;;51;6.62;;25;3.96;;;;;3;0.46
REA;2020;620000323;CH CALAIS;620101337;REAADU;10;3650;346;353;11;2765;12;43;35;;8;4.52;1;1;0.6;7;41;25.13;2;34;17.18;;;;;15;6.05
REA;2020;620000323;CH CALAIS;620101337;SITOT;16;5840;1398;;;6415;;;;;;;;;;;;;;;;;;;;;
REA;2020;620000323;CH CALAIS;620101337;SIUNV;6;2190;422;;;1755;;;;;4;0.77;;;0.1;3;5;5.97;1;7;4.77;;;;;3;0.4
REA;2020;620000323;CH CALAIS;620101337;SURVADU;4;1460;167;;;670;;;;;15;3.59;;2;2.43;;40;8.01;;25;6.53;;;;;3;0.75
REA;2020;620000323;CH CALAIS;620101337;SURVENF;4;1460;343;;;803;;;;2;;2.09;;;;;;;;;;;;;;;
REA;2020;620000323;CH CALAIS;620101337;USIC;6;2190;519;;;2939;;;;;14;1.46;;2;0.27;2;41;7.26;2;30;5.59;;;;;3;0.91
REA;2020;620000349;CH REGION DE ST OMER;620101360;REAADU;11;3785;316;325;10;2736;4;51;44;4;1;4.42;1;1;0.64;19;1;18.33;13;;11.83;;;;1;;1
REA;2020;620000349;CH REGION DE ST OMER;620101360;SITOT;6;2196;420;;;1406;;;;;;;;;;;;;;;;;;;;;
REA;2020;620000349;CH REGION DE ST OMER;620101360;SURVADU;4;1044;210;;;1209;;;;1;1;1.31;;2;0.64;12;1;11.23;5;1;5.08;;;;1;;0.5
REA;2020;620000349;CH REGION DE ST OMER;620101360;USIC;6;2196;420;;;1406;;;;;5;1;;1;0.2;6;3;8.63;6;3;8.17;;;;;1;0.6
REA;2020;620000653;CH BOULOGNE-SUR-MER;620103440;AUTSI;12;4199;1223;;;4199;;;;;1;0.5;;;;;;;;;;;;;;;
REA;2020;620000653;CH BOULOGNE-SUR-MER;620103440;REAADU;10;3650;465;473;30;3821;11;56;62;;7;4;1;;1;26;1;24;11;1;11.48;;;;2;4;4.52
REA;2020;620000653;CH BOULOGNE-SUR-MER;620103440;SITOT;27;9674;2740;;;9163;;;;;;;;;;;;;;;;;;;;;
REA;2020;620000653;CH BOULOGNE-SUR-MER;620103440;SIUNV;6;2190;649;;;1793;;;;;7;1.07;;;;;;;;;;;;;;;
REA;2020;620000653;CH BOULOGNE-SUR-MER;620103440;SURVADU;6;2130;403;;;1012;;;;;6;0.84;;;;;;;;;;;;;;;
REA;2020;620000653;CH BOULOGNE-SUR-MER;620103440;SURVENF;4;1460;226;;;700;;;;;1;0.5;;;;;;;;;;;;;;;
REA;2020;620000653;CH BOULOGNE-SUR-MER;620103440;USIC;9;3285;868;;;3171;;;;;6;0.52;;;;;;;;;;;;;;;
REA;2020;620003202;CH ARRONDISSEMENT DE MONTREUIL;620103432;REAADU;8;2928;333;339;11;2224;14;48;49;4;2;5.23;;1;0.6;13;7;18.72;9;3;11.14;;;;2;;2
REA;2020;620003202;CH ARRONDISSEMENT DE MONTREUIL;620103432;SURVADU;6;2196;252;;;819;;;;;;;;1;0.4;5;1;5.75;5;1;5.65;;;;;;
REA;2020;620003350;HOPITAL DE RIAUMONT;620001834;SURVADU;10;3660;550;;;1314;;;;0;2;1.8;0;1;0.2;6;0;9.19;5;0;3.19;0;1;0.2;1;7;2.17
REA;2020;620003376;POLYCLINIQUE MED CHIR D'HENIN-BEAUMONT;620001834;REAADU;0;;20;25;1;93;5;30;5;0;;;;;;;;;;;;;;;;;
REA;2020;620003376;POLYCLINIQUE MED CHIR D'HENIN-BEAUMONT;620001834;SURVADU;10;3660;675;;;2969;;;;11;4;12;;;;13;0;13;8;1;8.8;;;;2;;2
REA;2020;620006049;CLINIQUE CHIRURGICALE DE SAINT-OMER;620000331;SURVADU;6;2190;83;;;617;;;;;;;;1;0.5;4;;4;2;;2;;;;;;
REA;2020;620025346;POLYCLINIQUE DE LA -CLARENCE-;620001834;REAADU;0;;90;93;7;298;23;28;17;;;;;;;;;;;;;;;;;;
REA;2020;620025346;POLYCLINIQUE DE LA -CLARENCE-;620001834;SURVADU;9;3285;526;;;2328;;;;;4;0.71;;1;0.25;3;10;10.23;1;17;7.63;;;;;4;0.74
REA;2020;620033761;CARDIOLOGIE INTERVENTION ARTOIS;620023770;REAADU;6;2190;676;718;4;2461;0;26;122;;;;;;;;;;;;;;;;;;
REA;2020;620033761;CARDIOLOGIE INTERVENTION ARTOIS;620023770;SURVADU;6;2190;473;;;2390;;;;;;;;;;;;;;;;;;;;;
REA;2020;620100099;HOPITAL PRIVE ARRAS LES BONNETTES;620014779;AUTSI;6;2190;465;;;2206;;;;17;5;18.3;;1;0.5;8;;8;4;;4;;;;;;
REA;2020;620100099;HOPITAL PRIVE ARRAS LES BONNETTES;620014779;REAADU;;;30;31;2;158;47;25;2;;;;;;;;;;;;;;;;;;
REA;2020;620100099;HOPITAL PRIVE ARRAS LES BONNETTES;620014779;SITOT;6;2190;465;;;2206;;;;;;;;;;;;;;;;;;;;;
REA;2020;620100099;HOPITAL PRIVE ARRAS LES BONNETTES;620014779;SURVADU;6;2190;247;;;1292;;;;17;5;18.3;;1;0.5;3;;3;3;;3;;;;;;
REA;2020;620100487;CLINIQUE DES ACACIAS;620000125;SURVADU;6;2190;77;;;479;;;;1;2;2;;;;;;;;;;;;;;;
REA;2020;620100735;CLINIQUE ANNE ARTOIS;620000265;SURVADU;6;2196;436;;;2347;;;;1;;1;;;;8;0;7.28;5;1;5.19;;;;;;
REA;2020;620100750;CLINIQUE AMBROISE PARE;620000273;SURVADU;6;2190;409;;;2028;;;;;9;0.5;8;;7.5;;;;6;;5.6;;;;;;
REA;2020;620101311;CLINIQUE DES 2 CAPS;620027763;REAADU;0;262;2;2;0;5;50;40;0;;6;0.01;;;;;8;0.01;;8;0.01;;;;;2;0.01
REA;2020;620101311;CLINIQUE DES 2 CAPS;620027763;SURVADU;6;1928;547;;;2821;;;;;6;5.49;;;;;8;6.99;;8;6.99;;;;;2;1.99
REA;2020;620101501;HOPITAL PRIVE DE BOIS BERNARD;620000364;AUTSI;18;6588;599;;;2517;;;;17;;17;;;;16;3;18;8;2;9.6;;;;;;
REA;2020;620101501;HOPITAL PRIVE DE BOIS BERNARD;620000364;SITOT;30;10980;1654;;;6127;;;;;;;;;;;;;;;;;;;;;
REA;2020;620101501;HOPITAL PRIVE DE BOIS BERNARD;620000364;SURVADU;9;3294;743;;;3587;;;;6;;6;;;;4;2;5.5;4;2;5.5;;;;;;
REA;2020;620101501;HOPITAL PRIVE DE BOIS BERNARD;620000364;USIC;12;4392;1055;;;3610;;;;16;;16;;;;17;5;21;15;0;15;;;;;;
REA;2020;620118513;CENTRE MCO COTE D'OPALE;620002915;AUTSI;10;2700;565;;;1366;;;;7;1;;1;;0.33;9;;9.75;4;;4.21;;;;;;
REA;2020;620118513;CENTRE MCO COTE D'OPALE;620002915;REAADU;0;;193;196;1;695;4;17;26;;;;;;;;;;;;;;;;;;
REA;2020;620118513;CENTRE MCO COTE D'OPALE;620002915;SITOT;20;6280;1340;;;3561;;;;;;;;;;;;;;;;;;;;;
REA;2020;620118513;CENTRE MCO COTE D'OPALE;620002915;SURVADU;6;2124;437;;;2507;;;;1;7;;1;;0.33;10;1;12.3;4;1;6.02;;;;;;
REA;2020;620118513;CENTRE MCO COTE D'OPALE;620002915;USIC;10;3580;775;;;2195;;;;4;7;;1;;0.5;10;2;12.41;7;;7.65;;;;;;
REA;2020;630000404;HOPITAL GABRIEL MONTPIED - CHU63;630780989;AUTSI;8;2928;514;;;1480;;;;;;0.1;;;;14;;13.85;6;3;8.47;;;;3;;3
REA;2020;630000404;HOPITAL GABRIEL MONTPIED - CHU63;630780989;REAADU;55;19294;2633;2915;387;16496;10;41;262;27;1;18.48;11;;10.32;134;35;149.7;78;23;87.01;;;;12;6;17.5
REA;2020;630000404;HOPITAL GABRIEL MONTPIED - CHU63;630780989;SITOT;32;11504;3440;;;8475;;;;;;;;;;;;;;;;;;;;;
REA;2020;630000404;HOPITAL GABRIEL MONTPIED - CHU63;630780989;SIUNV;4;1464;533;;;1256;;;;;;;;;;1;7;5.57;1;4;2.7;;;;;;
REA;2020;630000404;HOPITAL GABRIEL MONTPIED - CHU63;630780989;SURVADU;28;10499;1598;;;9166;;;;1;;1;;;;9;9;16.24;11;3;11.36;;1;0.28;;1;0.49
REA;2020;630000404;HOPITAL GABRIEL MONTPIED - CHU63;630780989;USIC;20;7112;2393;;;5739;;;;1;;0.55;1;;0.85;21;9;27.33;18;6;22.51;;;;2;3;4.35
REA;2020;630000420;CH PAUL ARDIER ISSOIRE;630781003;SURVADU;4;1281;243;;;962;;;;3;2;3.87;;;;6;1;6.43;5;2;6.7;;;;;1;0.5
REA;2020;630000438;CH DE RIOM;630781011;SURVADU;6;1531;582;;;1375;;;;2;;2;;;;4;2;5.6;5;1;5.8;;;;;;
REA;2020;630000446;CH DE THIERS;630781029;SURVADU;6;2196;209;;;1709;;;;4;3;5.51;3;1;0.4;13;5;11.14;9;4;9.94;;;;7;;2.06
REA;2020;630000479;CENTRE LUTTE CONTRE LE CANCER J.PERRIN;630781110;REAADU;10;3650;441;450;15;2799;31;38;35;7;6;5.65;2;;0.73;29;5;23.53;17;2;13.74;3;1;0.66;;1;0.6
REA;2020;630000479;CENTRE LUTTE CONTRE LE CANCER J.PERRIN;630781110;SURVADU;5;1675;386;;;1466;;;;7;6;1.15;2;;0.61;29;5;6;17;2;2.48;3;1;0.33;;1;0.45
REA;2020;630780211;POLE SANTE REPUBLIQUE;630000107;REAADU;2;730;18;19;2;110;33;38;6;;14;4.2;;;;;;;;;;;;;;;
REA;2020;630780211;POLE SANTE REPUBLIQUE;630000107;SITOT;6;2196;836;;;1708;;;;;;;;;;;;;;;;;;;;;
REA;2020;630780211;POLE SANTE REPUBLIQUE;630000107;SURVADU;8;2928;577;;;1858;;;;;14;4.2;;1;0.2;6;;6.07;1;;1.07;;3;0.3;;;
REA;2020;630780211;POLE SANTE REPUBLIQUE;630000107;USIC;6;2196;836;;;1708;;;;;23;6.9;;1;0.2;4;1;5.1;2;;1.83;;3;0.3;;;
REA;2020;630780369;CLINIQUE DE LA PLAINE;630000164;SURVADU;4;1460;114;;;463;;;;1;;1;;;;;;;;;;;;;;;
REA;2020;630781268;HOPITAL ESTAING - CHU63;630780989;AUTSI;14;5124;209;;;4989;;;;1;0;0.7;;;;9;6;13.12;7;;7;;;;2;4;4.08
REA;2020;630781268;HOPITAL ESTAING - CHU63;630780989;REAADU;15;5490;590;616;26;4579;30;43;52;13;0;7.31;2;;2.16;39;12;44.02;24;2;25.86;;;;9;;8.29
REA;2020;630781268;HOPITAL ESTAING - CHU63;630780989;REAENF;4;1464;269;286;17;1427;16;;;8;1;6.09;2;2;4.38;4;1;5.11;2;1;2.94;;;;1;1;1.96
REA;2020;630781268;HOPITAL ESTAING - CHU63;630780989;SITOT;14;5124;209;;;4989;;;;;;;;;;;;;;;;;;;;;
REA;2020;630781268;HOPITAL ESTAING - CHU63;630780989;SURVADU;8;3144;420;;;1846;;;;0;0;0;;;;12;;12.15;10;1;9.7;;;;;;
REA;2020;630781268;HOPITAL ESTAING - CHU63;630780989;SURVENF;12;4880;528;;;3361;;;;1;0;0.35;8;4;10.5;5;4;7.85;8;4;13.31;;;;4;7;8.91
REA;2020;630781839;HOPITAL PRIVE LA CHATAIGNERAIE;630000826;SURVADU;7;2555;412;;;1057;;;;15;4;1;;;;12;1;6.94;7;1;2.62;;;;;;
REA;2020;640000162;CH DE LA COTE BASQUE - BAYONNE;640780417;AUTSI;7;2562;112;;;2334;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
REA;2020;640000162;CH DE LA COTE BASQUE - BAYONNE;640780417;REAADU;15;5490;698;707;37;4570;7;40;61;10;1;8.95;2;0;1.62;35;1;36.76;24;2;24.19;0;0;0;1;0;1
REA;2020;640000162;CH DE LA COTE BASQUE - BAYONNE;640780417;SITOT;15;5490;1247;;;5072;;;;;;;;;;;;;;;;;;;;;
REA;2020;640000162;CH DE LA COTE BASQUE - BAYONNE;640780417;SIUNV;8;2928;1135;;;2738;;;;0;7;1.05;0;0;0;9;2;10.26;9;2;7.29;1;0;0.57;2;1;2.47
REA;2020;640000162;CH DE LA COTE BASQUE - BAYONNE;640780417;SURVADU;7;2562;719;;;1464;;;;2;2;1.3;0;0;0;12;0;12.3;6;0;6;0;0;0;0;0;0
REA;2020;640000162;CH DE LA COTE BASQUE - BAYONNE;640780417;SURVENF;4;1464;242;;;1112;;;;0;2;0.7;4;3;17.48;0;2;2.58;6;1;11.6;0;0;0;0;0;2.28
REA;2020;640000410;CENTRE HOSPITALIER OLORON;640780821;SURVADU;8;2928;376;;;1824;;;;2;;;;;0.78;;;13.3;;;5.66;;;;;;0.45
REA;2020;640000600;CENTRE HOSPITALIER DE PAU;640781290;REAADU;20;7320;934;973;30;6419;13;39;141;1;10;6.43;2;1;2.14;60;5;47.57;37;10;27.43;0;1;0.8;3;2;3.23
REA;2020;640000600;CENTRE HOSPITALIER DE PAU;640781290;REAENF;2;732;91;93;7;259;11;;;0;7;0.98;0;1;0.05;0;0;0;0;0;0;0;1;0.04;0;0;0
REA;2020;640000600;CENTRE HOSPITALIER DE PAU;640781290;SITOT;14;5124;1973;;;3308;;;;;;;;;;;;;;;;;;;;;
REA;2020;640000600;CENTRE HOSPITALIER DE PAU;640781290;SIUNV;6;2196;674;;;1813;;;;0;2;0.72;0;0;0;1;0;1;1;0;1;0;1;0.03;0;0;0.04
REA;2020;640000600;CENTRE HOSPITALIER DE PAU;640781290;SURVADU;5;1830;342;;;969;;;;0;6;1.27;1;1;0.52;54;5;11.87;35;10;11.43;0;1;0.08;2;1;0.91
REA;2020;640000600;CENTRE HOSPITALIER DE PAU;640781290;SURVENF;4;1464;340;;;956;;;;0;0;0;0;0;0;0;1;0.01;0;1;0.01;0;1;0.06;0;0;0
REA;2020;640000600;CENTRE HOSPITALIER DE PAU;640781290;USIC;8;2928;1299;;;1495;;;;0;3;0.9;0;0;0;1;36;22.82;1;18;11.65;0;0;0;0;5;1.49
REA;2020;640016580;CENTRE DE CARDIOLOGIE DU PAYS BASQUE;640010658;SITOT;16;5840;1774;;;4801;;;;;;;;;;;;;;;;;;;;;
