BOR;AN;FI;RS;FI_EJ;AUTOR;LACTA;LIT_KANG;LIT_OBS;LIT_NEO_HSI;LIT_SIN;LIT_REA;SALTRAV;SEJ_OBS;SEJ0_Obs;SEJ_NEO_HSI;SEJ0_NEO_HSI;SEJ_SIN;SEJ0_SIN;SEJ_REA;SEJ0_REA;SEJ_BAM;SEJ0_BAM;JOU_OBS;JOU_NEO_HSI;JOU_SIN;JOU_REA;JOU_BAM;SEJACC;JOUACC;SEJCES;JOUCES;FSUIV;ACCUN;ACCMU;ENFTR;TRANSDES;ENFANTS;CONSGYN;CONSSAG;CONSENTR;SORPREC;MUTHAD;PRIS;IVG;IVGN_1;IVGME;IVG1214;CONV;IMG;AMP;PAT_AMP
PERINAT;2020;950300095;POLYCLINIQUE DU PLATEAU;950000455;;;;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;;;;0;0;1;2;5;0;0;;0;0;0
PERINAT;2020;950300202;CLINIQUE CONTI;950000521;TYPE1;;;19;;;;2;945;56;0;0;0;0;0;0;823;4;3696;0;0;0;3143;821;3565;183;945;10;818;3;3;;826;;;;27;0;1;35;65;0;0;;0;0;0
PERINAT;2020;950300277;HOPITAL PRIVE NORD PARISIEN;950000547;TYPE2;;0;28;6;;;3;1846;123;312;9;0;0;0;0;1096;0;7096;2296;0;0;3453;1390;6139;338;1976;7;1376;14;9;;1408;;;;166;0;1;449;436;368;8;;0;0;0
PERINAT;2020;950807982;CLINIQUE CLAUDE BERNARD;950001636;TYPE2;;0;30;6;;;6;2343;202;233;9;0;0;0;0;1656;1;8286;1510;0;0;5381;1847;7451;606;2969;17;1829;18;6;;1877;;;;205;0;1;81;152;0;5;5;2;1;230
PERINAT;2020;970100012;POLYCLINIQUE DE LA GUADELOUPE;970100103;TYPE1;;0;19;;;;4;1107;47;0;0;0;0;0;0;845;3;3412;0;0;0;2442;842;2935;124;726;1;838;4;2;;849;;;;241;0;1;126;102;124;1;;0;0;0
PERINAT;2020;970100392;CENTRE HOSPITALIER DE LA BASSE -TERRE;970100178;TYPE3;;0;15;6;3;7;3;1067;57;155;0;43;0;77;6;633;2;4741;1427;626;1173;2083;751;3384;177;1168;12;733;18;1;;768;4880;3378;426;28;0;1;342;324;255;4;;1;0;0
PERINAT;2020;970100400;C.H. LOUIS CONSTANT FLEMING;970100186;TYPE2;;0;17;4;2;0;2;732;59;602;10;10;1;0;0;0;0;2241;2106;36;0;0;571;2030;120;620;1;563;8;0;0;585;2214;2788;497;134;0;1;119;143;44;12;4;5;0;0
PERINAT;2020;970100426;C.H. STE MARIE;970100202;CPPR;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;4;272;1888;70;0;0;1;29;24;29;0;;0;0;0
PERINAT;2020;970100442;C.H.U. DE POINTE-A-PITRE/ABYMES;970100228;TYPE3;;;23;6;9;9;;3021;476;305;2;161;3;152;3;1793;51;9443;2438;2306;2079;4933;1856;7513;439;2512;9;1794;62;39;;2010;;;;478;0;1;892;899;601;151;;43;0;0
PERINAT;2020;970107249;CLINIQUE -LES EAUX CLAIRES-;970100731;TYPE1;;;26;0;0;0;3;2854;1382;0;0;0;0;0;0;1146;4;5143;0;0;0;3786;1135;4444;172;820;0;1132;3;2;0;1147;;;;61;0;1;117;107;26;6;0;1;0;0
PERINAT;2020;970202313;CLINIQUE SAINT PAUL;970200168;TYPE1;;;16;;;;3;972;55;0;0;0;0;0;0;784;4;3433;0;0;0;2739;778;3098;143;716;0;771;7;4;;788;;;;16;0;1;1;0;0;0;;0;0;0
PERINAT;2020;970211223;CHU DE MARTINIQUE SITE DE TRINITE;970211207;TYPE1;;0;16;;;;3;734;50;0;0;0;0;0;0;433;10;2697;0;0;0;1566;425;1984;73;426;1;424;1;10;;;;;;6;0;1;172;264;128;7;;1;0;0
PERINAT;2020;970211256;CHU DE MARTINIQUE SITE MERE ENFANT;970211207;TYPE3;INT;1;44;6;9;6;5;2944;167;405;5;157;4;155;13;1997;13;14194;5079;2015;2174;7328;2287;12705;431;4041;3;2242;45;12;;2332;2634;4192;172;77;0;1;1204;1396;703;90;;30;0;0
PERINAT;2020;970300026;CENTRE HOSPITALIER DE CAYENNE;970302022;TYPE3;INT;1;92;15;12;17;8;5147;263;477;5;293;4;415;13;3222;26;33229;5251;3493;4283;12939;3717;25757;835;8284;3;3652;65;8;;3801;10276;3044;;168;6;1;645;588;362;88;;21;0;0
PERINAT;2020;970300083;CENTRE HOSPITALIER -FRANCK-JOLY-;970302121;TYPE2;;0;55;12;6;;6;3945;91;611;9;264;13;0;0;2391;2;16703;4696;1537;0;8253;2992;13766;473;3484;0;2953;39;8;;3100;;;;225;2;1;305;285;276;41;;64;0;0
PERINAT;2020;970302055;HOPITAL PRIVE SAINT-GABRIEL;970303285;TYPE1;;0;11;;;;2;391;38;0;0;0;0;0;0;313;8;1433;0;0;0;1122;286;1233;82;479;1;283;3;8;;295;;;;7;0;1;88;57;0;3;;0;0;0
PERINAT;2020;970305637;CENTRE HOSPITALIER INTERCOM DE KOUROU;970305629;TYPE2;;0;18;4;;;3;930;41;162;3;0;0;0;0;723;1;3692;1358;0;0;2568;659;3111;114;816;1;653;6;3;2;845;3399;2439;;37;0;1;287;252;197;28;0;2;0;0
PERINAT;2020;970400024;CHU SITE FELIX GUYON (SAINT DENIS);970408589;TYPE3;;1;47;17;15;12;5;3264;152;694;29;348;9;278;17;1592;0;14589;4923;4649;4230;5582;2220;11692;536;4110;56;2154;66;0;;2330;6626;1739;;108;0;1;404;533;326;34;8;69;0;0
PERINAT;2020;970400057;CHU SITE SUD (SAINT PIERRE);970408589;TYPE3;;1;75;14;11;9;8;5148;200;758;8;279;6;168;6;3034;2;21255;4940;3470;2729;9301;3607;17390;631;5296;1;3539;68;1;;3746;15696;5958;119;333;0;1;726;773;549;63;10;55;1;252
PERINAT;2020;970400065;CH OUEST REUNION;970421038;TYPE2;;1;38;12;3;;4;3084;609;713;24;219;18;0;0;1149;1;9511;2870;1931;0;3662;1844;8018;338;1988;2;1822;22;11;;1895;10072;9016;15;83;0;1;546;532;359;41;15;4;0;0
PERINAT;2020;970400073;GHER (SAINT-BENOIT);970403606;TYPE2;;0;26;8;;;5;2307;420;233;14;0;0;0;0;1234;0;6670;1562;0;0;3775;1380;5528;283;1569;1;1365;15;10;;1427;6191;3808;;140;0;1;303;390;211;33;;0;0;0
PERINAT;2020;970404844;CLINIQUE SAINT VINCENT;970404836;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0;0;1;93;93;;2;;0;0;0
PERINAT;2020;970462024;CLINIQUE JEANNE D'ARC;970400255;TYPE2;;0;32;6;;;3;1580;207;484;15;0;0;0;0;569;3;5479;2142;0;0;1759;1022;4487;225;1321;1;1010;12;11;;1041;;;;44;0;1;175;210;120;3;;0;1;494
PERINAT;2020;970462073;CLINIQUE DURIEUX;970400271;TYPE1;;;19;;;;3;1208;65;0;0;0;0;0;0;1082;12;3954;0;0;0;3290;1081;3831;161;783;3;1081;0;10;;1081;;;;160;0;0;0;0;0;0;;0;0;0
PERINAT;2020;970462107;CLINIQUE STE-CLOTILDE;970400305;TYPE2;;;40;12;;;5;2683;207;612;11;0;0;0;0;1276;4;9490;3431;0;0;4067;1817;8010;324;1938;3;1802;15;6;;1853;;;;57;0;1;249;263;240;0;;1;0;0
PERINAT;2020;980500011;CHM;980500003;TYPE3;;0;139;16;8;6;14;11279;123;508;1;246;6;374;5;8273;28;45793;7236;1290;5806;27734;8272;34797;1365;8804;0;8151;121;0;;9131;18025;14500;;1139;0;1;1254;1161;929;191;7;22;0;0
