BOR;AN;FI;RS;FI_EJ;ORG_A1;ORG_B1;ORG_C1;ORG_A2;ORG_B2;ORG_C2;ORG_A24;ORG_B24;ORG_C24;ORG_A3;ORG_B3;ORG_C3;ORG_A6;ORG_B6;ORG_C6;ORG_A7;ORG_B7;ORG_C7;ORG_A8;ORG_B8;ORG_C8;ORG_A10;ORG_B10;ORG_C10;ORG_A11;ORG_B11;ORG_C11;ORG_A17;ORG_A18;ORG_A19;ORG_A20;ORG_A21;ORG_A22;ORG_A23;ORG_A12;GCS_PM;GHT_PM;AUT_PM;GCS_PARA;GHT_PARA;AUT_PARA;GCS_ADMTECLOG;GHT_ADMTECLOG;AUT_ADMTECLOG
ORG;2020;620000299;CH AIRE SUR LA LYS;620101295;;;;2;B;D;;;;;;;3;B;B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2020;620000323;CH CALAIS;620101337;;;;8;A;D;;;;;;;3;B;;;;;3;C;;10;C;A;;;;0;;;;;;;0.8;;;;;;;38.2;;
ORG;2020;620000349;CH REGION DE ST OMER;620101360;;;;5;A;B;;;;;;;3;A;B;;;;;;;20;C;D;;;;;;;;;;;;;;;;;;;0.1;
ORG;2020;620000653;CH BOULOGNE-SUR-MER;620103440;1;C;;7;C;A;;;;;;;1;B;;;;;;;;148;C;A;;;;;;;;;;;0.8;;;6.95;0.6;;1;39.41;5.15;1.5
ORG;2020;620001834;ASSO GROUPE AHNAC;620001834;;;;;;;;;;;;;;;;;;;;;;13;;;;;;1;1;ARTOIS;;;;;;;;;;;;;;
ORG;2020;620002154;INSTITUT ALBERT CALMETTE A CAMIERS;620112607;;;;4;A;;;;;;;;1;B;;;;;;;;6;C;;;;;1;1;LITTORAL SUD;;;;;0.1;;;0.3;;;;;0.5;
ORG;2020;620003202;CH ARRONDISSEMENT DE MONTREUIL;620103432;;;;4;A;B;;;;;;;2;E;;1;D;;2;C;;18;A;C;2;G;C;1;1;LITTORAL SUD;;;;;;;;;;;;;;
ORG;2020;620003376;POLYCLINIQUE MED CHIR D'HENIN-BEAUMONT;620001834;;;;;;;;;;;;;;;;1;D;;;;;;;;;;;0;;;;;;;;;;;;;;;;
ORG;2020;620003822;ETAB HOPALE - CENTRE SAINTE BARBE;620003814;;;;;;;;;;;;;;;;;;;;;;22;C;D;;;;0;;;;;;;0.1;;;;;;;;;
ORG;2020;620003889;SANTELYS HAD DU BÉTHUNOIS;590799995;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;ARTOIS;;;;;;;;;;;;;;
ORG;2020;620006049;CLINIQUE CHIRURGICALE DE SAINT-OMER;620000331;;;;;;;;;;1;E;;;;;1;G;;;;;;;;;;;0;;;;;;;;;;;;;;;;
ORG;2020;620009738;CENTRE PIERRE CURIE ARTHERAD BEUVRY;620004515;;;;;;;;;;;;;;;;;;;;;;3;;;;;;0;;;;;;;;;;;;;;;;
ORG;2020;620010348;HAD CALAIS - SAINT OMER;590024469;;;;;;;;;;;;;;;;;;;;;;44;;;;;;0;;;;;;;;;;;;;;;;
ORG;2020;620010389;SANTELYS HAD ARTOIS ET TERNOIS;590799995;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;ARTOIS-TERNOIS;;;;;;;;;;;;;;
ORG;2020;620012948;CLINIQUE MAHAUT DE TERMONDE;620000265;;;;;;;;;;;;;;;;;;;;;;35;C;D;;;;0;;;;;;;;;;;;;;;;
ORG;2020;620020636;CTRE D'AUTODIALYSE ADH DE ST-POL;620112581;;;;;;;;;;;;;;;;;;;;;;2;C;;;;;1;1;ARTOIS-TERNOIS;;;;;;;;;;;;;;
ORG;2020;620024208;NEPHROCARE HELFAUT;620002352;;;;;;;;;;;;;;;;;;;;;;6;C;;;;;0;;;;;;;;;;;;;;;;
ORG;2020;620024349;SAS CLINIQUE DU VIRVAL;620024299;;;;1;C;D;;;;;;;1;B;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;
ORG;2020;620025346;POLYCLINIQUE DE LA -CLARENCE-;620001834;;;;;;;;;;;;;;;;;;;;;;16;C;;;;;0;;;;;;;;;;;;;;;;
ORG;2020;620025387;CLINIQUE DU LITTORAL;620025361;;;;1;;;;;;;;;;;;1;;;;;;;;;;;;0;;;;;;;;;;;;;;;;
ORG;2020;620025494;CTRE AUTODIALYSE & UNITE DIALY MED ADH;620112581;;;;;;;;;;;;;;;;;;;;;;1;C;;;;;0;;;;;;;;;;;;;;;;
ORG;2020;620026401;HOPALE REEDUCATION-CENTRE ARRAS;620024158;;;;;;;;;;;;;;;;;;;;;;10;A;D;;;;0;;;;;;;0.1;;;0.2;;;1.7;;;
ORG;2020;620027664;ETABLISSEMENT HOPALE-CENTRE CALVÉ;620003814;;;;;;;;;;;;;;;;;;;;;;16;C;A;;;;0;;;;;;;0.2;;;;;;;;;
ORG;2020;620030726;CLINIQUE LES OYATS;620030718;;;;1;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;
ORG;2020;620031096;CENTRE D'AUTODIALYSE ADH DE OIGNIES;620112581;;;;;;;;;;;;;;;;;;;;;;1;C;;;;;0;;;;;;;;;;;;;;;;
ORG;2020;620032706;CENTRE D'AUTODIALYSE ADH DE ST VENANT;620112581;;;;;;;;;;;;;;;;;;;;;;1;C;;;;;0;;;;;;;;;;;;;;;;
ORG;2020;620033860;ESPACE ARTOIS SANTE - ARRAS;620004515;;;;;;;;;;;;;;;;1;;;;;;35;;;;;;0;;;;;;;;;;;;;;;;
ORG;2020;620100016;HOP MARITIME DE BERCK;750712184;;;;;;;;;;;;;;;;;;;;;;19;;;;;;;;;;;;;0.1;;;;;;;;;
ORG;2020;620100735;CLINIQUE ANNE ARTOIS;620000265;;;;;;;;;;;;;;;;;;;;;;36;C;;;;;0;;;;;;;;;;;;;;;;
ORG;2020;620101311;CLINIQUE DES 2 CAPS;620027763;;;;;;;;;;;;;;;;;;;;;;2;D;;;;;0;;;;;;;;;;;;;;;;
ORG;2020;620101501;HOPITAL PRIVE DE BOIS BERNARD;620000364;;;;2;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;1;;;;;;;;;
ORG;2020;620105973;CTRE ANTOINE DE SAINT EXUPERY;590039863;0;;;0;;;0;;;0;;;0;;;0;;;0;;;6;C;D;;;;0;;;;;;;0;0;0;0;0;0;0;0;0;0
ORG;2020;620106625;MAISON SLD LA MANAIE AUCHEL;750050759;0;;;0;;;0;;;0;;;0;;;0;;;0;C;;2;;;0;;;0;;;;;;;0;0;0;0;0;0;0;0;0;0
ORG;2020;620115170;CTRE D'ENTRAIN AUTODIALYSE ST-NICOLAS;620112581;;;;;;;;;;;;;;;;;;;;;;2;C;;;;;0;;;;;;;;;;;;;;;;
ORG;2020;620115410;CENTRE D'AUTODIALYSE ADH DE LENS;620112581;;;;;;;;;;;;;;;;;;;;;;2;C;;;;;0;;;;;;;;;;;;;;;;
ORG;2020;620116046;CLINIQUE DES 7 VALLEES;800020570;;;;;;;;;;;;;;;;;;;;;;7;;;;;;0;;;;;;;;;;;;;;;;
ORG;2020;620117309;CTRE D'AUTODIALYSE ADH SITE ECOPAC;620112581;;;;;;;;;;;;;;;;;;;;;;1;C;;;;;0;;;;;;;;;;;;;;;;
ORG;2020;620117325;CENTRE D'AUTODIALYSE ADH DE DIVION;620112581;;;;;;;;;;;;;;;;;;;;;;2;C;;;;;0;;;;;;;;;;;;;;;;
ORG;2020;620117812;CTRE D'AUTODIALYSE ADH DE LIEVIN;620112581;;;;;;;;;;;;;;;;;;;;;;2;C;;;;;0;;;;;;;;;;;;;;;;
ORG;2020;620118513;CENTRE MCO COTE D'OPALE;620002915;;;;2;C;;;;;;;;;;;;;;;;;2;D;;;;;0;;;;;;;0.1;;;;0.5;;;0.5;;
ORG;2020;620120063;CENTRE AUTODIALYSE AIRE/LA LYS;620112581;;;;;;;;;;;;;;;;;;;;;;1;C;;;;;0;;;;;;;;;;;;;;;;
ORG;2020;630000016;CH DU MONT DORE;630180032;;;;;;;;;;;;;;;;;;;;;;22;A;C;;;;;;;;;;;;;;;;;;;;
ORG;2020;630000131;CLINIQUE MED CARDIO PNEUMOLOGIE DURTOL;630003168;;;;;;;;;;;;;;;;;;;1;C;;16;C;A;;;;0;;;;;;;0;;;1.28;;;1;;;1.01
ORG;2020;630000149;CH ETIENNE CLEMENTEL;630780302;;;;;;;;;;;;;;;;;;;;;;30;C;A;;;;;;;;;;;;0;1.67;;;;;;0.6;
ORG;2020;630000404;HOPITAL GABRIEL MONTPIED - CHU63;630780989;;;;7;A;B;;;;;;;1;E;;;;;;;;1152;E;A;;;;0;;;;;;;10.8;;13.3;1.2;5.5;;;70.31;9.6;
ORG;2020;630000412;CH D'AMBERT;630780997;;;;2;B;C;;;;;;;1;B;;;;;1;C;;87;C;D;;;;1;1;TERRITOIRES D'AUVERGNE;;;;;0.05;;0.2;2.6;;;1.45;;;3
ORG;2020;630000420;CH PAUL ARDIER ISSOIRE;630781003;;;;1;C;;;;;;;;;;;1;A;;3;C;;207;C;D;;;;;;;;;;;0.1;;6.23;;;1;1;;0.15;
ORG;2020;630000446;CH DE THIERS;630781029;;;;;;;;;;;;;2;D;B;1;D;;1;C;;11;C;D;;;;1;1;TERRITOIRES D'AUVERGNE;;;;;0;;2.1;0.2;;;6.05;;;3.19
ORG;2020;630000479;CENTRE LUTTE CONTRE LE CANCER J.PERRIN;630781110;;;;4;D;;;;;;;;;;;1;E;;;;;19;C;E;;;;1;1;TERRITOIRES D'AUVERGNE;;;;;1;;;2.44;;;2.8;0.2;;0
ORG;2020;630000487;CENTRE DE REED.FONCT.NOTRE-DAME;630781136;;;;;;;;;;;;;;;;;;;;;;18;D;;;;;0;;;;;;;;;;;;;;;;
ORG;2020;630000560;CH BILLOM;630781367;;;;1;D;;;;;;;;;;;;;;;;;2;C;;;;;;;;;;;;;;;;;;;;;
ORG;2020;630008118;HAD CLINIDOM CLERMONT-FERRAND;630011153;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;0.05;;;;;;;;;
ORG;2020;630011823;UGECAM - SSR NUTRITION - OBESITE;870015336;;;;;;;;;;;;;;;;;;;;;;9;C;;;;;0;;;;;;;;;;;;;;;;
ORG;2020;630780211;POLE SANTE REPUBLIQUE;630000107;;;;;;;;;;1;E;;1;A;;2;A;B;;;;6;A;C;;;;0;;;;;;;0.5;;;;;;;;;5
ORG;2020;630780310;CLINEA - CLINIQUE LES SORBIERS;920030269;;;;1;A;;;;;;;;;;;;;;;;;;;;;;;1;1;TERRITOIRES D'AUVERGNE;;;;;0.05;;;;;;;;;
ORG;2020;630780526;ASSO. -LES SAPINS- - CENTRE MEDICAL;630009991;;;;;;;;;;;;;;;;;;;;;;2;A;;;;;0;;;;;;;;;;;;;;;;
ORG;2020;630780559;MECS TZA NOU UGECAM;870015336;;;;;;;;;;;;;;;;;;;;;;10;C;D;;;;0;;;;;;;;;;;;;;;;
ORG;2020;630781433;MECS L'ILE AUX ENFANTS;630000362;;;;;;;;;;;;;;;;;;;;;;2;C;;;;;0;;;;;;;0.02;;;;;;;;;0.02
ORG;2020;630781755;CENTRE MEDICAL INFANTILE DE ROMAGNAT;630011518;;;;;;;;;;;;;;;;;;;;;;5;A;B;;;;0;;;;;;;0;;;0.2;;;;;;
ORG;2020;630781839;HOPITAL PRIVE LA CHATAIGNERAIE;630000826;;;;;;;;;;;;;;;;;;;;;;10;C;;;;;0;;;;;;;;;;;;;;;;
ORG;2020;640000162;CH DE LA COTE BASQUE - BAYONNE;640780417;1;C;C;1;C;C;0;;;0;;;0;;;1;D;D;0;;;0;;;0;;;;;;;;;;;2;0.1;;26.1;0.13;;1;0.3;
ORG;2020;640000402;CENTRE HOSPITALIER D'ORTHEZ;640780813;;;;2;C;A;;;;;;;;;;1;D;;1;D;;125;A;C;16;A;C;1;1;BÉARN-SOULE;;;;;0;;;0.4;;;0.03;;;0.25
ORG;2020;640000410;CENTRE HOSPITALIER OLORON;640780821;;;;;;;;;;;;;1;A;;1;D;;;;;;;;;;;;;;;;;;0.1;;;;;;;;0.25;18.75
ORG;2020;640000428;CENTRE HOSPITALIER DE MAULEON;640780839;;;;;;;;;;;;;;;;;;;;;;6;A;D;;;;;;;;;;;0.2;;;;;;;;0.1;
ORG;2020;640000436;CENTRE HOSPITALIER DES PYRENEES;640780862;;;;1;D;;;;;;;;1;B;;;;;;;;;;;;;;;;;;;;;0.9;;;5.51;;;;;0.3;
ORG;2020;640000600;CENTRE HOSPITALIER DE PAU;640781290;;;;5;D;A;;;;;;;;;;;;;3;C;D;194;A;C;;;;;;;;;;;0.5;0.8;0.2;11.3;0;0;6;43.4;6.21;2.9
ORG;2020;640003836;USLD CLOS DE L'OUSSE;640791976;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;BÉARN-SOULE;;;;;;;;;;;;;0.8;
ORG;2020;640005393;GROUPE RADIOTHER. ET ONCO. TARBES-PAU;650789068;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;BÉARN-SOULE;;;;;;;;;;;;;;
ORG;2020;640005591;LES JEUNES CHENES;920030269;;;;;;;;;;;;;;;;;;;;;;5;;;;;;0;;;;;;;0.2;0.1;;;;;;0.1;;
ORG;2020;640010518;CLINIQUE D'URSUYA;640010468;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;NAVARRE-CÔTE BASQUE;;;;;0.05;;;;;;;;;
ORG;2020;640013298;HAD BEARN ET SOULE;640011508;;;;;;;;;;;;;;;;;;;;;;3;D;;;;;0;;;;;;;0;0;0;0;0;0;0;0;0;0
ORG;2020;640017224;CLINIQUE BEAULIEU;330050899;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;NAVARRE-CÔTE BASQUE;;;;;0.1;;0;;;0;;;0.1;
ORG;2020;640017646;CENTRE HOSPITALIER DE SAINT-PALAIS;640017638;;;;1;C;;;;;;;;;;;;;;;;;1;C;;;;;;;;;;;;0.1;;;;;;;0.1;;
ORG;2020;640018206;CAPIO CLINIQUE BELHARRA;640012209;1;D;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;
ORG;2020;640018255;CLINIQUE CHATEAU CARADOC;640007019;;;;;;;;;;;;;;;;;;;;;;11;C;;;;;1;1;NAVARRE-CÔTE BASQUE;;;;;0;0;0;0;;;;;;
ORG;2020;640019220;POLYCLINIQUE MARZET;640000451;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;0.1;;;;;;;;;
ORG;2020;640020715;EPS GARAZI;640020707;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;NAVARRE-CÔTE BASQUE;;;;;;;;;;;;;;
ORG;2020;640780185;CTRE. READAP. FONCT. LES EMBRUNS;640000089;;;;1;A;;;;;;;;;;;;;;;;;26;C;D;;;;1;1;NAVARRE-CÔTE BASQUE;;;;;0.03;;;0.3;;;;;;
ORG;2020;640780334;CLINIQUE D'AMADE;640017893;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;0.6;;;;;;0.4;;;0.2
ORG;2020;640780409;CLINIQUE MIRAMBEAU;640000154;;;;;;;;;;;;;1;B;;;;;;;;29;C;D;;;;1;1;NAVARRE-CÔTE BASQUE;;;;;0.2;;;;;;;;;
ORG;2020;640780490;CAPIO CLINIQUE AGUILERA;640000212;1;D;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;0;;;;;;;;;
ORG;2020;640780607;CLINIQUE LA MAISON BASQUE;330050899;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;NAVARRE-CÔTE BASQUE;;;;;0.5;;0;;;0;;;0.2;
ORG;2020;640780623;CENTRE MEDICAL ANNIE ENIA;640000287;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;NAVARRE-CÔTE BASQUE;;;;;;;;;;;;;;
ORG;2020;640780631;CENTRE GRANCHER-CYRANO;640000295;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;NAVARRE-CÔTE BASQUE;;;;;;;;;;;;;;
ORG;2020;640780649;CENTRE MEDICAL LANDOUZY;640000303;1;C;;;;;;;;;;;;;;;;;;;;5;;;;;;1;1;NAVARRE-CÔTE BASQUE;;;;;0.8;0.25;;0.87;;;;;;
ORG;2020;640780672;CLINIQUE DE MEDECINE PHYSIQUE MARIENIA;640000337;;;;;;;;;;;;;;;;;;;;;;36;C;D;1;C;;1;1;NAVARRE-CÔTE BASQUE;;;;;;;;;;;;;;
ORG;2020;640780714;SSR CONCHA BERRI;690795331;;;;1;A;;;;;;;;;;;;;;;;;43;C;A;;;;1;1;NAVARRE-CÔTE BASQUE;;;;;0.09;;;;;;;;;
ORG;2020;640780748;POLYCLINIQUE CÔTE BASQUE SUD;640000360;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;NAVARRE-CÔTE BASQUE;;;;;0.3;;;0.2;19.5;;;4.25;;0.2
ORG;2020;640780755;C.H.I.C. COTE BASQUE - ST JEAN DE LUZ;640780417;;;;1;C;C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;
ORG;2020;640780904;LE NID BEARNAIS - SSR PEDIATRIQUE;750721334;;;;;;;;;;;;;;;;;;;;;;5;A;D;;;;0;;;;;;;0;;;;;;;;;
ORG;2020;640780938;POLYCLINIQUE MARZET;640000451;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;0.1;;;;;;;;;
ORG;2020;640780946;POLYCLINIQUE DE NAVARRE;640000469;;;;2;B;A;;;;;;;;;;;;;;;;17;C;A;4;D;;0;;;;;;;0.2;;;;;;;;;
ORG;2020;640781308;CLINIQUE PRINCESS;920036308;;;;;;;;;;;;;;;;;;;;;;3;A;;;;;0;;;;;;;0.5;;;0.11;;;;;;0.2
ORG;2020;640786281;USLD CLOS MONTREUIL;640791976;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;BÉARN-SOULE;;;;;;;;;;;;;0.05;
ORG;2020;640787149;CRF EN MILIEU THERMAL;640001681;;;;1;A;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;0.05;;;;;;;;;
ORG;2020;640787156;CLINIQUE DE LA FONDATION LURO;640001699;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;NAVARRE-CÔTE BASQUE;;;;;;;;;;;;;;
ORG;2020;640789426;SOINS DE SUITE & READAPT. LES ACACIAS;640003497;0;;;0;;;0;;;0;;;0;;;0;;;0;;;28;;;0;;;0;;;;;;;0;0;0;0;0;0;0;0;0;0
ORG;2020;640789699;SANTE SERVICE BAYONNE-HAD;640003570;0;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;NAVARRE-CÔTE BASQUE;;;;;0;;;;;;;;;
ORG;2020;640792305;MAISON SAINT-ANTOINE;640000626;0;;;0;;;0;;;0;;;0;;;0;;;0;;;8;D;C;0;;;0;;;;;;;0;0;0;0;0;0;0;0;0;0
ORG;2020;650000045;CH LOURDES;650780158;;;;;;;;;;;;;;;;;;;;;;1;C;;1;C;A;;;;;;;;;0;0.1;9;0;0;5.71;0;0;21.34
ORG;2020;650000052;CH BAGNERES DE BIGORRE;650780166;;;;1;A;;;;;;;;2;B;;;;;;;;;;;;;;1;1;HAUTES-PYRÉNÉES;;;;;;;;;;;;;;
ORG;2020;650000060;CH LANNEMEZAN;650780174;;;;;;;;;;;;;2;;C;;;;;;;14;;C;;;;;;;;;;;;;;2.7;;;9.4;;;
ORG;2020;650000078;CH LE MONTAIGU;650780190;1;A;;1;A;;;;;;;;;;;;;;;;;26;C;D;;;;0;;;;;;;0.05;;;0.55;;1;;0.5;;0.2
ORG;2020;650000417;CH BIGORRE SITE GESPE TARBES;650783160;;;;1;A;;;;;;;;;;;1;D;;;;;;C;A;;;;;;;;;;;;0;0;8.59;0;0;12.76;16.84;0.45;13.3
ORG;2020;650002579;POLYCL DE L'ORMEAU SITE PYRENEES;650000243;;;;;;;;;;3;A;;;;;1;A;B;;;;;;;;;;0;;;;;;;0.1;;;;;;;;;
ORG;2020;650004799;GCS ARCADE;650003148;;;;;;;;;;;;;;;;;;;;;;4;A;B;1;G;;1;1;HAUTES-PYRÉNÉES;;;;;0.2;0.4;0;;15.8;0;;1.8;0;
ORG;2020;650780398;CENTRE SSR MGEN L'ARBIZON;750005068;;;;1;B;;;;;;;;;;;;;;;;;21;C;D;;;;0;;;;;;;0.1;;;;;;0.5;;;
ORG;2020;650780679;POLYCL DE L'ORMEAU SITE CENTRE;650000243;;;;;;;;;;3;A;C;;;;1;B;;;;;;;;;;;0;;;;;;;0.1;;;;;;;;;
ORG;2020;650780729;CL REPUBLIQUE;650000276;;;;;;;;;;;;;;;;;;;;;;12;C;;;;;0;;;;;;;0.05;;;;;;;;;
ORG;2020;650784218;CMC HOPITAUX DE LANNEMEZAN;650780174;;;;2;;C;;;;;;;;;;;;;;;;21;;C;;;;;;;;;;;;;;1.4;;;11.08;;0.4;
ORG;2020;650786668;USLD CH BAGNERES DE BIGORRE;650780166;;;;1;A;;;;;;;;2;B;;;;;;;;;;;;;;1;1;HAUTES-PYRÉNÉES;;;;;;;;;;;;;;
ORG;2020;650788607;AAIR UAD UDM LOURDES;310000633;;;;;;;;;;;;;;;;;;;;;;2;C;;;;;0;;;;;;;;;;;;;;;;
ORG;2020;650789308;GROUPE RADIOTHERAPIE ONCOLOGIE PYRENEE;650789068;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;HAUTES-PYRÉNÉES;HAUTE-GARONNE ET TARN OUEST;;;;;;;;;;;;;
ORG;2020;660000084;CH PERPIGNAN;660780180;;;;10;C;D;;;;;;;3;B;A;;;;2;C;;;;;3;C;F;;;;;;;;;;;;29.3;;16;;2.1;4.6
ORG;2020;660000092;CHS LEON JEAN GREGORY;660780198;;;;1;D;;;;;;;;1;A;;;;;;;;;;;;;;;;;;;;;4;4;;;12.5;;;32.5;;
ORG;2020;660000142;SA CLINIQUE DU PRE;660000142;0;;;0;;;0;;;0;;;0;;;0;;;0;;;13;E;C;0;;;0;;;;;;;0;0;0;0;0;0;0;0;0;1
ORG;2020;660000167;CH PRADES;660780271;3;C;;5;B;D;;;;;;;;;;;;;;;;20;C;B;5;;;1;1;GHT DES CH DE PERPIGNAN-NARBONNE-LEZIGNAN-CORBIERES-PORT-LA-NOUVELLE-PRADES;;;;;0.1;;;;;;;;0.1;
ORG;2020;660005166;CENTRE DE CONVALESCENCE ST CHRISTOPHE;660786542;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;1;1;GHT DES CH DE PERPIGNAN-NARBONNE-LEZIGNAN-CORBIERES-PORT-LA-NOUVELLE-PRADES;;;;;1;0;;;0;;;1;;
ORG;2020;660005182;AIDER SANTE UAD ELNE;340000264;;;;;;;;;;;;;;;;;;;;;;1;C;;;;;0;;;;;;;0;;;;;;;;;
ORG;2020;660005190;AIDER SANTE UAD FONT ROMEU;340000264;;;;;;;;;;;;;;;;;;;;;;1;C;;;;;0;;;;;;;0;;;;;;;;;
ORG;2020;660005208;AIDER SANTE UAD LE BOULOU;340000264;;;;;;;;;;;;;;;;;;;;;;1;C;;;;;0;;;;;;;0;;;;;;;;;
ORG;2020;660005216;AIDER SANTE UAD CH PERPIGNAN;340000264;;;;;;;;;;;;;;;;;;;;;;3;C;;;;;0;;;;;;;0;;;;;;;;;
ORG;2020;660005687;MEDIPOLE UAD PRADES;660790379;;;;0;;;;;;;;;;;;0;;;;;;0;;;;;;0;;;;;;;0.1;;;;;;;;;
ORG;2020;660009341;USLD LES PATIOS D'ARGENT;660786799;;;;1;D;;;;;;;;;;;;;;;;;5;A;C;;;;0;;;;;;;;;;;;;;;;
ORG;2020;660010174;PSR SITE BOUFFARD VERCELLI PERPIGNAN;660786799;;;;1;F;;;;;;;;;;;;;;;;;36;C;D;;;;0;;;;;;;;;;0.36;;;1;2;;0.17
ORG;2020;660010422;POLE PEDIATRIQUE DE CERDAGNE HTP;590799730;;;;;;;;;;;;;;;;;;;;;;3;C;D;1;G;;0;;;;;;;0.02;;;;;;;;;
ORG;2020;660780099;SSR CL AL SOLA;660000043;;;;;;;;;;1;B;;;;;2;A;;;;;;;;;;;0;;;;;;;0.4;;;;;;;;;10.78
ORG;2020;660780156;CSSR LE VALLESPIR;340015171;;;;;;;;;;;;;;;;;;;;;;29;C;D;;;;0;;;;;;;0.1;;;;;;;;;
ORG;2020;660780214;CL SENSEVIA;920030269;;;;;;;;;;;;;;;;;;;;;;7;C;A;;;;1;1;;;;;;0.1;;;;;;;;;
ORG;2020;660780321;POLE PEDIATRIQUE DE CERDAGNE;590799730;;;;;;;;;;;;;;;;;;;;;;10;C;D;;;;0;;;;;;;0.02;;;;;;;;;
ORG;2020;660780347;CL DU SOUFFLE LA SOLANE;660000183;;;;;;;;;;;;;;;;1;A;B;;;;39;C;D;;;;0;;;;;;;0.02;;;0;;;0;;;0
ORG;2020;660780628;CL DU VALLESPIR;660000282;;;;;;;;;;;;;;;;4;A;B;;;;;;;;;;0;;;;;;;;;;;;;;;;
ORG;2020;660780636;CRF MER AIR SOLEIL;920031788;;;;;;;;;;;;;;;;;;;;;;2;;;;;;1;1;GHT DES CH DE PERPIGNAN-NARBONNE-LEZIGNAN-CORBIERES-PORT-LA-NOUVELLE-PRADES;;;;;0.05;;;;;;;;;
ORG;2020;660780776;CL ST MICHEL;660000399;;;;;;;;;;;;;;;;2;B;A;;;;;;;;;;0;;;;;;;;;;;;;;;;
ORG;2020;660780784;CL ST PIERRE;660000407;;;;1;C;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;
ORG;2020;660780800;SSR SOLEIL CERDAN;920030269;;;;;;;;;;;;;;;;;;;;;;15;C;A;;;;1;1;;;;;;0.1;;;;;;;;;
ORG;2020;660780842;CL VAL PYRENE;660000431;;;;;;;;;;;;;;;;1;A;B;;;;19;C;D;;;;0;;;;;;;0.02;;;;;;;;;
ORG;2020;660781097;CL SSR SUNNY COTTAGE;660000506;;;;;;;;;;1;B;;;;;2;A;;;;;;;;;;;0;;;;;;;0.4;;;;;;;;;9.59
ORG;2020;660781287;CRF CENTRE HELIO MARIN LE FLORIDE;660000621;;;;;;;;;;;;;;;;2;A;B;;;;15;C;;;;;0;;;;;;;0.2;;;;;;;;;
ORG;2020;660790163;CL LA PINEDE CRF ST ESTEVE;920031796;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;GHT DES CH DE PERPIGNAN-NARBONNE-LEZIGNAN-CORBIERES-PORT-LA-NOUVELLE-PRADES;;;;;;;;;;;;;;
ORG;2020;660790387;POLYCL MEDIPOLE ST ROCH;660790379;;;;1;C;;;;;;;;;;;1;A;;;;;24;C;;;;;0;;;;;;;0.1;;;;;;;0.1;;
ORG;2020;670000025;HOPITAL CIVIL / NOUVEL HOPITAL CIVIL;670780055;;;;7;;;;;;;;;;;;;;;;;;;;;10;;;;;;;;;;3;;;;;;;;;
ORG;2020;670000033;CRLCC PAUL STRAUSS - ICANS;670780063;;;;2;A;B;1;C;;;;;1;F;;;;;;;;10;A;;;;;1;1;CENTRE ALSACE;;;;;;51.24;;0.55;128.97;;0;296.57;;10.5
ORG;2020;670000041;HOPITAL LA GRAFENBOURG;670780071;;;;;;;;;;;;;3;A;B;;;;;;;15;A;C;;;;;;;;;;;;;;;;;;;;
ORG;2020;670000058;EPSAN BRUMATH;670013366;;;;1;B;;;;;;;;2;A;;;;;;;;164;C;D;;;;1;1;BASSE ALSACE SUD MOSELLE;;;;;;;;2.98;;;0.67;;;30.21
ORG;2020;670000157;CENTRE HOSPITALIER DE HAGUENAU;670780337;;;;3;D;E;;;;;;;1;A;;;;;3;C;;125;C;D;;;;;;;;;;;1;;;9.4;;;2.34;;;4.76
