BOR;AN;FI;RS;FI_EJ;DIS;PART;NB_SECT;NB_DIF;INT;CAP_HTP;CAP_PFT;CAP_AAT;CAP_ACP;CAP_CCU;CAP_HAD;JLI_HTP;CAP_HDJ;CAP_HDN;NB_AT;SEJ_HTP;JOU_HTP;JOU_PFT;JOU_AAT;JOU_ACP;JOU_CCU;JOU_HAD;JOU_ST;VEN_HDJ;VEN_HDN;VEN_AT;NB_CMP_SEUL_PA;NB_CMP_SEUL_PL;NB_CONSULT_SEUL;NB_CATTP;ACT_CMP_SEUL;ACT_CONSULT_SEUL;ACT_CATTP;ACT_AD;ACT_EMS;ACT_UHS;ACT_EME;FIL_TOT;FIL_AMB;FIL_TPL;FIL_PLA;EFFPL_PKT;EFFPA_PKT;ETP_PKT;EFFPL_MED;EFFPA_MED;ETP_MED;GAR_SEN;AST_SEN;EFFPL_PNM;EFFPA_PNM;ETP_PNM;ETP_INF;ETP_AID;ETP_PSY;ETP_ASS;ETP_REE;ETP_EDU;HPLEFFPL_PKT;HPLEFFPA_PKT;HPLETP_PKT;HPLEFFPL_MED;HPLEFFPA_MED;HPLETP_MED;HPLEFFPL_PNM;HPLEFFPA_PNM;HPLETP_PNM;HPLETP_INF;HPLETP_AID;HPLETP_PSY;HPLETP_ASS;HPLETP_REE;HPLETP_EDU
PSY;2020;620025387;CLINIQUE DU LITTORAL;620025361;INF;;;;;5;;;;;;1830;;;;71;1829;;;;;;;;;;;;;;;;;;;;;64;;64;;;5;0.1;;5;0.1;0;0;3;1;4.1;2.3;1.2;0.3;;0.2;;;5;0.1;;5;0.1;3;1;3.6;1.9;1.2;0.2;;0.2;
PSY;2020;620025387;;620025361;TOT;0;;;0;63;;;;;;23058;15;;;877;21469;;;;;;;8851;;;;;;;;;;;;;;853;;853;;;10;1;;10;1;;;41;12;48.1;27.5;14.4;4.1;;2;0.1;;10;1;;10;1;39;7;42;23.2;14.1;2.7;;2;0.1
PSY;2020;620030726;CLINIQUE LES OYATS;620030718;GEN;;;;;;;;62;;;;;;;;;;;19748;;;;;;;;;;;;;;;;;;136;;;;;2;1.3;;2;0.4;;1;44;38;38.27;20.77;11.42;2.88;;3.2;3.2;;2;1.3;;2;0.4;;;;;;;;;
PSY;2020;620030726;;620030718;TOT;0;;;0;;;;62;;;;;;;;;;;19748;;;;;;;;;;;;;;;;;;136;;;;;2;1.3;;2;0.4;;;44;38;38.27;20.77;11.42;2.88;;3.2;3.2;;2;1.3;;2;0.4;;;;;;;;;
PSY;2020;620100347;CLINIQUE PSYCHIATRIQUE -LE RYONVAL-;590039863;GEN;;;;;85;;;;;;31110;15;0;;421;17051;;;;;;;1794;;;;;;;;;;;;;;440;;;;3;3;4.93;;2;1.08;;;59;15;68.36;43.4;6.04;2.99;;1;2.73;;;;;;;;;;;;;;;
PSY;2020;620100347;;590039863;TOT;0;;;0;85;;;;;;31110;15;0;;421;17051;;;;;;;1794;;;;;;;;;;;;;;440;;;;3;3;4.93;;2;1.08;;;59;15;68.36;43.4;6.04;2.99;;1;2.73;;;;;;;;;;;;;;;
PSY;2020;620105973;CTRE ANTOINE DE SAINT EXUPERY;590039863;GEN;;0;;;30;0;0;0;0;0;10950;0;0;0;32;10112;;;;;;;;;;;;;;;;;;;;;34;;;;1;1;1.1;;1;0.15;0;1;32;0;30.89;12.98;15.6;0.91;;;1.6;;;;;;;;;;;;;;;
PSY;2020;620105973;;590039863;TOT;0;;0;0;30;0;0;0;0;0;10950;0;0;0;32;10112;;;;;;;;;;;;;;;;;;;;;34;;;;1;1;1.1;;1;0.15;;;32;;30.89;12.98;15.6;0.91;;;1.6;;;;;;;;;;;;;;;
PSY;2020;630000412;CH D'AMBERT;630780997;GEN;;1;;;;;;;;;;5;;;;;;;;;;;1320;;;;1;1;;2545;7;;426;124;66;;410;370;;;;3;0.3;;;;0;0;8;6;11.32;7.07;;1.9;;;0.2;;;;;;;;;;;;;;;
PSY;2020;630000412;;630780997;TOT;1;;;0;;;;;;;;5;;;;;;;;;;;1320;;;;1;1;;2545;7;;426;124;66;;410;370;;;;3;0.3;;;;;;8;6;11.32;7.07;;1.9;;;0.2;;;;;;;;;;;;;;;
PSY;2020;630000446;CH DE THIERS;630781029;GEN;;1;;;31;0;0;0;0;0;11346;15;0;0;345;8012;;;;;;;889;;;;1;1;1;14482;2434;19;1503;75;12;207;2649;2391;246;6;5;1;4.78;;;;;;71;14;46.35;34.53;7.56;3.16;;0.3;0.8;;;;;;;;;;;;;;;
PSY;2020;630000446;CH DE THIERS;630781029;INF;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1.07;;;;;;9;8;10.11;;;4.5;;1;1.44;;;;;;;;;;;;;;;
PSY;2020;630000446;;630781029;TOT;1;;;0;31;0;0;0;0;0;11346;15;0;0;345;8012;;;;;;;889;;;;1;1;1;14482;2434;19;1503;75;12;207;2649;2391;246;6;6;2;5.85;;;;;;80;22;56.46;34.53;7.56;7.66;;1.3;2.24;;;;;;;;;;;;;;;
PSY;2020;630780195;CHS SAINTE-MARIE CLERMONT-FERRAND;630786754;GEN;;3;;;278;;;;;;101748;297;0;1;2089;91956;;;;;;0;10946;0;2213;2;25;20;;30576;31421;0;9743;3011;271;9;6053;4263;1307;44;26;18;37.83;2;;2;;;455;60;420.41;361.69;89.21;21.37;;7.8;26.21;;;;;;;;;;;;;;;
PSY;2020;630780195;CHS SAINTE-MARIE CLERMONT-FERRAND;630786754;INF;;1;;;16;;;;;;5176;36;;;157;2551;;;;;;0;2063;;;;3;2;;8115;1801;0;83;10;1;23;1089;925;64;;5;;5;;;;;;62;9;69.62;41.58;;8.2;;5.02;13;;;;;;;;;;;;;;;
PSY;2020;630780195;CHS SAINTE-MARIE CLERMONT-FERRAND;630786754;PEN;;;;;0;;;;;;;;;;;0;;;;;;;;;;;1;;;0;;;14611;;;;865;812;;;;3;0.88;;;;;;5;11;8.16;4;;3.46;;;;;;;;;;;;;;;;;;
PSY;2020;630780195;;630786754;TOT;1;;11;1;294;;;;;;106924;333;0;1;2246;94507;;;;;;0;13009;0;2213;2;29;22;;38691;33222;0;24437;3021;272;32;7837;5905;1377;44;31;18;43.71;2;;2;;;522;80;498.19;407.27;89.21;33.03;;12.82;39.21;;;;;;;;;;;;;;;
PSY;2020;630780401;CLINIQUE PSYCHIATRIQUE DE L AUZON;630000172;GEN;;;;;116;;;;;;42321;20;12;;793;35847;;;;;;;4066;732;;;;;;;;;;;;;680;;572;18;;7;5;;4;1.85;0;0;41;33;57.81;33.41;19.78;2.84;;0.79;1.66;;;;;;;;;;;;;;;
PSY;2020;630780401;;630000172;TOT;0;;;0;116;;;;;;42321;20;12;;793;35847;;;;;;;4066;732;;;;;;;;;;;;;680;;572;18;;7;5;;4;1.85;;;41;33;57.81;33.41;19.78;2.84;;0.79;1.66;;;;;;;;;;;;;;;
PSY;2020;630781417;CLINIQUE PSYCHIATRIQUE LES QUEYRIAUX;630000578;GEN;;;;;68;;;;;;24888;10;;;563;20872;;;;;;;2658;;;;;;;;;;;;;;535;;451;;;1;0.5;;;;0;0;22;8;29.3;22;6;1;;0;0.3;;5;;;;;;;;;;;;;
PSY;2020;630781417;;630000578;TOT;0;;;0;68;;;;;;24888;10;;;563;20872;;;;;;;2658;;;;;;;;;;;;;;535;;451;;;1;0.5;;;;;;22;8;29.3;22;6;1;;0;0.3;;5;;;;;;;;;;;;;
PSY;2020;630781771;CMP - CHU63;630780989;GEN;;5;;;177;;;;;;64766;42;;;1620;55180;;;;;;;5675;;;;3;14;4;2646;19948;2134;1473;129;4146;5;6440;4990;1160;48;24;5;23.3;;1;0.15;0;1;161;78;219.19;107.43;57.55;13.25;;4.95;9.84;12;1;6.62;;;;;;;;;;;;
PSY;2020;630781771;CMP - CHU63;630780989;INF;;3;;;12;;;;;;4284;33;;;98;2683;;;;;;9;1862;;;1;2;7;3;1388;8252;2189;157;164;1009;63;1571;1387;71;1;6;5;7.57;;2;0.61;0;1;36;38;65.07;28;8.98;6.69;;3.27;13.61;1;;0.87;;1;0.2;;;;;;;;;
PSY;2020;630781771;;630780989;TOT;1;;;0;189;;;;;;69050;75;;;1718;57863;;;;;;9;7537;;;1;5;21;7;4034;28200;4323;1630;293;5155;68;7750;6231;1227;49;30;10;30.87;;3;0.76;;;195;114;284.26;135.43;66.53;19.94;;8.22;23.45;13;1;7.49;;1;0.2;;;;;;;;;
PSY;2020;630781821;CLINIQUE PSYCHIATRIQUE LE GRAND PRE;920030269;GEN;;;;;161;;;;;;58926;20;;;1667;53619;;;;;;;4581;;;;;;;;;;;;;;1134;;1010;5;10;;;;7;;0;1;;;88.2;43.58;9.7;2.6;;5.83;0.99;10;;;;7;;;;82.49;41.4;8.05;2;;4.93;0.99
PSY;2020;630781821;;920030269;TOT;0;;;0;161;;;;;;58926;20;;;1667;53619;;;;;;;4581;;;;;;;;;;;;;;1134;;1010;5;10;;;;7;;;;;;88.2;43.58;9.7;2.6;;5.83;0.99;10;;;;7;;;;82.49;41.4;8.05;2;;4.93;0.99
PSY;2020;640000162;CH DE LA COTE BASQUE - BAYONNE;640780417;GEN;;3;;;107;;;;8;;38973;20;10;;1083;34832;;;;2256;;;1800;9;;;12;4;5;33032;6529;4627;6475;1196;5058;37;5248;4005;1104;39;15;10;18.14;0;1;0.42;;;230;57;260.52;193.12;15.28;8.13;;3.82;7.84;0;0;0;0;0;0;0;0;0;0;0;0;;0;0
PSY;2020;640000162;CH DE LA COTE BASQUE - BAYONNE;640780417;INF;;1;;;8;;;;;;2920;32;;;126;1895;;;;;;;2524;;;;4;1;3;10488;1296;3729;286;157;258;282;1278;1095;89;1;8;3;9.06;0;0;0;;;58;23;66.95;29.71;0;9.19;;9.18;12.95;0;0;0;0;0;0;0;0;0;0;0;0;;0;0
PSY;2020;640000162;CH DE LA COTE BASQUE - BAYONNE;640780417;PEN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2178;;;;297;281;2;0;2;0;0.3;0;5;0.9;;;7;2;5.46;4.46;0;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0
PSY;2020;640000162;;640780417;TOT;1;;2;1;115;;;;8;;41893;52;10;;1209;36727;;;;2256;;;4324;9;;;16;5;8;43520;7825;8356;8939;1353;5316;319;6741;5323;1185;39;23;13;27.5;0;6;1.32;;;290;82;332.93;227.29;15.28;18.32;;13;20.79;0;0;0;0;0;0;0;0;0;0;0;0;;0;0
PSY;2020;640000436;CENTRE HOSPITALIER DES PYRENEES;640780862;GEN;;4;;;269;;;;18;;98454;181;30;1;1741;79103;0;0;0;3443;0;0;14646;4221;471;2;8;23;23;55513;16634;18866;9524;22954;4392;25;9900;7824;1249;67;33;5;27.19;;;;1;0;564;59;608.89;366.45;95.25;19.43;;9.18;17.09;20;2;14.01;;;;343;28;363.6;198.1;78.83;3.85;;2.41;11.43
PSY;2020;640000436;CENTRE HOSPITALIER DES PYRENEES;640780862;INF;;2;;;29;3;;;;;10614;56;2;;215;5171;0;;;0;0;0;3861;0;0;3;6;15;7;26268;6157;3560;1085;321;628;309;2864;2413;113;0;12;0;11.41;;;;0;0;139;35;165.71;77.87;6;17.64;;15.62;20.52;5;0;1.69;;;;43;1;43.73;23.82;6;1;;1.92;2
PSY;2020;640000436;CENTRE HOSPITALIER DES PYRENEES;640780862;PEN;;;;;;;;;;;;;;;0;0;;;;;;;0;;0;;;;;0;;0;0;;;;540;489;0;0;3;0;0.92;;;;;;2;1;2.6;2;;0.6;;;;;;;;;;;;;;;;;;
PSY;2020;640000436;;640780862;TOT;1;;4;1;298;3;;;18;;109068;237;32;1;1956;84274;0;0;0;3443;0;0;18507;4221;471;5;14;38;30;81781;22791;22426;10609;23275;5020;334;12858;10493;1354;68;48;5;39.52;;;;;;705;95;777.2;446.32;101.25;37.67;;24.8;37.61;25;2;15.7;;;;386;29;407.33;221.92;84.83;4.85;;4.33;13.43
PSY;2020;640018255;CLINIQUE CHATEAU CARADOC;640007019;GEN;;;;;93;;;;;;33945;30;8;;863;31716;;;;;;;14020;397;;;;;;;;;;;;;2197;0;694;2;;10;0.31;;2;0.9;0;0;57;48;54.85;25.2;11.95;8.31;;7.39;2;;6;;;2;0.9;31;6;;21;11;1;;;1.5
PSY;2020;640018255;CLINIQUE CHATEAU CARADOC;640007019;INF;;;;;;;;;;;;15;;;;;;;;;;;3378;;;;;;;;;;;;;;280;;;;1;1;1.25;;;;0;0;3;14;5.4;1.6;1;0.8;;1;1;;;;;;;;;;;;;;;
PSY;2020;640018255;;640007019;TOT;0;;;0;93;;;;;;33945;45;8;;863;31716;;;;;;;17398;397;;;;;;;;;;;;;2477;0;694;2;1;11;1.56;;2;0.9;;;60;58;60.25;26.8;12.95;9.11;;8.39;3;;6;;;2;0.9;31;6;;21;11;1;;;1.5
PSY;2020;640018818;CENTRE DE SOINS LA NOUVELLE AQUITAINE;920030269;GEN;;;;;95;;;20;;;34770;30;;;675;25044;;;2927;;;;2938;;;;;;;;;;;;;;746;;502;;1;4;1.68;1;4;3;;;;;48.49;24.74;6.27;2.77;;1.45;1;;;;;;;;;;;;;;;
PSY;2020;640018818;CENTRE DE SOINS LA NOUVELLE AQUITAINE;920030269;INF;;;;;;;;;;;;15;;;;;;;;;;;1394;;;;;;;;;;;;;;76;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PSY;2020;640018818;;920030269;TOT;0;;;0;95;;;20;;;34770;45;;;675;25044;;;2927;;;;4332;;;;;;;;;;;;;;820;;502;;1;4;1.68;1;4;3;;;;;48.49;24.74;6.27;2.77;;1.45;1;;;;;;;;;;;;;;;
PSY;2020;640780334;CLINIQUE D'AMADE;640017893;GEN;;;;;70;;;;;;25550;10;;;668;20659;;;;;;;3290;;;;;;;;;;;;;;817;0;508;1;4;1;;1;;1;;;21;3;;20.05;3.96;1;;1;;;;;;;;;;;;;;;;
PSY;2020;640780334;;640017893;TOT;0;;;0;70;;;;;;25550;10;;;668;20659;;;;;;;3290;;;;;;;;;;;;;;817;0;508;1;4;1;;1;;1;;;21;3;;20.05;3.96;1;;1;;;;;;;;;;;;;;;;
PSY;2020;640780409;CLINIQUE MIRAMBEAU;640000154;GEN;;;;;54;;;;;;19710;10;;1;795;19265;;;;;;;4854;;969;;;;;;;;;;;;1156;;638;;;4;2.4;;6;0.7;0;1;21;13;24.29;16.92;6;0.63;;0.34;0.4;;4;;;;;;;;;;;;;
PSY;2020;640780409;;640000154;TOT;0;;;0;54;;;;;;19710;10;;1;795;19265;;;;;;;4854;;969;;;;;;;;;;;;1156;;638;;;4;2.4;;6;0.7;;;21;13;24.29;16.92;6;0.63;;0.34;0.4;;4;;;;;;;;;;;;;
PSY;2020;650000060;CH LANNEMEZAN;650780174;GEN;;4;;;207;0;0;17;0;17;75762;84;4;6;2069;63345;0;0;5104;0;5499;0;7846;45;0;3;8;3;6;78673;1124;15308;14034;905;4163;0;9480;7521;1394;50;17;6;26.1;1;1;1.8;1;1;324;69;385.49;281.64;14.18;13.19;;;12.53;13;4;15.8;1;1;1.8;191;36;213.3;176.86;13.02;3.18;;;1.8
PSY;2020;650000060;CH LANNEMEZAN;650780174;INF;;1;;;14;7;;;;;4284;69;;6;327;2921;647;;;0;;0;6839;0;0;;6;1;6;13394;1574;9339;498;191;2;55;1559;1378;80;0;3;3;5;;;;1;1;82;28;104.94;47.16;;13.05;;5.25;21.98;;;;;;;17;18;24.14;15.64;;0.65;;;5.03
PSY;2020;650000060;CH LANNEMEZAN;650780174;PEN;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;0;;;;;;;356;356;;;;;;;2;1.4;;;;14;2.07;1.43;;0.64;;;;;;;;;;;;;;;;;;
PSY;2020;650000060;;650780174;TOT;1;;4;1;221;7;0;17;0;17;80046;153;4;12;2396;66266;647;0;5104;0;5499;0;14685;45;0;3;16;4;12;92067;2698;24647;14532;1096;4165;55;10921;9199;1453;50;20;9;31.1;1;3;3.2;;;406;97;492.5;330.23;14.18;26.88;;5.25;34.51;13;4;15.8;1;1;1.8;208;54;237.44;192.5;13.02;3.83;;;6.83
PSY;2020;650780729;CL REPUBLIQUE;650000276;GEN;;;;;49;;;;;;17934;12;;;388;15404;;;;;;;1101;;;;;;;;;;;;;;465;;284;3;3;1;;;5;;0;1;21;2;26.73;14.8;3.2;;;1;;3;;;;5;;19;;17.04;13.3;2.4;;;0.5;
PSY;2020;650780729;;650000276;TOT;0;;;0;49;;;;;;17934;12;;;388;15404;;;;;;;1101;;;;;;;;;;;;;;465;;284;3;3;1;;;5;;;;21;2;26.73;14.8;3.2;;;1;;3;;;;5;;19;;17.04;13.3;2.4;;;0.5;
PSY;2020;650780737;CLINIQUE MALADIES MENTALES LE PIETAT;650000284;GEN;;;;;43;;;;;;15695;;;;345;13957;;;;;;;;;;;;;;;;;;;;;244;;244;0;2;;2;1;3;2.5;0;0;12;8;21.12;8.73;10.79;0.82;;0;0.78;2;;2;1;3;2.5;12;8;21.12;8.73;10.79;0.82;;0;0.78
PSY;2020;650780737;;650000284;TOT;0;;;0;43;;;;;;15695;;;;345;13957;;;;;;;;;;;;;;;;;;;;;244;;244;;2;;2;1;3;2.5;;;12;8;21.12;8.73;10.79;0.82;;0;0.78;2;;2;1;3;2.5;12;8;21.12;8.73;10.79;0.82;;0;0.78
PSY;2020;660000092;CHS LEON JEAN GREGORY;660780198;GEN;;6;;;209;8;14;10;8;0;76494;141;0;0;1829;67353;164;3214;2249;1865;0;0;9801;0;0;1;12;10;12;77928;8724;5894;8022;5310;9683;188;11129;9150;1282;23;41;6;35.47;16;5;14.24;1;1;464;70;529.67;324.49;61.25;15.19;;4.73;29.6;37;3;31.89;13;3;11.37;304;35;343.61;183.23;59.25;4.55;;0;19.21
PSY;2020;660000092;CHS LEON JEAN GREGORY;660780198;INF;;3;;;8;8;;;2;0;2928;50;0;0;96;1829;0;;;16;0;0;1153;0;0;3;8;5;8;20056;1031;981;231;40;33;121;3189;1406;48;0;10;4;8.58;0;1;0.2;0;0;113;20;123.02;45.23;7.58;17.83;;12.88;21.27;4;1;3.03;0;1;0.2;23;3;26.98;12.85;5.58;0.83;;0;2.92
PSY;2020;660000092;CHS LEON JEAN GREGORY;660780198;PEN;;;;;13;;;;;;4758;0;;0;56;3670;;;;;;;;;0;0;1;;0;120;;0;26508;;;;1496;1406;55;0;2;2;3.8;0;0;0;;;18;3;20.26;10.8;0;4.5;;0;0.96;0;0;0;0;0;0;8;0;8;7;0;0;;0;0
PSY;2020;660000092;;660780198;TOT;1;;9;1;230;16;14;10;10;0;84180;191;0;0;1981;72852;164;3214;2249;1881;0;0;10954;0;0;4;21;15;20;98104;9755;6875;34761;5350;9716;309;15815;13620;1378;23;53;12;47.85;16;6;14.44;;;595;93;672.95;380.52;68.83;37.52;;17.61;51.83;41;4;34.92;13;4;11.57;335;38;378.59;203.08;64.83;5.38;;0;22.13
PSY;2020;660000142;SA CLINIQUE DU PRE;660000142;GEN;;;;;119;;;;;0;43554;20;0;0;3630;43435;;;;;;;7320;;;;;;;;;;;;;;1304;;;;7;;;;;;;;;;;31.61;22.41;3;;0;5.5;;;;;;;;;;;;;;;
PSY;2020;660000142;;660000142;TOT;0;;;0;119;;;;;0;43554;20;0;0;3630;43435;;;;;;;7320;;;;;;;;;;;;;;1304;;;;7;;;;;;;;;;;31.61;22.41;3;;0;5.5;;;;;;;;;;;;;;;
PSY;2020;660780214;CL SENSEVIA;920030269;GEN;;;;;;;;60;;;;;;;;;;;21870;;;;;;;;;;;;;;;;;;192;;;;2;;1.5;;2;1;0;0;41;;32.62;7.72;3.13;1.5;;0.79;5.32;2;;1.5;;2;1;;;;;;;;;
PSY;2020;660780214;;920030269;TOT;0;;;0;;;;60;;;;;;;;;;;21870;;;;;;;;;;;;;;;;;;192;;;;2;;1.5;;2;1;;;41;;32.62;7.72;3.13;1.5;;0.79;5.32;2;;1.5;;2;1;;;;;;;;;
PSY;2020;660780735;CL DU ROUSSILLON;920030269;GEN;;;;;80;;;;;;29280;13;;;640;29994;;;;;;;5347;;;;;;;;;;;;;;507;;438;3;1;1;1.51;2;1;2.09;0;0;48;15;58.35;26.13;14.79;1.8;;1.76;2.38;1;1;1.51;2;1;2.09;48;15;58.35;26.13;14.79;1.8;;1.76;2.28
PSY;2020;660780735;CL DU ROUSSILLON;920030269;INF;;;;;;;;;;;;15;;;;;;;;;;;2501;;;;;;;;;;;;;;63;;;;;1;0.5;;;;0;0;4;4;6.03;2.33;;1;;1.16;1;;;;;;;;;;;;;;;
PSY;2020;660780735;;920030269;TOT;0;;;0;80;;;;;;29280;28;;;640;29994;;;;;;;7848;;;;;;;;;;;;;;570;;438;3;1;2;2.01;2;1;2.09;;;52;19;64.38;28.46;14.79;2.8;;2.92;3.38;1;1;1.51;2;1;2.09;48;15;58.35;26.13;14.79;1.8;;1.76;2.28
PSY;2020;670000025;HOPITAL CIVIL / NOUVEL HOPITAL CIVIL;670780055;GEN;;1;;;74;;;;4;;27010;12;1;;923;20049;;;;46;;;954;;;1;1;7;2;4821;12724;6000;1364;24;8282;;7646;7017;540;1;30;11;18.87;;;;1;0;110;52;127.95;59.5;35.57;9.64;;1.6;0.01;12;4;6.25;;;;85;27;95.64;40.48;33.51;3.08;;;
PSY;2020;670000025;HOPITAL CIVIL / NOUVEL HOPITAL CIVIL;670780055;INF;;1;;;12;;;;;;4380;49;;;143;2855;;;;;;50;5495;;;3;2;5;3;8844;9467;1536;176;18;508;75;2634;2287;82;1;21;7;19.13;;;;1;0;63;46;85.76;26.94;20.18;12.03;;9.78;7.37;2;1;0.8;;;;20;9;24.43;10.58;7.59;0.5;;;1.8
PSY;2020;670000025;;670780055;TOT;1;;1;0;86;;;;4;;31390;61;1;;1066;22904;;;;46;;50;6449;;;4;3;12;5;13665;22191;7536;1540;42;8790;75;10166;9231;611;2;51;18;38;;;;;;173;98;213.71;86.44;55.75;21.67;;11.38;7.38;14;5;7.05;;;;105;36;120.07;51.06;41.1;3.58;;;1.8
PSY;2020;670000058;EPSAN BRUMATH;670013366;GEN;;9;;;345;;;;;;125925;219;8;20;3674;124196;;962;;;;;17379;28;5231;0;33;13;0;65620;8292;2;8034;3061;5652;2;12594;9060;2605;61;52;5;46.62;;;;0;0;600;149;679.54;422.33;93.35;25.66;;6.37;26.22;28;3;22.95;;;;452;101;472.12;263.08;90.33;5.21;;4.5;14.68
PSY;2020;670000058;EPSAN BRUMATH;670013366;INF;;2;;;9;;;;;;3285;90;;13;80;2039;;;;;;;7259;0;3148;0;9;2;;17358;913;0;731;83;474;102;3543;2834;70;0;14;7;14.24;;;;0;0;115;34;138.35;62.1;4.85;11.46;;9.77;35.44;1;;0.4;;;;21;2;15.45;12.09;0.12;;;0.52;0.42
PSY;2020;670000058;EPSAN BRUMATH;670013366;PEN;;;;;;;;;;;;12;;1;;;;;;;;;1954;;124;;2;;;278;;0;38003;;;;1301;1215;0;0;4;;3.5;;;;;;13;2;15.52;9.5;;1.96;;;1;;;;;;;;;;;;;;;
PSY;2020;670000058;;670013366;TOT;1;;11;1;354;;;;;;129210;321;8;34;3754;126235;;962;;;;;26592;28;8503;0;44;15;0;83256;9205;2;46768;3144;6126;104;17176;12868;2669;61;70;12;64.36;;;;;;728;185;833.41;493.93;98.2;39.08;;16.14;62.66;29;3;23.35;;;;473;103;487.57;275.17;90.45;5.21;;5.02;15.1
PSY;2020;670000603;CENTRE HOSPITALIER D'ERSTEIN;670781152;GEN;;3;;;182;;;;;;68575;108;0;;1887;63311;;;;;;0;9574;0;;0;6;4;6;60530;3880;381;5700;3078;746;15;5873;4159;1219;60;14;6;17.48;1;8;2.97;1;1;271;83;335.39;215.54;45.12;11.93;;5.65;12.92;9;4;6.96;1;8;2.97;172;102;245.43;146.99;43.66;2.73;;3.54;7.08
PSY;2020;670000603;CENTRE HOSPITALIER D'ERSTEIN;670781152;INF;;1;;;8;;;;;;424;39;;;16;355;;;;;;;3065;;;2;3;1;5;34948;19;1171;188;66;45;448;2782;2549;16;0;3;8;7.55;0;0;0;;;64;51;85.47;36.08;2.75;13.86;;11.19;14.46;3;7;0.16;0;0;0;13;12;2.43;1.07;0.75;0;;0;0.3
PSY;2020;670000603;;670781152;TOT;1;;5;0;190;;;;;;68999;147;0;;1903;63666;;;;;;0;12639;0;;2;9;5;11;95478;3899;1552;5888;3144;791;463;8570;6633;1232;60;17;13;25.03;1;8;2.97;;;335;120;420.86;251.62;47.87;25.79;;16.84;27.38;12;11;7.12;1;8;2.97;185;105;247.86;148.06;44.41;2.73;;3.54;7.38
PSY;2020;670013754;UGECAM ALSACE;670013754;GEN;;1;;;50;0;3;0;0;0;15982;16;0;0;335;11076;0;629;0;0;0;0;2903;0;0;0;1;0;1;6177;0;2629;475;19;18;0;819;527;251;5;4;1;3.26;0;3;1.08;1;1;47;26;56.04;37.43;5.09;2.71;;0.08;3.57;4;1;3.26;0;3;1.08;29;15;38;26.55;5.09;1.08;;0.08;2.62
PSY;2020;670013754;;670013754;TOT;1;;0;0;50;0;3;0;0;0;15982;16;0;0;335;11076;0;629;0;0;0;0;2903;0;0;0;1;0;1;6177;0;2629;475;19;18;0;819;527;251;5;4;1;3.26;;3;1.08;;;47;26;56.04;37.43;5.09;2.71;;0.08;3.57;4;1;3.26;0;3;1.08;29;15;38;26.55;5.09;1.08;;0.08;2.62
PSY;2020;680000627;HOPITAL DU HASENRAIN;680020336;GEN;;2;;;73;;;;;;26718;30;;;1095;24343;;;;;;;3426;;;;11;1;3;14539;41;6117;5570;935;6573;0;5434;4523;834;8;8;1;8.5;;;;1;0;172;54;181.28;125.45;17;11.35;;1.1;5.96;4;5;7.53;;;;91;27;98.88;67.26;14.75;2.28;;0.1;3.51
PSY;2020;680000627;HOPITAL DU HASENRAIN;680020336;INF;;1;;;5;;;;;;1830;31;;;34;3041;;;;;;;3325;;;2;3;1;1;11284;73;2029;158;15;1519;28;1905;1801;35;;4;2;4.9;;;;1;0;63;17;59.94;18.48;6.52;9.69;;2.47;11.27;;;;;;;18;6;17.91;8.39;6.52;0.6;;;0.5
PSY;2020;680000627;HOPITAL DU HASENRAIN;680020336;PEN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1755;939;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PSY;2020;680000627;;680020336;TOT;1;;1;1;78;;;;;;28548;61;;;1129;27384;;;;;;;6751;;;2;14;2;4;25823;114;8146;5728;950;8092;28;7222;6211;865;8;12;3;13.4;;;;;;235;71;241.22;143.93;23.52;21.04;;3.57;17.23;4;5;7.53;;;;109;33;116.79;75.65;21.27;2.88;;0.1;4.01
PSY;2020;680000684;HOPITAL LOUIS PASTEUR;680000973;GEN;;1;;;51;;;;;;18666;27;;;565;13998;;;;;;;1945;;;1;2;3;2;18216;638;2069;4299;23;1165;;3160;3025;393;;9;3;10.22;;;;0;1;58;39;86.83;52.67;7.05;6.76;;1.45;2.5;9;3;10.22;;;;43;33;68.56;40.78;7.05;3.85;;1.25;1.25
PSY;2020;680000684;HOPITAL LOUIS PASTEUR;680000973;INF;;1;;;;;;;;;;36;;;;;;;;;;;5232;;;2;1;1;3;11797;626;2674;68;4;983;12;1786;1780;;;4;2;5.8;;;;0;1;37;19;48.38;15.33;0.5;8.4;;9.09;10.96;4;2;5.8;;;;;;;;;;;;
PSY;2020;680000684;;680000973;TOT;1;;1;0;51;;;;;;18666;63;;;565;13998;;;;;;;7177;;;3;3;4;5;30013;1264;4743;4367;27;2148;12;4920;4787;393;;13;5;16.02;;;;;;95;58;135.21;68;7.55;15.16;;10.54;13.46;13;5;16.02;;;;43;33;68.56;40.78;7.05;3.85;;1.25;1.25
