BOR;AN;FI;RS;FI_EJ;PN_A1;PN_A2;PN_A3;PN_A4;PN_A5;PN_A6;PN_A7;PN_A73;PN_A8;PN_A9;PN_A74;PN_A10;PN_A11;PN_A12;PN_A13;PN_A75;PN_A14;PN_A15;PN_A16;PN_A17;PN_A18;PN_A19;PN_A20;PN_A21;PN_A22;PN_A23;PN_A24;PN_A25;PN_B25;PN_A26;PN_A27;PN_A28;PN_A29;PN_A30;PN_A31;PN_A32;PN_A33;PN_A34;PN_B30;PN_B31;PN_B32;PN_B33;PN_B34;PN_C30;PN_C31;PN_C32;PN_C33;PN_C34;PN_A35;PN_A36;PN_A37;PN_A38;PN_A39;PN_A40;PN_A41;PN_A42;PN_A43;PN_A44;PN_A45;PN_A46;PN_A47;PN_A48;PN_A49;PN_A50;PN_A51;PN_A53;PN_A54;PN_A55;PN_A56;PN_A57;PN_A58;PN_A59;PN_A60;PN_A61;PN_A62;PN_A63;PN_A64;PN_A65;PN_A66
PN;2020;570000216;HOPITAL DE SAINT AVOLD - SOS SANTE;570010181;0.96;0.2;686;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;;0;;;;1;105;46;;;0;;;;
PN;2020;570000281;HOPITAL D'HAYANGE - CHR;570005165;;;27;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;;0;;;;0;;;;;0;;;;
PN;2020;570000349;HOPITAL BEL AIR DE THIONVILLE - CHR;570005165;1.82;;1179;1;2.6;834;0;0;0;0;;;;;;;;;;0;;;0;;;1;1;1;21/03/2006;3;2;1;7;2;1;;;;0;0;;;;0.3;0.2;;;;1;10;0;0;0;;;;0;;;;1;16;803;1;;0;;;;1;278;143;45;0.5;1;62;;0;
PN;2020;570000356;CLINIQUE AMBROISE PARE DE THIONVILLE;570000919;1.7;0.4;17;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;570000364;CLINIQUE NOTRE DAME DE THIONVILLE;570011569;0.5;0.1;12;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;32;13;7;0.2;0;;;;
PN;2020;570000380;ABRESCHVILLER - CRS SAINT LUC;570000034;0.3;0.15;41;0;;;;;;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;570000448;CMSC FILIERIS DE CHARLEVILLE SOUS BOIS;750050759;0.2;;;0;;;;;;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;1;12;7;2205;1;3;0;1;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;570000455;HOPITAL DE CHATEAU-SALINS - SOS SANTE;570010181;0.02;0.02;16;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;570000562;HOPITAL ST FRANCOIS - MARANGE-SILVANGE;570011353;1;1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;1;1;1;03/05/2013;385;188;0;30;;;;;;1;1;;5;4;0.6;0.6;;0.8;0.4;0;;;;0;;;;1;6;2;1;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;570000596;HIA LEGOUEST;750821092;1.4;0.1;257;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;313;258;;0.4;0;;;;
PN;2020;570000646;HOPITAL-CLINIQUE CLAUDE BERNARD;570001115;0.8;0.1;91;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.2;0;;;;1;500;500;4;0.3;0;;;;
PN;2020;570000661;HOPITAL SAINT JOSEPH DE BITCHE;570000158;0.4;0.25;456;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;570000687;CH LEMIRE DE SAINT-AVOLD;570025254;;;16;0;;;;;0;0;;;;;;;;;;0;;;0;;;1;1;1;21/05/2006;1026;393;0;29;2;2;;6;2;;;;;;1.3;1.3;;2.2;1.5;1;12;94;3212;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;570000794;CENTRE L'ADAPT MOSELLE DE THIONVILLE;930019484;0.3;0.2;6;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;570000828;CTRE POST CURE LA FONTENELLE MAIZEROY;570011452;0.5;0.05;77;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;570000885;CENTRE HOSPITALIER DE LORQUIN;570000133;1;;;0;;;;;;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;1904;301;5;2.95;0;;;;
PN;2020;570000893;CHS DE SARREGUEMINES;570000141;1.24;;776;0;;;;;1;1;;120;0;0;4473;;;237;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;1;0.6;31;0;1;4873;443;4;6.45;0;;;;
PN;2020;570000901;HOPITAL ROBERT PAX DE SARREGUEMINES;570000158;1;0.65;4080;1;0.84;83;0;0;0;1;;339;2769;0;399;;718;719;2;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;1;15;1212;1;9;0;;;;0;;;;;0;;;;
PN;2020;570000950;CLINIQUE STE ELISABETH DE YUTZ;570000398;0.2;0.1;;0;;;;;;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;570000968;CH LE SECQ DE CREPY DE BOULAY;570000430;0.5;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;570000992;HOPITAL SAINT JACQUES DE DIEUZE;570000497;0.2;0.05;;0;;;;;;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;570001016;CHS DE JURY;570000513;1;0.4;;0;;;;;1;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;570001057;HOPITAL BELLE-ISLE DE METZ - HPM;570023630;0.8;0.3;492;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;3.9;0;;;;1;2449;518;;2.7;0;;;;
PN;2020;570001099;HOPITAL SAINTE-BLANDINE DE METZ - HPM;570023630;0.2;0.1;94;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;;0;;;;0;;;;;0;;;;
PN;2020;570002287;MAISON DE SANTE STE MARGUERITE NOVEANT;570001230;0.17;0.05;73;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;570003079;CENTRE DE GERIATRIE LE KEM - SOS SANTE;570010181;0.5;;;0;;;;;;0;;;;;;;;;;0;;;0;;;1;1;1;21/03/2010;1391;262;1;180;;;;;;6;2;;2;2;1.3;0.5;;0.3;0.3;0;;;;1;16;6;4810;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;570003103;CRF LE HOHBERG DE SARREGUEMINES;540019726;0.6;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;1;10;2;1;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;570005215;CENTRE FELIX MARECHAL DE METZ - CHR;570005165;;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;1;1;1;21/03/2006;222;122;0;180;1;;;;;;;;;;0.8;;;;;0;;;;0;;;;0;;;;0;;;1;;0;;;;0;;;;;0;;;;
PN;2020;570009670;HOPITAL ST MAURICE ASSPO;570027995;0.4;0.05;;0;;;;;;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;570010082;CENTRE DE DIALYSE DE NOUILLY (ASA);570013797;1.1;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;570012369;CMS DE GORZE;570011387;0.4;;;0;;;;;;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;570012633;CTRE MED DIET L'ALUMNAT SCY-CHAZELLES;540019726;0.02;0.02;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;570015248;INSTITUT PRIVE DE RADIOTHERAPIE METZ;950044412;0;0;0;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.1;0;;;;0;;;;;0;;;;
PN;2020;570023309;CENTRE MATHILDE SALOMON DE PHALSBOURG;670014604;0.12;0.04;1;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;570026252;HOPITAL ROBERT SCHUMAN DE VANTOUX -HPM;570023630;1;0.4;1295;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;4.9;0;;;;0;;;;;0;;;;
PN;2020;570026682;HOPITAL DE MERCY - CHR METZ THIONVILLE;570005165;4.4;2.15;2590;1;5.2;1254;1;0;0;1;570000885;480;6147;561;0;0;976;1282;2;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;1;15;872;1;;1;;112;;1;1133;458;10;0;1;1860;;1.86;0.86
PN;2020;580001899;HOSP. A DOMICILE NIVERNAIS MORVAN;750721334;1;0.25;0;0;;;;;0;0;;;;;;;;;0;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;580004836;CENTRE COLBERT MEDECINE ET SSR;580780039;;;11;0;;;;;0;0;;;;;;;;;;0;;;0;;;1;1;1;;366;209;0;20;3;3;;1;1;1;;1;3;1;0.6;0.5;0.1;2.1;1.1;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;580006286;CLINEA LES PORTES DU NIVERNAIS;920030269;0.2;0.2;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;580780138;POLYCLINIQUE DU VAL DE LOIRE;580000024;0.3;0.2;415;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;1;0;;;;0;;;;;0;;;;
PN;2020;580780187;MAISON CONVALESC. LUZY CLIN. DU MORVAN;580000057;0.2;0.25;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;580780203;CENTRE MEDICAL DE LA VENERIE;580000073;0.06;0.01;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;3;2;3;0.01;0;;;;
PN;2020;580780237;CLINIQUE DU CHATEAU DU TREMBLAY;580000099;0.2;0.1;;0;;;;;;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;2;;30;0;0;;;;
PN;2020;580971349;SOINS DE SUITE & RÉADAPT LE RECONFORT;580002129;0.2;0.03;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;580972008;CRF PASORI - COSNE;580000628;0.5;0.15;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;1;8;2;1;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;580972560;UNITÉ DE RADIOTHÉRAPIE RÉPUBLIQUE;630011831;;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.2;0;;;;0;;;;;0;;;;
PN;2020;580972610;HOPITAL LOCAL LES CYGNES LORMES;580780054;;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;580972628;MOYEN SEJOUR PIGNELIN;580780039;;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;1;10;46;1398;1;12;25;4306;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;580972636;CENTRE HOSPITALIER PIERRE LÔO;580780971;0.45;0.18;416;0;;;;;1;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;580972644;CH HENRI DUNANT LA CHARITE-SUR-LOIRE;580781136;0.2;0.1;;0;;;;;;0;;;;;;;;;;0;;;0;;;1;1;1;12/10/2009;66;34;1;;;;;1;1;1;1;;;;0.03;0.03;;0.5;0.5;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;580972651;CH CHATEAU-CHINON;580780047;;;;0;;;;;0;0;;;;;;;;;;0;;;0;;;1;1;0;;7;7;0;;;;;;;1;;;;;1;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;580972669;CH CLAMECY;580780070;0.2;0.07;95;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;580972677;CH COSNE COURS SUR LOIRE;580780088;0.9;0.2;94;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;580972685;CH DECIZE;580780096;;1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;1;1;0;;269;212;0;;;;;;;1;;;;;0.2;;;;;0;;;;0;;;;0;;;;0;;;0;;1;1.85;130;38;1;517;119;3;0.05;0;;;;
PN;2020;580972693;HOPITAL PIERRE BEREGOVOY;580780039;5.43;1.08;1852;1;1.2;90;0;0;0;1;;118;837;1;666;2230;233;;1;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;1.4;1;1.15;232;58;1;651;191;20;1.65;1;;;0.02;
PN;2020;590000014;CH SOMAIN;590780052;0.5;0.15;689;0;;;;;1;0;;;;;;;;;;0;;;0;;;1;1;0;;39;20;0;;1;1;;;;;;;;;0.1;0.1;;0.1;0.1;0;;;;0;;;;0;;;;0;;;0;;1;3.17;1011;696;1;601;332;;1;0;;;;
PN;2020;590000097;CH LA BASSEE;590780185;0.3;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;1;10;2;1;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;590000105;CHR LILLE;590780193;;;513;1;;;1;1;1;1;;1300;12862;343;5449;11483;3411;3934;0;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;1;84;3852;0;;0;;;;0;;;;;0;;;;
PN;2020;590000113;GROUPE HOSPITALIER LOOS HAUBOURDIN;590053120;0.33;0.26;;0;;;;;0;0;;;;;;;;;;0;;;0;;;1;1;1;26/09/2016;72;0;1;40;1;;;;;1;1;;3;1;0.2;0.1;;0.8;0.5;1;10;81;3326;1;12;7;4324;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;590000121;CH SECLIN;590780227;4.08;1.8;2672;1;1.4;103;0;0;0;0;;;;;;;;;;0;;;0;;;1;1;1;18/11/2008;297;115;0;140;;;;;;10;10;;2;2;1;1;;1.23;1.23;1;12;78;4328;0;;;;0;;;;0;;;0;;1;3.2;473;177;1;517;212;42;0.2;0;;;;
PN;2020;590000188;CLCC OSCAR LAMBRET LILLE;590780334;1.1;0.25;9659;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.72;1;0.55;40;0;1;54;46;9;0.55;1;1328;1054;1.7;0
PN;2020;590000337;CH DUNKERQUE;590781415;3.3;0.8;4808;1;5.3;1266;0;0;0;1;;105;2757;0;0;0;384;375;1;0;;;0;;;1;1;1;08/11/2017;373;245;0;90;;;;;;2;1;1;6;;0.4;0.2;0.2;2.9;;0;;;;0;;;;0;;;;1;9;265;0;;1;6.12;1522;230;1;1016;412;30;1.9;1;143;0;0.05;0.05
PN;2020;590000428;CH CAMBRAI;590781605;2.85;1;2894;1;2;;;0;1;0;;;;;;;;;;0;;;0;;;1;1;0;;481;319;0;;;;;;;;;;2;1;;;;1;0.5;0;;;;0;;;;0;;;;0;;;0;;1;0.57;162;;1;345;176;;0.8;0;;;;
PN;2020;590000436;CH LE CATEAU;590781621;0.68;0.1;727;1;;;0;0;1;0;;;;;;;;;;0;;;0;;;1;1;1;;;;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;;;;0;;;;0;;;0;;1;;;;1;;;;;0;;;;
PN;2020;590000444;CH JEUMONT;590781639;0.3;;6;0;;;;;1;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;590000451;CH HAUTMONT;590781647;0.25;0.06;;0;;;;;0;0;;;;;;;;;;0;;;0;;;1;1;1;01/03/2016;21;12;1;0;1;;;2;1;;;;;;0.1;;;0.04;0.03;1;20;188;6322;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;590000469;CH FOURMIES;590781662;2;0.1;;1;0.8;112;0;0;1;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;1;2.2;;;1;;;;0.2;0;;;;
PN;2020;590000477;CH LE QUESNOY;590781670;1;0.1;;0;;;;;;0;;;;;;;;;;0;;;0;;;1;1;1;01/12/2005;355;140;1;180;2;2;;3;1;2;2;;1;1;0.5;0.4;;0.7;0.3;1;12;110;4246;1;12;12;3141;1;5;3;1;0;;;0;;0;;;;1;94;51;15;0.1;0;;;;
PN;2020;590000527;CH AVESNES;590781795;0.44;0.2;154;1;0.25;20;0;0;0;0;;;;;;;;;;0;;;0;;;1;0;0;;141;87;0;90;1;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;1;2.5;443;163;1;2044;632;12;2.14;0;;;;
PN;2020;590000535;CH SAMBRE AVESNOIS MAUBEUGE;590781803;3;0.2;4046;1;1.1;211;1;1;1;1;;398;4525;96;330;298;379;;0;0;;;0;;;1;1;1;20/05/2011;442;203;0;;0;0;0;;0;9;3;5;;0;0.5;0.3;0.1;;0;0;;;;0;;;;0;;;;0;;;0;;1;11.03;806;78;1;615;233;15;11.03;0;;;;
PN;2020;590000543;CH FELLERIES-LIESSIES;590781811;0.5;0.2;56;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;1;15;5;1;0;;;0;;0;;;;1;37;32;5;0.02;0;;;;
PN;2020;590000592;CH DENAIN;590782165;1.05;0.6;2883;1;0.8;89;0;0;0;0;;;;;;;;;;0;;;0;;;1;1;0;;57;10;0;;;;;;;0;;;;;0.02;0.02;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;1;73;37;5;0.1;0;;;;
PN;2020;590000600;CH SAINT- AMAND LES EAUX;590782207;0.8;0.6;99;0;;;;;0;0;;;;;;;;;0;0;;;0;;;1;1;1;30/07/2013;326;213;0;;1;;;;;;;;;;;;;;;0;;;;0;;;;1;6;0;1;0;;;0;;1;2.61;776;492;1;7226;1709;6;11.84;0;;;;
PN;2020;590000618;CH VALENCIENNES;590782215;3.6;2.5;8794;1;1.88;402;1;0;1;1;;425;4389;5;788;;833;973;3;0;;;0;;;1;1;1;20/12/2005;879;313;1;147;8;7;1;5;2;0;0;0;1;1;0.85;0.8;0.05;2.87;1.62;0;;;;1;20;8;6928;0;;;;0;;;1;1;1;3.1;496;111;1;1841;875;1;3.09;1;494;;;
PN;2020;590000691;CH WATTRELOS;590782439;0.5;0.2;;1;1;9;0;0;0;0;;;;;;;;;;0;;;0;;;1;1;0;;239;215;0;18;1;;1;1;1;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;590000758;CH ARMENTIERES;590782637;1.8;0.63;2307;1;1;24;0;0;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;1.78;0;;;;0;;;;;0;;;;
PN;2020;590000774;CH HAZEBROUCK;590782652;;;494;1;;4;0;0;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;1;4.44;1079;370;1;40;40;;;0;;;;
PN;2020;590000782;EPSM LILLE METROPOLE;590782660;1;0.1;1074;1;1.71;163;0;0;1;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;590000790;EPSM DES FLANDRES;590782678;1;0.3;804;0;;;;;1;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;590001004;CH DOUAI DECHY;590783239;2.5;1.5;3345;1;2.5;192;1;0;1;1;;389;4145;356;790;3840;757;;2;0;;;0;;;1;1;1;;178;91;0;;1;;;;;;;;;;1;;;;;0;;;;1;15;7;4297;0;;;;0;;;0;;1;;;;1;;;;;0;;;;
PN;2020;590001418;EPSM AGGL LILLOISE ST-ANDRE;590034740;;;;1;2;;0;1;1;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;1;;;;0;;;;;0;;;;
PN;2020;590001442;CH ZUYDCOOTE;590784245;1.1;0.1;;0;;;;;0;0;;;;;;;;;;0;;;1;;;1;1;1;15/03/2006;76;37;0;30;;;;;;;;;;;0.1;0.1;;0.5;0.4;0;;;;0;;;;1;7;7;1;0;;;0;;0;;;;1;584;248;25;;0;;;;
PN;2020;590001582;CH INTERCOMMUNAL WASQUEHAL;590785663;1;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;1;1;1;31/07/2013;75;15;0;;2;;;;;1;;;2;2;0.25;;;0.11;0.11;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;590001749;POLYCLINIQUE DE GRANDE SYNTHE;590788956;0.6;0.33;623;0;;;;;;0;;;;;;;;;;0;;;0;;;1;1;0;;281;133;0;120;3;1;;1;1;1;1;;;;0.43;0.17;;0.1;0.1;1;10;50;3304;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;590005245;S.A CLINIQUE DE L'ESCREBIEUX;590005245;0.3;0.1;126;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;590006607;HOP JEANNE DE FLANDRE CHR LILLE;590780193;;;9032;1;;;1;1;1;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;;0;;;;0;;;;;1;8007;2861;17.5;11.7
PN;2020;590006896;POLYCLINIQUE DE LA THIÉRACHE;590000519;0.5;0.5;699;1;;;1;0;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;1;0.5;0;;;;0;;;;;0;;;;
PN;2020;590008041;POLYCLINIQUE VAUBAN;590008033;1;0.4;;0;;;;;;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;590016408;CLINIQUE LAUTREAMONT LOOS;590016358;0.01;0.02;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;590025128;HAD DU HAINAUT;620001834;0.09;0.05;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;590025458;HAD DU CH D'HAZEBROUCK;590782652;;;3;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;590032108;HOPITAL A DOMICILE DU DOUAISIS MUTUALI;590024469;;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
PN;2020;590032199;HOPITAL A DOMICILE DU CAMBRESIS;590024469;0.2;0.1;;0;;;;;0;0;;;;;;;;;;0;;;0;;;0;;;;;;;;;;;;;;;;;;;;;;;0;;;;0;;;;0;;;;0;;;0;;0;;;;0;;;;;0;;;;
