BOR;AN;FI;RS;FI_EJ;CANCERO_A1;CANCERO_A2;CANCERO_A3;CANCERO_A4;CANCERO_B4;CANCERO_A5;CANCERO_A6;CANCERO_B6;CANCERO_A7;CANCERO_A8;CANCERO_B8;CANCERO_C8;CANCERO_A9;CANCERO_B9;CANCERO_C9;CANCERO_A10;CANCERO_B10;CANCERO_A11;CANCERO_B11;CANCERO_C11;CANCERO_D11;CANCERO_A12;CANCERO_B12;CANCERO_A13;CANCERO_A14;CANCERO_A15;CANCERO_B15;CANCERO_A16;CANCERO_B16;CANCERO_A17;CANCERO_B17;CANCERO_A18;CANCERO_A19;CANCERO_A20;CANCERO_A21;CANCERO_A22;CANCERO_A23;CANCERO_B19;CANCERO_B20;CANCERO_B21;CANCERO_B22;CANCERO_B23;CANCERO_C19;CANCERO_C20;CANCERO_C21;CANCERO_C22;CANCERO_C23;CANCERO_A24;CANCERO_A25;CANCERO_A26;CANCERO_A27;CANCERO_B24;CANCERO_B25;CANCERO_B26;CANCERO_B27;CANCERO_C24;CANCERO_C25;CANCERO_C26;CANCERO_C27;CANCERO_D24;CANCERO_D26;CANCERO_E24;CANCERO_E26;CANCERO_A28;CANCERO_A29;CANCERO_B28;CANCERO_B29;CANCERO_C28;CANCERO_C29;CANCERO_A30;CANCERO_A31;CANCERO_A32;CANCERO_A33;CANCERO_A34;CANCERO_B30;CANCERO_B31;CANCERO_B32;CANCERO_B33;CANCERO_B34;CANCERO_C30;CANCERO_C31;CANCERO_C32;CANCERO_C33;CANCERO_C34
CANCERO;2020;820000883;CHI CASTELSARRASIN MOISSAC SITE MOISSA;820004950;1;0;0;0;83;0;0;91;0;820000032;;;;83;;;91;;12;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;820007102;GROUPE ONCORAD PONT DE CHAUME;310797519;0;1;0;20732;;19263;0;;;;;;;;;;;;;;;2;;0;1469;19263;;0;;968;;0;1;3;10;3;7;2;1;1;2;0;2.7;3.8;10.8;4.3;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;830000279;CH JEAN MARCEL DE BRIGNOLES;830100517;1;0;0;536;0;497;489;0;0;830100616;;;412;0;0;411;0;47;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;1;0;1;3547;0;3204;2704;0;1;830000337;;;3250;0;124;3052;0;385;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;14;10;;;440;4746;0;0;0;0;0;0;3528;0;0;0;3;2;0;1;2.29;2.38;11;7;0;0;4;1;3;1;1;2;10.06;8.91;0.88;0.4;4.66
CANCERO;2020;830000295;CH DE HYERES MARIE JOSEE TREFFOT;830100533;1;0;0;101;0;77;155;0;0;830000345;;;2;0;;307;;2;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;1;0;1;6797;0;6318;4413;0;1;;;;6555;0;182;6231;0;708;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;14;10;;;621;7016;0;0;0;0;0;0;4637;0;0;0;3;1;2;1;2.36;1.01;11;8;1;;6;10;;;;5;17.9;8;0.89;;9.49
CANCERO;2020;830000337;CENTRE HOSPITALIER DE SAINT TROPEZ;830100590;1;0;0;834;0;818;199;0;0;830000311;;;834;0;6;817;0;76;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;830000345;CHITS CH SAINTE MUSSE;830100616;1;0;1;9595;0;8060;10920;0;1;;;;8537;0;423;7993;0;1061;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;31;19;;;1058;9125;0;0;0;6;0;0;7130;0;0;0;2;3;3;2;3.5;3.28;19;8;;;8;24;13;2;;7;31.39;14.12;1.45;;11.39
CANCERO;2020;830100103;HOP PRIVE TOULON HYERES STE MARGUERITE;830000022;1;0;1;4712;0;4267;3670;0;1;;;;4069;0;2;3961;0;469;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;30;;;0;4316;0;0;0;4;0;0;0;0;0;0;3;;;1;3;0.75;4;;;;4;3;;1;;;5.51;;0.8;;2.41
CANCERO;2020;830100251;CLINIQUE DU CAP D'OR;830000063;1;0;1;4551;0;4215;2057;0;1;;;;3850;0;19;3784;0;454;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;18;21;;;430;3797;0;0;0;0;0;0;4019;0;0;0;2;;;;2;;4;;0;1;;;;1;;;4;;0.43;1;
CANCERO;2020;830100319;POLYCLINIQUE LES FLEURS;830020855;1;0;0;260;0;62;1854;0;0;830100251;;;8;0;0;0;0;8;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;830100327;CLINIQUE LES LAURIERS;830000105;1;0;0;385;0;163;784;0;0;830000311;;;74;0;0;73;0;12;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;830100392;POLYCLINIQUE NOTRE DAME;830000154;1;0;0;430;8;124;1485;13;0;830100251;;;73;8;0;69;13;15;7;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;830100418;CLINIQUE NOTRE DAME DE LA MERCI;830000170;0;0;0;292;0;238;97;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;830100434;HOPITAL PRIVE TOULON HYERES SAINT JEAN;830000196;1;0;1;6674;0;5726;5121;0;0;830100103;;;5293;0;11;5136;0;521;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;25;;;0;5071;0;0;0;0;0;0;0;0;0;0;4;;;1;3.8;0.25;5;;;;;1;2;2;;;5.74;1;1;;
CANCERO;2020;830100459;CLINIQUE SAINT MICHEL;830000212;1;0;0;552;0;376;699;0;0;830100251;;;124;0;0;123;0;18;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;830100574;HIA SAINTE ANNE;750821092;1;0;1;8759;0;7070;10890;0;1;;;;7823;0;574;6916;0;923;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;14;37;;;486;8734;0;0;0;2;0;0;3896;0;0;0;2;1;;;2;1;8;7;1;1;0;;;;;;8;7;0.32;0.33;0
CANCERO;2020;830100582;CENTRE DE RADIOTHERAPIE SAINT LOUIS;750721334;0;1;0;41239;0;39276;0;0;;;;;;;;;;;;;;4;0;0;1963;39276;0;0;0;1963;0;0;6;5;22;3;16;2;0;;0;0;5.68;5;20.3;3;13.22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;830100608;CHITS CH GEORGE SAND;830100616;1;0;0;15;0;1;278;0;1;;;;5;0;3;1;0;5;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;830200523;POLYCLINIQUE MUTUALISTE MALARTIC;830210084;1;0;0;272;0;137;652;0;0;130784127;;;41;0;0;41;0;7;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;840000285;POLYCLINIQUE URBAIN V;840000608;0;0;0;1172;0;543;2174;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;840000343;CENTRE HOSPITALIER DU PAYS D'APT;840000012;1;0;0;654;0;623;156;0;0;840000350;;;653;0;20;623;0;80;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;840000350;INSTITUT SAINTE CATHERINE;840000657;1;1;1;70548;0;70777;12606;0;1;;;;20988;0;2196;18552;0;2400;0;0;0;7;0;2;2530;50800;2668;145;0;2631;0;54;6;0;34;4;6;4;8;0;0;2;8.15;7;34;4;6.8;88;54;;;3852;22563;0;0;0;0;0;0;22564;0;0;0;7;;2;;8.6;;62;40;2;1;42;9;5;3;1;1;68.49;43.72;3.8;1.5;42.8
CANCERO;2020;840000400;SYNERGIA LUBERON;840000673;0;0;0;172;0;93;305;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;840000418;CHI DE CAVAILLON LAURIS;840004659;1;0;0;768;0;762;98;0;0;840000350;;;740;0;0;751;0;63;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;840000467;CLINIQUE D'ORANGE;840003651;0;0;0;196;0;62;661;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;840000483;CH LOUIS GIORGI D'ORANGE;840000087;1;0;0;141;0;86;492;0;0;840001861;;;507;0;0;506;0;33;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;1;0;1;7758;0;6392;12406;0;1;;;;6961;0;443;6352;0;909;0;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;60;16;;;1692;8156;0;0;1;11;0;0;13721;0;5;0;;;;;1;7.25;;;;;;;;;;;33.78;21.98;1.51;0.95;25.56
CANCERO;2020;840013312;CLINIQUE RHONE DURANCE;840003685;1;0;0;840;0;303;2456;0;0;840000350;;;263;0;0;263;0;39;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;840017172;SYNERGIA VENTOUX;840017164;1;0;0;613;0;332;1576;0;0;;;;90;0;0;90;0;13;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;840019079;GCS UNITE SENOLOGIQUE DU VENTOUX;840019053;0;0;1;58;0;11;146;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;33;6;0;0;0;0;0;91;0;0;;;;2;;0.2;;;;;;4;3;;;6;1;0.5;;;1.5
CANCERO;2020;850000118;CLINIQUE SAINT CHARLES;850013244;0;0;0;682;0;284;2268;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;850000126;CLINIQUE SUD VENDEE;850022948;1;0;0;458;0;311;885;0;0;850000019;;;15;0;0;15;0;5;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;850000134;CLINIQUE CHIRURGICALE PORTE OCEANE;850013269;0;0;0;588;0;230;1910;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;850000142;CENTRE HOSPITALIER-SITE LA ROCHE/YON;850000019;1;1;1;23659;0;21203;17955;0;1;;;;14382;0;841;12939;0;1889;0;14;0;4;;0;260;29162;244;0;0;796;0;0;7;3;24;;2;0;2;12;;11;2.9;4.7;32.95;;10.9;33;41;;;1434;13900;0;0;0;2;0;0;8896;0;0;0;;4;;14;;5.8;;1;;;;50;30;;;16;43.22;25.31;;;11.09
CANCERO;2020;850000175;CH LVO :SITE DE CHALLANS;850009010;1;0;0;1885;0;1821;613;0;0;850000142;;;1624;0;0;1594;0;137;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;850000209;CENTRE HOSPITALIER -SITE DE LUCON;850000019;1;1;1;394;0;372;336;0;0;850000142;;;391;0;5;372;0;44;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;0;300;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;850000225;CENTRE HOSPITALIER -SITE DE MONTAIGU;850000019;1;0;1;23;0;18;84;0;0;850000142;;;20;0;1;18;0;11;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;35;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;850000241;CENTRE HOSPITALIER COTE DE LUMIÈRE;850000084;1;0;0;3138;0;2923;1476;0;1;;;;3103;0;112;2786;0;351;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;850006008;HOPITAL A DOMICILE DE VENDEE;850005968;1;0;0;0;259;0;0;345;0;440000289;;;0;259;0;0;345;0;87;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;850009630;CH FONTENAY SITE POLE SANTE SUD VENDEE;850000035;1;0;0;421;0;406;210;0;0;850000019;;;403;0;2;382;0;26;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;860000025;GH NORD-VIENNE - SITE DE CHATELLERAULT;860013382;1;0;0;2263;0;2032;2304;0;1;;;;2020;0;3;1964;0;202;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;860000058;CHU - SITE DE MONTMORILLON;860014208;1;0;0;1217;0;1200;142;0;0;860000223;;;1203;0;1;1183;0;140;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;860000223;CHU LA MILETRIE;860014208;1;1;1;61689;1448;55559;45115;1453;1;;;;26860;1448;2767;22986;1453;3457;220;60;0;5;0;3;1720;29598;498;214;427;1702;1;455;5;6;22;4;10;3;0;10;0;6;7.43;5.42;28.42;4;10.34;82;57;;;4297;24806;0;0;7;675;0;0;22312;0;26;0;7;3;5;4;9.07;6.45;111;62;3;0;33;36;24;0;6;10;129.46;70.75;2.2;2.2;31.35
CANCERO;2020;860010321;POLYCLINIQUE DE POITIERS;860010313;0;0;0;804;0;290;3441;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;860780311;CLINIQUE DE CHATELLERAULT;860010750;0;0;0;314;0;225;376;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;860780568;CLINIQUE DU FIEF DE GRIMOIRE;860000140;0;0;0;383;0;180;382;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;870000064;C H U DUPUYTREN LIMOGES;870000015;1;1;1;37281;0;34013;27774;0;1;;;;15926;0;924;13685;0;2134;0;4;0;3;0;3;875;18169;298;114;150;936;0;184;5;7;10;;4;0;1;10;;9;3.48;6.09;18.25;;10.84;41;22;;;1976;9080;0;0;2;0;0;0;5506;0;4;0;6;7;0;2;2.9;2.67;24;24;2;;12;13;7;;;5;36.96;31.3;1.55;;18.15
CANCERO;2020;870000098;CENTRE HOSPITALIER SAINT JUNIEN;870000023;1;0;0;258;0;173;665;0;0;870000015;;;116;0;0;114;0;26;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;870000270;CTRE HOSPITALIER J BOUTARD ST YRIEIX;870000031;1;0;0;297;0;277;205;0;0;870000015;;;295;0;8;273;0;37;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;870000288;CLINIQUE FRANCOIS CHENIEUX;870017415;1;0;1;10565;0;9273;12781;0;1;;;;9367;0;280;8822;0;1062;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;32;15;;;1006;9040;0;0;0;0;0;0;9562;0;0;0;3;3;;;3;3;24;12;1;;;5;1;1;;;27.63;13.33;1.8;;
CANCERO;2020;870000411;CLINIQUE EMAILLEURS-COLOMBIER LIMOGES;870017415;1;0;0;909;0;232;2941;0;0;870000288;;;81;0;0;80;0;13;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;870003514;HOPITAL JEAN REBEYROL LIMOGES;870000015;1;0;0;0;637;0;0;641;0;870000064;;;0;637;;0;641;0;68;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;870004231;H A D SANTE SERVICE LIMOUSIN LIMOGES;870004074;1;0;0;0;242;0;0;243;0;870000064;;;0;242;0;0;243;0;38;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;870009297;CENTRE DE RADIOTHERAPIE CHENIEUX LGES;870017274;0;1;0;19834;;18861;;;;;;;;;;;;;;;;2;;;973;18861;503;;;956;0;;3;4;12;2;16;;;2;;;3;3;11.7;2;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;870014859;HOPITAL DE LA MERE ET DE L'ENFANT;870000015;1;0;1;1131;0;661;2294;0;0;870000064;;;561;0;106;431;0;3;0;45;0;;;;;;;;;;;;;;;;;;;;;;;;;;;4;0;;;187;;0;0;187;67;0;0;1105;0;1105;0;0;2;0;0;0;0.7;8;6;1;;1;3;1;;;;10.15;6.42;1;0.3;1.56
CANCERO;2020;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;880007059;1;1;1;16038;0;15254;3866;0;1;;;;4479;0;590;3833;0;530;0;0;0;2;0;0;576;10830;0;0;0;575;0;0;1;;6;0;0;;;2;0;2;1;;7.61;0;2.3;12;9;;;835;2343;0;0;0;0;0;0;3536;0;0;0;2;;;;2;;0;0;0;0;0;5;0;2;0;2;0.75;0;0.75;0;0.27
CANCERO;2020;880000047;CENTRE HOSPITALIER DE SAINT-DIE;880780077;1;0;0;979;0;846;1386;0;1;;;;883;0;33;822;0;106;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;880000054;CHI L'OUEST VOSGIEN SITE NEUFCHATEAU;880007299;1;0;0;1017;0;962;445;0;0;540002078;540003019;;917;0;5;905;0;100;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;880000062;CENTRE HOSPITALIER DE REMIREMONT;880780093;1;0;0;1414;0;1261;1396;0;0;880780051;;;1277;0;2;1233;0;132;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;880788591;POLYCLINIQUE LA LIGNE BLEUE;880780150;1;0;0;875;0;339;3479;0;1;;;;167;;;167;;31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;890000169;CLINIQUE PAUL PICQUET SENS;890000151;1;0;1;1683;0;1442;1916;0;1;;;;1402;0;31;1334;0;172;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;32;15;;;160;1334;0;0;0;0;0;0;1658;0;0;0;;;2;;1;;;;;;;2;;1;;;2;;0.77;;
CANCERO;2020;890002389;POLYCLINIQUE STE MARGUERITE AUXERRE;890000730;1;0;1;1857;0;1458;3091;0;1;;;;1303;0;14;1258;0;184;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;12;15;;;140;1510;0;0;0;0;0;0;2417;0;0;0;0;;2;;1;;3;3;;;1;1;;1;1;1;3.5;3.1;0.5;0.15;1.58
CANCERO;2020;890008956;CENTRE DE RADIOTHÉRAPIE DU PARC AUXERR;890001738;0;1;0;21989;;21167;0;;;;;;;;;;;;;;;2;0;0;822;21167;;0;;855;;0;1;2;9;2;4;4;;;;2;2.6;2;9;2;4.66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;890975527;CH AUXERRE;890000037;1;0;1;7935;0;6666;6428;0;1;;;;7486;0;812;6557;0;744;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;18;10;;;1306;4692;0;0;0;1;0;0;6317;0;0;0;3;;;;3;;15;9;1;;7;5;2;;;3;19.29;10.71;1;;9.22
CANCERO;2020;890975550;CH SENS;890970569;1;0;1;4116;0;3589;4574;0;1;;;;3831;0;157;3537;0;412;0;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14;;0;0;2;0;0;0;0;0;0;3;0;0;4;;1;;3.98;;12;3;;;8;5;3;1;;1;13.5;6.96;0.42;;9.59
CANCERO;2020;900000035;HOPITAL PRIVE DE LA MIOTTE;900003880;1;0;0;83;0;28;260;0;0;900000035;;;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;900003039;HNFC SITE TREVENANS;900000365;1;0;0;2849;0;1576;13125;0;1;;;;1660;0;218;1317;0;188;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;910000199;CENTRE DE RADIOTHERAPIE DE RIS ORANGIS;910000181;0;1;0;28689;;26651;0;;;;;;;;;;;;;;;5;0;0;2038;26651;;0;;1528;;0;4;3;28;3;9;0;0;1;0;0;4.5;4;27.8;3.91;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;910000272;CH D ARPAJON;910110014;1;0;0;311;0;251;711;0;1;;;;233;0;0;227;0;36;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;910000280;CH DOURDAN ETAMPES SITE DOURDAN;910019447;1;0;1;407;0;393;210;0;1;;;;399;0;0;391;0;38;0;7;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;0;771;0;0;0;41;0;0;0;0;0;0;;;1;;0.25;;3;1;;;;;;;;;1.97;0.4;;;
CANCERO;2020;910000298;CH DES DEUX VALLEES SITE LONGJUMEAU;910110055;1;0;1;2802;0;2459;3682;0;1;;;;2640;0;120;2415;0;317;0;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;20;12;;;730;2393;0;0;0;0;0;0;6258;0;0;0;3;;1;;3;;15;5;;;2;3;11;1;;2;16.05;12.44;0.5;;3
CANCERO;2020;910000306;CH D ORSAY;910110055;1;0;0;106;0;59;302;0;0;910000298;;;32;0;0;31;0;1;0;3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;910001973;CH DOURDAN ETAMPES SITE ETAMPES;910019447;1;0;1;1092;0;1011;1067;0;1;;;;1013;0;0;1004;0;110;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;0;1118;0;0;0;0;0;0;0;0;0;0;;;3;;0.78;;1;1;;;;2;;;;;2.86;0.22;;;
CANCERO;2020;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;1;0;1;9059;0;7891;9619;0;1;;;;8341;0;404;7580;0;987;0;25;0;;;;;;;;;;;;;;;;;;;;;;;;;;;20;12;;;781;8683;0;0;0;388;0;0;6064;0;0;0;5;1;4;;4.58;0.7;20;10;0;0;3;1;0;0;0;1;20.54;10.01;0;0;3.94
CANCERO;2020;910150028;CENTRE HOSPITALIER DE BLIGNY;750811184;1;0;1;2973;0;2586;2287;0;1;;;;2953;0;301;2584;0;367;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;8;12;;;372;2777;0;0;0;0;0;0;2295;0;0;0;1;;1;;1.91;;14;3;;;;;2;1;1;;13.22;5.08;0.5;0.5;
CANCERO;2020;910300144;CMCO D EVRY;910000447;1;0;1;3502;0;3091;2895;0;1;;;;2971;0;5;2918;0;300;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;13;;;0;3009;0;0;0;0;0;0;0;0;0;0;;;3;;2.5;;2;;2;;;1;1;;;;2.8;0.5;2;;
CANCERO;2020;910300177;CLINIQUE DE L YVETTE;910000462;0;0;0;539;0;75;2504;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;910300219;HOPITAL PRIVE JACQUES CARTIER;910003888;0;0;0;588;0;258;2620;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2020;910300300;HOPITAL PRIVE DU VAL D YERRES;910000538;1;0;1;1679;0;1562;1242;0;1;;;;1557;0;19;1533;0;157;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;0;1526;0;0;0;0;0;0;0;0;0;0;1;;;;1;;2;;;;;;;2;;;2;;1;;
CANCERO;2020;910300326;CLINIQUE PASTEUR;910000553;1;0;1;3901;0;3714;764;0;1;;;;3822;0;93;3714;0;474;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;16;;;0;3899;0;0;0;0;0;0;0;0;0;0;;;2;1;1.4;1;3;;;;1;;;;;;3;;;;1
CANCERO;2020;910803543;HOPITAL PRIVE CLAUDE GALIEN;910017615;1;0;1;2226;0;1824;3208;0;1;;;;1667;0;7;1638;0;164;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;;;0;1675;0;0;0;0;0;0;0;0;0;0;1;;3;;1.7;;2;;;;;4;;1;;;4.2;;0.5;;
CANCERO;2020;910805357;CLINIQUE DE L ESSONNE;910001643;0;0;0;120;0;59;230;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
