BOR;AN;FI;RS;FI_EJ;PHARMA_A1;PHARMA_A2;PHARMA_A3;PHARMA_A4;PHARMA_A5;PHARMA_A6;PHARMA_A7;PHARMA_B7;PHARMA_C7;PHARMA_D7;PHARMA_E7;PHARMA_A36;PHARMA_A8;PHARMA_B8;PHARMA_C8;PHARMA_D8;PHARMA_E8;PHARMA_A9;PHARMA_B9;PHARMA_C9;PHARMA_D9;PHARMA_E9;PHARMA_A10;PHARMA_A11;PHARMA_A12;PHARMA_A13;PHARMA_A14;PHARMA_A16;PHARMA_A17;PHARMA_A18;PHARMA_A19;PHARMA_A20;PHARMA_A21;PHARMA_A22;PHARMA_A23;PHARMA_A24;PHARMA_A25;PHARMA_A26;PHARMA_A27;PHARMA_A28;PHARMA_A29;PHARMA_A30;PHARMA_A31;PHARMA_A32;PHARMA_A33;PHARMA_A34;PHARMA_A35;PHARMA_B29;PHARMA_B30;PHARMA_B31;PHARMA_B32;PHARMA_B33;PHARMA_B34;PHARMA_B35;PHARMA_C29;PHARMA_C30;PHARMA_C31;PHARMA_C32;PHARMA_C33;PHARMA_C34;PHARMA_C35;PHARMA_D29;PHARMA_E29
PHARMA;2020;650000417;CH BIGORRE SITE GESPE TARBES;650783160;0;;;;1;0;300;0;83;148;340;0;;;;;;;;;;;9394698;1;871;871;871;1;0;0;1;1;1;1;50;;1;1;0;0;6;1;2;0;17;11;4;0;0;0;0;6;4;0;5.8;0.15;0.4;0;20.61;13.75;3.1;0;1
PHARMA;2020;650002579;POLYCL DE L'ORMEAU SITE PYRENEES;650000243;0;;;;0;0;142;;;;;0;;;;;;;;;;;353214;1;142;142;113;0;0;0;1;1;0;0;;;1;0;1;0;2;;;;2;;;1;;;;6;;1;1.52;;;;6.2;;0.6;0;0
PHARMA;2020;650780398;CENTRE SSR MGEN L'ARBIZON;750005068;0;;;;1;0;;;96;;;0;;;;;;;;;;;98073;1;96;96;96;0;0;0;0;1;0;0;;;0;0;0;1;;;;;2;;;1;;;;;;;0.95;;;;1.92;;;0;0
PHARMA;2020;650780679;POLYCL DE L'ORMEAU SITE CENTRE;650000243;0;;;;0;0;130;;;;;0;;;;;;;;;;;7177020;1;130;130;94;1;0;0;1;1;1;0;;;1;0;0;0;1;;;;5;;;3;;1;;1;;;1.91;;0.8;;5.02;;;0;0
PHARMA;2020;650780729;CL REPUBLIQUE;650000276;0;;;;;;;49;;;;0;;;;;;;;;;;27840;1;49;49;49;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;1;;;;;;;0.7;;;;;;;0;0
PHARMA;2020;650780737;CLINIQUE MALADIES MENTALES LE PIETAT;650000284;0;;;;1;0;;43;;;;0;;;;;;;;;;;32019;1;43;43;43;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;1;;;;;;;0.77;;;;;;;0;0
PHARMA;2020;660000084;CH PERPIGNAN;660780180;1;4;0;;;;;;;;;0;;;;;;;;;;;23110000;1;921;1020;863;1;;;1;1;1;1;60;;1;1;1;0;13;1;;2;24;28;4;3;;;;11;2;;14.7;1;;2;31.57;28.24;4;0;1
PHARMA;2020;660000092;CHS LEON JEAN GREGORY;660780198;1;1;0;1;1;;;250;;60;806;1;1;1;1;1;1;0;0;0;0;0;1190748;1;1116;1116;1090;0;0;0;0;1;0;0;;;0;0;0;0;7;;;;10;;1;0;;;1;2;;;7;;;0.5;11;;1;0;1
PHARMA;2020;660000142;SA CLINIQUE DU PRE;660000142;0;;;;1;0;;119;0;0;0;0;;;;;;;;;;;190000;1;119;119;119;0;0;0;0;0;0;0;;;0;0;0;0;;;;;;;;1;;;;1;;;1;;;;1;;;0;0
PHARMA;2020;660000167;CH PRADES;660780271;1;1;0;1;1;0;20;;20;40;125;1;1;1;1;1;1;0;0;0;0;0;106356;1;205;205;205;0;0;0;0;1;0;0;;;0;0;0;0;;;;;2;;;1;;;;;;;0.91;;;;2;;;0;0
PHARMA;2020;660005166;CENTRE DE CONVALESCENCE ST CHRISTOPHE;660786542;0;;;;;;;;60;;;0;;;;;;;;;;;84867;1;60;60;60;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;1;0;0;;1;;;0.7;;;;0.7;;;0;0
PHARMA;2020;660006305;CL MUTUALISTE CATALANE;660006297;0;;;;;;122;;;;;0;;;;;;;;;;;1200068;1;122;122;65;0;0;0;0;1;0;0;;;1;0;0;2;;;;;2;1;1;1;;;;;;;0.9;;;;2;1;1;0;0
PHARMA;2020;660007261;USLD GCS POLE SANITAIRE CERDAN;660010059;1;1;1;;;;;;;15;;0;;;;;;;;;;;7450;1;15;15;15;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;1;;;;;;;0.1;;;;;;;0;0
PHARMA;2020;660009689;GCS POLE SANITAIRE CERDAN;660010059;1;2;1;;1;0;15;;57;15;;1;1;1;1;1;1;0;0;0;0;0;61342;1;87;87;87;0;0;0;0;1;0;0;;;0;0;0;0;1;;;;1;;;;;;;1;;;1;;;;1.5;;;0;0
PHARMA;2020;660780099;SSR CL AL SOLA;660000043;0;;;;0;;;;53;;;0;;;;;;;;;;;26447;1;53;53;53;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;1;0;0;0;0;0;0;0.5;;;;;;;0;1
PHARMA;2020;660780156;CSSR LE VALLESPIR;340015171;0;;;;0;0;;;96;;;0;;;;;;;;;;;80222;1;96;96;96;0;0;0;0;1;0;0;;;0;0;0;0;0;;;2;;;;1;;;;1;;;0.92;;;2.71;0.7;;;0;0
PHARMA;2020;660780214;CL SENSEVIA;920030269;0;;;;0;0;;60;;;;0;;;;;;;;;;;54673;1;60;60;60;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;1;;;;1;;;0.5;;;;0.33;;;0;0
PHARMA;2020;660780321;POLE PEDIATRIQUE DE CERDAGNE;590799730;1;3;1;;0;0;;;146;;70;0;;;;;;;;;;;240522;1;146;146;146;0;0;0;0;0;0;0;;;0;0;0;0;0;;;;;;;1;;;;;;;0.7;;;;;;;0;0
PHARMA;2020;660780347;CL DU SOUFFLE LA SOLANE;660000183;0;;;;0;0;;;118;;;0;;;;;;;;;;;125825;1;118;118;118;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;1;;;;2;;;0.58;;;;1.03;;;0;0
PHARMA;2020;660780628;CL DU VALLESPIR;660000282;0;;;;;;40;;;;;0;;;;;;;;;;;123348;1;40;40;40;0;0;0;1;1;0;0;;;0;0;0;0;1;;;;1;;;;;;;;;;1;;;;1;;;0;0
PHARMA;2020;660780636;CRF MER AIR SOLEIL;920031788;0;;;;;;;;152;;;0;;;;;;;;;;;113211;1;152;152;152;0;0;0;0;1;0;0;;;0;0;0;0;;;;;2;;;1;;;;;;;0.89;;;;1.37;;;0;0
PHARMA;2020;660780669;POLYCL MEDITERRANEE;660000324;0;;;;0;;67;0;0;0;0;0;;;;;;;;;;;250000;1;67;40;67;0;0;0;1;1;0;0;;;1;1;1;0;1;1;;;1;;;1;;;;1;;;1.5;0.4;;;1.5;;;0;0
PHARMA;2020;660780735;CL DU ROUSSILLON;920030269;0;;;;0;0;;80;;;;0;;;;;;;;;;;104211;1;80;80;80;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;2;;;;1;;;1.09;;;;0.26;;;0;0
PHARMA;2020;660780743;CL ST JOSEPH DE SUPERVALTECH;660000373;0;;;;;;;;144;;;0;;;;;;;;;;;296432;1;144;144;144;0;0;0;0;0;0;0;;;0;0;0;0;;;;;;;;1;;;;1;1;;0.6;;;;0.33;0.2;;0;0
PHARMA;2020;660780776;CL ST MICHEL;660000399;0;;;;;;45;;;;;0;;;;;;;;;;;77210;1;45;45;10;0;0;0;1;1;0;0;;;1;1;0;;1;;;;1;;;;;;;;;;1;;;;1;;;0;0
PHARMA;2020;660780784;CL ST PIERRE;660000407;0;;;;;;;;;;;0;;;;;;;;;;;15970000;1;183;183;51;1;0;0;1;1;1;0;;;1;1;0;2;3;1;1;0;9;11;2;;;;;1;3;;2.5;0.1;0.7;0;9.3;12.8;2;0;0
PHARMA;2020;660780800;SSR SOLEIL CERDAN;920030269;0;;;;0;0;;;80;;;0;;;;;;;;;;;43484;1;80;80;80;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;1;;;;1;;;0.66;;;;0.75;;;0;0
PHARMA;2020;660780842;CL VAL PYRENE;660000431;0;;;;0;0;;;68;;;0;;;;;;;;;;;54480;1;68;68;68;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;1;;;;;;;0.57;;;;;;;0;0
PHARMA;2020;660781097;CL SSR SUNNY COTTAGE;660000506;0;;;;1;0;;;42;;;0;;;;;;;;;;;21122;1;42;42;42;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;1;0;0;0;0;0;0;0.5;;;;;;;0;1
PHARMA;2020;660781287;CRF CENTRE HELIO MARIN LE FLORIDE;660000621;0;;;;0;0;;;120;;;0;;;;;;;;;;;114207;1;120;120;120;0;0;0;1;1;0;0;;;0;0;0;1;;;;;;;;1;;;;3;;;1;;;;1.16;;;0;0
PHARMA;2020;660790163;CL LA PINEDE CRF ST ESTEVE;920031796;0;;;;;;;;185;;;0;;;;;;;;;;;266720;1;185;185;185;0;0;0;0;1;0;0;;;0;0;0;0;1;;;;1;;;;;;;;;;1.09;;;;1.15;;;0;0
PHARMA;2020;660790387;POLYCL MEDIPOLE ST ROCH;660790379;0;;;;1;0;;;;;;0;;;;;;;;;;;1983496;1;346;303;212;0;0;0;1;1;0;1;45;0;1;0;0;2;1;1;;;9;1;;4;;;;2;;;2.44;0.1;;;7.79;1.09;;0;0
PHARMA;2020;670000025;HOPITAL CIVIL / NOUVEL HOPITAL CIVIL;670780055;0;;;;1;;1713;90;118;124;72;1;;1;1;1;0;;1;1;1;0;65697914;1;;;314;1;0;1;1;1;1;1;12;;1;1;1;0;24;1;2;1;49;40;14;3;;;1;27;19;2;26.4;1;2;1.02;60.13;45.68;15.31;0;1
PHARMA;2020;670000033;CRLCC PAUL STRAUSS - ICANS;670780063;0;;;;;;0;0;0;0;0;0;;;;;;;;;;;;0;0;0;0;1;0;0;0;1;0;0;;;0;0;0;;0;;0;;2;;;3;;3;;14;;;1.35;;1.35;;9.34;;;0;0
PHARMA;2020;670000041;HOPITAL LA GRAFENBOURG;670780071;1;4;0;;;;;;25;30;228;0;;;;;;;;;;;178534;1;283;283;258;0;0;0;0;1;0;0;;;0;0;0;0;1;;;;4;;;1;;;;;;;1.5;;;;3.17;;;0;0
PHARMA;2020;670000058;EPSAN BRUMATH;670013366;1;4;0;10;;;;354;;72;64;0;;;;;;;;;;;718450;1;490;490;0;0;0;0;0;1;1;0;;;0;0;0;0;2;;;1;4;1;1;3;;;;1;;;3.8;;;1;4.6;1;1;0;0
PHARMA;2020;670000157;CENTRE HOSPITALIER DE HAGUENAU;670780337;1;4;0;;;;409;;30;31;94;0;;;;;;;;;;;6110073;1;460;449;0;1;0;0;1;1;1;0;;;1;1;0;2;4;0;1;0;10;18;1;3;1;0;1;3;6;2;6.79;0.5;1;0.4;12.49;19.03;2.87;0;1
PHARMA;2020;670000165;CH SAINTE-CATHERINE DE SAVERNE;670780345;0;;;;0;0;;0;0;30;88;0;;;;;;;;;;;;1;;;0;1;0;0;1;1;1;0;;;1;0;0;2;;;;;;;;;;;;;;;;;;;;;;;
PHARMA;2020;670000215;HOPITAL DU NEUENBERG;680000643;0;;;;1;0;43;;141;45;136;0;;;;;;;;;;;370519;1;229;365;322;0;0;0;0;1;1;0;;;0;0;0;0;1;0;;;3;;;1;0;;;2;1;;1.8;;;;4.4;0.7;;0;0
PHARMA;2020;670000272;CH INTERCOMMUNAL DE LA LAUTER;670780543;1;4;0;;1;;89;0;25;0;257;0;;;;;;;;;;;459282;1;234;297;257;0;0;0;1;1;1;0;;;1;0;0;0;2;;;;5;;;1;1;;1;;3;1;2.5;0.1;;0.2;5;2.25;0.75;0;0
PHARMA;2020;670000306;CENTRE HOSPITALIER DÉPARTEMENTAL;670780584;0;;;;0;0;46;0;60;104;482;0;;;;;;;;;;;616047;1;692;692;692;0;0;0;0;1;0;0;;;0;0;0;0;2;;;;9;1;1;1;;;;5;1;;2.5;;;;11.65;1.23;1;0;0
PHARMA;2020;670000348;HOPITAL LOCAL DE MOLSHEIM;670780642;1;1;1;;0;1;;;50;30;254;0;;;;;;;;;;;220499;1;334;334;334;0;0;0;0;1;0;0;;;0;0;0;1;;;;;1;;;2;;;;3;;1;1.6;;;;3.6;;0.4;0;0
PHARMA;2020;670000397;CENTRE HOSPITALIER DE SELESTAT;670017755;0;;;;1;;213;0;45;45;170;0;;;;;;;;;;;1428300;1;473;473;107;1;0;0;1;1;1;0;;;1;0;0;2;1;;;;4;1;;5;;;1;8;;;4.14;;;0.63;8.02;0.58;0.92;0;1
PHARMA;2020;670000603;CENTRE HOSPITALIER D'ERSTEIN;670781152;1;2;1;;1;0;;190;25;40;112;1;1;1;1;1;1;1;1;1;1;1;;1;367;367;367;0;0;0;0;1;1;0;;;0;0;0;1;2;0;0;0;2;2;1;1;0;0;0;2;0;0;2.25;0;0;0;3.6;2;0.87;0;0
PHARMA;2020;670002187;CENTRE D'AUTODIALYSE AURAL BERGSON;670000652;0;;;;;;;;;;;1;0;1;0;0;0;0;1;0;0;0;5253200;1;110;1169;413;0;0;0;0;1;0;1;110;193;0;0;0;1;1;;;;3;11;;2;;;;3;1;;3.04;;;;4.93;10.9;;0;0
PHARMA;2020;670002278;CLINIQUE DU RIED;920030269;0;;;;;;;;101;45;105;0;;;;;;;;;;;101887;1;251;251;251;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;;;;;1;;;;;;;0.97;;;0;0
PHARMA;2020;670008838;HAD NORD ALSACE- FONDATION ST FRANÇOIS;670000785;0;;;;0;;60;;;;;0;;;;;;;;;;;891052;1;60;60;60;0;0;0;0;1;0;1;60;;0;0;0;1;2;;;1;2;1;;0;;;0;0;0;;1.5;;;0.6;2;1;;0;0
PHARMA;2020;670013341;ENDOSAV;670013333;0;;;;;;;;;;;0;;;;;;;;;;;49000;1;;;;0;;;0;1;0;0;;;0;0;0;0;0;;;0;0;0;0;;;;;;2;0;;;;;;0.25;;0;0
PHARMA;2020;670013754;UGECAM ALSACE;670013754;0;;;;1;0;0;50;791;0;110;0;;;;;;;;;;;1634621;1;951;951;0;0;0;0;0;1;0;0;;;0;0;0;0;4;0;0;0;6;2;2;2;0;0;0;2;0;0;6.02;0;0;0;7.16;1.46;2;0;0
PHARMA;2020;670014992;MAISON DE SANTE AMRESO BETHEL;670780139;0;;;;0;0;;;39;30;264;0;;;;;;;;;;;464170;1;333;333;333;0;0;0;0;1;0;0;0;0;0;0;0;0;1;;;2;3;;;1;;;;1;;;0.97;;;1.12;2.09;;;0;0
PHARMA;2020;670017458;CLINIQUE RHENA ASSOCIATION;670017441;0;;;;1;;30;;30;;;0;;;;;;;;;;;1049661;1;;;;0;0;0;1;1;0;0;;;1;1;0;0;;;;;;;;;;;;;;;0.4;;;;0.57;;;0;0
PHARMA;2020;670018068;CLINIQUE RHENA GCS ES;670017847;0;;;;0;0;287;;;;;0;;;;;;;;;;;1456180;1;287;287;287;0;0;0;1;1;0;0;;;1;1;0;0;3;;;1;8;29;;4;;;;;2;;4.35;;;0.82;6.64;17.66;;0;0
PHARMA;2020;670020098;GCS ICANS SITE HTP2/ICANS - ET EXPL;670016914;1;1;1;;;;124;;;;;1;1;1;0;0;0;0;0;0;0;0;30003560;1;124;124;124;0;0;0;1;1;1;0;;;0;0;0;1;5;;;0;0;;;7;;;0;14;;;7.45;;;0.11;7.28;;;0;1
PHARMA;2020;670780170;CLINIQUE DE L'ORANGERIE;670000116;0;;;;;;121;;;;;0;;;;;;;;;;;5900000;1;121;121;;1;0;0;1;1;0;0;;;1;1;0;1;4;;1;;10;;;;;;;;;;4.5;;1;;9.29;;;0;0
PHARMA;2020;670780212;CLINIQUE SAINTE-ANNE;670014604;0;;;;1;1;476;;39;120;97;0;;;;;;;;;;;10105868;1;635;538;97;1;0;0;1;1;1;1;25;0;1;1;0;1;6;;1;1;17;17;1;3;1;;1;1;1;1;8.5;0.75;1;1.8;17.8;17.3;1.5;0;1
PHARMA;2020;670780378;CLINIQUE SAINT-FRANÇOIS;670000785;0;;;;;;82;;;;;0;;;;;;;;;;;566317;1;82;82;57;0;0;0;1;1;0;0;;;1;1;0;1;;;;;5;;;1;;;;0;;;1.22;;;;5;;;0;0
PHARMA;2020;670780386;CLINIQUE SAINTE-ODILE;670000199;1;1;0;;0;0;58;;;;;1;1;1;1;1;1;0;0;0;0;0;699249;1;58;58;58;1;0;0;1;1;0;0;;;1;0;0;0;1;;;;4;;1;;;;;;;2;1;;;;4.26;;1.8;0;0
PHARMA;2020;670780501;CENTRE SSR -MARIENBRONN-;670792415;0;;;;;;;;65;;;0;;;;;;;;;;;35726;1;65;65;65;;;;0;1;0;0;;;0;0;0;;1;;;;1;;;;;;;;;;0.4;;;;0.2;;;0;0
PHARMA;2020;680000122;HOPITAL DE CERNAY;680020336;0;;;;0;0;;;32;30;109;0;;;;;;;;;;;91730;1;171;171;171;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;1;;;;1;;;0.5;;;;0.38;;;0;1
PHARMA;2020;680000130;CENTRE DE READAPTATION DE MULHOUSE;680000353;0;;;;0;0;;;70;;;0;;;;;;;;;;;156954;1;70;70;70;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;1;;;;4;;;0.84;;;;2.14;;;0;0
PHARMA;2020;680000221;HOPITAL SAINT-VINCENT;670781293;0;;;;0;0;;;30;;;0;;;;;;;;;;;22638;1;30;30;30;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;1;;;;1;;;0.2;;;;0.48;;;0;0
PHARMA;2020;680000312;SSR POLE DE GERONTOLOGIE SAINT DAMIEN;680015963;0;;;;;;;;45;30;127;0;;;;;;;;;;;58900;1;127;127;127;0;0;0;0;1;0;0;;;0;0;0;0;1;;;3;1;;8;1;;;1;1;;4;1.4;;;3.8;1.5;;11.74;0;0
PHARMA;2020;680000320;CLINIQUE DIACONAT FONDERIE;680000643;0;;;;;;164;;;;;0;;;;;;;;;;;513047;1;164;164;0;0;0;0;1;1;1;0;;;1;1;0;1;1;;;;3;10;2;1;1;;;3;3;;1.5;0.5;;;4.6;12;2;0;0
PHARMA;2020;680000338;CENTRE DE DIALYSE DIAVERUM;680000114;0;;;;;;;;;;;0;;;;;;;;;;;169448;1;39;39;39;0;0;0;0;1;0;0;;;0;0;0;0;;;;1;;2;;1;;;;;;;0.8;;;1;;2;;0;0
PHARMA;2020;680000494;CLINIQUE DIACONAT ROOSEVELT;680000643;0;;;;;;164;;90;;;0;;;;;;;;;;;1254967;1;254;254;90;0;0;1;1;1;1;0;;;1;1;0;1;2;;;;4;8;2;2;1;;;;5;;3;0.5;;;4;11.5;2;0;1
PHARMA;2020;680000544;CENTRE HOSPITALIER D'ALTKIRCH;680020336;0;;;;0;0;75;;25;25;105;0;;;;;;;;;;;386991;1;230;230;155;1;0;0;1;1;1;0;;;1;0;0;2;2;;;;6;3;;1;;;;;1;1;2.2;;;;4.9;3.2;0.25;0;0
PHARMA;2020;680000577;CENTRE HOSPITALIER DE PFASTATT;680000411;0;;;;;;45;;50;;110;0;;;;;;;;;;;114774;1;205;205;180;0;0;0;0;0;0;0;;;0;0;0;0;;;;;3;;;2;;;;;;1;1.5;;;;3;;0.2;0;0
PHARMA;2020;680000601;HOPITAL DE THANN;680020336;0;;;;0;0;41;;24;;148;0;;;;;;;;;;;146888;1;213;213;146;0;0;0;0;1;1;0;;;0;0;0;0;1;;;1;;2;;1;;;;2;1;;1.2;;;1;1;2.8;;0;1
PHARMA;2020;680000684;HOPITAL LOUIS PASTEUR;680000973;1;4;0;;1;;706;54;44;;256;1;0;0;0;0;0;0;1;0;0;0;26000000;1;1047;1047;;1;0;1;1;1;1;1;70;;1;0;1;0;12;2;3;;26;42;3;2;;;1;6;11;2;13.57;2;1.5;0.8;29.08;49.56;4.8;0;1
PHARMA;2020;680000700;CENTRE HOSPITALIER DE GUEBWILLER;680001005;1;1;1;;;1;60;;119;48;807;0;;;;;;;;;;;632000;1;1034;1034;1034;0;0;0;1;1;1;0;;;0;0;0;0;2;;;;6;1;1;2;;;1;2;;;2.24;;;0.2;6.99;1.15;1;0;0
PHARMA;2020;680000742;HOPITAL INTERCOMMUNAL DU VAL D'ARGENT;680001054;0;;;;1;0;;;20;;203;0;;;;;;;;;;;118600;1;223;223;223;0;0;0;0;1;0;0;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0.11;0;0;0;0.52;0;0;0;0
PHARMA;2020;680000767;HOPITAL INTERCOM DE SOULTZ ISSENHEIM;680001088;1;1;1;;;;;;23;48;;1;1;1;1;1;1;0;0;0;0;0;203309;1;;;;;;;0;1;0;0;;;0;0;0;;3;;;;;;;;;;;;;;3;;;;;;;0;0
PHARMA;2020;680000833;HOPITAL DE RIBEAUVILLE;680001138;0;;;;;;;;25;46;119;0;;;;;;;;;;;114200;1;71;71;71;0;0;0;0;1;0;0;;;0;0;0;0;;;;;;;;1;;;;3;1;;0.5;;;;0.7;0.05;;0;0
PHARMA;2020;680000874;CENTRE HOSPITALIER DE ROUFFACH;680001179;0;;;;1;0;8;294;;;205;0;;;;;;;;;;;551672;1;507;507;507;0;0;0;0;1;1;0;;;0;0;0;0;2;;;;2;;1;;;;;5;1;;2;;;;5.1;1.05;1;0;0
PHARMA;2020;680001195;HOPITAL ALBERT SCHWEITZER;680000643;0;;;;1;;212;;30;30;190;0;;;;;;;;;;;712698;1;462;393;151;0;0;0;1;1;1;0;;;1;1;0;1;2;;;1;5;8;;2;;;;2;5;1;2.4;;;1;7.48;12.18;0.9;0;1
PHARMA;2020;680001294;CLINIQUE KORIAN SOLISANA;680000890;0;;;;;;0;66;0;0;0;0;;;;;;;;;;;30041;1;66;66;66;0;0;0;0;1;0;0;;;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0.8;0;0;0;0.5;0;0;0;0
PHARMA;2020;680001328;CENTRE SSR MGEN ASS TROIS-EPIS;750005068;0;;;;0;0;;;206;;;0;;;;;;;;;;;291348;1;206;206;206;0;0;0;0;1;0;0;;;0;0;0;0;1;;;;3;;;1;;;;1;;;1.62;;;;3.49;;;0;0
PHARMA;2020;680004546;HOPITAL EMILE MULLER;680020336;0;;;;1;0;716;80;135;138;157;0;;;;;;;;;;;31727870;1;1017;1017;175;1;0;1;1;1;1;1;15;0;1;0;0;2;16;2;2;2;27;43;8;4;;;;1;2;;19.2;1.6;2;2;25.25;44.52;7.07;0;1
PHARMA;2020;680020088;GCS 3F - CLINIQUE DES TROIS FRONTIERES;680020062;1;1;1;;0;0;117;;;;;0;;;;;;;;;;;612548;1;10;10;0;1;0;0;1;1;1;0;;;1;0;0;;1;;;;2;;;;;;;1;0;;1;;;;2.5;;;0;0
PHARMA;2020;680020427;CENTRE DEPART. DE REPOS ET DE SOINS;680014495;1;1;1;;1;1;;;30;80;1036;0;;;;;;;;;;;792192;1;1146;1146;1146;0;0;0;0;1;0;0;;;0;0;0;0;2;;;;5;2;1;2;;;1;1;;1;3.5;;;0.1;5.6;2;1.2;0;0
PHARMA;2020;690000013;CH MONTGELAS;690780036;1;3;0;6;0;0;79;;49;;188;1;1;1;1;1;1;0;0;0;0;0;492445;1;316;316;188;0;0;0;1;1;0;0;;;0;0;0;0;1;;;1;4;1;;;;;;1;;1;1;;;0.24;3.53;1;0.65;0;0
PHARMA;2020;690000021;CH DE SAINTE FOY LES LYON;690780044;1;4;0;9;;;55;;32;;105;0;;;;;;;;;;;179416;1;192;192;54;0;0;0;1;1;0;0;;;0;0;0;0;1;;;;2;;;;;;;1;;;1;;;;2.48;;;0;0
PHARMA;2020;690000039;CH DE SAINT SYMPHORIEN SUR COISE;690780051;1;4;0;;;;;;;;;0;;;;;;;;;;;;1;131;131;131;0;0;0;0;1;0;0;;;0;0;0;;;;;;1;;;1;;;;1;;;0.7;;;;1.9;;;0;0
PHARMA;2020;690000047;CH DE CONDRIEU;690780069;0;;;;;;20;;35;;150;0;;;;;;;;;;;175902;1;205;205;150;0;0;0;0;1;0;0;;;0;0;0;0;;;;;1;;;1;;;;2;;;0.4;;;;1;;;0;0
PHARMA;2020;690000054;CH DE NEUVILLE SUR SAONE;690780077;0;;;;1;1;0;0;25;0;163;0;;;;;;;;;;;89076;1;25;25;25;0;0;0;0;1;0;0;;;0;0;0;0;;;;;2;;;2;;;;;;;1.1;;;;2;;;0;0
PHARMA;2020;690000062;CH DE SAINT LAURENT DE CHAMOUSSET;690780085;1;4;;;0;0;;;20;;140;0;;;;;;;;;;;131013;0;20;20;20;0;0;0;0;1;0;0;;;0;0;0;0;;;;;2;;;1;;;;;;;0.7;;;;2;;;0;0
PHARMA;2020;690000088;CH LE VINATIER;690780101;0;;;;1;1;22;780;24;;;1;0;0;0;0;0;1;0;1;0;1;1480367;1;826;826;826;0;0;;0;1;1;0;;;0;0;0;0;6;;;1;11;;1;4;;;;1;;;5.72;;;1;11.9;0.13;1;0;1
PHARMA;2020;690000096;CHS DE SAINT CYR AU MONT D'OR;690780119;1;4;0;;1;0;;158;;;50;0;;;;;;;;;;;400346;1;208;208;50;0;0;0;0;1;0;0;;;0;0;0;0;2;;;;3;;1;;;;1;2;;;2;;;0.2;4.6;;1;0;0
PHARMA;2020;690000245;HOPITAL DE FOURVIERE;690780432;0;;;;0;0;58;0;80;100;15;0;;;;;;;;;;;253000;1;238;238;238;0;0;0;0;1;0;0;;;0;0;0;0;;;;;3;;;2;;;;1;;;1.7;;;;3.84;;;0;0
PHARMA;2020;690000310;CLINIQUE MON REPOS;690000310;0;;;;1;0;;142;;;;0;;;;;;;;;;;123663;1;142;142;142;0;0;0;0;1;0;0;;;0;0;0;0;1;;;;;;;1;;;;1;1;1;1;;;;0.85;0.1;0.2;0;0
PHARMA;2020;690000336;MAISON DE SANTE DE VAUGNERAY;690780564;0;;;;;;;126;;30;105;0;;;;;;;;;;;181013;1;245;261;211;0;0;0;0;1;0;0;;;0;0;0;0;1;;;;2;;;;;;;;;;0.8;;;;1.5;;;0;0
PHARMA;2020;690000401;CENTRE MEDICAL DE L'ARGENTIERE;920028560;0;;;;1;0;;;133;;;0;;;;;;;;;;;218572;0;;133;133;0;0;0;0;1;0;0;;;0;0;0;0;1;;;;2;;;;;;;1;;;1.12;;;;2.27;;;0;0
PHARMA;2020;690000427;CTRE MEDICO-CHIR READAPT. LES MASSUES;750721334;0;;;;0;0;101;;233;;;0;;;;;;;;;;;928268;1;334;334;330;0;0;0;1;1;0;0;;;1;1;0;1;2;1;;;5;;;1;;;;1;;;2.7;0.4;;;5.49;;;0;0
PHARMA;2020;690000575;CH NORD OUEST - VILLEFRANCHE;690782222;1;4;0;;1;0;420;;57;40;500;1;0;0;1;0;1;0;0;1;0;1;13366917;1;634;307;530;1;0;0;1;1;1;0;;;1;1;1;1;5;;1;1;17;7;2;5;1;;1;6;1;;7.71;0.6;1;1.8;19.96;7.1;2;0;1
PHARMA;2020;690000583;CH DE BELLEVILLE;690782230;0;;;;;;15;;43;;207;0;;;;;;;;;;;229835;1;265;265;265;0;0;0;0;1;0;0;;;0;0;0;;1;0;0;0;1;0;0;1;0;0;1;2;0;0;0.71;0;0;0.15;2.11;0;0;0;0
PHARMA;2020;690000591;CH DE BEAUJEU;690782248;0;;;;1;0;15;;25;;170;0;;;;;;;;;;;202438;1;210;210;210;0;0;0;0;1;1;0;;;0;0;0;0;1;;;;2;;;;;;;2;;;0.6;;;;2.22;;;0;0
