BOR;AN;FI;RS;ORG_A1;ORG_B1;ORG_C1;ORG_A2;ORG_B2;ORG_C2;ORG_A3;ORG_B3;ORG_C3;ORG_A6;ORG_B6;ORG_C6;ORG_A7;ORG_B7;ORG_C7;ORG_A8;ORG_B8;ORG_C8;ORG_A10;ORG_B10;ORG_C10;ORG_A11;ORG_B11;ORG_C11;ORG_A17;ORG_A18;ORG_A19;ORG_A20;ORG_A21;ORG_A22;ORG_A23;ORG_A24;ORG_B24;ORG_C24;ORG_A25;ORG_A26;ORG_A27;FI_EJ;vide
ORG;2023;570026682;HOPITAL DE MERCY - CHR METZ THIONVILLE;;;;7;E;A;;;;;;;;;;9;C;D;58;C;D;1;G;;;;;;;;;;;;1;1;1;570005165;0
ORG;2023;570027441;CLINIQUE CENTRE DE SOINS DU GRAND EST;;;;;;;;;;;;;;;;;;;11;C;D;;;;0;;;;;;;;;;0;;;920030269;0
ORG;2023;570027631;CNPA ST AVOLD;13;E;C;;;;;;;;;;;;;;;;1;E;C;;;;0;;;;;;;;;;1;0;;570029504;0
ORG;2023;570027680;CTRE AUTODIALYSE PELTRE ALTIR;;;;;;;;;;;;;;;;;;;1;C;;;;;0;;;;;;;;;;0;0;;540001112;0
ORG;2023;570028498;CENTRE PSYPRO METZ;;;;;;;;;;;;;1;A;B;;;;4;;;;;;0;;;;;;;;;;1;0;;690044987;0
ORG;2023;570029801;CHR METZ-THIONVILLE SITE LEGOUEST;;;;7;E;A;;;;;;;;;;9;C;D;58;C;D;1;G;;;;;;;;;;;;;1;1;570005165;0
ORG;2023;580001899;HOSP. A DOMICILE NIVERNAIS MORVAN;;;;;;;;;;;;;;;;;;;70;C;;1;G;;0;;;;;;;;;;1;0;;750721334;0
ORG;2023;580004836;CENTRE COLBERT MEDECINE ET SSR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;1;580780039;0
ORG;2023;580006286;CLINEA LES PORTES DU NIVERNAIS;;;;;;;;;;;;;;;;;;;15;;;;;;0;;;;;;;;;;0;1;1;920030269;0
ORG;2023;580780138;POLYCLINIQUE DU VAL DE LOIRE;;;;;;;;;;;;;2;A;B;;;;22;C;A;;;;0;;;;;;;;;;1;0;;580000024;0
ORG;2023;580780187;MAISON CONVALESC. LUZY CLIN. DU MORVAN;2;C;;;;;;;;1;A;;;;;;;;3;A;D;;;;0;;;;;;;;;;;0;;580000057;0
ORG;2023;580780203;CENTRE MEDICAL DE LA VENERIE;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;1;2;580000073;0
ORG;2023;580780237;CLINIQUE DU CHATEAU DU TREMBLAY;2;C;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;0;;580000099;0
ORG;2023;580971349;SOINS DE SUITE & RÉADAPT LE RECONFORT;;;;1;B;;;;;;;;;;;;;;21;C;D;;;;0;;;;;;;;;;0;0;;580002129;0
ORG;2023;580972008;CRF PASORI - COSNE;;;;;;;;;;;;;;;;;;;29;C;D;;;;0;;;;;;;;;;;;;580000628;0
ORG;2023;580972628;MOYEN SEJOUR PIGNELIN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;1;580780039;0
ORG;2023;580972636;CENTRE HOSPITALIER PIERRE LÔO;1;B;;;;;;;;3;B;A;;;;;;;182;C;;;;;;;;;;;;;;;;;;580780971;0
ORG;2023;580972644;CH HENRI DUNANT LA CHARITE-SUR-LOIRE;;;;;;;;;;;;;;;;;;;;;;;;;1;9;NIÈVRE;;;;;;;;;;;580781136;0
ORG;2023;580972669;CH CLAMECY;;;;;;;;;;;;;2;D;A;;;;28;B;C;6;C;A;;;;;;;;;;;0;1;2;580780070;0
ORG;2023;580972685;CH DECIZE;;;;;;;;;;;;;;;;;;;2;A;C;;;;;;;;;;;;;;0;0;;580780096;0
ORG;2023;580972693;HOPITAL PIERRE BEREGOVOY;1;;;3;A;B;;;;2;A;;1;D;;3;C;;392;C;D;;;;;;;;;;;;;;0;1;1;580780039;0
ORG;2023;590000014;CH SOMAIN;;;;1;D;;;;;1;;;;;;;;;44;;;1;G;;;;;;;;;;;;1;0;;590780052;0
ORG;2023;590000097;CH LA BASSEE;;;;2;A;;;;;2;B;A;;;;;;;;;;;;;0;;;;;;;;;;0;1;2;590780185;0
ORG;2023;590000105;CHR LILLE;;;;;;;;;;1;E;;;;;;;;;;;2;C;E;;;;;;;;;;;0;1;1;590780193;0
ORG;2023;590000113;GROUPE HOSPITALIER LOOS HAUBOURDIN;;;;4;A;D;;;;3;B;;;;;;;;130;C;A;10;A;C;;;;;;;;;;;0;0;;590053120;0
ORG;2023;590000121;CH SECLIN;;;;3;A;C;;;;;;;1;D;;;;;261;C;A;;;;;;;;;;;;;;0;1;1;590780227;0
ORG;2023;590000188;CLCC OSCAR LAMBRET LILLE;;;;4;A;E;;;;2;E;B;;;;;;;;;;;;;0;;;;;;;;;;0;1;2;590780334;0
ORG;2023;590000337;CH DUNKERQUE;0;;;1;A;;5;D;A;1;B;;1;D;;1;C;;180;C;A;1;G;;0;;;;;;;0;;;1;1;2;590781415;0
ORG;2023;590000428;CH CAMBRAI;;;;2;D;D;;;;1;B;;;;;4;C;C;;;;;;;;;;;;;;;;;1;0;;590781605;0
ORG;2023;590000436;CH LE CATEAU;1;C;;2;E;D;0;;;3;E;;0;;;0;;;151;C;E;0;;;;;;;;;;0;;;1;1;1;590781621;0
ORG;2023;590000444;CH JEUMONT;;;;4;C;;;;;2;A;;;;;;;;13;C;A;;;;;;;;;;;;;;1;1;2;590781639;0
ORG;2023;590000451;CH HAUTMONT;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;590781647;0
ORG;2023;590000477;CH LE QUESNOY;;;;4;;;;;;2;B;;;;;;;;74;D;C;;;;;;;;;;;;;;0;0;;590781670;0
ORG;2023;590000527;CH AVESNES;;;;4;A;B;;;;3;B;A;;;;;;;3;C;G;2;C;;;;;;;;;;;;1;0;;590781795;0
ORG;2023;590000535;CH DE MAUBEUGE MCO;;;;11;A;D;;;;5;B;;;;;1;C;;51;C;D;;;;;;;;;;;;;;1;1;1;590781803;0
ORG;2023;590000543;CH FELLERIES-LIESSIES;;;;1;C;;1;A;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;590781811;0
ORG;2023;590000592;CH DENAIN;1;D;;3;A;D;;;;2;B;;;;;;;;54;C;D;;;;;;;;;;;;;;1;1;1;590782165;0
ORG;2023;590000600;CH SAINT- AMAND LES EAUX;;;;2;C;A;;;;1;A;;1;D;;;;;6;C;;2;G;;1;1;CAMBRÉSIS;;;;;;;;0;0;;590782207;0
ORG;2023;590000618;CH VALENCIENNES;0;;;6;C;D;2;D;A;1;F;;1;F;;1;C;;650;C;A;;;;;;;;;;;0;;;0;1;1;590782215;0
ORG;2023;590000691;CH WATTRELOS;2;D;A;;;;;;;3;B;A;;;;;;;24;C;D;3;A;B;1;1;LILLE MÉTROPOLE FLANDRE INTÉRIEURE;;;;;;;;1;1;2;590782439;0
ORG;2023;590000758;CH ARMENTIERES;;;;2;D;A;;;;1;B;;1;D;;2;C;D;15;C;E;;;;;;;;;;;;;;1;1;2;590782637;0
ORG;2023;590000766;CH BAILLEUL;;;;3;C;;;;;2;B;;;;;1;D;;;;;1;C;;;;;;;;;;;;1;0;;590782645;0
ORG;2023;590000774;CH HAZEBROUCK;;;;5;A;D;;;;3;B;;;;;;;;12;C;;;;;;;;;;;;;;;1;1;2;590782652;0
ORG;2023;590000782;EPSM LILLE METROPOLE;;;;3;A;E;;;;2;A;B;;;;;;;354;A;C;;;;;;;;;;;;;;0;0;;590782660;0
ORG;2023;590000790;EPSM DES FLANDRES;;;;6;A;A;;;;;;;;;;;;;66;C;A;;;;;;;;;;;;;;0;0;;590782678;0
ORG;2023;590001004;CH DOUAI DECHY;;;;6;C;A;;;;3;;;1;D;;;;;7;C;D;;;;0;;;;;;;;;;0;1;1;590783239;0
ORG;2023;590001418;EPSM AGGL LILLOISE ST-ANDRE;0;;;1;D;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;0;;590034740;0
ORG;2023;590001442;HÔPITAL MARITIME VANCAUWENBERGHE;;;;4;A;B;;;;1;B;;;;;;;;8;C;D;;;;;;;;;;;;;;0;0;;590784245;0
ORG;2023;590001582;CH INTERCOMMUNAL WASQUEHAL;;;;;;;;;;;;;;;;;;;2;B;;;;;;;;;;;;;;;1;1;2;590785663;0
ORG;2023;590001749;POLYCLINIQUE DE GRANDE SYNTHE;;;;1;A;;;;;;;;;;;;;;69;A;C;;;;1;1;DUNKERQUOIS ET AUDOMAROIS;;;;;;;;1;0;;590788956;0
ORG;2023;590005245;S.A CLINIQUE DE L'ESCREBIEUX;;;;;;;;;;;;;;;;;;;5;C;;;;;0;;;;;;;;;;1;1;2;590005245;0
ORG;2023;590006607;HOP JEANNE DE FLANDRE CHU LILLE;;;;;;;;;;;;;;;;;;;2;C;D;;;;;;;;;;;;;;0;1;1;590780193;0
ORG;2023;590006896;POLYCLINIQUE DE LA THIÉRACHE;;;;1;;;;;;;;;;;;;;;25;;;;;;1;1;77 NORD;;;;;;;;1;1;2;590000519;0
ORG;2023;590008041;POLYCLINIQUE VAUBAN;0;;;0;;;0;;;;;;;;;;;;;;;;;;0;;;;;;;0;;;1;1;1;590008033;0
ORG;2023;590008306;CENTRE D'AUTODIALYSE ADH DE SOMAIN;;;;;;;;;;;;;;;;;;;1;C;;;;;0;;;;;;;;;;0;1;1;620112581;0
ORG;2023;590016408;CLINIQUE LAUTREAMONT LOOS;;;;;;;;;;;;;;;;;;;19;A;;;;;0;;;;;;;;;;0;0;;920030269;0
ORG;2023;590025128;HAD DU HAINAUT;;;;1;F;;;;;;;;1;B;;;;;;;;;;;0;;;;;;;;;;1;0;;620001834;0
ORG;2023;590025458;HAD DU CH D'HAZEBROUCK;;;;;;;;;;;;;;;;;;;49;C;;;;;;;;;;;;;;;1;1;2;590782652;0
ORG;2023;590032108;HOPITAL A DOMICILE DU DOUAISIS MUTUALI;;;;;;;;;;;;;;;;;;;;;;;;;1;1;DOUAISIS;;;;;;;;0;1;2;590024469;0
ORG;2023;590032199;HOPITAL A DOMICILE DU CAMBRESIS;;;;;;;;;;;;;;;;;;;22;C;;;;;1;1;HAINAUT-CAMBRÉSIS;;;;;;;;1;0;;590024469;0
ORG;2023;590034732;CRF LA ROUGEVILLE;;;;;;;;;;;;;;;;;;;15;C;D;;;;0;;;;;;;;;;;;;590000675;0
ORG;2023;590034815;CTRE D'AUTODIALYSE PONT/SAMBRE;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;1;0;;590001467;0
ORG;2023;590035390;CTRE D'AUTODIALYSE ADH DE LAMBERSART;;;;;;;;;;;;;;;;;;;1;C;;;;;0;;;;;;;;;;0;1;1;620112581;0
ORG;2023;590035838;HAD SAMBRE AVESNOIS;;;;;;;;;;;;;;;;8;C;D;;;;;;;0;;;;;;;;;;0;1;1;590000485;0
ORG;2023;590040267;SSR MONTS DE FLANDRE EPSM FLANDRES;;;;;;;;;;;;;;;;;;;13;A;C;;;;;;;;;;;;;;;;;590782678;0
ORG;2023;590041471;AUTODIALYSE ADH BRUAY-SUR-L'ESCAUT;;;;;;;;;;;;;;;;;;;1;C;;;;;0;;;;;;;;;;0;1;1;620112581;0
ORG;2023;590043469;HOPITAL A DOMICILE DE FLANDRE MARITIME;;;;;;;;;;;;;;;;;;;29;C;;;;;1;1;DUNKERQUOIS ET AUDOMAROIS;;;;;;;;1;1;2;590024469;0
ORG;2023;590046124;SANTELYS HAD ROUBAIX ET ENVIRONS;;;;;;;;;;;;;;;;;;;;;;;;;1;1;LILLE MÉTROPOLE FLANDRE INTÉRIEURE;;;;;;;;1;1;2;590799995;0
ORG;2023;590046579;CENTRE D'AUTODIALYSE MARLY;;;;;;;;;;;;;;;;;;;2;C;;;;;0;;;;;;;;;;0;1;1;620112581;0
ORG;2023;590047957;CENTRE D'ONCOL ET DE RADIOTH GALILEE;;;;1;C;D;;;;;;;3;C;;;;;;;;;;;0;;;;;;;;;;0;0;;590008629;0
ORG;2023;590052049;CALIVAL;;;;1;A;;;;;;;;2;A;;;;;3;C;D;;;;0;;;;;;;;;;0;0;;590006268;0
ORG;2023;590053955;SAS HPM NORD;;;;;;;;;;;;;;;;;;;;;;8;C;A;0;;;;;;;;;;0;1;2;590053955;0
ORG;2023;590055570;SCM DES DOCTEURS CHOSSIERE ET WAGNER;;;;;;;;;;;;;;;;;;;1;;;;;;0;;;;;;;;;;1;0;;590055562;0
ORG;2023;590056479;CLINIQUE DE L'EPINOY;;;;;;;;;;;;;;;;;;;3;C;;;;;0;;;;;;;;;;1;;;920039708;0
ORG;2023;590056990;CENTRE ADH D'AUTODIALYSE A DENAIN;;;;;;;;;;;;;;;;;;;1;C;;;;;0;;;;;;;;;;1;1;1;620112581;0
ORG;2023;590060455;UNITÉ DE DIALYSE MÉDICALISÉE;;;;;;;;;;;;;;;;;;;3;C;;;;;0;;;;;;;;;;0;1;1;590053955;0
ORG;2023;590060851;CENTRE LEONARD DE VINCI;;;;1;C;D;;;;;;;3;D;;;;;;;;;;;0;;;;;;;;;;1;0;;590008629;0
ORG;2023;590064416;INSTITUT DE SSR JEAN STABLINSKI;0;;;0;;;0;;;0;;;0;;;0;;;40;A;D;0;;;;;;;;;;0;;;0;0;;590782215;0
ORG;2023;590064812;CTRE D'AUTODIALYSE ADH DE ST AMAND;;;;;;;;;;;;;;;;;;;1;C;;;;;0;;;;;;;;;;1;1;1;620112581;0
ORG;2023;590067047;CENTRE PSYPRO LILLE;;;;;;;;;;;;;1;A;B;;;;3;;;;;;0;;;;;;;;;;1;0;;690051461;0
ORG;2023;590780060;INSTITUT OPHTALMIQUE;;;;;;;;;;;;;;;;;;;11;A;;;;;0;;;;;;;;;;0;0;;590000022;0
ORG;2023;590780094;CENTRE LEONARD DE VINCI;;;;1;;;;;;;;;3;;;;;;;;;;;;0;;;;;;;;;;1;0;;590000055;0
ORG;2023;590780250;CLINIQUE LILLE SUD;;;;;;;;;;;;;;;;;;;14;C;;;;;0;;;;;;;1;C;D;0;1;1;590053955;0
ORG;2023;590780268;HOPITAL PRIVÉ LE BOIS;;;;1;D;;;;;;;;;;;;;;145;C;;;;;0;;;;;;;;;;0;1;1;590053955;0
ORG;2023;590780342;CLINIQUE AMBROISE PARE;;;;;;;;;;;;;;;;;;;18;C;;;;;0;;;;;;;;;;0;1;1;590053955;0
ORG;2023;590780383;HOPITAL PRIVE LA LOUVIERE;;;;1;D;;;;;;;;;;;;;;62;C;;;;;0;;;;;;;;;;0;1;1;590000204;0
ORG;2023;590781571;CLINIQUE DU CAMBRESIS;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;;;;;0;;;0;1;1;590000402;0
ORG;2023;590781951;CLINIQUE DU SPORT ET D'ORTHOPEDIE;;;;;;;;;;;;;;;;;;;27;C;;;;;0;;;;;;;;;;0;1;1;590053955;0
ORG;2023;590782181;CRF LE VAL BLEU DE VALENCIENNES;;;;;;;;;;;;;;;;;;;1;C;;;;;0;;;;;;;;;;1;0;;590039863;0
ORG;2023;590782256;NOUVELLE CLINIQUE DES DENTELLIERES;;;;1;A;;;;;;;;2;A;;;;;14;C;D;;;;0;;;;;;;;;;0;0;;590000659;0
ORG;2023;590782280;CLINIQUE SAINT-ROCH;0;;;1;C;;0;;;1;B;;0;;;0;;;40;C;D;2;A;C;1;1;HAINAUT-CAMBRÉSIS;;;;;0;;;1;1;2;590004552;0
ORG;2023;590782298;POLYCLINIQUE DU PARC;;;;;;;;;;;;;;;;;;;43;C;D;;;;0;;;;;;;;;;0;1;1;590000675;0
ORG;2023;590782546;SAS CLINIQUE DES PEUPLIERS;;;;;;;;;;;;;;;;;;;3;;;1;B;;0;;;;;;;;;;0;0;;590000733;0
ORG;2023;590782553;HOPITAL PRIVE DE VILLENEUVE D'ASCQ;;;;1;D;;;;;;;;;;;;;;35;C;;;;;0;;;;;;;;;;0;1;1;590000741;0
ORG;2023;590782611;SSR PEDIATRIQUE MARC SAUTELET;;;;1;C;E;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;0;;750719239;0
ORG;2023;590782694;CTRE DE CONVALESCENCE PONT BERTIN;;;;1;D;;;;;;;;;;;;;;;;;;;;1;1;LILLE MÉTROPOLE FLANDRE INTÉRIEURE;;;;;;;;1;1;2;750034589;0
ORG;2023;590783171;CENTRE DE SSR LES ABEILLES;;;;;;;;;;;;;;;;;;;1;D;;;;;0;;;;;;;;;;0;;2;930019484;0
ORG;2023;590783189;UNITE GERONTOLOGIE ET SOINS DE SUITE;0;;;1;C;;0;;;1;B;;0;;;0;;;64;C;D;2;A;C;1;1;DOUAISIS;;;;;0;;;1;1;2;590004552;0
ORG;2023;590784484;NEPHROCARE MAUBEUGE;;;;;;;;;;;;;;;;;;;13;C;D;;;;0;;;;;;;;;;1;0;;590001467;0
ORG;2023;590784898;HÔPITAL SWYNGHEDAUW CHU LILLE;;;;1;C;E;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;1;590780193;0
ORG;2023;590785341;HOPITAL DE JOUR DE LA M.G.E.N.;;;;1;E;;;;;;;;;;;;;;1;E;;;;;0;;;;;;;;;;;;;750005068;0
ORG;2023;590785374;CLINIQUE TEISSIER;;;;1;F;;;;;;;;1;B;;;;;;;;;;;0;;;;;;;;;;0;0;;620001834;0
ORG;2023;590785424;CENTRE L'ADAPT DE CAMBRAI;0;;;;;;;;;;;;;;;;;;1;C;D;;;;0;;;;;;;;;;0;1;1;930019484;0
ORG;2023;590786984;SSR FILIERIS ESCAUDAIN BOIS DE LA LOGE;1;G;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;1;2;750050759;0
ORG;2023;590787586;INSTITUT COEUR POUMON CHU LILLE;;;;;;;;;;;;;;;;1;C;E;;;;;;;;;;;;;;;;;0;1;1;590780193;0
ORG;2023;590788964;SARL CLINIQUE DU PARC;;;;2;;C;;;;;;;;;;;;;;;;3;A;B;0;;;;;;;;;;0;0;;590001756;0
ORG;2023;590790473;SSR FILIERIS LALLAING PLAINE DE SCARPE;;;;1;G;;;;;;;;;;;;;;10;C;;9;A;;0;;;;;;;;;;0;1;1;750050759;0
ORG;2023;590790655;SAINT ROCH CHIRURGIE;;;;;;;;;;;;;;;;;;;36;C;;;;;0;;;;;;;;;;1;1;1;440052041;0
ORG;2023;590791323;CTRE CONVALESCENCE SSR CH ARMENTIÈRES;;;;;;;;;;;;;;;;;;;2;C;;;;;;;;;;;;;;;;;;590782637;0
ORG;2023;590796975;HÔPITAL SALENGRO CHU LILLE;;;;5;C;E;;;;2;B;;;;;1;D;E;1;;;2;G;;;;;;;;;1;C;E;0;1;1;590780193;0
ORG;2023;590797346;SSR FILIERIS FRESNES JARDINS DU TEMPS;1;G;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;1;2;750050759;0
ORG;2023;590797387;CRF L'ESPOIR DE LILLE HELLEMMES;;;;;;;;;;;;;;;;;;;7;C;D;;;;0;;;;;;;;;;0;0;;590805628;0
ORG;2023;590801106;HOPITAL VICTOR PROVO;;;;8;A;B;;;;3;B;;3;D;B;2;C;;142;C;D;2;D;;0;;;;;;;;;;;;;590782421;0
ORG;2023;590804696;CENTRE HOSPITALIER DE TOURCOING;;;;3;D;;;;;1;B;;1;D;;4;E;;349;B;C;;;;;;;;;;;;;;0;1;1;590781902;0
ORG;2023;590806360;CLINIQUE DE LA MITTERIE;;;;1;B;;;;;;;;;;;;;;4;B;C;1;B;;0;;;;;;;;;;;;;590003596;0
ORG;2023;590806428;CTRE D'AUTODIALYSE ADH DE DOUAI;;;;;;;;;;;;;;;;;;;2;C;;;;;0;;;;;;;;;;0;1;1;620112581;0
ORG;2023;590809703;CLINIQUE SAINT-ROCH;;;;1;C;;;;;1;B;;;;;;;;78;C;D;2;A;C;1;1;HAINAUT-CAMBRÉSIS;;;;;;;;1;1;2;590004552;0
ORG;2023;590810099;CENTRE D'AUTODIALYSE ADH DE CAMBRAI;;;;;;;;;;;;;;;;;;;1;C;;;;;0;;;;;;;;;;0;1;1;620112581;0
ORG;2023;590810784;CLINIQUE ST-ROCH CONVALESCENCE;;;;;;;;;;;;;;;;;;;36;C;;;;;0;;;;;;;;;;1;1;1;440052041;0
ORG;2023;590810941;NEPHOCARE MAUBEUGE, DIALYSE À DOMICILE;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;1;0;;590001467;0
ORG;2023;590811006;CTRE D'AUTODIALYSE MAUBEUGE;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;1;0;;590001467;0
ORG;2023;590811279;HOP CLAUDE HURIEZ CHU LILLE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;1;590780193;0
ORG;2023;590812509;SANTELYS HAD LILLE METROPOLE;;;;;;;;;;;;;;;;;;;;;;;;;1;1;LILLE MÉTROPOLE FLANDRE INTÉRIEURE;;;;;;;;0;1;2;590799995;0
ORG;2023;590813176;CLINIQUE DES HETRES;;;;3;C;;;;;;;;;;;;;;44;C;;;;;1;1;CAMBRÉSIS;;;;;;;;1;1;2;590005278;0
ORG;2023;590813507;POLYCLINIQUE DU VAL DE SAMBRE;;;;;;;;;;;;;;;;25;C;D;;;;;;;0;;;;;;;;;;0;1;2;590000485;0
ORG;2023;590813747;CTRE D'AUTODIALYSE FOURMIES;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;1;0;;590001467;0
ORG;2023;590815007;CTRE D'AUTODIALYSE ADH LA SENTINELLE;;;;;;;;;;;;;;;;;;;1;C;;;;;0;;;;;;;;;;0;1;1;620112581;0
ORG;2023;590815056;CLINIQUE DE FLANDRE;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;0;1;2;590005492;0
ORG;2023;590816310;CLINIQUE SAINT AME;;;;;;;;;;;;;;;;;;;8;C;D;;;;0;;;;;;;;;;1;0;;590000048;0
ORG;2023;590817441;ETAB HOPALE - CENTRE CLAIR SEJOUR;;;;;;;;;;;;;;;;;;;19;C;A;;;;0;;;;;;;;;;0;0;;620003814;0
ORG;2023;590817458;CLINIQUE DE LA VICTOIRE;;;;;;;;;;;;;;;;;;;44;C;;;;;0;;;;;;;;;;0;1;1;590053955;0
ORG;2023;590817839;CLINIQUE DU VAL DE LYS;;;;;;;;;;;;;;;;;;;27;C;;;;;0;;;;;;;;;;0;1;2;590053955;0
ORG;2023;600000012;CHI EPSM DE L'OISE - SITE DE CLERMONT;;;;3;A;C;;;;1;B;;;;;;;;;;;;;;0;;;;;;;;;;;1;2;600100028;0
ORG;2023;600000020;HL CRÉPY-EN-VALOIS;;;;;;;;;;;;;;;;;;;;;;;;;1;1;OISE NORD EST (ONE);;;;;;;;0;0;;600100085;0
ORG;2023;600000046;CH PONT-SAINTE-MAXENCE;;;;1;A;;;;;1;G;;;;;;;;2;C;;;;;;;;;;;;;;;0;0;;600100127;0
ORG;2023;600000053;CH GHPSO SENLIS;;;;2;A;B;;;;1;B;;1;D;;;;;219;A;C;;;;;;;;;;;;;;0;1;1;600101984;0
ORG;2023;600000152;CH CHAUMONT-EN-VEXIN;0;;;4;A;B;0;;;1;B;;0;;;0;;;90;A;C;0;;;1;1;OISE OUEST ET VEXIN;;;;;0;;;1;1;2;600100572;0
ORG;2023;600000186;CH CLERMONT;;;;2;A;A;;;;;;;;;;;;;6;D;A;;;;;;;;;;;;;;0;1;1;600100648;0
ORG;2023;600000194;CH BEAUVAIS;;;;4;A;;;;;1;B;;1;D;;;;;;;;;;;;;;;;;;;;;;;;600100713;0
ORG;2023;600000467;CH GHPSO CREIL;2;A;B;;;;;;;1;B;;2;D;;;;;248;A;C;;;;0;;;;;;;;;;0;1;1;600101984;0
ORG;2023;600001184;USLD HL GRANDVILLIERS;;;;2;A;A;;;;;;;;;;;;;;;;;;;1;1;OISE OUEST ET VEXIN;;;;;;;;1;0;;600108948;0
ORG;2023;600003008;SERVICE HOSPITALISATION A DOMICILE;;;;;;;;;;1;B;;;;;;;;64;C;;;;;1;2;OISE SUD;OISE NORD EST (ONE);;;;;;;0;0;;600113278;0
ORG;2023;600010094;SSR HL CRÈVECOEUR-LE-GRAND;;;;2;A;;;;;;;;;;;1;C;;129;A;C;;;;;;;;;;;;;;0;0;;600100580;0
ORG;2023;600010862;SAS CENTRE CHIRURGICAL DE CHANTILLY;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;1;C;D;0;1;1;600010854;0
ORG;2023;600013981;SSR MONCHY ST ÉLOI;;;;;;;;;;;;;;;;;;;2;C;;;;;1;2;OISE NORD EST (ONE);OISE SUD;;;;;;;0;1;1;750720609;0
ORG;2023;600013999;CENTRE CHIRURGICAL;;;;;;;;;;;;;;;;;;;1;C;;;;;0;;;;;;;;;;1;0;;600008635;0
ORG;2023;600100101;CH AP-HP LIANCOURT;;;;2;;;;;;;;;;;;;;;26;;;;;;;;;;;;;;;;;;;750712184;0
ORG;2023;600100168;CENTRE MÉDICO-CHIRURGICAL DES JOCKEYS;;;;1;C;D;;;;;;;1;D;;;;;;;;;;;1;1;OISE SUD;;;;;;;;0;1;1;600106629;0
ORG;2023;600100184;CLINIQUE DU VALOIS;;;;;;;;;;;;;;;;;;;;;;;;;1;1;OISE SUD;;;;;;;;0;;;920033198;0
ORG;2023;600100275;LE CHATEAU DU TILLET;0;;;0;;;0;;;0;;;0;;;0;;;38;;;0;;;1;1;OISE SUD;;;;;0;;;0;1;1;750034589;0
ORG;2023;600100283;CLINIQUE DE RÉÉDUCATION A DE ROTHSCHIL;;;;;;;;;;;;;;;;;;;19;C;D;;;;1;1;OISE SUD;;;;;;;;1;;;750710428;0
ORG;2023;600100309;SSR CRF LAMORLAYE;;;;;;;;;;;;;;;;;;;56;D;B;;;;1;1;OISE SUD;;;;;;;;0;0;;750721334;0
ORG;2023;600100671;SSR BTP SAINT-OMER-EN-CHAUSSÉE;;;;;;;;;;;;;;;;;;;;;;;;;1;1;OISE OUEST ET VEXIN;;;;;;;;1;1;2;750034589;0
ORG;2023;600100754;POLYCLINIQUE SAINT CÔME;;;;;;;;;;1;B;;1;D;;;;;2;C;;;;;0;;;;;;;;;;1;1;1;600000228;0
ORG;2023;600100796;CTRE RÉÉDUC & RÉADAPT FONCTIONELLE;;;;1;B;;;;;;;;;;;;;;;;;;;;1;1;OISE OUEST ET VEXIN;;;;;;;;0;0;;750720609;0
ORG;2023;600100861;SSR LNA BRETEUIL;;;;1;;;;;;;;;;;;;;;48;C;;;;;0;;;;;;;;;;0;1;2;440052041;0
ORG;2023;600101679;SSR UGECAM BEAUVAIS;;;;1;A;;;;;;;;;;;;;;;;;;;;1;1;OISE OUEST ET VEXIN;;;;;;;;1;1;1;590039863;0
ORG;2023;600101687;PAVILLON DE LA CHAUSSÉE;;;;;;;;;;;;;;;;;;;1;D;;1;B;;1;1;OISE SUD;;;;;;;;1;1;2;600106561;0
ORG;2023;600101943;CTRE PRÉVENTION RÉADAPTATION CARDIO.;;;;;;;;;;;;;;;;;;;13;;;;;;1;2;OISE NORD EST (ONE);OISE SUD;;;;;;;0;1;1;750720609;0
ORG;2023;600105381;USLD CONDÉ CHANTILLY;;;;;;;;;;;;;;;;;;;;;;;;;1;1;OISE SUD;;;;;;;;0;0;;600106611;0
ORG;2023;600107049;ASSOCIATION LA NOUVELLE FORGE;;;;;;;;;;1;;;;;;;;;;;;;;;0;;;;;;;;;;0;0;;600107049;0
ORG;2023;600110175;CLINIQUE DU PARC SAINT-LAZARE;;;;;;;;;;;;;;;;;;;32;B;D;;;;0;;;;;;;;;;;;;600001234;0
