BOR;AN;FI;RS;FI_EJ;DIS;PART;NB_SECT;NB_DIF;INT;CAP_HTP;CAP_PFT;CAP_AAT;CAP_ACP;CAP_CCU;CAP_HAD;JLI_HTP;CAP_HDJ;CAP_HDN;NB_AT;SEJ_HTP;JOU_HTP;JOU_PFT;JOU_AAT;JOU_ACP;JOU_CCU;JOU_HAD;VEN_HDJ;VEN_HDN;VEN_AT;NB_CMP_SEUL;NB_CONSULT_SEUL;NB_CATTP;ACT_CMP_SEUL;ACT_CONSULT_SEUL;ACT_CATTP;ACT_AD;ACT_EMS;ACT_UHS;ACT_EME;FIL_TOT;FIL_AMB;EFFLIB_PKT;ETPSAL_PKT;EFFLIB_MED;ETPSAL_MED;GAR_SEN;AST_SEN;EFFLIB_PNM;ETPSAL_PNM;ETP_INF;ETP_AID;ETP_PSY;ETP_REE;ETP_EDU
PSY;2023;670019983;POLE MEDICAL DE L'ILL EUROPSY;920034139;GEN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;0.8;;;;3.3;1;;0.9;1.4;
PSY;2023;670019983;POLE MEDICAL DE L'ILL EUROPSY;920034139;INF;;;;;;;;;;;;16;;;;;;;;;;151;;;;;;;;;;;;;21;;;;;;;;;;;;;;
PSY;2023;670019983;POLE MEDICAL DE L'ILL EUROPSY;920034139;TOT;0;;;0;;;;;;;;16;;;;;;;;;;151;;;;;;;;;;;;;21;;1;;;0.8;;;;3.3;1;;0.9;1.4;
PSY;2023;670020742;CENTRE MEDICO-PSYCHOTHERAPIQUE;670014604;GEN;;;;;16;;;;;;5840;;;;203;4018;;;;;;;;;;;;;;;;;;;132;;3;;;;;;;8;7.5;;;;
PSY;2023;670020742;CENTRE MEDICO-PSYCHOTHERAPIQUE;670014604;TOT;0;;;0;16;;;;;;5840;;;;203;4018;;;;;;;;;;;;;;;;;;;132;;3;;;;;;;8;7.5;;;;
PSY;2023;680000627;HOPITAL DU HASENRAIN;680020336;GEN;;2;;;73;;;;;;26645;30;;;1040;19079;;;;;;7578;;;12;1;4;15984;658;6911;5307;957;6502;41;6100;5270;;9.98;;4.28;1;;;183.3;120.78;18.47;12.05;1.6;6.11
PSY;2023;680000627;HOPITAL DU HASENRAIN;680020336;INF;;1;;;5;;;;;;1825;41;;;55;2742;;;;;;4784;;;5;1;1;14902;1253;1965;606;90;1488;150;2026;1817;;1.3;;0.92;1;;;70.11;19.07;6.28;13.88;4.43;15.79
PSY;2023;680000627;HOPITAL DU HASENRAIN;680020336;TOT;1;;1;1;78;;;;;;28470;71;;;1095;21821;;;;;;12362;;;17;2;5;30886;1911;8876;5913;1047;7990;191;8113;7075;;11.28;;5.2;;;;253.41;139.85;24.75;25.93;6.03;21.9
PSY;2023;680000684;HOPITAL LOUIS PASTEUR;680000973;GEN;;1;;;34;;;;;;13325;29;;;397;10295;;;;;;4314;;;3;4;2;11835;1441;2996;679;29;463;;2479;1637;;6.97;;;0;1;;82.26;44.38;12;8.02;2.2;1.77
PSY;2023;680000684;HOPITAL LOUIS PASTEUR;680000973;INF;;1;;;;;;;;;;36;;;;;;;;;;7275;;;3;1;3;11253;506;3667;194;;1293;10;1766;1132;;4.73;;;0;1;;57.39;16.96;1;8.69;9.87;14.54
PSY;2023;680000684;HOPITAL LOUIS PASTEUR;680000973;TOT;1;;1;0;34;;;;;;13325;65;;;397;10295;;;;;;11589;;;6;5;5;23088;1947;6663;873;29;1756;10;4213;2760;;11.7;;;;;;139.65;61.34;13;16.71;12.07;16.31
PSY;2023;680000874;CENTRE HOSPITALIER DE ROUFFACH;680001179;GEN;;6;;;249;2;9;;;;98965;130;;;2311;89723;0;2323;;;;12888;;;18;2;10;70281;4672;6439;6035;3828;2084;27;13043;10747;;31.04;;9.69;;;;546.63;331.56;67.64;41.12;12.35;37.98
PSY;2023;680000874;CENTRE HOSPITALIER DE ROUFFACH;680001179;INF;;1;;;11;;;;;;4015;51;;;104;3527;0;;;;;2062;;;3;1;3;11358;269;7150;205;873;21;314;1594;1290;;2.65;;0.9;;;;75.94;30.16;2.31;10.8;1.82;22.78
PSY;2023;680000874;CENTRE HOSPITALIER DE ROUFFACH;680001179;PEN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4168;;;;205;188;;;;;;;;;;;;;
PSY;2023;680000874;CENTRE HOSPITALIER DE ROUFFACH;680001179;TOT;1;;0;1;260;2;9;;;;102980;181;;;2415;93250;0;2323;;;;14950;;;21;3;13;81639;4941;13589;10408;4701;2105;341;14591;12002;;33.69;;10.59;;;;622.57;361.72;69.95;51.92;14.17;60.76
PSY;2023;680001294;CLINIQUE KORIAN SOLISANA;680000890;GEN;;;;;66;;;;;;24090;;;;533;19954;;;;;;;;;;;;;;;;;;;497;;;2.91;;0.41;0;1;0;;12.75;6.02;1.78;0;1.05
PSY;2023;680001294;CLINIQUE KORIAN SOLISANA;680000890;TOT;0;;;0;66;;;;;;24090;;;;533;19954;;;;;;;;;;;;;;;;;;;497;;;2.91;;0.41;;;0;;12.75;6.02;1.78;0;1.05
PSY;2023;690000088;CH LE VINATIER;690780101;GEN;;3;;;374;;;;;;136510;153;3;2;4942;125463;;;;;;12240;109;3985;14;83;12;88814;54783;13029;19651;3209;9088;132;19292;13201;;101.01;;3.09;1;0;;1208.92;603.88;220.02;69.35;23.37;65.99
PSY;2023;690000088;CH LE VINATIER;690780101;INF;;1;;;27;10;;;;;9855;86;;;481;8503;244;;;;;2889;;;14;22;5;62220;13458;4050;4269;642;62;955;7860;7257;;31.23;;0.92;0;0;;297.7;107.19;18.4;52.27;39.52;38.12
PSY;2023;690000088;CH LE VINATIER;690780101;PEN;;;;;60;;;;;;21900;24;;;474;18696;;;;;;6165;;;;;;;;;43404;;;;3678;3220;;13.63;;0;;;;135.15;75.28;26.3;8.62;1.7;2.78
PSY;2023;690000088;CH LE VINATIER;690780101;TOT;1;;12;0;461;10;;;;;168265;263;3;2;5897;152662;244;;;;;21294;109;3985;28;105;17;151034;68241;17079;67324;3851;9150;1087;30265;23484;;145.87;;4.01;;;;1641.77;786.35;264.72;130.24;64.59;106.89
PSY;2023;690000096;CHS DE SAINT CYR AU MONT D'OR;690780119;GEN;;2;;;158;;;;;;57670;83;5;;1334;53758;;;;;;3432;0;;21;8;11;32693;2170;9943;280;189;4362;3;6843;6048;;39.77;;4.41;1;1;;530.38;145.81;87.24;25.23;24.2;58.58
PSY;2023;690000096;CHS DE SAINT CYR AU MONT D'OR;690780119;INF;;1;;;;;;;;;;55;0;;0;;;;;;;3559;;;17;1;13;25086;547;10653;350;8;320;13;2906;2700;;14.8;;;0;0;;148.47;96.95;1.91;27.8;;
PSY;2023;690000096;CHS DE SAINT CYR AU MONT D'OR;690780119;PEN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4044;;;;960;960;;0.6;;;;;;;;;;;
PSY;2023;690000096;CHS DE SAINT CYR AU MONT D'OR;690780119;TOT;1;;;1;158;;;;;;57670;138;5;;1334;53758;;;;;;6991;0;;38;9;24;57779;2717;20596;4674;197;4682;16;10576;9356;;55.17;;4.41;;;;678.85;242.76;89.15;53.03;24.2;58.58
PSY;2023;690000310;CLINIQUE MON REPOS;690000310;GEN;;;;;142;;;;;;51830;20;;;958;49987;;;;;;10857;;;;;;;;;;;;;1335;;11;;;3.61;1;1;2;66.83;33.89;21.59;7.49;0.79;3.07
PSY;2023;690000310;CLINIQUE MON REPOS;690000310;TOT;0;;;0;142;;;;;;51830;20;;;958;49987;;;;;;10857;;;;;;;;;;;;;1335;;11;;;3.61;;;2;66.83;33.89;21.59;7.49;0.79;3.07
PSY;2023;690000336;CLINIQUE DE L'OUEST LYONNAIS;690780564;GEN;;;;;60;;16;;;;21900;15;;;412;14619;;2750;;;;2499;;;;1;;;3088;;;;;;622;359;;3.37;;0.93;;;;149.01;42.09;30.19;5.35;3.52;4.75
PSY;2023;690000336;CLINIQUE DE L'OUEST LYONNAIS;690780564;TOT;0;;;0;60;;16;;;;21900;15;;;412;14619;;2750;;;;2499;;;;1;;;3088;;;;;;622;359;;3.37;;0.93;;;;149.01;42.09;30.19;5.35;3.52;4.75
PSY;2023;690002092;CLINIQUE NOTRE DAME;010783009;GEN;;;;;78;;;;;;28470;14;;;980;25921;;;;;;4394;;;;1;;;1116;;;;;;945;218;;4.93;;1.26;0;1;;78.94;49.28;11.36;4.01;;0.52
PSY;2023;690002092;CLINIQUE NOTRE DAME;010783009;TOT;0;;;0;78;;;;;;28470;14;;;980;25921;;;;;;4394;;;;1;;;1116;;;;;;945;218;;4.93;;1.26;;;;78.94;49.28;11.36;4.01;;0.52
PSY;2023;690007539;HOPITAL FEMME MERE ENFANT - HCL;690781810;INF;;;;;24;;;;;;6559;9;;;725;5623;;;;;;967;;;;;;;;;;;;;2540;;;;;14.14;0;1;;46.68;18.21;21.07;2.97;0.9;3.53
PSY;2023;690007539;HOPITAL FEMME MERE ENFANT - HCL;690781810;TOT;0;;;0;24;;;;;;6559;9;;;725;5623;;;;;;967;;;;;;;;;;;;;2540;;;;;14.14;;;;46.68;18.21;21.07;2.97;0.9;3.53
PSY;2023;690022959;HOPITAL PRIVE NATECIA;690000732;INF;;;;;4;;;;;;892;5;;;295;746;;;;;;1193;;;;;;;;;;;;;92;;;0.8;;;0;1;;8.7;3.9;1.12;0.99;0.99;0.47
PSY;2023;690022959;HOPITAL PRIVE NATECIA;690000732;TOT;0;;;0;4;;;;;;892;5;;;295;746;;;;;;1193;;;;;;;;;;;;;92;;;0.8;;;;;;8.7;3.9;1.12;0.99;0.99;0.47
PSY;2023;690036108;CENTRE AMBULATOIRE LYON;690036090;GEN;;;;;;;;;;;;20;;;;;;;;;;10396;;;;;;;;;;;;;364;;1;1.68;;;;;;16;9.5;;0.5;;
PSY;2023;690036108;CENTRE AMBULATOIRE LYON;690036090;TOT;0;;;0;;;;;;;;20;;;;;;;;;;10396;;;;;;;;;;;;;364;;1;1.68;;;;;;16;9.5;;0.5;;
PSY;2023;690041488;ADDIPSY;690041488;GEN;;;;;;;;;;;;20;;;;;;;;;;10174;;;;;;;;;;;;;475;;1;2.49;;0.05;0;0;15;21.64;2.75;0;6.54;4.49;0.74
PSY;2023;690041488;ADDIPSY;690041488;INF;;;;;;;;;;;;20;;;;;;;;;;3138;;;;;;;;;;;;;181;;;2.24;;;0;0;4;13.25;4.38;0;3.9;1.32;2.65
PSY;2023;690041488;ADDIPSY;690041488;TOT;0;;;0;;;;;;;;40;;;;;;;;;;13312;;;;;;;;;;;;;656;;1;4.73;;0.05;;;19;34.89;7.13;0;10.44;5.81;3.39
PSY;2023;690041579;CENTRE AMBULATOIRE VILLEFRANCHE;690044052;GEN;;;;;;;;;;;;20;;;;;;;;;;5558;;;;;;;;;;;;;156;0;;1.3;;;0;0;;11.1;6;;1.3;;
PSY;2023;690041579;CENTRE AMBULATOIRE VILLEFRANCHE;690044052;TOT;0;;;0;;;;;;;;20;;;;;;;;;;5558;;;;;;;;;;;;;156;0;;1.3;;;;;;11.1;6;;1.3;;
PSY;2023;690043393;C2RBP LYON METROPOLE;690043385;GEN;;;;;;;;;;;;20;;;;;;;;;;7264;;;;;;;;;;;;;286;;0;2.41;0;0.46;0;0;11;10.48;4.87;0;4.23;1.38;0
PSY;2023;690043393;C2RBP LYON METROPOLE;690043385;TOT;0;;;0;;;;;;;;20;;;;;;;;;;7264;;;;;;;;;;;;;286;;0;2.41;0;0.46;;;11;10.48;4.87;0;4.23;1.38;0
PSY;2023;690044623;CENTRE PSYPRO LYON;690042593;GEN;;;;;;;;;;;;40;;;;;;;;;;14567;;;;;;;;;;;;;958;;4;;;0.25;0;0;34;15.2;6.02;1.5;3.59;3.89;0.2
PSY;2023;690044623;CENTRE PSYPRO LYON;690042593;TOT;0;;;0;;;;;;;;40;;;;;;;;;;14567;;;;;;;;;;;;;958;;4;;;0.25;;;34;15.2;6.02;1.5;3.59;3.89;0.2
PSY;2023;690051347;IEAJA LYON;690045117;GEN;;;;;15;0;0;0;0;0;5475;10;1;;111;3207;;;;;;74;0;;;;;;;;;;;;77;;;;;0.5;0;1;0;56.83;23.48;20.13;3.31;5;4.91
PSY;2023;690051347;IEAJA LYON;690045117;INF;;;;;41;0;;;0;0;14965;10;1;0;331;8052;;;;;;876;0;;;;;;;;;;;;210;;;;;0.5;0;1;;;;;;;
PSY;2023;690051347;IEAJA LYON;690045117;TOT;0;;;0;56;0;0;0;0;0;20440;20;2;0;442;11259;;;;;;950;0;;;;;;;;;;;;287;;;;;1;;;0;56.83;23.48;20.13;3.31;5;4.91
PSY;2023;690780093;HIA DESGENETTES;750821092;GEN;;;;;0;;;;;;0;15;;;0;0;;;;;;2404;;;;1;;;3521;;;;;;915;915;;;;;;;;;;;;;
PSY;2023;690780093;HIA DESGENETTES;750821092;TOT;0;;;0;0;;;;;;0;15;;;0;0;;;;;;2404;;;;1;;;3521;;;;;;915;915;;;;;;;;;;;;;
PSY;2023;690780507;CLINIQUE MEDICALE DE CHAMPVERT;920031721;GEN;;;;;184;;;;;;67160;10;;;1763;66669;;;;;;5370;;;;;;;;;;;;;1668;;8;1.76;;2.49;0;0;;94.98;52.99;8.4;8.69;2.42;0.67
PSY;2023;690780507;CLINIQUE MEDICALE DE CHAMPVERT;920031721;TOT;0;;;0;184;;;;;;67160;10;;;1763;66669;;;;;;5370;;;;;;;;;;;;;1668;;8;1.76;;2.49;;;;94.98;52.99;8.4;8.69;2.42;0.67
PSY;2023;690780515;CLINIQUE VILLA DES ROSES;690000294;GEN;;;;;60;;;;;;21900;15;;;494;21632;;;;;;9358;;;;;;;;;;;;;677;;6;0;0;0.41;0;0;;42.58;20.17;4.02;1.91;;
PSY;2023;690780515;CLINIQUE VILLA DES ROSES;690000294;TOT;0;;;0;60;;;;;;21900;15;;;494;21632;;;;;;9358;;;;;;;;;;;;;677;;6;0;0;0.41;;;;42.58;20.17;4.02;1.91;;
PSY;2023;690780523;CLINIQUE LA CHAVANNERIE;920031739;GEN;;;;;53;;;;;;19345;10;;;446;19779;;;;;;4125;;;;;;;;;;;;;405;;3;0.1;;0.5;0;0;;29.32;12.88;5.39;3.48;1.18;0.78
PSY;2023;690780523;CLINIQUE LA CHAVANNERIE;920031739;TOT;0;;;0;53;;;;;;19345;10;;;446;19779;;;;;;4125;;;;;;;;;;;;;405;;3;0.1;;0.5;;;;29.32;12.88;5.39;3.48;1.18;0.78
PSY;2023;690780549;CLINIQUE LYON LUMIERE;920030269;GEN;;;;;185;;;;;;67525;3;6;;1789;62604;;;;;;473;758;;;;;;;;;;;;1886;;2;6.23;;9.45;0;0;2;91.96;43.07;24.61;5.66;2.51;1.96
PSY;2023;690780549;CLINIQUE LYON LUMIERE;920030269;TOT;0;;;0;185;;;;;;67525;3;6;;1789;62604;;;;;;473;758;;;;;;;;;;;;1886;;2;6.23;;9.45;;;2;91.96;43.07;24.61;5.66;2.51;1.96
PSY;2023;690781745;CLINIQUE SAINT VINCENT DE PAUL LYON;690000542;GEN;;;;;120;;;;;;43800;15;10;;753;43657;;;;;;4298;3648;;;;;;;;;;;;1325;;;6.09;;0.88;1;1;;60.54;34.86;19.67;7.14;3.68;1
PSY;2023;690781745;CLINIQUE SAINT VINCENT DE PAUL LYON;690000542;TOT;0;;;0;120;;;;;;43800;15;10;;753;43657;;;;;;4298;3648;;;;;;;;;;;;1225;;;6.09;;0.88;;;;60.54;34.86;19.67;7.14;3.68;1
PSY;2023;690782081;CTRE DE SANTÉ MENTALE HJ MGEN;750005068;GEN;;;;;;;;;;;;20;;1;;;;;;;;4710;;2831;;;;;;;;;;;292;;;3.8;;;0;0;;9.42;5.8;;1.13;1.61;2.49
PSY;2023;690782081;CTRE DE SANTÉ MENTALE HJ MGEN;750005068;TOT;0;;;0;;;;;;;;20;;1;;;;;;;;4710;;2831;;;;;;;;;;;292;;;3.8;;;;;;9.42;5.8;;1.13;1.61;2.49
PSY;2023;690782172;SANTE MENTALE ET COMMUNAUTES;690782172;GEN;;;;;;;15;;22;;;12;;;;;;3836;;4671;;2629;;;1;1;1;4107;7;1327;116;137;206;8;716;506;;3.03;;;;;;;11.83;;9.15;;0.49
PSY;2023;690782172;SANTE MENTALE ET COMMUNAUTES;690782172;TOT;0;;;0;;;15;;22;;;12;;;;;;3836;;4671;;2629;;;1;1;1;4107;7;1327;116;137;206;8;716;506;;3.03;;;;;;;11.83;;9.15;;0.49
PSY;2023;690796727;FONDATION ARHM;690796727;GEN;;3;;;268;0;0;0;0;0;97820;143;;;2171;83182;0;0;0;0;0;14495;0;0;23;2;12;56538;12620;15493;6481;1453;3832;10;9402;7661;1;48.49;2;11.16;1;1;2;528.36;349.63;87.85;51.12;9.65;30.12
PSY;2023;690796727;FONDATION ARHM;690796727;INF;;2;;;10;0;;;0;0;3650;77;;;66;2178;0;;;;;4242;0;0;17;2;7;32447;5551;10140;280;1520;0;161;3511;3222;0;16.66;0;0.18;1;1;0;179.97;84.2;3.03;42.13;20.57;30.03
PSY;2023;690796727;FONDATION ARHM;690796727;TOT;1;;6;0;278;0;0;0;0;0;101470;220;;;2237;85360;0;0;0;0;0;18737;0;0;40;4;19;88985;18171;25633;6761;2973;3832;171;12809;10817;1;65.15;2;11.34;;;2;708.33;433.83;90.88;93.25;30.22;60.15
PSY;2023;700780075;CHS ST REMY ET NFC SITE SAINT REMY;700004096;GEN;;4;;;246;15;;;;;95575;58;3;2;1869;67617;2646;;;;;6998;;3063;7;1;3;36351;586;19165;17412;608;3759;;7095;5691;;17.96;;6.61;1;1;;470.87;180.67;181.83;23.77;3.72;21.32
PSY;2023;700780075;CHS ST REMY ET NFC SITE SAINT REMY;700004096;INF;;1;;;6;;;;;;2190;33;;;92;1674;;;;;;2685;;;5;1;;10325;272;;1886;121;237;69;943;837;;4;;0.48;1;1;;81.23;38.28;9.57;14.52;7.08;6.34
PSY;2023;700780075;CHS ST REMY ET NFC SITE SAINT REMY;700004096;PEN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;590;;;;158;146;;0.05;;;;;;;;;;;
PSY;2023;700780075;CHS ST REMY ET NFC SITE SAINT REMY;700004096;TOT;1;;1;1;252;15;;;;;97765;91;3;2;1961;69291;2646;;;;;9683;;3063;12;2;3;46676;858;19165;19888;729;3996;69;8115;6631;;22.01;;7.09;;;;552.1;218.95;191.4;38.29;10.8;27.66
PSY;2023;710015587;CLINIQUE LE GOUZ;750060246;GEN;;;;;38;0;0;0;0;0;13870;10;0;0;215;9716;;;;;;1516;;;0;0;0;0;0;0;0;0;0;0;223;0;1;1.6;;0.5;;1;4;25.8;7.18;4.93;1;0;0
PSY;2023;710015587;CLINIQUE LE GOUZ;750060246;TOT;0;;;0;38;0;0;0;0;0;13870;10;0;0;215;9716;;;;;;1516;;;0;0;0;0;0;0;0;0;0;0;223;0;1;1.6;0;0.5;;;4;25.8;7.18;4.93;1;0;0
PSY;2023;710780818;CLINIQUE VAL DRACY;710000233;GEN;;;;;90;;;;;;36510;20;;;1255;33854;;;;;;6264;;;;;;;;;;;;;914;;7;;1;2.68;0;0;12;66.81;22.53;25.73;;;1
PSY;2023;710780818;CLINIQUE VAL DRACY;710000233;TOT;0;;;0;90;;;;;;36510;20;;;1255;33854;;;;;;6264;;;;;;;;;;;;;914;;7;;1;2.68;;;12;66.81;22.53;25.73;;;1
PSY;2023;710978230;CENTRE HOSPITALIER SPECIALISE SEVREY;710781329;GEN;;;;;213;;;;;;80279;54;7;1;1195;74184;;;;;;9089;0;1104;7;4;5;37089;461;11590;6224;2441;3978;;7608;7422;;28.7;;;0;1;;534.3;290.1;95.5;22.1;5.9;6
PSY;2023;710978230;CENTRE HOSPITALIER SPECIALISE SEVREY;710781329;INF;;;;;16;;;;;;4832;75;;1;484;3280;;;;;;8718;;192;9;4;;26982;1796;;1440;188;4641;73;4554;3792;;9;;;0;1;;160.65;91.4;9.5;21.9;9.3;6.2
PSY;2023;710978230;CENTRE HOSPITALIER SPECIALISE SEVREY;710781329;PEN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2579;;;;689;689;;;;;;;;4;1;;3;;
PSY;2023;710978230;CENTRE HOSPITALIER SPECIALISE SEVREY;710781329;TOT;0;;;1;229;;;;;;85111;129;7;2;1679;77464;;;;;;17807;0;1296;16;8;5;64071;2257;11590;10243;2629;8619;73;13157;11779;;37.7;;;;;;698.95;382.5;105;47;15.2;12.2
PSY;2023;710978289;CH LES CHANAUX MACON;710780263;GEN;;3;;;80;;4;;;;29200;10;;;995;25617;;1095;;;;1779;;;2;;2;18294;0;4309;3028;310;3034;0;4429;60;;7.08;;;0;1;;141.5;103.39;5.66;6.76;;5.98
PSY;2023;710978289;CH LES CHANAUX MACON;710780263;TOT;1;;0;0;80;;4;;;;29200;10;;;995;25617;;1095;;;;1779;;;2;;2;18294;0;4309;3028;310;3034;0;4446;60;;7.08;;;;;;141.5;103.39;5.66;6.76;;5.98
PSY;2023;720000041;EPSM DE LA SARTHE;720000058;GEN;;6;;;203;20;0;;;;80848;158;;;2267;79041;6186;0;;;;14021;;;18;36;9;65613;16821;20338;11045;1391;11464;53;15309;13208;;17.15;;10.79;;;;615.47;365.81;92.29;27.02;3.35;17.95
PSY;2023;720000041;EPSM DE LA SARTHE;720000058;INF;;2;;;9;;;;;;3285;;;;167;2566;;;;;;;;;14;9;14;26255;3280;5189;1384;1;7538;41;4926;4719;;8.02;;0.66;;;;156.6;66.55;0.41;36.2;7.96;14.09
PSY;2023;720000041;EPSM DE LA SARTHE;720000058;PEN;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;10093;;;;955;912;;0.86;;0;;;;7.25;4.04;0;2.71;0.35;0
PSY;2023;720000041;EPSM DE LA SARTHE;720000058;TOT;1;;8;1;212;20;0;;;;84133;158;;;2434;81607;6186;0;;;;14021;;;32;45;23;91868;20101;25527;22522;1392;19002;94;20542;18352;;26.03;;11.45;;;;779.32;436.4;92.7;65.93;11.66;32.04
PSY;2023;720017748;CENTRE MEDICO CHIRURGICAL DU MANS;720000561;GEN;;;;;68;;;;;;21772;18;;;419;20958;;;;;;1940;;;;;;;;;;;;;362;0;6;0.28;;;0;1;;29.19;19.02;6.57;1.98;1.62;
PSY;2023;720017748;CENTRE MEDICO CHIRURGICAL DU MANS;720000561;TOT;0;;;0;68;;;;;;21772;18;;;419;20958;;;;;;1940;;;;;;;;;;;;;362;0;6;0.28;;;;;;29.19;19.02;6.57;1.98;1.62;
PSY;2023;720018100;CLINIQUE FSEF SABLE SUR SARTHE;750720575;GEN;;;;;;;;95;;;;10;;;;;;;20894;;;1787;;;;1;;;9;;35;;;;97;4;;5.14;;0.51;1;1;;114.61;75.34;2.22;5.74;1.76;17.32
PSY;2023;720018100;CLINIQUE FSEF SABLE SUR SARTHE;750720575;INF;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;8;;40;;;;151;2;;;;;;;;;;;;;
PSY;2023;720018100;CLINIQUE FSEF SABLE SUR SARTHE;750720575;TOT;0;;;0;;;;95;;;;10;;;;;;;20894;;;1787;;;;2;;;17;;75;;;;224;6;;5.14;;0.51;;;;114.61;75.34;2.22;5.74;1.76;17.32
PSY;2023;730000304;CHS DE LA SAVOIE;730780582;GEN;;5;;;200;30;;;;;63875;77;;2;2129;55326;4476;;;;;5646;;571;15;22;11;45155;7832;3724;5004;1132;6096;16;9130;7741;;23.64;;;1;1;;387.64;241.8;48.22;26.06;3.22;17.26
PSY;2023;730000304;CHS DE LA SAVOIE;730780582;INF;;3;;;10;;;;;;3650;28;;;369;3143;;;;;;838;;;17;7;16;27351;3010;15734;224;1820;3252;126;5008;4853;;14.36;;;0;0;;151.48;48.23;;36.08;24.43;32.28
PSY;2023;730000304;CHS DE LA SAVOIE;730780582;PEN;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;6449;;;;1231;1201;;0.5;;;;;;8.33;5.58;;2.75;;
PSY;2023;730000304;CHS DE LA SAVOIE;730780582;TOT;1;;2;1;210;30;;;;;67525;105;;2;2498;58469;4476;;;;;6484;;571;32;29;27;72506;10842;19458;11677;2952;9348;142;15142;13625;;38.5;;;;;;547.45;295.61;48.22;64.89;27.65;49.54
PSY;2023;730007978;CLINIQUE MEDICALE LE SERMAY;730011731;GEN;;;;;121;;;;;;44165;10;;;1945;44536;;;;;;8560;;;;;;;;;;;;;1687;;7;0;;;0;1;6;63.2;37.5;4;2;1;4.2
PSY;2023;730007978;CLINIQUE MEDICALE LE SERMAY;730011731;TOT;0;;;0;121;;;;;;44165;10;;;1945;44536;;;;;;8560;;;;;;;;;;;;;1687;;7;0;;;;;6;63.2;37.5;4;2;1;4.2
PSY;2023;740000583;EPSM 74;740785035;GEN;;4;;;165;0;0;0;0;0;60225;58;5;0;1409;43585;0;0;0;0;0;9860;0;;8;0;4;41598;494;8634;5698;354;5240;0;7022;6034;;21.58;;5.12;0;0;;319.44;168.77;63.24;21.24;10.64;14.79
PSY;2023;740000583;EPSM 74;740785035;INF;;3;;;0;0;;;0;0;;29;0;0;0;0;0;;;0;0;1539;;;7;0;5;23390;7;10519;481;22;1723;85;2565;2495;;9.3;;;0;0;;120.57;30.1;;33.03;20.29;28.93
PSY;2023;740000583;EPSM 74;740785035;PEN;;;;;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;498;498;;1;;;;;;6.6;4.6;;2;;
PSY;2023;740000583;EPSM 74;740785035;TOT;1;;2;1;165;0;0;0;0;0;60225;87;5;0;1409;43585;0;0;0;0;0;11399;0;;15;0;9;64988;501;19153;6179;376;6963;85;9534;8486;;31.88;;5.12;;;;446.61;203.47;63.24;56.27;30.93;43.72
PSY;2023;740013412;UNITE D'HOSPIT PSYCHIATRIQUE ADULTE;740781133;GEN;;3;;;73;18;;;;;26645;20;;;803;23654;1776;;;;;3442;;;4;1;4;27442;1183;1627;1316;32;3266;;5223;4732;;15;;0.82;1;0;;180.83;96.12;33.84;12.48;2.19;4.5
PSY;2023;740013412;UNITE D'HOSPIT PSYCHIATRIQUE ADULTE;740781133;INF;;1;;;;;;;;;;28;;;12;;;;;;;2416;;;1;2;1;16595;320;1309;458;3;1703;12;2592;2582;;9.04;;0.63;1;0;;57.66;19.97;0;14.01;1.83;11.01
PSY;2023;740013412;UNITE D'HOSPIT PSYCHIATRIQUE ADULTE;740781133;TOT;1;;13;0;73;18;;;;;26645;48;;;815;23654;1776;;;;;5858;;;5;3;5;44037;1503;2936;1774;35;4969;12;7638;7096;;24.04;;1.45;;;;238.49;116.09;33.84;26.49;4.02;15.51
PSY;2023;740016670;CENTRE ANNECIEN DE PSY AMBULATOIRE;690044938;GEN;;;;;;;;;;;;20;0;;;;;;;;;847;0;0;;;;;;;;;;;66;;2;;;;0;0;3;4.9;2;0.8;1;1;0.1
PSY;2023;740016670;CENTRE ANNECIEN DE PSY AMBULATOIRE;690044938;TOT;0;;;0;;;;;;;;20;0;;;;;;;;;847;0;0;;;;;;;;;;;66;;2;;;;;;3;4.9;2;0.8;1;1;0.1
PSY;2023;740780184;CLINIQUE PSYCHIATRIQUE PARASSY;920030269;GEN;;;;;80;;;;;;29200;;;;587;21671;;;;;;;;;;;;;;;;;;;494;;1;1.94;;0.69;0;0;;30.23;15.36;2.25;2.19;0.78;1.79
PSY;2023;740780184;CLINIQUE PSYCHIATRIQUE PARASSY;920030269;TOT;0;;;0;80;;;;;;29200;;;;587;21671;;;;;;;;;;;;;;;;;;;494;;1;1.94;;0.69;;;;30.23;15.36;2.25;2.19;0.78;1.79
PSY;2023;740781026;CLINIQUE DES VALLEES;740000211;GEN;;3;;;134;;;;;;48910;24;;;861;30958;;;;;;11065;;;;;;;;;;;;;944;;4;3.59;;0.95;0;1;;112.9;;44.38;11.12;;
