BOR;AN;FI;RS;DIALYSE_AA100;DIALYSE_AA101;FI_EJ;DIALY;UDM;NBUDM;PATUM;CAPA;NBPAT;SEAN;SEA_HOS;PREPLI;SEM;NVPAT;NVPERIT
DIALYSE;2023;620025494;CTRE AUTODIALYSE & UNITE DIALY MED ADH;;;620112581;1140X;;;;12;33;5276;;;;;
DIALYSE;2023;620025494;CTRE AUTODIALYSE & UNITE DIALY MED ADH;0;0;620112581;TOT;1;1;55;;;;;2;;;
DIALYSE;2023;620026997;UNITE DE DIALYSE DE SAINT-LEONARD;;;590799995;1140X;;;;12;33;5072;;;;;
DIALYSE;2023;620031096;CENTRE D'AUTODIALYSE ADH DE OIGNIES;;;620112581;1130X;;;;8;30;3098;;;;;
DIALYSE;2023;620031096;CENTRE D'AUTODIALYSE ADH DE OIGNIES;0;0;620112581;TOT;1;1;30;;;;;2;;;
DIALYSE;2023;620032706;CENTRE D'AUTODIALYSE ADH DE ST VENANT;;;620112581;1140X;;;;10;22;2577;;;;;
DIALYSE;2023;620032706;CENTRE D'AUTODIALYSE ADH DE ST VENANT;0;0;620112581;TOT;0;;;;;;;2;;;
DIALYSE;2023;620033753;ETABLISSEMENT SITE CHAM;;;620103440;112BA;;;;12;47;6123;;;;;
DIALYSE;2023;620033753;ETABLISSEMENT SITE CHAM;1;0;620103440;TOT;0;;;;;;0;1;;;
DIALYSE;2023;620033795;SANTELYS - SITE CH BOULOGNE SUR MER;;;590799995;1150A;;;;4;4;804;;;;;
DIALYSE;2023;620033795;SANTELYS - SITE CH BOULOGNE SUR MER;;;590799995;1210;;;;;33;;;;1170;;
DIALYSE;2023;620033795;SANTELYS - SITE CH BOULOGNE SUR MER;;;590799995;121AX;;;;;29;;;;882;;
DIALYSE;2023;620033795;SANTELYS - SITE CH BOULOGNE SUR MER;;;590799995;121CX;;;;4;4;;;;288;;
DIALYSE;2023;620033795;SANTELYS - SITE CH BOULOGNE SUR MER;0;1;590799995;TOT;0;;;;;;;;;;
DIALYSE;2023;620033829;HEMODIALYSE SITE CH CALAIS;;;620103440;112BA;;;;12;47;7182;;;;;
DIALYSE;2023;620033829;HEMODIALYSE SITE CH CALAIS;1;0;620103440;TOT;0;;;;;;0;1;;;
DIALYSE;2023;620101501;HOPITAL PRIVE DE BOIS BERNARD;;;620000364;112AX;;;;1;0;51;;;;;
DIALYSE;2023;620101501;HOPITAL PRIVE DE BOIS BERNARD;;;620000364;112BA;;;;43;153;21190;;;;;
DIALYSE;2023;620101501;HOPITAL PRIVE DE BOIS BERNARD;;;620000364;1130X;;;;43;44;6637;;;;;
DIALYSE;2023;620101501;HOPITAL PRIVE DE BOIS BERNARD;;;620000364;1210;;;;;1;;;;11;;
DIALYSE;2023;620101501;HOPITAL PRIVE DE BOIS BERNARD;;;620000364;121AX;;;;;1;;;;8;;
DIALYSE;2023;620101501;HOPITAL PRIVE DE BOIS BERNARD;;;620000364;121CX;;;;2;0;;;;3;;
DIALYSE;2023;620101501;HOPITAL PRIVE DE BOIS BERNARD;;;620000364;122AX;;;;2;1;;;;133;;
DIALYSE;2023;620101501;HOPITAL PRIVE DE BOIS BERNARD;;;620000364;122BX;;;;2;1;;;;11;;
DIALYSE;2023;620101501;HOPITAL PRIVE DE BOIS BERNARD;1;1;620000364;TOT;0;;;;;;941;;;41;4
DIALYSE;2023;620115170;CTRE D'ENTRAIN AUTODIALYSE ST-NICOLAS;;;620112581;1140X;;;;12;68;7357;;;;;
DIALYSE;2023;620115170;CTRE D'ENTRAIN AUTODIALYSE ST-NICOLAS;0;0;620112581;TOT;0;;;;;;;2;;;
DIALYSE;2023;620115410;CENTRE D'AUTODIALYSE ADH DE LENS;;;620112581;1140X;;;;10;37;4857;;;;;
DIALYSE;2023;620115410;CENTRE D'AUTODIALYSE ADH DE LENS;0;0;620112581;TOT;0;;;;;;;2;;;
DIALYSE;2023;620117309;CTRE D'AUTODIALYSE ADH SITE ECOPAC;;;620112581;1140X;;;;10;27;2928;;;;;
DIALYSE;2023;620117309;CTRE D'AUTODIALYSE ADH SITE ECOPAC;0;0;620112581;TOT;0;;;;;;;2;;;
DIALYSE;2023;620117325;CENTRE D'AUTODIALYSE ADH DE DIVION;;;620112581;1130X;;;;8;38;4635;;;;;
DIALYSE;2023;620117325;CENTRE D'AUTODIALYSE ADH DE DIVION;;;620112581;1140X;;;;10;33;4154;;;;;
DIALYSE;2023;620117325;CENTRE D'AUTODIALYSE ADH DE DIVION;0;0;620112581;TOT;1;1;38;;;;;2;;;
DIALYSE;2023;620117812;CTRE D'AUTODIALYSE ADH DE LIEVIN;;;620112581;1140X;;;;10;41;5290;;;;;
DIALYSE;2023;620117812;CTRE D'AUTODIALYSE ADH DE LIEVIN;0;0;620112581;TOT;0;;;;;;;2;;;
DIALYSE;2023;620120063;CENTRE AUTODIALYSE AIRE/LA LYS;;;620112581;1140X;;;;8;7;1065;;;;;
DIALYSE;2023;620120063;CENTRE AUTODIALYSE AIRE/LA LYS;0;0;620112581;TOT;0;;;;;;;1;;;
DIALYSE;2023;630000404;HOPITAL GABRIEL MONTPIED - CHU63;;;630780989;112BA;;;;24;;13999;;;;;
DIALYSE;2023;630000404;HOPITAL GABRIEL MONTPIED - CHU63;1;0;630780989;TOT;0;;;;;;1470;;;;
DIALYSE;2023;630005668;AURA SANTE CLERMONT-FERRAND;;;630000990;112BA;;;;23;95;13312;;;;;
DIALYSE;2023;630005668;AURA SANTE CLERMONT-FERRAND;1;0;630000990;TOT;0;;;;;;0;;;64;0
DIALYSE;2023;630007698;AURA SANTE AMBERT;;;630000990;112AX;;;;1;2;54;;;;;
DIALYSE;2023;630007698;AURA SANTE AMBERT;;;630000990;1130X;;;;4;18;2435;;;;;
DIALYSE;2023;630007698;AURA SANTE AMBERT;;;630000990;1140X;;;;3;;256;;;;;
DIALYSE;2023;630007698;AURA SANTE AMBERT;0;0;630000990;TOT;0;;;;;;;;;2;0
DIALYSE;2023;630007748;AURA SANTE ISSOIRE;;;630000990;112AX;;;;1;1;134;;;;;
DIALYSE;2023;630007748;AURA SANTE ISSOIRE;;;630000990;1130X;;;;7;24;3301;;;;;
DIALYSE;2023;630007748;AURA SANTE ISSOIRE;0;0;630000990;TOT;0;;;;;;;;;1;0
DIALYSE;2023;630007789;AURA SANTE MONT-DORE;;;630000990;112AX;;;;1;;66;;;;;
DIALYSE;2023;630007789;AURA SANTE MONT-DORE;;;630000990;1140X;;;;4;8;936;;;;;
DIALYSE;2023;630007789;AURA SANTE MONT-DORE;0;0;630000990;TOT;0;;;;;;;;;8;0
DIALYSE;2023;630007839;AURA SANTE RIOM;;;630000990;112AX;;;;1;;30;;;;;
DIALYSE;2023;630007839;AURA SANTE RIOM;;;630000990;1130X;;;;4;31;4488;;;;;
DIALYSE;2023;630007839;AURA SANTE RIOM;;;630000990;1140X;;;;3;;;;;;;
DIALYSE;2023;630007839;AURA SANTE RIOM;0;0;630000990;TOT;0;;;;;;;;;7;0
DIALYSE;2023;630007888;AURA SANTE THIERS;;;630000990;112AX;;;;1;;6;;;;;
DIALYSE;2023;630007888;AURA SANTE THIERS;;;630000990;1130X;;;;4;23;3299;;;;;
DIALYSE;2023;630007888;AURA SANTE THIERS;;;630000990;1140X;;;;3;;19;;;;;
DIALYSE;2023;630007888;AURA SANTE THIERS;0;0;630000990;TOT;0;;;;;;;;;1;0
DIALYSE;2023;630781268;HOPITAL ESTAING - CHU63;;;630780989;112BE;;;;1;;0;;;;;
DIALYSE;2023;630781268;HOPITAL ESTAING - CHU63;1;0;630780989;TOT;0;;;;;;62;;;;
DIALYSE;2023;630784742;AURA SANTE CHAMALIERES;;;630000990;112AX;;;;5;8;963;;;;;
DIALYSE;2023;630784742;AURA SANTE CHAMALIERES;;;630000990;1130X;;;;13;98;13930;;;;;
DIALYSE;2023;630784742;AURA SANTE CHAMALIERES;;;630000990;1140X;;;;9;19;2367;;;;;
DIALYSE;2023;630784742;AURA SANTE CHAMALIERES;;;630000990;1150A;;;;1;1;300;;;;;
DIALYSE;2023;630784742;AURA SANTE CHAMALIERES;;;630000990;1210;;;;;26;;;;1408;;
DIALYSE;2023;630784742;AURA SANTE CHAMALIERES;;;630000990;121AX;;;;;12;;;;725;;
DIALYSE;2023;630784742;AURA SANTE CHAMALIERES;;;630000990;121CX;;;;18;14;;;;683;;
DIALYSE;2023;630784742;AURA SANTE CHAMALIERES;;;630000990;122AX;;;;1;5;;;;286;;
DIALYSE;2023;630784742;AURA SANTE CHAMALIERES;0;1;630000990;TOT;0;;;;;;;;;29;15
DIALYSE;2023;640000162;CH COTE BASQUE;;;640780417;112AX;;;;3;;376;;;;;
DIALYSE;2023;640000162;CH COTE BASQUE;;;640780417;112BA;;;;15;;8968;;;;;
DIALYSE;2023;640000162;CH COTE BASQUE;;;640780417;112BE;;;;1;;0;;;;;
DIALYSE;2023;640000162;CH COTE BASQUE;1;0;640780417;TOT;0;;;;;;929;;;;
DIALYSE;2023;640005302;ANTENNE AUTODIALYSE AURAD ANGLET;;;330000266;1140X;;;;12;34;5313;;;;;
DIALYSE;2023;640005302;ANTENNE AUTODIALYSE AURAD ANGLET;0;0;330000266;TOT;0;;;;;;;1;;;
DIALYSE;2023;640005310;ANTENNE AUTODIALYSE AURAD ST JEAN LUZ;;;330000266;1140X;;;;6;13;1872;;;;;
DIALYSE;2023;640005310;ANTENNE AUTODIALYSE AURAD ST JEAN LUZ;0;0;330000266;TOT;0;;;;;;;1;;;
DIALYSE;2023;640005336;ANT. AUTODIALYSE NEPHROCARE - ORTHEZ;;;640017612;112AX;;;;1;;42;;;;;
DIALYSE;2023;640005336;ANT. AUTODIALYSE NEPHROCARE - ORTHEZ;;;640017612;1130X;;;;16;30;3587;;;;;
DIALYSE;2023;640005336;ANT. AUTODIALYSE NEPHROCARE - ORTHEZ;;;640017612;1140X;;;;6;12;1872;;;;;
DIALYSE;2023;640005336;ANT. AUTODIALYSE NEPHROCARE - ORTHEZ;0;0;640017612;TOT;0;;;;;;0;0;;3;0
DIALYSE;2023;640005336;ANT. AUTODIALYSE NEPHROCARE - ORTHEZ;;;640017612;VACAN;;;;1;0;93;;;;;
DIALYSE;2023;640013553;ANTENNE AUTODIALYSE DELAY;;;640000113;1140X;;;;6;6;1239;;;;;
DIALYSE;2023;640013553;ANTENNE AUTODIALYSE DELAY;0;0;640000113;TOT;0;;;;;;;;;4;
DIALYSE;2023;640017679;ANT AUTODIALYSE NEPHROCARE-PAU NAVARRE;;;640017612;1140X;;;;6;12;2390;;;;;
DIALYSE;2023;640020988;CENTRE AUTODIALYSE NEPHROCARE;;;640017612;1130X;;;;8;12;1500;;;;;
DIALYSE;2023;640020988;CENTRE AUTODIALYSE NEPHROCARE;;;640017612;1140X;;;;6;10;1317;;;;;
DIALYSE;2023;640781332;NEPHROCARE BEARN-CTRE DIALYSE DU BEARN;;;640017612;112AX;;;;2;;798;;;;;
DIALYSE;2023;640781332;NEPHROCARE BEARN-CTRE DIALYSE DU BEARN;;;640017612;112BA;;;;48;186;28576;;;;;
DIALYSE;2023;640781332;NEPHROCARE BEARN-CTRE DIALYSE DU BEARN;;;640017612;1130X;;;;29;15;2728;;;;;
DIALYSE;2023;640781332;NEPHROCARE BEARN-CTRE DIALYSE DU BEARN;;;640017612;1150A;;;;1;1;26;;;;;
DIALYSE;2023;640781332;NEPHROCARE BEARN-CTRE DIALYSE DU BEARN;;;640017612;1210;;;;;5;;;;70;;
DIALYSE;2023;640781332;NEPHROCARE BEARN-CTRE DIALYSE DU BEARN;;;640017612;121CX;;;;1;5;;;;70;;
DIALYSE;2023;640781332;NEPHROCARE BEARN-CTRE DIALYSE DU BEARN;;;640017612;122AX;;;;1;;;;;14;;
DIALYSE;2023;640781332;NEPHROCARE BEARN-CTRE DIALYSE DU BEARN;1;1;640017612;TOT;0;;;;;;0;2;;90;4
DIALYSE;2023;640789640;CENTRE HEMODIALYSE CLINIQUE DELAY;;;640000113;112AX;;;;1;;45;;;;;
DIALYSE;2023;640789640;CENTRE HEMODIALYSE CLINIQUE DELAY;;;640000113;112BA;;;;30;132;19989;;;;;
DIALYSE;2023;640789640;CENTRE HEMODIALYSE CLINIQUE DELAY;;;640000113;112BE;;;;1;0;0;;;;;
DIALYSE;2023;640789640;CENTRE HEMODIALYSE CLINIQUE DELAY;;;640000113;1130X;;;;8;31;2959;;;;;
DIALYSE;2023;640789640;CENTRE HEMODIALYSE CLINIQUE DELAY;;;640000113;1210;;;;;17;;;;1082;;
DIALYSE;2023;640789640;CENTRE HEMODIALYSE CLINIQUE DELAY;;;640000113;121AX;;;;;4;;;;219;;
DIALYSE;2023;640789640;CENTRE HEMODIALYSE CLINIQUE DELAY;;;640000113;121CX;;;;20;13;;;;863;;
DIALYSE;2023;640789640;CENTRE HEMODIALYSE CLINIQUE DELAY;;;640000113;122AX;;;;1;0;;;;40;;
DIALYSE;2023;640789640;CENTRE HEMODIALYSE CLINIQUE DELAY;;;640000113;122BX;;;;1;0;;;;13;;
DIALYSE;2023;640789640;CENTRE HEMODIALYSE CLINIQUE DELAY;1;1;640000113;TOT;1;1;31;;;;0;2;;129;4
DIALYSE;2023;640796736;ANTENNE AUTODIALYSE TEMPORAIRE DELAY;;;640000113;VACAN;;;;6;0;19;;;;;
DIALYSE;2023;640796835;ANTENNE AUTODIALYSE DELAY;;;640000113;1140X;;;;6;10;1527;;;;;
DIALYSE;2023;640796835;ANTENNE AUTODIALYSE DELAY;0;0;640000113;TOT;0;;;;;;;;;10;
DIALYSE;2023;640797155;ANTENNE AUTODIALYSE DELAY;;;640000113;1140X;;;;6;10;1544;;;;;
DIALYSE;2023;640797155;ANTENNE AUTODIALYSE DELAY;0;0;640000113;TOT;0;;;;;;;;;5;
DIALYSE;2023;640797296;ANTENNE AUTODIALYSE DELAY;;;640000113;1140X;;;;6;11;1664;;;;;
DIALYSE;2023;640797296;ANTENNE AUTODIALYSE DELAY;0;0;640000113;TOT;0;;;;;;;;;10;
DIALYSE;2023;650000417;CH TARBES LOURDES GESPE SITE TARBES;;;650783160;112BA;;;;20;74;10347;;;;;
DIALYSE;2023;650000417;CH TARBES LOURDES GESPE SITE TARBES;;;650783160;122AX;;;;1;2;;;;172;;
DIALYSE;2023;650000417;CH TARBES LOURDES GESPE SITE TARBES;;;650783160;122BX;;;;2;1;;;;62;;
DIALYSE;2023;650000417;CH TARBES LOURDES GESPE SITE TARBES;1;1;650783160;TOT;1;1;16;;;;711;4;;78;7
DIALYSE;2023;650005044;AAIR UAD BAGNERES DE BIGORRE;;;310000633;1140X;;;;6;10;1696;;;;;
DIALYSE;2023;650005044;AAIR UAD BAGNERES DE BIGORRE;0;0;310000633;TOT;0;;;;;;;2;;;
DIALYSE;2023;650788573;AAIR UAD MAUBOURGUET;;;310000633;1140X;;;;6;9;1541;;;;;
DIALYSE;2023;650788573;AAIR UAD MAUBOURGUET;0;0;310000633;TOT;0;;;;;;;2;;;
DIALYSE;2023;650788599;AAIR UAD LANNEMEZAN;;;310000633;1140X;;;;6;11;1929;;;;;
DIALYSE;2023;650788599;AAIR UAD LANNEMEZAN;0;0;310000633;TOT;0;;;;;;;2;;;
DIALYSE;2023;650788607;AAIR UAD UDM LOURDES;;;310000633;1130X;;;;3;7;1230;;;;;
DIALYSE;2023;650788607;AAIR UAD UDM LOURDES;;;310000633;1140X;;;;5;7;1112;;;;;
DIALYSE;2023;650788607;AAIR UAD UDM LOURDES;0;0;310000633;TOT;0;;;;;;;2;;;
DIALYSE;2023;650788615;AAIR UAD TARBES;;;310000633;1140X;;;;12;32;4538;;;;;
DIALYSE;2023;650788615;AAIR UAD TARBES;0;0;310000633;TOT;0;;;;;;;2;;;
DIALYSE;2023;660000084;CH PERPIGNAN;;;660780180;112BA;;;;34;116;15368;;;;;
DIALYSE;2023;660000084;CH PERPIGNAN;;;660780180;1140X;;;;6;6;764;;;;;
DIALYSE;2023;660000084;CH PERPIGNAN;;;660780180;122AX;;;;2;;;;;219;;
DIALYSE;2023;660000084;CH PERPIGNAN;;;660780180;122BX;;;;;1;;;;;;
DIALYSE;2023;660000084;CH PERPIGNAN;1;1;660780180;TOT;0;;;;;;2114;2;;72;10
DIALYSE;2023;660004953;MEDIPOLE UAD LE SOLER;;;660790379;1140X;;;;10;20;3292;;;;;
DIALYSE;2023;660004961;MEDIPOLE UAD ARGELES SUR MER;;;660790379;1140X;;;;10;17;2907;;;;;
DIALYSE;2023;660004979;MEDIPOLE UAD ST LAURENT DE LA SALANQUE;;;660790379;1140X;;;;10;13;2095;;;;;
DIALYSE;2023;660005182;AIDER SANTE UAD ELNE;;;340000264;1140X;;;;6;14;2601;;;;;
DIALYSE;2023;660005190;AIDER SANTE UAD FONT ROMEU;;;340000264;1140X;;;;5;;117;;;;;
DIALYSE;2023;660005208;AIDER SANTE UAD LE BOULOU;;;340000264;1140X;;;;5;7;1535;;;;;
DIALYSE;2023;660005216;AIDER SANTE UAD CH PERPIGNAN;;;340000264;112AX;;;;3;9;1543;;;;;
DIALYSE;2023;660005216;AIDER SANTE UAD CH PERPIGNAN;;;340000264;1140X;;;;16;57;8953;;;;;
DIALYSE;2023;660005216;AIDER SANTE UAD CH PERPIGNAN;0;0;340000264;TOT;0;;;;;;0;;;2;0
DIALYSE;2023;660005687;MEDIPOLE UAD PRADES;;;660790379;1140X;;;;8;13;1877;;;;;
DIALYSE;2023;660790387;POLYCL MEDIPOLE ST ROCH CABESTANY;;;660790379;112AX;;;;1;2;705;;;;;
DIALYSE;2023;660790387;POLYCL MEDIPOLE ST ROCH CABESTANY;;;660790379;112BA;;;;32;125;18601;;;;;
DIALYSE;2023;660790387;POLYCL MEDIPOLE ST ROCH CABESTANY;;;660790379;1130X;;;;20;83;13003;;;;;
DIALYSE;2023;660790387;POLYCL MEDIPOLE ST ROCH CABESTANY;;;660790379;1210;;;;;17;;;;941;;
DIALYSE;2023;660790387;POLYCL MEDIPOLE ST ROCH CABESTANY;;;660790379;121AX;;;;;3;;;;149;;
DIALYSE;2023;660790387;POLYCL MEDIPOLE ST ROCH CABESTANY;;;660790379;121CX;;;;1;14;;;;792;;
DIALYSE;2023;660790387;POLYCL MEDIPOLE ST ROCH CABESTANY;;;660790379;122AX;;;;1;1;;;;136;;
DIALYSE;2023;660790387;POLYCL MEDIPOLE ST ROCH CABESTANY;;;660790379;122BX;;;;3;1;;;;14;;
DIALYSE;2023;660790387;POLYCL MEDIPOLE ST ROCH CABESTANY;1;1;660790379;TOT;0;;;;;;114;2;;62;10
DIALYSE;2023;660790387;POLYCL MEDIPOLE ST ROCH CABESTANY;;;660790379;VACAN;;;;;;567;;;;;
DIALYSE;2023;670000025;HOPITAL CIVIL / NOUVEL HOPITAL CIVIL;;;670780055;112BA;;;;32;160;25344;;;;;
DIALYSE;2023;670000025;HOPITAL CIVIL / NOUVEL HOPITAL CIVIL;;;670780055;122AX;;;;5;8;;;;247;;
DIALYSE;2023;670000025;HOPITAL CIVIL / NOUVEL HOPITAL CIVIL;;;670780055;122BX;;;;5;12;;;;237;;
DIALYSE;2023;670000025;HOPITAL CIVIL / NOUVEL HOPITAL CIVIL;1;1;670780055;TOT;0;;;;;;1392;;;206;35
DIALYSE;2023;670000157;CENTRE HOSPITALIER DE HAGUENAU;;;670780337;112BA;;;;15;66;8229;;;;;
DIALYSE;2023;670000157;CENTRE HOSPITALIER DE HAGUENAU;;;670780337;122BX;;;;;2;;;;392;;
DIALYSE;2023;670000157;CENTRE HOSPITALIER DE HAGUENAU;1;1;670780337;TOT;0;;;;;;1262;;;;
DIALYSE;2023;670002187;CENTRE D'AUTODIALYSE AURAL BERGSON;;;670000652;112AX;;;;1;3;293;;;;;
DIALYSE;2023;670002187;CENTRE D'AUTODIALYSE AURAL BERGSON;;;670000652;1130X;;;;46;109;18204;;;;;
DIALYSE;2023;670002187;CENTRE D'AUTODIALYSE AURAL BERGSON;;;670000652;1140X;;;;5;10;2052;;;;;
DIALYSE;2023;670002187;CENTRE D'AUTODIALYSE AURAL BERGSON;;;670000652;1150A;;;;9;8;1840;;;;;
DIALYSE;2023;670002187;CENTRE D'AUTODIALYSE AURAL BERGSON;;;670000652;1210;;;;;149;;;;7330;;
DIALYSE;2023;670002187;CENTRE D'AUTODIALYSE AURAL BERGSON;;;670000652;121AX;;;;;82;;;;3968;;
DIALYSE;2023;670002187;CENTRE D'AUTODIALYSE AURAL BERGSON;;;670000652;121CX;;;;71;67;;;;3362;;
DIALYSE;2023;670002187;CENTRE D'AUTODIALYSE AURAL BERGSON;0;1;670000652;TOT;0;;;;;;0;4;;81;74
DIALYSE;2023;670013895;UNITE DE DIALYSE AURAL SAVERNE;;;670000652;112AX;;;;1;0;36;;;;;
DIALYSE;2023;670013895;UNITE DE DIALYSE AURAL SAVERNE;;;670000652;112BA;;;;5;14;2393;;;;;
DIALYSE;2023;670013895;UNITE DE DIALYSE AURAL SAVERNE;;;670000652;1130X;;;;11;40;6361;;;;;
DIALYSE;2023;670013895;UNITE DE DIALYSE AURAL SAVERNE;;;670000652;1140X;;;;1;3;444;;;;;
DIALYSE;2023;670013895;UNITE DE DIALYSE AURAL SAVERNE;1;0;670000652;TOT;0;;;;;;0;2;;8;
DIALYSE;2023;670014455;CENTRE D'HEMODIALYSE HAUTEPIERRE AURAL;;;670000652;112BA;;;;28;111;17692;;;;;
DIALYSE;2023;670014455;CENTRE D'HEMODIALYSE HAUTEPIERRE AURAL;1;0;670000652;TOT;0;;;;;;0;4;;29;
DIALYSE;2023;670780212;CLINIQUE SAINTE-ANNE;;;670014604;112BA;;;;36;163;18982;;;;;
DIALYSE;2023;670780212;CLINIQUE SAINTE-ANNE;;;670014604;122AX;;;;;;;;;2;;
DIALYSE;2023;670780212;CLINIQUE SAINTE-ANNE;;;670014604;122BX;;;;22;2;;;;52;;
DIALYSE;2023;670780212;CLINIQUE SAINTE-ANNE;1;1;670014604;TOT;0;;;;;;1267;1;;75;19
DIALYSE;2023;670783273;HOPITAL DE HAUTEPIERRE;;;670780055;112BE;;;;5;6;508;;;;;
DIALYSE;2023;670783273;HOPITAL DE HAUTEPIERRE;1;0;670780055;TOT;0;;;;;;386;;;7;0
DIALYSE;2023;670795921;CENTRE DE DIALYSE AURAL HAGUENAU;;;670000652;112AX;;;;1;0;17;;;;;
DIALYSE;2023;670795921;CENTRE DE DIALYSE AURAL HAGUENAU;;;670000652;112BA;;;;20;74;10684;;;;;
DIALYSE;2023;670795921;CENTRE DE DIALYSE AURAL HAGUENAU;;;670000652;1130X;;;;15;42;6892;;;;;
DIALYSE;2023;670795921;CENTRE DE DIALYSE AURAL HAGUENAU;;;670000652;1140X;;;;2;6;945;;;;;
DIALYSE;2023;670795921;CENTRE DE DIALYSE AURAL HAGUENAU;1;0;670000652;TOT;0;;;;;;0;2;;48;
DIALYSE;2023;670799667;AURAL - CLINIQUE SAINTE ANNE;;;670000652;1130X;;;;24;70;10115;;;;;
DIALYSE;2023;670799667;AURAL - CLINIQUE SAINTE ANNE;0;0;670000652;TOT;0;;;;;;0;2;;28;
DIALYSE;2023;680000338;CENTRE DE DIALYSE DIAVERUM MULHOUSE;;;690049879;112BA;;;;25;114;18105;;;;;
DIALYSE;2023;680000338;CENTRE DE DIALYSE DIAVERUM MULHOUSE;;;690049879;1130X;;;;14;76;9940;;;;;
DIALYSE;2023;680000338;CENTRE DE DIALYSE DIAVERUM MULHOUSE;1;0;690049879;TOT;0;;;;;;0;;;71;
DIALYSE;2023;680000544;CENTRE HOSPITALIER D'ALTKIRCH;0;0;680020336;TOT;;;;;;;1;;;;
DIALYSE;2023;680000601;HOPITAL DE THANN;0;0;680020336;TOT;;;;;;;4;;;;
DIALYSE;2023;680000684;HOPITAL LOUIS PASTEUR;;;680000973;112BA;;;;16;92;11930;;;;;
DIALYSE;2023;680000684;HOPITAL LOUIS PASTEUR;;;680000973;1210;;;;;26;;;;1204;;
DIALYSE;2023;680000684;HOPITAL LOUIS PASTEUR;;;680000973;121AX;;;;;16;;;;762;;
DIALYSE;2023;680000684;HOPITAL LOUIS PASTEUR;;;680000973;121CX;;;;10;10;;;;442;;
DIALYSE;2023;680000684;HOPITAL LOUIS PASTEUR;;;680000973;122AX;;;;6;1;;;;223;;
DIALYSE;2023;680000684;HOPITAL LOUIS PASTEUR;;;680000973;122BX;;;;6;3;;;;74;;
DIALYSE;2023;680000684;HOPITAL LOUIS PASTEUR;1;1;680000973;TOT;0;;;;;;1595;;;71;23
DIALYSE;2023;680004546;HOPITAL EMILE MULLER;;;680020336;112BA;;;;28;134;18532;;;;;
DIALYSE;2023;680004546;HOPITAL EMILE MULLER;;;680020336;1210;;;;;24;;;;;;
DIALYSE;2023;680004546;HOPITAL EMILE MULLER;;;680020336;121AX;;;;;17;;;;;;
DIALYSE;2023;680004546;HOPITAL EMILE MULLER;;;680020336;121CX;;;;;7;;;;;;
DIALYSE;2023;680004546;HOPITAL EMILE MULLER;;;680020336;122BX;;;;1;4;;;;107;;
DIALYSE;2023;680004546;HOPITAL EMILE MULLER;1;1;680020336;TOT;0;;;;;;1901;;;;9
DIALYSE;2023;680010824;UNITE AUTODIALYSE AURAL COLMAR;;;670000652;112AX;;;;1;0;54;;;;;
DIALYSE;2023;680010824;UNITE AUTODIALYSE AURAL COLMAR;;;670000652;1130X;;;;34;128;18622;;;;;
DIALYSE;2023;680010824;UNITE AUTODIALYSE AURAL COLMAR;;;670000652;1140X;;;;3;1;396;;;;;
DIALYSE;2023;680010824;UNITE AUTODIALYSE AURAL COLMAR;0;0;670000652;TOT;0;;;;;;0;2;;35;
DIALYSE;2023;680013778;UNITE AUTODIALYSE AURAL MULHOUSE;;;670000652;1130X;;;;35;109;16871;;;;;
DIALYSE;2023;680013778;UNITE AUTODIALYSE AURAL MULHOUSE;0;0;670000652;TOT;0;;;;;;0;2;;44;
DIALYSE;2023;680020823;UNITE DE DIALYSE AURAL SAINT-LOUIS;;;670000652;1130X;;;;14;30;4171;;;;;
DIALYSE;2023;680020823;UNITE DE DIALYSE AURAL SAINT-LOUIS;0;0;670000652;TOT;0;;;;;;0;2;;11;
DIALYSE;2023;690004718;AURAL UNITE DIALYSE HOP CROIX ROUSSE;;;690796552;1130X;;;;12;23;3634;;;;;
DIALYSE;2023;690007539;HOPITAL FEMME MERE ENFANT - HCL;;;690781810;112BE;;;;6;21;1891;;;;;
DIALYSE;2023;690007539;HOPITAL FEMME MERE ENFANT - HCL;;;690781810;122AX;;;;1;;;;;20;;
DIALYSE;2023;690007539;HOPITAL FEMME MERE ENFANT - HCL;1;1;690781810;TOT;0;;;;;;373;;;;
DIALYSE;2023;690022009;AURAL UNITE DIALYSE LYON 8EME VILLON;;;690796552;112AX;;;;10;24;3310;;;;;
DIALYSE;2023;690022009;AURAL UNITE DIALYSE LYON 8EME VILLON;;;690796552;1130X;;;;40;121;17969;;;;;
DIALYSE;2023;690022009;AURAL UNITE DIALYSE LYON 8EME VILLON;;;690796552;1140X;;;;8;27;3785;;;;;
DIALYSE;2023;690022009;AURAL UNITE DIALYSE LYON 8EME VILLON;;;690796552;1150A;;;;15;11;4353;;;;;
DIALYSE;2023;690022009;AURAL UNITE DIALYSE LYON 8EME VILLON;;;690796552;1210;;;;;38;;;;1946;;
DIALYSE;2023;690022009;AURAL UNITE DIALYSE LYON 8EME VILLON;;;690796552;121AX;;;;;22;;;;1142;;
DIALYSE;2023;690022009;AURAL UNITE DIALYSE LYON 8EME VILLON;;;690796552;121CX;;;;16;16;;;;804;;
DIALYSE;2023;690022009;AURAL UNITE DIALYSE LYON 8EME VILLON;;;690796552;122AX;;;;2;10;;;;331;;
DIALYSE;2023;690022009;AURAL UNITE DIALYSE LYON 8EME VILLON;0;1;690796552;TOT;1;2;50;;;;;4;;;
