FI;PERSO;ETP_PU;ETP_PH;ETP_AS;ETP_HU;ETP_PC;ETP_PC_EXT;ETP_PC_PA_EXT;ETP_PA;ETP_PA_EXT;ETP_AUTRES;BOR;AN;RS;FI_EJ;EFFSALPLH;EFFSALPLF;EFFSALPAH;EFFSALPAF;EFFLIBPLH;EFFLIBPLF;EFFLIBPAH;EFFLIBPAF;ETPSALH;ETPSALF;ETPSAL_TOT_PUBLIC;EFFSAL;ETPSAL;EFFLIB;cf_at;cf_au
490000320;M3050;;;;;;;;;;;Q20;2023;HOPITAL CORNICHE ANGEVINE À CHALONNES;490000395;;1;;1;;;;;;0.53;;2;0.53;;;
490000320;M9999;;0.53;;;;0.5;;;;0;Q20;2023;HOPITAL CORNICHE ANGEVINE À CHALONNES;490000395;;1;1;3;;;9;7;0.2;0.83;1.03;5;1.03;16;;
490000338;M1010;;;;;;;;;;;Q20;2023;CENTRE HOSPITALIER DOUE EN ANJOU;490000403;;;1;2;;;1;1;0.36;1.17;;3;1.53;2;;
490000338;M3040;;;;;;;;;;;Q20;2023;CENTRE HOSPITALIER DOUE EN ANJOU;490000403;;1;;;;;;;;0.15;;1;0.15;;;
490000338;M3050;;;;;;;;;;;Q20;2023;CENTRE HOSPITALIER DOUE EN ANJOU;490000403;;2;;;;;;;;1.7;;2;1.7;;;
490000338;M9999;;;1;;2.38;;;;;-4.44089E-16;Q20;2023;CENTRE HOSPITALIER DOUE EN ANJOU;490000403;;3;1;2;;;1;1;0.36;3.02;3.38;6;3.38;2;;
490000353;M1320;;;;;;;;;;;Q20;2023;CH DE LONGUE JUMELLES;490000411;1;;;;;;;;1;;;1;1;;;
490000353;M9999;;1;;;;;;;;0;Q20;2023;CH DE LONGUE JUMELLES;490000411;1;;;;;;;;1;;1;1;1;;;
490000494;M1010;;;;;;;;;;;Q20;2023;CH LAYON-AUBANCE MARTIGNE BRIAND;490000429;;;3;1;;;;;0.88;0.37;;4;1.25;;;
490000494;M9999;;;;;1.25;;;;;0;Q20;2023;CH LAYON-AUBANCE MARTIGNE BRIAND;490000429;;;3;1;;;;;0.88;0.37;1.25;4;1.25;;;
490000569;M1010;;;;;;;;;;;Q20;2023;CH CNP SITE POUANCE;440000313;;;2;;;;;;0.7;;;2;0.7;;;
490000569;M9999;;;;;0.7;;;;;0;Q20;2023;CH CNP SITE POUANCE;440000313;;;2;;;;;;0.7;;0.7;2;0.7;;;
490000601;M1010;;;;;;;;;;;Q20;2023;SSR LES RECOLLETS;750052037;;;2;1;;;;1;1.4;0.05;;3;1.45;1;;
490000601;M9999;;;;;;;;;;;Q20;2023;SSR LES RECOLLETS;750052037;;;2;1;;;;1;1.4;0.05;;3;1.45;1;;
490000635;M1010;;;;;;;;;;;Q20;2023;CH DE CHOLET;490000676;8;8;6;12;;;;;10.7;13.4;;34;24.1;;;
490000635;M1030;;;;;;;;;;;Q20;2023;CH DE CHOLET;490000676;10;6;0;1;;;;;9.1;6.7;;17;15.8;;;
490000635;M1031;;;;;;;;;;;Q20;2023;CH DE CHOLET;490000676;1;;;;;;;;1;;;1;1;;;
490000635;M1040;;;;;;;;;;;Q20;2023;CH DE CHOLET;490000676;2;3;1;3;;;;;2.8;5.5;;9;8.3;;;
490000635;M1050;;;;;;;;;;;Q20;2023;CH DE CHOLET;490000676;0;0;0;1;;;;;;0.5;;1;0.5;;;
490000635;M1070;;;;;;;;;;;Q20;2023;CH DE CHOLET;490000676;1;1;0;1;;;;;1;1.9;;3;2.9;;;
490000635;M1090;;;;;;;;;;;Q20;2023;CH DE CHOLET;490000676;4;2;;;;;;;3.9;2;;6;5.9;;;
490000635;M1100;;;;;;;;;;;Q20;2023;CH DE CHOLET;490000676;1;0;0;1;;;;;1;0.7;;2;1.7;;;
490000635;M1110;;;;;;;;;;;Q20;2023;CH DE CHOLET;490000676;1;3;;;;;;;1;3.1;;4;4.1;;;
490000635;M1120;;;;;;;;;;;Q20;2023;CH DE CHOLET;490000676;0;0;1;0;;;;;0.3;0.3;;1;0.6;;;
490000635;M1140;;;;;;;;;;;Q20;2023;CH DE CHOLET;490000676;1;4;1;2;;;;;1.8;5.4;;8;7.2;;;
490000635;M1150;;;;;;;;;;;Q20;2023;CH DE CHOLET;490000676;2;1;0;1;;;;;2;1.8;;4;3.8;;;
490000635;M1160;;;;;;;;;;;Q20;2023;CH DE CHOLET;490000676;1;0;1;0;;;;;1.6;0;;2;1.6;;;
490000635;M1180;;;;;;;;;;;Q20;2023;CH DE CHOLET;490000676;0;1;1;1;;;;;0.2;1.5;;3;1.7;;;
490000635;M1190;;;;;;;;;;;Q20;2023;CH DE CHOLET;490000676;3;0;0;1;;;;;3;0.1;;4;3.1;;;
490000635;M1200;;;;;;;;;;;Q20;2023;CH DE CHOLET;490000676;1;1;1;3;;;;;1.2;3.1;;6;4.3;;;
490000635;M1320;;;;;;;;;;;Q20;2023;CH DE CHOLET;490000676;1;1;0;4;;;;;1;3.7;;6;4.7;;;
490000635;M1330;;;;;;;;;;;Q20;2023;CH DE CHOLET;490000676;2;;;;;;;;2;;;2;2;;;
490000635;M1340;;;;;;;;;;;Q20;2023;CH DE CHOLET;490000676;9;3;4;11;;;;;10.1;10.9;;27;21;;;
490000635;M2010;;;;;;;;;;;Q20;2023;CH DE CHOLET;490000676;2;0;0;1;;;;;2;0.9;;3;2.9;;;
490000635;M2020;;;;;;;;;;;Q20;2023;CH DE CHOLET;490000676;;;;1;;;;;;0.6;;1;0.6;;;
490000635;M2030;;;;;;;;;;;Q20;2023;CH DE CHOLET;490000676;4;;1;;;;;;4.6;;;5;4.6;;;
490000635;M2050;;;;;;;;;;;Q20;2023;CH DE CHOLET;490000676;2;7;0;2;;;;;2.2;8.1;;11;10.3;;;
490000635;M2070;;;;;;;;;;;Q20;2023;CH DE CHOLET;490000676;1;1;;;;;;;0.8;1;;2;1.8;;;
490000635;M2080;;;;;;;;;;;Q20;2023;CH DE CHOLET;490000676;2;2;;;;;;;2;2;;4;4;;;
490000635;M2120;;;;;;;;;;;Q20;2023;CH DE CHOLET;490000676;3;;;;;;;;3;0;;3;3;;;
490000635;M2130;;;;;;;;;;;Q20;2023;CH DE CHOLET;490000676;2;;;;;;;;1.7;;;2;1.7;;;
490000635;M3011;;;;;;;;;;;Q20;2023;CH DE CHOLET;490000676;0;4;0;4;;;;;;6.5;;8;6.5;;;
490000635;M3020;;;;;;;;;;;Q20;2023;CH DE CHOLET;490000676;4;7;1;3;;;;;4.9;9.8;;15;14.7;;;
490000635;M3050;;;;;;;;;;;Q20;2023;CH DE CHOLET;490000676;1;5;0;4;;;;;1.1;7.8;;10;8.9;;;
490000635;M3070;;;;;;;;;;;Q20;2023;CH DE CHOLET;490000676;6;2;0;1;;;;;6;2.9;;9;8.9;;;
490000635;M9999;;128.3;;;33.7;;1.9;4;5.2;9.1;Q20;2023;CH DE CHOLET;490000676;75;62;18;58;;;;;82;100.2;182.2;213;182.2;;;
490000643;M1010;;;;;;;;;;;Q20;2023;CSSR LES EUMENIDES - SITE ANGERS;440042844;;;1;;;;;;1.29;;;1;1.29;;;
490000643;M1200;;;;;;;;;;;Q20;2023;CSSR LES EUMENIDES - SITE ANGERS;440042844;1;;;1;;;;;1;0.79;;2;1.79;;;
490000643;M9999;;;;;;;;;;;Q20;2023;CSSR LES EUMENIDES - SITE ANGERS;440042844;1;;1;1;;;;;2.29;0.79;;3;3.08;;;
490000650;M1010;;;;;;;;;;;Q20;2023;CHI LYS HYROME-CHEMILLE;490007689;1;0;1;1;0;0;0;0;0.6;0.8;;3;1.4;0;;
490000650;M1320;;;;;;;;;;;Q20;2023;CHI LYS HYROME-CHEMILLE;490007689;0;1;0;0;0;0;0;0;0;1;;1;1;0;;
490000650;M3040;;;;;;;;;;;Q20;2023;CHI LYS HYROME-CHEMILLE;490007689;0;0;0;1;0;0;0;0;0;0.2;;1;0.2;0;;
490000650;M3050;;;;;;;;;;;Q20;2023;CHI LYS HYROME-CHEMILLE;490007689;1;0;1;1;0;0;0;0;0.6;0.8;;3;1.4;0;;
490000650;M9999;0;3;0;0;0;1;0;0;0;0;Q20;2023;CHI LYS HYROME-CHEMILLE;490007689;2;1;2;3;0;0;0;0;1.2;2.8;4;8;4;0;;
490000700;M1010;;;;;;;;;;;Q20;2023;SSR PSM VILLAGE SANTE ST JOSEPH;490020773;;;2;1;;;1;1;0.34;0.66;;3;1;2;;
490000700;M3050;;;;;;;;;;;Q20;2023;SSR PSM VILLAGE SANTE ST JOSEPH;490020773;1;;;1;;;;;0.05;0.1;;2;0.15;;;
490000700;M9999;;;;;;;;;;;Q20;2023;SSR PSM VILLAGE SANTE ST JOSEPH;490020773;1;;2;2;;;1;1;0.39;0.76;;5;1.15;2;;
490000817;M1010;;;;;;;;;;;Q20;2023;SSR DE MONTFAUCON MONTIGNE;750719239;1;1;;;;;;;1;0.7;;2;1.7;;;
490000817;M9999;;;;;;;;;;;Q20;2023;SSR DE MONTFAUCON MONTIGNE;750719239;1;1;;;;;;;1;0.7;;2;1.7;;;
490001765;M1010;;;;;;;;;;;Q20;2023;CH DE SAUMUR;490528452;3;;;4;;;;;2.32;2.25;;7;4.57;;;
490001765;M1030;;;;;;;;;;;Q20;2023;CH DE SAUMUR;490528452;3;1;4;;;;;;4.62;1.04;;8;5.66;;;
490001765;M1040;;;;;;;;;;;Q20;2023;CH DE SAUMUR;490528452;4;2;1;;;;;;2.51;2.2;;7;4.71;;;
490001765;M1070;;;;;;;;;;;Q20;2023;CH DE SAUMUR;490528452;;1;;1;;;;;1;0.55;;2;1.55;;;
490001765;M1090;;;;;;;;;;;Q20;2023;CH DE SAUMUR;490528452;1;2;;;;;;;1;2;;3;3;;;
490001765;M1100;;;;;;;;;;;Q20;2023;CH DE SAUMUR;490528452;4;1;;1;;;;;4;1.64;;6;5.64;;;
490001765;M1120;;;;;;;;;;;Q20;2023;CH DE SAUMUR;490528452;;;;2;;;;;;0.85;;2;0.85;;;
490001765;M1130;;;;;;;;;;;Q20;2023;CH DE SAUMUR;490528452;;;2;;;;;;0.8;;;2;0.8;;;
490001765;M1140;;;;;;;;;;;Q20;2023;CH DE SAUMUR;490528452;4;2;;3;;;;;3.87;3.15;;9;7.02;;;
490001765;M1150;;;;;;;;;;;Q20;2023;CH DE SAUMUR;490528452;1;;;1;;;;;1;0.1;;2;1.1;;;
490001765;M1160;;;;;;;;;;;Q20;2023;CH DE SAUMUR;490528452;2;;8;;;;;;2.8;0.03;;10;2.83;;;
490001765;M1190;;;;;;;;;;;Q20;2023;CH DE SAUMUR;490528452;;;1;;;;;;0.1;;;1;0.1;;;
490001765;M1320;;;;;;;;;;;Q20;2023;CH DE SAUMUR;490528452;3;4;;6;;;;;1.33;8.75;;13;10.08;;;
490001765;M1330;;;;;;;;;;;Q20;2023;CH DE SAUMUR;490528452;;1;;1;;;;;;1.2;;2;1.2;;;
490001765;M1340;;;;;;;;;;;Q20;2023;CH DE SAUMUR;490528452;8;5;8;3;;;;;11.38;5.56;;24;16.94;;;
490001765;M2050;;;;;;;;;;;Q20;2023;CH DE SAUMUR;490528452;1;4;;1;;;;;1.29;3.73;;6;5.02;;;
490001765;M2070;;;;;;;;;;;Q20;2023;CH DE SAUMUR;490528452;;;5;;;;;;0.05;;;5;0.05;;;
490001765;M2080;;;;;;;;;;;Q20;2023;CH DE SAUMUR;490528452;3;;;;;;;;1;;;3;1;;;
490001765;M2140;;;;;;;;;;;Q20;2023;CH DE SAUMUR;490528452;;;1;;;;;;0.1;;;1;0.1;;;
490001765;M3011;;;;;;;;;;;Q20;2023;CH DE SAUMUR;490528452;1;2;;1;;;;;1;2.08;;4;3.08;;;
490001765;M3012;;;;;;;;;;;Q20;2023;CH DE SAUMUR;490528452;;;1;2;;;;;;1.3;;3;1.3;;;
490001765;M3020;;;;;;;;;;;Q20;2023;CH DE SAUMUR;490528452;3;3;;6;;;;;3;6.28;;12;9.28;;;
490001765;M3040;;;;;;;;;;;Q20;2023;CH DE SAUMUR;490528452;1;;;1;;;;;1;0.91;;2;1.91;;;
490001765;M3050;;;;;;;;;;;Q20;2023;CH DE SAUMUR;490528452;1;3;;2;;;;;1.5;4.65;;6;6.15;;;
490001765;M3060;;;;;;;;;;;Q20;2023;CH DE SAUMUR;490528452;;;4;;;;;;0.4;;;4;0.4;;;
490001765;M9999;;72.48;;;13.71;0.24;;1.33;5.3;1.28;Q20;2023;CH DE SAUMUR;490528452;43;31;35;35;;;;;46.07;48.27;94.34;144;94.34;;;
490001831;M1010;;;;;;;;;;;Q20;2023;CHI LYS HYROME-LYS HAUT LAYON;490007689;0;0;0;1;0;0;0;0;0;0.8;;1;0.8;0;;
490001831;M9999;0;0;0;0;0;0.8;0;0;0;0;Q20;2023;CHI LYS HYROME-LYS HAUT LAYON;490007689;0;0;0;1;0;0;0;0;0;0.8;0.8;1;0.8;0;;
490002037;M1010;;;;;;;;;;;Q20;2023;POLYCLINIQUE DU PARC;490000890;1;1;;;;;;;1.5;1;;2;2.5;;;
490002037;M1030;;;;;;;;;;;Q20;2023;POLYCLINIQUE DU PARC;490000890;;;;;8;2;;;;;;;;10;;
490002037;M1040;;;;;;;;;;;Q20;2023;POLYCLINIQUE DU PARC;490000890;;;;;2;;;;;;;;;2;;
490002037;M1070;;;;;;;;;;;Q20;2023;POLYCLINIQUE DU PARC;490000890;;;;;;1;;;;;;;;1;;
490002037;M1090;;;;;;;;;;;Q20;2023;POLYCLINIQUE DU PARC;490000890;;;;;2;2;;;;;;;;4;;
490002037;M1120;;;;;;;;;;;Q20;2023;POLYCLINIQUE DU PARC;490000890;;;;;1;1;;;;;;;;2;;
490002037;M1130;;;;;;;;;;;Q20;2023;POLYCLINIQUE DU PARC;490000890;;;;;;1;;;;;;;;1;;
490002037;M1140;;;;;;;;;;;Q20;2023;POLYCLINIQUE DU PARC;490000890;;;;;2;;;;;;;;;2;;
490002037;M1190;;;;;;;;;;;Q20;2023;POLYCLINIQUE DU PARC;490000890;;;;;;3;;;;;;;;3;;
490002037;M1200;;;;;;;;;;;Q20;2023;POLYCLINIQUE DU PARC;490000890;;;;;1;;;;;;;;;1;;
490002037;M1340;;;;;;;;;;;Q20;2023;POLYCLINIQUE DU PARC;490000890;;;;;2;1;;;;;;;;3;;
490002037;M2020;;;;;;;;;;;Q20;2023;POLYCLINIQUE DU PARC;490000890;;;;;2;;;;;;;;;2;;
490002037;M2030;;;;;;;;;;;Q20;2023;POLYCLINIQUE DU PARC;490000890;;;;;5;;;;;;;;;5;;
490002037;M2040;;;;;;;;;;;Q20;2023;POLYCLINIQUE DU PARC;490000890;;;;;1;;;;;;;;;1;;
490002037;M2050;;;;;;;;;;;Q20;2023;POLYCLINIQUE DU PARC;490000890;;;;;3;;1;1;;;;;;5;;
490002037;M2060;;;;;;;;;;;Q20;2023;POLYCLINIQUE DU PARC;490000890;;;;;2;;;;;;;;;2;;
490002037;M2070;;;;;;;;;;;Q20;2023;POLYCLINIQUE DU PARC;490000890;;;;;7;2;;;;;;;;9;;
490002037;M2080;;;;;;;;;;;Q20;2023;POLYCLINIQUE DU PARC;490000890;;;;;1;1;;;;;;;;2;;
490002037;M2100;;;;;;;;;;;Q20;2023;POLYCLINIQUE DU PARC;490000890;;;;;5;;;;;;;;;5;;
490002037;M2120;;;;;;;;;;;Q20;2023;POLYCLINIQUE DU PARC;490000890;;;;;2;;;;;;;;;2;;
490002037;M2130;;;;;;;;;;;Q20;2023;POLYCLINIQUE DU PARC;490000890;;;;;2;;;;;;;;;2;;
490002037;M3050;;;;;;;;;;;Q20;2023;POLYCLINIQUE DU PARC;490000890;1;1;;;;;;;1;1;;2;2;;;
490002037;M9999;;;;;;;;;;;Q20;2023;POLYCLINIQUE DU PARC;490000890;2;2;;;48;14;1;1;2.5;2;;4;4.5;64;;
490002979;M1010;;;;;;;;;;;Q20;2023;INSTITUT PSYCHOTHERAPIQUE;490535705;;;1;;;;;;0.25;;;1;0.25;;;
490002979;M3020;;;;;;;;;;;Q20;2023;INSTITUT PSYCHOTHERAPIQUE;490535705;;;;;1;1;;;;;;;;2;;
490002979;M9999;;;;;;;;;;;Q20;2023;INSTITUT PSYCHOTHERAPIQUE;490535705;;;1;;1;1;;;0.25;;;1;0.25;2;;
490004256;M1010;;;;;;;;;;;Q20;2023;HOPITAL PRIVE ST MARTIN;490020773;;;;1;;;;;;0.63;;1;0.63;;;
490004256;M3040;;;;;;;;;;;Q20;2023;HOPITAL PRIVE ST MARTIN;490020773;;;1;;;;;;0.05;;;1;0.05;;;
490004256;M3050;;;;;;;;;;;Q20;2023;HOPITAL PRIVE ST MARTIN;490020773;1;;;1;;;;;0.08;0.1;;2;0.18;;;
490004256;M9999;;;;;;;;;;;Q20;2023;HOPITAL PRIVE ST MARTIN;490020773;1;;1;2;;;;;0.13;0.73;;4;0.86;;;
490007499;M1110;;;;;;;;;;;Q20;2023;CENTRE DIALYSE ECHO ANGERS BOCQUEL;440002590;2;4;;2;;;;;1.42;2.17;;8;3.59;;;
490007499;M9999;;;;;;;;;;;Q20;2023;CENTRE DIALYSE ECHO ANGERS BOCQUEL;440002590;2;4;;2;;;;;1.42;2.17;;8;3.59;;;
490007549;M1180;;;;;;;;;;;Q20;2023;SSR CTRE BASSE VISION ET AUDITION;490535168;;;;1;;;;;;0.4;;1;0.4;;;
490007549;M2070;;;;;;;;;;;Q20;2023;SSR CTRE BASSE VISION ET AUDITION;490535168;;;;1;;;;;;0.57;;1;0.57;;;
490007549;M2080;;;;;;;;;;;Q20;2023;SSR CTRE BASSE VISION ET AUDITION;490535168;;;1;;;;;;0.2;;;1;0.2;;;
490007549;M9999;;;;;;;;;;;Q20;2023;SSR CTRE BASSE VISION ET AUDITION;490535168;;;1;2;;;;;0.2;0.97;;3;1.17;;;
490007929;M1030;;;;;;;;;;;Q20;2023;CLINIQUE CHIRURGICALE DE LA LOIRE;490000627;;;;;3;2;;;;;;;;5;;
490007929;M1040;;;;;;;;;;;Q20;2023;CLINIQUE CHIRURGICALE DE LA LOIRE;490000627;;;;;3;;;;;;;;;3;;
490007929;M1090;;;;;;;;;;;Q20;2023;CLINIQUE CHIRURGICALE DE LA LOIRE;490000627;;;;;3;;;;;;;;;3;;
490007929;M1160;;;;;;;;;;;Q20;2023;CLINIQUE CHIRURGICALE DE LA LOIRE;490000627;;;;;;;1;1;;;;;;2;;
490007929;M1200;;;;;;;;;;;Q20;2023;CLINIQUE CHIRURGICALE DE LA LOIRE;490000627;;;;;1;1;;;;;;;;2;;
490007929;M2020;;;;;;;;;;;Q20;2023;CLINIQUE CHIRURGICALE DE LA LOIRE;490000627;;;;;1;2;;;;;;;;3;;
490007929;M2030;;;;;;;;;;;Q20;2023;CLINIQUE CHIRURGICALE DE LA LOIRE;490000627;;;1;;3;;;;0.1;;;1;0.1;3;;
490007929;M2060;;;;;;;;;;;Q20;2023;CLINIQUE CHIRURGICALE DE LA LOIRE;490000627;;;;;1;;;;;;;;;1;;
490007929;M2070;;;;;;;;;;;Q20;2023;CLINIQUE CHIRURGICALE DE LA LOIRE;490000627;;;;;1;2;;;;;;;;3;;
490007929;M2080;;;;;;;;;;;Q20;2023;CLINIQUE CHIRURGICALE DE LA LOIRE;490000627;;;;;2;;;;;;;;;2;;
490007929;M2100;;;;;;;;;;;Q20;2023;CLINIQUE CHIRURGICALE DE LA LOIRE;490000627;;;;;2;;;;;;;;;2;;
490007929;M2120;;;;;;;;;;;Q20;2023;CLINIQUE CHIRURGICALE DE LA LOIRE;490000627;;;;;2;;;;;;;;;2;;
490007929;M2130;;;;;;;;;;;Q20;2023;CLINIQUE CHIRURGICALE DE LA LOIRE;490000627;;;;;;;1;;;;;;;1;;
490007929;M3050;;;;;;;;;;;Q20;2023;CLINIQUE CHIRURGICALE DE LA LOIRE;490000627;;1;;;;;;;;1;;1;1;;;
490007929;M9999;;;;;;;;;;;Q20;2023;CLINIQUE CHIRURGICALE DE LA LOIRE;490000627;;1;1;;22;7;2;1;0.1;1;;2;1.1;32;;
490008604;M1320;;;;;;;;;;;Q20;2023;USLD CHR ANGERS ST NICOLAS;490000031;;;1;1;;;;;0.9;0.8;;2;1.7;;;
490008604;M9999;;1.7;;;;;;;;2.220446E-16;Q20;2023;USLD CHR ANGERS ST NICOLAS;490000031;;;1;1;;;;;0.9;0.8;1.7;2;1.7;;;
490009008;M1110;;;;;;;;;;;Q20;2023;CENTRE DIALYSE ECHO CHOLET MARENGO;440002590;;2;2;;;;;;0.05;0.79;;4;0.84;;;
490009008;M9999;;;;;;;;;;;Q20;2023;CENTRE DIALYSE ECHO CHOLET MARENGO;440002590;;2;2;;;;;;0.05;0.79;;4;0.84;;;
490009248;M1010;;;;;;;;;;;Q20;2023;SSR SAINT CLAUDE;490535168;;;1;1;;;;;0.7;0.4;;2;1.1;;;
490009248;M1320;;;;;;;;;;;Q20;2023;SSR SAINT CLAUDE;490535168;1;;1;2;;;;;1.1;1.7;;4;2.8;;;
490009248;M3050;;;;;;;;;;;Q20;2023;SSR SAINT CLAUDE;490535168;;;;1;;;;;;0.7;;1;0.7;;;
490009248;M9999;;;;;;;;;;;Q20;2023;SSR SAINT CLAUDE;490535168;1;;2;4;;;;;1.8;2.8;;7;4.6;;;
490011350;M1110;;;;;;;;;;;Q20;2023;DIALYSE ECHO ANGERS MANSION;440002590;;;;;;;;;0.1;0.12;;;0.22;;;
490011350;M9999;;;;;;;;;;;Q20;2023;DIALYSE ECHO ANGERS MANSION;440002590;;;;;;;;;0.1;0.12;;;0.22;;;
490014909;M1010;;;;;;;;;;;Q20;2023;CLINIQUE DE L'ANJOU;490008109;;;1;2;;;;;1;1.66;;3;2.66;;;
490014909;M1020;;;;;;;;;;;Q20;2023;CLINIQUE DE L'ANJOU;490008109;;;;;4;2;;;;;;;;6;;
490014909;M1030;;;;;;;;;;;Q20;2023;CLINIQUE DE L'ANJOU;490008109;;;;;21;3;;;;;;;;24;;
490014909;M1040;;;;;;;;;;;Q20;2023;CLINIQUE DE L'ANJOU;490008109;;;;;3;1;;;;;;;;4;;
490014909;M1070;;;;;;;;;;;Q20;2023;CLINIQUE DE L'ANJOU;490008109;;;;;;2;;;;;;;;2;;
490014909;M1090;;;;;;;;;;;Q20;2023;CLINIQUE DE L'ANJOU;490008109;;;;;11;3;;;;;;;;14;;
490014909;M1110;;;;;;;;;;;Q20;2023;CLINIQUE DE L'ANJOU;490008109;;;;;3;1;;;;;;;;4;;
490014909;M1120;;;;;;;;;;;Q20;2023;CLINIQUE DE L'ANJOU;490008109;;;;;;3;;;;;;;;3;;
490014909;M1140;;;;;;;;;;;Q20;2023;CLINIQUE DE L'ANJOU;490008109;;;;;3;5;;;;;;;;8;;
490014909;M1150;;;;;;;;;;;Q20;2023;CLINIQUE DE L'ANJOU;490008109;;;;;;2;;;;;;;;2;;
490014909;M1160;;;;;;;;;;;Q20;2023;CLINIQUE DE L'ANJOU;490008109;;;;;16;7;;;;;;;;23;;
490014909;M1200;;;;;;;;;;;Q20;2023;CLINIQUE DE L'ANJOU;490008109;;;;;1;;;;;;;;;1;;
490014909;M1320;;;;;;;;;;;Q20;2023;CLINIQUE DE L'ANJOU;490008109;;1;;;;;;;;1;;1;1;;;
490014909;M1340;;;;;;;;;;;Q20;2023;CLINIQUE DE L'ANJOU;490008109;;;;;8;4;;;;;;;;12;;
490014909;M2010;;;;;;;;;;;Q20;2023;CLINIQUE DE L'ANJOU;490008109;;;;;1;;;;;;;;;1;;
490014909;M2020;;;;;;;;;;;Q20;2023;CLINIQUE DE L'ANJOU;490008109;;;;;1;1;;;;;;;;2;;
490014909;M2030;;;;;;;;;;;Q20;2023;CLINIQUE DE L'ANJOU;490008109;;;;;8;;;;;;;;;8;;
490014909;M2040;;;;;;;;;;;Q20;2023;CLINIQUE DE L'ANJOU;490008109;;;;;2;2;;;;;;;;4;;
490014909;M2050;;;;;;;;;;;Q20;2023;CLINIQUE DE L'ANJOU;490008109;;;;;6;7;;;;;;;;13;;
490014909;M2070;;;;;;;;;;;Q20;2023;CLINIQUE DE L'ANJOU;490008109;;;;;9;6;;;;;;;;15;;
490014909;M2080;;;;;;;;;;;Q20;2023;CLINIQUE DE L'ANJOU;490008109;;;;;3;6;;;;;;;;9;;
490014909;M2100;;;;;;;;;;;Q20;2023;CLINIQUE DE L'ANJOU;490008109;;;;;4;1;;;;;;;;5;;
490014909;M2120;;;;;;;;;;;Q20;2023;CLINIQUE DE L'ANJOU;490008109;;;;;6;;;;;;;;;6;;
490014909;M2130;;;;;;;;;;;Q20;2023;CLINIQUE DE L'ANJOU;490008109;;;;;1;;;;;;;;;1;;
490014909;M3040;;;;;;;;;;;Q20;2023;CLINIQUE DE L'ANJOU;490008109;;;;;;;;;;0.6;;;0.6;;;
490014909;M3050;;;;;;;;;;;Q20;2023;CLINIQUE DE L'ANJOU;490008109;;;;3;;;;;;1.85;;3;1.85;;;
490014909;M3060;;;;;;;;;;;Q20;2023;CLINIQUE DE L'ANJOU;490008109;;;1;;;;;;0.37;;;1;0.37;;;
490014909;M9999;;;;;;;;;;;Q20;2023;CLINIQUE DE L'ANJOU;490008109;;1;2;5;111;56;;;1.37;5.11;;8;6.48;167;;
490015906;M1020;;;;;;;;;;;Q20;2023;CLINIQUE ST LEONARD;490000197;;;;;;;7;2;;;;;;9;;
490015906;M1030;;;;;;;;;;;Q20;2023;CLINIQUE ST LEONARD;490000197;;;;;7;2;;;;;;;;9;;
490015906;M1120;;;;;;;;;;;Q20;2023;CLINIQUE ST LEONARD;490000197;;;;;;;1;3;;;;;;4;;
490015906;M1160;;;;;;;;;;;Q20;2023;CLINIQUE ST LEONARD;490000197;;;;;;;17;7;;;;;;24;;
490015906;M1190;;;;;;;;;;;Q20;2023;CLINIQUE ST LEONARD;490000197;;;;;;;3;;;;;;;3;;
490015906;M2020;;;;;;;;;;;Q20;2023;CLINIQUE ST LEONARD;490000197;;;;;;;1;1;;;;;;2;;
490015906;M2030;;;;;;;;;;;Q20;2023;CLINIQUE ST LEONARD;490000197;;;;;12;;8;;;;;;;20;;
490015906;M2040;;;;;;;;;;;Q20;2023;CLINIQUE ST LEONARD;490000197;;;;;;;1;2;;;;;;3;;
490015906;M2060;;;;;;;;;;;Q20;2023;CLINIQUE ST LEONARD;490000197;;;;;2;;;;;;;;;2;;
490015906;M2150;;;;;;;;;;;Q20;2023;CLINIQUE ST LEONARD;490000197;;;;;;1;;;;;;;;1;;
490015906;M3012;;;;;;;;;;;Q20;2023;CLINIQUE ST LEONARD;490000197;;;;;;;;1;;;;;;1;;
490015906;M3030;;;;;;;;;;;Q20;2023;CLINIQUE ST LEONARD;490000197;;;;;;;3;3;;;;;;6;;
490015906;M3050;;;;;;;;;;;Q20;2023;CLINIQUE ST LEONARD;490000197;;;;1;;;;;;0.8;;1;0.8;;;
490015906;M9999;;;;;;;;;;;Q20;2023;CLINIQUE ST LEONARD;490000197;;;;1;21;3;41;19;;0.8;;1;0.8;84;;
490016235;M1110;;;;;;;;;;;Q20;2023;DIALYSE ECHO SAUMUR;440002590;;;;;;;;;0.12;0.14;;;0.26;;;
490016235;M9999;;;;;;;;;;;Q20;2023;DIALYSE ECHO SAUMUR;440002590;;;;;;;;;0.12;0.14;;;0.26;;;
490016334;M3070;;;;;;;;;;;Q20;2023;HAD MAUGES BOCAGE CHOLETAIS;490016326;;;1;3;;;;;0.59;1.67;;4;2.26;;;
490016334;M9999;;;;;;;;;;;Q20;2023;HAD MAUGES BOCAGE CHOLETAIS;490016326;;;1;3;;;;;0.59;1.67;;4;2.26;;;
490016870;M1010;;;;;;;;;;;Q20;2023;HAD OUEST ANJOU SAUMUROIS;440052041;;;1;2;;;;;0.5;1.45;;3;1.95;;;
