BOR;AN;FI;RS;FI_EJ;UNI;LIT;LIT_PROXI;JLI;SEJ;PAS;PAS0;JOU;pctEXT;IGC2med;SEJ80;ETPSAL_MED;EFFLIB_MED;ETPSAL_INFSP;EFFLIB_INFSP;ETPSAL_INFNS;EFFLIB_INFNS;ETPSAL_AID;EFFLIB_AID;ETPSAL_KINE;EFFLIB_KINE;ETPSAL_APNM;EFFLIB_APNM
REA;2023;650000417;CH TARBES LOURDES GESPE SITE TARBES;650783160;SURVADU;4;;1460;194;;;1039;;;;18.1;;;;2.43;;3.99;;;;0.5;
REA;2023;650000417;CH TARBES LOURDES GESPE SITE TARBES;650783160;USIC;10;;3650;882;;;2154;;;;2.6;;;;;;;;;;;
REA;2023;650002579;POLYCL L'ORMEAU SITE PYRENEES TARBES;650000243;SURVADU;6;;2190;286;;;1180;;;;1;;;;4.84;;6.32;;;;1.97;
REA;2023;650780679;POLYCL L'ORMEAU SITE CENTRE TARBES;650000243;SITOT;8;;2920;731;;;2564;;;;;;;;;;;;;;;
REA;2023;650780679;POLYCL L'ORMEAU SITE CENTRE TARBES;650000243;SURVADU;8;;2920;205;;;1709;;;;;5;;;;;;;;;;
REA;2023;650780679;POLYCL L'ORMEAU SITE CENTRE TARBES;650000243;USIC;8;;2920;731;;;2564;;;;;15;;;;;;;;;;
REA;2023;650784218;CMC HOPITAUX DE LANNEMEZAN;650780174;SURVADU;5;0;1825;466;;;1424;;;;0.17;;;;6.61;;5.8;;;;0.25;
REA;2023;660000084;CH PERPIGNAN;660780180;AUTSI;8;;2920;532;;;3294;;;;2.5;;0;;0;;0;;;;;
REA;2023;660000084;CH PERPIGNAN;660780180;REAADU;24;;8760;990;1021;57;6814;16;46;49;15.34;;2.8;;75.9;;52.65;;;;3.18;
REA;2023;660000084;CH PERPIGNAN;660780180;SITOT;28;;10220;2516;;;9388;;;;;;;;;;;;;;;
REA;2023;660000084;CH PERPIGNAN;660780180;SIUNV;12;;4380;1127;;;3673;;;;;;0.9;;16.38;;15.09;;;;;
REA;2023;660000084;CH PERPIGNAN;660780180;SURVADU;12;;4380;809;;;3589;;;;4.7;;;;;;;;;;;
REA;2023;660000084;CH PERPIGNAN;660780180;USIC;8;;2920;857;;;2421;;;;;;1;;11;;6.21;;;;;
REA;2023;660006305;CL MUTUALISTE CATALANE PERPIGNAN;340028901;SURVADU;6;;504;28;;;134;;;;;12;;;2;;2;;;;;
REA;2023;660780784;CL ST PIERRE PERPIGNAN;660000407;REAADU;10;;3650;575;599;5;3090;6;31;59;;12;1;;18.5;;9;;1;2;3;
REA;2023;660780784;CL ST PIERRE PERPIGNAN;660000407;SITOT;8;;2920;1232;;;2924;;;;;;;;;;;;;;;
REA;2023;660780784;CL ST PIERRE PERPIGNAN;660000407;SURVADU;12;12;4380;865;;;4073;;;;;12;0;;10;;9.5;;1;2;2;
REA;2023;660780784;CL ST PIERRE PERPIGNAN;660000407;USIC;8;;2920;1232;;;2924;;;;;10;0;;9;;4;;1;2;2;
REA;2023;660790387;POLYCL MEDIPOLE ST ROCH CABESTANY;660790379;SURVADU;11;;4015;612;;;1842;;;;;;;;13.34;;3.03;;;;;
REA;2023;670000025;HOPITAL CIVIL / NOUVEL HOPITAL CIVIL;670780055;AUTSI;6;6;2190;961;;;3283;;;;1;;1;;15.4;;3.5;;0.15;;1.89;
REA;2023;670000025;HOPITAL CIVIL / NOUVEL HOPITAL CIVIL;670780055;REAADU;44;;16060;2376;2519;108;14261;13;43;221;20.57;;3.99;;126;;58.91;;6.09;;5.24;
REA;2023;670000025;HOPITAL CIVIL / NOUVEL HOPITAL CIVIL;670780055;SITOT;26;26;9490;3339;;;8852;;;;;;;;;;;;;;;
REA;2023;670000025;HOPITAL CIVIL / NOUVEL HOPITAL CIVIL;670780055;SURVADU;30;14;8946;892;;;6778;;;;3.52;;0.52;;38.08;;13.92;;1.77;;11.13;
REA;2023;670000025;HOPITAL CIVIL / NOUVEL HOPITAL CIVIL;670780055;USIC;20;20;7300;2378;;;5569;;;;1.7;;0.47;;33.07;;17.11;;0.59;;9.71;
REA;2023;670000157;CENTRE HOSPITALIER DE HAGUENAU;670780337;REAADU;17;;6163;572;595;31;3996;6;50;119;9.32;;;;37.61;;14.21;;0.25;;7.59;
REA;2023;670000157;CENTRE HOSPITALIER DE HAGUENAU;670780337;SITOT;18;;6570;2028;;;5469;;;;;;;;;;;;;;;
REA;2023;670000157;CENTRE HOSPITALIER DE HAGUENAU;670780337;SIUNV;4;;1460;371;;;1292;;;;1;;;;6;;3.8;;0.25;;3.1;
REA;2023;670000157;CENTRE HOSPITALIER DE HAGUENAU;670780337;SURVADU;;;;236;;;554;;;;1.16;;;;6.64;;3.31;;0.1;;2.86;
REA;2023;670000157;CENTRE HOSPITALIER DE HAGUENAU;670780337;SURVENF;4;;1460;333;;;1106;;;;0.72;;4.75;;2.5;;2.54;;0.02;;4.09;
REA;2023;670000157;CENTRE HOSPITALIER DE HAGUENAU;670780337;USIC;14;;5110;1657;;;4177;;;;3;;;;26.7;;8.7;;0.05;;4.73;
REA;2023;670000165;CH SAINTE-CATHERINE DE SAVERNE;670780345;REAADU;8;;2920;304;311;14;2235;21;47;70;3.82;;;;13.74;;9.72;;;;3.69;
REA;2023;670000165;CH SAINTE-CATHERINE DE SAVERNE;670780345;SURVADU;2;;730;123;;;324;;;;0.95;;;;3.43;;2.43;;;;0.92;
REA;2023;670000272;CH INTERCOMMUNAL DE LA LAUTER;670780543;SURVADU;8;0;2920;398;;;1847;;;;4.48;;0.37;;11.63;;1;;0.5;;0.5;
REA;2023;670000397;CENTRE HOSPITALIER DE SELESTAT;670017755;SURVADU;8;;2920;367;;;2109;;;;2;;;;13.55;;4;;;;3.84;
REA;2023;670018068;CLINIQUE RHENA GCS ES;670017847;SITOT;12;0;4380;1263;;;3543;;;;;;;;;;;;;;;
REA;2023;670018068;CLINIQUE RHENA GCS ES;670017847;SURVADU;18;0;6570;1172;;;3049;;;;;19;;;22.27;;5.34;;;;;
REA;2023;670018068;CLINIQUE RHENA GCS ES;670017847;USIC;12;0;4380;1263;;;3543;;;;;9;;;17.96;;10.75;;;;;
REA;2023;670020098;GCS ICANS SITE HTP2/ICANS - ET EXPL;670016914;AUTSI;22;;6564;504;;;6434;;;;2.67;;0.16;;29.16;;10.99;;;;5.44;
REA;2023;670020098;GCS ICANS SITE HTP2/ICANS - ET EXPL;670016914;SITOT;22;;6564;504;;;6434;;;;;;;;;;;;;;;
REA;2023;670020098;GCS ICANS SITE HTP2/ICANS - ET EXPL;670016914;SURVADU;10;;3650;468;;;2826;;;;0.05;;0.25;;13.52;;5.46;;;;1.27;
REA;2023;670780113;CMCO;670780055;SURVADU;4;;1460;59;;;21;;;;2;;1;;6.81;;3.43;;;;0.89;
REA;2023;670780170;CLINIQUE DE L'ORANGERIE;670000116;SURVADU;10;;3650;389;;;2168;;;;0;9;0;;12.15;;4.71;;;1;;
REA;2023;670780188;CLINIQUE SAINTE-BARBE;670014604;SURVADU;6;;2190;252;;;1168;;;;9;;;;6;;;;;;1;
REA;2023;670780212;CLINIQUE SAINTE-ANNE;670014604;SURVADU;6;;2190;276;;;844;;;;1;;;;11;;;;;;;
REA;2023;670780378;CLINIQUE SAINT-FRANÇOIS;670000785;SURVADU;5;;1825;286;;;772;;;;;6;0.2;;7.98;;2.33;;0;;1;
REA;2023;670780386;CLINIQUE SAINTE-ODILE;670000199;SURVADU;6;;2190;505;;;2188;;;;;4;;;;;;;;;;
REA;2023;670783273;HOPITAL DE HAUTEPIERRE;670780055;AUTSI;15;9;5365;618;;;3474;;;;1.23;;0.01;;10.98;;2.14;;0.5;;1.05;
REA;2023;670783273;HOPITAL DE HAUTEPIERRE;670780055;REAADU;39;;14235;1524;1644;149;12153;18;44;150;15.11;;2;;111.9;;46.97;;2.91;;27.61;
REA;2023;670783273;HOPITAL DE HAUTEPIERRE;670780055;REAENF;10;;3650;461;497;69;1630;14;;;4.87;;20.51;;19.68;;1.6;;;;4.76;
REA;2023;670783273;HOPITAL DE HAUTEPIERRE;670780055;SITOT;31;25;11205;1676;;;7668;;;;;;;;;;;;;;;
REA;2023;670783273;HOPITAL DE HAUTEPIERRE;670780055;SIUNV;16;16;5840;1058;;;4194;;;;3.2;;0.99;;34.17;;32.59;;0.02;;15.63;
REA;2023;670783273;HOPITAL DE HAUTEPIERRE;670780055;SURVADU;37;6;13505;1837;;;11574;;;;5.71;;2.99;;52.75;;29.63;;2.74;;5.27;
REA;2023;670783273;HOPITAL DE HAUTEPIERRE;670780055;SURVENF;28;28;10220;2629;;;11127;;;;8.3;;14.69;;13.56;;6.61;;;;11.17;
REA;2023;680000320;CLINIQUE DIACONAT FONDERIE;680000643;SITOT;13;;4745;1551;;;4012;;;;;;;;;;;;;;;
REA;2023;680000320;CLINIQUE DIACONAT FONDERIE;680000643;SURVADU;4;;1460;299;;;415;;;;;10;;;5.8;;;;;;;
REA;2023;680000320;CLINIQUE DIACONAT FONDERIE;680000643;USIC;13;;4745;1551;;;4012;;;;;10;;;17;;5.5;;;11;;
REA;2023;680000494;CLINIQUE DIACONAT ROOSEVELT;680000643;SURVADU;10;;3650;887;;;2039;;;;;9;;;19.87;;;;;;;
REA;2023;680000684;HOPITAL LOUIS PASTEUR;680000973;AUTSI;6;0;2190;104;;;1653;;;;1.61;;0;;11.84;;5.8;;0;;0;
REA;2023;680000684;HOPITAL LOUIS PASTEUR;680000973;REAADU;28;;10220;1104;1198;67;8654;4;39;154;12.8;;0;;73.43;;13.48;;0;;18.49;
REA;2023;680000684;HOPITAL LOUIS PASTEUR;680000973;SITOT;16;0;5840;1086;;;4526;;;;;;;;;;;;;;;
REA;2023;680000684;HOPITAL LOUIS PASTEUR;680000973;SIUNV;4;0;1460;424;;;1145;;;;1.08;;;;5.3;;4.9;;;;1.2;
REA;2023;680000684;HOPITAL LOUIS PASTEUR;680000973;SURVADU;10;10;3650;746;;;2289;;;;1.9;;;;13.5;;14.87;;;;5.99;
REA;2023;680000684;HOPITAL LOUIS PASTEUR;680000973;SURVENF;11;11;4015;906;;;2069;;;;1.53;;6.11;;5.65;;3.91;;0;;1.18;
REA;2023;680000684;HOPITAL LOUIS PASTEUR;680000973;USIC;6;0;2190;558;;;1728;;;;2.37;;0;;12.41;;0.16;;0;;1;
REA;2023;680001195;HOPITAL ALBERT SCHWEITZER;680000643;SITOT;14;;5110;867;;;4605;;;;;;;;;;;;;;;
REA;2023;680001195;HOPITAL ALBERT SCHWEITZER;680000643;SURVADU;14;;5110;1019;;;4247;;;;1;;;;14.77;;4.46;;;;;
REA;2023;680001195;HOPITAL ALBERT SCHWEITZER;680000643;USIC;14;;5110;867;;;4605;;;;2.07;;;;21.82;;4.48;;;;;
REA;2023;680004546;HOPITAL EMILE MULLER;680020336;AUTSI;4;;1460;479;;;1919;;;;0.25;;;;11.14;;1.96;;0.1;;1.05;
REA;2023;680004546;HOPITAL EMILE MULLER;680020336;REAADU;36;;13140;1100;1150;25;10216;4;33;125;18.12;1;;;92.37;;43.44;;1.97;;10.4;
REA;2023;680004546;HOPITAL EMILE MULLER;680020336;SITOT;27;;9855;2168;;;8334;;;;;;;;;;;;;;;
REA;2023;680004546;HOPITAL EMILE MULLER;680020336;SIUNV;4;;1460;352;;;1407;;;;0.6;;;;6.18;;5.62;;0.25;;2.45;
REA;2023;680004546;HOPITAL EMILE MULLER;680020336;SURVADU;37;;13505;1693;;;11035;;;;2.03;1;;;41.57;;20.15;;1.5;;6.65;
REA;2023;680004546;HOPITAL EMILE MULLER;680020336;SURVENF;8;;2920;616;;;2016;;;;1;;7.14;;6.31;;3.27;;0.2;;1.55;
REA;2023;680004546;HOPITAL EMILE MULLER;680020336;USIC;19;;6935;1337;;;5008;;;;2.14;1;;;18.15;;7.35;;0.15;;2.69;
REA;2023;690000427;CTRE MEDICO-CHIR READAPT. LES MASSUES;750721334;SURVADU;4;;1460;169;;;221;;;;0.35;;;;1.09;;1.3;;;;0.47;
REA;2023;690000575;CH NORD OUEST - VILLEFRANCHE;690782222;REAADU;12;;4380;505;514;24;3709;15;42;73;6.01;;;;32.3;;13.93;;1;;3.19;
REA;2023;690000575;CH NORD OUEST - VILLEFRANCHE;690782222;SITOT;14;;5110;1298;;;4128;;;;;;;;;;;;;;;
REA;2023;690000575;CH NORD OUEST - VILLEFRANCHE;690782222;SIUNV;6;;2190;443;;;1886;;;;2.09;;;;8.11;;2.31;;;;0.54;
REA;2023;690000575;CH NORD OUEST - VILLEFRANCHE;690782222;SURVADU;8;;2920;608;;;2569;;;;2.87;;;;10.98;;6.08;;;;0.61;
REA;2023;690000575;CH NORD OUEST - VILLEFRANCHE;690782222;SURVENF;10;;2546;718;;;4045;;;;1.59;;1.7;;5.41;;4.51;;;;0.57;
REA;2023;690000575;CH NORD OUEST - VILLEFRANCHE;690782222;USIC;8;;2920;855;;;2242;;;;1.09;;;;11.48;;5.74;;;;1.1;
REA;2023;690000880;CENTRE LEON BERARD;690783220;AUTSI;22;;7300;714;;;7964;;;;2.83;;1.5;;17.89;;7.65;;;;;
REA;2023;690000880;CENTRE LEON BERARD;690783220;SITOT;22;;7300;714;;;7964;;;;;;;;;;;;;;;
REA;2023;690000880;CENTRE LEON BERARD;690783220;SURVADU;8;;2920;628;;;2557;;;;1.29;;2.5;;9.42;;7.69;;;;0.96;
REA;2023;690007539;HOPITAL FEMME MERE ENFANT - HCL;690781810;REAENF;17;;5783;927;1001;353;4401;8;;;8.47;;19.49;;38.41;;33.81;;;;9.52;
REA;2023;690007539;HOPITAL FEMME MERE ENFANT - HCL;690781810;SURVENF;27;;8978;1608;;;7044;;;;2.39;;7.02;;15.58;;19.47;;;;2.89;
REA;2023;690019849;IHOP - HCL;690781810;AUTSI;15;;5475;109;;;3835;;;;1.79;;7.78;;9.15;;16.96;;;;6.73;
REA;2023;690019849;IHOP - HCL;690781810;SITOT;15;;5475;109;;;3835;;;;;;;;;;;;;;;
REA;2023;690023239;CLINIQUE DU PARC LYON;690000146;SURVADU;6;;1446;636;;;673;;;;;17;;;;;;;;;;
REA;2023;690023411;HOPITAL PRIVE JEAN MERMOZ;690000252;REAADU;8;;2920;211;214;12;1452;23;37;38;0;2;;0;;0;;0;;0;;0
REA;2023;690023411;HOPITAL PRIVE JEAN MERMOZ;690000252;SURVADU;24;0;8760;1349;;;5041;;;;0;2;0;0;21.76;0;18.44;0;0;0;1.46;0
REA;2023;690041124;MEDIPOLE HOPITAL PRIVE;690000724;AUTSI;12;12;4380;696;;;2368;;;;;30;;;12;;3.33;;;;;
REA;2023;690041124;MEDIPOLE HOPITAL PRIVE;690000724;REAADU;20;;7300;670;682;22;6210;49;42;138;;6;;;44.35;;28;;;0;8.12;
REA;2023;690041124;MEDIPOLE HOPITAL PRIVE;690000724;SITOT;24;12;8760;1950;;;5697;;;;;;;;;;;;;;;
REA;2023;690041124;MEDIPOLE HOPITAL PRIVE;690000724;SURVADU;18;18;6570;1405;;;4396;;;;;30;;;9.34;;5.67;;;;3;
REA;2023;690041124;MEDIPOLE HOPITAL PRIVE;690000724;USIC;12;;4380;1254;;;3329;;;;;7;;;11.67;;11.67;;;;1;
REA;2023;690780358;CLINIQUE DU VAL D'OUEST VENDOME;690000195;SURVADU;4;0;1460;281;;;1259;;;;0;80;0;0;5;0;1.8;0;0;1;0;0
REA;2023;690780366;CLINIQUE MEDICO-CHIRURGICALE CHARCOT;690000203;SURVADU;6;;2190;405;;;1554;;;;;12;;;7.2;;1.25;;;;;
REA;2023;690780390;POLYCLINIQUE LYON NORD;690000229;SITOT;6;;2190;723;;;1371;;;;;;;;;;;;;;;
REA;2023;690780390;POLYCLINIQUE LYON NORD;690000229;SURVADU;4;;2920;279;;;1107;;;;;20;;;5;;5.83;;;2;0.5;
REA;2023;690780390;POLYCLINIQUE LYON NORD;690000229;USIC;6;;2190;723;;;1371;;;;;24;;;3.05;;2.94;;;2;0.5;
REA;2023;690780416;GPE HOSP MUTUALISTE LES PORTES DU SUD;690031190;SURVADU;8;;3285;270;;;965;;;;32.86;;7.77;;;;3.11;;;;;
REA;2023;690780648;CLINIQUE DE LA SAUVEGARDE;690036900;AUTSI;6;6;2190;472;;;1270;;;;;;;;7;;4;;;;;
REA;2023;690780648;CLINIQUE DE LA SAUVEGARDE;690036900;REAADU;8;;2920;717;735;22;3572;19;41;101;;20;;;14;;7;;;5;;
REA;2023;690780648;CLINIQUE DE LA SAUVEGARDE;690036900;SITOT;14;14;5110;1452;;;3687;;;;;;;;;;;;;;;
REA;2023;690780648;CLINIQUE DE LA SAUVEGARDE;690036900;SURVADU;12;6;4380;190;;;631;;;;;;;;7;;3;;;;;
REA;2023;690780648;CLINIQUE DE LA SAUVEGARDE;690036900;USIC;8;8;2920;980;;;2417;;;;;;;;3;;2;;;;;
REA;2023;690780655;HOPITAL PRIVE DE L'EST LYONNAIS (HPEL);690000377;SURVADU;4;0;1460;171;;;354;;;;0;5;0;0;0;0;0;0;0;0;0;0
REA;2023;690780663;CLINIQUE TRENEL;690000385;SURVADU;6;;2190;142;;;867;;;;;1;;;5.4;;2.2;;;;;
REA;2023;690783154;HOPITAL EDOUARD HERRIOT - HCL;690781810;AUTSI;6;;476;67;;;359;;;;1.4;;;;3.55;;3.22;;;;1.19;
REA;2023;690783154;HOPITAL EDOUARD HERRIOT - HCL;690781810;REAADU;56;;19553;2826;2967;564;15909;4;40;297;8.37;;3.93;;143.5;;94.98;;3.47;;13.8;
REA;2023;690783154;HOPITAL EDOUARD HERRIOT - HCL;690781810;SITOT;6;;476;67;;;359;;;;;;;;;;;;;;;
REA;2023;690783154;HOPITAL EDOUARD HERRIOT - HCL;690781810;SURVADU;25;;9104;2024;;;7403;;;;3.12;;0.42;;15.86;;12.97;;2.37;;1.85;
REA;2023;690784137;HOPITAL LYON SUD - HCL;690781810;AUTSI;46;;13032;1465;;;22360;;;;7.68;;3.9;;86.87;;57.62;;1.5;;7.6;
REA;2023;690784137;HOPITAL LYON SUD - HCL;690781810;REAADU;31;;10649;1762;2068;641;10243;7;32;171;10.66;;1.6;;83.47;;44.37;;2.8;;9.31;
REA;2023;690784137;HOPITAL LYON SUD - HCL;690781810;SITOT;46;;13032;1465;;;22360;;;;;;;;;;;;;;;
REA;2023;690784137;HOPITAL LYON SUD - HCL;690781810;SURVADU;11;;4015;813;;;3808;;;;;;1;;11.14;;12;;1.98;;3.9;
REA;2023;690784152;HOPITAL CROIX-ROUSSE - HCL;690781810;REAADU;27;;9832;1235;1350;90;8227;17;47;144;3.76;;1.29;;79.94;;51.66;;1.71;;4.51;
REA;2023;690784152;HOPITAL CROIX-ROUSSE - HCL;690781810;SITOT;10;10;3650;1302;;;3252;;;;;;;;;;;;;;;
REA;2023;690784152;HOPITAL CROIX-ROUSSE - HCL;690781810;SURVADU;18;14;6423;1511;;;5426;;;;1.2;;0.33;;13.97;;7.26;;1.99;;0.92;
REA;2023;690784152;HOPITAL CROIX-ROUSSE - HCL;690781810;USIC;10;10;3650;1302;;;3252;;;;0.1;;1;;14.88;;9;;0.3;;0.31;
REA;2023;690784178;HOPITAL PIERRE WERTHEIMER - HCL;690781810;REAADU;20;;4951;388;416;26;5617;28;44;10;4.1;;1;;47.94;;33.47;;;;7.71;
REA;2023;690784178;HOPITAL PIERRE WERTHEIMER - HCL;690781810;SITOT;20;;4668;1681;;;4062;;;;;;;;;;;;;;;
REA;2023;690784178;HOPITAL PIERRE WERTHEIMER - HCL;690781810;SIUNV;20;;4668;1681;;;4062;;;;1.87;;0.5;;14.71;;11.72;;;;3.38;
REA;2023;690784178;HOPITAL PIERRE WERTHEIMER - HCL;690781810;SURVADU;10;;3435;631;;;2589;;;;1;;;;;;;;;;;
REA;2023;690784186;HOPITAL LOUIS PRADEL - HCL;690781810;REAADU;20;;7143;1317;1408;101;6168;13;35;89;7.63;;1.84;;49.44;;31.59;;;;3.97;
REA;2023;690784186;HOPITAL LOUIS PRADEL - HCL;690781810;REAENF;12;;3652;456;508;52;3091;21;;;7.3;;9.42;;18.57;;20.81;;;;5.54;
REA;2023;690784186;HOPITAL LOUIS PRADEL - HCL;690781810;SITOT;16;;5840;1566;;;4658;;;;;;;;;;;;;;;
REA;2023;690784186;HOPITAL LOUIS PRADEL - HCL;690781810;SURVADU;18;;5622;1482;;;4181;;;;0.86;;;;21.49;;16.39;;;;4.45;
REA;2023;690784186;HOPITAL LOUIS PRADEL - HCL;690781810;SURVENF;8;;2794;383;;;2448;;;;1.2;;4.4;;7.93;;10.19;;;;2.66;
REA;2023;690784186;HOPITAL LOUIS PRADEL - HCL;690781810;USIC;16;;5840;1566;;;4658;;;;2.12;;1;;27.67;;22.05;;;;2.9;
REA;2023;690793468;INFIRMERIE PROTESTANTE;690002068;REAADU;12;;4380;982;1025;23;4127;19;26;103;0;16;;;32.26;;7.47;;;;;
REA;2023;690793468;INFIRMERIE PROTESTANTE;690002068;SITOT;6;;2190;646;;;1840;;;;;;;;;;;;;;;
REA;2023;690793468;INFIRMERIE PROTESTANTE;690002068;SURVADU;10;;3650;718;;;2532;;;;0;16;;;7.91;;4.19;;;;;
REA;2023;690793468;INFIRMERIE PROTESTANTE;690002068;USIC;6;;2190;646;;;1840;;;;0;20;;;2.87;;2.84;;;;;
REA;2023;690805361;CH ST JOSEPH ST LUC;690805353;REAADU;12;;4025;490;509;38;3320;20;40;67;5.74;;27.58;;;;15.33;;;;0.3;
REA;2023;690805361;CH ST JOSEPH ST LUC;690805353;SITOT;8;8;2683;1102;;;2488;;;;;;;;;;;;;;;
REA;2023;690805361;CH ST JOSEPH ST LUC;690805353;SURVADU;10;10;3229;779;;;2374;;;;0.36;;10.4;;;;2.51;;;;0.11;
REA;2023;690805361;CH ST JOSEPH ST LUC;690805353;USIC;8;8;2683;1102;;;2488;;;;2.16;;8.46;;;;7.52;;;;0.09;
REA;2023;690807367;POLYCLINIQUE DU BEAUJOLAIS;690003447;SURVADU;6;;2190;674;;;1478;;;;;11;;;6.2;;6.8;;;9;;
REA;2023;700000029;GH HAUTE SAONE SITE VESOUL;700004591;REAADU;12;;4380;447;459;23;3228;7;46;60;6;;;;28.03;;15.72;;;;3.72;
REA;2023;700000029;GH HAUTE SAONE SITE VESOUL;700004591;SITOT;12;;4380;1019;;;3313;;;;;;;;;;;;;;;
REA;2023;700000029;GH HAUTE SAONE SITE VESOUL;700004591;SIUNV;4;;1460;256;;;1428;;;;0.4;;;;;;;;;;;
REA;2023;700000029;GH HAUTE SAONE SITE VESOUL;700004591;SURVADU;6;;2190;416;;;1675;;;;2.95;;;;5.02;;5.58;;;;0.84;
REA;2023;700000029;GH HAUTE SAONE SITE VESOUL;700004591;USIC;8;;2920;763;;;1885;;;;1.3;;;;;;;;;;;
REA;2023;710006859;POLYCLINIQUE DU VAL DE SAONE;710000118;SURVADU;5;;1825;336;;;1445;;;;;8;;;5;;4.8;;;3;;
REA;2023;710010067;CH DU PAYS CHAROLAIS BRIONNAIS;710780644;SURVADU;6;;2184;579;;;2216;;;;3.91;;;;13.55;;4.53;;;;0.43;
REA;2023;710010786;CH AUTUN SITE PARPAS;710781451;SURVADU;4;;1460;127;;;1325;;;;0;;;;;;;;;;;
REA;2023;710781824;CTRE ORTHOPEDIQUE MEDICO CHIRURGICAL;710000464;SURVADU;5;;1825;883;;;900;;;;0;5;;;1.2;;1.2;;;;;
REA;2023;710978263;CH WILLIAM MOREY CHALON SUR SAONE;710780958;AUTSI;2;0;730;53;;;354;;;;;;;;;;;;;;;
REA;2023;710978263;CH WILLIAM MOREY CHALON SUR SAONE;710780958;REAADU;12;;4197;399;403;29;2814;37;52;45;5.44;;;;33.87;;18.18;;;;7.74;
REA;2023;710978263;CH WILLIAM MOREY CHALON SUR SAONE;710780958;SITOT;14;0;4994;1471;;;3674;;;;;;;;;;;;;;;
REA;2023;710978263;CH WILLIAM MOREY CHALON SUR SAONE;710780958;SIUNV;6;0;2132;849;;;1835;;;;2.73;;;;;;;;;;;
REA;2023;710978263;CH WILLIAM MOREY CHALON SUR SAONE;710780958;SURVADU;8;4;2920;695;;;2350;;;;1.29;;;;5.98;;3.02;;;;2;
REA;2023;710978263;CH WILLIAM MOREY CHALON SUR SAONE;710780958;SURVENF;2;0;730;610;;;1672;;;;;;1.04;;1.27;;;;;;;
REA;2023;710978263;CH WILLIAM MOREY CHALON SUR SAONE;710780958;USIC;6;0;2132;569;;;1485;;;;2.83;;1;;21.52;;9.04;;;;1;
REA;2023;710978289;CH LES CHANAUX MACON;710780263;REAADU;14;;5110;685;701;29;3597;8;37;122;5.13;;1;;34.61;;23.48;;;;5.54;
REA;2023;710978289;CH LES CHANAUX MACON;710780263;SITOT;8;;2920;839;;;2099;;;;;;;;;;;;;;;
REA;2023;710978289;CH LES CHANAUX MACON;710780263;USIC;8;;2920;839;;;2099;;;;1.75;;;;6.32;;5.72;;;;1.84;
REA;2023;710978313;CENTRE HOSPITALIER JEAN BOUVERI;710976705;SURVADU;5;0;1825;299;;;1665;;;;3.6;;;;11.41;;7.98;;;;1;
REA;2023;710978347;HOTEL DIEU DU CREUSOT;570010181;SURVADU;6;;2190;979;;;1960;;;;6;;;;;;;;;;;
REA;2023;720000033;CENTRE HOSPITALIER DU MANS;720000025;REAADU;17;;6205;859;879;67;4676;11;43;62;13.36;0;;;38.11;;23.38;;;;3.33;
REA;2023;720000033;CENTRE HOSPITALIER DU MANS;720000025;SITOT;17;;6205;1700;;;4892;;;;;;;;;;;;;;;
REA;2023;720000033;CENTRE HOSPITALIER DU MANS;720000025;SIUNV;6;;2190;611;;;1967;;;;0.58;0;;;7.27;;5.36;;;;0.61;
REA;2023;720000033;CENTRE HOSPITALIER DU MANS;720000025;SURVADU;13;;4745;883;;;3457;;;;0.5;0;;;25.41;;15.58;;;;2.23;
REA;2023;720000033;CENTRE HOSPITALIER DU MANS;720000025;SURVENF;5;;1825;211;;;1272;;;;0.86;0;3.68;;3.01;;3.41;;;;0;
REA;2023;720000033;CENTRE HOSPITALIER DU MANS;720000025;USIC;11;;4015;1089;;;2925;;;;2.34;0;;;15.82;;10.4;;;;1.1;
REA;2023;720000199;CLINIQUE DU PRE;720000595;SURVADU;12;;4380;619;;;3563;;;;;11;0.5;;11.8;;6.8;;4;;;
REA;2023;720016179;POLE SANTE SARTHE ET LOIR;720016724;SURVADU;0;;1026;90;;;465;;;;1.65;;;;;;;;;;;
REA;2023;720017748;CENTRE MEDICO CHIRURGICAL DU MANS;720000561;SITOT;12;;4380;1056;;;3540;;;;;;;;;;;;;;;
REA;2023;720017748;CENTRE MEDICO CHIRURGICAL DU MANS;720000561;SURVADU;12;;4380;788;;;3433;;;;1.39;13;;;10.42;;7.94;;;;;
REA;2023;720017748;CENTRE MEDICO CHIRURGICAL DU MANS;720000561;USIC;12;;4380;1056;;;3540;;;;;16;;;11.42;;6.51;;;;;
REA;2023;730000031;CHMS CHAMBERY NH;730000015;AUTSI;2;;730;30;;;484;;;;0.15;;;;;;;;;;;
REA;2023;730000031;CHMS CHAMBERY NH;730000015;REAADU;18;;6572;895;925;214;4803;12;42;87;8.83;;;;46.28;;26.62;;1.24;;1.9;
REA;2023;730000031;CHMS CHAMBERY NH;730000015;SITOT;18;;6570;1973;;;5069;;;;;;;;;;;;;;;
REA;2023;730000031;CHMS CHAMBERY NH;730000015;SIUNV;8;;2920;619;;;2247;;;;3.1;;0.36;;8.98;;9.75;;0.5;;0.85;
REA;2023;730000031;CHMS CHAMBERY NH;730000015;SURVADU;10;;3650;765;;;2768;;;;2.97;;1;;13.47;;11.77;;1.24;;0.17;
REA;2023;730000031;CHMS CHAMBERY NH;730000015;SURVENF;4;;1698;554;;;1436;;;;1.22;;4.47;;2.63;;5.62;;;;;
